Time,y1,y2,y3,y4,y5,y6,y7,trans_per2_cry,v1b,c,k1b,k1i,hill_coeff,trans_Bmal1,v4b,r,k4b,y5_y6_y7,k1d,k2b,q,k2d,k2t,k3t,k3d,k4d,k5b,k5d,k5t,k6t,k6d,k6a,k7a,k7d,Nucleus,Cytoplasm,per2_cry_transcription,per2_cry_mRNA_degradation,per2_cry_complex_formation,cytoplasmic_per2_cry_complex_degradation,per2_cry_nuclear_import,per2_cry_nuclear_export,nuclear_per2_cry_complex_degradation,Bmal1_transcription,Bmal1_mRNA_degradation,BMAL1_translation,cytoplasmic_BMAL1_degradation,BMAL1_nuclear_import,BMAL1_nuclear_export,nuclear_BMAL1_degradation,BMAL1_activation,BMAL1_deactivation,Active_BMAL1_degradation
5.98,1.9095491528533384,2.0054627631836697,1.1069723233187585,0.32923440148968813,0.29193475439837696,0.8231743549902668,1.0219531185496367,0.03949513704731202,9.0,0.01,1.0,0.56,8.0,0.42707906642631666,3.6,3.0,2.16,2.1370622279382805,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.03949513704731202,0.2291458983424006,1.0939133901488707,0.10027313815918348,0.4813110631640807,0.02213944646637517,0.132836678798251,0.42707906642631666,0.24692580111726609,0.07901625635752516,0.017516085263902616,0.13137063947926964,0.04939046129941601,0.09878092259883202,0.07408569194912401,0.0030658593556489103,0.0919757806694673
5.99,1.9076491643127296,2.0107891698583815,1.1102397854448145,0.3310458333030557,0.2917323792645926,0.8222968734708815,1.0217432616901503,0.038574734582856596,9.0,0.01,1.0,0.56,8.0,0.43041858628819046,3.6,3.0,2.16,2.1357725144256245,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.038574734582856596,0.22891789971752755,1.0917376002309165,0.10053945849291908,0.48258940076601153,0.022204795708896292,0.13322877425337773,0.43041858628819046,0.24828437497729178,0.07945099999273336,0.017503942755875555,0.13127957066906668,0.04933781240825289,0.09867562481650578,0.07400671861237934,0.003065229785070451,0.09195689355211352
6.0,1.905742364433985,2.0160790510286146,1.1135154069066753,0.3328771061682613,0.2915348682743256,0.8214208538569874,1.0215328110778,0.03767598007724696,9.0,0.01,1.0,0.56,8.0,0.43377912266790375,3.6,3.0,2.16,2.1344885332091126,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.03767598007724696,0.2286890837320782,1.0895561878795308,0.10080395255143074,0.48385897224686747,0.022270308138133507,0.13362184882880102,0.43377912266790375,0.24965782962619598,0.07989050548038272,0.017492092096459536,0.13119069072344652,0.04928525123141924,0.09857050246283848,0.07392787684712886,0.0030645984332333997,0.09193795299700198
6.01,1.903828975435382,2.021332459260773,1.1167990888104546,0.33472827929420035,0.2913422466462102,0.8205463126409371,1.0213217688253908,0.03679839390437047,9.0,0.01,1.0,0.56,8.0,0.43716062321416266,3.6,3.0,2.16,2.133210328112538,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.03679839390437047,0.22845947705224584,1.087369430312201,0.10106662296303866,0.4851197902225855,0.022335981776209095,0.13401589065725455,0.43716062321416266,0.25104620947065026,0.08033478703060808,0.017480534798772613,0.1311040109907946,0.049232778758456226,0.09846555751691245,0.07384916813768434,0.0030639653064761727,0.09191895919428517
6.0200000000000005,1.9019092143100145,2.026549449825657,1.1200907324128044,0.3365994142367367,0.2911545365939155,0.8196732693078593,1.0211101365828241,0.035941505088716935,9.0,0.01,1.0,0.56,8.0,0.4405630332293821,3.6,3.0,2.16,2.131937942484599,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.035941505088716935,0.22822910571720173,1.0851775978432008,0.10132747249128285,0.4863718679581576,0.02240181464825609,0.13441088788953653,0.4405630332293821,0.25244956067755253,0.08078385941681682,0.01746927219563493,0.13101954146726197,0.04918039615847156,0.09836079231694311,0.07377059423770733,0.0030633304097484725,0.09189991229245417
6.03,1.8999832933356182,2.031730080338411,1.1233902393611943,0.33849056820697737,0.29097176340971026,0.8188017404607815,1.0208979164926548,0.035104851227158174,9.0,0.01,1.0,0.56,8.0,0.44398629591310923,3.6,3.0,2.16,2.1306714203631465,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.035104851227158174,0.22799799520027417,1.0829809544863385,0.10158650401692056,0.48761521928121865,0.022467804787223888,0.13480682872334332,0.44398629591310923,0.253867926155233,0.08123773636967456,0.017458305804582616,0.13093729353436961,0.04912810442764689,0.09825620885529378,0.07369215664147033,0.0030626937494779645,0.09188081248433894
6.04,1.8980514197475717,2.0368744109750505,1.1266975114645212,0.34040180074715876,0.29079394936247344,0.8179317457070275,1.0206851102329417,0.03428797845984036,9.0,0.01,1.0,0.56,8.0,0.4474303521216412,3.6,3.0,2.16,2.1294108053024425,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.03428797845984036,0.2277661703697086,1.0807797576017317,0.10184372054875253,0.4888498586340121,0.022533950229290424,0.13520370137574253,0.4474303521216412,0.25530135056036907,0.0816964321793181,0.017447636961748406,0.13085727721311305,0.04907590474242165,0.0981518094848433,0.07361385711363247,0.0030620553306988253,0.09186165992096475
6.05,1.8961137962486856,2.0419825041121813,1.1300124509336091,0.3423331670118975,0.2906211198079561,0.8170633017601973,1.0204717199761497,0.033490441382505017,9.0,0.01,1.0,0.56,8.0,0.4508951406150164,3.6,3.0,2.16,2.128156141544303,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.033490441382505017,0.22753365554984226,1.0785742584973805,0.10209912520560907,0.4900758009869235,0.022600249018672185,0.1356014941120331,0.4508951406150164,0.2567498752589231,0.0821599600828554,0.017437267188477365,0.13077950391358023,0.04902379810561183,0.09804759621122366,0.07353569715841775,0.003061415159928449,0.09184245479785347
6.0600000000000005,1.8941706206797264,2.047054424549442,1.1333349601508844,0.3442847244719057,0.2904532970599516,0.8161964283497086,1.0202577474286505,0.032711803005510555,9.0,0.01,1.0,0.56,8.0,0.4543805978153742,3.6,3.0,2.16,2.126907472838311,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.032711803005510555,0.22730047448156715,1.076364702073866,0.1023527212274721,0.49129306189186606,0.022666699203017688,0.13600019521810613,0.4543805978153742,0.2582135433539293,0.08262833387325737,0.017427197823597095,0.13070398367697822,0.04897178570098252,0.09794357140196504,0.07345767855147377,0.0030607732422859514,0.09182319726857854
6.07,1.892222086528381,2.0520902391491553,1.1366649419111103,0.34625652616773356,0.2902905065273262,0.8153311422995794,1.0200431947929713,0.03195163465804664,9.0,0.01,1.0,0.56,8.0,0.4578866580575186,3.6,3.0,2.16,2.1256648436198766,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.03195163465804664,0.2270666503834057,1.074151327423746,0.10260451195745778,0.49250165739579727,0.022733298838222206,0.13639979302933322,0.4578866580575186,0.2596923946258002,0.08310156628025606,0.01741743039163957,0.1306307279372968,0.04891986853797476,0.09783973707594952,0.07337980280696214,0.003060129584378914,0.09180388753136742
6.08,1.8902683825975748,2.0570900170644757,1.1400022991901444,0.34824862744166807,0.29013277055834197,0.8144674634611084,1.019828063803953,0.031209515936759444,9.0,0.01,1.0,0.56,8.0,0.4614132533460143,3.6,3.0,2.16,2.1244282978234033,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.031209515936759444,0.22683220591170897,1.0719343674744153,0.10285450085322378,0.49370160409547414,0.022800045983802888,0.13680027590281732,0.4614132533460143,0.26118647058125105,0.08357967058600033,0.017407966233500518,0.1305597467512539,0.0488680478076665,0.097736095615333,0.07330207171149976,0.003059484191411859,0.09178452574235577
6.09,1.8883096935132748,2.062053829378954,1.1433469353859251,0.3502610791638806,0.2899801146044681,0.813605408768462,1.0196123566943411,0.030485034603111152,9.0,0.01,1.0,0.56,8.0,0.46496031360932877,3.6,3.0,2.16,2.1231978800672713,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.030485034603111152,0.22659716322159296,1.0697140495848594,0.10310269146894771,0.49489291905094895,0.0228669387077185,0.13720163224631102,0.46496031360932877,0.2626958093729105,0.08406265899933134,0.017398806876268085,0.13049105157201066,0.048816324526107714,0.09763264905221543,0.07322448678916157,0.0030588370700830236,0.09176511210249069
6.1000000000000005,1.8863461993904413,2.0669817493403393,1.14669875408632,0.35229393449256985,0.2898325610377949,0.8127449981945432,1.019396075227596,0.029777786522977783,9.0,0.01,1.0,0.56,8.0,0.46852776645565386,3.6,3.0,2.16,2.121973634459934,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.029777786522977783,0.22636154392685295,1.0674905951864289,0.10334908746701697,0.4960756198416814,0.022933975081726402,0.1376038504903584,0.46852776645565386,0.26422045086942736,0.08455054427821676,0.017389953662267695,0.1304246524670077,0.048764699891672585,0.09752939978334517,0.07314704983750889,0.003058188225682788,0.09174564677048362
6.11,1.8843780763395486,2.0718738519999693,1.1500576593103813,0.354347242072461,0.28969013534173516,0.8118862487832934,1.0191792216668396,0.029087375558310268,9.0,0.01,1.0,0.56,8.0,0.47211553743062457,3.6,3.0,2.16,2.120755605791868,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.029087375558310268,0.22612536916074583,1.065264220376741,0.10359369259999847,0.4972497244799926,0.023001153186207626,0.13800691911724575,0.47211553743062457,0.26576043155434576,0.08504333809739063,0.017381408120504108,0.13036056090378081,0.0487131749269976,0.0974263498539952,0.07306976239049641,0.003057537665000519,0.09172612995001556
6.12,1.8824054961300043,2.0767302144521875,1.1534235552752974,0.35642105282329534,0.28955285990141083,0.81102918062885,1.0189617978043015,0.028413413498967623,9.0,0.01,1.0,0.56,8.0,0.4757235497718593,3.6,3.0,2.16,2.1195438383345624,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.028413413498967623,0.2258886595356005,1.0630351355581342,0.10383651072260938,0.498415251468525,0.023068471105505948,0.1384108266330357,0.4757235497718593,0.2673157896174715,0.08554105267759088,0.01737317159408465,0.13029878695563488,0.048661750837731,0.097323501675462,0.0729926262565965,0.0030568853934129048,0.09170656180238713
6.13,1.8804286266952925,2.081550915473466,1.1567963466379367,0.3585154131106185,0.2894207602213665,0.8101738108844607,1.0187438059336351,0.02775551994974186,9.0,0.01,1.0,0.56,8.0,0.4793517246702569,3.6,3.0,2.16,2.1183383770394624,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.02775551994974186,0.22565143520343509,1.0608035460285432,0.1040775457736733,0.4995722197136318,0.023135926932758736,0.1388155615965524,0.4793517246702569,0.2688865598329639,0.08604369914654844,0.01736524561328199,0.1302393420996149,0.04861042865306764,0.09722085730613528,0.07291564297960146,0.0030562314178009054,0.09168694253402716
6.140000000000001,1.87844763179372,2.086336035767391,1.1601759382609091,0.3606303715627109,0.2892938586888134,0.8093201597650297,1.018525247875988,0.027113322255591137,9.0,0.01,1.0,0.56,8.0,0.48299998102323616,3.6,3.0,2.16,2.117139266329831,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.027113322255591137,0.22541371581524638,1.0585696516174303,0.10431680178836955,0.5007206485841739,0.023203518765218183,0.1392211125913091,0.48299998102323616,0.2704727786720332,0.0865512891750506,0.017357631521328805,0.13018223640996604,0.04855920958590178,0.09711841917180355,0.07283881437885267,0.0030555757436279644,0.09166727230883892
6.15,1.876462671512107,2.091085657603417,1.1635622354544135,0.3627659722136098,0.2891721808184698,0.8084682445325501,1.0183061259557,0.026486455385000482,9.0,0.01,1.0,0.56,8.0,0.4866682356996083,3.6,3.0,2.16,2.11594655130672,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.026486455385000482,0.22517552058145285,1.056333647273506,0.10455428288017087,0.5018605578248201,0.02327124470908827,0.13962746825452962,0.4866682356996083,0.2720744791602073,0.08706383333126634,0.017350330849108187,0.1301274813683114,0.048508094671953,0.097016189343906,0.0727621420079295,0.0030549183778671002,0.091647551336013
6.16,1.8744739019237402,2.095799865067384,1.1669551437414232,0.36492226134856587,0.2890557489885565,0.8076180855221278,1.0180864420229851,0.025874561849681395,9.0,0.01,1.0,0.56,8.0,0.4903564032915073,3.6,3.0,2.16,2.1147602765336693,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.025874561849681395,0.22493686823084882,1.0540957226979635,0.1047899932533692,0.5029919676161722,0.023339102874828464,0.1400346172489708,0.4903564032915073,0.2736916960114244,0.08758134272365581,0.01734334493931339,0.13007508704485043,0.04845708513132767,0.09691417026265534,0.0726856276969915,0.0030542593260689554,0.09162777978206867
6.17,1.872481475590554,2.100478743699794,1.1703545690998547,0.36709928061925534,0.2889445887128692,0.8067697001038451,1.017866198433022,0.02527729158515384,9.0,0.01,1.0,0.56,8.0,0.49406439638282934,3.6,3.0,2.16,2.1135804872497364,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.02527729158515384,0.22469777707086647,1.0518560629289333,0.1050239371849897,0.5041148984879505,0.023407091381997095,0.14044254829198255,0.49406439638282934,0.2753244604644415,0.08810382734862128,0.017336675322772152,0.13002506492079116,0.0484061820062307,0.0968123640124614,0.07260927300934605,0.003053598595299066,0.09160795785897197
6.18,1.870485541218192,2.105122380751816,1.1737604177268812,0.36929707391783384,0.2888387223494296,0.8059231087323454,1.0176453970652377,0.024694301865888457,9.0,0.01,1.0,0.56,8.0,0.4977921252998337,3.6,3.0,2.16,2.1124072281470125,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.024694301865888457,0.22445826494618304,1.0496148479718936,0.1052561190375908,0.5052293713804358,0.023475208354537626,0.14085125012722574,0.4977921252998337,0.2769728054383754,0.08863129774028011,0.017330323340965775,0.12997742505724333,0.048355386523940724,0.09671077304788145,0.07253307978591109,0.0030529361911957134,0.09158808573587139
6.19,1.868486244156643,2.1097308648229802,1.1771725962814397,0.3715156804643038,0.2887381753998855,0.8050783288850506,1.0174240403058008,0.024125257183912546,9.0,0.01,1.0,0.56,8.0,0.5015394983831414,3.6,3.0,2.16,2.111240544590737,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.024125257183912546,0.22421834929879716,1.0473722533807794,0.10548654324114902,0.5063354075575153,0.023543451925628792,0.14126071155377276,0.5015394983831414,0.2786367603482278,0.0891637633114329,0.01732429052399313,0.1299321789299485,0.048304699733103036,0.09660939946620607,0.07245704959965456,0.0030522721209174024,0.09156816362752207
6.2,1.8664837260523297,2.114304286122619,1.180591011647685,0.3737551417092304,0.28864297019073,0.8042353811353778,1.0172021300634972,0.023569829160282416,9.0,0.01,1.0,0.56,8.0,0.5053064217369932,3.6,3.0,2.16,2.110080481389605,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.023569829160282416,0.22397804712627956,1.0451284498854563,0.10571521430613096,0.5074330286694285,0.0236118202329537,0.1416709213977222,0.5053064217369932,0.2803163562819228,0.08970123401021529,0.017318578211443798,0.1298893365858285,0.04825412286812267,0.09650824573624533,0.072381184302184,0.003051606390190492,0.09154819170571475
6.21,1.8644781253471712,2.118842736106879,1.1840155711778502,0.3760154943932377,0.2885531322001174,0.8033942830672425,1.016979668755634,0.023027696422437977,9.0,0.01,1.0,0.56,8.0,0.5090927995047951,3.6,3.0,2.16,2.108927084022994,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.023027696422437977,0.22373737504166052,1.0428836039694305,0.10594213680534395,0.5085222566656509,0.023680311423557004,0.14208186854134203,0.5090927995047951,0.2820116207949283,0.09024371865437705,0.017313187932007045,0.12984890949005284,0.048203656984034546,0.09640731396806909,0.07230548547605183,0.0030509390062669023,0.09152817018800706
6.22,1.8624695769276407,2.12334630774555,1.1874461824548486,0.37829677747844,0.2884686837115706,0.802555055371972,1.016756658320501,0.022498544512810543,9.0,0.01,1.0,0.56,8.0,0.5128985336170123,3.6,3.0,2.16,2.107780397404044,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.022498544512810543,0.22349634923131687,1.0406378774943075,0.10616731538727751,0.509603113858932,0.023748923649096972,0.14249354189458183,0.5128985336170123,0.28372258310883,0.0907912265948256,0.017308121022694235,0.12981090767020675,0.04815330332231832,0.09630660664463664,0.07222995498347748,0.003050269974961503,0.09150809924884509
6.23,1.8604582126222446,2.127815095158281,1.1908827535355,0.3805990251800471,0.2883896501682933,0.8017177157390333,1.0165331012066896,0.021982065765577565,9.0,0.01,1.0,0.56,8.0,0.516723524070244,3.6,3.0,2.16,2.1066404671140164,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.021982065765577565,0.22325498551466935,1.0383914282740672,0.10639075475791404,0.5106756228379874,0.02381765507071,0.14290593042426,0.516723524070244,0.28544926888503536,0.0913437660432113,0.017303379010097597,0.129775342575732,0.048103062944341995,0.09620612588868399,0.072154594416513,0.003049599303620069,0.09148797910860205
6.24,1.858444160847503,2.1322491938867514,1.194325192712293,0.3829222739265578,0.28831605379929326,0.8008822849767016,1.0163089993821355,0.0214779592131324,9.0,0.01,1.0,0.56,8.0,0.5205676686737392,3.6,3.0,2.16,2.10550733815813,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.0214779592131324,0.22301329930170036,1.0361444096964538,0.10661245969433758,0.5117398065328204,0.02388650385424586,0.14331902312547518,0.5205676686737392,0.28719170544491834,0.09190134574237387,0.017298963227957594,0.12974222420968198,0.04805293709860209,0.09610587419720418,0.07207940564790313,0.0030489269981464067,0.09146780994439219
6.25,1.8564275471038432,2.136648700529986,1.1977734087569918,0.3852665553634628,0.2882479200012647,0.8000487808789556,1.0160843553268601,0.02098593046282058,9.0,0.01,1.0,0.56,8.0,0.5244308633319821,3.6,3.0,2.16,2.1043810562070804,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.02098593046282058,0.22277130565246117,1.0338969712937975,0.1068324350264993,0.5127956881271967,0.023955468175139837,0.14373280905083902,0.5244308633319821,0.2889499165225971,0.09246397328723108,0.01729487520007588,0.12971156400056913,0.04800292685273733,0.09600585370547467,0.072004390279106,0.0030482530659805807,0.0914475919794174
6.26,1.8544084936184715,2.1410137130218194,1.2012273106815647,0.3876319033422381,0.28818527093706087,0.799217224369955,1.0158591710385858,0.020505691601925537,9.0,0.01,1.0,0.56,8.0,0.5283130017898072,3.6,3.0,2.16,2.1032616663456016,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.020505691601925537,0.22252901923421656,1.0316492583612986,0.10705068565109098,0.5138432911252366,0.024024546213631294,0.14414727728178775,0.5283130017898072,0.2907239275066786,0.09303165680213715,0.017291116256223652,0.1296833719216774,0.0479530334621973,0.0959060669243946,0.07192955019329594,0.0030475775131157574,0.09142732539347272
6.2700000000000005,1.852387119839696,2.1453443302651958,1.2046868079821862,0.39001834689613935,0.2881281319452151,0.7983876333470541,1.0156334490289056,0.02003696107490351,9.0,0.01,1.0,0.56,8.0,0.5322139759184753,3.6,3.0,2.16,2.102149214321175,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.02003696107490351,0.2222864543807635,1.029401412524401,0.1072672165132598,0.514882639263647,0.024093736159643723,0.14456241695786234,0.5322139759184753,0.2925137601721045,0.09360440325507344,0.017287687916712903,0.1296576593753468,0.04790325800082324,0.09580651600164648,0.07185488700123487,0.003046900347086717,0.0914070104126015
6.28,1.8503635420766593,2.1496406524148943,1.2081518103993396,0.39242591725800585,0.2880765251107019,0.7975600288491339,1.0154071913254672,0.01957946358747045,9.0,0.01,1.0,0.56,8.0,0.5361336754593652,3.6,3.0,2.16,2.101043745285303,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.01957946358747045,0.2220436250491991,1.0271535713539441,0.10748203262074472,0.5159137565795746,0.024163036207986793,0.14497821724792076,0.5361336754593652,0.2943194379435044,0.0941822201419214,0.017284591506642116,0.12963443629981586,0.047853601730948034,0.09570720346189607,0.07178040259642204,0.0030462215739764016,0.09138664721929204
6.29,1.848337873992156,2.153902780510666,1.2116222281622284,0.3948546408082263,0.2880304757021591,0.7967344288756898,1.0151804004715745,0.019132929984791446,9.0,0.01,1.0,0.56,8.0,0.5400719883135182,3.6,3.0,2.16,2.0999453050494234,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.019132929984791446,0.22180054487905873,1.024905868930153,0.10769513902553329,0.5169366673225598,0.024232444563244568,0.1453946673794674,0.5400719883135182,0.2961409806061697,0.09476511379397431,0.017281828542129545,0.1296137140659716,0.04780406573254139,0.09560813146508278,0.07170609859881208,0.0030455412014147236,0.0913662360424417
6.3,1.8463102262391802,2.1581308167651994,1.215097971748063,0.3973045461213113,0.28799000571488514,0.7959108545790584,1.014953078524937,0.018697097155190318,9.0,0.01,1.0,0.56,8.0,0.5440288002838864,3.6,3.0,2.16,2.0988539388188805,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.018697097155190318,0.2215572271487016,1.0226584354546118,0.10790654083825997,0.5179513960236478,0.02430195943496126,0.14581175660976756,0.5440288002838864,0.29797840959098343,0.0953530910691147,0.017279400342893107,0.12959550257169833,0.0477546512747435,0.095509302549487,0.07163197691211526,0.003044859235574811,0.09134577706724432
6.3100000000000005,1.8442807069521552,2.1623248641960924,1.218578952126887,0.39977565688586986,0.2879551403358043,0.7950893240595531,1.0147252280607046,0.01827170790969457,9.0,0.01,1.0,0.56,8.0,0.548003995368312,3.6,3.0,2.16,2.097769692456062,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.01827170790969457,0.22131368483425862,1.0204113978107825,0.10811624320980462,0.5189579674070621,0.02437157904253774,0.14622947425522645,0.548003995368312,0.2998317426644024,0.09594615765260876,0.017277308420148258,0.12957981315111194,0.04770535944357319,0.09541071888714638,0.07155803916535979,0.003044175684182114,0.09132527052546341
6.32,1.8422494213805953,2.16648502691875,1.2220650805200617,0.40226799898038756,0.28792590145869534,0.794269858581581,1.0144968511667865,0.01785651088582917,9.0,0.01,1.0,0.56,8.0,0.5519974555003146,3.6,3.0,2.16,2.0966926112070627,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.01785651088582917,0.22106993056567142,1.0181648791731415,0.10832425134593751,0.5199564064605,0.024441301610401235,0.1466478096624074,0.5519974555003146,0.3017009992352907,0.09654431975529301,0.01727555408752172,0.1295666556564129,0.047656191514894856,0.09531238302978971,0.07148428727234228,0.0030434905535003595,0.09130471660501077
6.33,1.8402164723784882,2.1706114097773437,1.2255562686455186,0.40478159336485686,0.28790231417687034,0.79345247634487,1.0142679504503085,0.017451260428865155,9.0,0.01,1.0,0.56,8.0,0.5560090608454747,3.6,3.0,2.16,2.0956227409720487,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.017451260428865155,0.22082597668541856,1.0159189995639382,0.10853057048886719,0.5209467383465625,0.02451112537291037,0.1470667522374622,0.5560090608454747,0.30358619502364265,0.09714758240756564,0.01727413885061222,0.12955604137959165,0.0476071485806922,0.0952142971613844,0.0714107228710383,0.0030428038513509257,0.09128411554052776
6.34,1.8381819600352276,2.174704118642465,1.2290524284754498,0.4073164631858869,0.2878844002706866,0.7926371987244136,1.014038528029513,0.017055716496105197,9.0,0.01,1.0,0.56,8.0,0.5600386895407389,3.6,3.0,2.16,2.0945601270246135,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.017055716496105197,0.2205818352042273,1.0136738754596852,0.10873520593212326,0.5219289884741916,0.024581048569508997,0.14748629141705397,0.5600386895407389,0.3054873473894152,0.09775595116461284,0.017273064016241197,0.129547980121809,0.04755823192346482,0.09511646384692964,0.07133734788519723,0.003042115584088539,0.09126346752265617
6.3500000000000005,1.8361459821631536,2.1787632600410025,1.2325534724819949,0.40987262664002816,0.28787218472791204,0.7918240440178329,1.013808586543631,0.01666964454013655,9.0,0.01,1.0,0.56,8.0,0.5640862179941692,3.6,3.0,2.16,2.093504815289376,0.12,0.3,2.0,0.05,0.24,0.02,0.12,0.75,0.24,0.06,0.45,0.06,0.12,0.09,0.003,0.09,1.0,1.0,0.01666964454013655,0.22033751785957842,1.0114296203441675,0.10893816300205013,0.5229031824098406,0.0246510694496399,0.14790641669783938,0.5640862179941692,0.30740446998002113,0.09836943039360675,0.017272331083674722,0.12954248312756042,0.047509442641069974,0.09501888528213995,0.07126416396160495,0.0030414257596308933,0.09124277278892678
