Time,Cdh1,CkiT,CycAT,CycDT,CycE,E2F,Emi1T,Rbpp,E2FT,Myc,CycET,Comp1,Comp2,Rbp,CycECki,CycDCki,CycACki,Cdh1dp,EmiC,UbI,Rb,CycD,CycA,Cdh1p,Cdh1T,S,Ksm,Kdm,Kscycdm,Kscycds,Kdcycd,Kscyceb,Kscycem,Kscyce,Kdcyce,Kdcycea,Khcyce,Kscyca,Kdcyca,Kdcycac,Khcyca,Kse2fm,Kse2f,Kde2f,Kde2fa,Khe2f,RbT,Kase2f,Kdise2f,Kprb,Kdprbp,Kppeb,Kdprbpp,Kprbp,JpRb,JpRbp,JdpRb,JppRb,Kscki,Kdcki,Kascki,Kdiscki,Ksub1,Kdub1,Kdub1c,Ksemi1,Kdemi1,Kdemi1c,Khemi1,Kascdh1,Kdiscdh1,Kacdh1,Kicdh1e,Kicdh1a,JdpCdh1,JpCdh1,Kse2fb,Kdckic,compartment,reaction_for_Myc_production,reaction_for_Myc_decay,reaction_for_CycDT_production,reaction_CycDT_decay,reaction_for_CycET_production,reaction_CycET_decay,reaction_for_CycAT_production,reaction_CycAT_decay,reaction_for_E2FT_production,reaction_E2FT_decay,reaction_Comp1_production,reaction_Comp1_decay,reaction_for_Comp2_production,reaction_Comp2_decay,reactionfor_Rbp_production,reaction_for_Rbp_decay,reaction_for_CkiT_production,reaction_for_CkiT_decay,reaction_for_CycECki_production,reaction_for_CycECki_decay,reaction_for_CycDCki_production,reaction_for_CycDCki_decay,reaction_for_CycACki_production,reaction_for_CycACki_decay,reaction_for_Cdh1dp_production,reaction_for_Cdh1dp_decay,reaction_for_Emi1T_production,reaction_for_Emi1T_decay,reaction_for_EmiC_production,reaction_for_EmiC_decay,reaction_for_Cdh1_production,reaction_for_Cdh1_decay,reaction_for_UbI_production,reaction_for_UbI_decay,reaction_for_Rbpp_production,reaction_for_Rbpp_decay
528.0,0.4935871967715938,0.17166157125568063,0.027198506135820602,0.9847232279576207,0.8880261057977263,0.7128854454588506,0.330607650826341,0.9968692802441742,0.715005968770143,1.0,0.9730640053650702,0.0001360691067307953,0.0019844542045615956,0.0006948106167630078,0.08503789956734385,0.08490647291052135,0.0013963207825813926,0.7305871690925185,0.3243957030386588,0.03739336204827243,0.0003153858277703844,0.8998167550470993,0.02580218535323921,0.18201710018974743,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007877785823660966,0.003061454859748697,0.0012241357836350192,0.007015851489937278,0.006821211224520625,0.003261454859748697,0.002329505071659225,0.060657389894686845,0.060657639339835305,0.10992885455125559,0.1099338629212896,0.13954731199766943,0.13954852958464037,0.04,0.04019818105280776,0.02849480365438603,0.028524189008584954,0.02887313964375068,0.02905254226375957,0.0008279353508804344,0.0008167983823852221,0.09308945635295847,0.09647221492646435,0.3946416463089719,0.39248893737049934,0.41968186178576244,0.4175538423268016,0.36795215141039755,0.3717907487286155,0.004,0.003766163674350963,0.09523069883734812,0.09522385450184022
540.0,0.44471840565302523,0.16901158858157178,0.029903231675165478,0.9861216005495318,0.9103689754687511,0.7238818955149301,0.36031561969679815,0.9969502703966829,0.7259399526219815,1.0,0.9948739259271493,0.00013308500618579378,0.001924972100865598,0.0006806228610717357,0.08450495045839826,0.08263996738310189,0.0015522840457562147,0.6881638893093968,0.3537610454043288,0.04061268664529308,0.00031104963519393855,0.9034816331664299,0.028350947629409262,0.20152054894264598,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007888972804396254,0.003073181445711895,0.0012769301116454033,0.007028987037638452,0.006768871683926979,0.003273181445711895,0.002383630713654761,0.05958850358541681,0.05958874990954889,0.10859938829470273,0.10860427113631817,0.1382062804450282,0.13820742641770412,0.04,0.04024570505495767,0.02862078928049319,0.028681609541334557,0.028404260402588644,0.028603670953812145,0.0008913160705919433,0.00087623817373449,0.0939729283957744,0.09764780802404821,0.3953805208671629,0.3925410997862433,0.4235821238585062,0.4207764098100198,0.3502919587171027,0.3545978135138681,0.004,0.003693467224126716,0.09523085188901372,0.09522422397569513
552.0,0.3901074359373118,0.1656986588877269,0.03357126535149479,0.9873919723155619,0.9325955899581068,0.7343337654375776,0.40010846016962154,0.9970293118739089,0.7363303317443934,1.0,1.0161325903002367,0.00013010834276962994,0.0018664579640463037,0.0006672359265457201,0.08353700034213,0.0800887369196187,0.00176535659567546,0.6427349620644305,0.393050234411004,0.04486955311530102,0.00030688589272948583,0.9073032353959432,0.031805908755819325,0.2168423296516842,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007899135778524495,0.003084084428359055,0.0013393227948092735,0.007041151115848189,0.006682485185127353,0.0032840844283590553,0.0024431875486892237,0.058521505511855726,0.058521757933985695,0.10726316088347154,0.10726808175257156,0.1369467006360029,0.1369477892576633,0.04,0.04030988793428876,0.028683379088565872,0.02878604196030027,0.02790547470883194,0.028132951960360534,0.0009782385290289478,0.000957398749752985,0.09469868713267418,0.09858043922313948,0.39606475026646065,0.3921922630211185,0.4283988469667124,0.4245787086045735,0.33036946238557774,0.3351799486347575,0.004,0.0035905283697232225,0.09523118857098067,0.09522458450465794
564.0,0.32830394728386275,0.16146043219906053,0.03879021075030638,0.9885460600972734,0.9547137727216527,0.7441460765927627,0.4564034552174011,0.9971079710250097,0.7460807043803824,1.0,1.0366829746102288,0.00012705245313539935,0.0018075753344843964,0.0006545598751908443,0.08196920188857612,0.07712352200539259,0.0020675374393284035,0.5953169439317944,0.448521037998508,0.050669982881345665,0.0003028413121796982,0.9114225380918808,0.03672267331097798,0.2231750147176293,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007908368480778187,0.003094111606387564,0.001417380676646872,0.007052296726617448,0.006522650495650481,0.003294111606387564,0.0025122228928469987,0.05742599174824925,0.05742625240017101,0.10588165600190311,0.10588661702717278,0.1357652529807749,0.13576628192183005,0.04,0.040403223650452576,0.0286577259714119,0.028820641430044636,0.027358249233533305,0.027628427254120246,0.0011023076640903479,0.0010717866836746645,0.09529060561418115,0.09930280766659653,0.39669169087223144,0.3909588028472132,0.4346987265937854,0.4290587658290836,0.3079776986139091,0.31354614072112247,0.004,0.0034283710435129983,0.09523152765700874,0.09522494323569564
576.0,0.2512815257928264,0.15574462739998135,0.04717613740741219,0.9895945076442244,0.9767971345765707,0.7531436860452345,0.5497546814276119,0.9971901825392916,0.7550123271072181,1.0,1.056246509086826,0.0001237111085065826,0.0017449299534769223,0.0006423742968649426,0.07944937451025538,0.0734574264948289,0.0025462087114684006,0.5463805305277184,0.5400955807224644,0.05922322269537438,0.00029880210185992515,0.9161370811493955,0.04462992869594379,0.20862289348470908,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007916756061153796,0.0031031338342542214,0.001527648572945672,0.007062291600951281,0.006115950444002934,0.0033031338342542215,0.0026019984445551916,0.05622584863162705,0.05622615358729428,0.10435570009218587,0.10436133092282877,0.1346516841593145,0.13465269702466048,0.04,0.0405702610088817,0.028485131756497313,0.028755787573010148,0.026716177330788154,0.02706848887430649,0.0013014876417897427,0.0012479808261053724,0.0957772006243146,0.0999464362796809,0.39725390255350956,0.38623732660728144,0.4442263100544057,0.43346075741254636,0.28088418897796946,0.2886809271821579,0.004,0.0030947867976431533,0.09523261085898137,0.09522531810995814
588.0,0.05778067613507237,0.14619987105845972,0.07029647434146068,0.9905469846228071,0.9996325601559397,0.7608017898981522,0.9208720023506605,0.9973031834531155,0.7625757195276528,1.0,1.074009586434243,0.00011879628217834336,0.0016551333473222467,0.000628802289793216,0.07437702627830323,0.06771700373480298,0.0038277661332524067,0.4921379856821775,0.8825924792191591,0.07714749211858682,0.00029408462759065394,0.9228299808880042,0.06646870820820827,0.05962684464576862,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007924375876982456,0.0031106863581031458,0.0017878898845694042,0.007070633902730787,0.002312074806046525,0.003310686358103146,0.0027946013884624387,0.054416002676414,0.054416706196009273,0.10201024653587795,0.10202320617414555,0.13347967575484404,0.1334812539090203,0.04,0.0412644807374876,0.02779727362987653,0.02855421255413735,0.0256615865819696,0.026426360210916787,0.00184832801924715,0.001589048793347074,0.09621113104229582,0.10162039718963904,0.3977231570286067,0.2905916143294903,0.4494303907542432,0.3667713241677734,0.191798025960027,0.2331126666723461,0.004,0.0010458218355845965,0.09524161659136865,0.0952258332840026
600.0,0.001410668874526963,0.12306221993124908,0.14681272745469282,0.9914122756862035,1.0244477590225263,0.7638249226640899,1.8536354907828398,0.997519036046908,0.7654096795190051,1.0,1.0851176342370648,0.00010866617733583473,0.0014760906775793245,0.0006094588639595774,0.060669875214538566,0.054781470555928816,0.00735943564586071,0.4005891506584632,0.9964785154166084,0.12148904112139326,0.00028674823421731555,0.9366308051302746,0.1394532918088321,0.0021108157088646218,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007931298205489629,0.003113636400482009,0.0025983498951787742,0.007073886410300886,0.0006908029823211439,0.003313636400482009,0.0033636180324697,0.05057781242909279,0.05057857950428758,0.09689497355645581,0.09690819334668933,0.13202783008002222,0.1320291473264738,0.04,0.04201359234355922,0.025758562314275764,0.02692503310958251,0.023550505867120507,0.024618859845067308,0.0035063928593255848,0.0032830924979012485,0.09677112533284477,0.10548326413113482,0.3979061105794248,0.37595682993969975,0.3018465074298785,0.3017549570766486,0.12122053982291725,0.1212879243555225,0.004,0.00027725424402400163,0.09524265456025541,0.09522681705253888
612.0,0.0009624370748791382,0.10195669552653013,0.22157335414490853,0.992198361473385,1.037938062274164,0.7600756028572608,1.9577688529746449,0.9976806087283114,0.7615160092558422,1.0,1.086470146562426,0.00010071904581129705,0.0013396873527699647,0.0005972601091350428,0.048532084288262056,0.04386843378938818,0.009325909949943369,0.30725818144402495,0.9968676584170248,0.16564988488765028,0.0002817247639722246,0.9483299276839968,0.21224744419496516,0.0021699045080960655,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.00793758689178708,0.0031099750977340306,0.0033924752645824677,0.007069849211694511,0.0009929186219968266,0.0033099750977340307,0.0039008462945485465,0.047507787578927346,0.04750835777988958,0.09267751442285349,0.09268724588280255,0.1312702889174425,0.13127102109680763,0.04,0.04150586574224232,0.023900340165089136,0.024761824547415785,0.021836956061444632,0.022596326904995388,0.004887368813044356,0.004770895889685067,0.09719393481912984,0.10352660448991112,0.39767901815781626,0.3953222292512218,0.3009870768843329,0.3009791423115245,0.09278274874555997,0.09280497401230814,0.004,0.00036318528790836785,0.09523889854591878,0.09522755316997891
624.0,0.0007720531120243916,0.08639708266716858,0.29268070622342385,0.9929124920678503,1.038917972079985,0.7501211696537414,1.9691279035435225,0.997796726835921,0.7514538595531061,1.0,1.0785662729134484,9.469604837833662e-05,0.0012379938509863523,0.0005915213903146313,0.0396483008334633,0.03617331883343006,0.010360345358001437,0.24969188994194197,0.9969079775038622,0.20877155930660218,0.0002790618743996917,0.9567391732344201,0.2823203608654224,0.002319969384113385,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007943299936542803,0.0031001211549734355,0.004123578466775433,0.0070589576773792805,0.0012837053499283409,0.0033001211549734356,0.004375868826686792,0.04509465980130285,0.045095103082276745,0.0892460349597376,0.08925340497680126,0.13111572529861967,0.13111596316596552,0.04,0.04111092750061081,0.022348958466971047,0.022982541617826726,0.020581147521716074,0.021119321476945563,0.00607320903952544,0.006011310804941794,0.09740363631917459,0.10089404447335647,0.3970663693525845,0.39686612336051424,0.3006125882508082,0.3006117250640263,0.07536148393079052,0.07537250867152819,0.004,0.00044977966502617376,0.09523627329680079,0.09522808205834092
636.0,0.0006728368294825291,0.07481753533079592,0.36020323246824965,0.9935612538708448,1.0291750467477132,0.7347152695404413,1.968415121860328,0.9978806865423244,0.7359650997719015,1.0,1.0622141733833885,8.990538012338646e-05,0.0011599248513367252,0.0005912687555061365,0.033039126635675285,0.030659552277094927,0.010914737198886528,0.21758888992241635,0.9969077619475174,0.2508587714501773,0.0002782144707092727,0.9629017015937499,0.3492884952693631,0.002419401223000106,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.00794849003096676,0.0030844780202639774,0.00477240607613213,0.007041589354846179,0.0015619919303246463,0.0032844780202639775,0.004778536722016646,0.04311337042678108,0.04311373179560336,0.08634075196888522,0.08634649228121563,0.13148833432153156,0.1314881489798608,0.04,0.04083538614158988,0.021007440689967575,0.02148509809443959,0.01965467434371072,0.02004520518071195,0.007129649490868274,0.007096064555536351,0.09750751207843245,0.09955635821772059,0.3960894012100976,0.3963318687514616,0.30041320265893007,0.3004138410999258,0.06566823056302165,0.06567444522982535,0.004,0.0005354749469864386,0.09523438731261326,0.09522846440037136
648.0,0.0006135683682790092,0.06602566985144942,0.42421952640884114,0.9941506306394083,1.0104160730402256,0.7146988850735,1.9640931968614794,0.9979411493718708,0.7158831875666652,1.0,1.0384119325147725,8.592327439424718e-05,0.001098379218771006,0.0005957455494239543,0.027995859474546757,0.02661362009350074,0.011220169079197963,0.1976226431171283,0.9968952528775523,0.2919262085461894,0.00027880258553992024,0.9675370105459076,0.41299935732964316,0.0024911787541687103,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007953205045115267,0.003063407115450527,0.00532704654023511,0.007018042107756382,0.001827021946940748,0.003263407115450527,0.005104242526581287,0.0414213724454662,0.041421679044537,0.0837907276332254,0.08379531234844552,0.13232374202697192,0.13232318934456333,0.04,0.040640930427012625,0.01980629753843783,0.020175559453280232,0.018965776991910537,0.01925581295315401,0.008095663135921695,0.008076715895220436,0.09756802642575085,0.09892028229894292,0.3947648685612965,0.3952288502881883,0.3002905033421412,0.30029190265057204,0.059647403542657865,0.05965132890900742,0.004,0.0006196757545794914,0.09523297757638816,0.09522873970260928
660.0,0.0005750285553438553,0.05921854686601514,0.4848175586901502,0.9946860582467446,0.9842148727276034,0.6909431609934003,1.9574598121503486,0.997983935461282,0.6920743095498862,1.0,1.0082674511267056,8.248740263821125e-05,0.0010486611538478138,0.0006043559908207136,0.024052578399102117,0.02357807906302589,0.011397878534390221,0.1839943950342268,0.9968747496355908,0.3319934125877569,0.0002805599914112696,0.9711079791837187,0.47341968015575997,0.0025502218090653894,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007957488465973958,0.0030372365500332126,0.005781603993365389,0.006988549317506931,0.002078662204950067,0.0032372365500332127,0.0053526389113609145,0.03992748382519614,0.039927753124803234,0.08148197495911186,0.08148572959156089,0.133566112892654,0.13356523708912849,0.04,0.040501048782069296,0.018701152373876363,0.018993341411718444,0.018452107150008664,0.018672071901077704,0.008995488506334552,0.008983951289376122,0.0976076715417693,0.09855868377955998,0.39310589910976484,0.39374315300591867,0.3002068816670328,0.30020888778496074,0.05554180110075315,0.05554440464346545,0.004,0.0007021679636603167,0.09523189329685573,0.09522893449907782
672.0,0.0005493510473055166,0.05385255581215,0.5420860355726683,0.9951724749783293,0.9520328220359664,0.6643055092577985,1.9488700780883434,0.9980131279618395,0.6653924741561007,1.0,0.9729328637969894,7.942974350221463e-05,0.0010075351548000232,0.0006166168588066078,0.020900041761023,0.02125487087370804,0.011512101069095506,0.17424628159224165,0.9968472724829804,0.37108109205557077,0.0002832902810516141,0.9739176041046212,0.5305739345035728,0.0026033764697140915,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007961379799826635,0.003006273679995907,0.006135061039322964,0.006953298137577389,0.002317241907976444,0.003206273679995907,0.005526576452488995,0.03857180229222448,0.03857204123391207,0.0793364050387344,0.07933946878361231,0.13516625042421013,0.13516508854569637,0.04,0.040398428239147334,0.017664217699368982,0.017900323006491265,0.018070272559890757,0.01824023587870104,0.009844380642926807,0.009836422774836142,0.09763524539535545,0.09832602885743347,0.39112302023872814,0.3919152432545891,0.3001468496062191,0.30014941993117855,0.05260773766961705,0.052609467708956005,0.004,0.0007829329414223421,0.09523094460508622,0.09522906739753928
684.0,0.0005325274956630068,0.04955316111874995,0.5961111273912411,0.995614367087456,0.9152227445460082,0.6355970317510603,1.9384872636732078,0.9980316994773993,0.6366463709314152,1.0,0.9335518333168076,7.663985343781241e-05,0.0009726993269169761,0.0006321208292462795,0.018329088770799452,0.01944511271464069,0.011596725183402266,0.16709872425475827,0.9968130965668027,0.4092098041479424,0.0002868405129996338,0.9761692543728153,0.5845144022078388,0.002654375937534259,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007964914936699648,0.0029708182568964413,0.006390296751128865,0.006912448031368981,0.0025431672924682187,0.0031708182568964413,0.0056312288420219065,0.03731424882293829,0.0373144698295521,0.07729964234335929,0.07730227489882971,0.1370798890185167,0.13707847234530468,0.04,0.04032176121489351,0.01667851133952139,0.01687288460708863,0.01778916670872868,0.017922699306846705,0.010651866054938206,0.010645485336442372,0.09765506271725007,0.09816591906343171,0.3888252017645052,0.3897620482704386,0.3001024636104586,0.3001055897339585,0.050458478441890976,0.05045958389707937,0.004,0.0008620027027366155,0.09523026238895886,0.09522915194025788
696.0,0.0005222104608105136,0.04605701930251791,0.6469760075409079,0.9960158100981377,0.8750228651945768,0.6055595289610219,1.926414883002903,0.9980418971184821,0.6065760369317391,1.0,0.8912182020240501,7.404332826226773e-05,0.0009424646424549819,0.0006505095919002283,0.016195336829473234,0.01801276518269796,0.011669103694174073,0.16178581967982605,0.9967722111741847,0.44639962841584496,0.0002910853189003538,0.9780030449154397,0.6353069038467338,0.002705578365004846,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007968126480785102,0.00293117425947627,0.006553188967821572,0.0068661481176817965,0.0027568328496792734,0.00313117425947627,0.0056733475505024705,0.03612751904390603,0.03612772893618892,0.07533340799632057,0.07533577354890247,0.13926629660278772,0.13926465298009014,0.04,0.040263536674914537,0.015734100812392703,0.015896755011933168,0.01758582445740405,0.017692329756703328,0.011423681905398898,0.011417888346595155,0.0976695794058613,0.09805099766812239,0.3862208316196011,0.38729496460811097,0.30006902281298303,0.30007271310369626,0.04886276663011229,0.04886340071903521,0.004,0.0009394221679638261,0.09522975053097939,0.09522919836148998
708.0,0.0005169183898143391,0.04317526893151333,0.6947610492529122,0.9963805062852815,0.8325479444298931,0.574850770060265,1.9127323255680029,0.9980454672475685,0.5758379306311162,1.0,0.8469451328428822,7.158952168666821e-05,0.0009155710491645861,0.0006714549649968074,0.014397188412989108,0.016862582138424093,0.011737422298266287,0.15781089224735995,0.9967244440293825,0.48267007608581786,0.00029591721658349553,0.9795179241468575,0.6830236269546459,0.0027586375808030805,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007971044050282252,0.002887659493938596,0.00663178049750218,0.006814552734482975,0.0029586115784544166,0.003087659493938596,0.005660622911070576,0.03499296638626992,0.03499316637945118,0.07341102997346025,0.07341316137130198,0.14168726959550654,0.14168542541132373,0.04,0.04021867166232556,0.014825687588289376,0.014963736233418366,0.017442871401808988,0.017529009017292894,0.012163017128802243,0.012157381456531747,0.09768032328172975,0.09796607474574612,0.38331859131466733,0.3845239181413575,0.300043508550648,0.30004778359820733,0.04767076582116829,0.04767102526653482,0.004,0.0010152403598800049,0.09522927694395127,0.09522921461305371
720.0,0.0005156733925909198,0.04076993162204345,0.7395442290212205,0.9967118202784935,0.7887825636385832,0.5440372687528541,1.8975101138467532,0.9980437955128105,0.5449975869483699,1.0,0.8016444292392335,6.92441006674402e-05,0.000891074094848392,0.0006946457316620387,0.012861865600650243,0.01592643476837949,0.0118047639542175,0.1548341853831161,0.9966695120193728,0.5180400610449142,0.0003012405600116378,0.980785385510114,0.727739465067003,0.0028148145880362296,1.0,1.0,0.1,0.1,0.004,0.004,0.008,0.0001,0.0,0.004,0.001,0.01,0.25,0.008,0.004,0.5,0.1,0.0,0.004,0.003,0.01,0.25,1.0,100.0,1.0,5.0,1.0,0.5,0.1,2.0,0.01,0.05,0.05,0.5,0.04,0.2,100.0,0.1,0.004,0.002,0.2,0.45,0.2,2.0,0.1,100.0,0.1,0.1,0.14,0.2,0.02,0.25,0.0003,1.0,1.0,0.1,0.1,0.008,0.007973694562227948,0.002840613269235285,0.0066355273103242615,0.006757835860106109,0.0031488585568600863,0.0030406132692352853,0.005601155284731252,0.033898046919377214,0.03389823852790269,0.0715146037753503,0.07151656595683611,0.1443064252113709,0.1443044074484061,0.04,0.040183625934971046,0.013950984136830638,0.014069550522579407,0.0173468861833974,0.01741745428209727,0.012871331341380014,0.012865740736205736,0.09768830440799878,0.09790196005163211,0.38012826713096864,0.38145901372511654,0.3000238796847049,0.30002876550292185,0.04678005922216625,0.04678001423351185,0.004,0.001089508017245236,0.09522888141924563,0.09522920700317349
