Time,GLC,G6P_F6P,F6P,FBP,G3P,DHAP,DHAP_G3P,Vgk,hGK,KeqGPI,KeqTPI,Vpfk,Vfba,Vgapdh,Sgk,Spfk,Sfba,Sgapdh,Xpfk,alpha,hx,hpfk,hact,dw_per_ml,min_to_sec,Vgk_min,Vpfk_min,Vfba_min,Vgapdh_min,Pfba,Qfba,KeqFBA,sigma,cell,vgk,vpfk,vfba,vgapdh
4.16,10.0,3.7875181687462414,0.8740426543260557,0.0006868933397296045,0.0001224966056105788,0.002694898374448989,0.0028173949800595678,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21851066358151391,1.0,0.03298086174809976,0.016640327630043052,0.016627832348452182,0.0332098143033155
4.17,10.0,3.787681552907044,0.8740803583631639,0.0006870183193158933,0.00012251654127819772,0.0026953369547508023,0.002817853496029,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21852008959079097,1.0,0.03298086174809976,0.016642968513446373,0.01663047185667531,0.03321508975696575
4.18,10.0,3.787844910711082,0.8741180563179419,0.000687143313143541,0.00012253647845986398,0.002695775568361324,0.002818312046821188,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21852951407948548,1.0,0.03298086174809976,0.01664560957731304,0.016633111544045995,0.033220365570202824
4.19,10.0,3.788008242158355,0.8741557481903897,0.0006872683212125477,0.00012255641715557762,0.0026962142152805544,0.002818770632436132,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21853893704759741,1.0,0.03298086174809976,0.016648250821652007,0.016635751410531252,0.03322564174301787
4.2,10.0,3.7881715472488637,0.874193433980507,0.000687393343522913,0.0001225763573653386,0.0026966528955084937,0.0028192292528738325,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21854835849512674,1.0,0.03298086174809976,0.016650892246472267,0.016638391456098092,0.03323091827540199
4.21,10.0,3.788334825982608,0.8742311136882942,0.0006875183800746374,0.00012259629908914694,0.0026970916090451416,0.0028196879081342887,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21855777842207355,1.0,0.03298086174809976,0.016653533851782792,0.01664103168071351,0.033236195167346314
4.22,10.0,3.788498078359587,0.8742687873137508,0.0006876434308677206,0.00012261624232700257,0.002697530355890498,0.0028201465982175006,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2185671968284377,1.0,0.03298086174809976,0.01665617563759256,0.016643672084344526,0.03324147241884195
4.23,10.0,3.7886613043798016,0.8743064548568772,0.0006877684959021627,0.0001226361870789056,0.0026979691360445633,0.002820605323123469,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2185766137142193,1.0,0.03298086174809976,0.016658817603910577,0.016646312666958155,0.03324675002988004
4.24,10.0,3.7888245040432516,0.8743441163176733,0.0006878935751779636,0.000122656133344856,0.0026984079495073372,0.0028210640828521933,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21858602907941832,1.0,0.03298086174809976,0.016661459750745847,0.01664895342852139,0.033252028000451704
4.25,10.0,3.7889876773499367,0.8743817716961393,0.0006880186686951235,0.00012267608112485374,0.0026988467962788193,0.002821522877403673,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21859544292403482,1.0,0.03298086174809976,0.016664102078107382,0.016651594369001255,0.03325730633054804
4.26,10.0,3.789150824299857,0.8744194209922747,0.000688143776453642,0.00012269603041889884,0.0026992856763590105,0.0028219817067779095,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21860485524806866,1.0,0.03298086174809976,0.016666744586004176,0.01665423548836475,0.0332625850201602
4.2700000000000005,10.0,3.7893139448930127,0.8744570642060798,0.0006882688984535196,0.00012271598122699128,0.0026997245897479104,0.0028224405709749018,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21861426605151996,1.0,0.03298086174809976,0.016669387274445273,0.016656876786578897,0.03326786406927928
4.28,10.0,3.789477039129404,0.8744947013375547,0.0006883940346947561,0.00012273593354913105,0.002700163536445519,0.0028228994699946498,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21862367533438867,1.0,0.03298086174809976,0.016672030143439678,0.0166595182636107,0.033273143477896394
4.29,10.0,3.7896401070090304,0.8745323323866994,0.0006885191851773514,0.0001227558873853182,0.002700602516451836,0.002823358403837154,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21863308309667484,1.0,0.03298086174809976,0.016674673192996436,0.016662159919427166,0.03327842324600268
4.3,10.0,3.789803148531892,0.8745699573535134,0.0006886443499013055,0.0001227758427355527,0.002701041529766862,0.0028238173725024145,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21864248933837835,1.0,0.03298086174809976,0.016677316423124585,0.016664801753995317,0.03328370337358925
4.3100000000000005,10.0,3.789966163697989,0.8746075762379973,0.0006887695288666186,0.00012279579959983457,0.0027014805763905963,0.0028242763759904308,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21865189405949934,1.0,0.03298086174809976,0.016679959833833163,0.01666744376728216,0.03328898386064722
4.32,10.0,3.7901291525073213,0.8746451890401511,0.0006888947220732905,0.00012281575797816376,0.0027019196563230394,0.0028247354143012032,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21866129726003777,1.0,0.03298086174809976,0.016682603425131247,0.016670085959254698,0.0332942647071677
4.33,10.0,3.790292114959889,0.8746827957599744,0.0006890199295213213,0.00012283571787054031,0.002702358769564191,0.0028251944874347315,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2186706989399936,1.0,0.03298086174809976,0.016685247197027856,0.01667272832987995,0.03329954591314182
4.34,10.0,3.790455051055692,0.8747203963974672,0.0006891451512107109,0.00012285567927696421,0.002702797916114051,0.0028256535953910156,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2186800990993668,1.0,0.03298086174809976,0.016687891149532088,0.016675370879124945,0.03330482747856068
4.3500000000000005,10.0,3.79061796079473,0.8747579909526301,0.0006892703871414595,0.00012287564219743547,0.0027032370959726203,0.002826112738170056,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21868949773815752,1.0,0.03298086174809976,0.016690535282653,0.016678013606956664,0.0333101094034154
4.36,10.0,3.7907808441770037,0.8747955794254623,0.0006893956373135669,0.00012289560663195407,0.0027036763091398985,0.0028265719157718524,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21869889485636557,1.0,0.03298086174809976,0.01669317959639966,0.016680656513342145,0.03331539168769711
4.37,10.0,3.790943701202513,0.8748331618159645,0.0006895209017270331,0.00012291557258052002,0.002704115555615885,0.0028270311281964047,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21870829045399112,1.0,0.03298086174809976,0.016695824090781183,0.016683299598248384,0.033320674331396904
4.38,10.0,3.791106531871257,0.8748707381241362,0.0006896461803818582,0.00012293554004313338,0.00270455483540058,0.0028274903754437132,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21871768453103405,1.0,0.03298086174809976,0.016698468765806624,0.016685942861642412,0.03332595733450591
4.39,10.0,3.7912693361832366,0.8749083083499776,0.0006897714732780422,0.000122955509019794,0.0027049941484939837,0.0028279496575137775,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2187270770874944,1.0,0.03298086174809976,0.01670111362148509,0.01668858630349123,0.03333124069701523
4.4,10.0,3.7914321141384515,0.8749458724934887,0.0006898967804155852,0.00012297547951050202,0.0027054334948960956,0.0028284089744065976,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21873646812337216,1.0,0.03298086174809976,0.016703758657825682,0.01669122992376186,0.03333652441891599
4.41,10.0,3.7915948657369016,0.8749834305546697,0.0006900221017944869,0.0001229954515152574,0.002705872874606917,0.0028288683261221744,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2187458576386674,1.0,0.03298086174809976,0.01670640387483752,0.016693873722421308,0.0333418085001993
4.42,10.0,3.791757590978587,0.87502098253352,0.0006901474374147475,0.0001230154250340601,0.0027063122876264463,0.0028293277126605065,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21875524563338,1.0,0.03298086174809976,0.01670904927252972,0.01669651769943661,0.033347092940856256
4.43,10.0,3.7919202898635076,0.8750585284300402,0.0006902727872763671,0.00012303540006691017,0.0027067517339546847,0.002829787134021595,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21876463210751004,1.0,0.03298086174809976,0.016711694850911382,0.016699161854774745,0.03335237774087798
4.44,10.0,3.792082962391664,0.87509606824423,0.0006903981513793454,0.0001230553766138076,0.0027071912135916316,0.0028302465902054394,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2187740170610575,1.0,0.03298086174809976,0.016714340609991656,0.016701806188402765,0.033357662900255595
4.45,10.0,3.792245608563055,0.8751336019760896,0.0006905235297236826,0.00012307535467475243,0.0027076307265372873,0.00283070608121204,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2187834004940224,1.0,0.03298086174809976,0.016716986549779655,0.016704450700287657,0.0333629484189802
4.46,10.0,3.7924082283776817,0.8751711296256188,0.0006906489223093788,0.00012309533424974454,0.002708070272791652,0.0028311656070413964,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2187927824064047,1.0,0.03298086174809976,0.01671963267028454,0.01670709539039646,0.033368234297042894
4.47,10.0,3.7925708218355436,0.8752086511928178,0.0006907743291364337,0.000123115315338784,0.0027085098523547246,0.0028316251676935088,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21880216279820444,1.0,0.03298086174809976,0.01672227897151545,0.016709740258696173,0.03337352053443479
4.48,10.0,3.792733388936641,0.8752461666776863,0.0006908997502048476,0.00012313529794187085,0.0027089494652265066,0.0028320847631683774,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21881154166942157,1.0,0.03298086174809976,0.016724925453481518,0.016712385305153826,0.03337880713114703
4.49,10.0,3.7928959296809737,0.8752836760802246,0.0006910251855146203,0.00012315528205900504,0.002709389111406997,0.0028325443934660017,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21882091902005615,1.0,0.03298086174809976,0.01672757211619194,0.016715030529736417,0.033384094087170677
4.5,10.0,3.7930584440685418,0.8753211794004326,0.0006911506350657519,0.00012317526769018659,0.002709828790896196,0.0028330040585863824,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21883029485010816,1.0,0.03298086174809976,0.016730218959655856,0.016717675932410983,0.03338938140249687
4.51,10.0,3.7932209320993446,0.8753586766383102,0.0006912760988582424,0.00012319525483541545,0.0027102685036941034,0.0028334637585295188,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21883966915957756,1.0,0.03298086174809976,0.016732865983882437,0.016720321513144534,0.03339466907711669
4.5200000000000005,10.0,3.793383393773383,0.8753961677938576,0.0006914015768920917,0.0001232152434946917,0.0027107082498007196,0.0028339234932954114,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2188490419484644,1.0,0.03298086174809976,0.01673551318888087,0.016722967271904088,0.033399957111021276
4.53,10.0,3.793545829090657,0.8754336528670745,0.0006915270691673,0.0001232352336680153,0.0027111480292160445,0.00283438326288406,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21885841321676863,1.0,0.03298086174809976,0.01673816057466034,0.016725613208656665,0.0334052455042017
4.54,10.0,3.7937082380511664,0.8754711318579614,0.0006916525756838671,0.00012325522535538625,0.002711587841940078,0.0028348430672954644,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21886778296449036,1.0,0.03298086174809976,0.016740808141230048,0.01672825932336928,0.0334105342566491
4.55,10.0,3.7938706206549107,0.8755086047665177,0.000691778096441793,0.00012327521855680457,0.0027120276879728203,0.002835302906529625,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21887715119162943,1.0,0.03298086174809976,0.016743455888599157,0.016730905616008956,0.03341582336835458
4.5600000000000005,10.0,3.7940329769018906,0.8755460715927439,0.0006919036314410778,0.00012329521327227022,0.002712467567314271,0.0028357627805865415,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21888651789818597,1.0,0.03298086174809976,0.016746103816776894,0.016733552086542706,0.03342111283930921
4.57,10.0,3.7941953067921057,0.8755835323366397,0.0006920291806817216,0.0001233152095017832,0.0027129074799644307,0.002836222689466214,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21889588308415991,1.0,0.03298086174809976,0.016748751925772458,0.016736198734937556,0.03342640266950412
4.58,10.0,3.794357610325556,0.8756209869982052,0.0006921547441637241,0.00012333520724534358,0.002713347425923299,0.0028366826331686426,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2189052467495513,1.0,0.03298086174809976,0.01675140021559508,0.016738845561160513,0.03343169285893041
4.59,10.0,3.7945198875022417,0.8756584355774403,0.0006922803218870855,0.00012335520650295125,0.0027137874051908757,0.002837142611693827,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21891460889436007,1.0,0.03298086174809976,0.016754048686253967,0.016741492565178616,0.033436983407579175
4.6000000000000005,10.0,3.794682138322163,0.8756958780743452,0.0006924059138518059,0.00012337520727460634,0.0027142274177671616,0.0028376026250417677,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2189239695185863,1.0,0.03298086174809976,0.01675669733775835,0.01674413974695887,0.03344227431544154
4.61,10.0,3.794844362785319,0.8757333144889198,0.000692531520057885,0.00012339520956030877,0.0027146674636521558,0.0028380626732124646,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21893332862222994,1.0,0.03298086174809976,0.01675934617011747,0.016746787106468305,0.0334475655825086
4.62,10.0,3.7950065608917107,0.875770744821164,0.0006926571405053231,0.0001234152133600585,0.002715107542845859,0.0028385227562059173,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.218942686205291,1.0,0.03298086174809976,0.01676199518334057,0.016749434643673938,0.03345285720877143
4.63,10.0,3.7951687326413377,0.875808169071078,0.00069278277519412,0.0001234352186738556,0.00271554765534827,0.002838982874022126,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2189520422677695,1.0,0.03298086174809976,0.016764644377436872,0.016752082358542787,0.03345814919422116
4.64,10.0,3.7953308780342,0.8758455872386615,0.0006929084241242758,0.00012345522550170012,0.0027159878011593906,0.0028394430266610905,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21896139680966537,1.0,0.03298086174809976,0.01676729375241565,0.016754730251041877,0.0334634415388489
4.65,10.0,3.7954929970702977,0.8758829993239148,0.0006930340872957905,0.0001234752338435919,0.0027164279802792193,0.002839903214122811,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2189707498309787,1.0,0.03298086174809976,0.016769943308286163,0.016757378321138227,0.033468734242645716
4.66,10.0,3.7956550897496304,0.8759204053268377,0.0006931597647086641,0.0001234952436995311,0.0027168681927077568,0.0028403634364072877,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21898010133170942,1.0,0.03298086174809976,0.01677259304505766,0.016760026568798873,0.03347402730560273
4.67,10.0,3.7958171560721987,0.8759578052474304,0.0006932854563628964,0.0001235152550695176,0.0027173084384450033,0.0028408236935145207,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2189894513118576,1.0,0.03298086174809976,0.016775242962739446,0.01676267499399081,0.03347932072771103
4.68,10.0,3.7959791960380023,0.8759951990856927,0.0006934111622584877,0.00012353526795355147,0.0027177487174909576,0.002841283985444509,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21899879977142317,1.0,0.03298086174809976,0.01677789306134076,0.01676532359668108,0.03348461450896173
4.69,10.0,3.796141209647041,0.8760325868416248,0.0006935368823954379,0.00012355528235163273,0.0027181890298456214,0.002841744312197254,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2190081467104062,1.0,0.03298086174809976,0.01678054334087092,0.016767972376836714,0.03348990864934593
4.7,10.0,3.796303196899315,0.8760699685152264,0.0006936626167737469,0.0001235752982637613,0.0027186293755089934,0.0028422046737727547,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.2190174921288066,1.0,0.03298086174809976,0.016783193801339198,0.01677062133442472,0.0334952031488547
4.71,10.0,3.7964651577948247,0.8761073441064979,0.0006937883653934148,0.00012359531568993722,0.002719069754481074,0.0028426650701710112,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21902683602662448,1.0,0.03298086174809976,0.01678584444275489,0.01677327046941212,0.03350049800747917
4.72,10.0,3.796627092333569,0.8761447136154389,0.0006939141282544416,0.0001236153346301605,0.0027195101667618635,0.002843125501392024,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21903617840385972,1.0,0.03298086174809976,0.01678849526512729,0.016775919781765947,0.03350579322521041
4.73,10.0,3.7967890005155494,0.8761820770420499,0.0006940399053568272,0.00012363535508443116,0.002719950612351362,0.002843585967435793,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21904551926051247,1.0,0.03298086174809976,0.016791146268465746,0.01677856927145322,0.03351108880203955
4.74,10.0,3.7969508823407647,0.8762194343863302,0.0006941656967005718,0.00012365537705274915,0.0027203910912495686,0.0028440464683023177,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21905485859658255,1.0,0.03298086174809976,0.01679379745277953,0.016781218938440968,0.03351638473795764
4.75,10.0,3.7971127378092153,0.8762567856482805,0.0006942915022856752,0.00012367540053511447,0.002720831603456484,0.0028445070039915983,0.055549999999999995,1.7,0.3,0.045455,0.5555,0.138875,1.3887500000000002,8.0,4.0,0.005,0.005,0.01,5.0,2.5,2.5,1.0,0.3333,60.0,10.0,100.0,25.0,250.0,0.5,0.275,0.1,0.21906419641207012,1.0,0.03298086174809976,0.01679644881807798,0.016783868782696217,0.033521681032955816
