Time,EGF,R,Ra,R2,RP,PLCg,RPLCg,RPLCgP,PLCgP,Grb,RG,SOS,RGS,GS,Shc,RSh,RShP,ShP,RShG,ShG,RShGS,ShGS,PLCgl,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25
4.98,580.5931059144596,0.593105914459633,14.897031504839097,9.356196044648119,0.7424853985285604,89.1975329613044,3.7048310472149657,7.414722764339693,1.793584678144291,71.98429320245218,0.409779027410355,27.35449946849124,0.29256910918698226,1.1938773598382888,115.84339420048659,1.3074400816671834,13.378535601356763,8.35114881537752,3.613267288150967,2.3471599504777085,2.035104927847056,3.1239491346364505,2.889328548996613,3e-12,4.177131742401498e-13,3.850787616290622e-12,2.80463135719885e-11,1.9753768073067688e-11,9.698117217207951e-12,1.0002284726993944e-11,6.6492797000838824e-12,5.2859461148224545e-14,4.1955872552442186e-13,2.836165659712056e-13,1.4364326978092678e-14,-5.853558449245865e-13,2.086985560465841e-11,2.1125785061765084e-11,1.2023940404868923e-11,1.2226415530209164e-13,7.583419677682301e-12,3.24723518295952e-12,2.8345198070294917e-12,7.309677436598265e-13,4.706215918987708e-12,5.178686471752377e-12,3.090591479338024e-13,1.6933492636684375e-13,5.120714465023179e-12
4.99,580.5917183856551,0.5917183856552013,14.872804553423588,9.341431118852,0.7423888109218549,89.16539107402184,3.703816279592785,7.425874953837775,1.7984980828283252,71.93997017706961,0.41023171387823176,27.3248719670229,0.2934662634919198,1.1963445187446127,115.77426174444557,1.306588302762666,13.383005478253839,8.376157147722543,3.6182581531245877,2.3564119229504503,2.042677455744956,3.142639794995626,2.9064196097192427,3e-12,4.1481632933520633e-13,3.833580122874523e-12,2.8002021692228345e-11,1.9751235963269907e-11,9.692880190112874e-12,9.99756759570269e-12,6.659254131097187e-12,5.3001707786444287e-14,4.191321031758409e-13,2.834619443275061e-13,1.442190112050294e-14,-5.843415919856112e-13,2.0854510513217125e-11,2.1109648463642297e-11,1.2027915343996977e-11,1.226214842115932e-13,7.579479688928887e-12,3.2517090284292213e-12,2.834913330674157e-12,7.336840804213792e-13,4.7163008817653395e-12,5.191592028017695e-12,3.114834479139414e-13,1.6939591314805297e-13,5.133916483610244e-12
5.0,580.5903404605557,0.5903404605556815,14.84868236766473,9.326747863891027,0.7422937092752315,89.13326706985428,3.702799822463785,7.4369782484047295,1.803400244919536,71.89563157509113,0.41068349864716136,27.295204184491507,0.29436270750260185,1.1988163698710792,115.70518153657476,1.305739159708334,13.387421472993216,8.401151981835904,3.623219712983276,2.365669397769919,2.0502423900204425,3.1613743481143883,2.923554614357637,3e-12,4.119508946553281e-13,3.816476682506616e-12,2.7957974780394828e-11,1.9748742799507867e-11,9.687671524480086e-12,9.992852730130645e-12,6.669184675736291e-12,5.3143615259831194e-14,4.1870655058596454e-13,2.8330541117279997e-13,1.4479346701159306e-14,-5.833271094801063e-13,2.0839221176514987e-11,2.1093569009611238e-11,1.2031841795573585e-11,1.2297856899622682e-13,7.575508183770075e-12,3.2561564836020367e-12,2.835270094695285e-12,7.363976592376453e-13,4.7263543299008125e-12,5.2044447572240065e-12,3.139116775735329e-13,1.6945842473344124e-13,5.147080819466421e-12
5.01,580.5889720350682,0.5889720350681154,14.824664360642311,9.31214594015568,0.7422000908940991,89.10116085337499,3.7017817622238773,7.448032801983562,1.8082911451743655,71.85127760324174,0.41113439162469906,27.265496426398578,0.29525843529973844,1.2012929198880824,115.63615339059587,1.3048926478099694,13.391784036073359,8.4261332755753,3.6281520732335477,2.374932358298571,2.0577996228462663,3.180152595567352,2.94073343724318,3e-12,4.091164306627773e-13,3.799476420124245e-12,2.791417181774022e-11,1.9746288511578386e-11,9.682491085811713e-12,9.988140366374098e-12,6.679071472443601e-12,5.328518310740973e-14,4.182820641681437e-13,2.831469802144306e-13,1.453666303350293e-14,-5.823124076775117e-13,2.0823987394370997e-11,2.1077546534086244e-11,1.2035720164881877e-11,1.2333540914810152e-13,7.571505509437048e-12,3.2605776433772625e-12,2.8355902858286664e-12,7.391084413519051e-13,4.73637626245789e-12,5.217244577182591e-12,3.163437611733407e-13,1.6952248291422518e-13,5.160207426171211e-12
5.02,580.5876130064923,0.587613006492416,14.800749949738586,9.297625008378915,0.7421079530350326,89.06907232960637,3.700762184057333,7.459038768810282,1.8131707649631723,71.8069084670771,0.4115844026605407,27.235748997795408,0.2961534410118513,1.2037741751709414,115.56717712090786,1.3040487622749817,13.396093614854012,8.451100987883828,3.633055339575536,2.38420078848222,2.065349047226023,3.198974338795792,2.957955952562817,3e-12,4.0631250434605716e-13,3.782578469726929e-12,2.7870611786545695e-11,1.9743873027990174e-11,9.67733873971122e-12,9.983430736850457e-12,6.688914659921238e-12,5.342641088594217e-14,4.1785864030740775e-13,2.8298666508596807e-13,1.4593849438857302e-14,-5.812974968068253e-13,2.080880896573821e-11,2.106158087027595e-11,1.2039550854380082e-11,1.2369200417508854e-13,7.5674720102913e-12,3.2649726028277168e-12,2.8358740908814793e-12,7.418163883065381e-13,4.746366679202325e-12,5.229991408141495e-12,3.1877962301723824e-13,1.6958810924881808e-13,5.173296259158864e-12
5.03,580.5862632734907,0.5862632734905582,14.776938556593384,9.283184729671344,0.7420172929065374,89.03700140401996,3.6997411719519917,7.469996303397038,1.8180390862647178,71.7625243709914,0.4120335415466369,27.205962203272527,0.2970477188149989,1.2062601418003787,115.498252542591,1.303207498216325,13.400350653569705,8.476055078776636,3.637929617889788,2.3934746728446763,2.0728905569936726,3.217839379118437,2.9752220343662565,3e-12,4.0353868906650036e-13,3.765781974258683e-12,2.782729367022684e-11,1.9741496275983912e-11,9.672214351887567e-12,9.97872407034642e-12,6.698714377115942e-12,5.356729816975935e-14,4.174362753611266e-13,2.8282447934724994e-13,1.465090524639297e-14,-5.80282387056483e-13,2.0793685688724635e-11,2.1045671850251306e-11,1.204333426371372e-11,1.2404835360061893e-13,7.563408027842703e-12,3.269341457187871e-12,2.8361216967152638e-12,7.44521461942849e-13,4.756325580591761e-12,5.242685172760471e-12,3.212191874578569e-13,1.6965532506275863e-13,5.186347275701191e-12
5.04,580.5849227360558,0.584922736055768,14.753229607059204,9.268824765556385,0.7419281076698143,89.00494798253644,3.6987188087144687,7.480905560515249,1.822896091660652,71.71812551822543,0.4124818180173064,27.17613634694921,0.2979412629324994,1.2087508255629946,115.42937947141124,1.3023688506564173,13.404555593343282,8.500995509327545,3.642775014224051,2.402753996482396,2.0804240468130524,3.2367475177422613,2.992531556573168,3e-12,4.007945644048472e-13,3.749086085491333e-12,2.778421645343906e-11,1.9739158181552305e-11,9.667117788159351e-12,9.974020592066118e-12,6.708470763203964e-12,5.370784455059165e-14,4.1701496565967307e-13,2.826604364844244e-13,1.470782979309219e-14,-5.792670885742402e-13,2.0778617360614213e-11,2.102981930501372e-11,1.2047070789727782e-11,1.2440445696348117e-13,7.559313900767603e-12,3.273684301841969e-12,2.8363332902289825e-12,7.472236244008915e-13,4.7662529677656936e-12,5.25532579608593e-12,3.236623789022387e-13,1.697241514486464e-13,5.199360434890371e-12
5.05,580.5835912954817,0.5835912954817122,14.729622531156293,9.254544778005426,0.7418403944395251,88.97291197152548,3.6976951759853725,7.491766695178738,1.82774176433,71.67371211087436,0.4129292417493505,27.146271732462925,0.29883406763465575,1.2112462319517485,115.36055772382417,1.3015328145310572,13.40870887219941,8.52592224165571,3.64759163478007,2.412038745059124,2.087949412177402,3.2556985557732854,3.0098843929803922,3e-12,3.980797160078632e-13,3.732489963908787e-12,2.7741379122183094e-11,1.9736858669460185e-11,9.662048914458904e-12,9.969320523679306e-12,6.718183957575949e-12,5.3848049637400094e-14,4.165947075070815e-13,2.824945499099942e-13,1.4764622423713628e-14,-5.782516114670516e-13,2.0763603777887534e-11,2.1014023064563136e-11,1.2050760826478949e-11,1.2476031381761922e-13,7.555189964926905e-12,3.2780012323121598e-12,2.8365090583421644e-12,7.499228381192952e-13,4.77614884253545e-12,5.267913205525876e-12,3.261091218174833e-13,1.697946092660852e-13,5.212335697621765e-12
5.06,580.5822688543317,0.5822688543316885,14.706116763027769,9.240344429473001,0.7417541502845565,88.94089327780581,3.6966703542545094,7.5025798626268605,1.8325760880436477,71.62928434989576,0.41337582236216697,27.11636866295886,0.29972612723847913,1.2137463661664332,115.29178711697936,1.3006993846933426,13.412810925078109,8.550835238912255,3.65237958590038,2.42132890480054,2.095466549408877,3.2746922942273704,3.027280417269136,3e-12,3.9539373543493874e-13,3.71599277859229e-12,2.7698780663910468e-11,1.9734597663264577e-11,9.657007596836383e-12,9.964624083369499e-12,6.72785409982184e-12,5.398791305620758e-14,4.161754971817052e-13,2.8232683296286316e-13,1.4821282490756986e-14,-5.772359658009559e-13,2.0748644736242594e-11,2.0998282957966106e-11,1.2054404765247767e-11,1.2511592373193073e-13,7.55103655338416e-12,3.2822923442466243e-12,2.836649187978142e-12,7.526190658350893e-13,4.786013207374231e-12,5.280447330824833e-12,3.2855934073640017e-13,1.6986671914163424e-13,5.225273026576721e-12
5.07,580.5809553164079,0.580955316407815,14.682711740894693,9.226223382931945,0.7416693722287866,88.90889180864522,3.6956444228760983,7.5133452183076415,1.8373990471588284,71.58484243511748,0.4138215694178639,27.08642744107937,0.3006174361074134,1.2162512331141537,115.22306746872442,1.2998685559175884,13.416862183848254,8.575734465266903,3.6571389740550955,2.4306244624889044,2.1029753556580673,3.293728534041013,3.0447195030121765,3e-12,3.927362200047119e-13,3.699593707106623e-12,2.7656420067628974e-11,1.9732375085334776e-11,9.651993701463842e-12,9.95993148588215e-12,6.737481329715757e-12,5.4127434449930314e-14,4.1575733093687216e-13,2.821572989083824e-13,1.487780935442767e-14,-5.762201616009591e-13,2.0733740030615415e-11,2.098259881342391e-11,1.2058002994550838e-11,1.2547128629006507e-13,7.546853996423643e-12,3.286557733407697e-12,2.836753866047356e-12,7.553122705835276e-13,4.795846065407168e-12,5.292928104038768e-12,3.3101296026315763e-13,1.6994050146876532e-13,5.2381723862053895e-12
5.08,580.5796505893996,0.5796505893997167,14.659406909286746,9.21218129819595,0.7415860573685386,88.87690747155688,3.6946174593835126,7.524062919035375,1.8422106266802611,71.54038656506886,0.4142664924380702,27.056448369775403,0.3015079886529183,1.2187608375140055,115.15439859694571,1.2990403224618845,13.420863077804727,8.600619886461772,3.6618699067411438,2.4399254055273083,2.1104757285746563,3.312807075483037,3.0622015233439503,3e-12,3.901067862470297e-13,3.6832919385025345e-12,2.7614296312866798e-11,1.9730190859931633e-11,9.647007096899142e-12,9.955242940295232e-12,6.7470657882531575e-12,5.4266613480137245e-14,4.153402050729848e-13,2.819859609618327e-13,1.493420237980559e-14,-5.752042088666549e-13,2.0718889459490225e-11,2.0966970450309072e-11,1.2061555900584432e-11,1.2582640109831458e-13,7.542642621584746e-12,3.2907974964802817e-12,2.836823280282788e-12,7.580024155795666e-13,4.805647420732052e-12,5.30535545997502e-12,3.334699047991943e-13,1.7001597650382593e-13,5.251033742939829e-12
5.09,580.5783545874766,0.5783545874767336,14.636201721224909,9.198217828320383,0.7415042029875772,88.84494017410009,3.6935895388187827,7.534733124123473,1.8470108123198896,71.49591693681535,0.41471060092039375,27.026431753100507,0.30239777933601375,1.221275183999556,115.08578031892307,1.2982146776399572,13.42481403415532,8.62549147035321,3.6665724933622728,2.4492317220024695,2.117967565985016,3.3319277175789246,3.079726350637753,3e-12,3.875050830677637e-13,3.667086676235495e-12,2.757240835887152e-11,1.9728044916222455e-11,9.642047656298243e-12,9.950558647837829e-12,6.75660761866575e-12,5.4405449828768063e-14,4.149241160078346e-13,2.818128323113872e-13,1.4990460934049925e-14,-5.741881175874568e-13,2.0704092829106422e-11,2.095139767137127e-11,1.2065063867658919e-11,1.2618126779332846e-13,7.538402753694775e-12,3.295011731862966e-12,2.8368576200532927e-12,7.606894641018281e-13,4.8154172787315015e-12,5.317729336625419e-12,3.3593009827351757e-13,1.700931644602456e-13,5.263857065402272e-12
5.1,580.5770672124887,0.5770672124887589,14.613095622237553,9.184332645642145,0.741423805740526,88.81298982530598,3.692560738654199,7.545355987141097,1.8517995900244897,71.45143374720534,0.4151539042215868,26.996377890443444,0.3032868026539803,1.2237942763894523,115.0172124559813,1.2973916169165611,13.428715474646872,8.65034918292589,3.6712468388247017,2.458543400191786,2.1254507681951824,3.351090262317958,3.097293858874208,3e-12,3.8493069629812826e-13,3.650977116247107e-12,2.753075522275422e-11,1.9725937166872977e-11,9.637115241592616e-12,9.945878817891433e-12,6.766106959035902e-12,5.4543943184461646e-14,4.1450905977699234e-13,2.8163792595405127e-13,1.5046584405962324e-14,-5.731718976323091e-13,2.068934992344087e-11,2.0935880319061664e-11,1.2068527275189275e-11,1.2653588598523202e-13,7.534134714773809e-12,3.2992005339104903e-12,2.8368570703820966e-12,7.63373380321385e-13,4.825155643748654e-12,5.330049671881939e-12,3.3839346610879016e-13,1.7017208483593336e-13,5.276642322774791e-12
5.11,580.5757883738831,0.5757883738832371,14.5900880672562,9.17052541417594,0.741344862522344,88.78105633416222,3.691531133592801,7.555931664639768,1.856576946466372,71.40693719156145,0.4155964116819584,26.966287082636338,0.3041750531539252,1.2263181184636358,114.94869482855489,1.296571134625646,13.432567819179058,8.675192992501637,3.6758930503166902,2.4678604290762096,2.1329252355421597,3.3702945102039576,3.114903921138811,3e-12,3.8238324982787357e-13,3.634962470055971e-12,2.748933589665215e-11,1.9723867530842066e-11,9.632209720319151e-12,9.941203651082439e-12,6.775563950115267e-12,5.468209325674125e-14,4.140950325664843e-13,2.8146125487016975e-13,1.5102572185148637e-14,-5.721555588667422e-13,2.067466053616927e-11,2.0920418215809402e-11,1.2071946500918924e-11,1.2689025531767561e-13,7.529838824174571e-12,3.3033639990286226e-12,2.836821818275423e-12,7.660541284205422e-13,4.834862521539283e-12,5.3423164069720846e-12,3.408599331451552e-13,1.7025275712779681e-13,5.289389486496623e-12
5.12,580.5745179822945,0.5745179822946985,14.567178515152703,9.156795798488817,0.7412673701912617,88.74913961009752,3.690500797251349,7.56646031334018,1.8613428688791689,71.36242746410953,0.4160381325857349,26.936159629987323,0.3050625254280794,1.2288467137157248,114.88022725777199,1.2957532250251158,13.436371484666473,8.700022868375736,3.6805112351228817,2.4771827981691525,2.140390869176417,3.3895402616924715,3.1325564104317607,3e-12,3.798623730586591e-13,3.6190419572231505e-12,2.7448149374360714e-11,1.9721835926118125e-11,9.627330960241732e-12,9.936533344753021e-12,6.784978732804272e-12,5.481989977125609e-14,4.1368203054320605e-13,2.8128283196768127e-13,1.5158423668630048e-14,-5.71139111115273e-13,2.066002446046744e-11,2.0905011183212122e-11,1.2075321919904765e-11,1.2724437544836269e-13,7.525515398561205e-12,3.307502223709232e-12,2.8367520506758267e-12,7.687316728744316e-13,4.844537918474273e-12,5.3545294853279125e-12,3.433294243112653e-13,1.7033520060328898e-13,5.3020985296986486e-12
5.13,580.5732559495183,0.573255949518435,14.544366428698144,9.143143463729137,0.7411913255697421,88.71723956298128,3.689469802174357,7.576942090117305,1.866097345052434,71.31790475798628,0.41647907616120255,26.905995832271383,0.3059492141135253,1.2313800653536673,114.81180956545742,1.2949378823000048,13.440126885052964,8.72483878080454,3.6851015006126238,2.4865104975112495,2.1478475710608587,3.408827317200583,3.150251199674602,3e-12,3.773677007734887e-13,3.603214805248507e-12,2.7407194651420318e-11,1.9719842269744276e-11,9.622478829358788e-12,9.931868093005476e-12,6.794351448138785e-12,5.495736246961666e-14,4.1327004985567586e-13,2.8110267008221205e-13,1.5214138260802135e-14,-5.701225641613205e-13,2.0645441489038183e-11,2.0889659042090554e-11,1.2078653904530084e-11,1.2759824604886293e-13,7.521164751927338e-12,3.3116153045197893e-12,2.836647954447301e-12,7.714059784506397e-13,4.854181841530455e-12,5.366688852561793e-12,3.458018646294148e-13,1.704194343005761e-13,5.314769427186588e-12
5.14,580.572002188484,0.5720021884841772,14.521651274521746,9.129568075655515,0.7411167254454399,88.68535610312325,3.688438219848136,7.5873771519854865,1.8708403633262383,71.27336926524694,0.4169192515808492,26.875795988721222,0.3068351138919234,1.2339181763003917,114.7434415741357,1.29412510056566,13.443834431325957,8.749640700993032,3.689663954228291,2.4958435176651195,2.1552952439697886,3.4281554771166927,3.16798816171686,3e-12,3.748988730061661e-13,3.587480249467917e-12,2.7366470725203182e-11,1.9717886477843595e-11,9.617653195910822e-12,9.927208086746585e-12,6.803682237276747e-12,5.509448110923051e-14,4.1285908663478397e-13,2.8092078197717105e-13,1.5269715373393812e-14,-5.691059277471193e-13,2.0630911414137984e-11,2.087436161254321e-11,1.2081942824517472e-11,1.279518668044248e-13,7.516787195614137e-12,3.3157033380928643e-12,2.8365097163604792e-12,7.740770102088304e-13,4.863794298281459e-12,5.3787944564422035e-12,3.482771792206686e-13,1.7050547702871398e-13,5.327402155424198e-12
5.15,580.5707566132297,0.570756613229771,14.499032523069786,9.116069300665764,0.7410435665721633,88.65348914127316,3.6874061207148277,7.597765656083539,1.875571912585768,71.22882117687286,0.4173586679615061,26.845560398018122,0.3077202194892397,1.2364610491944594,114.67512310703417,1.2933148738709184,13.447494531530788,8.774428601082448,3.694198703473602,2.5051818497101253,2.1627337914878813,3.4475245418103158,3.1857671693426775,3e-12,3.724555349107524e-13,3.5718375329513335e-12,2.7325976595000124e-11,1.9715968465644304e-11,9.612853928387912e-12,9.922553513731953e-12,6.8129712414848135e-12,5.523125546313793e-14,4.1244913699454037e-13,2.80737180343847e-13,1.532515442542619e-14,-5.680892115736367e-13,2.0616434027603743e-11,2.085911871400099e-11,1.2085189046941726e-11,1.28305237413789e-13,7.512383038328358e-12,3.3197664211156253e-12,2.836337523077903e-12,7.767447335003753e-13,4.873375296888626e-12,5.390846246869493e-12,3.5075529330998936e-13,1.7059334736782922e-13,5.339996692516463e-12
