T,DTC_T,FTC_H,GGB_GABAB,HCT_NA,HRE_NA,HRE_TS,HTC_K21,HTC_K22,HTC_NA,HTC_T,MA_AMPA,MB_GABAA,MCT_K,MCT_M,MCT_NA,MC_GABAA,MD_AMPA,ME_AMPA,MF_AMPA,MRE_K,MRE_NA,MRE_TS,MTC_K,MTC_K2,MTC_NA,MTC_T,RB_GABAB,STC_H,VCT,VRE,VTC
1605.0,0.78894323,0.035512183,4.7367444,0.99925667,0.99998844,0.44141039,0.65231413,0.60933721,0.9966585,0.036849275,6.1161125e-05,0.0006602105,0.011596064,0.12516129,0.0032570288,0.0006602105,0.016284753,8.6540764e-05,0.016284753,0.00053949235,7.9908314e-05,0.0089657335,0.032140467,0.2181908,0.011777745,0.49959791,0.92555422,0.51018262,-71.051857,-87.042313,-65.096512
1610.0,0.78888273,0.038207736,4.7599077,0.9993726,0.99998987,0.44974846,0.65390879,0.61659724,0.99699461,0.037368465,3.7537277e-05,0.00026923479,0.010507992,0.11534386,0.0029380124,0.00026923479,0.0066255676,4.8276932e-05,0.0066255676,0.00048589314,7.0731207e-05,0.0083356351,0.030514171,0.21647932,0.011158298,0.49018207,0.92001754,0.50986362,-71.510239,-87.553383,-65.352608
1615.0,0.7885198,0.040903784,4.7748809,0.99942285,0.99999094,0.45825452,0.65582955,0.62343687,0.99716216,0.037904758,2.7466145e-05,0.00011020391,0.0099925669,0.10628176,0.0027938725,0.00011020391,0.0026977407,3.2059645e-05,0.0026977407,0.00044472347,6.3831292e-05,0.0078340806,0.029637104,0.21470404,0.01081806,0.48487148,0.91451395,0.50955641,-71.732704,-87.982834,-65.499146
1620.0,0.78799558,0.043591395,4.7829728,0.99944234,0.99999177,0.46685299,0.65781212,0.62968993,0.99725348,0.038390331,2.310351e-05,4.5491935e-05,0.0097966781,0.098041244,0.0027457501,4.5491935e-05,0.0011004541,2.5104318e-05,0.0011004541,0.0004134574,5.8674952e-05,0.0074425344,0.029124929,0.2131343,0.010615163,0.4816784,0.90904331,0.50925672,-71.808739,-88.334892,-65.588692
1625.0,0.78739011,0.046265848,4.7852855,0.99944556,0.99999237,0.47548079,0.65973049,0.63531584,0.99730766,0.038810123,2.116396e-05,1.914044e-05,0.0097804712,0.09061598,0.0027511977,1.914044e-05,0.00045088466,2.2061138e-05,0.00045088466,0.00038976647,5.4815151e-05,0.0071395217,0.028804528,0.21183899,0.010486267,0.47964281,0.9036054,0.50896209,-71.79892,-88.619102,-65.646461
1630.0,0.78675157,0.048924454,4.7827497,0.99943995,0.99999279,0.48408768,0.66152483,0.640329,0.99734193,0.039167367,2.0267909e-05,8.3951818e-06,0.0098639913,0.083960861,0.0027862063,8.3951818e-06,0.00018673456,2.0687317e-05,0.00018673456,0.00037177547,5.1911025e-05,0.0069056489,0.028595749,0.21080911,0.010401811,0.47830153,0.89819998,0.50867099,-71.741852,-88.846329,-65.684677
1635.0,0.7861104,0.051565528,4.7761502,0.99942958,0.99999315,0.49263474,0.66316748,0.64476615,0.99736404,0.039469991,1.9833318e-05,4.0024674e-06,0.010000359,0.07801342,0.0028367287,4.0024674e-06,7.934418e-05,2.003945e-05,7.934418e-05,0.0003580589,4.971262e-05,0.0067250896,0.028459383,0.21001063,0.010347058,0.47742161,0.89282697,0.50838238,-71.661194,-89.026878,-65.709595
1640.0,0.78548688,0.054187894,4.766149,0.99941683,0.99999338,0.50109249,0.66464728,0.64867198,0.99737793,0.039725818,1.9612547e-05,2.198158e-06,0.01016176,0.072706074,0.0028944071,2.198158e-06,3.5720775e-05,1.9718276e-05,3.5720775e-05,0.00034755774,4.8038877e-05,0.0065854955,0.028374746,0.20940556,0.010314038,0.4768773,0.88748604,0.50809574,-71.570969,-89.169731,-65.724648
1645.0,0.7848947,0.056790676,4.753305,0.99940312,0.99999362,0.50943875,0.6659618,0.65209275,0.99738574,0.039941251,1.9498697e-05,1.4504839e-06,0.010331715,0.067972563,0.0029542628,1.4504839e-06,1.8040544e-05,1.955299e-05,1.8040544e-05,0.00033948952,4.6758541e-05,0.0064774123,0.028329978,0.20895952,0.010298071,0.47659501,0.88217705,0.50781035,-71.479256,-89.282379,-65.731895
1650.0,0.78434366,0.059373178,4.7380881,0.99938923,0.99999374,0.5176574,0.66711348,0.65507299,0.99738866,0.040121175,1.9444484e-05,1.1356511e-06,0.010500605,0.063750997,0.0030133715,1.1356511e-06,1.0916064e-05,1.9469178e-05,1.0916064e-05,0.00033327457,4.5775767e-05,0.0063936412,0.028317718,0.20864385,0.010296195,0.47652817,0.87689984,0.50752592,-71.390472,-89.370941,-65.732666
1655.0,0.78384042,0.061934818,4.7208958,0.99937576,0.99999386,0.52573657,0.66810751,0.6576544,0.99738753,0.040269211,1.9428195e-05,9.9928229e-07,0.010663003,0.059985049,0.0030700718,9.9928229e-07,8.0856717e-06,1.9433443e-05,8.0856717e-06,0.00032848047,4.5019864e-05,0.0063286978,0.028333087,0.20843557,0.010306416,0.47664514,0.87165421,0.5072419,-71.306908,-89.440346,-65.727859
1660.0,0.78338963,0.064475089,4.7020636,0.99936295,0.99999398,0.5336681,0.66895032,0.65987539,0.99738288,0.040388033,1.9439272e-05,9.373835e-07,0.010816033,0.056624167,0.0031234806,9.373835e-07,7.0002816e-06,1.9430094e-05,7.0002816e-06,0.00032478198,4.4438144e-05,0.0062783891,0.028372679,0.20831656,0.010327336,0.47692344,0.86644,0.50695813,-71.229553,-89.494553,-65.718132
1665.0,0.78299445,0.066993549,4.6818728,0.99935085,0.99999404,0.54144639,0.66964918,0.6617707,0.99737507,0.040479656,1.9472196e-05,9.0724166e-07,0.010958375,0.053623337,0.0031731916,9.0724166e-07,6.6216562e-06,1.9451274e-05,6.6216562e-06,0.0003219326,4.3990956e-05,0.0062394929,0.028434036,0.20827274,0.010357942,0.47734642,0.8612569,0.50667423,-71.158707,-89.536697,-65.703987
1670.0,0.78265709,0.069489785,4.6605616,0.9993397,0.9999941,0.54906803,0.67021149,0.66337174,0.9973644,0.040545609,1.9523819e-05,8.9116156e-07,0.011089637,0.050942648,0.0032190883,8.9116156e-07,6.5266972e-06,1.9492716e-05,6.5266972e-06,0.00031974402,4.3648175e-05,0.0062095206,0.028515337,0.20829318,0.010397487,0.47790128,0.85610485,0.50638998,-71.094246,-89.56929,-65.685791
1675.0,0.78237879,0.071963422,4.6383314,0.99932933,0.9999941,0.55653113,0.67064464,0.66470659,0.99735105,0.040587116,1.9592193e-05,8.8169577e-07,0.01120997,0.048546769,0.0032612265,8.8169577e-07,6.5429422e-06,1.9551893e-05,6.5429422e-06,0.00031807134,4.3386746e-05,0.0061865435,0.028615206,0.20836939,0.010445415,0.47857815,0.85098362,0.50610507,-71.035843,-89.594322,-65.663841
1680.0,0.78216028,0.074414112,4.6153512,0.99931985,0.99999416,0.56383497,0.67095566,0.66580045,0.99733514,0.040605173,1.967603e-05,8.7562125e-07,0.011319838,0.046404433,0.0032997604,8.7562125e-07,6.6001512e-06,1.9627196e-05,6.6001512e-06,0.00031680265,4.3188913e-05,0.0061690602,0.028732607,0.20849483,0.010501308,0.47936913,0.84589303,0.50581932,-70.983063,-89.613358,-65.638382
1685.0,0.78200173,0.076841518,4.591763,0.99931121,0.99999416,0.57098001,0.67115122,0.66667569,0.99731678,0.040600628,1.9774434e-05,8.71476e-07,0.011419862,0.044487976,0.0033348978,8.71476e-07,6.6698358e-06,1.9717527e-05,6.6698358e-06,0.00031585089,4.3040909e-05,0.0061558969,0.028866747,0.20866437,0.010564863,0.48026785,0.84083283,0.50553256,-70.935463,-89.627655,-65.609589
1690.0,0.78190309,0.079245307,4.5676875,0.99930328,0.99999416,0.57796711,0.67123765,0.66735214,0.99729604,0.04057423,1.9886773e-05,8.685476e-07,0.011510737,0.042772893,0.0033668713,8.685476e-07,6.7405922e-06,1.9822121e-05,6.7405922e-06,0.00031514824,4.2932028e-05,0.0061461353,0.029017033,0.20887402,0.010635855,0.48126915,0.83580297,0.50524461,-70.892563,-89.638199,-65.577637
1695.0,0.78186393,0.081625164,4.5432258,0.99929607,0.99999422,0.58479798,0.67122066,0.66784739,0.99727303,0.040526658,2.0012607e-05,8.6645412e-07,0.011593183,0.04123747,0.0033959216,8.6645412e-07,6.8080203e-06,1.9940437e-05,6.8080203e-06,0.00031464154,4.2853906e-05,0.0061390535,0.029183028,0.20912066,0.010714136,0.48236889,0.83080322,0.50495523,-70.85392,-89.645782,-65.542633
1700.0,0.78188372,0.083980784,4.5184627,0.99928951,0.99999422,0.59147459,0.67110562,0.66817707,0.9972477,0.040458538,2.0151632e-05,8.6496783e-07,0.011667903,0.039862435,0.0034222864,8.6496783e-07,6.8705936e-06,2.0072097e-05,6.8705936e-06,0.00031428921,4.2799995e-05,0.006134084,0.029364426,0.20940185,0.010799614,0.48356357,0.82583332,0.5046643,-70.81913,-89.651016,-65.504684
1705.0,0.7819618,0.086311854,4.4934702,0.99928355,0.99999422,0.59799916,0.67089736,0.66835487,0.9972201,0.040370461,2.0303667e-05,8.6393942e-07,0.011735572,0.038630672,0.0034461946,8.6393942e-07,6.9279613e-06,2.0216858e-05,6.9279613e-06,0.00031405842,4.2765143e-05,0.0061307801,0.029561028,0.2097156,0.010892246,0.48485044,0.82089317,0.50437158,-70.787804,-89.654404,-65.46389
1710.0,0.78209728,0.08861807,4.4683089,0.99927813,0.99999422,0.60437429,0.67060024,0.66839296,0.99719018,0.040262982,2.0468624e-05,8.6326332e-07,0.011796828,0.037526958,0.003467863,8.6326332e-07,6.9802472e-06,2.0374577e-05,6.9802472e-06,0.00031392346,4.2745305e-05,0.0061287894,0.029772729,0.21006046,0.010992033,0.48622718,0.81598258,0.50407708,-70.75959,-89.656326,-65.420303
1715.0,0.78228939,0.090899117,4.4430294,0.99927324,0.99999422,0.61060256,0.67021829,0.668302,0.99715799,0.040136646,2.0646499e-05,8.628615e-07,0.011852264,0.036537759,0.0034874948,8.628615e-07,7.027757e-06,2.0545207e-05,7.027757e-06,0.00031386394,4.2737294e-05,0.0061278339,0.029999511,0.21043518,0.011099021,0.48769203,0.81110132,0.50378048,-70.734177,-89.657097,-65.373985
1720.0,0.78253722,0.093154684,4.4176741,0.99926877,0.99999422,0.61668682,0.66975498,0.6680913,0.99712342,0.039991967,2.0837368e-05,8.626742e-07,0.011902428,0.035651013,0.0035052784,8.626742e-07,7.0708566e-06,2.0728779e-05,7.0708566e-06,0.00031386386,4.2738593e-05,0.0061276932,0.030241434,0.21083884,0.011213287,0.48924351,0.80624932,0.50348181,-70.711273,-89.65696,-65.324982
1725.0,0.78283972,0.095384471,4.3922796,0.99926472,0.99999422,0.62262994,0.66921341,0.66776907,0.99708647,0.039829437,2.1041373e-05,8.6265538e-07,0.011947824,0.034855966,0.0035213877,8.6265538e-07,7.1099198e-06,2.0925399e-05,7.1099198e-06,0.00031391051,4.2747219e-05,0.0061281943,0.030498618,0.21127075,0.011334946,0.49088058,0.80142629,0.50318086,-70.69062,-89.656113,-65.273315
1730.0,0.78319609,0.097588144,4.3668756,0.99926108,0.99999422,0.62843484,0.66859639,0.66734242,0.99704707,0.039649539,2.1258722e-05,8.6276884e-07,0.011988915,0.034143023,0.0035359829,8.6276884e-07,7.1453078e-06,2.113524e-05,7.1453078e-06,0.00031399395,4.27616e-05,0.0061291996,0.030771265,0.21173035,0.01146415,0.4926025,0.79663217,0.50287747,-70.671989,-89.654701,-65.219009
1735.0,0.7836054,0.099765375,4.3414874,0.99925774,0.99999422,0.63410431,0.66790634,0.66681767,0.99700516,0.039452728,2.1489692e-05,8.6298621e-07,0.012026121,0.033503629,0.0035492103,8.6298621e-07,7.1773597e-06,2.1358537e-05,7.1773597e-06,0.00031410623,4.2780503e-05,0.0061306008,0.031059634,0.21221727,0.011601079,0.49440879,0.79186672,0.50257164,-70.655167,-89.652847,-65.162086
1740.0,0.78406668,0.10191584,4.3161364,0.9992547,0.99999422,0.6396414,0.66714525,0.6662001,0.99696058,0.039239448,2.1734617e-05,8.6328521e-07,0.012059829,0.032930136,0.0035612038,8.6328521e-07,7.2063913e-06,2.1595595e-05,7.2063913e-06,0.00031424116,4.2802949e-05,0.0061323126,0.03136405,0.21273129,0.011745953,0.49629933,0.78712976,0.50226313,-70.639961,-89.650658,-65.102531
1745.0,0.7845791,0.10403918,4.2908401,0.99925196,0.99999422,0.64504892,0.66631496,0.66549438,0.99691331,0.039010115,2.1993901e-05,8.636481e-07,0.012090388,0.032415703,0.0035720861,8.636481e-07,7.2326916e-06,2.1846778e-05,7.2326916e-06,0.00031439381,4.2828175e-05,0.0061342674,0.031684898,0.21327229,0.011899023,0.49827421,0.78242111,0.50195193,-70.626213,-89.648193,-65.040352
1750.0,0.78514189,0.10613506,4.2656136,0.99924952,0.99999422,0.65032977,0.66541684,0.66470444,0.99686325,0.038765136,2.2268008e-05,8.6406112e-07,0.012118115,0.031954225,0.0035819679,8.6406112e-07,7.2565263e-06,2.2112514e-05,7.2565263e-06,0.00031456028,4.2855565e-05,0.0061364118,0.03202264,0.21384026,0.012060579,0.50033373,0.77774066,0.50163794,-70.613762,-89.645515,-64.975525
1755.0,0.78575414,0.10820308,4.2404685,0.99924725,0.99999416,0.65548676,0.66445214,0.66383368,0.9968102,0.038504895,2.2557473e-05,8.6451331e-07,0.0121433,0.031540234,0.003590951,8.6451331e-07,7.2781386e-06,2.2393302e-05,7.2781386e-06,0.00031473758,4.2884654e-05,0.0061387047,0.032377798,0.21443529,0.012230947,0.50247848,0.77308822,0.50132102,-70.60247,-89.642685,-64.908035
1760.0,0.78641522,0.11024289,4.215416,0.99924517,0.99999416,0.6605227,0.66342175,0.66288477,0.99675405,0.038229749,2.2862903e-05,8.6499614e-07,0.012166204,0.031168833,0.0035991273,8.6499614e-07,7.2977496e-06,2.2689705e-05,7.2977496e-06,0.00031492329,4.2915068e-05,0.0061411127,0.032750964,0.21505761,0.012410494,0.5047093,0.76846361,0.50100112,-70.592216,-89.639717,-64.837852
1765.0,0.78712445,0.11225406,4.190464,0.99924332,0.99999416,0.66544032,0.66232628,0.66186005,0.99669462,0.037940044,2.3184981e-05,8.6550284e-07,0.012187065,0.030835645,0.0036065802,8.6550284e-07,7.3155602e-06,2.3002363e-05,7.3155602e-06,0.00031511561,4.2946518e-05,0.0061436109,0.033142813,0.21570748,0.01259963,0.50702733,0.7638666,0.50067806,-70.582893,-89.636658,-64.764931
1770.0,0.78788126,0.1142362,4.1656203,0.99924159,0.99999416,0.67024237,0.66116613,0.66076142,0.9966318,0.037636098,2.3524472e-05,8.6602819e-07,0.012206097,0.030536747,0.0036133858,8.6602819e-07,7.3317542e-06,2.3331995e-05,7.3317542e-06,0.00031531311,4.297878e-05,0.006146179,0.033554092,0.21638529,0.012798814,0.50943387,0.75929719,0.50035191,-70.574394,-89.633522,-64.689232
1775.0,0.78868502,0.11618886,4.1408901,0.99924004,0.99999416,0.67493141,0.65994149,0.65959007,0.99656534,0.037318207,2.3882227e-05,8.6656826e-07,0.012223497,0.030268624,0.0036196134,8.6656826e-07,7.3464976e-06,2.3679402e-05,7.3464976e-06,0.00031551466,4.3011685e-05,0.0061488026,0.033985641,0.21709155,0.013008555,0.51193053,0.75475502,0.50002247,-70.566628,-89.630318,-64.610687
1780.0,0.78953528,0.11811158,4.1162782,0.99923861,0.99999416,0.67951012,0.65865219,0.65834713,0.99649507,0.036986653,2.4259201e-05,8.6711987e-07,0.012239441,0.030028131,0.0036253254,8.6711987e-07,7.3599417e-06,2.4045479e-05,7.3599417e-06,0.00031571946,4.3045107e-05,0.0061514699,0.034438398,0.2178268,0.013229419,0.51451916,0.75024009,0.49968973,-70.559517,-89.627075,-64.529243
1785.0,0.79043168,0.12000389,4.0917888,0.9992373,0.99999416,0.68398094,0.65729797,0.65703309,0.99642068,0.036641683,2.4656452e-05,8.6768074e-07,0.01225409,0.029812444,0.0036305788,8.6768074e-07,7.3722235e-06,2.4431229e-05,7.3722235e-06,0.00031592691,4.3078951e-05,0.0061541731,0.034913395,0.21859175,0.013462035,0.51720196,0.74575216,0.49935359,-70.552979,-89.623795,-64.444817
1790.0,0.79137391,0.12186528,4.0674248,0.99923605,0.99999416,0.68834645,0.65587819,0.65564823,0.99634194,0.03628353,2.5075164e-05,8.6824917e-07,0.012267591,0.029619034,0.0036354254,8.6824917e-07,7.3834681e-06,2.4837758e-05,7.3834681e-06,0.00031613657,4.3113152e-05,0.0061569051,0.035411794,0.21938717,0.013707101,0.51998138,0.74129105,0.49901402,-70.546967,-89.620476,-64.357323
1795.0,0.79236174,0.12369522,4.043189,0.99923497,0.99999416,0.69260907,0.65439206,0.65419239,0.99625856,0.035912387,2.5516651e-05,8.6882397e-07,0.012280075,0.029445637,0.0036399125,8.6882397e-07,7.3937881e-06,2.526631e-05,7.3937881e-06,0.00031634819,4.3147673e-05,0.0061596627,0.035934877,0.22021399,0.013965399,0.52286035,0.73685664,0.49867091,-70.541397,-89.617134,-64.266655
1800.0,0.79339498,0.12549312,4.019083,0.9992339,0.99999416,0.69677109,0.65283847,0.65266514,0.9961701,0.03552844,2.5982383e-05,8.6940429e-07,0.012291663,0.029290216,0.0036440829,8.6940429e-07,7.4032864e-06,2.571826e-05,7.4032864e-06,0.00031656161,4.3182485e-05,0.0061624437,0.036484078,0.22107323,0.014237794,0.52584201,0.73244876,0.49832422,-70.536232,-89.613762,-64.172699
1805.0,0.79447365,0.12725841,3.9951088,0.99923295,0.99999416,0.70083487,0.65121615,0.65106565,0.99607635,0.035131827,2.6473999e-05,8.6998972e-07,0.012302468,0.029150952,0.0036479763,8.6998972e-07,7.4120567e-06,2.6195155e-05,7.4120567e-06,0.00031677677,4.3217584e-05,0.0061652465,0.037060987,0.22196604,0.01452526,0.52893001,0.72806728,0.49797386,-70.53141,-89.610367,-64.075333
1810.0,0.79559779,0.12899041,3.9712675,0.99923205,0.99999416,0.70480269,0.64952332,0.64939266,0.99597675,0.034722667,2.6993346e-05,8.705801e-07,0.012312588,0.02902621,0.0036516287,8.705801e-07,7.4201844e-06,2.6698721e-05,7.4201844e-06,0.00031699368,4.3252978e-05,0.0061680721,0.037667401,0.22289374,0.014828884,0.53212851,0.72371197,0.49761984,-70.526901,-89.606949,-63.974403
1815.0,0.79676759,0.13068846,3.9475596,0.99923116,0.99999416,0.70867682,0.64775813,0.6476447,0.99587083,0.034301043,2.7542492e-05,8.7117542e-07,0.012322118,0.028914524,0.0036550732,8.7117542e-07,7.4277468e-06,2.7230893e-05,7.4277468e-06,0.00031721249,4.3288688e-05,0.006170921,0.03830532,0.22385783,0.015149893,0.53544217,0.7193827,0.49726209,-70.522644,-89.6035,-63.869743
1820.0,0.79798341,0.1323518,3.9239862,0.99923038,0.9999941,0.71245933,0.64591837,0.64581984,0.99575812,0.033866994,2.8123772e-05,8.7177608e-07,0.012331143,0.028814584,0.0036583405,8.7177608e-07,7.4348154e-06,2.7793858e-05,7.4348154e-06,0.00031743333,4.3324744e-05,0.0061737956,0.038977001,0.22485997,0.015489672,0.5388763,0.71507937,0.49690056,-70.518608,-89.600021,-63.761169
1825.0,0.7992456,0.13397966,3.9005473,0.99922961,0.9999941,0.71615237,0.64400125,0.64391571,0.99563789,0.033420529,2.8739836e-05,8.723826e-07,0.012339743,0.028725209,0.0036614595,8.723826e-07,7.4414556e-06,2.8390079e-05,7.4414556e-06,0.00031765649,4.3361186e-05,0.006176699,0.039684996,0.22590205,0.015849791,0.54243684,0.71080172,0.49653518,-70.514763,-89.596504,-63.648457
1830.0,0.80055487,0.1355712,3.8772433,0.99922884,0.9999941,0.71975797,0.64200383,0.64192957,0.99550951,0.0329616,2.9393699e-05,8.7299554e-07,0.012347992,0.028645344,0.003664457,8.7299554e-07,7.4477275e-06,2.902236e-05,7.4477275e-06,0.00031788225,4.3398071e-05,0.0061796354,0.040432207,0.22698623,0.016232045,0.54613072,0.7065497,0.49616593,-70.511063,-89.592957,-63.531361
1835.0,0.80191195,0.13712545,3.854074,0.99922812,0.9999941,0.72327811,0.63992256,0.63985813,0.99537218,0.032490119,3.0088811e-05,8.7361587e-07,0.012355959,0.028574046,0.0036673578,8.7361587e-07,7.4536865e-06,2.9693898e-05,7.4536865e-06,0.00031811104,4.3435459e-05,0.0061826087,0.041221946,0.22811492,0.016638489,0.5499658,0.70232314,0.49579278,-70.507492,-89.589355,-63.409595
1840.0,0.8033179,0.13864142,3.8310397,0.99922746,0.9999941,0.72671485,0.63775343,0.63769746,0.99522483,0.032005925,3.0829149e-05,8.7424456e-07,0.012363713,0.028510466,0.0036701865,8.7424456e-07,7.4593854e-06,3.0408364e-05,7.4593854e-06,0.00031834326,4.3473425e-05,0.0061856257,0.042058025,0.22929092,0.017071504,0.55395114,0.69812185,0.49541569,-70.504013,-89.585701,-63.282829
1845.0,0.80477387,0.14011799,3.8081398,0.99922675,0.9999941,0.73006999,0.63549179,0.63544315,0.99506652,0.0315088,3.1619325e-05,8.7488291e-07,0.012371317,0.028453849,0.0036729667,8.7488291e-07,7.4648729e-06,3.1169995e-05,7.4648729e-06,0.00031857946,4.351206e-05,0.0061886921,0.04294486,0.23051739,0.017533854,0.55809712,0.69394565,0.49503464,-70.500587,-89.581993,-63.150681
1850.0,0.80628133,0.14155397,3.7853742,0.99922609,0.9999941,0.73334545,0.63313222,0.63309002,0.99489582,0.030998427,3.2464726e-05,8.7553241e-07,0.012378835,0.028403515,0.0036757209,8.7553241e-07,7.4701948e-06,3.1983727e-05,7.4701948e-06,0.00031882024,4.3551467e-05,0.0061918157,0.043887593,0.23179801,0.018028786,0.5624162,0.68979448,0.49464956,-70.4972,-89.578209,-63.012699
1855.0,0.8078422,0.142948,3.7627425,0.99922544,0.9999941,0.73654306,0.63066852,0.63063186,0.99471128,0.030474408,3.3371703e-05,8.7619469e-07,0.012386329,0.028358858,0.0036784725,8.7619469e-07,7.4753957e-06,3.2855343e-05,7.4753957e-06,0.00031906628,4.3591761e-05,0.006195006,0.0448923,0.23313703,0.018560154,0.56692261,0.68566811,0.49426049,-70.49382,-89.574341,-62.868351
1860.0,0.80945855,0.14429858,3.7402442,0.99922472,0.9999941,0.73966449,0.62809336,0.62806159,0.99451101,0.029936209,3.4347831e-05,8.7687181e-07,0.012393861,0.028319342,0.003681245,8.7687181e-07,7.4805189e-06,3.3791697e-05,7.4805189e-06,0.00031931847,4.3633085e-05,0.006198273,0.045966212,0.23453942,0.019132571,0.5716337,0.68156648,0.49386737,-70.490417,-89.570381,-62.716999
1865.0,0.81113321,0.14560403,3.7178791,0.99922407,0.9999941,0.74271148,0.62539828,0.62537068,0.99429274,0.029383155,3.5402227e-05,8.7756609e-07,0.012401501,0.028284481,0.0036840627,8.7756609e-07,7.4856075e-06,3.4800993e-05,7.4856075e-06,0.00031957775,4.3675598e-05,0.0062016291,0.04711803,0.23601109,0.01975164,0.57657015,0.67748934,0.49347019,-70.486954,-89.566315,-62.557869
1870.0,0.81286931,0.14686242,3.695646,0.99922335,0.99999404,0.7456857,0.62257308,0.62254912,0.99405384,0.028814375,3.6546018e-05,8.7828028e-07,0.012409315,0.028253853,0.0036869519,8.7828028e-07,7.4907039e-06,3.5893165e-05,7.4907039e-06,0.00031984531,4.3719498e-05,0.0062050889,0.048358414,0.23755904,0.020424258,0.58175719,0.67343658,0.49306893,-70.483414,-89.562111,-62.390015
1875.0,0.81467092,0.14807156,3.6735449,0.99922264,0.99999404,0.7485888,0.61960566,0.61958486,0.99379075,0.028228765,3.7793016e-05,8.7901759e-07,0.012417382,0.028227078,0.0036899417,8.7901759e-07,7.495853e-06,3.708043e-05,7.495853e-06,0.00032012246,4.3765012e-05,0.0062086694,0.049700584,0.23919179,0.021159071,0.58722615,0.66940808,0.49266362,-70.479744,-89.557762,-62.212254
