Time,x_Tumor_Cells,y_CD4_T_Cells,z_Cytokine,r,K,delta,m,beta,k,a,alpha,b,mu,I_1,I_2,compartment,Tumor_Growth,Tumor_Killing,CD4_Production,CD4_Death,CD4_Treatment,Cytokine_Production,Cytokine_Loss,Cytokine_Treatment
48.0,0.8405875915209409,318.0914004857193,0.6046729355228453,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.025196430120657656,0.027615125130178456,0.4933010908503711,6.361828009714387,10.0,28.42730295702194,28.419627969573728,0.0
48.5,0.8393308957208837,320.1474694980076,0.6084875057898668,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02515879258105116,0.02776674737850306,0.49580488855196275,6.402949389960152,10.0,28.606496769204792,28.59891277212374,0.0
49.0,0.837979879299889,322.18430370354434,0.6122566436550587,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.025118330070653325,0.027914274477588524,0.49821824165862044,6.443686074070887,10.0,28.78355601095961,28.77606225178776,0.0
49.5,0.8365351918560315,324.2020490834714,0.6159804986489991,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.025075062021864537,0.028057690748422567,0.5005408435972779,6.484040981669429,10.0,28.95848716508791,28.951083436502955,0.0
50.0,0.834997499528154,326.2008500961278,0.61965921408237,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02502900836111807,0.028196980892421186,0.5027724172268364,6.524017001922556,10.0,29.13129653412761,29.123983061871392,0.0
50.5,0.8333674766659677,328.180850203231,0.6232929100329105,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02498018925944409,0.028332129061355286,0.504912710868603,6.56361700406462,10.0,29.30199025156698,29.294766771546797,0.0
51.0,0.8316458203868078,330.14219104100647,0.6268817131339623,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.024928625568487225,0.02846312047897361,0.5069615049558391,6.602843820820129,10.0,29.470574257350457,29.46344051729623,0.0
51.5,0.8298332454219707,332.0850127583135,0.6304257460566008,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.024874338666202894,0.028589940867921826,0.5089186096373552,6.6417002551662705,10.0,29.63705430516933,29.63001006466024,0.0
52.0,0.8279304840896528,334.00945405123935,0.6339251274753064,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02481735045609503,0.02871257644836584,0.51078386472743,6.680189081024787,10.0,29.801435961494445,29.794480991339398,0.0
52.5,0.8259382862887972,335.91565219507356,0.6373799720305626,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02475768336708118,0.028831013937700038,0.5125571396670003,6.718313043901471,10.0,29.963724604541117,29.956858685436444,0.0
53.0,0.8238574280527636,337.80374200354277,0.6407903890333074,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.024695360609730176,0.028945240659163957,0.5142383367917388,6.7560748400708555,10.0,30.123925361537886,30.11714828456545,0.0
53.5,0.8216886911927005,339.67385841116004,0.6441564854187017,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.024630405566623995,0.02905524428987046,0.5158273835346845,6.793477168223201,10.0,30.282043255740362,30.27535481467898,0.0
54.0,0.8194328797872064,341.52613443790017,0.647478363284126,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0245628422862819,0.0291610130673175,0.5173242386629516,6.830522688758004,10.0,30.438083085500644,30.43148307435392,0.0
54.5,0.8170908156324687,343.36070179060334,0.6507561205196252,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02449269534694433,0.02926253573672515,0.5187288905382403,6.867214035812067,10.0,30.592049456818057,30.585537664422382,0.0
55.0,0.8146633382328927,345.1776908953528,0.65398985077098,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.024419989856346958,0.029359801555165443,0.5200413570974426,6.9035538179070555,10.0,30.74394678282484,30.737522986236062,0.0
55.5,0.812151304791731,346.9772309298521,0.6571796434027782,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.024344751451495686,0.02945280029657744,0.521261685836405,6.939544618597043,10.0,30.893779283366083,30.887443239930576,0.0
56.0,0.8095555964414034,348.7594488403163,0.6603255862537875,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.024267006485330214,0.029541522508425157,0.5223899560004968,6.975188976806326,10.0,31.041550920596936,31.03530255392801,0.0
56.5,0.8068771113574196,350.52447049300736,0.6634277625226558,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02418678182053761,0.029625959245033997,0.5234262762445004,7.010489409860147,10.0,31.187265470637453,31.18110483856482,0.0
57.0,0.8041167562768657,352.27242208542276,0.6664862469396449,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.024104104575574214,0.02970610173247587,0.5243707815514949,7.045448441708455,10.0,31.33092660948101,31.32485360616331,0.0
57.5,0.8012754606989309,354.00342786606365,0.6695011120887212,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.024019002550050378,0.02978194194791181,0.5252236382350833,7.080068557321273,10.0,31.472537766911973,31.466552268169895,0.0
58.0,0.798354171856711,355.7176109836079,0.6724724261246706,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0239315040741897,0.029853472428122547,0.5259850421869167,7.114352219672159,10.0,31.612102178444903,31.60620402785952,0.0
58.5,0.7953538546999754,357.4150935205676,0.6754002527326511,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02384163800837368,0.029920686279754093,0.526655218875984,7.148301870411352,10.0,31.749622885668188,31.743811878434602,0.0
59.0,0.7922754918779336,359.0959965269455,0.6782846510877455,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.023749433742687096,0.029983577190509057,0.5272344233500973,7.1819199305389105,10.0,31.885102736712113,31.87937860112404,0.0
59.5,0.7891200837220014,360.7604400538927,0.6811256758145133,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.023654921196464035,0.03004213944129366,0.5277229402394501,7.215208801077854,10.0,32.01854438684853,32.012906763282125,0.0
60.0,0.7858886482285681,362.40854318736547,0.6839233769465441,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.023558130817834606,0.030096367919331013,0.5281210837621243,7.248170863747309,10.0,32.1499502992298,32.14439871648757,0.0
60.5,0.7825822210417626,364.04042408178253,0.6866777998860097,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.023459093583272157,0.030146258132251094,0.5284291977314163,7.280808481635651,10.0,32.279322745775765,32.27385659464246,0.0
61.0,0.7792018567156506,365.6561980212324,0.6893889964812223,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.023357841035464243,0.030191806737944395,0.5286476535184639,7.313123960424648,10.0,32.40666363946022,32.40128283461745,0.0
61.5,0.775748629469402,367.25597626235066,0.6920570316981951,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02325440530599835,0.030233011865815333,0.5287768489157755,7.345119525247013,10.0,32.531974434556616,32.52668048981517,0.0
62.0,0.7722236255358218,368.83987783738706,0.6946819172401646,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02314881888623958,0.030269870065815375,0.5288172203008997,7.376797556747741,10.0,32.65525713440778,32.65005011028774,0.0
62.5,0.7686279514363036,370.4080168041127,0.6972636835646516,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.023041114875257233,0.03030237966520857,0.5287692293496971,7.408160336082254,10.0,32.77651319888554,32.77139312753862,0.0
63.0,0.764962731297359,371.96050638991534,0.6998023566739175,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.022931326899512557,0.03033053971264949,0.5286333673511697,7.439210127798307,10.0,32.895743898237384,32.89071076367412,0.0
63.5,0.7612291068347942,373.4974590232813,0.7022979580867765,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.022819489112451047,0.030354349998625355,0.52841015522433,7.469949180465626,10.0,33.012950314961536,33.008004030078496,0.0
64.0,0.7574282373378877,375.018986365278,0.7047505048104075,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.022705636194095127,0.03037381107692445,0.5281001435361412,7.50037972730556,10.0,33.12813334592315,33.12327372608915,0.0
64.5,0.7535612996535674,376.5251993410358,0.7071600093121663,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.022589803350636956,0.030388924287139664,0.5277039125203855,7.530503986820715,10.0,33.2412937047296,33.236520437671814,0.0
65.0,0.7496294881705884,378.0162081712301,0.709526479491398,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.022472026314031605,0.030399691778214805,0.5272220720973168,7.560324163424602,10.0,33.35243192438378,33.3477445360957,0.0
65.5,0.7456340148037099,379.4921224035639,0.7118499186512486,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.022352341341590327,0.030406116533041375,0.526655261893952,7.589842448071278,10.0,33.46154836023619,33.45694617660868,0.0
66.0,0.7415761039047818,380.9530502002985,0.7141303289775756,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.022230785063606977,0.03040820242400298,0.5260041468876873,7.61906100400597,10.0,33.568643100415734,33.56412546194605,0.0
66.5,0.7374569245211312,382.39908843799105,0.7163677583305293,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02210739245416821,0.030405954612666663,0.525269358809077,7.647981768759821,10.0,33.6737147239445,33.66928464153488,0.0
67.0,0.7332777883778988,383.8303517746991,0.7185621633375163,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02198220276188911,0.030399378419155836,0.5244516670693528,7.676607035493983,10.0,33.77676393001614,33.77242167686327,0.0
67.5,0.7290399703136906,385.24694635131306,0.7207135334893756,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.021855254131061267,0.030388480433129816,0.5235518240374111,7.704938927026261,10.0,33.877790262046084,33.873536074000654,0.0
68.0,0.7247447618886088,386.6489776867844,0.7228218540412833,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.021726585207561714,0.030373268211662828,0.5225706112165527,7.732979553735689,10.0,33.97679309006993,33.972627139940315,0.0
68.5,0.7203934713371581,388.0365507050226,0.7248871060061834,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02159623513750839,0.030353750309076874,0.5215088392333448,7.760731014100452,10.0,34.07377161503592,34.06969398229062,0.0
69.0,0.7159874235211509,389.4097697617908,0.7269092661482187,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02146424356591531,0.03032993630775865,0.520367347825973,7.7881953952358165,10.0,34.16872487354975,34.16473550896628,0.0
69.5,0.7115279598826127,390.76873867160253,0.7288883069761609,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02133065063534754,0.030301836849957735,0.5191470058319378,7.815374773432051,10.0,34.2616517431052,34.257750427879564,0.0
70.0,0.7070164383966889,392.11356073461764,0.7308241967368417,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.021195496984575773,0.030269463670561755,0.5178487111749438,7.842271214692353,10.0,34.35255094783589,34.348737246631565,0.0
70.5,0.7024542335245493,393.44433876353867,0.7327168994085836,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02105882374723058,0.030232829630842402,0.5164733908508345,7.868886775270774,10.0,34.441421064826315,34.43769427220343,0.0
71.0,0.6978427361662941,394.76117511050717,0.7345663746946302,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02092067255045622,0.03019194875316464,0.5150220009124196,7.895223502210143,10.0,34.528260531022674,34.52461961064762,0.0
71.5,0.6931831541607576,396.0641618924921,0.7363726167283947,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02078107953826636,0.030146832718425214,0.5134953755727042,7.921283237849843,10.0,34.61306553858448,34.60951298623455,0.0
72.0,0.6884769903080222,397.35340451144293,0.7381355612784444,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.020640089692255156,0.030097499260300788,0.5118945875539572,7.947068090228859,10.0,34.6958350578897,34.69237138008688,0.0
72.5,0.6837256914790402,398.62900444007465,0.7398551538370421,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02049774631973555,0.0300439661407792,0.5102206843849799,7.972580088801493,10.0,34.77656719279319,34.77319223034098,0.0
73.0,0.6789306929261315,399.89106142858094,0.74153134100422,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.02035409238121003,0.029986251921870672,0.5084747213698406,7.997821228571619,10.0,34.85525963943749,34.85197302719834,0.0
73.5,0.6740934440183229,401.1396747985287,0.7431640654771028,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.020209171261411633,0.029924376453303623,0.5066577809825403,8.022793495970573,10.0,34.93190996601823,34.928711077423834,0.0
74.0,0.6692154081046117,402.3749434653491,0.7447532660607358,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.020063026765265012,0.02985836090801544,0.5047709727515389,8.047498869306981,10.0,35.00651562164402,35.00340350485458,0.0
74.5,0.6642980623772302,403.5969659608286,0.7462988776789152,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.01991570311384656,0.029788227818295376,0.5028154331413013,8.071939319216572,10.0,35.07907394599393,35.07604725090901,0.0
75.0,0.6593428977349105,404.8058404556004,0.7478008313850169,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.01976724494034351,0.029714001112550095,0.5007923254307325,8.096116809112008,10.0,35.14958217982692,35.14663907509579,0.0
75.5,0.6543514186461482,406.00166478163504,0.7492590543728249,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.01961769728601192,0.0296357061526597,0.4987028395883703,8.120033295632702,10.0,35.2180374764007,35.21517555552277,0.0
76.0,0.6493251430124672,407.18453645473204,0.7506734699873616,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.01946710559613357,0.029553369771888827,0.4965481921442062,8.14369072909464,10.0,35.284436913861185,35.281653089406,0.0
76.5,0.6442654504800678,408.35455002676156,0.752044099085836,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.019315511175281564,0.0294670200688673,0.49432951358181565,8.167091000535232,10.0,35.348776160290505,35.34607265703429,0.0
77.0,0.639173846919529,409.5118017705393,0.7533708830862709,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.01916295911138829,0.029376686701313274,0.49204804332135277,8.190236035410786,10.0,35.41105178266931,35.40843150505473,0.0
77.5,0.6340519126851907,410.6563887930882,0.7546537184884209,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.019009496725716328,0.029282401000117943,0.48970509248699595,8.213127775861764,10.0,35.47126085649445,35.46872476895578,0.0
78.0,0.6289011747802639,411.7884068081641,0.7558925422827217,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.018855169742778715,0.029184195776233768,0.48730194879792266,8.235768136163282,10.0,35.52939983676368,35.52694948728792,0.0
78.5,0.6237231669460978,412.90795121989305,0.7570872916849902,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.01870002409071337,0.029082105425184343,0.48483992089212014,8.25815902439786,10.0,35.58546509970682,35.58310270919454,0.0
79.0,0.6185194291710155,414.01511713901783,0.7582379043842761,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.018544105886602606,0.028976165954078006,0.4823203378382635,8.280302342780356,10.0,35.639452953477125,35.637181506060976,0.0
79.5,0.6132915071991519,415.1099993991439,0.7593443187907154,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.018387461421790482,0.02886641500783548,0.4797445486393214,8.302199987982878,10.0,35.691359649661436,35.689182983163626,0.0
80.0,0.6080409294197576,416.1926924120562,0.7604063930732713,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.018230136469437237,0.028752888158626283,0.4771139048117908,8.323853848241125,10.0,35.741181194048124,35.73910047444375,0.0
80.5,0.6027692159358411,417.26329025197987,0.7614239397298177,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.018072176556244834,0.0286356205611135,0.4744297667556007,8.345265805039597,10.0,35.78891343000388,35.78692516730143,0.0
81.0,0.5974779428794091,418.3218871329009,0.7623969585071491,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.01791362888961545,0.028514657648750753,0.4716935518672815,8.366437742658018,10.0,35.83455263886548,35.83265704983601,0.0
81.5,0.5921686630070587,419.36857686337277,0.7633253533293787,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.017754539978448336,0.028390042111916942,0.46890667505261363,8.387371537267455,10.0,35.8780948547253,35.8762916064808,0.0
82.0,0.5868429308137012,420.4034530449328,0.76420902447412,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.017594956385647655,0.02826181816537478,0.4660705672529072,8.408069060898656,10.0,35.9195361036636,35.917824150283636,0.0
82.5,0.5815023019471687,421.4266090876778,0.7650478684820284,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.017434924710599962,0.028130031557610458,0.46318667480926434,8.428532181753555,10.0,35.958872418492845,35.957249818655335,0.0
83.0,0.5761483326228215,422.43813822583974,0.7658417780663429,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.01727449157164912,0.027994729579262922,0.46025645881755145,8.448762764516795,10.0,35.99609985444956,35.994563569118114,0.0
83.5,0.5707825749819141,423.43813342268186,0.7665906727977899,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.017113703467020333,0.027855962062838552,0.4572813912804316,8.468762668453637,10.0,36.031214458284076,36.02976162149613,0.0
84.0,0.5654065533407893,424.4266867539735,0.7672946747739333,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.01695260606310686,0.027713786973410343,0.45426293610544527,8.48853373507947,10.0,36.064212006717646,36.06284971437486,0.0
84.5,0.5600218355820828,425.4038913875486,0.767953562430394,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.016791246333772623,0.027568252819589467,0.45120260512318167,8.508077827750972,10.0,36.09508887058451,36.09381743422852,0.0
85.0,0.5546299684309363,426.36983984877526,0.768567257078968,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.016629670620871638,0.027419414406438303,0.4481019069783355,8.527396796975506,10.0,36.12384128732079,36.122661082711495,0.0
85.5,0.5492324954129051,427.32462454211196,0.7691356821260741,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.01646792517236663,0.02726732825808837,0.4449623609882541,8.546492490842239,10.0,36.15046559543816,36.149377059925484,0.0
86.0,0.5438309562176337,428.2683377652936,0.7696587633687317,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.016306056123260793,0.027112052621977214,0.4417854963945398,8.565366755305872,10.0,36.17495825502172,36.17396187833039,0.0
86.5,0.5384268860625284,429.20107172351743,0.7701364292905383,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.0161441094765268,0.02695364747085975,0.43857285160543885,8.58402143447035,10.0,36.19731586933195,36.1964121766553,0.0
87.0,0.5330218150564318,430.1229185436294,0.7705686113576468,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.015982131084033173,0.02679217450250359,0.4353259734291489,8.602458370872588,10.0,36.21753520754366,36.2167247338094,0.0
87.5,0.5276172001717081,431.03396772323566,0.7709552198801369,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.01582016460785373,0.026627694066628703,0.4320463613082868,8.620679354464713,10.0,36.23561227557443,36.234895334366435,0.0
88.0,0.5222145759599262,431.93431190568447,0.7712961991846747,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.015658256036897435,0.026460272024575023,0.4287355896537432,8.63868623811369,10.0,36.25154444290886,36.250921361679715,0.0
88.5,0.516815448013592,432.8240428633877,0.7715914895129343,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.015496450494188595,0.02628997495102836,0.42539522107093036,8.656480857267754,10.0,36.265329012733595,36.264800007107915,0.0
89.0,0.5114213056320217,433.7032520183186,0.7718410321406405,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.01533479261640502,0.026116870718099962,0.4220268162693071,8.674065040366372,10.0,36.276963422918996,36.276528510610106,0.0
89.5,0.5060336279450751,434.5720307135004,0.772044772124585,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.015173326737373915,0.02594102878747145,0.4186319387375197,8.691440614270007,10.0,36.2864453662531,36.286104289855494,0.0
90.0,0.5006538831688108,435.43047022308144,0.7722026585594389,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.015012096865742362,0.025762520187846173,0.41521215381954957,8.70860940446163,10.0,36.29377281590622,36.29352495229363,0.0
90.5,0.49528352786114077,436.27866176240985,0.7723146448345649,0.03,1000.0,0.1,1.0,0.02,10.0,0.02,0.1,0.1,47.0,10.0,0.0,1.0,0.014851146662645106,0.025581417489406694,0.41176902778206226,8.725573235248197,10.0,36.29894405185493,36.29878830722455,0.0
