Time,S_a,I_a,S_h,I_h,R_h,r_a,K_a,beta_a,mu_a,delta_a,pi_h,beta_h,mu_h,gamma,delta_h,M_a,m_a,compartment,Avian_population,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11
0.65,99675.28485028616,1000.8156193624594,999990.1835522737,3.3885445262026552,0.11540571660362078,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-495.1398167471378,1.9951316388513742,0.3427393170068678,0.40032624774498377,30.0,6.00483476944949,39.0996161768939,0.00013249209097452382,1.1673535892768145,0.33885445262026553,4.512363519201573e-06
0.66,99670.3138723852,1000.8281396039985,999990.0325074227,3.433430024752725,0.11881666970359414,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-495.0655773800523,1.9950570961329177,0.3427436046887853,0.4003312558415994,30.0,6.004908983141675,39.09961027104023,0.00013424711396783155,1.1828166435273137,0.34334300247527255,4.645731785410531e-06
0.67,99665.3436375431,1000.8406590072093,999989.8814618887,3.4781171657497105,0.12227240950536042,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-494.99135405123985,1.9949825641275725,0.3427478920836089,0.4003362636028837,30.0,6.004983191777146,39.09960436515985,0.00013599438118081368,1.1982113636007752,0.34781171657497106,4.780851211659593e-06
0.68,99660.37414559939,1000.853177572205,999989.7304156715,3.5226068329453546,0.12577273712849713,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-494.9171467560885,1.9949080428331594,0.34275217919137735,0.400341271028882,30.0,6.005057395356585,39.09959845925275,0.00013773392716816336,1.2135380539496745,0.35226068329453547,4.917714021724238e-06
0.6900000000000001,99655.40539639362,1000.8656952990992,999989.5793687715,3.5668999264201084,0.12931744980012694,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-494.84295548998773,1.994833532247502,0.3427564660121295,0.4003462781196397,30.0,6.005131593880676,39.09959255331897,0.00013946578712302626,1.2287970246517272,0.35668999264201084,5.056312287184964e-06
0.7000000000000001,99650.43738976543,1000.8782121880051,999989.4283211885,3.610997297350918,0.1329063562282273,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-494.7687802483289,1.9947590323684232,0.3427607525459042,0.40035128487520205,30.0,6.005205787350099,39.09958664735847,0.0001411899943264209,1.243988568937391,0.3610997297350918,5.196638528523688e-06
0.71,99645.47012555451,1000.890728239036,999989.2772729228,3.6548998130835133,0.1365392612660096,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-494.694621026505,1.9946845431937472,0.3427650387927403,0.4003562912956144,30.0,6.0052799757655375,39.099580741371284,0.00014290658269156537,1.2591129856072703,0.36548998130835136,5.338685115500976e-06
0.72,99640.50360360056,1000.903243452305,999989.1262239743,3.698608336918804,0.140215970675671,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-494.62047781991083,1.9946100647212979,0.34276932475267635,0.400361297380922,30.0,6.005354159127674,39.099574835357394,0.00014461558597352525,1.274170572068528,0.36986083369188044,5.482444453418735e-06
0.73,99635.53782374336,1000.9157578279255,999988.975174343,3.7421237281128765,0.14393629112839407,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-494.5463506239426,1.9945355969489003,0.3427736104257514,0.4003663031311702,30.0,6.005428337437189,39.09956892931681,0.00014631703776921349,1.2891616243348858,0.37421237281128766,5.627908983120208e-06
0.74,99630.5727858227,1000.9282713660106,999988.8241240289,3.7854468418769933,0.147700030204347,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-494.472239433998,1.9944611398743803,0.34277789581200396,0.40037130854640424,30.0,6.005502510694763,39.09956302324953,0.00014801097151739045,1.304086437026624,0.3785446841876994,5.775071180989968e-06
0.75,99625.60848967847,1000.9407840666736,999988.6730730323,3.828578529377595,0.1515069963926836,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-494.39814424547717,1.9943866934955645,0.34278218091147306,0.4003763136266695,30.0,6.005576678901081,39.09955711715556,0.00014969742049866398,1.3189453033705814,0.38285785293775954,5.92392355895393e-06
0.76,99620.64493515054,1000.9532959300275,999988.522021353,3.871519637736301,0.1553569990915433,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-494.32406505378094,1.9943122578102785,0.3427864657241972,0.400381318372011,30.0,6.005650842056821,39.09955121103491,0.00015137641783548938,1.3337385152001555,0.3871519637736301,6.074458664479343e-06
0.77,99615.68212207887,1000.9658069561855,999988.3709689912,3.914271027704785,0.15924984466108627,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-494.2500018543121,1.9942378328163506,0.34279075025021527,0.4003863227824742,30.0,6.005725000162666,39.099545304887556,0.0001530479971832571,1.3484663690442984,0.39142710277047854,6.226668926248473e-06
0.78,99610.72005030343,1000.9783171452608,999988.219915947,3.956833553214166,0.16318534099030604,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-494.17595464247495,1.9941634185116084,0.342795034489566,0.40039132685810436,30.0,6.005799153219297,39.099539398713524,0.0001547121919306739,1.36312915908228,0.39568335532141663,6.380546832720966e-06
0.79,99605.75871966427,1000.9908264973665,999988.0688622202,3.999208034840415,0.16716330342244878,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-494.10192341367616,1.9940890148938801,0.3427993184422881,0.4003963305989466,30.0,6.005873301227395,39.09953349251281,0.00015636903416226024,1.3777271680025227,0.3999208034840415,6.536085163817748e-06
0.8,99600.79813000148,1001.0033350126156,999987.917807811,4.041395306300252,0.17118354437204839,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-494.0279081633233,1.9940146219609955,0.3428036021084203,0.40040133400504624,30.0,6.005947444187641,39.09952758628541,0.00015801855647633987,1.392260683020437,0.4041395306300253,6.693276584947092e-06
0.81,99595.83828115519,1001.0158426911212,999987.7667527196,4.083396197395868,0.1752458771335295,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-493.95390888682573,1.9939402397107837,0.34280788548800134,0.4004063370764485,30.0,6.006021582100716,39.09952168003134,0.00015966079131817846,1.4067299900028765,0.4083396197395868,6.852113795921004e-06
0.8200000000000001,99590.87917296558,1001.0283495329962,999987.6156969458,4.125211534008713,0.17935011588259264,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-493.879925579595,1.9938658681410757,0.3428121685810699,0.4004113398131985,30.0,6.006095714967299,39.09951577375058,0.00016129577097974068,1.4211353734660015,0.4125211534008713,7.012589531009372e-06
0.8300000000000001,99585.92080527288,1001.0408555383539,999987.4646404899,4.166842138093303,0.18349607567759924,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-493.80595823704374,1.9937915072497026,0.34281645138766464,0.40041634221534156,30.0,6.006169842788072,39.09950986744315,0.00016292352759944816,1.4354771165731428,0.4166842138093303,7.17469655899413e-06
0.84,99580.96317791737,1001.0533607073069,999987.3135833517,4.208288827671011,0.18768357246095643,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-493.73200685458664,1.9937171570344954,0.3428207339078243,0.40042134428292275,30.0,6.006243965563714,39.09950396110905,0.00016454409316193655,1.4497555011326633,0.4208288827671012,7.338427683223397e-06
0.85,99576.00629073933,1001.0658650399683,999987.1625255314,4.249552416823871,0.1919124230605023,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-493.6580714276392,1.9936428174932859,0.34282501614158756,0.40042634601598737,30.0,6.006318083294906,39.09949805474828,0.00016615749949781337,1.4639708075958235,0.42495524168238713,7.50377574166564e-06
0.86,99571.05014357915,1001.0783685364513,999987.0114670289,4.290633715688371,0.1961824451908906,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-493.5841519516197,1.993568488623908,0.3428292980889931,0.40043134741458053,30.0,6.006392195982329,39.09949214836083,0.00016776377828341533,1.4781233150546438,0.42906337156883717,7.670733606963823e-06
0.87,99566.09473627726,1001.0908711968684,999986.8604078444,4.331533530449253,0.200493457454976,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-493.5102484219475,1.9934941704241949,0.34283357975007955,0.4004363484787474,30.0,6.006466303626661,39.09948624194672,0.00016936296104056578,1.4922133012397676,0.4331533530449253,7.839294186489562e-06
0.88,99561.14006867407,1001.1033730213328,999986.709347978,4.37225266333331,0.2048452793451988,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-493.4363608340434,1.9934198628919797,0.3428378611248856,0.40044134920853314,30.0,6.006540406228583,39.099480335505945,0.00017095507913633242,1.506241042518325,0.437225266333331,8.009450422397274e-06
0.89,99556.18614061011,1001.1158740099572,999986.5582874296,4.4127919126031845,0.20923773124497028,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-493.36248918333024,1.9933455660250974,0.34284214221344994,0.4004463496039829,30.0,6.006614503788775,39.0994744290385,0.00017254016378278453,1.520206813891797,0.44127919126031845,8.181195291678338e-06
0.9,99551.2329519259,1001.1283741628546,999986.4072261994,4.4531520892767915,0.21367063086336469,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-493.2886334652321,1.9932712798213832,0.3428464230158112,0.40045134966514184,30.0,6.0066885963079155,39.0994685225444,0.00017411824669072255,1.5341108947558546,0.4453152089276792,8.35452166675756e-06
0.91,99546.28050246197,1001.1408734801378,999986.2561642872,4.4933340383004525,0.21814378872006943,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-493.21479367517423,1.993197004278672,0.34285070353200797,0.4004563493920551,30.0,6.006762683786683,39.09946261602363,0.0001756893608975477,1.5479535761945058,0.4493334038300453,8.529422138954715e-06
0.92,99541.32879205904,1001.1533719619193,999986.1051016934,4.5333385023038355,0.22265703719932695,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-493.14096980858494,1.9931227393948001,0.3428549837620789,0.40046134878476775,30.0,6.00683676622576,39.099456709476215,0.00017725353544008,1.5617351140436713,0.4533338502303836,8.705890154493683e-06
0.93,99536.37782055777,1001.1658696083123,999985.9540384178,4.573166267860591,0.22721019936032463,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-493.0671618608936,1.993048485167605,0.3428592637060626,0.4004663478433249,30.0,6.006910843625822,39.09945080290214,0.00017881080107334912,1.5754557792779735,0.4573166267860591,8.883918794988694e-06
0.9400000000000001,99531.42758779888,1001.1783664194294,999985.8029744605,4.612818117869174,0.23180309909191352,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-492.99336982753084,1.9929742415949243,0.34286354336399777,0.4004713465677718,30.0,6.00698491598755,39.09944489630141,0.0001803611884086847,1.5891158416059303,0.4612818117869174,9.063501174493818e-06
0.9500000000000001,99526.47809362317,1001.1908623953832,999985.6519098216,4.652294831555153,0.23643556111217848,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-492.9195937039294,1.992900008674596,0.3428678227359229,0.4004763449581533,30.0,6.007058983311622,39.09943898967403,0.0001819047279138065,1.6027155694707502,0.4652294831555153,9.244630439486179e-06
0.96,99521.52933787143,1001.2033575362866,999985.5008445011,4.69159718447352,0.24110741096800856,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-492.8458334855232,1.9928257864044587,0.3428721018218767,0.40048134301451466,30.0,6.007133045598717,39.099433083019996,0.00018344144991291463,1.6162552300511275,0.469159718447352,9.427299768849136e-06
0.97,99516.58132038453,1001.2158518422522,999985.349778499,4.730725948510996,0.24581847503466733,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-492.7720891677481,1.9927515747823512,0.3428763806218977,0.40048634073690087,30.0,6.007207102849514,39.09942717633931,0.00018497138458677993,1.629735089262038,0.4730725948510996,9.611502373855493e-06
0.98,99511.63404100342,1001.2283453133927,999985.1987118155,4.769681891888337,0.250568580515363,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-492.69836074604194,1.9926773738061148,0.34288065913602445,0.4004913381253571,30.0,6.007281155064692,39.09942126963199,0.00018649456197283398,1.6431554117555318,0.4769681891888337,9.797231498150694e-06
0.99,99506.687499569,1001.2408379498207,999985.0476444506,4.8084657791626455,0.25535755544081873,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-492.6246482158432,1.9926031834735884,0.3428849373642956,0.40049633517992833,30.0,6.007355202244926,39.09941536289802,0.00018801101196525946,1.6565164609215313,0.48084657791626456,9.984480417736013e-06
1.0,99501.74169592232,1001.2533297516488,999984.8965764042,4.847078371229679,0.260185228668843,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-492.550951572593,1.992529003782614,0.34288921530674965,0.40050133190065956,30.0,6.007429244390897,39.09940945613741,0.00018952076431508045,1.6698184988886242,0.4847078371229679,1.0173242440951764e-05
1.01,99496.7966299044,1001.2658207189897,999984.7455076765,4.885520425326151,0.2650514298838999,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-492.47727081173366,1.992454834731033,0.34289349296342525,0.4005063282875959,30.0,6.007503281503283,39.09940354935015,0.0001910238486302525,1.683061786524859,0.4885520425326151,1.0363510908460487e-05
1.02,99491.85230135635,1001.278310851956,999984.5944382675,4.923792695032048,0.26995598959667916,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-492.403605928709,1.9923806763166876,0.34289777033436086,0.4005113243407824,30.0,6.00757731358276,39.09939764253626,0.00019252029437575308,1.6962465834385403,0.49237926950320476,1.0555279193230155e-05
1.03,99486.90871011931,1001.2908001506602,999984.4433681774,4.96189593032834,0.2748987391298855,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-492.32995691896485,1.9923065285374213,0.34290204741959507,0.4005163200602641,30.0,6.00765134063001,39.09939173569574,0.0001940101308758381,1.709373147998113,0.496189593032834,1.0748540699978524e-05
1.04,99481.9658560344,1001.3032886152148,999984.292297406,4.999830948134752,0.2798794930744649,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-492.25632377794733,1.9922323913910749,0.34290632421916645,0.40052131544608593,30.0,6.007725362645705,39.099385828828574,0.0001954933900720688,1.722441761632422,0.49998309481347525,1.0943288179211578e-05
1.05,99477.02373894288,1001.3157762457323,999984.1412259536,5.037598442746563,0.2848980964372736,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-492.18270650110617,1.9921582648754945,0.34291060073311347,0.40052631049829296,30.0,6.0077993796305265,39.09937992193478,0.00019697009911139062,1.7354526635261909,0.5037598442746564,1.1139515570697398e-05
1.06,99472.08235868604,1001.3282630423251,999983.99015382,5.0751991565941434,0.28995438217048175,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-492.1091050838915,1.992084148988524,0.34291487696147466,0.4005313052169301,30.0,6.007873391585149,39.09937401501436,0.00019844028702283102,1.7484061094466823,0.5075199156594143,1.1337216342865838e-05
1.07,99467.1417151052,1001.340749005106,999983.8390810054,5.112633828743654,0.2950481839804518,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-492.03551952175616,1.9920100437280095,0.3429191529042886,0.4005362996020424,30.0,6.007947398510252,39.09936810806732,0.00019990398270387688,1.7613023540021886,0.5112633828743655,1.1536383993635665e-05
1.08,99462.20180804173,1001.3532341341871,999983.6880075099,5.149903194908944,0.30017933632492294,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-491.96194981015327,1.9919359490917956,0.3429234285615937,0.40054129365367486,30.0,6.008021400406512,39.09936220109364,0.00020136121492093974,1.7741416506461312,0.5149903194908945,1.1737012050304488e-05
1.09,99457.26263733704,1001.365718429681,999983.5369333334,5.187007987463455,0.3053476744101954,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-491.8883959445387,1.9918618650777298,0.34292770393342853,0.4005462873718724,30.0,6.008095397274605,39.09935629409334,0.00020281201230982113,1.7869242516811603,0.5187007987463456,1.193909406943864e-05
1.1,99452.32420283258,1001.3782018917001,999983.385858476,5.223948935452116,0.31055303418831526,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-491.8148579203689,1.9917877916836577,0.34293197901983163,0.40055128075668006,30.0,6.008169389115209,39.099350387066416,0.00020425640337617775,1.7996504082632538,0.5223948935452116,1.2142623636763128e-05
1.11,99447.38650436986,1001.3906845203567,999983.2347829379,5.260726764603249,0.31579525235425854,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-491.7413357331032,1.9917137289074283,0.34293625382084136,0.4005562738081427,30.0,6.008243375929,39.099344480012874,0.00020569441649598706,1.8123203704058193,0.526072676460325,1.234759436705151e-05
1.12,99442.44954179044,1001.4031663157631,999983.083706719,5.297342197340466,0.32107416634311614,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-491.6678293782016,1.9916396767468891,0.34294052833649624,0.40056126652630525,30.0,6.008317357716655,39.099338572932716,0.00020712607991601223,1.8249343869837904,0.5297342197340467,1.2553999904015841e-05
1.1300000000000001,99437.51331493589,1001.4156472780319,999982.9326298194,5.333795952794569,0.32638961432727787,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-491.59433885112577,1.991565635199889,0.3429448025668348,0.4005662589112128,30.0,6.00839133447885,39.09933266582594,0.00020855142175426765,1.8374927057377288,0.5333795952794569,1.2761833920196566e-05
1.1400000000000001,99432.57782364787,1001.428127407275,999982.781552239,5.370088746815452,0.3317414352136173,0.005,50000.0,2e-08,0.00034246,0.0004,30.0,6e-09,3.91e-05,0.1,0.3445,50000.0,800.0,1.0,1.0,-491.5208641473395,1.9914916042642765,0.34294907651189543,0.40057125096291,30.0,6.008465306216261,39.09932675869255,0.0002099704700004842,1.8499955732779232,0.5370088746815452,1.2971090116852438e-05
