Time,X,Y,Z,kf,Kd,kf0,gamma,Ka,Kb,Kd0,cytoplasm,store,TF_synthesis,TF_degradation,TF_synthesis_basal,Calcium_Influx,Calcium_Influx_stimulation,Calcium_into_store,Calcium_into_cytoplasm,Leakage,Leakage_from_cytoplasm
8.21,13.306637070721697,0.48969880214437433,0.6566707873643101,46.41565150303682,2.5156200920302196,6.0,9.0,0.5,0.5,10.0,1.0,1.0,45.76545265895248,13.306637070721697,0.1,1.0,1.71,18.99028466424041,20.068988541558358,0.34278916150106203,6.5667078736431
8.22,13.62190803964215,0.4800106543586687,0.6291254992943377,44.60006466372597,2.8518398770877824,6.0,9.0,0.5,0.5,10.0,1.0,1.0,43.92497605066287,13.62190803964215,0.1,1.0,1.71,18.3864774757595,18.663606382452407,0.3360074580510681,6.291254992943377
8.23,13.913249896459796,0.47617547131297866,0.5986620144446723,42.32501623425802,3.2731451418040716,6.0,9.0,0.5,0.5,10.0,1.0,1.0,41.62125830933963,13.913249896459796,0.1,1.0,1.71,17.67250698300941,17.53231048943405,0.333322829919085,5.986620144446722
8.24,14.177136660734266,0.4756449478791067,0.5679648340622777,39.73708900926627,3.7523909242099496,6.0,9.0,0.5,0.5,10.0,1.0,1.0,39.00881669245459,14.177136660734266,0.1,1.0,1.71,16.90148640322265,16.496777888239436,0.3329514635153747,5.679648340622777
8.25,14.411272541294021,0.4774241680651651,0.5379953626260616,36.92701165714992,4.272775619046311,6.0,9.0,0.5,0.5,10.0,1.0,1.0,36.18261338638978,14.411272541294021,0.1,1.0,1.71,16.09666735611138,15.483495090320893,0.33419691764561554,5.379953626260616
8.26,14.614191935990183,0.4811748257234916,0.5090030044867266,33.96326532743004,4.8216175319574,6.0,9.0,0.5,0.5,10.0,1.0,1.0,33.213445239241494,14.614191935990183,0.1,1.0,1.71,15.267658899060264,14.460273461183954,0.3368223780064441,5.090030044867266
8.27,14.785090570084892,0.4868482344587787,0.4809395933217021,30.905430262890935,5.387883284649826,6.0,9.0,0.5,0.5,10.0,1.0,1.0,30.162016538549135,14.785090570084892,0.1,1.0,1.71,14.417297053378162,13.410847060500297,0.34079376412114504,4.809395933217021
8.28,14.923753401105149,0.4945312898001231,0.4536333243576675,27.810152580192522,5.961082855519904,6.0,9.0,0.5,0.5,10.0,1.0,1.0,27.08521385638253,14.923753401105149,0.1,1.0,1.71,13.544807891742419,12.325078714392275,0.34617190286008614,4.536333243576675
8.29,15.030529285635904,0.5043768975611627,0.4268662837962012,24.734368564947843,6.530672487972621,6.0,9.0,0.5,0.5,10.0,1.0,1.0,24.039450047680322,15.030529285635904,0.1,1.0,1.71,12.647517902345097,11.195886377512041,0.35306382829281385,4.268662837962012
8.3,15.1063335431127,0.5165610868018172,0.4004196230474762,21.737987646212634,7.085557843293957,6.0,9.0,0.5,0.5,10.0,1.0,1.0,21.08335796697802,15.1063335431127,0.1,1.0,1.71,11.722290285376106,10.019753865228115,0.36159276076127206,4.004196230474762
8.31,15.152677706322933,0.5312372425364542,0.37411726159990005,18.886509979250263,7.613609263101804,6.0,9.0,0.5,0.5,10.0,1.0,1.0,18.280337760497048,15.152677706322933,0.1,1.0,1.71,10.767441915815263,8.800012297016858,0.37186606977551795,3.7411726159990004
8.32,15.17171851220344,0.5484701339836476,0.347884853564479,16.25222320029475,8.101440148093566,6.0,9.0,0.5,0.5,10.0,1.0,1.0,15.699658815348501,15.17171851220344,0.1,1.0,1.71,9.785667232350026,7.552430760994116,0.38392909378855333,3.47884853564479
8.33,15.16629780082999,0.5681446897094369,0.3218271208919559,13.910633769668152,8.535067820431824,6.0,9.0,0.5,0.5,10.0,1.0,1.0,13.412929397206339,15.16629780082999,0.1,1.0,1.71,8.78795481005956,6.311057537402341,0.39770128279660577,3.218271208919559
8.34,15.139909998029472,0.5898741978997283,0.29629796233609984,11.92822647882749,8.902180281698612,6.0,9.0,0.5,0.5,10.0,1.0,1.0,11.482284752147882,15.139909998029472,0.1,1.0,1.71,7.797019208846382,5.129032281197346,0.4129119385298098,2.962979623360998
8.35,15.096505534100249,0.6129743486294233,0.2719003671289466,10.342538460151896,9.195826211082982,6.0,9.0,0.5,0.5,10.0,1.0,1.0,9.94140786675391,15.096505534100249,0.1,1.0,1.71,6.846836022215094,4.067941508758719,0.4290820440405963,2.719003671289466
8.36,15.040123048782187,0.6365628626711269,0.24936705232460285,9.146291102019084,9.417353499626095,6.0,9.0,0.5,0.5,10.0,1.0,1.0,8.780732634887736,15.040123048782187,0.1,1.0,1.71,5.975701000251195,3.177113820324371,0.4455940038697888,2.4936705232460286
8.37,14.974450240066606,0.6597685537305304,0.22934865125476542,8.289211428013743,9.576071957775232,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.949713517910111,14.974450240066606,0.1,1.0,1.71,5.214870862820037,2.475991896352866,0.4618379876113713,2.2934865125476542
8.38,14.90250738211109,0.6819325227179168,0.21223062144602306,7.697745451900275,9.685602694092541,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.376059305017909,14.90250738211109,0.1,1.0,1.71,4.579876249378906,1.952652500704826,0.4773527659025417,2.1223062144602305
8.39,14.826551818631579,0.7026950241089889,0.19807695638020242,7.2980239282897506,9.75962519846486,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.9877876929872365,14.826551818631579,0.1,1.0,1.71,4.069481677374278,1.5763018345918114,0.4918865168762922,1.9807695638020242
8.4,14.74816162021659,0.7219620017583216,0.1866932878042809,7.02959887742374,9.809333541217825,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.726253783956864,14.74816162021659,0.1,1.0,1.71,3.6707580122599737,1.3117719350834485,0.5053734012308251,1.866932878042809
8.41,14.66839849952129,0.7398129482175192,0.17773935208110428,6.848727010848512,9.842828331324348,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.549129573943772,14.66839849952129,0.1,1.0,1.71,3.365652258503596,1.128329473473954,0.5178690637522634,1.7773935208110427
8.42,14.587963677465162,0.7564133432491305,0.17082606455564808,6.725860180253717,9.865581448101164,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.427871002171983,14.587963677465162,0.1,1.0,1.71,3.1357600375882586,1.0024377804668154,0.5294893402743913,1.7082606455564808
8.43,14.507320610151474,0.7719531180001208,0.16557848681795623,6.64170812542099,9.881165161959077,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.343864939459165,14.507320610151474,0.1,1.0,1.71,2.964812272170729,0.917282232273046,0.5403671826000845,1.6557848681795622
8.44,14.426777771071698,0.7866137204761561,0.16166556567131593,6.583798651843763,9.891889138547452,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.285087205735815,14.426777771071698,0.1,1.0,1.71,2.8394463200290674,0.861223421742417,0.5506296043333092,1.6166556567131594
8.45,14.346543499843635,0.800553181597668,0.1588100996004144,6.544037217931333,9.899252367049753,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.243739117024043,14.346543499843635,0.1,1.0,1.71,2.7491376038801807,0.8262946759818145,0.5603872271183675,1.588100996004144
8.46,14.266761080218327,0.8139019479555462,0.15678753944640178,6.5171077490161,9.904239305737757,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.214701592324121,14.266761080218327,0.1,1.0,1.71,2.6857881531791583,0.8070378617890717,0.5697313635688823,1.5678753944640178
8.47,14.1875302619771,0.8267644106745452,0.1554194968799176,6.499459350891806,9.907507527612628,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.194556806089941,14.1875302619771,0.1,1.0,1.71,2.6432347349968177,0.7996797539096482,0.5787350874721816,1.554194968799176
8.48,14.108921613491471,0.8392222273718893,0.15456615775555127,6.488678580133914,9.90950396664187,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.180982618122277,14.108921613491471,0.1,1.0,1.71,2.6168136458345246,0.8015836449334026,0.5874555591603225,1.5456615775555127
8.49,14.030985879022769,0.8513381042560172,0.1541190069007047,6.483098568383671,9.910537302151173,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.172375726656562,14.030985879022769,0.1,1.0,1.71,2.6030067692051255,0.8108888317257634,0.595936672979212,1.541190069007047
8.5,13.953759901246029,0.8631595112457482,0.15399430982366447,6.481550898046782,9.910823907769114,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.167612561841407,13.953759901246029,0.1,1.0,1.71,2.599161097198618,0.826270786329656,0.6042116578720237,1.5399430982366447
8.51,13.877270616767344,0.8747217074597099,0.15412794759934922,6.483209676321367,9.910516726607154,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.165899065468755,13.877270616767344,0.1,1.0,1.71,2.603282579466937,0.8467869866205541,0.6123051952217969,1.5412794759934922
8.52,13.801538113122621,0.8860504569249777,0.1544708573188981,6.487485351420364,9.909724934922156,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.166668463250277,13.801538113122621,0.1,1.0,1.71,2.6138688255665286,0.8717661590057343,0.6202353198474844,1.544708573188981
8.53,13.72657751431043,0.8971639865746607,0.1549857959272568,6.493958424947332,9.908526217602345,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.169517429970654,13.72657751431043,0.1,1.0,1.71,2.6297946804927093,0.9007399469657228,0.6280147906022624,1.549857959272568
8.54,13.652400281299512,0.9080744606239417,0.15564489426057748,6.502336015331048,9.906974811975733,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.174164251330179,13.652400281299512,0.1,1.0,1.71,2.6502292295208605,0.9333985649832718,0.6356521224367592,1.5564489426057748
8.55,13.579015486422117,0.9187893392334454,0.15642736226210466,6.512417368209892,9.905107894775947,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.180415653175855,13.579015486422117,0.1,1.0,1.71,2.674561426078554,0.9695519359599895,0.6431525374634117,1.5642736226210465
8.56,13.506430542642473,0.929312220874584,0.15731806246520014,6.524074045311551,9.902949250868232,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.188147714500445,13.506430542642473,0.1,1.0,1.71,2.702354719755728,1.0091097600545544,0.6505185546122088,1.5731806246520015
8.57,13.43465183379921,0.9396435006916595,0.15830634826482437,6.537235518980507,9.900511940929537,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.1972919898374625,13.43465183379921,0.1,1.0,1.71,2.7333110496587016,1.0520669287127504,0.6577504504841616,1.5830634826482437
8.58,13.363685253709722,0.9497808696253651,0.15938514108425172,6.551878849964751,9.89780021296949,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.207825562904981,13.363685253709722,0.1,1.0,1.71,2.7672428093084833,1.0984932537706544,0.6648466087377556,1.5938514108425172
8.59,13.293536600846307,0.9597195718413976,0.1605503724352549,6.568023743320234,9.894810417903662,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.219766249954137,13.293536600846307,0.1,1.0,1.71,2.8040564773994094,1.1485310669996902,0.6718037002889783,1.6055037243525492
8.6,13.22421197715356,0.9694525821904025,0.1618005241519927,6.585729344133187,9.891531602938299,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.233169476918242,13.22421197715356,0.1,1.0,1.71,2.8437394719909874,1.202394776316367,0.6786168075332817,1.6180052415199269
8.61,13.155718165123632,0.9789706630001774,0.1631363235354532,6.605093511474918,9.887945646023164,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.248127527297743,13.155718165123632,0.1,1.0,1.71,2.8863519567571645,1.2603742137651632,0.6852794641001242,1.6313632353545322
8.62,13.088062991184005,0.9882622947063074,0.16456059918826754,6.626254847265861,9.88402688013595,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.264771417461031,13.088062991184005,0.1,1.0,1.71,2.9320238368364726,1.3228428002550874,0.6917836062944152,1.6456059918826753
8.63,13.021255712278434,0.9973134954999293,0.16607825808408816,6.649397238489197,9.87974125213163,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.283275163947791,13.021255712278434,0.1,1.0,1.71,2.980955791767595,1.3902704633897274,0.6981194468499505,1.6607825808408816
8.64,12.955307498312935,1.0061074715879734,0.16769641122488257,6.674757769648206,9.875044857472554,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.303863255519365,12.955307498312935,0.1,1.0,1.71,3.0334253609285278,1.4632433051003164,0.7042752301115813,1.6769641122488257
8.65,12.890232062628394,1.0146240568811342,0.16942466747937407,6.702639007041226,9.869881665362735,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.32682227752014,12.890232062628394,0.1,1.0,1.71,3.0897989271493076,1.5424923855715047,0.7102368398167939,1.6942466747937406
8.66,12.826045755056677,1.0228397814483043,0.17127498953386083,6.73341641204059,9.86418214591841,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.3525078591673845,12.826045755056677,0.1,1.0,1.71,3.15052992537493,1.6289133918794398,0.715987847013813,1.7127498953386082
8.67,12.762769141770011,1.0307259512920146,0.17326308230041582,6.767574227620874,9.857856624514652,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.381378743218892,12.762769141770011,0.1,1.0,1.71,3.2162079954786633,1.7236442560538037,0.7215081659044101,1.732630823004158
8.68,12.700427707014555,1.0382479132861695,0.17540887092936983,6.80573276735674,9.85079022826727,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.4140225839743925,12.700427707014555,0.1,1.0,1.71,3.2875800155194703,1.8281275693313523,0.7267735393003186,1.7540887092936983
8.69,12.639053206316383,1.0453636215015787,0.1777374457933733,6.848691172656508,9.842834968026573,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.451196433368795,12.639053206316383,0.1,1.0,1.71,3.3655881635813314,1.9442052503247569,0.731754535051105,1.7773744579337332
8.7,12.578685841518116,1.0520208359699452,0.1802812198572521,6.897504969031689,9.833795376105243,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.493900246575254,12.578685841518116,0.1,1.0,1.71,3.45145131744703,2.0742872703375985,0.7364145851789616,1.802812198572521
8.71,12.51937707870712,1.058153717731123,0.1830824606296479,6.953592707128523,9.823408757939163,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.543477930993955,12.51937707870712,0.1,1.0,1.71,3.546763910275415,2.221582564344816,0.7407076024117861,1.830824606296479
8.72,12.461193345173461,1.0636781449149932,0.18619692395609272,7.0188986173424155,9.811315070862516,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.601771483925093,12.461193345173461,0.1,1.0,1.71,3.65363899391428,2.390447788427398,0.7445747014404952,1.8619692395609273
8.73,12.404222523946698,1.0684834117458795,0.1897003665571002,7.096174611711506,9.797004701534908,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.671388369331863,12.404222523946698,0.1,1.0,1.71,3.774961038020934,2.5869849844589785,0.7479383882221156,1.897003665571002
8.74,12.34858283218748,1.0724206899724915,0.19369778928015097,7.1894316221856736,9.77973488478043,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.756129506884191,12.34858283218748,0.1,1.0,1.71,3.914752272666692,2.819985842848842,0.750694482980744,1.9369778928015098
8.75,12.294438161741223,1.075282783576664,0.19833994008772057,7.304764240055185,9.758376992582374,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.861771633022656,12.294438161741223,0.1,1.0,1.71,4.078824661805388,3.102632669934796,0.7526979485036648,1.9833994008772058
8.76,12.242023921843128,1.0767696332804282,0.20385190819786034,7.451898111700357,9.73112997931475,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.997536139491635,12.242023921843128,0.1,1.0,1.71,4.2759185974898735,3.4556328500685733,0.7537387432962996,2.0385190819786034
8.77,12.191693174805097,1.0764258770157382,0.2105858814227,7.64731240105363,9.69494214795303,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.179055199025581,12.191693174805097,0.1,1.0,1.71,4.519818631466269,3.9134004015325874,0.7534981139110167,2.105858814227
8.78,12.14400805820455,1.0735161179559374,0.21912836102417288,7.9212116687299785,9.644220061346301,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.435001456923818,12.14400805820455,0.1,1.0,1.71,4.8336705785762595,4.5374638430658045,0.7514612825691561,2.1912836102417286
8.79,12.099936609741809,1.0667553915280938,0.23053615490866078,8.334926506945786,9.567606202417446,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.823660301565084,12.099936609741809,0.1,1.0,1.71,5.2595209225082,5.448589406818387,0.7467287740696656,2.3053615490866077
8.8,12.061339639374827,1.0536482470356276,0.24692551347286903,9.031685303134395,9.438576795715852,6.0,9.0,0.5,0.5,10.0,1.0,1.0,8.481405888035523,12.061339639374827,0.1,1.0,1.71,5.882089209187807,6.914932553016245,0.7375537729249393,2.4692551347286904
8.81,12.03241322116701,1.0286023034300713,0.2731830408039343,10.418310597273628,9.181794333838218,6.0,9.0,0.5,0.5,10.0,1.0,1.0,9.796991348090868,12.03241322116701,0.1,1.0,1.71,6.896701755844829,9.635306820249259,0.7200216124010499,2.731830408039343
8.82,12.025131557998506,0.9766485183909689,0.32273837242600245,13.987301915409226,8.520870015664958,6.0,9.0,0.5,0.5,10.0,1.0,1.0,13.208955813173297,12.025131557998506,0.1,1.0,1.71,8.823134198801775,15.730247122662103,0.6836539628736782,3.2273837242600245
8.83,12.082581343114821,0.8585343740404741,0.43094898689757755,25.202890594643417,6.443909149140108,6.0,9.0,0.5,0.5,10.0,1.0,1.0,24.137468559447377,12.082581343114821,0.1,1.0,1.71,12.786993632287986,28.738320792435793,0.6009740618283318,4.309489868975776
8.84,12.289334447410003,0.6818737321433962,0.5837532786509076,41.10543083709568,3.498994289426726,6.0,9.0,0.5,0.5,10.0,1.0,1.0,40.174668484905716,12.289334447410003,0.1,1.0,1.71,17.304658694739867,32.50674860459428,0.4773116125003773,5.837532786509076
8.85,12.604057287716218,0.5672296786489802,0.6624461757783389,46.768654576668624,2.450249152468773,6.0,9.0,0.5,0.5,10.0,1.0,1.0,46.05826418747265,12.604057287716218,0.1,1.0,1.71,19.112050492541858,26.416272169840813,0.3970607750542861,6.624461757783388
8.86,12.94415311023316,0.5144572001957931,0.6750786264276744,47.508830922291104,2.313179458834979,6.0,9.0,0.5,0.5,10.0,1.0,1.0,46.86186469536991,12.94415311023316,0.1,1.0,1.71,19.3727236211143,22.43075739156965,0.3601200401370552,6.750786264276743
8.87,13.27875278615819,0.49100583760262084,0.6587943429081092,46.546531144790734,2.49138312133505,6.0,9.0,0.5,0.5,10.0,1.0,1.0,45.89801638722476,13.27875278615819,0.1,1.0,1.71,19.035247802239354,20.218347867932103,0.3437040863218346,6.5879434290810925
8.88,13.595904175353226,0.48057688495092576,0.6317476810918102,44.78255329412285,2.8180456862735466,6.0,9.0,0.5,0.5,10.0,1.0,1.0,44.11008817005985,13.595904175353226,0.1,1.0,1.71,18.445631341159736,18.773256236350704,0.336403819465648,6.3174768109181025
8.89,13.88952472390521,0.47635947863278905,0.6013966768485602,42.541082024519525,3.23313295842231,6.0,9.0,0.5,0.5,10.0,1.0,1.0,41.83988625116798,13.88952472390521,0.1,1.0,1.71,17.738646061169554,17.627185818582937,0.33345163504295233,6.013966768485602
8.9,14.155944521263688,0.47559028932583014,0.570665700543455,39.97674417628476,3.7080103377250446,6.0,9.0,0.5,0.5,10.0,1.0,1.0,39.250457699459986,14.155944521263688,0.1,1.0,1.71,16.971461321462247,16.587059621306075,0.3329132025280811,5.7066570054345505
8.91,14.39277996484603,0.4771843712805172,0.5406151667795379,37.18341055664495,4.225294341362047,6.0,9.0,0.5,0.5,10.0,1.0,1.0,36.44013881998913,14.39277996484603,0.1,1.0,1.71,16.16911779399756,15.573463569842158,0.33402905989636206,5.406151667795379
8.92,14.598500765993002,0.4807649043202321,0.5115353663222537,34.23081222739907,4.772071809740914,6.0,9.0,0.5,0.5,10.0,1.0,1.0,33.4811074624552,14.598500765993002,0.1,1.0,1.71,15.342070087527379,14.551917942259491,0.33653543302416244,5.115353663222537
8.93,14.772247631833862,0.48626564679391027,0.48339534683198065,31.17901276484166,5.337219858362655,6.0,9.0,0.5,0.5,10.0,1.0,1.0,30.43464062071246,14.772247631833862,0.1,1.0,1.71,14.493593684848843,13.505281454489904,0.3403859527557372,4.833953468319806
8.94,14.913754945030092,0.4937648638870097,0.45603043922402764,28.08478228032257,5.91022550364397,6.0,9.0,0.5,0.5,10.0,1.0,1.0,27.357820559835424,14.913754945030092,0.1,1.0,1.71,13.62315835765386,12.423063208718132,0.34563540472090676,4.560304392240276
8.95,15.023321777207261,0.5034115817857011,0.4292246803663331,25.00491067195419,6.480572097786261,6.0,9.0,0.5,0.5,10.0,1.0,1.0,24.30697980160955,15.023321777207261,0.1,1.0,1.71,12.728199539362706,11.297932611838336,0.35238810724999076,4.292246803663331
8.96,15.101812386395835,0.5153813717524373,0.40275772352825595,21.998939839547386,7.03723336304678,6.0,9.0,0.5,0.5,10.0,1.0,1.0,21.340452490766676,15.101812386395835,0.1,1.0,1.71,11.805557471321812,10.12596388716623,0.36076696022670607,4.02757723528256
8.97,15.150683559152743,0.5298320298998523,0.37644751506406543,19.131776470789973,7.5681895424463015,6.0,9.0,0.5,0.5,10.0,1.0,1.0,18.521122957362504,15.150683559152743,0.1,1.0,1.71,10.853315720923018,8.909680041193221,0.3708824209298966,3.764475150640654
8.98,15.172032639977152,0.5468395701520361,0.35020778560376953,16.475153935187016,8.06015667866907,6.0,9.0,0.5,0.5,10.0,1.0,1.0,15.91779018060089,15.172032639977152,0.1,1.0,1.71,9.873632879177842,7.663488332159171,0.38278769910642524,3.5020778560376953
8.99,15.168640668767733,0.5663086448302674,0.32412432286521,14.104664182809692,8.49913626244265,6.0,9.0,0.5,0.5,10.0,1.0,1.0,13.602216164582508,15.168640668767733,0.1,1.0,1.71,8.876605891148097,6.419667023484238,0.3964160513811872,3.2412432286521
9.0,15.143947896374108,0.5878797117679657,0.2985268240374982,12.088287086482604,8.872539428429148,6.0,9.0,0.5,0.5,10.0,1.0,1.0,11.6380413386658,15.143947896374108,0.1,1.0,1.71,7.883821718360673,5.22987103704537,0.411515798237576,2.9852682403749817
9.01,15.101879125233935,0.6108920190346754,0.2740000423795568,10.467011154544942,9.172775712121306,6.0,9.0,0.5,0.5,10.0,1.0,1.0,10.06230816861204,15.101879125233935,0.1,1.0,1.71,6.928473759407339,4.155731686297744,0.42762441332427276,2.7400004237955677
9.02,15.046481511834363,0.6344742177810392,0.2512722121333414,9.23771767130959,9.400422653461186,6.0,9.0,0.5,0.5,10.0,1.0,1.0,8.869441399969151,15.046481511834363,0.1,1.0,1.71,6.048877503306927,3.248506940117977,0.4441319524467274,2.5127221213334137
9.03,14.981490490582038,0.6577447985761992,0.23101030353958038,8.353355288358433,9.564193465118809,6.0,9.0,0.5,0.5,10.0,1.0,1.0,8.011945255238414,14.981490490582038,0.1,1.0,1.71,5.277368179063845,2.530637817815885,0.46042135900333936,2.310103035395804
9.04,14.909992488583237,0.680020285042992,0.2136277958373615,7.741439781072906,9.677511151653166,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.418497587480745,14.909992488583237,0.1,1.0,1.71,4.631036771568661,1.9926069816258722,0.47601419953009433,2.136277958373615
9.05,14.834311313402065,0.7009142960268402,0.1992160418381347,7.327400457984553,9.754185100373231,6.0,9.0,0.5,0.5,10.0,1.0,1.0,7.016393467678461,14.834311313402065,0.1,1.0,1.71,4.109990476001567,1.6046598929331548,0.4906400072187881,1.992160418381347
9.06,14.756079106476909,0.720312546126884,0.18759911804292662,7.049335975739291,9.805678523011244,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.745559808313024,14.756079106476909,0.1,1.0,1.71,3.7020589011521046,1.3315538336694965,0.5042187822888188,1.8759911804292662
9.07,14.676396557743994,0.7382831132105198,0.17844526716017128,6.862074333066284,9.840356604987726,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.562277822172556,14.676396557743994,0.1,1.0,1.71,3.3894131578826494,1.1419792177505912,0.5167981792473638,1.7844526716017128
9.08,14.595991276683225,0.7549867998821377,0.17136664329364137,6.7349661703955945,9.863895153630445,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.436935857598813,14.595991276683225,0.1,1.0,1.71,3.1535481514493076,1.011751515023414,0.5284907599174964,1.7136664329364137
9.09,14.515343963297664,0.7706130406827724,0.16598546820781956,6.6479645509243515,9.88000656464364,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.350188879130425,14.515343963297664,0.1,1.0,1.71,2.9779562912354067,0.9235179375626125,0.5394291284779407,1.6598546820781956
9.1,14.434774306811269,0.7853448370474788,0.1619661792741328,6.588105599136327,9.891091555715496,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.289537806008783,14.434774306811269,0.1,1.0,1.71,2.849012151701051,0.8652450240944332,0.5497413859332352,1.619661792741328
9.11,14.354497858289381,0.7993425671259392,0.15902675460526883,6.546981953505765,9.89870704564708,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.246882108094441,14.354497858289381,0.1,1.0,1.71,2.7559541373211327,0.8286932579339923,0.5595397969881574,1.5902675460526883
9.12,14.274662626588542,0.8127391510365187,0.1569381475676346,6.519078395500345,9.903874371203639,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.21691069067467,14.274662626588542,0.1,1.0,1.71,2.690487525204283,0.8082189887264979,0.568917405725563,1.569381475676346
9.13,14.195371610759127,0.8256411300683469,0.1555182254304997,6.500717886176975,9.907274465522784,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.196084168160715,14.195371610759127,0.1,1.0,1.71,2.6462976558278153,0.7999259592696392,0.5779487910478428,1.555182254304997
9.14,14.116697492541805,0.8381320527016699,0.15462402689613697,6.489404194434394,9.909369593623259,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.182000659535695,14.116697492541805,0.1,1.0,1.71,2.61860240166151,0.8010928911698046,0.5866924368911689,1.5462402689613697
9.15,14.038692491273745,0.8502761324290224,0.1541445659939461,6.483416246748297,9.910478472824389,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.173004672851291,14.038692491273745,0.1,1.0,1.71,2.6037952655639724,0.8098019131874703,0.5951932927003156,1.541445659939461
9.16,13.96139451907979,0.8621220735188949,0.15399411142562788,6.481548438563783,9.910824363228928,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.167936852062824,13.96139451907979,0.1,1.0,1.71,2.599154980200994,0.8246876538236135,0.6034854514632264,1.5399411142562789
9.17,13.884831239902757,0.8737060925030942,0.15410701665515944,6.482949592714522,9.910564890238051,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.165978814230892,13.884831239902757,0.1,1.0,1.71,2.602636900331274,0.8447790609739741,0.6115942647521658,1.5410701665515945
9.18,13.80902325977365,0.8850547067953867,0.1544330306831705,6.487012332368877,9.909812531042801,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.166546643926883,13.80902325977365,0.1,1.0,1.71,2.6127002959428984,0.8693840668488731,0.6195382947567706,1.544330306831705
9.19,13.733986095568847,0.8961867556186774,0.15493395409083846,6.493303886240785,9.908647428473929,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.169224261968406,13.733986095568847,0.1,1.0,1.71,2.6281897732289794,0.8980180296673782,0.6273307289330742,1.5493395409083845
9.2,13.659731466249145,0.9071148734785486,0.15558120043463247,6.5015218776832455,9.907125578206808,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.173720834012831,13.659731466249145,0.1,1.0,1.71,2.648252028375755,0.9303591345122815,0.634980411434984,1.5558120043463246
9.21,13.586268624677402,0.9178469012861348,0.15635341297746705,6.511458267721848,9.905285505977435,6.0,9.0,0.5,0.5,10.0,1.0,1.0,6.179836094986531,13.586268624677402,0.1,1.0,1.71,2.6722584806450937,0.9662075705748193,0.6424928309002943,1.5635341297746705
