Time,A,M,T,alpha_A,b,mu_a,alpha_e,mu_e,gamma_mel,nu_mel,g,compartment,APC_Activation,APC_Death,Activation_CD8,CD8_Death,Tumor_Growth,Tumor_Death_CD8
854.0,4640.5926653433235,51710.78017907694,21722256.55675056,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.97690419864,1071.9769056943078,3860044.979032576,3860044.990134574,2324.916676851299,2324.916698032424
855.0,4640.592666994534,51710.78020027487,21722256.568388306,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769044803197,1071.9769060757374,3860044.980406053,3860044.992202602,2324.916677804358,2324.916700230243
856.0,4640.592668536799,51710.780220050874,21722256.579262245,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769047431041,1071.9769064320005,3860044.9816889088,3860044.994134901,2324.9166786934875,2324.9167022824367
857.0,4640.592669967154,51710.78023836644,21722256.58935116,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769049864826,1071.9769067624125,3860044.982878678,3860044.995927701,2324.916679516955,2324.9167041850055
858.0,4640.592671282612,51710.78025518274,21722256.598633636,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769052099389,1071.9769070662835,3860044.983972877,3860044.997577197,2324.916680273016,2324.916705933913
859.0,4640.592672480161,51710.78027046063,21722256.60708808,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769054129524,1071.9769073429172,3860044.984968998,3860044.999079552,2324.91668095991,2324.9167075250894
860.0,4640.592673556765,51710.780284160646,21722256.614692714,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769055949992,1071.9769075916126,3860044.9858645163,3860045.000430895,2324.9166815758626,2324.9167089544308
861.0,4640.59267450936,51710.780296243,21722256.621425577,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769057555502,1071.9769078116622,3860044.9866568856,3860045.001627325,2324.916682119085,2324.9167102177994
862.0,4640.592675334863,51710.78030666759,21722256.627264507,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769058940728,1071.9769080023534,3860044.987343539,3860045.0026649027,2324.916682587775,2324.9167113110225
863.0,4640.59267603016,51710.780315394,21722256.632187176,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.97690601003,1071.976908162967,3860044.987921887,3860045.0035396614,2324.9166829801143,2324.916712229894
864.0,4640.592676592118,51710.78032238148,21722256.636171054,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.97690610288,1071.9769082927792,3860044.9883893235,3860045.004247596,2324.916683294271,2324.9167129701727
865.0,4640.592677017575,51710.780327588975,21722256.639193434,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769061720776,1071.9769083910599,3860044.9887432186,3860045.004784673,2324.9166835284004,2324.9167135275834
866.0,4640.592677303346,51710.7803309751,21722256.641231418,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769062170726,1071.976908457073,3860044.9889809233,3860045.005146823,2324.9166836806407,2324.916713897817
867.0,4640.592677446222,51710.78033249817,21722256.642261915,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769062373111,1071.9769084900774,3860044.9890997675,3860045.0053299423,2324.916683749118,2324.9167140765285
868.0,4640.59267744297,51710.780332116155,21722256.64226166,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976906232235,1071.9769084893262,3860044.989097062,3860045.005329897,2324.916683731942,2324.9167140593404
869.0,4640.5926772903285,51710.78032978672,21722256.64120719,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769062012815,1071.976908454066,3860044.9889700953,3860045.0051425174,2324.916683627211,2324.91671384184
870.0,4640.592676985016,51710.78032546721,21722256.639074855,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769061438835,1071.9769083835388,3860044.9887161357,3860045.004763602,2324.916683433006,2324.9167134195795
871.0,4640.592676523722,51710.780319114645,21722256.63584082,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769060594701,1071.9769082769799,3860044.9883324318,3860045.0041889134,2324.9166831473945,2324.916712788077
872.0,4640.592675903113,51710.78031068572,21722256.631481063,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976905947466,1071.976908133619,3860044.987816209,3860045.003414185,2324.91668276843,2324.916711942817
873.0,4640.592675119832,51710.78030013681,21722256.62597137,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769058072914,1071.9769079526814,3860044.987164676,3860045.0024351124,2324.916682294151,2324.916710879247
874.0,4640.592674170496,51710.78028742399,21722256.61928734,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769056383627,1071.9769077333847,3860044.9863750185,3860045.0012473604,2324.916681722583,2324.916709592784
875.0,4640.592673051697,51710.78027250299,21722256.611404385,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769054400915,1071.976907474942,3860044.985444401,3860044.999846559,2324.9166810517345,2324.916708078806
876.0,4640.592671760001,51710.78025532923,21722256.602297723,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769052118854,1071.9769071765604,3860044.984369969,3860044.9982283055,2324.916680279602,2324.916706332658
877.0,4640.592670291952,51710.780235857805,21722256.59194239,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769049531478,1071.976906837441,3860044.983148846,3860044.9963881625,2324.916679404167,2324.916704349652
878.0,4640.592668644068,51710.78021404349,21722256.580313224,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976904663278,1071.9769064567797,3860044.9817781355,3860044.9943216597,2324.9166784233953,2324.9167021250623
879.0,4640.592672886395,51710.78026886176,21722256.610684834,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769053917064,1071.9769074367573,3860044.9853069033,3860044.999718695,2324.9166808880245,2324.916707838224
880.0,4640.592678134828,51710.78033676682,21722256.64824039,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769062940331,1071.9769086491453,3860044.9896725495,3860045.0063923174,2324.916683941036,2324.916714908153
881.0,4640.592683486046,51710.78040600587,21722256.686540056,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769072140862,1071.9769098852767,3860044.9941236926,3860045.013198168,2324.916687054024,2324.9167221176494
882.0,4640.592688939928,51710.78047657741,21722256.7255829,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769081518455,1071.9769111451235,3860044.998660232,3860045.0201360816,2324.9166902269203,2324.9167294665444
883.0,4640.592694496314,51710.780548479386,21722256.7653677,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769091072835,1071.9769124286486,3860045.003282034,3860045.0272058407,2324.9166934596333,2324.9167369546158
884.0,4640.592700154999,51710.780621709215,21722256.805892933,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976910080366,1071.9769137358048,3860045.007988928,3860045.034407174,2324.9166967520464,2324.9167445815833
885.0,4640.592705915739,51710.78069626377,21722256.847156778,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769110710517,1071.9769150665359,3860045.0127807115,3860045.0417397595,2324.916700104019,2324.9167523471124
886.0,4640.592711778249,51710.780772139406,21722256.889157113,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769120792919,1071.9769164207758,3860045.0176571477,3860045.049203219,2324.916703515388,2324.916760250813
887.0,4640.592717742202,51710.78084933192,21722256.931891527,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976913105031,1071.9769177984488,3860045.022617963,3860045.0567971244,2324.916706985963,2324.9167682922366
888.0,4640.592723807229,51710.78092783659,21722256.975357305,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769141482059,1071.9769191994699,3860045.027662853,3860045.0645209933,2324.916710515533,2324.916776470882
889.0,4640.592729972921,51710.78100764815,21722257.019551437,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769152087472,1071.9769206237447,3860045.0327914753,3860045.0723742903,2324.9167141038606,2324.9167847861895
890.0,4640.592736238827,51710.78108876079,21722257.064470615,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769162865773,1071.976922071169,3860045.038003456,3860045.0803564284,2324.916717750685,2324.9167932375444
891.0,4640.5927426044545,51710.781171168186,21722257.11011123,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769173816119,1071.976923541629,3860045.043298385,3860045.0884667654,2324.9167214557215,2324.9168018242767
892.0,4640.592749069271,51710.78125486346,21722257.156469382,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.97691849376,1071.9769250350016,3860045.0486758193,3860045.096704609,2324.916725218661,2324.9168105456592
893.0,4640.592755632701,51710.781339839195,21722257.20354087,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976919622923,1071.9769265511538,3860045.05413528,3860045.105069212,2324.91672903917,2324.9168194009103
894.0,4640.592762294129,51710.78142608746,21722257.251321193,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769207689956,1071.9769280899438,3860045.0596762565,3860045.113559776,2324.916732916892,2324.916828389191
895.0,4640.592769052897,51710.78151359976,21722257.299805555,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769219318644,1071.9769296512193,3860045.0652981997,3860045.122175447,2324.916736851445,2324.9168375096065
896.0,4640.592775908307,51710.781602367075,21722257.34898887,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769231114103,1071.976931234819,3860045.0710005295,3860045.130915322,2324.9167408424237,2324.9168467612067
897.0,4640.59278285962,51710.78169237986,21722257.39886573,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769243075061,1071.976932840572,3860045.076782631,3860045.13977844,2324.9167448893986,2324.916856142986
898.0,4640.5927899060525,51710.78178362802,21722257.449430462,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769255200172,1071.9769344682982,3860045.0826438544,3860045.148763793,2324.916748991916,2324.916865653882
899.0,4640.592797046784,51710.78187610093,21722257.50067707,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769267488032,1071.976936117807,3860045.0885835146,3860045.1578703155,2324.916753149498,2324.916875292776
900.0,4640.59280428095,51710.78196978744,21722257.552599274,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769279937154,1071.9769377888995,3860045.094600894,3860045.167096891,2324.9167573616432,2324.9168850584947
901.0,4640.592811607646,51710.78206467582,21722257.60519049,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769292545982,1071.9769394813661,3860045.1006952394,3860045.17644235,2324.916761627825,2324.9168949498076
902.0,4640.592819025925,51710.78216075386,21722257.658443842,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769305312896,1071.9769411949887,3860045.106865764,3860045.1859054705,2324.9167659474933,2324.9169049654292
903.0,4640.592826534799,51710.78225800878,21722257.71235215,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976931823619,1071.9769429295386,3860045.113111646,3860045.1954849767,2324.9167703200746,2324.916915104017
904.0,4640.592834133241,51710.78235642727,21722257.76690794,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769331314099,1071.9769446847788,3860045.11943203,3860045.2051795414,2324.91677474497,2324.916925364174
905.0,4640.592841820179,51710.78245599549,21722257.822103444,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769344544789,1071.9769464604615,3860045.125826025,3860045.214987782,2324.916779221557,2324.916935744446
906.0,4640.592849594503,51710.782556699065,21722257.877930585,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769357926343,1071.9769482563302,3860045.132292707,3860045.224908265,2324.91678374919,2324.9169462433238
907.0,4640.592857455058,51710.78265852307,21722257.934381,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769371456782,1071.9769500721184,3860045.138831117,3860045.234939504,2324.9167883271975,2324.916956859242
908.0,4640.592865400652,51710.78276145206,21722257.991446026,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769385134052,1071.9769519075508,3860045.1454402623,3860045.245079959,2324.9167929548844,2324.916967590578
909.0,4640.592873430049,51710.78286547004,21722258.049116697,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769398956028,1071.9769537623413,3860045.1521191145,3860045.255328037,2324.916797631533,2324.916978435655
910.0,4640.592881541971,51710.78297056049,21722258.107383754,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769412920514,1071.9769556361953,3860045.1588666113,3860045.265682093,2324.9168023564,2324.916989392739
911.0,4640.592889735102,51710.78307670635,21722258.16623764,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769427025244,1071.9769575288087,3860045.165681658,3860045.2761404286,2324.9168071287177,2324.917000460043
912.0,4640.592898008083,51710.783183890024,21722258.225668505,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769441267877,1071.9769594398672,3860045.172563123,3860045.286701293,2324.9168119476954,2324.917011635719
913.0,4640.592906359512,51710.78329209337,21722258.285666186,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769455646008,1071.9769613690473,3860045.179509842,3860045.2973628812,2324.916816812518,2324.917022917867
914.0,4640.592914787948,51710.78340129773,21722258.34622024,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976947015715,1071.976963316016,3860045.1865206147,3860045.3081233366,2324.916821722346,2324.9170343045294
915.0,4640.592923291907,51710.783511483896,21722258.407319915,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769484798758,1071.9769652804305,3860045.193594208,3860045.3189807488,2324.916826676316,2324.9170457936934
916.0,4640.592931869865,51710.783622632116,21722258.46895417,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769499568201,1071.9769672619389,3860045.200729354,3860045.329933156,2324.91683167354,2324.9170573832903
917.0,4640.592940520257,51710.78373472213,21722258.531111658,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769514462796,1071.9769692601794,3860045.2079247492,3860045.3409785414,2324.916836713107,2324.9170690711944
918.0,4640.592949241476,51710.78384773311,21722258.593780737,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769529479768,1071.9769712747811,3860045.2151790597,3860045.352114837,2324.9168417940805,2324.917080855226
919.0,4640.5929580318725,51710.78396164371,21722258.656949475,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769544616279,1071.9769733053627,3860045.2224909114,3860045.363339922,2324.916846915501,2324.9170927331465
920.0,4640.592966889758,51710.78407643205,21722258.720605634,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769559869426,1071.976975351534,3860045.2298589004,3860045.374651621,2324.916852076385,2324.9171047026653
921.0,4640.592975813402,51710.7841920757,21722258.784736678,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769575236228,1071.9769774128958,3860045.2372815874,3860045.3860477074,2324.9168572757235,2324.917116761432
922.0,4640.592984801031,51710.78430855171,21722258.84932978,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769590713634,1071.9769794890383,3860045.244757497,3860045.397525902,2324.916862512485,2324.9171289070437
923.0,4640.5929938508325,51710.78442583657,21722258.914371807,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976960629852,1071.9769815795423,3860045.2522851224,3860045.4090838702,2324.9168677856123,2324.917141137038
924.0,4640.593002960953,51710.784543906266,21722258.97984934,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769621987693,1071.97698368398,3860045.2598629203,3860045.4207192273,2324.9168730940255,2324.9171534489
925.0,4640.593012129493,51710.784662736216,21722259.045748644,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769637777893,1071.976985801913,3860045.267489312,3860045.432429534,2324.91687843662,2324.917165840056
926.0,4640.593021354518,51710.78478230133,21722259.112055708,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976965366578,1071.9769879328937,3860045.275162688,3860045.4442122993,2324.9168838122678,2324.9171783078787
927.0,4640.59303063405,51710.784902575964,21722259.178756207,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976966964795,1071.9769900764654,3860045.2828814024,3860045.456064978,2324.9168892198154,2324.917190849683
928.0,4640.5930399660665,51710.78502353394,21722259.24583553,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769685720923,1071.9769922321614,3860045.290643774,3860045.467984974,2324.916894658086,2324.917203462729
929.0,4640.5930493485075,51710.785145148555,21722259.31327876,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976970188115,1071.9769943995052,3860045.298448088,3860045.4799696356,2324.9169001258792,2324.9172161442207
930.0,4640.593058779271,51710.785267392544,21722259.381070685,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.9769718125008,1071.9769965780117,3860045.306292597,3860045.4920162605,2324.916905621969,2324.9172288913055
931.0,4640.593068256213,51710.78539023814,21722259.449195795,2986.0,92330.0,0.231,831.8,0.1777,0.04496,0.1245,60100000.0,1.0,1071.976973444881,1071.9769987671853,3860045.3141755178,3860045.504122093,2324.916911145107,2324.917241701076
