T,EXC2,H,INH1,INH2,INH3,INH4,M2,M3,M4,V1,V2,V3,V4
4960.0,0.24217775,0.28451473,0.0032430517,0.002298533,0.15589349,0.21996182,0.24583597,0.13707817,0.070138656,-26.574379,-28.018816,-49.757,-50.752369
4970.0,0.2416212,0.28320599,0.0033362759,0.002356647,0.15471548,0.21837118,0.24738805,0.13580762,0.069814183,-26.620947,-28.099646,-49.633591,-50.656109
4980.0,0.24147423,0.28190807,0.0034394895,0.0024345818,0.15347725,0.21668647,0.24891029,0.13455248,0.069491975,-26.633236,-28.18454,-49.516457,-50.522644
4990.0,0.24143001,0.28062069,0.0035343796,0.0025046782,0.15218592,0.21492532,0.25040296,0.13331269,0.069172077,-26.63693,-28.272455,-49.409966,-50.406975
5000.0,0.24070904,0.2793431,0.0036349569,0.0025648132,0.15106247,0.21341871,0.2518661,0.13208809,0.068854511,-26.697149,-28.348528,-49.284988,-50.316868
5010.0,0.24031432,0.27807608,0.0037418716,0.0026372029,0.14988811,0.211835,0.25330028,0.1308787,0.068539247,-26.730078,-28.427929,-49.16494,-50.206272
5020.0,0.23995635,0.27681941,0.0038465215,0.0027075619,0.1486938,0.21022265,0.25470576,0.12968445,0.068226308,-26.759916,-28.508312,-49.050274,-50.101833
5030.0,0.23956878,0.27557296,0.003952886,0.002777982,0.14750887,0.20862573,0.2560828,0.12850523,0.067915693,-26.792198,-28.587772,-48.935883,-50.000446
5040.0,0.23913135,0.27433664,0.0040652496,0.0028519658,0.14635414,0.20707504,0.25743166,0.12734103,0.067607425,-26.828602,-28.665028,-48.818043,-49.896782
5050.0,0.23880149,0.27311054,0.0042047384,0.0029530751,0.14526981,0.20562793,0.25875252,0.12619174,0.067301482,-26.856031,-28.737885,-48.68483,-49.755066
5060.0,0.23843789,0.27189457,0.0043063555,0.0030171936,0.14405063,0.20398401,0.26004601,0.1250574,0.06699793,-26.886246,-28.818722,-48.581924,-49.671535
5070.0,0.23788652,0.27068853,0.0044161361,0.0030834882,0.14289607,0.20243911,0.26131213,0.1239379,0.066696741,-26.932022,-28.895124,-48.471004,-49.588291
5080.0,0.23740748,0.26949257,0.0045487205,0.0031712798,0.14180318,0.20098631,0.2625511,0.12283318,0.06639792,-26.971754,-28.967676,-48.347454,-49.477051
5090.0,0.23714675,0.26830679,0.0046897791,0.0032724519,0.14068265,0.19949056,0.26376337,0.12174324,0.066101469,-26.993362,-29.042099,-48.226349,-49.349361
5100.0,0.23680203,0.26713097,0.0048125074,0.0033532043,0.13951053,0.19792169,0.26494917,0.12066806,0.065807447,-27.021917,-29.119345,-48.118023,-49.252914
5110.0,0.23618746,0.26596484,0.0049454863,0.0034356839,0.13842602,0.19648741,0.2661086,0.11960756,0.065515831,-27.072777,-29.190763,-47.999908,-49.158672
5120.0,0.23552769,0.26480862,0.0050806804,0.0035165092,0.13735309,0.19507433,0.26724201,0.11856174,0.065226652,-27.12731,-29.261265,-47.880943,-49.069626
5130.0,0.23533022,0.26366267,0.0052398536,0.0036329697,0.13624685,0.19360524,0.26834971,0.11753055,0.064939864,-27.14362,-29.334444,-47.760712,-48.935955
5140.0,0.23510291,0.2625266,0.005396184,0.0037440192,0.13512769,0.19212063,0.26943183,0.11651401,0.064655542,-27.162386,-29.408243,-47.6436,-48.813538
5150.0,0.23435637,0.26139998,0.0055362899,0.0038250207,0.13405994,0.19072126,0.27048859,0.11551211,0.064373724,-27.223967,-29.478083,-47.528599,-48.732548
5160.0,0.23377277,0.26028338,0.0056853634,0.0039171926,0.13297404,0.18929553,0.27152029,0.11452481,0.064094372,-27.272049,-29.549202,-47.413692,-48.639957
5170.0,0.23341784,0.25917676,0.0058944174,0.004067827,0.1320204,0.18806782,0.27252686,0.11355205,0.063817479,-27.301268,-29.612751,-47.271637,-48.485477
5180.0,0.23292151,0.25807995,0.0060315868,0.0041512707,0.13085073,0.18651891,0.27350903,0.11259402,0.063543156,-27.342096,-29.688978,-47.171268,-48.406925
5190.0,0.23261373,0.25699311,0.0062196413,0.0042833756,0.12978692,0.18513016,0.27446651,0.11165056,0.063271329,-27.367399,-29.759184,-47.048401,-48.279533
5200.0,0.23181841,0.25591573,0.006370157,0.0043665776,0.12869604,0.18371002,0.27539966,0.11072179,0.06300211,-27.43272,-29.830221,-46.939129,-48.207829
5210.0,0.23123908,0.25484839,0.006550773,0.004481399,0.12763506,0.18233548,0.2763086,0.10980766,0.062735438,-27.480247,-29.899857,-46.820423,-48.105499
5220.0,0.23070818,0.25379097,0.0067442553,0.0046080449,0.12658389,0.18097828,0.27719346,0.10890822,0.06247136,-27.523762,-29.969046,-46.698997,-47.994419
5230.0,0.23013373,0.25274342,0.006938668,0.0047328277,0.12552333,0.17961141,0.27805439,0.10802355,0.062209912,-27.570808,-30.038788,-46.579132,-47.888557
5240.0,0.22949854,0.25170574,0.0071302536,0.0048516793,0.1244458,0.17822391,0.27889156,0.10715368,0.061951127,-27.622778,-30.109512,-46.462124,-47.791393
5250.0,0.22888592,0.25067806,0.0073353499,0.0049817148,0.12338029,0.17685845,0.27970496,0.10629869,0.061695013,-27.672853,-30.179667,-46.341881,-47.686852
5260.0,0.22834568,0.2496604,0.0075685079,0.0051375967,0.12235252,0.17555363,0.28049469,0.1054586,0.061441597,-27.716976,-30.247858,-46.213341,-47.562737
5270.0,0.22766481,0.24865271,0.0077834213,0.0052711503,0.12126811,0.17417097,0.28126094,0.1046336,0.061190944,-27.772535,-30.319326,-46.093349,-47.46188
5280.0,0.22705275,0.24765517,0.0080277538,0.0054310183,0.12022255,0.17285177,0.28200358,0.10382371,0.060943056,-27.822433,-30.388786,-45.964821,-47.34219
5290.0,0.2263353,0.24666776,0.0082610687,0.00557594,0.11913031,0.17146984,0.28272271,0.10302914,0.06069801,-27.880871,-30.461035,-45.84214,-47.238525
5300.0,0.22565764,0.24569066,0.0085212728,0.0057437243,0.11806463,0.17013478,0.28341827,0.10224997,0.060455821,-27.936016,-30.532026,-45.7122,-47.120136
5310.0,0.22492099,0.2447239,0.0087845838,0.0059101619,0.11697258,0.16876861,0.28409016,0.10148643,0.060216557,-27.995905,-30.604761,-45.583267,-47.006763
5320.0,0.22407593,0.24376759,0.0090364283,0.0060606715,0.11582153,0.16732301,0.28473836,0.10073875,0.059980288,-28.064541,-30.681114,-45.459942,-46.908897
5330.0,0.22336429,0.24282201,0.0093530398,0.0062695998,0.11475775,0.16601899,0.28536257,0.10000705,0.059747018,-28.122284,-30.752926,-45.317867,-46.772049
5340.0,0.22252493,0.24188718,0.0096588433,0.006461964,0.1136212,0.16461788,0.2859627,0.099291734,0.059516877,-28.190329,-30.829266,-45.181389,-46.651939
5350.0,0.22162083,0.24096337,0.0099752527,0.0066582435,0.11244862,0.16317619,0.28653842,0.098593146,0.05928994,-28.263548,-30.908134,-45.043667,-46.533482
5360.0,0.22069436,0.24005085,0.010322127,0.006876546,0.11126772,0.16173843,0.28708929,0.097911656,0.059066284,-28.338505,-30.988068,-44.898853,-46.404938
5370.0,0.21969666,0.2391499,0.010689872,0.0071063889,0.11004458,0.16025634,0.28761479,0.097247802,0.058846042,-28.419144,-31.071117,-44.750027,-46.274109
5380.0,0.21861249,0.23826091,0.011081644,0.0073491861,0.10876711,0.15871568,0.28811428,0.096602209,0.058629349,-28.50668,-31.158133,-44.596367,-46.140659
5390.0,0.21744168,0.23738438,0.011510392,0.0076150238,0.10743468,0.15712132,0.28858685,0.09597566,0.058416378,-28.601112,-31.249372,-44.434425,-45.99929
5400.0,0.21615137,0.23652092,0.011982399,0.0079066893,0.10602247,0.15544379,0.28903127,0.095369183,0.058207341,-28.70507,-31.346573,-44.262733,-45.849716
5410.0,0.2147008,0.23567134,0.012510123,0.008231231,0.10449961,0.15364853,0.28944591,0.094784133,0.058002528,-28.821812,-31.451979,-44.078205,-45.689655
5420.0,0.21303,0.23483682,0.013115837,0.0086021079,0.10282134,0.1516874,0.28982845,0.094222404,0.057802327,-28.956121,-31.568916,-43.875381,-45.514256
5430.0,0.2110268,0.23401904,0.013834928,0.0090395045,0.10090455,0.14946847,0.29017538,0.093686789,0.057607304,-29.116961,-31.703487,-43.645706,-45.316936
5440.0,0.20846269,0.23322068,0.014731211,0.0095779132,0.098581277,0.1468029,0.29048121,0.093181744,0.057418346,-29.32258,-31.867975,-43.373978,-45.087246
5450.0,0.20476687,0.23244655,0.015927486,0.010273729,0.095433235,0.14320602,0.29073611,0.092715405,0.057237063,-29.618578,-32.092724,-43.030785,-44.811321
5460.0,0.19886009,0.23170723,0.018177936,0.011638085,0.090927266,0.13835688,0.29091898,0.092305072,0.057066631,-30.091192,-32.426399,-42.462227,-44.310188
5470.0,0.18264586,0.23103485,0.02366828,0.01473505,0.080437258,0.12750392,0.29097059,0.09200801,0.056917395,-31.39183,-33.23571,-41.285667,-43.37812
5480.0,0.077468574,0.23064013,0.066034622,0.028937349,0.039913259,0.11177856,0.29059944,0.092296988,0.056839705,-41.410625,-37.361645,-36.001633,-41.251976
5490.0,0.010027224,0.23157129,0.1419891,0.026784487,0.020765916,0.19104834,0.28956905,0.096093841,0.056669846,-59.286186,-39.817287,-30.533119,-48.440929
5500.0,0.0092084929,0.23322275,0.14395432,0.02685469,0.020263664,0.19294132,0.28847206,0.10130742,0.056427728,-59.984383,-39.910645,-30.419235,-48.78857
5510.0,0.0098171523,0.23484778,0.13589317,0.025933053,0.021203306,0.18435477,0.28738803,0.10625919,0.056189831,-59.459873,-39.733395,-30.866362,-48.233215
5520.0,0.010625606,0.2363807,0.12776875,0.025183652,0.022288093,0.17568213,0.2863254,0.11078889,0.055960685,-58.810196,-39.544331,-31.328745,-47.549511
5530.0,0.011456629,0.23782246,0.12069225,0.024648476,0.023232294,0.16798854,0.28528273,0.11492691,0.055741549,-58.190689,-39.393093,-31.742832,-46.928101
5540.0,0.012261529,0.23918341,0.11471424,0.024298254,0.024002565,0.16133085,0.28425723,0.11872655,0.055532858,-57.630917,-39.280586,-32.103539,-46.386822
5550.0,0.013023377,0.24047455,0.10970653,0.024101842,0.024620118,0.15560068,0.28324601,0.12223756,0.055334706,-57.132946,-39.199558,-32.415787,-45.913803
5560.0,0.013759538,0.24170578,0.105762,0.024156544,0.025213057,0.15098929,0.28224665,0.12550114,0.055146936,-56.677822,-39.128967,-32.674702,-45.442711
5570.0,0.014421886,0.24288519,0.10217867,0.024168782,0.025597826,0.1466289,0.2812573,0.12855262,0.054969553,-56.287975,-39.092487,-32.913231,-45.077896
5580.0,0.015066648,0.24401984,0.09943749,0.024420744,0.026031228,0.14320195,0.28027624,0.13141809,0.054802179,-55.924694,-39.053036,-33.108562,-44.690071
5590.0,0.015644295,0.24511521,0.096862301,0.02460287,0.026299326,0.13985218,0.27930236,0.13412111,0.054644782,-55.611698,-39.038986,-33.293163,-44.382099
5600.0,0.016189203,0.24617611,0.094721407,0.024879223,0.026552234,0.13696207,0.2783345,0.13667917,0.054497052,-55.326443,-39.029095,-33.454235,-44.085148
5610.0,0.016676979,0.24720642,0.092672504,0.025086252,0.026680691,0.13410485,0.27737197,0.13910797,0.054358885,-55.078789,-39.037453,-33.608543,-43.843697
5620.0,0.017165057,0.24820958,0.091211528,0.025523517,0.026925892,0.13194108,0.27641389,0.14141905,0.054229904,-54.837826,-39.031807,-33.732151,-43.561893
5630.0,0.017585324,0.24918826,0.089607514,0.025788775,0.026991747,0.12953404,0.27545992,0.1436245,0.054110177,-54.635529,-39.050949,-33.860748,-43.353683
5640.0,0.0180053,0.25014508,0.088463731,0.02624527,0.027162025,0.12767507,0.2745094,0.14573224,0.053999305,-54.437923,-39.057339,-33.964989,-43.113571
5650.0,0.018372498,0.25108197,0.087231316,0.026579421,0.027206494,0.1256634,0.27356207,0.14775115,0.053897329,-54.268719,-39.081024,-34.071903,-42.923111
5660.0,0.018729283,0.2520009,0.086272731,0.027018407,0.02730098,0.12397145,0.27261749,0.14968742,0.053803951,-54.107372,-39.098896,-34.163815,-42.721123
5670.0,0.01905497,0.25290343,0.085363418,0.02743277,0.027352475,0.12231549,0.2716755,0.1515474,0.053719115,-53.962616,-39.123028,-34.251854,-42.538471
5680.0,0.01935719,0.253791,0.08454708,0.027854756,0.027389988,0.12075771,0.27073574,0.15333632,0.053642672,-53.830379,-39.149479,-34.333927,-42.365547
5690.0,0.019638466,0.25466487,0.083814479,0.028286537,0.027416166,0.11928666,0.26979813,0.15505885,0.053574484,-53.709057,-39.178001,-34.410686,-42.200413
5700.0,0.01989452,0.25552619,0.083109342,0.028694745,0.027410096,0.1178357,0.26886243,0.15671925,0.053514466,-53.600037,-39.211212,-34.48494,-42.049206
5710.0,0.020143034,0.256376,0.082568385,0.029175267,0.027443808,0.11657897,0.26792848,0.15832108,0.053462435,-53.495491,-39.239662,-34.550041,-41.890728
5720.0,0.020367134,0.25721517,0.082027912,0.029621523,0.027441446,0.11531281,0.2669962,0.15986797,0.053418357,-53.402256,-39.273224,-34.614075,-41.746784
5730.0,0.020570897,0.25804451,0.081507966,0.030049136,0.027417127,0.11406586,0.26606548,0.16136296,0.053382125,-53.318325,-39.309982,-34.676102,-41.613007
5740.0,0.020769,0.25886485,0.081115484,0.030538131,0.027427504,0.11296887,0.26513621,0.16280861,0.053353585,-53.237473,-39.342632,-34.731052,-41.473137
5750.0,0.02094646,0.25967681,0.080715485,0.030994581,0.027407993,0.11185817,0.26420832,0.16420768,0.053332709,-53.165661,-39.379517,-34.785492,-41.345051
5760.0,0.021109391,0.260481,0.080346167,0.031447832,0.027380735,0.11078221,0.26328179,0.16556244,0.053319387,-53.100235,-39.417717,-34.837624,-41.222462
5770.0,0.021264292,0.26127803,0.080049478,0.031931829,0.027369279,0.10979112,0.26235649,0.16687492,0.053313512,-53.038475,-39.454205,-34.885506,-41.09885
5780.0,0.021403216,0.26206839,0.079752743,0.032394085,0.027338721,0.10879887,0.26143247,0.16814718,0.053315043,-52.983444,-39.493477,-34.932663,-40.983364
5790.0,0.021532271,0.26285255,0.079495803,0.032866236,0.027311442,0.10785379,0.26050964,0.16938096,0.053323876,-52.932625,-39.532608,-34.977226,-40.870026
5800.0,0.021651678,0.26363099,0.079272248,0.033345502,0.027285786,0.1069481,0.25958797,0.17057794,0.053339936,-52.885857,-39.571823,-35.019566,-40.759106
5810.0,0.02175927,0.26440406,0.079057887,0.033814341,0.027250843,0.10605423,0.25866747,0.17173968,0.053363163,-52.843929,-39.612522,-35.060852,-40.653282
5820.0,0.021859165,0.26517215,0.078878202,0.034294076,0.027221195,0.10520221,0.25774813,0.17286758,0.053393476,-52.805172,-39.652786,-35.099922,-40.548805
5830.0,0.021949816,0.26593563,0.078715011,0.034771629,0.027188562,0.10437105,0.25682989,0.173963,0.053430807,-52.770145,-39.693699,-35.137669,-40.447617
5840.0,0.022032106,0.26669478,0.078569062,0.035248723,0.027154556,0.10356203,0.25591281,0.17502716,0.053475093,-52.738468,-39.735035,-35.174091,-40.349239
5850.0,0.022107031,0.26744992,0.078442834,0.035728369,0.027121458,0.10277814,0.25499684,0.17606124,0.053526264,-52.709721,-39.776482,-35.209103,-40.253036
5860.0,0.022174541,0.26820129,0.078330949,0.036207113,0.02708737,0.10201349,0.25408202,0.1770663,0.053584259,-52.683899,-39.818283,-35.242981,-40.159393
5870.0,0.022235442,0.26894918,0.078234784,0.036686998,0.027053889,0.10126977,0.25316834,0.17804337,0.053649012,-52.660667,-39.860218,-35.275688,-40.067856
5880.0,0.022289898,0.26969379,0.078151323,0.037166264,0.027020184,0.10054378,0.2522558,0.17899339,0.053720467,-52.639946,-39.902386,-35.307392,-39.978554
5890.0,0.022338497,0.27043539,0.078080826,0.037645917,0.02698713,0.099835917,0.25134444,0.17991728,0.053798553,-52.621494,-39.944656,-35.338104,-39.891228
5900.0,0.022381423,0.2711741,0.07802096,0.038124595,0.026954126,0.099143773,0.25043428,0.18081586,0.053883221,-52.605228,-39.987099,-35.36795,-39.805954
5910.0,0.02241917,0.27191019,0.077971682,0.038602941,0.026921779,0.098467372,0.24952529,0.18168993,0.053974401,-52.590946,-40.029625,-35.396957,-39.722538
5920.0,0.022451861,0.27264377,0.077930681,0.039079465,0.026889399,0.097804353,0.24861753,0.18254024,0.054072041,-52.578598,-40.072311,-35.425243,-39.64109
5930.0,0.022479899,0.27337503,0.077897474,0.03955438,0.026857292,0.097154237,0.24771102,0.18336751,0.054176081,-52.56802,-40.115112,-35.452858,-39.561485
5940.0,0.022503268,0.27410409,0.077869095,0.040025439,0.026824333,0.096514046,0.24680577,0.18417239,0.054286465,-52.559212,-40.158157,-35.479946,-39.483929
5950.0,0.022522168,0.27483115,0.077843465,0.04049151,0.02678998,0.095881552,0.24590184,0.18495552,0.054403126,-52.552094,-40.201527,-35.50663,-39.408466
5960.0,0.022536259,0.27555627,0.077815585,0.040948294,0.02675193,0.095251754,0.24499922,0.18571754,0.05452602,-52.546791,-40.245514,-35.533138,-39.33556
5970.0,0.022547677,0.2762796,0.07779827,0.041407555,0.026718033,0.094639242,0.24409793,0.18645896,0.054655071,-52.542496,-40.288963,-35.558907,-39.263622
5980.0,0.022555398,0.27700126,0.07778348,0.041862536,0.026682414,0.094032817,0.24319805,0.18718034,0.054790229,-52.539597,-40.332882,-35.584316,-39.193443
5990.0,0.022556551,0.27772132,0.077743605,0.042288464,0.026633564,0.093407929,0.24229957,0.18788227,0.054931443,-52.539162,-40.378551,-35.610611,-39.127995
6000.0,0.022552853,0.27843988,0.077687502,0.042695399,0.026574384,0.09276884,0.24140257,0.18856516,0.055078652,-52.54055,-40.425968,-35.637516,-39.065823
6010.0,0.022568852,0.27915707,0.077829257,0.043266211,0.026616724,0.092348397,0.24050696,0.18922928,0.055231683,-52.534538,-40.458698,-35.654762,-38.985279
6020.0,0.022576658,0.27987292,0.077926949,0.043795917,0.026632695,0.091879435,0.23961291,0.1898753,0.0553906,-52.531609,-40.495644,-35.673988,-38.910881
6030.0,0.022568833,0.28058749,0.077902153,0.044213086,0.026589854,0.091293834,0.23872043,0.19050382,0.055555362,-52.534546,-40.540501,-35.69875,-38.850651
6040.0,0.022551218,0.28130084,0.077818453,0.044571657,0.026514927,0.090652101,0.23782957,0.19111513,0.055725899,-52.541164,-40.590115,-35.726013,-38.797993
6050.0,0.022523357,0.28201306,0.077659816,0.044857807,0.026402373,0.08994092,0.23694035,0.19170964,0.055902138,-52.551647,-40.645168,-35.756584,-38.754234
6060.0,0.022539852,0.28272429,0.077898949,0.045492943,0.026494274,0.089646764,0.23605269,0.19228716,0.056083757,-52.545441,-40.670425,-35.768372,-38.67194
6070.0,0.022549633,0.28343442,0.078103192,0.046093475,0.02656579,0.089317307,0.23516677,0.19284852,0.056270931,-52.541763,-40.698818,-35.78162,-38.59486
6080.0,0.022527853,0.28414354,0.078035779,0.046445504,0.026502391,0.088721626,0.23428266,0.19339444,0.0564637,-52.549953,-40.746304,-35.807316,-38.54604
6090.0,0.02251129,0.28485167,0.078027949,0.046845816,0.026469039,0.088192314,0.23340033,0.19392478,0.056661822,-52.55619,-40.789433,-35.830036,-38.492611
6100.0,0.022529149,0.28555894,0.078324348,0.047519371,0.026593141,0.087976016,0.23251976,0.19443959,0.056865077,-52.549465,-40.809223,-35.838554,-38.410671
6110.0,0.022511419,0.28626522,0.078321479,0.047915474,0.026564851,0.08746551,0.23164116,0.1949399,0.057073735,-52.556141,-40.851128,-35.860672,-38.35928
6120.0,0.022486333,0.28697065,0.078261785,0.048253074,0.026508326,0.086906992,0.23076449,0.19542569,0.057287585,-52.565594,-40.89695,-35.885136,-38.314663
6130.0,0.022455795,0.28767514,0.07814844,0.048538774,0.026427699,0.08630278,0.22988982,0.19589727,0.05750652,-52.57711,-40.946186,-35.912033,-38.275879
6140.0,0.022451391,0.28837883,0.078270286,0.04903546,0.026468553,0.085940503,0.22901712,0.19635455,0.05773031,-52.578773,-40.976971,-35.927837,-38.215797
6150.0,0.022458035,0.28908169,0.078490347,0.049617842,0.026561862,0.085684516,0.22814646,0.196798,0.057958949,-52.576267,-40.999298,-35.938858,-38.14782
6160.0,0.022419127,0.28978357,0.078310274,0.049826521,0.026450826,0.085037574,0.22727805,0.19722834,0.058192618,-52.590961,-41.05241,-35.968216,-38.118362
6170.0,0.022426743,0.2904847,0.078532726,0.050403066,0.026550375,0.084800474,0.22641169,0.19764505,0.058430776,-52.588085,-41.07275,-35.978745,-38.052391
6180.0,0.02240964,0.2911849,0.078537978,0.050774872,0.026538676,0.084352911,0.22554763,0.19804893,0.058673669,-52.594551,-41.109993,-35.999184,-38.007511
6190.0,0.022422481,0.29188427,0.078802548,0.051383678,0.026662925,0.08416976,0.22468577,0.19843979,0.058920942,-52.589695,-41.125717,-36.00742,-37.939911
6200.0,0.022402424,0.29258266,0.078764118,0.051704586,0.026635816,0.083701089,0.22382633,0.19881843,0.059172794,-52.597279,-41.163879,-36.0294,-37.901123
6210.0,0.022370329,0.29328012,0.078613274,0.051912095,0.026554389,0.083136827,0.22296932,0.19918486,0.059429023,-52.609428,-41.209606,-36.056202,-37.873722
6220.0,0.022388231,0.29397672,0.07889723,0.052528713,0.026695894,0.082995042,0.22211465,0.19953868,0.059689205,-52.60265,-41.220974,-36.063026,-37.80727
6230.0,0.02236251,0.29467225,0.078779146,0.052757043,0.026637483,0.082483113,0.22126259,0.19988105,0.059953701,-52.612392,-41.261833,-36.087883,-37.77858
6240.0,0.022313708,0.29536673,0.078447603,0.05277415,0.026472541,0.081780083,0.22041313,0.20021193,0.060222302,-52.630901,-41.318558,-36.122177,-37.770237
6250.0,0.022367271,0.29606035,0.079010174,0.05364513,0.026765108,0.081929706,0.21956611,0.20053031,0.060494229,-52.610588,-41.304256,-36.115646,-37.681442
6260.0,0.022342378,0.29675272,0.078856617,0.053823043,0.026698263,0.081417054,0.21872194,0.20083815,0.060770292,-52.620022,-41.344158,-36.141388,-37.658432
6270.0,0.02235431,0.29744405,0.079021931,0.054301683,0.026795471,0.081214197,0.21788044,0.20113452,0.061049782,-52.615498,-41.358009,-36.152332,-37.60778
6280.0,0.022317149,0.29813406,0.078720756,0.054326199,0.026660439,0.080585703,0.21704189,0.20142041,0.061332989,-52.629597,-41.406918,-36.184326,-37.599434
6290.0,0.022368221,0.298823,0.07919772,0.055097319,0.026923714,0.080695353,0.21620601,0.20169471,0.061619084,-52.610226,-41.393032,-36.180634,-37.5228
6300.0,0.022358874,0.29951054,0.079104036,0.055311169,0.026902042,0.080285199,0.21537325,0.20195901,0.061908688,-52.61377,-41.422218,-36.202629,-37.497608
6310.0,0.022355685,0.30019674,0.07905142,0.055556927,0.026904171,0.079926714,0.21454348,0.20221286,0.062201332,-52.614979,-41.446625,-36.222366,-37.469807
6320.0,0.022377808,0.30088153,0.079198606,0.055994138,0.027011478,0.079762138,0.21371675,0.20245618,0.062496752,-52.606594,-41.453827,-36.232887,-37.425022
6330.0,0.022366934,0.30156478,0.079023503,0.056108404,0.026960718,0.079317667,0.21289326,0.20268978,0.06279511,-52.610714,-41.48402,-36.257599,-37.409538
6340.0,0.022394521,0.30224654,0.079173975,0.056536179,0.027077714,0.079182245,0.21207291,0.20291306,0.063095897,-52.600269,-41.487232,-36.267284,-37.36631
6350.0,0.022379514,0.30292657,0.078905299,0.056547478,0.026987011,0.078675695,0.21125597,0.203127,0.063399345,-52.605949,-41.521576,-36.295734,-37.360317
6360.0,0.022411641,0.30360499,0.079040848,0.056948178,0.027105607,0.078554101,0.21044229,0.20333087,0.063704871,-52.593792,-41.521835,-36.305424,-37.32008
6370.0,0.022439642,0.30428159,0.079095647,0.05726688,0.027189787,0.078370921,0.2096321,0.20352532,0.064012527,-52.58321,-41.526154,-36.318653,-37.28735
6380.0,0.022438474,0.30495623,0.078873992,0.057302672,0.027134882,0.077949703,0.20882548,0.20371071,0.064322338,-52.583652,-41.551018,-36.343895,-37.27969
6390.0,0.02249781,0.30562904,0.079150133,0.057827491,0.027341282,0.077996351,0.20802234,0.20388637,0.064633638,-52.561268,-41.533379,-36.346375,-37.229519
6400.0,0.022506017,0.30629969,0.078943014,0.057865918,0.02730386,0.077616327,0.20722298,0.20405345,0.06494686,-52.558174,-41.5527,-36.370361,-37.221912
6410.0,0.022553258,0.30696824,0.079051867,0.058211785,0.0274329,0.077537611,0.20642729,0.20421125,0.065261371,-52.540401,-41.544525,-36.379684,-37.187874
6420.0,0.022555454,0.30763447,0.078713126,0.058107439,0.027338838,0.077067181,0.20563555,0.20436069,0.06557741,-52.539574,-41.569832,-36.409088,-37.192837
6430.0,0.022620071,0.30829847,0.078907706,0.058526553,0.027522238,0.077095062,0.20484756,0.20450088,0.065894291,-52.51532,-41.550171,-36.413834,-37.152905
6440.0,0.022649456,0.30895996,0.078741625,0.058582112,0.027526125,0.076808624,0.20406365,0.20463286,0.066212311,-52.504311,-41.557346,-36.434776,-37.144348
6450.0,0.022720817,0.30961898,0.078920193,0.058975425,0.027711742,0.076848194,0.2032837,0.20475601,0.066530935,-52.477631,-41.534702,-36.439678,-37.107117
6460.0,0.022754362,0.31027532,0.078715563,0.058979012,0.027706664,0.076557919,0.20250797,0.20487121,0.066850394,-52.465118,-41.540123,-36.461655,-37.103271
6470.0,0.022808667,0.31092891,0.078665629,0.059130892,0.027785243,0.076420799,0.20173641,0.204978,0.067170225,-52.444897,-41.531193,-36.476238,-37.086956
6480.0,0.022816591,0.31157959,0.078159675,0.05881964,0.027633052,0.07588499,0.20096925,0.2050771,0.067490615,-52.441948,-41.556934,-36.511375,-37.110081
6490.0,0.022934349,0.31222752,0.078586005,0.059440844,0.027970208,0.07620579,0.20020621,0.20516719,0.067810573,-52.39827,-41.504848,-36.503719,-37.05418
6500.0,0.022975711,0.31287223,0.07829579,0.059334978,0.027940637,0.075893596,0.19944778,0.20525005,0.068130918,-52.382977,-41.508469,-36.528412,-37.059998
6510.0,0.02305875,0.31351388,0.078339696,0.059559327,0.028089467,0.075897321,0.19869378,0.20532471,0.068450898,-52.352352,-41.483078,-36.537502,-37.038074
6520.0,0.023112381,0.31415218,0.078065753,0.059460457,0.028080439,0.075627811,0.19794445,0.20539188,0.068770684,-52.33263,-41.480625,-36.561008,-37.043442
6530.0,0.023197232,0.31478718,0.07804136,0.059607238,0.028204273,0.07559488,0.1971997,0.20545109,0.069089852,-52.30151,-41.456676,-36.572746,-37.02824
6540.0,0.023266943,0.31541866,0.077832602,0.059562106,0.028239204,0.07541243,0.19645973,0.20550284,0.069408469,-52.276028,-41.444717,-36.59264,-37.029278
6550.0,0.023365038,0.3160466,0.07783024,0.059723191,0.028387034,0.075426258,0.1957245,0.2055468,0.069726177,-52.240284,-41.414547,-36.602932,-37.013046
6560.0,0.023433188,0.31667084,0.077532962,0.05957808,0.028384207,0.075188145,0.19499421,0.20558356,0.070043154,-52.215538,-41.406063,-36.626362,-37.022648
6570.0,0.023551945,0.31729132,0.077608831,0.059811018,0.028588021,0.07530228,0.19426878,0.20561248,0.070358798,-52.172573,-41.364643,-36.632633,-37.000542
6580.0,0.023626786,0.31790781,0.077282637,0.059629321,0.028580805,0.075061731,0.19354846,0.2056344,0.070673518,-52.145603,-41.354523,-36.657066,-37.013309
6590.0,0.023745121,0.3185204,0.077281214,0.059773404,0.028752869,0.07513082,0.19283313,0.20564866,0.070986718,-52.103119,-41.315929,-36.666294,-36.99884
6600.0,0.02381406,0.31912878,0.076806195,0.059434496,0.028677493,0.074777313,0.19212307,0.20565605,0.071298748,-52.078461,-41.313911,-36.697403,-37.024906
6610.0,0.023960661,0.31973308,0.076948673,0.059719406,0.028940368,0.075003669,0.19141805,0.20565559,0.071608827,-52.026245,-41.25946,-36.699657,-36.998695
6620.0,0.024036324,0.32033294,0.076448463,0.059347212,0.028861333,0.074649952,0.19071849,0.2056485,0.071917623,-51.999413,-41.25581,-36.731632,-37.027691
