Time,x,y,k,alpha,n,a,k1,beta,fy,gamma,cytoplasm,ER,extracellular,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004
5.35,4.934468173202674,0.35051435010467974,0.01,5.0,4.0,3.0,2.0,1.0,0.00018631905259583915,1.0,1.0,1.0,1.0,1.0,-0.6516840184773327,0.35051435010467974,0.004596927175477217
5.36,4.9409389238174874,0.3505383359263775,0.01,5.0,4.0,3.0,2.0,1.0,0.00018637004784145347,1.0,1.0,1.0,1.0,1.0,-0.6516672826145802,0.3505383359263775,0.004604215118067824
5.37,4.947409434197996,0.3505623221233385,0.01,5.0,4.0,3.0,2.0,1.0,0.0001864210543491677,1.0,1.0,1.0,1.0,1.0,-0.6516505499046971,0.3505623221233385,0.004611506415101049
5.38,4.953879704344201,0.3505863086955629,0.01,5.0,4.0,3.0,2.0,1.0,0.00018647207212090305,1.0,1.0,1.0,1.0,1.0,-0.6516338203476838,0.3505863086955629,0.004618801067533749
5.39,4.960349734256104,0.35061029564305063,0.01,5.0,4.0,3.0,2.0,1.0,0.00018652310115858034,1.0,1.0,1.0,1.0,1.0,-0.6516170939435402,0.35061029564305063,0.004626099076322942
5.4,4.966819523933703,0.3506342829658017,0.01,5.0,4.0,3.0,2.0,1.0,0.00018657414146412091,1.0,1.0,1.0,1.0,1.0,-0.6516003706922663,0.3506342829658017,0.004633400442425822
5.41,4.973289073376997,0.35065827066381605,0.01,5.0,4.0,3.0,2.0,1.0,0.0001866251930394463,1.0,1.0,1.0,1.0,1.0,-0.6515836505938621,0.35065827066381605,0.004640705166799756
5.42,4.97975838258599,0.3506822587370938,0.01,5.0,4.0,3.0,2.0,1.0,0.0001866762558864783,1.0,1.0,1.0,1.0,1.0,-0.6515669336483277,0.3506822587370938,0.004648013250402288
5.43,4.986227451560678,0.35070624718563487,0.01,5.0,4.0,3.0,2.0,1.0,0.00018672733000713894,1.0,1.0,1.0,1.0,1.0,-0.651550219855663,0.35070624718563487,0.0046553246941911305
5.44,4.992696280301064,0.35073023600943926,0.01,5.0,4.0,3.0,2.0,1.0,0.0001867784154033504,1.0,1.0,1.0,1.0,1.0,-0.6515335092158678,0.35073023600943926,0.004662639499124173
5.45,4.999164868807128,0.350754225208499,0.01,5.0,4.0,3.0,2.0,1.0,0.00018682951207701825,1.0,1.0,1.0,1.0,1.0,-0.6515168017289268,0.350754225208499,0.004669957666159033
5.46,5.00563321705394,0.3507782147711446,0.01,5.0,4.0,3.0,2.0,1.0,0.00018688062000520153,1.0,1.0,1.0,1.0,1.0,-0.6515000973717499,0.3507782147711446,0.004677279195608359
5.47,5.012101325019067,0.35080220468687695,0.01,5.0,4.0,3.0,2.0,1.0,0.0001869317391674336,1.0,1.0,1.0,1.0,1.0,-0.6514833961235632,0.35080220468687695,0.004684604087846063
5.48,5.018569192702509,0.3508261949556959,0.01,5.0,4.0,3.0,2.0,1.0,0.00018698286956560827,1.0,1.0,1.0,1.0,1.0,-0.6514666979843667,0.3508261949556959,0.004691932343825367
5.49,5.025036820104267,0.35085018557760156,0.01,5.0,4.0,3.0,2.0,1.0,0.0001870340112016201,1.0,1.0,1.0,1.0,1.0,-0.6514500029541604,0.35085018557760156,0.004699263964499675
5.5,5.031504207224339,0.3508741765525939,0.01,5.0,4.0,3.0,2.0,1.0,0.00018708516407736368,1.0,1.0,1.0,1.0,1.0,-0.6514333110329444,0.3508741765525939,0.0047065989508225554
5.51,5.0379713540627264,0.35089816788067285,0.01,5.0,4.0,3.0,2.0,1.0,0.00018713632819473356,1.0,1.0,1.0,1.0,1.0,-0.6514166222207184,0.35089816788067285,0.004713937303747744
5.52,5.04443826061943,0.3509221595618385,0.01,5.0,4.0,3.0,2.0,1.0,0.000187187503555625,1.0,1.0,1.0,1.0,1.0,-0.6513999365174826,0.3509221595618385,0.004721279024229152
5.53,5.0509049268944475,0.3509461515960908,0.01,5.0,4.0,3.0,2.0,1.0,0.00018723869016193338,1.0,1.0,1.0,1.0,1.0,-0.6513832539232371,0.3509461515960908,0.004728624113220861
5.54,5.057371352887781,0.3509701439834298,0.01,5.0,4.0,3.0,2.0,1.0,0.00018728988801555396,1.0,1.0,1.0,1.0,1.0,-0.6513665744379817,0.3509701439834298,0.004735972571677116
5.55,5.0638375385994285,0.3509941367238555,0.01,5.0,4.0,3.0,2.0,1.0,0.0001873410971183827,1.0,1.0,1.0,1.0,1.0,-0.6513498980617167,0.3509941367238555,0.004743324400552338
5.56,5.070303484029392,0.35101812981736774,0.01,5.0,4.0,3.0,2.0,1.0,0.00018739231747231524,1.0,1.0,1.0,1.0,1.0,-0.6513332247944416,0.35101812981736774,0.004750679600801109
5.57,5.076769189177671,0.3510421232639667,0.01,5.0,4.0,3.0,2.0,1.0,0.00018744354907924813,1.0,1.0,1.0,1.0,1.0,-0.6513165546361568,0.3510421232639667,0.004758038173378198
5.58,5.083234654044265,0.35106611706365237,0.01,5.0,4.0,3.0,2.0,1.0,0.0001874947919410777,1.0,1.0,1.0,1.0,1.0,-0.6512998875868621,0.35106611706365237,0.004765400119238527
5.59,5.089699878629173,0.3510901112164247,0.01,5.0,4.0,3.0,2.0,1.0,0.00018754604605970054,1.0,1.0,1.0,1.0,1.0,-0.6512832236465577,0.3510901112164247,0.004772765439337196
5.6,5.096164862932397,0.3511141057222837,0.01,5.0,4.0,3.0,2.0,1.0,0.0001875973114370136,1.0,1.0,1.0,1.0,1.0,-0.6512665628152434,0.3511141057222837,0.004780134134629473
5.61,5.102629606953937,0.35113810058122935,0.01,5.0,4.0,3.0,2.0,1.0,0.00018764858807491396,1.0,1.0,1.0,1.0,1.0,-0.6512499050929194,0.35113810058122935,0.004787506206070797
5.62,5.109094110693791,0.3511620957932617,0.01,5.0,4.0,3.0,2.0,1.0,0.00018769987597529904,1.0,1.0,1.0,1.0,1.0,-0.6512332504795855,0.3511620957932617,0.0047948816546167766
5.63,5.115558374151961,0.35118609135838075,0.01,5.0,4.0,3.0,2.0,1.0,0.00018775117514006648,1.0,1.0,1.0,1.0,1.0,-0.6512165989752419,0.35118609135838075,0.004802260481223193
5.64,5.122022397328445,0.3512100872765864,0.01,5.0,4.0,3.0,2.0,1.0,0.00018780248557111382,1.0,1.0,1.0,1.0,1.0,-0.6511999505798884,0.3512100872765864,0.004809642686845986
5.65,5.128486180213579,0.3512340835457645,0.01,5.0,4.0,3.0,2.0,1.0,0.000187853807265817,1.0,1.0,1.0,1.0,1.0,-0.6511833052893933,0.3512340835457645,0.004817028272316238
5.66,5.134949722766335,0.35125808015694077,0.01,5.0,4.0,3.0,2.0,1.0,0.00018790514020687198,1.0,1.0,1.0,1.0,1.0,-0.6511666630862182,0.35125808015694077,0.004824417238058233
5.67,5.14141302498209,0.3512820771091037,0.01,5.0,4.0,3.0,2.0,1.0,0.0001879564843939983,1.0,1.0,1.0,1.0,1.0,-0.6511500239683865,0.3512820771091037,0.004831809584965729
5.68,5.147876086860843,0.35130607440225337,0.01,5.0,4.0,3.0,2.0,1.0,0.00018800783982907897,1.0,1.0,1.0,1.0,1.0,-0.6511333879358983,0.35130607440225337,0.0048392053139923955
5.69,5.154338908402596,0.35133007203638966,0.01,5.0,4.0,3.0,2.0,1.0,0.0001880592065139967,1.0,1.0,1.0,1.0,1.0,-0.6511167549887533,0.35133007203638966,0.004846604426092061
5.7,5.160801489607347,0.3513540700115127,0.01,5.0,4.0,3.0,2.0,1.0,0.00018811058445063506,1.0,1.0,1.0,1.0,1.0,-0.6511001251269519,0.3513540700115127,0.00485400692221873
5.71,5.167263830475095,0.3513780683276225,0.01,5.0,4.0,3.0,2.0,1.0,0.0001881619736408775,1.0,1.0,1.0,1.0,1.0,-0.651083498350494,0.3513780683276225,0.004861412803326573
5.72,5.173725931005842,0.351402066984719,0.01,5.0,4.0,3.0,2.0,1.0,0.00018821337408660778,1.0,1.0,1.0,1.0,1.0,-0.6510668746593795,0.351402066984719,0.004868822070369929
5.73,5.1801877911995895,0.3514260659828022,0.01,5.0,4.0,3.0,2.0,1.0,0.00018826478578970972,1.0,1.0,1.0,1.0,1.0,-0.6510502540536085,0.3514260659828022,0.0048762347243033015
5.74,5.186649411056333,0.35145006532187206,0.01,5.0,4.0,3.0,2.0,1.0,0.00018831620875206745,1.0,1.0,1.0,1.0,1.0,-0.6510336365331808,0.35145006532187206,0.0048836507660813605
5.75,5.193110790576076,0.3514740650019286,0.01,5.0,4.0,3.0,2.0,1.0,0.00018836764297556542,1.0,1.0,1.0,1.0,1.0,-0.6510170220980965,0.3514740650019286,0.004891070196658952
5.76,5.199571929758817,0.35149806502297193,0.01,5.0,4.0,3.0,2.0,1.0,0.00018841908846208832,1.0,1.0,1.0,1.0,1.0,-0.6510004107483557,0.35149806502297193,0.004898493016991089
5.77,5.206032828604558,0.3515220653850019,0.01,5.0,4.0,3.0,2.0,1.0,0.00018847054521352094,1.0,1.0,1.0,1.0,1.0,-0.6509838024839583,0.3515220653850019,0.004905919228032948
5.78,5.212493487113296,0.3515460660880187,0.01,5.0,4.0,3.0,2.0,1.0,0.00018852201323174854,1.0,1.0,1.0,1.0,1.0,-0.6509671973049045,0.3515460660880187,0.004913348830739879
5.79,5.218953905285033,0.3515700671320221,0.01,5.0,4.0,3.0,2.0,1.0,0.00018857349251865608,1.0,1.0,1.0,1.0,1.0,-0.6509505952111939,0.3515700671320221,0.004920781826067391
5.8,5.225414083119768,0.3515940685170123,0.01,5.0,4.0,3.0,2.0,1.0,0.00018862498307612946,1.0,1.0,1.0,1.0,1.0,-0.6509339962028269,0.3515940685170123,0.0049282182149711735
5.81,5.231874020617502,0.3516180702429892,0.01,5.0,4.0,3.0,2.0,1.0,0.00018867648490605415,1.0,1.0,1.0,1.0,1.0,-0.6509174002798034,0.3516180702429892,0.0049356579984070744
5.82,5.238333717778235,0.35164207230995276,0.01,5.0,4.0,3.0,2.0,1.0,0.0001887279980103162,1.0,1.0,1.0,1.0,1.0,-0.6509008074421232,0.35164207230995276,0.004943101177331115
5.83,5.244793174601965,0.351666074717903,0.01,5.0,4.0,3.0,2.0,1.0,0.00018877952239080173,1.0,1.0,1.0,1.0,1.0,-0.6508842176897863,0.351666074717903,0.00495054775269948
5.84,5.251252390436353,0.3516900774645817,0.01,5.0,4.0,3.0,2.0,1.0,0.00018883105804454813,1.0,1.0,1.0,1.0,1.0,-0.6508676310247998,0.3516900774645817,0.004957997724725295
5.85,5.25771135983691,0.35171408053114106,0.01,5.0,4.0,3.0,2.0,1.0,0.00018888260493295908,1.0,1.0,1.0,1.0,1.0,-0.650851047463913,0.35171408053114106,0.004965451088158031
5.86,5.264170088766292,0.3517380839382226,0.01,5.0,4.0,3.0,2.0,1.0,0.00018893416310223512,1.0,1.0,1.0,1.0,1.0,-0.6508344669887822,0.3517380839382226,0.004972907850744391
5.87,5.270628577224497,0.3517620876858264,0.01,5.0,4.0,3.0,2.0,1.0,0.000188985732554263,1.0,1.0,1.0,1.0,1.0,-0.6508178895994078,0.3517620876858264,0.004980368013441023
5.88,5.2770868252115255,0.3517860917739525,0.01,5.0,4.0,3.0,2.0,1.0,0.00018903731329092936,1.0,1.0,1.0,1.0,1.0,-0.6508013152957897,0.3517860917739525,0.004987831577204735
5.89,5.283544832727379,0.3518100962026007,0.01,5.0,4.0,3.0,2.0,1.0,0.00018908890531412089,1.0,1.0,1.0,1.0,1.0,-0.6507847440779275,0.3518100962026007,0.0049952985429924995
5.9,5.290002599772055,0.35183410097177115,0.01,5.0,4.0,3.0,2.0,1.0,0.00018914050862572503,1.0,1.0,1.0,1.0,1.0,-0.6507681759458217,0.35183410097177115,0.0050027689117614705
5.91,5.296460126345555,0.3518581060814638,0.01,5.0,4.0,3.0,2.0,1.0,0.00018919212322762895,1.0,1.0,1.0,1.0,1.0,-0.650751610899472,0.3518581060814638,0.005010242684468957
5.92,5.302917412447878,0.3518821115316787,0.01,5.0,4.0,3.0,2.0,1.0,0.00018924374912172054,1.0,1.0,1.0,1.0,1.0,-0.6507350489388786,0.3518821115316787,0.0050177198620724485
5.93,5.309374458079026,0.35190611732241583,0.01,5.0,4.0,3.0,2.0,1.0,0.0001892953863098875,1.0,1.0,1.0,1.0,1.0,-0.6507184900640414,0.35190611732241583,0.005025200445529595
5.94,5.315831263238998,0.3519301234536752,0.01,5.0,4.0,3.0,2.0,1.0,0.00018934703479401796,1.0,1.0,1.0,1.0,1.0,-0.6507019342749604,0.3519301234536752,0.005032684435798215
5.95,5.322287827927792,0.3519541299254568,0.01,5.0,4.0,3.0,2.0,1.0,0.00018939869457600025,1.0,1.0,1.0,1.0,1.0,-0.6506853815716357,0.3519541299254568,0.005040171833836298
5.96,5.328744152145411,0.35197813673776057,0.01,5.0,4.0,3.0,2.0,1.0,0.00018945036565772255,1.0,1.0,1.0,1.0,1.0,-0.650668831954067,0.35197813673776057,0.005047662640601994
5.97,5.335200235891854,0.3520021438905866,0.01,5.0,4.0,3.0,2.0,1.0,0.00018950204804107402,1.0,1.0,1.0,1.0,1.0,-0.6506522854222546,0.3520021438905866,0.005055156857053638
5.98,5.34165607916712,0.35202615138393484,0.01,5.0,4.0,3.0,2.0,1.0,0.0001895537417279435,1.0,1.0,1.0,1.0,1.0,-0.6506357419761984,0.35202615138393484,0.0050626544841497175
5.99,5.3481116819712105,0.3520501592178053,0.01,5.0,4.0,3.0,2.0,1.0,0.00018960544672022014,1.0,1.0,1.0,1.0,1.0,-0.6506192016158985,0.3520501592178053,0.005070155522848896
6.0,5.354567044304124,0.352074167392198,0.01,5.0,4.0,3.0,2.0,1.0,0.00018965716301979341,1.0,1.0,1.0,1.0,1.0,-0.6506026643413547,0.352074167392198,0.005077659974110004
6.01,5.361022166165862,0.3520981759071129,0.01,5.0,4.0,3.0,2.0,1.0,0.00018970889062855297,1.0,1.0,1.0,1.0,1.0,-0.6505861301525672,0.3520981759071129,0.005085167838892037
6.02,5.367477047556422,0.35212218476255003,0.01,5.0,4.0,3.0,2.0,1.0,0.00018976062954838868,1.0,1.0,1.0,1.0,1.0,-0.6505695990495358,0.35212218476255003,0.005092679118154165
6.03,5.373931688475809,0.3521461939585094,0.01,5.0,4.0,3.0,2.0,1.0,0.00018981237978119066,1.0,1.0,1.0,1.0,1.0,-0.6505530710322607,0.3521461939585094,0.0051001938128557266
6.04,5.380386088924016,0.35217020349499095,0.01,5.0,4.0,3.0,2.0,1.0,0.00018986414132884921,1.0,1.0,1.0,1.0,1.0,-0.6505365461007417,0.35217020349499095,0.005107711923956219
6.05,5.386840248901049,0.35219421337199475,0.01,5.0,4.0,3.0,2.0,1.0,0.00018991591419325492,1.0,1.0,1.0,1.0,1.0,-0.650520024254979,0.35219421337199475,0.005115233452415318
6.06,5.393294168406906,0.3522182235895208,0.01,5.0,4.0,3.0,2.0,1.0,0.0001899676983762987,1.0,1.0,1.0,1.0,1.0,-0.6505035054949726,0.3522182235895208,0.0051227583991928696
6.07,5.399747847441586,0.35224223414756906,0.01,5.0,4.0,3.0,2.0,1.0,0.00019001949387987128,1.0,1.0,1.0,1.0,1.0,-0.6504869898207223,0.35224223414756906,0.0051302867652488725
6.08,5.40620128600509,0.35226624504613946,0.01,5.0,4.0,3.0,2.0,1.0,0.0001900713007058639,1.0,1.0,1.0,1.0,1.0,-0.6504704772322281,0.35226624504613946,0.005137818551543508
6.09,5.412654484097417,0.35229025628523214,0.01,5.0,4.0,3.0,2.0,1.0,0.0001901231188561683,1.0,1.0,1.0,1.0,1.0,-0.6504539677294902,0.35229025628523214,0.005145353759037128
6.1,5.419107441718568,0.35231426786484704,0.01,5.0,4.0,3.0,2.0,1.0,0.00019017494833267602,1.0,1.0,1.0,1.0,1.0,-0.6504374613125083,0.35231426786484704,0.005152892388690244
6.11,5.425560158868543,0.3523382797849842,0.01,5.0,4.0,3.0,2.0,1.0,0.0001902267891372791,1.0,1.0,1.0,1.0,1.0,-0.650420957981283,0.3523382797849842,0.005160434441463544
6.12,5.432012635547342,0.35236229204564357,0.01,5.0,4.0,3.0,2.0,1.0,0.00019027864127186948,1.0,1.0,1.0,1.0,1.0,-0.6504044577358137,0.35236229204564357,0.005167979918317875
6.13,5.438464871754964,0.35238630464682513,0.01,5.0,4.0,3.0,2.0,1.0,0.00019033050473833953,1.0,1.0,1.0,1.0,1.0,-0.6503879605761006,0.35238630464682513,0.005175528820214256
6.14,5.444916867491411,0.352410317588529,0.01,5.0,4.0,3.0,2.0,1.0,0.00019038237953858213,1.0,1.0,1.0,1.0,1.0,-0.6503714665021438,0.352410317588529,0.0051830811481138874
6.15,5.451368622756681,0.352434330870755,0.01,5.0,4.0,3.0,2.0,1.0,0.0001904342656744897,1.0,1.0,1.0,1.0,1.0,-0.6503549755139432,0.352434330870755,0.005190636902978114
6.16,5.457820137550775,0.3524583444935032,0.01,5.0,4.0,3.0,2.0,1.0,0.00019048616314795553,1.0,1.0,1.0,1.0,1.0,-0.6503384876114987,0.3524583444935032,0.00519819608576847
6.17,5.464271411873693,0.35248235845677367,0.01,5.0,4.0,3.0,2.0,1.0,0.00019053807196087278,1.0,1.0,1.0,1.0,1.0,-0.6503220027948104,0.35248235845677367,0.005205758697446648
6.18,5.470722445725433,0.35250637276056634,0.01,5.0,4.0,3.0,2.0,1.0,0.00019058999211513507,1.0,1.0,1.0,1.0,1.0,-0.6503055210638784,0.35250637276056634,0.005213324738974514
6.19,5.477173239105999,0.35253038740488124,0.01,5.0,4.0,3.0,2.0,1.0,0.00019064192361263602,1.0,1.0,1.0,1.0,1.0,-0.6502890424187024,0.35253038740488124,0.0052208942113141
6.2,5.483623792015387,0.3525544023897184,0.01,5.0,4.0,3.0,2.0,1.0,0.00019069386645526975,1.0,1.0,1.0,1.0,1.0,-0.6502725668592829,0.3525544023897184,0.005228467115427611
6.21,5.4900741044535994,0.35257841771507775,0.01,5.0,4.0,3.0,2.0,1.0,0.0001907458206449302,1.0,1.0,1.0,1.0,1.0,-0.6502560943856195,0.35257841771507775,0.00523604345227741
6.22,5.496524176420635,0.3526024333809593,0.01,5.0,4.0,3.0,2.0,1.0,0.00019079778618351183,1.0,1.0,1.0,1.0,1.0,-0.6502396249977123,0.3526024333809593,0.00524362322282604
6.23,5.502974007916497,0.35262644938736315,0.01,5.0,4.0,3.0,2.0,1.0,0.00019084976307290948,1.0,1.0,1.0,1.0,1.0,-0.6502231586955614,0.35262644938736315,0.005251206428036212
6.24,5.509423598941179,0.35265046573428915,0.01,5.0,4.0,3.0,2.0,1.0,0.00019090175131501773,1.0,1.0,1.0,1.0,1.0,-0.6502066954791665,0.35265046573428915,0.005258793068870795
6.25,5.515872949494687,0.3526744824217374,0.01,5.0,4.0,3.0,2.0,1.0,0.00019095375091173177,1.0,1.0,1.0,1.0,1.0,-0.6501902353485279,0.3526744824217374,0.0052663831462928384
6.26,5.522322059577018,0.3526984994497079,0.01,5.0,4.0,3.0,2.0,1.0,0.0001910057618649471,1.0,1.0,1.0,1.0,1.0,-0.6501737783036455,0.3526984994497079,0.005273976661265561
6.27,5.528770929188172,0.35272251681820055,0.01,5.0,4.0,3.0,2.0,1.0,0.00019105778417655893,1.0,1.0,1.0,1.0,1.0,-0.6501573243445193,0.35272251681820055,0.0052815736147523345
6.28,5.535219558328152,0.35274653452721544,0.01,5.0,4.0,3.0,2.0,1.0,0.00019110981784846312,1.0,1.0,1.0,1.0,1.0,-0.6501408734711493,0.35274653452721544,0.005289174007716718
6.29,5.541667946996954,0.3527705525767526,0.01,5.0,4.0,3.0,2.0,1.0,0.00019116186288255585,1.0,1.0,1.0,1.0,1.0,-0.6501244256835357,0.3527705525767526,0.005296777841122432
6.3,5.54811609519458,0.35279457096681194,0.01,5.0,4.0,3.0,2.0,1.0,0.0001912139192807331,1.0,1.0,1.0,1.0,1.0,-0.6501079809816781,0.35279457096681194,0.005304385115933363
6.31,5.55456400292103,0.3528185896973935,0.01,5.0,4.0,3.0,2.0,1.0,0.00019126598704489138,1.0,1.0,1.0,1.0,1.0,-0.6500915393655767,0.3528185896973935,0.0053119958331135685
6.32,5.561011670176304,0.3528426087684973,0.01,5.0,4.0,3.0,2.0,1.0,0.00019131806617692752,1.0,1.0,1.0,1.0,1.0,-0.6500751008352316,0.3528426087684973,0.005319609993627282
6.33,5.567459096960401,0.3528666281801234,0.01,5.0,4.0,3.0,2.0,1.0,0.00019137015667873824,1.0,1.0,1.0,1.0,1.0,-0.6500586653906427,0.3528666281801234,0.0053272275984388925
6.34,5.573906283273323,0.3528906479322716,0.01,5.0,4.0,3.0,2.0,1.0,0.00019142225855222063,1.0,1.0,1.0,1.0,1.0,-0.65004223303181,0.3528906479322716,0.005334848648512966
6.35,5.580353229115067,0.35291466802494204,0.01,5.0,4.0,3.0,2.0,1.0,0.0001914743717992721,1.0,1.0,1.0,1.0,1.0,-0.6500258037587334,0.35291466802494204,0.005342473144814235
6.36,5.586799934485636,0.35293868845813475,0.01,5.0,4.0,3.0,2.0,1.0,0.00019152649642179036,1.0,1.0,1.0,1.0,1.0,-0.6500093775714132,0.35293868845813475,0.005350101088307609
6.37,5.593246399385029,0.35296270923184964,0.01,5.0,4.0,3.0,2.0,1.0,0.00019157863242167295,1.0,1.0,1.0,1.0,1.0,-0.649992954469849,0.35296270923184964,0.005357732479958151
6.38,5.599692623813245,0.3529867303460868,0.01,5.0,4.0,3.0,2.0,1.0,0.00019163077980081816,1.0,1.0,1.0,1.0,1.0,-0.6499765344540411,0.3529867303460868,0.005365367320731108
6.39,5.6061386077702835,0.3530107518008461,0.01,5.0,4.0,3.0,2.0,1.0,0.000191682938561124,1.0,1.0,1.0,1.0,1.0,-0.6499601175239894,0.3530107518008461,0.005373005611591882
6.4,5.612584351256149,0.3530347735961277,0.01,5.0,4.0,3.0,2.0,1.0,0.00019173510870448918,1.0,1.0,1.0,1.0,1.0,-0.649943703679694,0.3530347735961277,0.005380647353506063
6.41,5.619029854270836,0.35305879573193155,0.01,5.0,4.0,3.0,2.0,1.0,0.00019178729023281232,1.0,1.0,1.0,1.0,1.0,-0.6499272929211547,0.35305879573193155,0.005388292547439389
6.42,5.625475116814346,0.35308281820825754,0.01,5.0,4.0,3.0,2.0,1.0,0.0001918394831479922,1.0,1.0,1.0,1.0,1.0,-0.6499108852483716,0.35308281820825754,0.005395941194357776
6.43,5.631920138886681,0.3531068410251058,0.01,5.0,4.0,3.0,2.0,1.0,0.00019189168745192825,1.0,1.0,1.0,1.0,1.0,-0.6498944806613448,0.3531068410251058,0.0054035932952273165
6.44,5.638364920487841,0.3531308641824763,0.01,5.0,4.0,3.0,2.0,1.0,0.00019194390314651973,1.0,1.0,1.0,1.0,1.0,-0.6498780791600742,0.3531308641824763,0.005411248851014263
6.45,5.644809461617823,0.353154887680369,0.01,5.0,4.0,3.0,2.0,1.0,0.00019199613023366627,1.0,1.0,1.0,1.0,1.0,-0.6498616807445599,0.353154887680369,0.005418907862685035
6.46,5.651253762276628,0.3531789115187839,0.01,5.0,4.0,3.0,2.0,1.0,0.00019204836871526752,1.0,1.0,1.0,1.0,1.0,-0.6498452854148015,0.3531789115187839,0.005426570331206223
6.47,5.657697822464258,0.35320293569772104,0.01,5.0,4.0,3.0,2.0,1.0,0.00019210061859322388,1.0,1.0,1.0,1.0,1.0,-0.6498288931707995,0.35320293569772104,0.005434236257544599
6.48,5.664141642180712,0.3532269602171804,0.01,5.0,4.0,3.0,2.0,1.0,0.0001921528798694355,1.0,1.0,1.0,1.0,1.0,-0.6498125040125537,0.3532269602171804,0.005441905642667087
6.49,5.6705852214259895,0.35325098507716196,0.01,5.0,4.0,3.0,2.0,1.0,0.00019220515254580277,1.0,1.0,1.0,1.0,1.0,-0.649796117940064,0.35325098507716196,0.005449578487540786
6.5,5.67702856020009,0.3532750102776658,0.01,5.0,4.0,3.0,2.0,1.0,0.00019225743662422667,1.0,1.0,1.0,1.0,1.0,-0.6497797349533306,0.3532750102776658,0.005457254793132968
6.51,5.683471658503016,0.35329903581869176,0.01,5.0,4.0,3.0,2.0,1.0,0.00019230973210660794,1.0,1.0,1.0,1.0,1.0,-0.6497633550523534,0.35329903581869176,0.0054649345604110685
6.52,5.689914516334764,0.3533230617002401,0.01,5.0,4.0,3.0,2.0,1.0,0.0001923620389948482,1.0,1.0,1.0,1.0,1.0,-0.6497469782371326,0.3533230617002401,0.0054726177903427035
6.53,5.6963571336953365,0.3533470879223105,0.01,5.0,4.0,3.0,2.0,1.0,0.00019241435729084832,1.0,1.0,1.0,1.0,1.0,-0.6497306045076676,0.3533470879223105,0.0054803044838956354
6.54,5.7027995105847324,0.35337111448490316,0.01,5.0,4.0,3.0,2.0,1.0,0.00019246668699651024,1.0,1.0,1.0,1.0,1.0,-0.649714233863959,0.35337111448490316,0.005487994642037817
6.55,5.709241647002952,0.35339514138801814,0.01,5.0,4.0,3.0,2.0,1.0,0.0001925190281137361,1.0,1.0,1.0,1.0,1.0,-0.6496978663060068,0.35339514138801814,0.005495688265737372
6.56,5.7156835429499955,0.35341916863165523,0.01,5.0,4.0,3.0,2.0,1.0,0.00019257138064442751,1.0,1.0,1.0,1.0,1.0,-0.6496815018338105,0.35341916863165523,0.005503385355962568
6.57,5.722125198425863,0.3534431962158146,0.01,5.0,4.0,3.0,2.0,1.0,0.00019262374459048712,1.0,1.0,1.0,1.0,1.0,-0.6496651404473706,0.3534431962158146,0.0055110859136818695
6.58,5.728566613430554,0.35346722414049614,0.01,5.0,4.0,3.0,2.0,1.0,0.00019267611995381733,1.0,1.0,1.0,1.0,1.0,-0.6496487821466868,0.35346722414049614,0.005518789939863893
6.59,5.735007787964069,0.3534912524057,0.01,5.0,4.0,3.0,2.0,1.0,0.00019272850673632128,1.0,1.0,1.0,1.0,1.0,-0.6496324269317594,0.3534912524057,0.00552649743547744
6.6,5.741448722026408,0.35351528101142604,0.01,5.0,4.0,3.0,2.0,1.0,0.0001927809049399016,1.0,1.0,1.0,1.0,1.0,-0.649616074802588,0.35351528101142604,0.005534208401491462
6.61,5.7478894156175695,0.3535393099576743,0.01,5.0,4.0,3.0,2.0,1.0,0.0001928333145664617,1.0,1.0,1.0,1.0,1.0,-0.6495997257591729,0.3535393099576743,0.005541922838875093
6.62,5.754329868737556,0.3535633392444447,0.01,5.0,4.0,3.0,2.0,1.0,0.0001928857356179049,1.0,1.0,1.0,1.0,1.0,-0.6495833798015139,0.3535633392444447,0.005549640748597628
6.63,5.760770081386365,0.3535873688717374,0.01,5.0,4.0,3.0,2.0,1.0,0.00019293816809613518,1.0,1.0,1.0,1.0,1.0,-0.6495670369296112,0.3535873688717374,0.005557362131628545
6.64,5.767210053563999,0.35361139883955234,0.01,5.0,4.0,3.0,2.0,1.0,0.00019299061200305626,1.0,1.0,1.0,1.0,1.0,-0.6495506971434647,0.35361139883955234,0.005565086988937476
6.65,5.7736497852704565,0.3536354291478895,0.01,5.0,4.0,3.0,2.0,1.0,0.00019304306734057244,1.0,1.0,1.0,1.0,1.0,-0.6495343604430744,0.3536354291478895,0.0055728153214942315
6.66,5.780089276505738,0.35365945979674884,0.01,5.0,4.0,3.0,2.0,1.0,0.0001930955341105879,1.0,1.0,1.0,1.0,1.0,-0.6495180268284403,0.35365945979674884,0.005580547130268785
6.67,5.786528527269842,0.35368349078613043,0.01,5.0,4.0,3.0,2.0,1.0,0.00019314801231500741,1.0,1.0,1.0,1.0,1.0,-0.6495016962995624,0.35368349078613043,0.0055882824162312855
6.68,5.79296753756277,0.35370752211603423,0.01,5.0,4.0,3.0,2.0,1.0,0.0001932005019557358,1.0,1.0,1.0,1.0,1.0,-0.6494853688564408,0.35370752211603423,0.00559602118035205
6.69,5.799406307384523,0.35373155378646026,0.01,5.0,4.0,3.0,2.0,1.0,0.0001932530030346781,1.0,1.0,1.0,1.0,1.0,-0.6494690444990753,0.35373155378646026,0.005603763423601562
