Time,Abeta,AbDim,AbP,Source,Sink,Nep,kprod,kdeg,kdimer,kdedimer,kdisagg,kpf,kpg,kpghalf,kdegNep,cell,Abetaproduction,AbetaDegradation,AbetaDimerisation,AbetaDedimerisation,AbetaPlaqueFormation,AbetaPlaqueGrowth,AbetaDisaggregation,NepDegradation
8.69,0.0001616193353337447,-4.1368347595864133e-11,6.673770416261487e-16,1.0,1.0,999.9999984358,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.3940060366997343e-09,-9.520264233692713e-12,-3.5020374657278785e-16,5.760542402962384e-17,2.5824252000109925e-38,3.627661385167257e-20,1.79999999718444e-07
8.7,0.00016180530156466568,-4.1463602648946096e-11,6.696835288688528e-16,1.0,1.0,999.999998434,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.39791132753685e-09,-9.531216890682254e-12,-3.510101282246532e-16,5.773806669105146e-17,2.6032980423786847e-38,3.640198757872423e-20,1.7999999971811998e-07
8.71,0.0001619912677567528,-4.1558967223152056e-11,6.719953236192393e-16,1.0,1.0,999.9999984322,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.4018166175584407e-09,-9.542169541309675e-12,-3.5181743702759374e-16,5.787086186064429e-17,2.624315319552915e-38,3.6527649805970994e-20,1.79999999717796e-07
8.72,0.00016217723391000606,-4.1654441318412143e-11,6.743124319749137e-16,1.0,1.0,999.9999984304,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.405721906764506e-09,-9.553122185574976e-12,-3.52625672981018e-16,5.800380953830503e-17,2.6454778634090567e-38,3.665360086486039e-20,1.79999999717472e-07
8.73,0.00016236320002442547,-4.175002493465651e-11,6.766348600334742e-16,1.0,1.0,999.9999984286,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.4096271951550467e-09,-9.56407482347816e-12,-3.534348360843347e-16,5.813690972393641e-17,2.6667865096507226e-38,3.677984108683956e-20,1.7999999971714798e-07
8.74,0.000162549166100011,-4.1845718071815355e-11,6.789626138925129e-16,1.0,1.0,999.9999984268,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.4135324827300614e-09,-9.575027455019228e-12,-3.542449263369529e-16,5.827016241744124e-17,2.6882420978229647e-38,3.690637080335532e-20,1.79999999716824e-07
8.75,0.00016273513213676275,-4.194152072981879e-11,6.812956996496123e-16,1.0,1.0,999.999998425,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.417437769489553e-09,-9.58598008019819e-12,-3.5505594373828096e-16,5.840356761872221e-17,2.709845471325474e-38,3.7033190345853976e-20,1.799999997165e-07
8.76,0.00016292109813468062,-4.2037432908596984e-11,6.836341234023481e-16,1.0,1.0,999.9999984231999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.421343055433519e-09,-9.59693269901504e-12,-3.558678882877278e-16,5.853712532768206e-17,2.731597477425855e-38,3.7160300045781436e-20,1.7999999971617599e-07
8.77,0.00016310706409376465,-4.213345460808012e-11,6.859778912482889e-16,1.0,1.0,999.9999984213999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.42524834056196e-09,-9.607885311469785e-12,-3.566807599847023e-16,5.867083554422357e-17,2.753498967272917e-38,3.728770023458324e-20,1.79999999715852e-07
8.78,0.00016329303001401494,-4.222958582819832e-11,6.88327009284995e-16,1.0,1.0,999.9999984195999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.429153624874879e-09,-9.618837917562432e-12,-3.5749455882861293e-16,5.880469826824946e-17,2.775550795909976e-38,3.7415391243704476e-20,1.7999999971552798e-07
8.79,0.00016347899589543138,-4.232582656888176e-11,6.906814836100197e-16,1.0,1.0,999.9999984178,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.433058908372273e-09,-9.629790517292978e-12,-3.583092848188686e-16,5.893871349966249e-17,2.797753822288211e-38,3.7543373404589844e-20,1.7999999971520402e-07
8.8,0.00016366496173801407,-4.242217683006062e-11,6.930413203209079e-16,1.0,1.0,999.999998416,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.436964191054144e-09,-9.640743110661432e-12,-3.591249379548782e-16,5.90728812383654e-17,2.8201089092800377e-38,3.767164704868359e-20,1.7999999971488e-07
8.81,0.00016385092754176293,-4.2518636611664985e-11,6.954065255151966e-16,1.0,1.0,999.9999984142,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.440869472920491e-09,-9.65169569766779e-12,-3.5994151823604993e-16,5.92072014842609e-17,2.842616923692512e-38,3.780021250742954e-20,1.79999999714556e-07
8.82,0.00016403689330667803,-4.261520591362508e-11,6.977771052904174e-16,1.0,1.0,999.9999984124,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.444774753971314e-09,-9.66264827831206e-12,-3.607590256617931e-16,5.934167423725177e-17,2.8652787362807964e-38,3.792907011227122e-20,1.79999999714232e-07
8.83,0.00016422285903275937,-4.271188473587104e-11,7.00153065744093e-16,1.0,1.0,999.9999984106,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.4486800342066147e-09,-9.673600852594245e-12,-3.6157746023151634e-16,5.947629949724077e-17,2.888095221761598e-38,3.805822019465167e-20,1.79999999713908e-07
8.84,0.0001644088247200069,-4.280867307833299e-11,7.025344129737362e-16,1.0,1.0,999.9999984088,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.4525853136263908e-09,-9.684553420514343e-12,-3.62396821944628e-16,5.961107726413055e-17,2.911067258826656e-38,3.818766308601338e-20,1.79999999713584e-07
8.85,0.00016459479036842067,-4.2905570940941146e-11,7.049211530768571e-16,1.0,1.0,999.999998407,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.4564905922306446e-09,-9.695505982072361e-12,-3.6321711080053727e-16,5.974600753782398e-17,2.9341957301563403e-38,3.8317399117798726e-20,1.7999999971326e-07
8.86,0.00016478075597800074,-4.3002578323625634e-11,7.073132921509537e-16,1.0,1.0,999.9999984052,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.460395870019376e-09,-9.706458537268305e-12,-3.640383267986528e-16,5.988109031822374e-17,2.957481522433128e-38,3.8447428621449396e-20,1.79999999712936e-07
8.87,0.00016496672154874708,-4.309969522631661e-11,7.09710836293519e-16,1.0,1.0,999.9999984034,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.464301146992585e-09,-9.717411086102175e-12,-3.648604699383833e-16,6.001632560523257e-17,2.980925526355255e-38,3.8577751928406815e-20,1.79999999712612e-07
8.88,0.00016515268708065968,-4.319692164894426e-11,7.121137916020382e-16,1.0,1.0,999.9999984016,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.4682064231502724e-09,-9.728363628573972e-12,-3.656835402191377e-16,6.015171339875326e-17,3.004528636650319e-38,3.8708369370111994e-20,1.79999999712288e-07
8.89,0.00016533865257373854,-4.329425759143868e-11,7.145221641739869e-16,1.0,1.0,999.9999983998,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.472111698492436e-09,-9.739316164683701e-12,-3.6650753764032417e-16,6.028725369868846e-17,3.0282917520889124e-38,3.883928127800541e-20,1.79999999711964e-07
8.9,0.0001655246180279837,-4.3391703053730084e-11,7.1693596010683475e-16,1.0,1.0,999.999998398,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.4760169730190782e-09,-9.750268694431364e-12,-3.6733246220135205e-16,6.0422946504941e-17,3.052215775498343e-38,3.897048798352722e-20,1.7999999971164e-07
8.91,0.00016571058344339512,-4.348925803574861e-11,7.193551854980442e-16,1.0,1.0,999.9999983962,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.479922246730198e-09,-9.761221217816964e-12,-3.6815831390162987e-16,6.055879181741359e-17,3.076301613776333e-38,3.910198981811719e-20,1.79999999711316e-07
8.92,0.00016589654881997285,-4.3586922537424396e-11,7.217798464450698e-16,1.0,1.0,999.9999983944,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.483827519625796e-09,-9.772173734840507e-12,-3.6898509274056624e-16,6.069478963600897e-17,3.1005501779047637e-38,3.923378711321466e-20,1.7999999971099198e-07
8.93,0.0001660825141577169,-4.368469655868764e-11,7.242099490453576e-16,1.0,1.0,999.9999983926,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.4877327917058728e-09,-9.783126245501991e-12,-3.6981279871757025e-16,6.083093996062992e-17,3.1249623829634424e-38,3.93658802002585e-20,1.79999999710668e-07
8.94,0.00016626847945662727,-4.378258009946846e-11,7.26645499396346e-16,1.0,1.0,999.9999983908,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.491638062970428e-09,-9.794078749801425e-12,-3.706414318320503e-16,6.096724279117913e-17,3.1495391481439213e-38,3.949826941068718e-20,1.79999999710344e-07
8.95,0.00016645444471670396,-4.3880573159697036e-11,7.290865035954683e-16,1.0,1.0,999.999998389,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.4955433334194628e-09,-9.805031247738807e-12,-3.714709920834153e-16,6.11036981275594e-17,3.174281396763356e-38,3.963095507593887e-20,1.7999999971002e-07
8.96,0.000166640409937947,-4.397867573930353e-11,7.315329677401471e-16,1.0,1.0,999.9999983872,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.4994486030529763e-09,-9.815983739314143e-12,-3.7230147947107407e-16,6.124030596967343e-17,3.1991900562783285e-38,3.976393752745118e-20,1.79999999709696e-07
8.97,0.00016682637512035637,-4.407688783821808e-11,7.339848979277989e-16,1.0,1.0,999.9999983854,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.5033538718709688e-09,-9.826936224527435e-12,-3.731328939944352e-16,6.137706631742399e-17,3.224266058298783e-38,3.989721709666137e-20,1.7999999970937198e-07
8.98,0.0001670123402639321,-4.417520945637086e-11,7.364423002558325e-16,1.0,1.0,999.9999983836,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.50725913987344e-09,-9.837888703378688e-12,-3.7396523565290754e-16,6.151397917071382e-17,3.249510338601951e-38,4.003079411500629e-20,1.79999999709048e-07
8.99,0.00016719830536867413,-4.427364059369202e-11,7.389051808216492e-16,1.0,1.0,999.9999983818,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.5111644070603905e-09,-9.848841175867898e-12,-3.747985044458998e-16,6.165104452944565e-17,3.27492383714631e-38,4.0164668913922387e-20,1.79999999708724e-07
9.0,0.00016738427043458257,-4.4372181250111716e-11,7.413735457226418e-16,1.0,1.0,999.99999838,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.515069673431821e-09,-9.859793641995075e-12,-3.7563270037282075e-16,6.178826239352225e-17,3.3005074980855715e-38,4.029884182484564e-20,1.7999999970839998e-07
9.01,0.00016757023546165738,-4.447083142556011e-11,7.438474010561973e-16,1.0,1.0,999.9999983782,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.518974938987731e-09,-9.870746101760221e-12,-3.7646782343307915e-16,6.192563276284635e-17,3.3262622697827306e-38,4.043331317921172e-20,1.79999999708076e-07
9.02,0.00016775620044989857,-4.4569591119967346e-11,7.463267529196932e-16,1.0,1.0,999.9999983764,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.5228802037281214e-09,-9.881698555163336e-12,-3.773038736260836e-16,6.206315563732067e-17,3.352189104824085e-38,4.056808330845576e-20,1.7999999970775198e-07
9.03,0.00016794216539930615,-4.4668460333263613e-11,7.488116074104999e-16,1.0,1.0,999.9999983746,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.5267854676529915e-09,-9.89265100220443e-12,-3.7814085095124315e-16,6.2200831016848e-17,3.3782889600333514e-38,4.0703152544012546e-20,1.79999999707428e-07
9.04,0.0001681281303098801,-4.476743906537903e-11,7.513019706259819e-16,1.0,1.0,999.9999983728,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.530690730762342e-09,-9.903603442883496e-12,-3.789787554079662e-16,6.233865890133105e-17,3.404562796485787e-38,4.0838521217316495e-20,1.79999999707104e-07
9.05,0.00016831409518162053,-4.48665273162438e-11,7.537978486634946e-16,1.0,1.0,999.999998371,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.534595993056174e-09,-9.914555877200546e-12,-3.798175869956619e-16,6.24766392906726e-17,3.431011579522321e-38,4.097418965980158e-20,1.7999999970677998e-07
9.06,0.00016850006001452734,-4.496572508578805e-11,7.562992476203847e-16,1.0,1.0,999.9999983692,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.538501254534486e-09,-9.925508305155578e-12,-3.8065734571373876e-16,6.261477218477537e-17,3.4576362787637263e-38,4.1110158202901256e-20,1.79999999706456e-07
9.07,0.00016868602480860052,-4.506503237394193e-11,7.588061735939932e-16,1.0,1.0,999.9999983673999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.5424065151972775e-09,-9.936460726748595e-12,-3.8149803156160543e-16,6.275305758354211e-17,3.4844378681248694e-38,4.124642717804869e-20,1.79999999706132e-07
9.08,0.00016887198956384018,-4.516444918063561e-11,7.613186326816531e-16,1.0,1.0,999.9999983655999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.546311775044551e-09,-9.947413141979602e-12,-3.8233964453867077e-16,6.289149548687556e-17,3.511417325828938e-38,4.138299691667662e-20,1.7999999970580798e-07
9.09,0.00016905795428024626,-4.5263975505799265e-11,7.638366309806894e-16,1.0,1.0,999.9999983637999,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.550217034076306e-09,-9.958365550848602e-12,-3.831821846443437e-16,6.303008589467847e-17,3.538575634421701e-38,4.1519867750217335e-20,1.79999999705484e-07
9.1,0.00016924391895781877,-4.536361134936301e-11,7.663601745884202e-16,1.0,1.0,999.999998362,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.554122292292542e-09,-9.969317953355595e-12,-3.8402565187803257e-16,6.316882880685356e-17,3.5659137807858405e-38,4.1657040010102754e-20,1.7999999970516e-07
9.11,0.00016942988359655776,-4.546335671125707e-11,7.688892696021545e-16,1.0,1.0,999.9999983602,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.558027549693259e-09,-9.980270349500587e-12,-3.8487004623914673e-16,6.330772422330365e-17,3.593432756155266e-38,4.179451402776431e-20,1.7999999970483601e-07
9.12,0.00016961584819646317,-4.556321159141153e-11,7.714239221191958e-16,1.0,1.0,999.9999983584,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.561932806278458e-09,-9.99122273928358e-12,-3.857153677270943e-16,6.344677214393139e-17,3.6211335561295157e-38,4.193229013463313e-20,1.79999999704512e-07
9.13,0.00016980181275753512,-4.566317598975661e-11,7.739641382368388e-16,1.0,1.0,999.9999983566,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.565838062048139e-09,-1.000217512270458e-11,-3.865616163412846e-16,6.358597256863961e-17,3.649017180688128e-38,4.2070368662139846e-20,1.79999999704188e-07
9.14,0.0001699877772797735,-4.576324990622241e-11,7.765099240523695e-16,1.0,1.0,999.9999983548,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.569743317002302e-09,-1.0013127499763585e-11,-3.8740879208112584e-16,6.372532549733098e-17,3.6770846342050774e-38,4.220874994171465e-20,1.79999999703864e-07
9.15,0.00017017374176317836,-4.586343334073912e-11,7.790612856630686e-16,1.0,1.0,999.999998353,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.5736485711409463e-09,-1.0024079870460601e-11,-3.8825689494602706e-16,6.38648309299083e-17,3.705336925463276e-38,4.234743430478742e-20,1.7999999970354e-07
9.16,0.00017035970620774972,-4.596372629323692e-11,7.816182291662085e-16,1.0,1.0,999.9999983512,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.5775538244640733e-09,-1.003503223479563e-11,-3.8910592493539714e-16,6.400448886627429e-17,3.7337750676690336e-38,4.24864220827876e-20,1.79999999703216e-07
9.17,0.0001705456706134876,-4.606412876364593e-11,7.84180760659053e-16,1.0,1.0,999.9999983494,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.581459076971683e-09,-1.0045984592768676e-11,-3.8995588204864464e-16,6.41442993063317e-17,3.7624000784665877e-38,4.262571360714414e-20,1.79999999702892e-07
9.18,0.00017073163498039197,-4.616464075189632e-11,7.867488862388581e-16,1.0,1.0,999.9999983476,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.5853643286637755e-09,-1.0056936944379742e-11,-3.9080676628517834e-16,6.428426224998328e-17,3.7912129799526754e-38,4.276530920928561e-20,1.79999999702568e-07
9.19,0.00017091759930846286,-4.6265262257918253e-11,7.893226120028751e-16,1.0,1.0,999.9999983458,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.5892695795403504e-09,-1.006788928962883e-11,-3.91658577644407e-16,6.442437769713177e-17,3.8202147986911467e-38,4.2905209220640283e-20,1.79999999702244e-07
9.2,0.00017110356359770028,-4.636599328164188e-11,7.91901944048344e-16,1.0,1.0,999.999998344,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.5931748296014083e-09,-1.0078841628515944e-11,-3.925113161257393e-16,6.456464564767992e-17,3.849406565727534e-38,4.3045413972635835e-20,1.7999999970192e-07
9.21,0.00017128952784810423,-4.64668338229974e-11,7.944868884725008e-16,1.0,1.0,999.9999983422,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.597080078846949e-09,-1.0089793961041087e-11,-3.9336498172858454e-16,6.470506610153053e-17,3.8787893166037734e-38,4.3185923796699725e-20,1.79999999701596e-07
9.22,0.00017147549205967472,-4.656778388191489e-11,7.970774513725698e-16,1.0,1.0,999.9999983404,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.600985327276974e-09,-1.010074628720426e-11,-3.9421957445235053e-16,6.484563905858621e-17,3.9083640913728184e-38,4.332673902425878e-20,1.79999999701272e-07
9.23,0.00017166145623241175,-4.666884345832457e-11,7.99673638845771e-16,1.0,1.0,999.9999983386,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.6048905748914815e-09,-1.0111698607005466e-11,-3.950750942964467e-16,6.498636451874981e-17,3.938131934613432e-38,4.346785998673958e-20,1.79999999700948e-07
9.24,0.00017184742036631536,-4.6770012552156595e-11,8.022754569893156e-16,1.0,1.0,999.9999983368,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.6087958216904732e-09,-1.0122650920444712e-11,-3.959315412602817e-16,6.512724248192405e-17,3.968093895444897e-38,4.360928701556823e-20,1.7999999970062398e-07
9.25,0.0001720333844613855,-4.68712911633411e-11,8.048829119004078e-16,1.0,1.0,999.999998335,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.612701067673948e-09,-1.0133603227521999e-11,-3.967889153432641e-16,6.52682729480117e-17,3.9982510275418123e-38,4.375102044217047e-20,1.799999997003e-07
9.26,0.00017221934851762224,-4.6972679291808275e-11,8.074960096762429e-16,1.0,1.0,999.9999983332,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.6166063128419075e-09,-1.0144555528237328e-11,-3.9764721654480296e-16,6.540945591691547e-17,4.0286043891488986e-38,4.389306059797154e-20,1.79999999699976e-07
9.27,0.00017240531253502557,-4.707417693748823e-11,8.101147564140095e-16,1.0,1.0,999.9999983314,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.6205115571943513e-09,-1.0155507822590707e-11,-3.9850644486430665e-16,6.555079138853809e-17,4.0591550430958543e-38,4.403540781439632e-20,1.79999999699652e-07
9.28,0.00017259127651359546,-4.7175784100311154e-11,8.127391582108891e-16,1.0,1.0,999.9999983296,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.6244168007312785e-09,-1.0166460110582132e-11,-3.993666003011841e-16,6.569227936278237e-17,4.089904056812245e-38,4.41780624228693e-20,1.79999999699328e-07
9.29,0.00017277724045333199,-4.727750078020722e-11,8.153692211640552e-16,1.0,1.0,999.9999983278,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.628322043452691e-09,-1.0177412392211614e-11,-4.0022768285484425e-16,6.583391983955102e-17,4.120852502342402e-38,4.432102475481455e-20,1.7999999969900398e-07
9.3,0.0001729632043542351,-4.7379326977106576e-11,8.180049513706732e-16,1.0,1.0,999.999998326,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.6322272853585884e-09,-1.0188364667479147e-11,-4.0108969252469577e-16,6.597571281874679e-17,4.152001456360363e-38,4.4464295141655686e-20,1.7999999969868e-07
9.31,0.0001731491682163048,-4.748126269093937e-11,8.206463549279016e-16,1.0,1.0,999.9999983242,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.6361325264489697e-09,-1.0199316936384742e-11,-4.0195262931014728e-16,6.611765830027244e-17,4.1833520001848617e-38,4.460787391481595e-20,1.79999999698356e-07
9.32,0.00017333513203954116,-4.758330792163577e-11,8.2329343793289e-16,1.0,1.0,999.9999983224,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.640037766723837e-09,-1.0210269198928397e-11,-4.0281649321060763e-16,6.625975628403066e-17,4.214905219794321e-38,4.4751761405718103e-20,1.7999999969803198e-07
9.33,0.00017352109582394415,-4.7685462669125923e-11,8.259462064827822e-16,1.0,1.0,999.9999983206,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.643943006183189e-09,-1.0221221455110119e-11,-4.036812842254855e-16,6.640200676992425e-17,4.2466622058419193e-38,4.4895957945784597e-20,1.79999999697708e-07
9.34,0.00017370705956951373,-4.778772693333998e-11,8.286046666747135e-16,1.0,1.0,999.9999983188,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.6478482448270257e-09,-1.0232173704929905e-11,-4.0454700235418965e-16,6.654440975785593e-17,4.2786240536706365e-38,4.50404638664374e-20,1.79999999697384e-07
9.35,0.00017389302327625,-4.7890100714208144e-11,8.312688246058117e-16,1.0,1.0,999.999998317,1.86e-05,2.1e-05,1.1783e-07,8.4655e-06,5.4357e-05,2.785e-06,0.00574,4.0,1.8e-10,1.0,1.86e-05,3.6517534826553487e-09,-1.0243125948387767e-11,-4.0541364759612906e-16,6.668696524772849e-17,4.3107918633283804e-38,4.518527949909811e-20,1.7999999969706e-07
