Time,A,C9,C9X,X,AC9X,AC9,C3,C3_star,C3_starX,C9_starX,C9_star,AC9_star,AC9_starX,C9X_C3_star,AC9X_C3_star,C9_starX_C3_star,AC9_starX_C3_star,k1,kb1,k2,k3,k9,k9b,k10,k10b,k13,k13b,k15,k15b,k4,k5,k8,k8b,k11,k11b,k12,k12b,k14,k14b,k6,k7,k16,k16prod,k17,k17prod,k18,k18prod,k19,k20,k21,k22,k22prod,k23,k24,k25,k26,k27,k28,k29,k30,k31,k32,a,d,k41,k42,cytosol,v1,v2,v3,v9,v10,v13,v15,v4,v5,v8,v11,v12,v14,v6,v7,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42
7.08,16.760660029723468,12.873099219943493,3.8576051618398157,35.145856665459924,0.7474154292167785,2.4861225382873933,199.07753274142252,0.6738576964023724,0.2197584687636162,0.0004298959344584536,0.0053565768022744795,0.0010367991901250137,8.328537370300982e-05,0.02416648392934954,0.0046883502267767024,2.6912739424208357e-06,5.209168421462366e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.18291102528000316,0.012813724157209407,0.17322589935528396,0.44857849486253815,0.08662949095420136,0.05457047437132918,0.07083015956326075,0.0017349273971820599,0.00033505856132487233,7.587960639955028e-05,0.00018783158457580807,3.6355910353295656e-05,6.082141840935865e-06,5.331870468683711e-05,0.0007224119865143747,0.0032393399702765335,0.0071269007800565075,0.0048541433345400745,0.003857605161839816,0.0007474154292167785,0.0024861225382873933,0.0009224672585775029,0.0006738576964023723,0.0002197584687636162,4.2989593445845364e-07,5.356576802274479e-06,1.0367991901250138e-06,8.328537370300983e-08,2.416648392934954e-05,5.209168421462366e-10,2.6912739424208356e-09,5.209168421462366e-10,0.007774264300032488,0.0015062665679360493,8.663747783183356e-07,1.6784655336041652e-07,0.002804806088887535,0.0005416581319459757,1.1744618419401266e-06,2.273244855950842e-07,0.0003412574198295366,3.812337097691474e-08
7.09,16.75831534612637,12.866813512871422,3.8614274384148315,35.13984354543381,0.7488047961120773,2.4870498072412572,199.07567352485063,0.6749176658049416,0.22043154021074568,0.00043170275496181383,0.005371230085875081,0.001040535445750041,8.37079396768192e-05,0.024268750667149896,0.004712281744443629,2.7113319970327456e-06,5.252536092136435e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.18254725597287286,0.012807347830967639,0.1732888904132411,0.4482763863321606,0.08664573632004703,0.05454155778707369,0.07092907200709435,0.0017368079484909324,0.0003357107701287799,7.597199057638795e-05,0.00018831248210921553,3.648054482745786e-05,6.0984278392012735e-06,5.3464062350126156e-05,0.0007250085314120953,0.0032416846538736305,0.0071331864871285785,0.004860156454566188,0.0038614274384148315,0.0007488047961120774,0.002487049807241257,0.0009243264751493674,0.0006749176658049416,0.00022043154021074567,4.317027549618138e-07,5.371230085875081e-06,1.040535445750041e-06,8.37079396768192e-08,2.4268750667149896e-05,5.252536092136434e-10,2.7113319970327458e-09,5.252536092136434e-10,0.0077941680295631295,0.0015114324736620818,8.713801151041374e-07,1.6896264815884536e-07,0.002811982769579533,0.0005435119378465849,1.1812771886587073e-06,2.2884157734134272e-07,0.00034217857902886246,3.8349352307270295e-08
7.1000000000000005,16.755974599116385,12.860534431317182,3.8652467478818338,35.133832348524784,0.7501939695770878,2.487973246255842,199.0738137345956,0.6759769774433413,0.22110550310230903,0.00043351415473925756,0.005385896209968495,0.0010442778438493566,8.413190029537555e-05,0.024371278046501344,0.004736292718072973,2.7315060284002466e-06,5.296189482805368e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.18218425189884058,0.012800978179536952,0.17335161291062745,0.44797461387444654,0.08666184095199064,0.054512555695941656,0.0710278798877683,0.0017386850386375617,0.0003363625269927844,7.606409579048295e-05,0.0001887936603328489,3.6605350790786866e-05,6.114714300799264e-06,5.3609544944856636e-05,0.0007276093054077118,0.0032440254008836156,0.007139465568682817,0.004866167651475219,0.003865246747881834,0.0007501939695770879,0.002487973246255842,0.0009261862654044162,0.0006759769774433413,0.00022110550310230903,4.335141547392576e-07,5.3858962099684954e-06,1.0442778438493567e-06,8.413190029537555e-08,2.4371278046501345e-05,5.296189482805368e-10,2.731506028400247e-09,5.296189482805368e-10,0.007814082163071098,0.0015166052634347522,8.764052579702447e-07,1.7008406405641702e-07,0.002819163657554452,0.00054536828360041,1.1881197851335032e-06,2.30365959094626e-07,0.0003430997599830613,3.8576196430361946e-08
7.11,16.753637781865734,12.854261964205437,3.869063094377482,35.127823073802816,0.7515829472868184,2.4888928643977937,199.07195337323537,0.6770356296254878,0.22178035631545492,0.00043533013634262,0.0054005751395367705,0.0010480263752538376,8.45572572083663e-05,0.024474066210309234,0.004760383241965958,2.7517964977193783e-06,5.340129936805875e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.18182201136324433,0.012794615191928288,0.17341406748833155,0.4476731769285442,0.08667780524292919,0.054483468548088027,0.07112658308011903,0.0017405586684613576,0.0003370138295035888,7.615592187771234e-05,0.000189275117862083,3.6730327829387317e-05,6.131001118792329e-06,5.37551521183259e-05,0.000730214301979585,0.0032463622181342668,0.007145738035794564,0.004872176926197187,0.0038690630943774822,0.0007515829472868184,0.0024888928643977937,0.0009280466267646281,0.0006770356296254878,0.00022178035631545493,4.3533013634262005e-07,5.400575139536771e-06,1.0480263752538376e-06,8.455725720836629e-08,2.4474066210309235e-05,5.340129936805875e-10,2.7517964977193783e-09,5.340129936805875e-10,0.00783400663827748,0.0015217849185543669,8.814502423633062e-07,1.712108146267312e-07,0.002826348732383372,0.0005472271630551699,1.1949896822571332e-06,2.318976499381102e-07,0.00034402095647724485,3.88039041763356e-08
7.12,16.751304887559208,12.847996100483678,3.8728764820289214,35.12181572034083,0.7529717269249059,2.489808670712902,199.07009244334162,0.6780936206675933,0.2224560987263616,0.00043715070231058856,0.0054152668395857475,0.0010517810307727013,8.498401206011702e-05,0.024577115300713118,0.004784553410113063,2.7722038670358643e-06,5.38435880079461e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.18146053267545756,0.012788258857174894,0.17347625478576784,0.4473720749348164,0.0866936295847604,0.05445429679215777,0.07122518145995137,0.0017424288388200194,0.00033766467525865585,7.624746867750995e-05,0.0001897568533140925,3.685547552888883e-05,6.147288186418904e-06,5.390088351808487e-05,0.0007328235145912618,0.003248695112440792,0.007152003899516321,0.0048781842796591715,0.0038728764820289215,0.0007529717269249059,0.0024898086707129024,0.0009299075566583936,0.0006780936206675933,0.0002224560987263616,4.371507023105886e-07,5.415266839585747e-06,1.0517810307727014e-06,8.498401206011703e-08,2.457711530071312e-05,5.38435880079461e-10,2.7722038670358645e-09,5.38435880079461e-10,0.007853941392991374,0.0015269714203024062,8.865151036544688e-07,1.7234291343003005e-07,0.002833537973664393,0.0005490885700517474,1.2018869308294434e-06,2.3343666894000698e-07,0.0003449421623065774,3.9032476366430716e-08
7.13,16.74897590939413,12.841736829122189,3.8766869149538077,35.115810287214686,0.7543603061835904,2.490720674226153,199.0682309474798,0.6791509488941404,0.22313272921024624,0.0004389758551687193,0.005429971275145181,0.001055541801193653,8.541216648958853e-05,0.024680425459087763,0.0048088033161938675,2.7927285992435004e-06,5.428877424744353e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.18109981414887844,0.012781909164332266,0.17353817544088007,0.44707130733483885,0.08670931436838546,0.054425040875290515,0.07132367490403517,0.0017442955505894329,0.00033831506186618904,7.633873603285222e-05,0.0001902388653078547,3.698079347445161e-05,6.163575397094278e-06,5.404673879193912e-05,0.0007354369366915792,0.0032510240906058717,0.007158263170877812,0.004884189712785314,0.003876686914953808,0.0007543603061835905,0.0024907206742261533,0.0009317690525202094,0.0006791509488941405,0.00022313272921024624,4.389758551687193e-07,5.429971275145181e-06,1.055541801193653e-06,8.541216648958853e-08,2.4680425459087765e-05,5.428877424744353e-10,2.7927285992435004e-09,5.428877424744353e-10,0.007873886365110043,0.0015321647499417852,8.915998771391139e-07,1.7348037401305063e-07,0.00284073136102268,0.0005509524984242724,1.2088115815571418e-06,2.3498303515336453e-07,0.00034586337127633023,3.926191381296727e-08
7.140000000000001,16.74665084058034,12.835484139113975,3.8804943972603345,35.10980677350318,0.7557486827636906,2.491628883941778,199.0663688882091,0.6802076126378571,0.2238102466413744,0.0004408055974294544,0.005444688411268876,0.0010593086772830336,8.584172213037421e-05,0.02478399682604424,0.0048331330535769,2.8133711580825457e-06,5.473687161940168e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.18073985410091956,0.012775566102478098,0.17359983009014476,0.4467708735713961,0.08672485998371152,0.05439570124312512,0.07142206329010181,0.0017461588046635596,0.000338964986945113,7.642972379024455e-05,0.0001907211524641528,3.710628125077217e-05,6.179862644411561e-06,5.419271758795037e-05,0.0007380545617147683,0.0032533491594196606,0.007164515860886025,0.004890193226496822,0.0038804943972603344,0.0007557486827636906,0.002491628883941778,0.0009336311117909002,0.0006802076126378572,0.00022381024664137438,4.408055974294544e-07,5.444688411268876e-06,1.0593086772830337e-06,8.58417221303742e-08,2.478399682604424e-05,5.473687161940168e-10,2.8133711580825457e-09,5.473687161940168e-10,0.007893841492619054,0.0015373648887171089,8.96704598036598e-07,1.7462320990887843e-07,0.0028479288741105036,0.0005528189420002048,1.2157636850534376e-06,2.365367676158698e-07,0.00034678457720193847,3.9492217319333426e-08
7.15,16.744329674340175,12.82923801947472,3.884298933047258,35.10380517828803,0.7571368543745782,2.492533308843303,199.06450626808257,0.6812636102396917,0.22448864989306921,0.0004426399315921388,0.005459418213034806,0.0010630816497859664,8.627268061069728e-05,0.02488782954143093,0.0048575427153194845,2.8341320081380983e-06,5.518789368975514e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.18038065085299718,0.012769229660712245,0.1736612193685748,0.4464707730884791,0.08674026681965435,0.05436627833980437,0.0715203464968408,0.0017480186019543321,0.0003396144481250546,7.652043179970719e-05,0.00019120371340557903,3.7231938442088886e-05,6.1961498221425814e-06,5.433881955443756e-05,0.0007406763830805573,0.003255670325659824,0.00717076198052528,0.004896194821711976,0.003884298933047258,0.0007571368543745783,0.002492533308843303,0.0009354937319174528,0.0006812636102396918,0.00022448864989306922,4.4263993159213883e-07,5.459418213034806e-06,1.0630816497859664e-06,8.627268061069728e-08,2.4887829541430933e-05,5.518789368975514e-10,2.8341320081380984e-09,5.518789368975514e-10,0.007913806713592443,0.0015425718178549274,9.018293014899939e-07,1.757714346368009e-07,0.002855130492607282,0.0005546878946004182,1.222743291837678e-06,2.380978853496507e-07,0.0003477057739090555,3.9723387679973e-08
7.16,16.742012403908426,12.822998459242733,3.888100526403925,35.097805500653834,0.7585248187341546,2.4934339578936,199.06264308964703,0.6823189400487885,0.2251679378377212,0.00044447886014303833,0.005474160645545247,0.0010668607094265047,8.670504355340842e-05,0.024991923744334666,0.004882032394167614,2.8550116148384828e-06,5.564185405748353e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.1800222027305209,0.01276289982815665,0.17372234390972288,0.4461710053312813,0.08675553526414088,0.054336772607979325,0.07161852440389625,0.00174987494339155,0.0003402634430463233,7.661085991476126e-05,0.00019168654675653766,3.735776463218762e-05,6.21243682423881e-06,5.448504433997827e-05,0.0007433023941942758,0.003257987596091576,0.007177001540757268,0.004902194499346167,0.003888100526403925,0.0007585248187341546,0.0024934339578936,0.0009373569103529877,0.0006823189400487885,0.0002251679378377212,4.4447886014303836e-07,5.474160645545247e-06,1.0668607094265048e-06,8.670504355340841e-08,2.4991923744334668e-05,5.564185405748354e-10,2.855011614838483e-09,5.564185405748354e-10,0.007933781966192854,0.0015477855185639959,9.069740225658364e-07,1.7692506170216216e-07,0.002862336196219628,0.0005565593500392817,1.2297504523349936e-06,2.396664073610796e-07,0.00034862695523360765,3.995542568037348e-08
7.17,16.739699022532328,12.81676544747889,3.8918991814102983,35.091807739688115,0.7599125735688247,2.4943308400349378,199.06077935544312,0.683373600422462,0.2258481093467973,0.0004463223855553562,0.0054889156739269035,0.0010706458469077788,8.71388125759831e-05,0.025096279573081734,0.0049066021825558,2.876010444453615e-06,5.609876635457186e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.1796645080628832,0.012756576593955314,0.17378320434568514,0.44587156974619657,0.08677066570411197,0.05430718448881422,0.07171659689186366,0.0017517278299227714,0.00034091196935989195,7.670100799241524e-05,0.0001921696511432482,3.748375940440734e-05,6.228723544832278e-06,5.4631391593409845e-05,0.0007459325884469581,0.0032603009774676735,0.007183234552521111,0.004908192260311889,0.0038918991814102986,0.0007599125735688247,0.0024943308400349378,0.0009392206445568985,0.000683373600422462,0.0002258481093467973,4.463223855553562e-07,5.4889156739269036e-06,1.0706458469077788e-06,8.71388125759831e-08,2.5096279573081735e-05,5.609876635457187e-10,2.876010444453615e-09,5.609876635457187e-10,0.007953767188671683,0.0015530059720355247,9.121387962538644e-07,1.780841045962173e-07,0.002869545964681384,0.0005584333021247436,1.2367852168759393e-06,2.412423526405767e-07,0.0003495481150218486,4.018833209705403e-08
7.18,16.737389523471528,12.810538973266588,3.895694902136982,35.08581189448126,0.7613001166134734,2.495223964189029,199.05891506800532,0.684427589726173,0.22652916329085013,0.0004481705102892506,0.005503683263331028,0.0010744370529121405,8.757398929051922e-05,0.025200897165238965,0.0049312521726069414,2.8971289640933653e-06,5.655864424597069e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.17930756518344887,0.012750259947274231,0.17384380130710442,0.4455724657808156,0.08678565852552464,0.054277514421990594,0.07181456384228625,0.001753577262513211,0.00034156002472737675,7.679087589315063e-05,0.00019265302519374798,3.760992234164565e-05,6.2450098782364585e-06,5.477786096383067e-05,0.000748566959215445,0.003262610476528472,0.007189461026733412,0.0049141881055187395,0.003895694902136982,0.0007613001166134735,0.002495223964189029,0.0009410849319946846,0.000684427589726173,0.00022652916329085013,4.481705102892506e-07,5.5036832633310276e-06,1.0744370529121405e-06,8.757398929051923e-08,2.5200897165238967e-05,5.655864424597069e-10,2.8971289640933655e-09,5.655864424597069e-10,0.007973762319369223,0.0015582331594434355,9.17323657466769e-07,1.7924857679598756e-07,0.002876759777753668,0.000560309744658412,1.2438476356961401e-06,2.4282574016241435e-07,0.00035046924713041374,4.042210769755373e-08
7.19,16.73508389999806,12.804319025711692,3.8994876926452497,35.07981796412653,0.7626874456114406,2.496113339257082,199.057050229862,0.6854809063335039,0.22721109853952748,0.0004500232367918519,0.005518463378933551,0.0010782343181013109,8.80105753037348e-05,0.0253057766576148,0.0049559824561321965,2.9183676417059225e-06,5.702150142955601e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.17895137242954498,0.01274394987730135,0.1739041354231739,0.4452736928839229,0.086800514113355,0.054247762845712116,0.07191242513765184,0.0017554232421456357,0.00034220760682101864,7.68804634809084e-05,0.00019313666753789573,3.773625302636435e-05,6.26129571894719e-06,5.492445210060149e-05,0.0007512054998624878,0.0032649161000019404,0.0071956809742883075,0.004920182035873466,0.00389948769264525,0.0007626874456114406,0.002496113339257082,0.0009429497701380074,0.0006854809063335039,0.00022721109853952748,4.500232367918519e-07,5.518463378933551e-06,1.078234318101311e-06,8.80105753037348e-08,2.5305776657614803e-05,5.702150142955601e-10,2.9183676417059227e-09,5.702150142955601e-10,0.007993767296714815,0.0015634670619446137,9.225286410399411e-07,1.8041849176411613e-07,0.002883977615224911,0.0005621886714356376,1.250937758935939e-06,2.444165888845216e-07,0.00035139034542637276,4.065675324042017e-08
7.2,16.73278214539632,12.798105593942479,3.9032775569870664,35.07382594772005,0.7640745583144966,2.4969989741198493,199.0551848435354,0.686533548626133,0.2278939139615812,0.0004518805674972795,0.005533255985935195,0.0010820376331165235,8.844857221696544e-05,0.025410918186260338,0.004980793124630847,2.939726946076137e-06,5.748735163608851e-07,0.002,0.1,5e-06,0.00035,0.001,0.001,0.001,0.001,0.002,0.1,0.003,0.001,0.0002,0.0002,0.002,0.1,0.001,0.001,0.001,0.001,0.002,0.1,5e-05,0.0035,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.0,1.0,1.0,1.0,1.0,0.17859592814245007,0.012737646373246522,0.1739642073216407,0.44497525050549386,0.08681523285160063,0.05421793019670905,0.0720101806613892,0.0017572657698202588,0.00034285471332366275,7.696977062307517e-05,0.0001936205768073739,3.786275104059495e-05,6.27758096164353e-06,5.5071164653346454e-05,0.0007538482037368489,0.003267217854603679,0.007201894406057521,0.00492617405227995,0.0039032775569870664,0.0007640745583144965,0.0024969989741198493,0.0009448151564646345,0.000686533548626133,0.0002278939139615812,4.5188056749727953e-07,5.5332559859351954e-06,1.0820376331165236e-06,8.844857221696543e-08,2.541091818626034e-05,5.748735163608851e-10,2.939726946076137e-09,5.748735163608851e-10,0.008013782059226962,0.001568707660679159,9.277537817312184e-07,1.815938629487234e-07,0.002891199456910898,0.0005640700762455945,1.2580556366400434e-06,2.460149177482891e-07,0.0003523114037872826,4.089226947519797e-08
