Time,T,I,F_1,F_2,R,A,N,E,V,d,beta,rho,psi_1,delta,mu_1,s_1,s_2,mu_2,s_1_prime,s_2_prime,psi_2,p_1,delta_1,p_2,p_3,delta_2,q_1,q_2,r_e,alpha,p,s_3,s_4,c,k,d_a,q,compartment,Uninfected_Death,Uninfected_Infection,Refractory_To_Uninfected,Uninfected_To_Refractory_IFN,Infected_Death,Infected_Killing_Immune,IFN_AB_Production_Infected,IFN_AB_Degradation,IFN_G_Production_CTLs,IFN_G_Production_NK,IFN_G_Degradation,NK_Cells_Proliferaton,NK_Cells_Production_IFN,HBV_S_CTL_Proliferation,HBV_S_CTL_Proliferation_Antigen,Infected_To_Refractory,Virus_Production,Virus_Clearance_Natural,Virus_Clearance_Antibodies,Antibody_Turnover,Antibody_Production_Virus
15.45,0.0854947783191398,-1.2173644574977666e-17,5.449969933644443e-19,1.0414075648867958,0.2488874906834806,0.996422200088524,1.624772503493849,0.9989547106078025,4.195366352119705e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027435156650425807,2.5107734136943672e-18,1.244437453417403,1.2464887245982055,-6.817240961987493e-18,-1.6594085588593846e-16,-1.2173644574977666e-17,2.6704852674857772e-18,0.49947735530390125,4.874317510481546,5.373663034815866,-1.0151131846158203,1.0152302258151313,0.0005220983811420304,-1.2160919593439058e-17,-2.662322366051217e-16,-1.1926716432691132e-16,2.8108954559202026e-18,3.344284936605185e-17,0.0011878295706100315,2.0976831760598524e-17
15.48,0.08551554712961607,-1.1189639015728855e-17,4.914881869306117e-19,1.041411495482155,0.24894902640661332,0.9964576639644968,1.6247759939581763,0.9989702710448456,3.904460607537544e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002743453358611152,2.3372445956972437e-18,1.2447451320330667,1.2467962335251943,-6.266197848808159e-18,-1.5252834112900756e-16,-1.1189639015728855e-17,2.408292115959998e-18,0.4994851355224228,4.874327981874529,5.37368331668792,-1.0151210365846035,1.0152362386148934,0.0005143343067166621,-1.1178116720436633e-17,-2.4471339272678875e-16,-1.0962649167492816e-16,2.6159886070501547e-18,3.112503756822609e-17,0.0011760555637870779,1.9522303037687722e-17
15.51,0.08553631914849866,-9.19169600715489e-18,4.043258003162383e-19,1.0414153654379972,0.24901055705206024,0.9964927762221395,1.6247794294509073,0.998985599879749,3.2533075544034553e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002743391042554504,1.9479316728317294e-18,1.2450527852603013,1.2471037188995684,-5.147349764006739e-18,-1.2529445719935068e-16,-9.19169600715489e-18,1.981196421549568e-18,0.4994927999398745,4.874338288352722,5.373703285660065,-1.0151287649159084,1.0152421579666542,0.0005066855563235185,-9.182371949619922e-18,-2.0101984258201e-16,-9.005218793562633e-17,2.179716061450315e-18,2.5935179814335667e-17,0.0011643982942496868,1.6266537772017277e-17
15.54,0.08555709431823902,-6.436600100201849e-18,2.921114198473094e-19,1.0414191757218052,0.249072082677081,0.9965275403514549,1.6247828108816391,0.9990007005630899,2.3321778815879227e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002743328717045283,1.3967405408735015e-18,1.245360413385405,1.2474111809887451,-3.604496056113036e-18,-8.773935603516772e-17,-6.436600100201849e-18,1.4313459572518162e-18,0.49950035028154494,4.874348432644918,5.373722946724515,-1.0151363716548012,1.0152479853811887,0.0004991504187727597,-6.430168009346101e-18,-1.4076717418686506e-16,-6.306005328793871e-17,1.5625591806639083e-18,1.8592635904007034e-17,0.0011528566033169882,1.1660889407939612e-17
15.57,0.08557787258286616,-3.1705238789106434e-18,1.6311695215083243e-19,1.0414229272738242,0.249133603337366,0.9965619597961268,1.6247861391318497,0.9990155764672108,1.2275238167902798e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027432663822514014,7.353421374999847e-19,1.24566801668683,1.2477186200516075,-1.7754933721899606e-18,-4.321859312732002e-17,-3.1705238789106434e-18,7.992730655390789e-19,0.4995077882336054,4.874358417395549,5.373742304732933,-1.0151438587831327,1.0152537223251756,0.0004917272215486246,-3.167402740592974e-18,-6.933898143830033e-17,-3.106190134882685e-17,8.224409572494875e-19,9.786428324455544e-18,0.001141429347685893,6.137619083951399e-18
15.6,0.08559865388796425,3.6922620763140992e-19,2.5341257052009186e-20,1.041426621007532,0.24919511908705896,0.9965960379539612,1.6247894150554196,0.9990302308872901,2.2599012906301372e-20,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027432040383361072,1.3541115587832898e-20,1.245975595435295,1.248026036338702,2.0676667627358958e-19,5.033079294021118e-18,3.6922620763140992e-19,1.24172159554845e-19,0.4995151154436451,4.874368245166259,5.373761364398866,-1.0151512282207131,1.015259370221982,0.0004844143302889423,3.68868143459646e-19,8.074962037821099e-18,3.617335091370376e-18,1.514133864722192e-20,1.8017669379272306e-19,0.0011301153992848705,1.1299506453150687e-19
15.63,0.08561943818065025,3.952464013341149e-18,-1.1343321952866154e-19,1.0414302578101087,0.24925662997877895,0.9966297781773273,1.624792639479156,0.9990446670424085,-1.201921565605021e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027431416854580494,-7.203549442901663e-19,1.2462831498938947,1.2483334300924376,2.2133798474710437e-18,5.387791833749533e-17,3.952464013341149e-18,-5.558227756904416e-19,0.49952233352120423,4.874377918437468,5.373780130300161,-1.0151584818264867,1.0152649304524466,0.00047721014826583824,3.94868809420551e-18,8.644052794438004e-17,3.8722498583723865e-17,-8.052874489553641e-19,-9.582966586523824e-18,0.0011189136451273227,-6.009607828025105e-18
15.66,0.08564022540955137,7.354377863187305e-18,-2.4558381267816934e-19,1.0414338385429052,0.24931813606364273,0.9966631837735981,1.6247958132033136,0.9990588880766187,-2.3673217563536147e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002743079323771346,-1.41916578181741e-18,1.2465906803182136,1.248640801547282,4.118451603384891e-18,1.0025139583061607e-16,7.354377863187305e-18,-1.2033606821230298e-18,0.49952944403830934,4.874387439609941,5.373798606881391,-1.0151656213997036,1.0152704043556606,0.0004701131158644899,7.347456570491208e-18,1.6084105733123657e-16,7.205110177302214e-17,-1.586105576756922e-18,-1.8875379509631197e-17,0.0011078229871654367,-1.1836608781768073e-17
15.69,0.0856610155247827,1.0353784721241107e-17,-3.6359100559390117e-19,1.0414373640419137,0.24937963739128738,0.996696258005592,1.624798937002119,0.9990728970600141,-3.3962243126515786e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027430169534256523,-2.036468165001839e-18,1.2468981869564368,1.248948150929964,5.79811944389502e-18,1.4113840303754575e-16,1.0353784721241107e-17,-1.781595927410116e-18,0.49953644853000706,4.874396811006357,5.373816798456275,-1.0151726486810968,1.015275793229754,0.0004631217100622747,1.0344185696986063e-17,2.2643918362688237e-16,1.0143622237560386e-16,-2.275470289476558e-18,-2.7080032510139538e-17,0.0010968423421434466,-1.6981121563257894e-17
15.72,0.0856818084779247,1.2731384358724758e-17,-4.599817966864582e-19,1.0414408351182378,0.24944113400989215,0.9967290040920143,1.6248020116242923,0.9990866969897977,-4.211971017145624e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002742954574566226,-2.5262250580394876e-18,1.2472056700494607,1.2492554784596712,7.129575240885864e-18,1.7354945474875333e-16,1.2731384358724758e-17,-2.2539108037636453e-18,0.49954334849489884,4.874406034872877,5.373834709210107,-1.0151795653540545,1.0152810983326774,0.0004562344439069354,1.2719756747065892e-17,2.784386547339932e-16,1.2472939837110068e-16,-2.8220205814875686e-18,-3.358554941747189e-17,0.0010859706414512661,-2.105985508572812e-17
15.75,0.08570260422200089,1.4268013522060363e-17,-5.272730666824923e-19,1.0414442525585605,0.24950262596620112,0.9967614252078962,1.6248050377935708,0.999100290791349,-4.738002795449701e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002742892187333997,-2.8424142486681166e-18,1.2475131298310056,1.249562784348254,7.990087572353804e-18,1.9449689277545967e-16,1.4268013522060363e-17,-2.5836380267442126e-18,0.4995501453956745,4.874415113380712,5.373852343202173,-1.0151863730457962,1.0152863208829852,0.0004494498659954401,1.4255176458905408e-17,3.1204615423752937e-16,1.397835233970081e-16,-3.1744618729512996e-18,-3.778126735225152e-17,0.00107520683097845,-2.3690013977248505e-17
15.78,0.0857234027114553,1.4742900100920028e-17,-5.579149457275892e-19,1.041447617125615,0.2495641133055452,0.9967935244850386,1.6248080162092304,0.9991136813192951,-4.897239829777993e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027428297918656343,-2.938656434718464e-18,1.247820566527726,1.2498700688004245,8.256024056515216e-18,2.0097108888046558e-16,1.4742900100920028e-17,-2.7337832340651874e-18,0.49955684065964756,4.8744240486276915,5.373869704368174,-1.0151930733285444,1.0152914620606204,0.00044276655995055596,1.4729833193152818e-17,3.224331217721072e-16,1.4443574233541414e-16,-3.2811506859512557e-18,-3.905229560138333e-17,0.001064549870967201,-2.4486199148889965e-17
15.81,0.08574420390213003,1.393191729627435e-17,-5.442341804890898e-19,1.041450929558654,0.24962559607186474,0.996825305012451,1.6248109475466104,0.9991268713585774,-4.611461672577412e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.00274276738829361,-2.7678427695823464e-18,1.2481279803593237,1.2501773320139613,7.801873685913637e-18,1.8991664717570771e-16,1.393191729627435e-17,-2.6667474843965402e-18,0.4995634356792887,4.874432842639831,5.373886796522655,-1.0151996677207036,1.015296523007697,0.00043618314389908273,1.3919752940253042e-17,3.046975725935234e-16,1.3649034708158597e-16,-3.0896793206268666e-18,-3.6774573506561654e-17,0.0010539987358662564,-2.305730836288706e-17
15.84,0.08576500775124292,1.1605837788442078e-17,-4.783775012589509e-19,1.0414541905739187,0.24968707430773168,0.9968567698367938,1.624813832457634,0.9991398636255205,-3.800687360160454e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002742704976746271,-2.2817618663294865e-18,1.2484353715386585,1.2504845741799118,6.4992691615275644e-18,1.5820860601583588e-16,1.1605837788442078e-17,-2.34404975616886e-18,0.49956993181276027,4.874441497372902,5.373903623361421,-1.0152061576880302,1.015301504829283,0.00042969826994837805,1.159585518520393e-17,2.53825916397777e-16,1.1370167248454693e-16,-2.546460531307504e-18,-3.030992740007265e-17,0.0010435524141844477,-1.9003436800802268e-17
15.87,0.085785814217365,7.528587905139066e-18,-3.5225498905658945e-19,1.0414574008651096,0.2497485480543717,0.9968879219628183,1.6248166715713324,0.999152660768902,-2.382555526337823e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027426425573479052,-1.4307262602148096e-18,1.2487427402718585,1.2507917954827978,4.216009226877878e-18,1.0262863941599143e-16,7.528587905139066e-18,-1.7260494463772884e-18,0.499576330384451,4.874450014713997,5.373920188463966,-1.0152125446448106,1.0153064085941867,0.00042331062366273716,7.522208637252272e-18,1.6465477542928327e-16,7.375699245008661e-17,-1.5963122026463417e-18,-1.900112662089553e-17,0.0010332099083443312,-1.1912777631689116e-17
15.9,0.08580662311606463,7.084625345897736e-18,-3.4764566742702965e-19,1.041460563428801,0.24981001749532708,0.9969187669836089,1.6248194679934431,0.9991652712912447,-2.2352755021262655e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027425801306518063,-1.3426100980006442e-18,1.2490500874766355,1.2510989967893125,3.967390193702733e-18,9.657691996048341e-17,7.084625345897736e-18,-1.7034637703924454e-18,0.49958263564562233,4.874458403980329,5.373936507292614,-1.0152188355770524,1.0153112391639216,0.00041701596836905933,7.07871160573074e-18,1.5494551599283302e-16,6.940741812811239e-17,-1.497634586424598e-18,-1.7827104779587073e-17,0.001022969361441836,-1.1176377510631327e-17
15.93,0.08582743438510125,1.0933545365138068e-17,-4.867132734728947e-19,1.0414636792927678,0.24987148269253653,0.996949308248703,1.6248222227148212,0.9991776986713319,-3.588899191911101e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027425176968446964,-2.1561820693594504e-18,1.2493574134626826,1.2514061783855264,6.122785404477319e-18,1.4904550023828554e-16,1.0933545365138068e-17,-2.3848950400171843e-18,0.49958884933566594,4.874466668144464,5.373952585150683,-1.015225032713111,1.0153159981591384,0.00041081257459649434,1.0924554696257262e-17,2.391246980575127e-16,1.0711476746846475e-16,-2.404562458580438e-18,-2.862360453400081e-17,0.0010128296614306104,-1.7944495959555506e-17
15.96,0.08584824808709073,1.4903506892286395e-17,-6.284083392480336e-19,1.0414667474731578,0.24993294358368243,0.9969795468155603,1.6248249345654242,0.9991899412550274,-4.9881346929553626e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002742455255738728,-2.997558372288593e-18,1.2496647179184122,1.2517133399614357,8.345963859680383e-18,2.031644442757247e-16,1.4903506892286395e-17,-3.0792008623153646e-18,0.4995949706275137,4.874474803696272,5.373968416961494,-1.015231133420111,1.0153206838890834,0.0004047012749011674,1.4891434176197537e-17,3.2595164383011933e-16,1.4600783393345333e-16,-3.342050244280093e-18,-3.9784546125100895e-17,0.0010027904572339685,-2.4940673464776814e-17
15.99,0.08586906417834365,1.9004108468519176e-17,-7.729421866136681e-19,1.0414697686981895,0.24999440021224242,0.9970094856614311,1.6248276042169174,0.9992020017371424,-6.4362389744780385e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002742392807464969,-3.86871672296628e-18,1.249972001061212,1.2520204817140939,1.064230074237074e-17,2.5906460752386573e-16,1.9004108468519176e-17,-3.787416714406974e-18,0.4996010008685712,4.8744828126507525,5.373984006482658,-1.01523713920837,1.0153252974829357,0.00039868073081506135,1.898894322297414e-17,4.156362934715034e-16,1.8618065043047657e-16,-4.312280112900286e-18,-5.133593047630725e-17,0.0009928507604048732,-3.2181194872390193e-17
16.02,0.08588988261596936,2.3246625569295727e-17,-9.20589143289592e-19,1.0414727436830145,0.25005585262089985,0.9970391277319233,1.6248302323283468,0.9992138827684283,-7.937007231422206e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002742330352152092,-4.771960336002672e-18,1.2502792631044992,1.2523276038373192,1.3018110318805608e-17,3.1689970681148096e-16,2.3246625569295727e-17,-4.510886802119001e-18,0.49960694138421413,4.87449069698504,5.3739993574043545,-1.0152430515598425,1.0153298400492679,0.00039274962563498145,2.3228350996359807e-17,5.084252651735488e-16,2.277436780993369e-16,-5.317794845052878e-18,-6.33080541345533e-17,0.0009830095930014747,-3.968503615711103e-17
16.05,0.085910703357842,2.7642708120389765e-17,-1.0716448870733954e-18,1.041475673130368,0.2501173008515772,0.9970684759416482,1.6248328195468584,0.9992255869571108,-9.494307648314604e-18,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002742267889926474,-5.709638535737125e-18,1.2505865042578859,1.252634706521966,1.547991654741827e-17,3.7682856502652043e-16,2.7642708120389765e-17,-5.251059946659638e-18,0.4996127934785554,4.874498458640575,5.374014473352699,-1.0152488719297355,1.0153343126771268,0.0003869066636640846,2.7621301246680556e-17,6.045733689834136e-16,2.7081104599206764e-16,-6.3611861243707846e-18,-7.573179885620941e-17,0.0009732659873728116,-4.747153824157302e-17
16.08,0.0859315263625668,3.220307801392065e-17,-1.2263847900596868e-18,1.0414785577312236,0.25017874494547004,0.9970975331748712,1.6248353665084188,0.999237116870425,-1.1111616163125058e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027422054209122995,-6.683866960766131e-18,1.2508937247273502,1.2529417899562016,1.8033723687795564e-17,4.389973554666614e-16,3.220307801392065e-17,-6.009285471292466e-18,0.4996185584352125,4.874506099525256,5.3740293578931135,-1.0152546017481288,1.0153387164371233,0.0003811505694527819,3.217851082898344e-17,7.043151201333271e-16,3.15487790865746e-16,-7.44478282929379e-18,-8.863492052670418e-17,0.0009636189859427771,-5.555808081562529e-17
16.11,0.08595235158944632,3.693622662438851e-17,-1.3850222628594487e-18,1.0414813981654445,0.25024018494308037,0.9971263022861582,1.6248378738385325,0.9992484750361514,-1.2791551231127296e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002742142945231661,-7.696247361545879e-18,1.251200924715402,1.2532488543257818,2.0684286909657568e-17,5.035218458765933e-16,3.693622662438851e-17,-6.786609088011299e-18,0.4996242375180757,4.8745136215155975,5.374044014533694,-1.0152602424215904,1.0153430523825138,0.0003754800870386362,3.6908468128009914e-17,8.07836251902201e-16,3.6185709708235254e-16,-8.57033932485529e-18,-1.0203833743678332e-16,0.0009540676409954868,-6.395775615563648e-17
16.14,0.08597317899844646,4.184711232470311e-17,-1.5476670988191721e-18,1.0414841951024363,0.2503016208842502,0.9971547861010246,1.6248403421529647,0.999259663944149,-1.4535408588757542e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027420804630046607,-8.747586990917658e-18,1.2515081044212508,1.2535558998143257,2.3434382901833742e-17,5.704696421887897e-16,4.184711232470311e-17,-7.583568784213943e-18,0.4996298319720745,4.874521026458894,5.374058446728571,-1.0152657953347988,1.0153473215502884,0.0003698939791877028,4.1816131398615886e-17,9.152452280339477e-16,4.099675366098373e-16,-9.738723754467554e-18,-1.1595241793770817e-16,0.0009446110144598353,-7.267704294378771e-17
16.17,0.08599400855016291,4.6935858002218223e-17,-1.7142838182401856e-18,1.0414869492018004,0.2503630528081955,0.9971829874165836,1.6248427720584575,0.9992706860478908,-1.634269601747502e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027420179743495115,-9.837617587416223e-18,1.2518152640409774,1.2538629266035979,2.6284080481242208e-17,6.398424319841406e-16,4.6935858002218223e-17,-8.399990709376909e-18,0.4996353430239454,4.874528316175373,5.37407265788129,-1.0152712618521549,1.0153515249622556,0.0003643910266342187,4.690162702612299e-17,1.0265447547368826e-15,4.598203091189942e-16,-1.0949606331708265e-17,-1.3037326749717476e-16,0.0009352481776942376,-8.17134800873751e-17
16.2,0.08601484020578709,5.2196448574762723e-17,-1.8846500125978704e-18,1.0414896611139863,0.2504244807535394,0.9972109090021936,1.6248451641534527,0.9992815437660001,-1.8210668107621395e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002741955479382639,-1.0964713951223742e-17,1.252122403767697,1.2541699348737845,2.923001120186713e-17,7.115582276878729e-16,5.2196448574762723e-17,-9.234785061729565e-18,0.49964077188300005,4.8745354924603586,5.374086651348169,-1.015276643319408,1.0153556636261272,0.00035897002731986784,5.215894771089153e-17,1.1416032922871482e-15,5.113564821707745e-16,-1.2201147632106335e-17,-1.452790151771071e-16,0.000925978211271739,-9.105334053810698e-17
16.23,0.08603567392707254,5.761542850667542e-17,-2.0583146887610004e-18,1.0414923314809443,0.2504859047583462,0.997238553600107,1.6248475190288083,0.999292239483783,-2.0133861022281425e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.0027418929782187826,-1.2125612112641999e-17,1.2524295237917311,1.2544769248037748,3.2264639963738236e-17,7.854336095157635e-16,5.761542850667542e-17,-1.0085741974928903e-17,0.4996461197418915,4.874542557086425,5.374100430441673,-1.0152819410652654,1.0153597385366049,0.00035362979563434974,5.757465058125346e-17,1.260126566258512e-15,5.644442314890294e-16,-1.3489686884928555e-17,-1.6062609955396401e-16,0.0009168002047644604,-1.0066930511140712e-16
16.26,0.08605650967630102,6.317059932483351e-17,-2.2345566132108696e-18,1.0414949609367783,0.2505473248601547,0.9972659239261183,1.62484983726852,0.9993027755547651,-2.210362726114144e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002741830470971097,-1.3315127092958385e-17,1.2527366243007734,1.2547838965714444,3.537553562190677e-17,8.611659681847871e-16,6.317059932483351e-17,-1.0949327404733261e-17,0.49965138777738255,4.87454951180556,5.374113998433776,-1.0152871564030161,1.0153637506764648,0.00034836916165393385,6.31265552387641e-17,1.3816290783995774e-15,6.1886608131373e-16,-1.4809430264964766e-17,-1.7634555410160604e-16,0.0009077132565287087,-1.105181363057072e-16
16.29,0.08607734741624867,6.882971713468674e-17,-2.412342656260612e-18,1.0414975501083974,0.25060874109601183,0.9972930226702119,1.624852119450441,0.9993131543022257,-2.4107670424349792e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002741767957751254,-1.452587025759226e-17,1.2530437054800592,1.2550908503539335,3.854464159542458e-17,9.383157474020341e-16,6.882971713468674e-17,-1.1820479015677001e-17,0.49965657715111284,4.874556358351323,5.37412735855933,-1.0152922906321493,1.0153677010176427,0.00034318697038088935,6.878244173959376e-17,1.5054056171790347e-15,6.743061448301232e-16,-1.615213918431436e-17,-1.923392920562966e-16,0.0008987164734896442,-1.2053835212174897e-16
16.32,0.08609818711015237,7.454919013629167e-17,-2.5902861362745187e-18,1.0415000996161712,0.25067015350250654,0.9973198524972108,1.6248543661469999,0.9993233780207321,-2.612957997637736e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002741705438669543,-1.5747966261410802e-17,1.2533507675125328,1.255397786327936,4.1747546476323336e-17,1.016288686144878e-15,7.454919013629167e-17,-1.2692402067745143e-17,0.49966168901036606,4.8745630984409996,5.374140514019444,-1.0152973450399687,1.0153715905223226,0.00033808208098252447,7.449874851570883e-17,1.630502768018306e-15,7.303373646693222e-16,-1.7506818584172834e-17,-2.0847639078283792e-16,0.0008898089709260213,-1.306478998818868e-16
16.35,0.08611902872167573,8.027277614033999e-17,-2.7666051638871668e-18,1.0415026100745792,0.25073156211580305,0.9973464160474241,1.6248565779259214,0.9993334489776764,-2.8148366009875945e-17,0.003,7.0,5.0,14.0,0.56,5.0,1.5,0.6,0.14,1.9,2.0,21.0,1.0,4.9,0.5,3.0,5.16,0.8,0.6,0.5,1.0,20.0,1.7,1.0,0.67,8.0,0.332,5.0,1.0,0.002741642913834973,-1.6968769586109234e-17,1.2536578105790153,1.255704704669981,4.49527546385904e-17,1.0943180607447752e-15,8.027277614033999e-17,-1.3556365303047118e-17,0.4996667244888382,4.874569733777764,5.374153467984829,-1.0153023209032146,1.0153754201440177,0.000333053366029121,8.021927023933889e-17,1.7556904232300267e-15,7.864087534760242e-16,-1.8859405226616885e-17,-2.2458937566032724e-16,0.0008809898722551877,-1.4074183004937972e-16
