Time,cpd_C00080_CY,cpd_C00369_CS,cpd_C00369Glc_CS,cpd_C00369db_CS,cpd_C00208_CY,cpd_C00208_CS,cpd_C01835_CS,cpd_G00343_CS,cpd_C00031_CS,cpd_C00031_CY,cpd_C00569_CY,cpd_C00569Glc_CY,cpd_C00002tot_CY,cpd_C00008tot_CY,cpd_C00009tot_CY,cpd_C00051_CY,cpd_C00660tot_CY,cpd_C03339tot_CY,cpd_C00103tot_CY,cpd_C00092tot_CY,ec_3_2_1_2_CS,ec_3_2_1_68_CS,ec_2_4_1_25_CS,ec_2_4_1_25_CY,ec_2_4_1_1_CY,ec_2_7_1_1_CY,tc_2_A_84_1_2_CIMS,tc_2_A_1_1_17_CIMS,C00369_MW,N_Glc_Starch,f_bamylase,f_G2,f_G3,conv_gm_umole,ec_3_2_1_2_MW,G00343_MW,C01835_MW,C00208_MW,R05196CS_kcat,R05196CS_Keq,R05196CS_G3_KM,R05196CS_Glc_KM,R05196CS_G5_KM,R05196CS_G3_Ki,R05196CS_Glc_Ki,R05196CS_G5_Ki,AT2G40840CY_kcat,AT2G40840CY_Keq,AT2G40840CY_Glc_KM,AT2G40840CY_G2_KM,AT2G40840CY_AG_KM,AT2G40840CY_GlcAG_KM,AT2G40840CY_Glc_Ki,AT2G40840CY_G2_Ki,AT2G40840CY_AG_Ki,AT2G40840CY_GlcAG_Ki,R06050CY_kcat,R06050CY_GlcAG_KM,R06050CY_GlcAG_Ki,R06050CY_AG_KM,R06050CY_Pi_KM,R06050CY_G1P_KM,R06050CY_G1P_Ki,R06050CY_Keq,TC_2_A_84_1_2_kcat,TC_2_A_84_1_2_KM,TC_2_A_1_1_17_kcat,TC_2_A_1_1_17_KM,R02112CS_Gn_KM,R02112CS_G5_KM,R02112CS_G2C_KM,R02112CS_Keq,R02112CS_Gn_kcat,R02112CS_G5_kcat,ec_3_2_1_68_CS_kcat,R00299CY_kfor,R00299CY_krev,R00299CY_Keq,R00299CY_MgATP_KM,R00299CY_MgATP_Ki,R00299CY_Glc_KM,R00299CY_Glc_Ki,R00299CY_G6P_KM,R00299CY_G6P_Ki,R00299CY_MgADP_KM,R00299CY_MgADP_Ki,R00299CY_G6P_Kip,R00299CY_BPG_Kip,R00299CY_G16P_Kip,R00299CY_GSH_Kip,Cell,Cytosol,Chloroplast,ChloroplastOuterMembrane,ChloroplastIntermembraneSpace,ChloroplastInnerMembrane,ChloroplastStroma,rn_R02112CS_G2,rn_R02112CS_G3,rn_R02112CS_G5,tr_TC_2_A_84_1_2,tr_TC_2_A_1_1_17,rn_R00299CY,rn_R06050CY,rn_AT2G40840CY,rn_R05196CS
8.35,0.09999999999999999,0.16196760647870426,1000.0,0.0019508940000004266,15.251494765717286,17.948287423303373,104.1472396382631,997.5752835843134,1.34448072687432,41.83850433193067,12.528261969979047,19987.471738030024,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.89680281973928e-17,4.92993599997561e-18,9.12851917241844e-17,1.88269523299109e-14,1.1829804521905595e-13,-3.853162124943623e-12,-1.397110828218338e-12,-1.4122891690261803e-12,1.1845460347008934e-14
8.36,0.09999999999999999,0.16196760647870426,1000.0,0.0019532304000004284,15.260555947051854,17.95770414043752,104.15197103104848,997.5724992085649,1.3414722983288823,41.85469186727122,12.528358143812525,19987.471641856195,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8968630511083153e-17,4.9300527911489955e-18,9.128502899665975e-17,1.8836785898760415e-14,1.1803335828526974e-13,-3.849910017041193e-12,-1.3976806016038585e-12,-1.4128331996272297e-12,1.1850397027073918e-14
8.37,0.09999999999999999,0.16196760647870426,1000.0,0.0019555668000004298,15.26962063176014,17.967120615690725,104.15670214214728,997.5697149779312,1.338471489435918,41.87085372051066,12.5284541673328,19987.471545832672,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8969232820451726e-17,4.930169582183952e-18,9.128486627728787e-17,1.884661916893044e-14,1.1776934165996234e-13,-3.84666391404704e-12,-1.3982494844703241e-12,-1.4133763646318673e-12,1.1855324160935761e-14
8.38,0.09999999999999999,0.16196760647870426,1000.0,0.0019579032000004316,15.278688814373583,17.976536849071753,104.16143297209838,997.5669308921429,1.3354782810226742,41.88698993922348,12.528550040172968,19987.47144995983,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.896983512549855e-17,4.930286373080478e-18,9.128470356605305e-17,1.885645214043401e-14,1.1750599365690452e-13,-3.843423802054204e-12,-1.3988174746440658e-12,-1.4139186656493142e-12,1.186024177273644e-14
8.39,0.09999999999999999,0.16196760647870426,1000.0,0.001960239600000433,15.287760489434618,17.98595284058936,104.16616352143917,997.5641469509313,1.3324926539690563,41.90310057086423,12.52864576194094,19987.471354238063,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.897043742622367e-17,4.930403163838575e-18,9.128454086293963e-17,1.8866284813284133e-14,1.172433125944966e-13,-3.840189667199414e-12,-1.3993845698021784e-12,-1.4144601042847651e-12,1.186514988655155e-14
8.4,0.09999999999999999,0.16196760647870426,1000.0,0.0019625760000004347,15.296835651496675,17.99536859025232,104.17089379070552,997.5613631540283,1.329514589207625,41.91918566276751,12.52874133221944,19987.471258667785,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8971039722627166e-17,4.930519954458244e-18,9.1284378167932e-17,1.887611718749386e-14,1.1698129679576766e-13,-3.8369614956629744e-12,-1.3999507674725665e-12,-1.4150006821393835e-12,1.1870048526390307e-14
8.41,0.09999999999999999,0.16196760647870426,1000.0,0.001964912400000436,15.3059142951242,18.004784098069386,104.17562378043183,997.5585795011667,1.3265440677235991,41.93524526214795,12.528836750566015,19987.47116324944,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.897164201470904e-17,4.9306367449394834e-18,9.128421548101459e-17,1.88859492630762e-14,1.167199445883763e-13,-3.8337392736687e-12,-1.4005160650339764e-12,-1.4155404008103059e-12,1.1874937716195537e-14
8.42,0.09999999999999999,0.16196760647870426,1000.0,0.0019672488000004374,15.31499641489263,18.01419936404933,104.18035349115102,997.55579599208,1.3235810705548543,41.95127941610024,12.52893201651303,19987.47106798349,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.897224430246938e-17,4.930753535282294e-18,9.128405280217187e-17,1.8895781040044185e-14,1.164592543046103e-13,-3.83052298748379e-12,-1.4010804597159302e-12,-1.4160792618906396e-12,1.1879817479843695e-14
8.43,0.09999999999999999,0.16196760647870426,1000.0,0.0019695852000004388,15.324082005388405,18.023614388200894,104.18508292339453,997.5530126265024,1.3206255787919228,41.96728817159911,12.529027129567664,19987.470972870437,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.897284658590821e-17,4.930870325486678e-18,9.128389013138839e-17,1.8905612518410823e-14,1.1619922428138665e-13,-3.82731262341876e-12,-1.4016439485987802e-12,-1.4166172669694632e-12,1.1884687841144854e-14
8.44,0.09999999999999999,0.16196760647870426,1000.0,0.0019719216000004406,15.333171061208963,18.033029170532846,104.1898120776923,997.550229404169,1.3176775735779944,41.98327157549933,12.529122089211915,19987.470877910793,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.897344886502558e-17,4.9309871155526316e-18,9.128372746864865e-17,1.891544369818914e-14,1.1593985286025174e-13,-3.824108167827331e-12,-1.4022065286136568e-12,-1.417154417631827e-12,1.1889548823842702e-14
8.45,0.09999999999999999,0.16196760647870426,1000.0,0.001974258000000442,15.342263576962754,18.04244371105393,104.19454095457276,997.5474463248153,1.314737036108916,41.99922967453574,12.529216894902598,19987.470783105102,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.897405113982154e-17,4.931103905480159e-18,9.128356481393732e-17,1.8925274579392148e-14,1.156811383873812e-13,-3.820909607106342e-12,-1.4027681965425406e-12,-1.4176907154587564e-12,1.1894400451614573e-14
8.46,0.09999999999999999,0.16196760647870426,1000.0,0.001976594400000444,15.351359547269217,18.051858009772914,104.1992695545629,997.5446633881779,1.3118039476331909,42.01516251532321,12.52931154607135,19987.47068845393,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8974653410296144e-17,4.9312206952692586e-18,9.1283402167239e-17,1.8935105162032866e-14,1.1542307921358e-13,-3.817716927695658e-12,-1.4033289490182005e-12,-1.4182261620272456e-12,1.1899242748071401e-14
8.47,0.09999999999999999,0.16196760647870426,1000.0,0.0019789308000004455,15.360458966758795,18.061272066698532,104.20399787818818,997.5418805939939,1.308878289451981,42.03107014435665,12.529406042124615,19987.47059395788,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8975255676449424e-17,4.931337484919931e-18,9.128323952853841e-17,1.894493544612429e-14,1.151656736942825e-13,-3.814530116078075e-12,-1.4038887825241713e-12,-1.4187607589102629e-12,1.1904075736757766e-14
8.48,0.09999999999999999,0.16196760647870426,1000.0,0.0019812672000004473,15.369561830072938,18.07068588183954,104.20872592597257,997.5390979420015,1.3059600429191036,42.04695260801101,12.529500382443665,19987.470499617564,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8975857938281435e-17,4.931454274432176e-18,9.128307689782024e-17,1.8954765431679446e-14,1.1490892018955245e-13,-3.811349158779234e-12,-1.4044476933949039e-12,-1.4192945076767487e-12,1.1908899441151867e-14
8.49,0.09999999999999999,0.16196760647870426,1000.0,0.0019836036000004486,15.378668131864092,18.080099455204685,104.21345369843863,997.5363154319393,1.3030491894410337,42.062809952541315,12.529594566384585,19987.47040543362,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.897646019579223e-17,4.9315710638059954e-18,9.128291427506934e-17,1.8964595118711328e-14,1.146528170640829e-13,-3.808174042367516e-12,-1.4050056778155619e-12,-1.419827409891618e-12,1.1913713884665549e-14
8.5,0.09999999999999999,0.16196760647870426,1000.0,0.00198594000000045,15.387777866795705,18.08951278680271,104.21818119610732,997.5335330635465,1.3001457104769034,42.07864222408262,12.529688593278278,19987.470311406727,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8977062448981854e-17,4.9316878530413865e-18,9.128275166027047e-17,1.8974424507232945e-14,1.1439736268719645e-13,-3.8050047534539665e-12,-1.4055627318221607e-12,-1.4203594671157564e-12,1.1918519090644273e-14
8.51,0.09999999999999999,0.16196760647870426,1000.0,0.001988276400000452,15.396891029511984,18.09892587664237,104.22290841950263,997.5307508365613,1.297249587381312,42.09444946906021,12.529782462962496,19987.47021753704,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.897766469785035e-17,4.9318046421383526e-18,9.128258905340838e-17,1.8984253597257304e-14,1.1414255541901505e-13,-3.8018412786101125e-12,-1.4061188544534629e-12,-1.4208906809190294e-12,1.1923315082563824e-14
8.52,0.09999999999999999,0.16196760647870426,1000.0,0.0019906128000004536,15.40600761451645,18.108338724732423,104.22763536916939,997.5279687507111,1.2943608007732164,42.11023173583646,12.529876177917917,19987.470123822084,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.897826694239776e-17,4.931921431096893e-18,9.12824264544672e-17,1.8994082388797434e-14,1.1388839355493387e-13,-3.798683604038523e-12,-1.406674060406039e-12,-1.421421052932484e-12,1.1928101884819974e-14
8.53,0.09999999999999999,0.16196760647870426,1000.0,0.001992949200000455,15.41512761645524,18.11775133108162,104.23236204563153,997.5251868057342,1.2914793320082174,42.125989070868954,12.529969738284986,19987.470030261717,10000.0,10000.0,10000.0,1000.0,10000.0,10000.0,10000.0,10000.0,0.00783,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999993,0.27,1667.0,0.582,0.87,0.13,1.0,0.206,0.000828,0.000504,0.000342,50.0,1.0,3300.0,11700.0,210.0,746.42,5571.429,100.0,50.0,1.0,11700.0,4600.0,1100.0,1100.0,5571.429,2190.476,1000.0,1000.0,50.0,2100.0,3800.0,3800.0,5900.0,2000.0,3100.0,0.000615,5.963,4000.0,240.278,19300.0,0.5,1.46,4.19,18800.0,0.073,0.0913,0.0198,180.0,1.1612903225806452,155.0,1000.0,1000.0,47.0,47.0,47.0,47.0,1000.0,1000.0,10.0,4000.0,30.0,3000.0,3.534e-12,1.579698e-12,7.068000000000001e-13,1000.0,7.068000000000001e-15,1000.0,3.5340000000000004e-13,2.8978869182624144e-17,4.9320382199170065e-18,9.128226386343169e-17,1.9003910881866332e-14,1.1363487545515612e-13,-3.795531716341625e-12,-1.4072283505119506e-12,-1.4219505847265556e-12,1.1932879520886274e-14
