Time,IR,IRins,IRp,IRiP,IRi,IRS,IRSiP,X,Xp,k1a,k1aBasic,k1b,k1c,k1d,k1e,k1f,k1g,k1r,k21,k22,km2,km23,k3,km3,ins,measIRS1,measIRp,IRmem,default,v1a,v1b,v1c,v1d,v1e,v1g,v1r,v2,vm2,v3,vm3
4.32,0.28975260247969287,7.469077655201517,0.47867261444038856,1.762431969778269,6.515855915757666e-05,6.773650344981732,3.226349655018284,9.988103723509647,0.011896276490366668,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.226349655018284,2.2411045842186574,8.237502872121597,1.0,4.456435272774161,2.5916952555783743e-05,4.289237348741954,2.292095093890934,2.4730733828670033,1.986007890587028,2.473073565258075,847752.3462888432,847752.4090029493,0.002780759956272636,0.0015782908982534365
4.33,0.28977923278683504,7.470746630645593,0.4787837824898565,1.7606251978154739,6.515672126696682e-05,6.77427701096026,3.225722989039756,9.988091709508973,0.011908290491040934,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.225722989039756,2.2394089803053303,8.239309645922285,1.0,4.456844850596957,2.5922743733677143e-05,4.290195784594323,2.292627415425728,2.473003623500982,1.98646912571259,2.4730038086713453,847587.6842578928,847587.7468770973,0.0027802164947157773,0.0015798848077368918
4.34,0.2898056835058883,7.472410119362736,0.47889459927148914,1.7588244434628308,6.515485608099313e-05,6.774902731339288,3.2250972686607287,9.988079716863723,0.011920283136291178,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2250972686607287,2.23771904273432,8.241110402140114,1.0,4.457251666330001,2.5928515873176757e-05,4.291151069605961,2.2931580549355695,2.4729328282468086,1.986928903431416,2.4729330160972696,847423.2706910413,847423.3332160244,0.0027796738554026726,0.0015814758839748872
4.3500000000000005,0.2898319573029732,7.474068125434665,0.47900506468734744,1.7570297000694564,6.515296458217869e-05,6.775527512827681,3.224472487172335,9.988067745537395,0.011932254462618952,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.224472487172335,2.2360347647568037,8.242905147424986,1.0,4.457655760978597,2.5934268988445744e-05,4.2921032061208635,2.293687011951482,2.4728610343939743,1.987387223337158,2.4728612248272173,847259.1038254919,847259.1662569155,0.0027791320325344835,0.0015830641318101192
4.36,0.28985805680327387,7.4757206533254585,0.47911517867135855,1.7552409606111994,6.51510477343768e-05,6.776151361960332,3.2238486380396836,9.988055795493594,0.011944204506420204,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2238486380396836,2.234356139282558,8.244693888800091,1.0,4.4580571749184426,2.594000309497401e-05,4.2930521967025985,2.29421428615708,2.472788278523386,1.9878440851556802,2.4727884714439505,847095.1819441603,847095.2442826693,0.002778591020462394,0.001584649556071275
4.37,0.28988398459156794,7.47736770787312,0.4792249411886684,1.7534582176991855,6.51491064830432e-05,6.77677428510164,3.2232257148983767,9.988043866696026,0.011956133303986923,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2232257148983767,2.2326831588878537,8.246476633653357,1.0,4.458455947903775,2.594571820954894e-05,4.293998044129466,2.294739877385467,2.472714596517708,1.9882994887423735,2.47271479183196,846931.5033747602,846931.5656209826,0.002778050813684607,0.0015862321615732493
4.38,0.2899097432127513,7.479009294281287,0.4793343522350033,1.751681463588228,6.514714175550575e-05,6.777396288448936,3.22260371155108,9.988031959108504,0.011968040891508719,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.22260371155108,2.2310158158232314,8.248253389729042,1.0,4.4588521190754475,2.5951414350226638e-05,4.2949407513897375,2.295263785616179,2.47264002357159,1.9887534340795066,2.4726402211876937,846768.0664889026,846768.1286434503,0.0027775114068433883,0.0015878119531173532
4.39,0.28993533517235764,7.480645418111058,0.47944341183604167,1.7499106901851067,6.514515446123085e-05,6.7780173780358615,3.221982621964155,9.988020072694939,0.011979927305074384,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.221982621964155,2.2293541020211483,8.250024165119457,1.0,4.459245726968916,2.595709153630356e-05,4.295880321676965,2.2957860109721753,2.472564594201785,1.9892059212736186,2.472564794029678,846604.8697012115,846604.9317646794,0.0027769727947221617,0.0015893889354915236
4.4,0.2899607629370736,7.482276085272949,0.47955212004679404,1.7481458890567154,6.5143145492087e-05,6.778637559735674,3.2213624402643424,9.98800820741934,0.011991792580673429,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2213624402643424,2.2276980091035092,8.251788968256816,1.0,4.459636809522164,2.5962749788288606e-05,4.296816758385356,2.29630655371687,2.472488342257147,1.9896569505529482,2.4724885442085145,846441.9114684508,846441.9734414184,0.00277643497224265,0.0015909631134705246
4.41,0.28998602893524883,7.483901302018977,0.47966047695099284,1.7463870514380828,6.514111572260539e-05,6.779256839264521,3.2207431607354953,9.987996363245815,0.012003636754197574,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2207431607354953,2.2260475283890755,8.25354780790522,1.0,4.460025404083546,2.596838912787565e-05,4.29775006510523,2.296825414251212,2.472411300928524,1.9901065222649,2.4724115049167703,846279.190288667,846279.252171698,0.002775897934462055,0.0015925344918161465
4.42,0.29001113555740116,7.4855210749348595,0.47976848266049094,1.7446341682402629,6.513906601023756e-05,6.7798752221846454,3.220124777815371,9.98798454013857,0.012015459861442231,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.220124777815371,2.2244026509007537,8.255300693152751,1.0,4.460411547419558,2.597400957791647e-05,4.2986802456185425,2.297342593110801,2.4723335027585387,1.9905546368735505,2.472333708698763,846116.7047003458,846116.766493989,0.0027753616765702946,0.0015941030752774023
4.43,0.2900360851567171,7.487135410932341,0.47987613731466927,1.7428872300581015,6.513699719561022e-05,6.780492713907547,3.21950728609247,9.987972738061904,0.012027261938107929,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.21950728609247,2.222763367372771,8.257047633403728,1.0,4.460795275722537,2.597961116239413e-05,4.299607303894472,2.2978580909630546,2.4722549796512525,1.9910012949571898,2.472255187460227,845954.4532815821,845954.5149863713,0.0027748261938872762,0.001595668868590717
4.44,0.2900608800495471,7.488744317241642,0.47998344107985313,1.7411462271778786,6.513491010277689e-05,6.78110931969709,3.2188906803029274,9.98796095698021,0.012039043019801738,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2188906803029274,2.2211296682577317,8.258788638371042,1.0,4.461176624618274,2.5985193906396774e-05,4.300531244085089,2.2983719086044117,2.472175762881727,1.9914464972059,2.472175972477866,845792.4346492626,845792.4962657169,0.002774291481860214,0.0015972318764801165
4.45,0.2900855225158964,7.490347801404023,0.48009039414873733,1.7394111495848275,6.513280553946707e-05,6.781725044672559,3.2182749553274586,9.987949196857972,0.012050803142038642,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2182749553274586,2.219501543733565,8.260523718068658,1.0,4.4615556291735645,2.599075783609182e-05,4.3014520705210835,2.2988840469575798,2.4720958831054736,1.99189024441917,2.4720960944088106,845630.6474582634,845630.7089868877,0.002773757536060997,0.0015987921036574087
4.46,0.29011001479991083,7.4919458712644635,0.48019699673981986,1.7376819869705318,6.513068429733228e-05,6.7823398938116695,3.217660106188348,9.987937457659768,0.0120625423402429,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.217660106188348,2.2178789837103516,8.262252882804194,1.0,4.461932323903684,2.5996302978700562e-05,4.302369787707558,2.299394507068823,2.4720153703677905,1.9923325375035454,2.4720155832999575,845469.0904006594,845469.1518419441,0.002773224352183595,0.001600349554822366
4.47,0.2901343591103579,7.493538534964466,0.48030324909684424,1.7359587287402038,6.512854715218927e-05,6.782953871953522,3.2170461280464955,9.987925739350262,0.012074260649749376,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2170461280464955,2.216261977837048,8.263976143171668,1.0,4.462306742779785,2.60018293624732e-05,4.303284400319904,2.2999032901052927,2.4719342541129983,1.992773377470316,2.471934468597198,845307.7622049468,845307.8235593691,0.002772691926041505,0.0016019042346628995
4.48,0.2901585576211031,7.495125800934962,0.4804091514882502,1.7342413640198446,6.512639486426046e-05,6.783566983801515,3.216433016198503,9.987914041894205,0.01208595810580483,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.216433016198503,2.2146505155080947,8.265693510044315,1.0,4.462678919236219,2.6007337016664223e-05,4.304195913199717,2.3004103973523966,2.471852563193565,1.9932127654332354,2.471852779154546,845146.6616352787,845146.7229033024,0.0027721602535652453,0.0016034561478552327
4.49,0.29018261247158117,7.496707677889344,0.4805147042066327,1.7325298816632873,6.512422817841156e-05,6.784179233926204,3.2158207660738145,9.98790236525644,0.0120976347435692,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2158207660738145,2.21304458586992,8.267404994567556,1.0,4.46304888617779,2.6012825971508235e-05,4.305104331350802,2.300915830211208,2.471770325879122,1.9936507026062773,2.471770543243157,844985.7874907138,844985.8486727894,0.0027716293307998873,0.0016050052990640696
4.5,0.2902065257672632,7.498284174816603,0.48061990756820955,1.7308242702591232,6.512204782438661e-05,6.784790626768117,3.2152093732319016,9.987890709401892,0.012109290598116851,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2152093732319016,2.2114441778273326,8.269110608152076,1.0,4.463416675986937,2.601829625819613e-05,4.306009659935231,2.301419590195917,2.4716875698653817,1.994087190301426,2.471687788560246,844825.1386044766,844825.1997010412,0.0027710991539026276,0.0016065516929427608
4.51,0.2902302995801181,7.499855300974574,0.48072476191229624,1.7291245181375172,6.511985451703965e-05,6.7854011666405185,3.2145988333594993,9.987879074295572,0.012120925704437785,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2145988333594993,2.2098492800498133,8.270810362466989,1.0,4.463782320530828,2.6023747908851676e-05,4.306911904269465,2.3019216789313157,2.47160432228294,1.9945222299264982,2.4716045422378845,844664.7138432291,844664.7748547087,0.002770569719140406,0.0016080953341334656
4.5200000000000005,0.29025393594907034,7.5014210658832985,0.48082926760079014,1.7274306133769073,6.511764895656438e-05,6.78601085773214,3.213989142267878,9.98786745990257,0.012132540097438855,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.213989142267878,2.2082598809776974,8.272504269433158,1.0,4.4641458511684045,2.602918095650846e-05,4.307811069820539,2.3024220981503274,2.471520609705983,1.9949558229830024,2.471520830851714,844504.5121063588,844504.5730331654,0.0027700410228875517,0.0016096362272673104
4.53,0.29027743688045227,7.502981479318484,0.48093342501766173,1.7257425438105964,6.511543182872062e-05,6.786619704109842,3.2133802958901763,9.987855866188065,0.01214413381194492,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2133802958901763,2.2066759688282582,8.274192341216597,1.0,4.464507298757339,2.6034595435087207e-05,4.3087071622023085,2.302920849691572,2.4714364581608868,1.9953879710640285,2.4714366804295427,844344.5323252722,844344.5931678069,0.0027695130616234853,0.0016111743769645448
4.54,0.29030080434845196,7.504536551305081,0.4810372345684538,1.7240602970332315,6.511320380505817e-05,6.7872277097212566,3.2127722902787625,9.987844293117309,0.012155706882700007,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2127722902787625,2.205097531601685,8.275874590221987,1.0,4.464866693660915,2.60399913793735e-05,4.309600187171764,2.3034179354969666,2.471351893134713,1.9958186758521694,2.471352116459841,844184.7734627057,844184.8342213574,0.0027689858319304424,0.0016127097878346928
4.55,0.29032404029555636,7.506086292110958,0.4811406966797889,1.7223838604071762,6.511096554313797e-05,6.787834878397367,3.212165121602651,9.98783274065564,0.012167259344368422,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.212165121602651,2.2035245570869653,8.277551029086304,1.0,4.465224065754854,2.6045368824995815e-05,4.310490150625392,2.3039133576093684,2.4712669395836024,1.9962479391174777,2.471267163900139,844025.2345120452,844025.295187191,0.002768459330491246,0.001614242464476703
4.5600000000000005,0.2903471466329901,7.507630712240686,0.4812438117988841,1.720713221068776,6.510871768675074e-05,6.788441213855057,3.211558786144961,9.987821208768473,0.012178791231535861,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.211558786144961,2.2019570328676603,8.279221670672559,1.0,4.465579444434055,2.6050727808403957e-05,4.31137705859561,2.304407118170248,2.4711816219410707,1.9966757627154523,2.471181847185318,843865.914496658,843865.9750886637,0.0027679335540871145,0.0016157724114790944
4.57,0.2903701252411489,7.509169822429414,0.48134658039307326,1.7190483659345197,6.510646086613267e-05,6.789046719699602,3.2109532803004153,9.987809697421298,0.012190302578710477,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2109532803004153,2.200394946327593,8.280886528063636,1.0,4.465932858619266,2.6056068366847823e-05,4.312260917247251,2.3048992194174076,2.4710959641262003,1.9971021485850573,2.4710961902358055,843706.8124692353,843706.8729784568,0.0027674084995955093,0.0016172996334200978
4.58,0.2903929779700294,7.510703633636865,0.4814490029493373,1.7173892817070924,6.510419569817875e-05,6.789651399427137,3.210348600572881,9.987798206579685,0.012201793420323941,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.210348600572881,2.19883828465643,8.282545614556232,1.0,4.4662843367636915,2.6061390538356557e-05,4.313141732874108,2.3053896636827242,2.4710099895517312,1.997527098746771,2.4710102164656647,843547.9275111486,843547.9879379296,0.002766884163988006,0.0016188241348677977
4.59,0.2904157066396534,7.512232157041409,0.48155107997384133,1.715735954881331,6.510192278665338e-05,6.790255256427064,3.209744743572954,9.987786736209276,0.012213263790732471,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.209744743572954,2.1972870348551723,8.284198943654904,1.0,4.4666339068595216,2.6066694361717986e-05,4.314019511895542,2.3058784533899406,2.4709237211320576,1.997950615300668,2.4709239487905927,843389.2587318117,843389.3190764858,0.002766360544328222,0.001620345920380268
4.6000000000000005,0.29043831304048834,7.5137554040342565,0.4816528119914796,1.7140883717500743,6.50996427223983e-05,6.790858293984428,3.2091417060155902,9.987775286275792,0.012224713724217842,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2091417060155902,2.195741183741554,8.285846529066225,1.0,4.466981596444392,2.6071979876458468e-05,4.314894260853137,2.3063655910524803,2.47083718129112,1.998372700424529,2.4708374096358106,843230.8052680596,843230.8655309505,0.002765837637769764,0.0016218649945057054
4.61,0.2904607989338627,7.515273386213732,0.48175419954542714,1.7124465184099162,6.509735608353824e-05,6.791460515282254,3.208539484717764,9.98776385674502,0.012236143254988372,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.208539484717764,2.1942007179553435,8.287488384693022,1.0,4.46732743260778,2.6077247122823027e-05,4.315765986407415,2.306851079271305,2.470750391970204,1.998793356371982,2.4707506209438685,843072.5662835342,843072.626464955,0.0027653154415542146,0.0016233813617825624
4.62,0.2904831660523771,7.516786115379652,0.4818552431966993,1.7108103807668564,6.509506343568356e-05,6.792061923403838,3.2079380765961805,9.98775244758283,0.012247552417179891,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2079380765961805,2.192665623963556,8.289124524628729,1.0,4.467671441997324,2.6082496141755855e-05,4.316634695334612,2.3073349207328024,2.470663374635643,1.9992125854706737,2.4706636041823384,842914.5409680819,842914.6010683358,0.0027647939530091614,0.0016248950267396735
4.63,0.2905054161003111,7.518293603527804,0.4819559435237175,1.709179944541857,6.509276533213075e-05,6.792662521335,3.2073374786650186,9.987741058755153,0.012258941244856686,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2073374786650186,2.1911358880655745,8.290754963151832,1.0,4.468013650825081,2.6087726974881124e-05,4.317500394523498,2.3078171182067098,2.4705761502864165,1.9996303901204688,2.4705763803514227,842756.7285371606,842756.7885565417,0.002764273169546245,0.0016264059938963815
4.64,0.29052755075402487,7.519795862844498,0.4820563011218827,1.707555195276301,6.509046231406031e-05,6.7932623119663,3.206737688033719,9.987729690227997,0.012270309772012425,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.206737688033719,2.1896114963981836,8.292379714720406,1.0,4.4683540848737024,2.6092939664484125e-05,4.318363090972259,2.3082976745440678,2.470488739461667,2.00004677279168,2.470488969991465,842599.1282312598,842599.1881700519,0.0027637530886592565,0.0016279142677626606
4.65,0.29054957166235723,7.521292905701241,0.4821563166031552,1.7059361183373571,6.508815491073208e-05,6.793861298095216,3.2061387019048033,9.987718341967438,0.012281658032571066,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2061387019048033,2.188092434940512,8.293998793966754,1.0,4.4686927695025584,2.6098134253492736e-05,4.319222791785429,2.3087765926752124,2.470401162248109,2.000461736023325,2.470401393190363,842441.7393153253,842441.7991738042,0.0027632337079222568,0.001629419852839236
4.66,0.29057148044701886,7.522784744649471,0.48225599059564195,1.70432269892325,6.508584363967807e-05,6.794459482428277,3.2055405175717424,9.987707013939621,0.012292986060387739,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2055405175717424,2.186578689518892,8.295612215692131,1.0,4.469029729653784,2.6103310785459197e-05,4.320079504170874,2.3092538756077956,2.4703134382873535,2.0008752824214127,2.470313669590889,842284.5610782016,842284.6208566334,0.0027627150249877343,0.0016309227536177018
4.67,0.2905932787029809,7.524271392415405,0.4823553237431895,1.7027149220684388,6.5083529006893e-05,6.795056867583171,3.2049431324168483,9.98769570611076,0.012304293889249609,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2049431324168483,2.1850702458116285,8.297219994861575,1.0,4.469364989858258,2.6108469304542213e-05,4.320933235436825,2.3097295264248383,2.470225586783133,2.001287414657256,2.470225818397922,842127.5928320768,842127.6525307186,0.0027621970375847934,0.001632422974580635
4.68,0.2906149679988596,7.525752861894966,0.48245431670498495,1.7011127726487034,6.508121150702227e-05,6.795653456090804,3.2043465439092156,9.987684418447133,0.012315581552876731,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2043465439092156,2.1835670893536885,8.29882214659881,1.0,4.469698574241517,2.6113609855489343e-05,4.3217839929889745,2.310203548282818,2.4701376265084396,2.0016981354658157,2.470137858385578,841970.8339119408,841970.8935310416,0.002761679743517376,0.001633920520201709
4.69,0.29063654987729654,7.527229166148796,0.4825529701551622,1.6995162353861426,6.507889162354757e-05,6.796249250397329,3.203750749602691,9.987673150915086,0.012326849084922873,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.203750749602691,2.1820692055413047,8.300418686181255,1.0,4.470030506529599,2.6118732483619708e-05,4.322631784327605,2.3106759444097844,2.470049575812568,2.0021074476440663,2.4700498079042608,841814.2836750534,841814.3432148534,0.002761163140662509,0.0016354153949458027
4.7,0.29065802585533407,7.52870031839736,0.4826512847824154,1.6979252948540828,6.507656982897006e-05,6.796844252866138,3.203155747133882,9.987661903481031,0.012338096518976324,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.203155747133882,2.180576579636498,8.30200962903511,1.0,4.47036081005483,2.6123837234807e-05,4.323476617044778,2.311146718103509,2.4699614526280707,2.002515354049394,2.46996168488761,841657.9415004199,841658.0009611517,0.002760647226968593,0.001636907603269108
4.71,0.2906793974247872,7.530166332016131,0.4827492612896189,1.696339935481898,6.507424658499131e-05,6.797438465779821,3.2025615342201994,9.987650676111446,0.01234932388856069,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2025615342201994,2.1790891967715167,8.303594990730538,1.0,4.47068950776153,2.6128924155462776e-05,4.324318498821576,2.3116158727296625,2.4698732744776204,2.0029218575980163,2.4698735068593693,841501.8067882776,841501.8661701654,0.002760132000453709,0.0016383971496192354
4.72,0.2907006660526108,7.5316272205308685,0.48284690039345285,1.6947601415597457,6.507192234269173e-05,6.798031891342081,3.201968108657939,9.987639468772871,0.012360531227135664,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.201968108657939,2.1776070419531988,8.305174786976933,1.0,4.4710166222116685,2.6133993292520062e-05,4.32515743742538,2.312083411720025,2.469785058480784,2.0033269612634323,2.4697852909401616,841345.8789595909,841345.9382628514,0.0027596174592039676,0.0016398840384353158
4.73,0.29072183318126243,7.533082997612964,0.48294420282403555,1.693185897243216,6.506959754270676e-05,6.798624531679631,3.201375468320388,9.987628281431908,0.012371718568097786,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.201375468320388,2.1761301000672515,8.306749033618262,1.0,4.471342175590444,2.6139044693417226e-05,4.325993440707207,2.3125493385707245,2.469696821360714,2.0037306680748954,2.469697053854172,841190.1574555552,841190.2166803968,0.0027591036013718748,0.0016413682741481016
4.74,0.2907429002290613,7.534533677074884,0.4830411693245619,1.6916171865578984,6.506727261540077e-05,6.799216388844041,3.200783611155978,9.987617114055224,0.012382885944781178,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.200783611155978,2.1746583558824604,8.308317746628507,1.0,4.471666189711805,2.614407840608214e-05,4.326826516599086,2.3130136568405053,2.469608579450741,2.0041329811159145,2.4696088119357515,841034.6417371092,841034.7008837337,0.0027585904251747413,0.001642849861180064
4.75,0.29076386859054276,7.535979272865685,0.48313780065094786,1.6900539934038639,6.506494798103865e-05,6.799807464813558,3.2001925351864617,9.987605966609546,0.012394033390458272,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.2001925351864617,2.1731917940548118,8.309880942107176,1.0,4.471988686023895,2.614909447891664e-05,4.327656673111486,2.3134763701490244,2.4695203487008923,2.0045339035227765,2.4695205811359275,840879.3312844578,840879.3903530595,0.0027580779288931072,0.0016443288039454896
4.76,0.2907847396368089,7.537419799066614,0.4832340975714807,1.6884963015600674,6.506262404995511e-05,6.8003977614948985,3.1996022385051215,9.987594839061664,0.01240516093834051,0.153418,0.0383389,3.4699e-06,0.574266,4.78844,5.25027e-05,119.353,4.14899,37954.7,538004.0,1.7252e-06,262759.0,88.9096,8.62917e-05,0.132671,100.0,3.1996022385051215,2.171730399131548,8.311438636274904,1.0,4.472309685614457,2.615409296078124e-05,4.328483918330789,2.313937482175181,2.4694321446843137,2.004933438483098,2.469432377028831,840724.2255966017,840724.2845873672,0.0027575661108692026,0.001645805106850574
