Time,taRNA,mT7cr,mGFPcr,pT7,pGFP,ara,pT3,mT3cr,cAra,pulse_flag,dAra,sT,k_ara,s0_taRNA,d_taRNA,s0_mT7cr,d_mT7,s0_mGFPcr,k_pT3,n3,km3,d_mGFP,s0_pT7,s_pT7k,s0_pGFP,s_pGFPk,d_pT7,d_pGFP,s0_mT3cr,k_pT7,n7,km7,d_mT3,s0_pT3,s_pT3k,d_pT3,pulse_interval,pulse1_start,pulse1_length,pulse_conc,pulse2_start,pulse2_length,pulse3_start,pulse3_length,cell,r0,r1a,r1b,r2a,r2b,r3a,r3b,r6,r7,r8,r9,r10a,r10b,r11,r12
0.34,0.04746667613468469,0.3569405099003561,0.17699139085301735,0.05249215965581919,6.340108037738328,0.009901000000000002,6.460741161046828e-05,0.005664481379651855,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1259201728332413,0.0055868277810523885,0.0252,0.025199999998965137,0.01238993786703501,0.012389397359711216,0.0014048990690117761,0.02615953690082891,0.00029395609407258745,0.019020324113214984,0.0003979673359106406,0.000397080144713595,3.092052185867195e-06,4.4579114011223115e-07
0.35000000000000003,0.048669151519197686,0.3569405099003664,0.17699139647388412,0.052503430431178374,6.340180467517629,0.009898000000000002,6.463425846394407e-05,0.00566449060896899,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1258878623242485,0.005728359133809567,0.0252,0.025199999998965866,0.012389971097016,0.01238939775317189,0.001437776721761645,0.026370726755089106,0.0002940192104145989,0.01902054140255289,0.0003980220767474475,0.0003970807916887262,3.170388444860318e-06,4.459763834012141e-07
0.36,0.04986988757094111,0.35694050990037673,0.17699140241880468,0.05251502957560154,6.340255008434473,0.009895000000000001,6.466188736406639e-05,0.005664500372103152,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12585554892156134,0.005869685767099769,0.0252,0.025199999998966598,0.012390005293386097,0.01238939816931633,0.0014706068182957703,0.026581611194907317,0.00029408416562336866,0.019020765025303418,0.00039807843209203024,0.00039708147608443097,3.24861196207689e-06,4.461670228120581e-07
0.37,0.051068886044106684,0.35694050990038706,0.17699140869604454,0.05252695665976132,6.340331657779218,0.009892000000000001,6.469029728245166e-05,0.005664510682769941,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12582323262479103,0.0060108078873913565,0.0252,0.025199999998967326,0.01239004045473576,0.01238939860872312,0.0015033894065766362,0.02679219053074847,0.0002941509572946634,0.019020994973337653,0.0003981364015535868,0.0003970821988621728,3.326722881371035e-06,4.4636305124891645e-07
0.38,0.05226614869288608,0.3569405099003974,0.17699141531386922,0.05253921125433035,6.340410412842227,0.009889000000000002,6.47194871907163e-05,0.0056645215546849495,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1257909134335488,0.006151725701152692,0.0252,0.025199999998968055,0.012390076579651936,0.012389399071970847,0.001536124534566725,0.02700246507311345,0.00029421958302424994,0.019021231238526684,0.00039819598478660616,0.00039708296098341496,3.4047213472890502e-06,4.465644616159425e-07
0.39,0.053461677271471005,0.3569405099004077,0.1769914222805443,0.052551792929981266,6.34049127091386,0.009886000000000002,6.474945606047674e-05,0.005664533001563779,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12575859134744577,0.006292439414852137,0.0252,0.025199999998968783,0.012390113666718102,0.012389399559638102,0.0015688122502285206,0.027212435132538997,0.0002942900404078951,0.019021473812741583,0.0003982571814906914,0.0003970837634096209,3.4826075050667965e-06,4.467712468172895e-07
0.4,0.054655478721285206,0.35694050990041803,0.17699142962739053,0.0525646999878038,6.340574221272147,0.009883000000000003,6.478019985659372e-05,0.005664545077537373,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12572626636609294,0.006432949845495269,0.0252,0.025199999998969512,0.01239015171079365,0.01238940007391734,0.0016014527433519526,0.02742210193419587,0.00029436231993170125,0.019021722663816444,0.00039831998523157477,0.00039708460993536987,3.560381863937705e-06,4.469833790104966e-07
0.41000000000000003,0.055847553096432564,0.3569405099004283,0.1769914373551173,0.05257793241456966,6.340659263833447,0.009880000000000002,6.481171853613188e-05,0.005664557783075412,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12569393848910124,0.0065732569994501125,0.0252,0.025199999998970237,0.012390190711675129,0.012389400614858211,0.0016340460154163107,0.027631465489010305,0.00029443642152159006,0.019021977791500343,0.0003983843978169726,0.00039708550059358637,3.638044452918316e-06,4.4720085789931e-07
0.42,0.05703790132829043,0.35694050990043863,0.17699144546833295,0.05259148998233653,6.340746397159062,0.009877000000000002,6.484401154764827e-05,0.00566457112548269,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12566160771608167,0.006713360986339784,0.0252,0.025199999998970966,0.012390230668526271,0.012389401182783307,0.0016665920918869821,0.027840525962595578,0.00029451234390108456,0.019022239191477188,0.0003984504200563438,0.00039708643589633655,3.7155953626071947e-06,4.4742367967877305e-07
0.43,0.05822652544895974,0.3569405099004489,0.17699145397653826,0.05260537219375834,6.340835618110088,0.009874000000000003,6.487707770167049e-05,0.005664585120640083,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12562927404664498,0.006853262045342561,0.0252,0.02519999999897169,0.012390271579717945,0.01238940177835768,0.0016990910283249444,0.02804928371467675,0.0002945900842850467,0.019022506854330264,0.0003985180514922134,0.00039708741695686976,3.793034761374607e-06,4.476518361415264e-07
0.44,0.059413427490541425,0.35694050990045917,0.17699146288923398,0.05261957855148902,6.340926923547618,0.009871000000000003,6.49109158087261e-05,0.005664599784428465,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.125596937480402,0.006992960415636726,0.0252,0.025199999998972416,0.012390313443617731,0.01238940240224638,0.0017315428802911763,0.028257739105019747,0.0002946696398883385,0.019022780770642855,0.0003985872917105868,0.00039708844488843537,3.870362818383388e-06,4.4788531908021003e-07
0.45,0.06059860948513641,0.35694050990046944,0.1769914722159208,0.052634108558182506,6.341020310332749,0.009868000000000002,6.494552467934268e-05,0.005664615132728712,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12556459801696335,0.0071324563364005555,0.0252,0.02519999999897314,0.012390356258589955,0.012389403055114457,0.0017639477033466562,0.028465892493431184,0.00029475100792582205,0.01902306093099825,0.0003986581403407459,0.0003970895208042827,3.947579703585946e-06,4.481241202874645e-07
0.46,0.06178207346484562,0.3569405099004797,0.17699148196609943,0.05264896171649271,6.341115775326575,0.009865000000000002,6.498090312404781e-05,0.005664631181421699,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1255322556559397,0.00727175004681233,0.0252,0.025199999998973866,0.01239040002299571,0.012389403737626961,0.0017963055530523624,0.02867374423975826,0.0002948341856123592,0.019023347325979725,0.00039873059705504605,0.0003970906458176611,4.024685587721282e-06,4.4836823155592993e-07
0.47000000000000003,0.06296382146476784,0.35694050990049,0.17699149214927448,0.05266413752833808,6.341213315385557,0.009862000000000003,6.501704995193043e-05,0.005664647946413027,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12549991039694158,0.007410841786403175,0.0252,0.02519999999897459,0.012390444735191119,0.012389404450449214,0.0018286164850512391,0.0288812947044157,0.0002949191701586933,0.019023639946156672,0.00039880466156512375,0.00039709182104355316,4.101680642525206e-06,4.4861764466831993e-07
0.48,0.06414385615679961,0.35694050990050025,0.1769915027757532,0.05267963533940509,6.341312926381679,0.009859000000000003,6.50539636664796e-05,0.0056646654488606285,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12546756223957947,0.007549731869655314,0.0252,0.025199999998975316,0.012390490393151151,0.012389405194302726,0.0018608805723973275,0.029088544359830375,0.0002950059579006685,0.019023938779145037,0.00039888033286226445,0.00039709304796513,4.178565085873252e-06,4.488723492987092e-07
0.49,0.06532217916363163,0.35694050990051046,0.17699151385452022,0.05269545475279239,6.341414605808977,0.009856000000000004,6.509164327469926e-05,0.005664683701268548,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12543521118346382,0.007688420487559443,0.0252,0.025199999998976038,0.01239053699547047,0.012389405969816417,0.0018930978594576579,0.029295493493983502,0.0002950945466156374,0.01902424381742693,0.00039895761123651845,0.00039709432745892517,4.255339061855032e-06,4.491323385954249e-07
0.5,0.0664987925438967,0.3569405099005207,0.17699152539510968,0.05271159526464455,6.341518350487527,0.009853000000000002,6.51300875743843e-05,0.005664702719736497,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1254028572282049,0.007826907882416642,0.0252,0.02519999999897676,0.012390584540481843,0.012389406777657678,0.0019252684025186334,0.029502142471549336,0.00029518493348200945,0.01902455505146258,0.0003990364964982689,0.0003970956606535284,4.3320027462999545e-06,4.493976042632517e-07
0.51,0.06767369835622772,0.35694050990053094,0.1769915374070558,0.05272805637110616,6.341624157237407,0.009850000000000003,6.516929536332963e-05,0.005664722520364186,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12537050037341305,0.007965194296528002,0.0252,0.025199999998977485,0.012390633026514964,0.012389407618493909,0.0019573922578666604,0.02970849165724211,0.0002952771156781945,0.01902487247171222,0.0003991169884998921,0.0003970970486775294,4.408556315820844e-06,4.4966813800697447e-07
0.52,0.06884689865925751,0.35694050990054116,0.17699154989989277,0.052744837568321816,6.341732022878694,0.009847000000000003,6.520926543933011e-05,0.005664743119251329,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1253381406186984,0.00810327997219461,0.0252,0.025199999998978203,0.012390682451896484,0.012389408492992495,0.001989469481788142,0.029914541415815864,0.0002953710903826022,0.01902519606863608,0.0003991990871355575,0.00039709849265951813,4.484999947810959e-06,4.4994393153137774e-07
0.53,0.07001839551161897,0.3569405099005514,0.17699156288315473,0.052761938352436095,6.341841944231466,0.009844000000000004,6.524999660018062e-05,0.005664764532497635,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12530577796367115,0.008241165151717552,0.0252,0.025199999998978925,0.012390732814950041,0.012389409401820832,0.002021500130569484,0.03012029211206426,0.00029546685477364215,0.019025525832694398,0.0003992827923410279,0.0003970999937280842,4.561333820441023e-06,4.502249765412463e-07
0.54,0.07118819097194491,0.3569405099005616,0.1769915763663759,0.05277935821959359,6.3419539181158,0.009841000000000003,6.529148764367607e-05,0.005664786776202816,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12527341240794135,0.008378850077397916,0.0252,0.025199999998979646,0.012390784113996293,0.012389410345646315,0.002053484260497091,0.030325744110820473,0.0002955644060297241,0.0190258617543474,0.0003993681040934615,0.0003971015530118174,4.637558112656253e-06,4.505112647413649e-07
0.55,0.07235628656609172,0.3569405099005718,0.17699159035543463,0.05279709679606171,6.342067942174111,0.009838000000000003,6.53337377202223e-05,0.005664809862894295,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12524104395111899,0.008516334928828995,0.0252,0.025199999998980368,0.012390836347788864,0.012389411324880426,0.002085421913290382,0.030530897682755506,0.00029566374205794557,0.019026203826522335,0.00039945502304898693,0.00039710317138889006,4.713672966493027e-06,4.508027902695339e-07
0.56,0.07352268251715599,0.356940509900582,0.17699160484726972,0.05281515402628781,6.342184016059623,0.009835000000000003,6.537674684243922e-05,0.00566483379636443,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12520867259281396,0.00865361973226926,0.0252,0.02519999999898109,0.01239088951614417,0.012389412339308882,0.002117313095049186,0.030735752868208115,0.0002957648625472117,0.01902655204817887,0.0003995435514664862,0.00039710484912514656,4.7896784323094116e-06,4.510995532128306e-07
0.5700000000000001,0.07468738254039077,0.3569405099005922,0.176991619862783,0.052833529001811326,6.342302134035422,0.009832000000000002,6.542051271170987e-05,0.0056648586038206454,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12517629833263613,0.008790704925003993,0.0252,0.025199999998981808,0.012390943616018424,0.01238941339039481,0.002149157907354625,0.030940310325010004,0.00029586776241014343,0.019026906402106265,0.0003996336874655935,0.00039710658812782724,4.8655748081789295e-06,4.514015377107981e-07
0.58,0.07585038866978708,0.35694050990060233,0.17699163541133958,0.052852221224795264,6.342422292959622,0.009829000000000003,6.546503414213805e-05,0.0056648843011974275,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12514392117019532,0.00892759074643394,0.0252,0.025199999998982522,0.01239099864574068,0.012389414478793772,0.0021809564058193555,0.03114457041377642,0.0002959724388588535,0.019027266878878867,0.00039972543121818055,0.0003971083895139396,4.9413622741748005e-06,4.517087355807525e-07
0.59,0.07701170293933593,0.35694050990061255,0.1769916515023045,0.052871230197402606,6.342544489690336,0.009826000000000003,6.551030994782748e-05,0.005664910904429263,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12511154110510123,0.009064277435959838,0.0252,0.025199999998983244,0.012391054603637153,0.012389415605161316,0.002212708646056034,0.03134853349516058,0.0002960788891054546,0.019027633469071006,0.0003998187829366534,0.0003971102544004913,5.017041011121679e-06,4.520211386400096e-07
0.6,0.07817132738302833,0.3569405099006227,0.17699166814504289,0.052890555421796354,6.342668721085674,0.009823000000000004,6.555633894288195e-05,0.005664938429450638,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12507915813696344,0.009200765232982435,0.0252,0.025199999998983962,0.012391111488031249,0.012389416770153002,0.002244414683677316,0.031552199929853586,0.00029618711036205955,0.019028006163257023,0.00039991374287376235,0.0003971121839044897,5.092611200592767e-06,4.523387387058854e-07
0.61,0.07932926403485531,0.35694050990063286,0.17699168534891982,0.052910196400139504,6.342794984003748,0.009820000000000002,6.56031199414052e-05,0.005664966892196041,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12504677226539151,0.00933705437690247,0.0252,0.02519999999898468,0.012391169297243597,0.012389417974424388,0.002276074574295858,0.031755570078584275,0.0002962970998407812,0.019028384952011246,0.00040001031132241204,0.0003971141791429424,5.168073024906934e-06,4.5266152759569584e-07
0.62,0.08048551492880786,0.356940509900643,0.1769917031233004,0.05293015263459504,6.342923275302672,0.009817000000000003,6.5650651757501e-05,0.005664996308599957,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.1250143834899951,0.009473145107120684,0.0252,0.025199999998985395,0.012391228029592078,0.012389419218631029,0.0023076883735243174,0.03195864430211903,0.0002964088547537322,0.019028769825908017,0.0004001084886154732,0.0003971162412328569,5.243426667125827e-06,4.5298949712675696e-07
0.63,0.081640082098877,0.3569405099006531,0.1769917214775497,0.052950423627325965,6.3430535918405555,0.009814000000000003,6.569893320527311e-05,0.005665026694596872,0.0003,1.0,0.1201,0.8467,0.0571,0.0008,0.1177,0.0252,0.0706,0.0123,3.006,0.8892,7.9075,0.07,0.0003,0.0766,0.1007,0.9923,0.0056,0.003,0.0003,3.8009,2.602,3.0455,0.0701,0.0,0.0115,0.0069,20.0,0.01,11.0,0.01,31.009999999999998,11.0,62.01,22.0,1.0,0.0003,0.12498199181038351,0.009609037663037823,0.0252,0.02519999999898611,0.01239128768339186,0.012389420503428481,0.0023392561369753487,0.03216142296126167,0.0002965223723130254,0.019029160775521668,0.0004002082751255948,0.0003971183712912407,5.318672311051013e-06,4.533226391163845e-07
