Time,R,JAK,RJ,IFNRJ,IFNRJ2,IFNRJ2_star,STAT1c,IFNRJ2_star_STAT1c,STAT1c_star,IFNRJ2_star_STAT1c_star,STAT1c_star_STAT1c_star,SHP2,IFNRJ2_star_SHP2,PPX,STAT1c_star_PPX,STAT1c_STAT1c_star,STAT1n_star_STAT1n_star,STAT1n_star,PPN,STAT1n_star_PPN,STAT1n,STAT1n_STAT1n_star,mRNAn,mRNAc,SOCS1,IFNRJ2_star_SOCS1,IFNRJ2_star_SHP2_SOCS1_STAT1c,STAT1c_star_STAT1c_star_PPX,STAT1n_star_STAT1n_star_PPN,IFNRJ2_star_SOCS1_STAT1c,IFN,IFNRJ2_star_SHP2_STAT1c,IFNRJ2_star_SHP2_SOCS1,IFNR,cytoplasm,nucleus,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46
1.22,3.6459069956170964,4.6381968026998095,4.213958653453318,1.1165880644854924,0.015608469554876445,7.92995247829424e-06,999.9999874500983,1.1454408250789386e-05,8.75076262436913e-07,3.4433997503173686e-15,1.3369452886401356e-15,99.99999961423498,1.723584180343477e-07,49.99999999304478,6.955196116815153e-09,2.7832414565280997e-11,5.401398284786921e-19,8.190657689655797e-21,60.0,3.453248000597724e-23,2.2958650579356968e-26,8.552727432241017e-25,1.0280755690188765e-24,7.321244572314649e-29,4.899445025485699e-32,3.029517258406801e-40,1.5123254355291346e-41,5.383624309102947e-18,2.4320208426401155e-21,6.483382391406463e-40,10.0,2.1340666146152828e-07,7.451256582254076e-42,0.9922898070827135,1.0,1.0,1.4803454843285426,0.8204599694009538,0.04674906231908304,7.804234777438223e-05,5.427609242956143e-05,4.581763300315755e-06,3.297486600488161e-14,1.518147477274713e-14,7.585235611634562e-07,5.170752541030432e-10,4.236277389239627e-08,2.086558835044546e-11,6.577053956088745e-17,1.615087292730884e-20,1.6944876737790218e-10,6.684726443200678e-18,-5.401398284786921e-20,4.845329653781525e-22,1.726624000298862e-25,3.19219855401935e-20,1.2160104213200577e-23,-1.7105454864482037e-25,1.1479325289678485e-27,1.3503495711967303e-23,1.0280755690188765e-27,7.321244572314649e-31,3.660622286157325e-32,2.4497225127428496e-35,7.740178071839275e-39,1.9049431849968085e-39,6.180917279290015e-41,4.536976306587404e-44,7.561627177645673e-45,2.880492115074901e-41,4.751144842569923e-41,1.102759488367923e-06,6.402199843845849e-10,3.2416911957032317e-43,3.7256282911270383e-45,2.2353769746762229e-44,1.5147586292034005e-43,1.1159214880928417e-38,1.681469931095685e-40,2.0760251574510996e-40,0.709335602981765,0.40441413783199065
1.23,3.6241186677300914,4.619440683531425,4.220465746992166,1.1278929133583404,0.016079765777436087,8.209280147286085e-06,999.9999868981799,1.1948269540230806e-05,9.214398539995844e-07,3.787726651854359e-15,1.4961140938906117e-15,99.99999959526816,1.8006979085626053e-07,49.99999999261029,7.3896874635551815e-09,2.95712163114771e-11,6.099840817390669e-19,9.334299349582647e-21,60.0,3.9707038100761664e-23,2.6635285108240304e-26,9.833492402277082e-25,1.1716666142736791e-24,8.41962177059831e-29,5.685265697196326e-32,3.666315809321755e-40,1.8630679019040015e-41,6.079583472467473e-18,2.7713393075203256e-21,7.915894712731887e-40,10.0,2.246621106859054e-07,9.097470406100154e-42,0.9953220158013434,1.0,1.0,1.4631168342162009,0.8215352911312663,0.04766974380467137,8.039882888718044e-05,5.611562468565194e-05,4.779307816092323e-06,3.5927926175857706e-14,1.6831416681386448e-14,7.849140532347994e-07,5.402093725687816e-10,4.459405520045901e-08,2.2169062390665546e-11,7.358978798898125e-17,1.823875041740242e-20,1.7837372512311363e-10,7.480570469453059e-18,-6.099840817390669e-20,5.521165533548066e-22,1.9853519050380832e-25,3.604477704283995e-20,1.385669653760163e-23,-1.9666984804554166e-25,1.3317642554120152e-27,1.5249602043476672e-23,1.171666614273679e-27,8.41962177059831e-31,4.2098108852991554e-32,2.842632848598163e-35,9.29772460591486e-39,2.299781032010525e-39,7.543281100312941e-41,5.589203705712005e-44,9.315339509520008e-45,3.4843663863610046e-41,5.787521908002186e-41,1.1498945270500545e-06,6.739863320577162e-10,3.957947356365944e-43,4.548735203050077e-45,2.7292411218300463e-44,1.8331579046608774e-43,1.3506658444458666e-38,2.038391739706729e-40,2.5358969036655643e-40,0.7049172932299915,0.4033884556328064
1.24,3.602545317509969,4.600865873065892,4.226791254154208,1.1391795588546911,0.01656027873089232,8.49553565928963e-06,999.9999863276544,1.2458251901438122e-05,9.697881466199258e-07,4.1627315068840004e-15,1.6724862578897572e-15,99.99999957555592,1.880480236192075e-07,49.99999999215303,7.846949209170554e-09,3.1401151422689256e-11,6.880926487728629e-19,1.0625034589120689e-20,60.0,4.559975799424882e-23,3.0859825615007295e-26,1.1291879146731708e-24,1.3337326009865452e-24,9.670649453228047e-29,6.588398490502466e-32,4.4293149679232675e-40,2.2908507098220396e-41,6.857866123637649e-18,3.1542618305057074e-21,9.647475879335871e-40,10.0,2.3639612212810268e-07,1.1087439051346882e-41,0.9983205555559237,1.0,1.0,1.4461432180427842,0.8225746596537478,0.04859714694631628,8.28013936544616e-05,5.7997682823935354e-05,4.983300760575249e-06,3.91129831543879e-14,1.864253236070124e-14,8.119439575992417e-07,5.641440708576225e-10,4.692001748155229e-08,2.354084762751166e-11,8.225273965663636e-17,2.0573598370912948e-20,1.8767739638759157e-10,8.362431289448786e-18,-6.88092648772863e-20,6.283821237483916e-22,2.279987899712441e-25,4.065470656027063e-20,1.5771309152528538e-23,-2.2583758293463415e-25,1.5429912807503649e-27,1.7202316219321572e-23,1.3337326009865451e-27,9.670649453228047e-31,4.8353247266140236e-32,3.294199245251233e-35,1.1150101713055501e-38,2.7716538555444437e-39,9.189305696423323e-41,6.872552129466119e-44,1.1454253549110198e-44,4.207566168096365e-41,7.037270551946834e-41,1.1985459604303604e-06,7.09188366384308e-10,4.8237379396679355e-43,5.543719525673441e-45,3.326231715404065e-44,2.214657483961634e-43,1.631951084555352e-38,2.4667831908581704e-40,3.0920352012806363e-40,0.7005426523908753,0.4023549195010086
1.25,3.581183972434876,4.5824699114116045,4.232938070375114,1.1504474321725835,0.017050074581636526,8.788812688701704e-06,999.9999857380939,1.2984702470493534e-05,1.0201853442355412e-06,4.570811697834762e-15,1.867732730614965e-15,99.99999955507651,1.9629954271243016e-07,49.999999991672034,8.32794241440638e-09,3.3326066825181666e-11,7.75353076797366e-19,1.2080173943587447e-20,60.0,5.23024366002007e-23,3.5707890858879265e-26,1.2950572080264558e-24,1.516448625296696e-24,1.1093870899042135e-28,7.625066841806719e-32,5.3420262397635226e-40,2.811661739672755e-41,7.72731008374914e-18,3.5859145575066306e-21,1.173696292529913e-39,10.0,2.486240013037202e-07,1.3488830553224598e-41,1.0012859389767386,1.0,1.0,1.4294198765724748,0.823578665431571,0.04953115685137234,8.525037290818263e-05,5.992273853045703e-05,5.193880988197414e-06,4.2545683642306825e-14,2.0628789458798296e-14,8.396213564173352e-07,5.888986281372905e-10,4.9343678720399713e-08,2.498382724321914e-11,9.184117449844403e-17,2.3181930251247417e-20,1.9737185257211437e-10,9.338663653074827e-18,-7.753530767973661e-20,7.143499492952067e-22,2.615121830010035e-25,4.580400169634064e-20,1.7929572787533154e-23,-2.590114416052912e-25,1.7853945429439634e-27,1.938382691993415e-23,1.5164486252966961e-27,1.1093870899042135e-30,5.546935449521068e-32,3.8125334209033596e-35,1.334963657989627e-38,3.334663896836907e-39,1.1174630525144075e-40,8.434985219018266e-44,1.4058308698363778e-44,5.072249604931102e-41,8.541734896940326e-41,1.2487454410114104e-06,7.458720039111606e-10,5.868481462649565e-43,6.7444152766123e-45,4.0466491659673796e-44,2.6710131198817615e-43,1.9684475222444216e-38,2.9801054378435213e-40,3.763432639439887e-40,0.6962110757074405,0.4013138971994129
1.26,3.5600317381867286,4.564250402640751,4.238909013030993,1.1616959808507303,0.01754921837049821,9.089204692795456e-06,999.9999851290662,1.3527971336763868e-05,1.072697030755883e-06,5.014525640032555e-15,2.0836684898587336e-15,99.99999953380782,2.04830855108624e-07,49.99999999116631,8.833658786461448e-09,3.5349932142958335e-11,8.727385129591276e-19,1.3718877052609913e-20,60.0,5.9917603506104e-23,4.126471070920204e-26,1.4834905126866191e-24,1.7222222400796767e-24,1.2711118644310643e-28,8.813561012789565e-32,6.4320650705753565e-40,3.4446151588651855e-41,8.697605147129765e-18,4.071970525859304e-21,1.4254067258182087e-39,10.0,2.6136137483956303e-07,1.638183296341879e-41,1.0042186644540219,1.0,1.0,1.4129421787917134,0.8245478829891839,0.050471658402889974,8.774609185249105e-05,6.189125939163287e-05,5.411188534705547e-06,4.624255160945434e-14,2.2805211546863882e-14,8.679542940205047e-07,6.14492565325872e-10,5.1868119771025994e-08,2.6500976359384343e-11,1.0244390344510426e-16,2.6092815441389294e-20,2.074694165321836e-10,1.0418342449293668e-17,-8.727385129591276e-20,8.11149102455374e-22,2.9958801753052005e-25,5.15499166723758e-20,2.0359852629296523e-23,-2.9669810253732386e-25,2.063235535460102e-27,2.181846282397819e-23,1.7222222400796767e-27,1.2711118644310644e-30,6.355559322155322e-32,4.406780506394783e-35,1.5957331372831444e-38,4.005326599285067e-39,1.3565144159957703e-40,1.0333845476595557e-43,1.722307579432593e-44,6.104428381321197e-41,1.034977404875236e-40,1.3005248524018399e-06,7.840841245186892e-10,7.127033629091044e-43,8.190916481709395e-45,4.914549889025637e-44,3.2160325352876784e-43,2.370337947858553e-38,3.5941966446400144e-40,4.572602695481453e-40,0.6919219743482653,0.40026574531482617
1.27,3.5390857459850418,4.546204971809055,4.244706874102256,1.172924659208896,0.018057773950461983,9.396805134054966e-06,999.9999845001342,1.4088411557396154e-05,1.1273901484629141e-06,5.4966013174959275e-15,2.3222632128223714e-15,99.99999951172731,2.1364854777368009e-07,49.99999999063485,9.365120933059261e-09,3.747684071699294e-11,9.81315085435576e-19,1.556232934886457e-20,60.0,6.855966138607949e-23,4.762624278173277e-26,1.6973142912319885e-24,1.9537156811544235e-24,1.4546758264754555e-28,1.0174478887615021e-31,7.731819572232832e-40,4.212525635972981e-41,9.779366507083984e-18,4.6187018373354186e-21,1.7281256289287212e-39,10.0,2.7462418486738815e-07,1.9861324395023043e-41,1.0071192258240234,1.0,1.0,1.3967055777004629,0.8254828816362734,0.051418535457119795,9.028886975230991e-05,6.390371066132906e-05,5.635364622958462e-06,5.0221027017048544e-14,2.5187944615742397e-14,8.969507992625574e-07,6.409456433210403e-10,5.449648322597568e-08,2.8095362799177783e-11,1.1415728731795342e-16,2.9338099521251955e-20,2.1798265805430503e-10,1.1611316064111857e-17,-9.81315085435576e-20,9.200278286546583e-22,3.4279830693039744e-25,5.795516475866748e-20,2.3093509186677094e-23,-3.3946285824639773e-25,2.3813121390866385e-27,2.45328771358894e-23,1.9537156811544235e-27,1.4546758264754556e-30,7.273379132377277e-32,5.087239443807511e-35,1.9044200893772613e-38,4.8029550587695575e-39,1.643875107771296e-40,1.2637576907918943e-43,2.1062628179864906e-44,7.334593046580009e-41,1.2519038760961762e-40,1.3539163118871512e-06,8.238725546021645e-10,8.640628144643607e-43,9.930662197511522e-45,5.958397318506913e-44,3.8659097861164165e-43,2.849563662725885e-38,4.327663952990812e-40,5.546190685563721e-40,0.6876747646805279,0.39921081020412136
1.28,3.5183432048003387,4.528331307559713,4.250334367962903,1.1841329378525187,0.018575804038168893,9.71170721842861e-06,999.9999838508567,1.466637905167492e-05,1.184333043003215e-06,6.019946084688982e-15,2.5856529202737655e-15,99.99999948881205,2.2275928776924591e-07,49.99999999007658,9.923383365519124e-09,3.971101362157253e-11,1.1022497118662034e-18,1.763393520372508e-20,60.0,7.835613105477854e-23,5.490040810366559e-26,1.9396787700019947e-24,2.2138701634593873e-24,1.6627954618807013e-28,1.1730992508957841e-31,9.279220191329465e-40,5.142581323856558e-41,1.0984212419102869e-17,5.233036691633566e-21,2.0915938376431694e-39,10.0,2.884286994886204e-07,2.4039393844192134e-41,1.0099881027593745,1.0,1.0,1.3807056501055899,0.8263842148355304,0.0523716717726557,9.287902019084447e-05,6.596055325140294e-05,5.8665516206699685e-06,5.449950577144474e-14,2.779432984295773e-14,9.266188593245043e-07,6.682778633077378e-10,5.723197546530429e-08,2.9770150096557375e-11,1.2708580350420919e-16,3.2952637257308605e-20,2.2892440205113568e-10,1.2928264601368827e-17,-1.1022497118662035e-19,1.042364886012549e-21,3.9178065527389272e-25,6.508837537364549e-20,2.6165183458167833e-23,-3.87935754000399e-25,2.7450204051832796e-27,2.755624279665509e-23,2.2138701634593872e-27,1.6627954618807014e-30,8.313977309403507e-32,5.86549625447892e-35,2.269280072380227e-38,5.75010096306787e-39,1.988742200474063e-40,1.5427743971569675e-43,2.571290661928279e-44,8.798432267011367e-41,1.5117449705695966e-40,1.4089521577724917e-06,8.652860984658613e-10,1.0457969188215847e-42,1.2019696922096068e-44,7.21181815325764e-44,4.639610095664732e-43,3.420107717398262e-38,5.202335678399423e-40,6.715684012900351e-40,0.6834688789048803,0.39814942770618533
1.29,3.497801345018346,4.51062711615542,4.2557941877138346,1.1953202934335665,0.019103370150496186,1.0034004144640605e-05,999.9999831807871,1.526223260929156e-05,1.2435954391099344e-06,6.5876559746908905e-15,2.8761520451210748e-15,99.99999946503871,2.321698214936876e-07,49.99999998949043,1.0509532744913822e-08,4.205680065199739e-11,1.2368186133402439e-18,1.9959525786809387e-20,60.0,8.944901823995396e-23,6.320845436008219e-26,2.214091630960093e-24,2.50593203142035e-24,1.898496415778346e-28,1.3509142241493602e-31,1.111862507909694e-39,6.267131325608871e-41,1.2324848887434586e-17,5.9226207450167975e-21,2.5272996946672653e-39,10.0,3.0279150650395203e-07,2.9048265818634873e-41,1.0128257711370847,1.0,1.0,1.3649380499907733,0.8272524316740957,0.053330950125665064,9.551685075248094e-05,6.806224571957918e-05,6.104893043716625e-06,5.909738096408073e-14,3.0642977118988507e-14,9.569664447975192e-07,6.965094644810629e-10,6.00778653934443e-08,3.152859823474147e-11,1.413426324483397e-16,3.6974546662303756e-20,2.403077235083281e-10,1.4380760225605373e-17,-1.236818613340244e-19,1.1796817435605724e-21,4.472450911997698e-25,7.302459265141127e-20,2.961310372508399e-23,-4.428183261920187e-25,3.1604227180041096e-27,3.09204653335061e-23,2.50593203142035e-27,1.898496415778346e-30,9.49248207889173e-32,6.754571120746801e-35,2.6998971597546284e-38,6.873060157938523e-39,2.401957054635013e-40,1.8801393976826614e-43,3.1335656628044356e-44,1.0537659703243903e-40,1.822490720356563e-40,1.4656649514636618e-06,9.083745195118561e-10,1.2636498473336327e-42,1.4524132909317437e-44,8.714479745590462e-44,5.5593125395484706e-43,4.098320427886962e-38,6.243782019662174e-40,8.118235748499958e-40,0.6793037535809275,0.39708192405151743
1.3,3.4774574744671605,4.493090167187565,4.261088949158571,1.2064862188576915,0.019640532658974728,1.0363788815404054e-05,999.9999824894747,1.5876333790085427e-05,1.3052484874985806e-06,7.203026351161697e-15,3.196266585503893e-15,99.99999944038355,2.4188697491431715e-07,49.99999998887528,1.1124688909286358e-08,4.451868443765578e-11,1.3864163112706121e-18,2.25675858969659e-20,60.0,1.0199630326385763e-22,7.268646167329436e-26,2.5244547263555774e-24,2.8334812958478628e-24,2.1651453633795195e-28,1.5538161777791843e-31,1.330183640284522e-39,7.624605971379291e-41,1.3815159139156354e-17,6.695884070404021e-21,3.0487725046978354e-39,10.0,3.1772952433491264e-07,3.5043688539041777e-41,1.0156326927204031,1.0,1.0,1.3493985510762017,0.8280880654545604,0.05429625331994624,9.820266329487364e-05,7.020924203936101e-05,6.3505335160341715e-06,6.403508520472338e-14,3.375384562379626e-14,9.880014807577955e-07,7.256609247429515e-10,6.303748657855123e-08,3.3374066727859077e-11,1.5705029741180582e-16,4.144547741746906e-20,2.521459560410676e-10,1.5981332927519467e-17,-1.3864163112706123e-19,1.3336558931651826e-21,5.099815163192882e-25,8.184580186215593e-20,3.3479420352020105e-23,-5.048909452711155e-25,3.634323083664718e-27,3.4660407781765304e-23,2.8334812958478627e-27,2.1651453633795196e-30,1.0825726816897597e-31,7.769080888895921e-35,3.2073827084895126e-38,8.202450932180194e-39,2.896280368208817e-40,2.2873817914137875e-43,3.8123029856896453e-44,1.260096255762512e-40,2.1935265563223273e-40,1.5240874652569027e-06,9.531885730047378e-10,1.5243862523489177e-42,1.7521844269520888e-44,1.0513106561712532e-43,6.6509182014226105e-43,4.903293132324432e-38,7.481914207779633e-40,9.797619441679653e-40,0.675178841039024,0.3960086155707427
1.31,3.457308918368761,4.475718244586128,4.266221250849075,1.2176302123573062,0.020187350725045156,1.0701154115499677e-05,999.9999817764644,1.6509046924470793e-05,1.3693647379158373e-06,7.869562039670063e-15,3.5487077155475255e-15,99.9999994148224,2.519176526194807e-07,49.99999998822996,1.1770005112586126e-08,4.710128140096493e-11,1.5525654200955016e-18,2.548949772947217e-20,60.0,1.1617357353603533e-22,8.348700083114334e-26,2.875104310273983e-24,3.2004623054067946e-24,2.4664849407246734e-28,1.7850836180538417e-31,1.5889266525234567e-39,9.260590542301027e-41,1.5470301019442403e-17,7.562113093857798e-21,3.671921957403973e-39,10.0,3.332599950901715e-07,4.220885420675527e-41,1.018409326217378,1.0,1.0,1.334082997768886,0.8288916459226688,0.05526746321680291,0.00010093675362522578,7.240199382431788e-05,6.603618769788318e-06,6.933413448400596e-14,3.7148324937391445e-14,1.0197318747639957e-06,7.557529578584422e-10,6.611423585715717e-08,3.5310015337758376e-11,1.7434132553171936e-16,4.641090305832721e-20,2.6445268631204103e-10,1.7743538577737628e-17,-1.5525654200955018e-19,1.506135149061123e-21,5.808678676801766e-25,9.164150258695854e-20,3.781056546928899e-23,-5.7502086205479665e-25,4.1743500415571676e-27,3.881413550238754e-23,3.2004623054067946e-27,2.4664849407246735e-30,1.2332424703623367e-31,8.925418090269209e-35,3.804601714644349e-38,9.773875422617584e-39,3.4867101250706876e-40,2.778177162690308e-43,4.630295271150514e-44,1.5045089348119033e-40,2.635861031620775e-40,1.5842526837683203e-06,9.997799852705146e-10,1.8359609787019865e-42,2.1104427103377635e-44,1.2662656262026582e-43,7.944633262617284e-43,5.857286623336955e-38,8.951672641585516e-40,1.1805333250340367e-39,0.6710935971494045,0.394929809562913
1.32,3.4373530791973117,4.458509195447609,4.2711936142305085,1.2287517884048988,0.020743882357535402,1.104619259419124e-05,999.9999810412963,1.716073902042343e-05,1.4360181879070796e-06,8.590988878336647e-15,3.936406607542337e-15,99.99999938833072,2.6226883820282373e-07,49.999999987553295,1.244666907436392e-08,4.980934596050629e-11,1.7369269843487653e-18,2.875980644629904e-20,60.0,1.3217579998326584e-22,9.578096161171829e-26,3.2708548090395793e-24,3.611217161152026e-24,2.8066717686288267e-28,2.0483896756854457e-31,1.8951273203415567e-39,1.1229076613976395e-40,1.7306809782973283e-17,8.531528966600513e-21,4.4154301424967816e-39,10.0,3.494004959372498e-07,5.075892880646151e-41,1.021156116250295,1.0,1.0,1.3189873504486114,0.8296636870780038,0.056244461828822416,0.00010371941178767701,7.464094786181923e-05,6.8642956081693725e-06,7.501717292274721e-14,4.084932405924442e-14,1.0521654850219427e-06,7.868065146084712e-10,6.93115755626075e-08,3.734000722309176e-11,1.933589683715269e-16,5.192042934891985e-20,2.7724176294430596e-10,1.9682033037711685e-17,-1.7369269843487654e-19,1.699153226781289e-21,6.608789999163293e-25,1.0250931326760582e-19,4.2657644833002566e-23,-6.541709618079159e-25,4.789048080585914e-27,4.342317460871913e-23,3.611217161152026e-27,2.8066717686288266e-30,1.4033358843144134e-31,1.024194837842723e-34,4.506430099911458e-38,1.1628674161301771e-38,4.190848583209425e-40,3.3687229841929186e-43,5.614538306988198e-44,1.793609451136722e-40,3.1623880984129293e-40,1.6461937923581964e-06,1.0482014878117493e-09,2.207715071248391e-42,2.5379464403230753e-44,1.5227678641938452e-43,9.475636601707784e-43,6.986221825888577e-38,1.0693816679767153e-39,1.4201876605004975e-39,0.6670474935144565,0.3938458040087057
1.33,3.417587372913022,4.441460878019404,4.276008547404537,1.2398504660971796,0.021310184346372867,1.1398996773772815e-05,999.9999802835061,1.783177975430967e-05,1.505284253227925e-06,9.371264725493932e-15,4.362529741183673e-15,99.99999936088352,2.7294759310567914e-07,49.99999998684407,1.3155903212433781e-08,5.264777146500027e-11,1.941311711046661e-18,3.24165051917991e-20,60.0,1.502192805069157e-22,1.0975956267635713e-25,3.71704670370688e-24,4.070521582262689e-24,3.190318057291023e-28,2.3478455307688284e-31,2.256968800864072e-39,1.3593917974709693e-40,1.9342709795920826e-17,9.615371648456566e-21,5.301203771826677e-39,10.0,3.661689315137535e-07,6.094627944084577e-41,1.0238735051063936,1.0,1.0,1.304107634030403,0.8304047001589637,0.057227130261981174,0.00010655092173186434,7.692654858874878e-05,7.132711901723869e-06,8.110801936803372e-14,4.4881360686200675e-14,1.085310151470859e-06,8.188427793170374e-10,7.263303199910609e-08,3.9467709637301344e-11,2.142579450426063e-16,5.802812938776248e-20,2.905272904167994e-10,2.1812648705918364e-17,-1.941311711046661e-19,1.914946455406563e-21,7.510964025345784e-25,1.1455562833310834e-19,4.8076858242282834e-23,-7.434093407413761e-25,5.4879781338178566e-27,4.853279277616652e-23,4.070521582262689e-27,3.190318057291023e-30,1.5951590286455116e-31,1.1739227653844142e-34,5.330047038101519e-38,1.381478703345514e-38,5.029325378451616e-40,4.0781753924129076e-43,6.796958987354847e-44,2.135076227557721e-40,3.788188821159131e-40,1.7099441777316319e-06,1.0985067945412604e-09,2.6506018859133385e-42,3.047313972042289e-44,1.828388383225373e-43,1.128484400432036e-42,8.32024084264374e-38,1.2755829452704702e-39,1.7058222607472166e-39,0.6630400044804765,0.3927568883922058
