data_set_T,data_set_C1,data_set_C2,data_set_C3,data_set_C4,data_set_C5,data_set_C6,data_set_C7,data_set_C8,data_set_C9,data_set_C10,data_set_C11,data_set_C12,data_set_C13,data_set_C14,data_set_C15,data_set_IKS,data_set_O1,data_set_O2
2179.45,0.0033729309,0.0030863925,0.001077206,0.00016356917,8.7816668e-05,0.040494785,0.027391337,0.0064192754,0.0060260338,0.17936651,0.084731817,0.15768673,0.37034711,0.34641582,0.48846877,0.45461941,0.16013145,1.0193594
2184.0,0.0033319104,0.003058674,0.0010709023,0.00016318125,8.832616e-05,0.0401714,0.027258189,0.006411057,0.0060620657,0.17867362,0.08471372,0.15864414,0.37063131,0.34853628,0.49173686,0.45603952,0.16139475,1.0280715
2188.55,0.0032913908,0.0030312068,0.0010646363,0.00016279492,8.8838009e-05,0.039850462,0.027125595,0.0064028506,0.0060982616,0.17798206,0.084695302,0.15960589,0.3709127,0.3506664,0.4950209,0.45745346,0.16266535,1.0368377
2193.1001,0.0032513663,0.0030039886,0.0010584076,0.0001624102,8.9352237e-05,0.039531957,0.026993554,0.0063946564,0.0061346223,0.17729187,0.084676586,0.16057199,0.37119129,0.35280618,0.49832091,0.45886126,0.16394331,1.0456581
2197.6499,0.0032118307,0.0029770171,0.001052216,0.00016202706,8.9868845e-05,0.03921587,0.026862064,0.0063864756,0.0061711478,0.17660303,0.084657572,0.16154245,0.37146714,0.35495564,0.50163704,0.46026289,0.16522864,1.0545331
2202.2,0.0031727781,0.00295029,0.0010460615,0.00016164551,9.0387854e-05,0.038902178,0.026731126,0.0063783075,0.0062078396,0.17591558,0.084638268,0.16251728,0.37174025,0.35711491,0.5049693,0.46165836,0.1665214,1.0634629
2206.75,0.0031342022,0.002923805,0.0010399437,0.00016126556,9.0909263e-05,0.038590875,0.026600739,0.0063701533,0.0062446981,0.17522952,0.084618673,0.16349652,0.37201068,0.35928392,0.50831777,0.46304768,0.1678216,1.0724475
2211.3,0.0030960976,0.0028975601,0.0010338624,0.00016088718,9.1433096e-05,0.038281932,0.0264709,0.0063620126,0.0062817242,0.17454487,0.084598802,0.16448019,0.37227842,0.36146283,0.51168251,0.46443087,0.16912928,1.0814875
2215.8501,0.0030584584,0.0028715532,0.0010278173,0.0001605104,9.1959351e-05,0.037975345,0.02634161,0.0063538859,0.0063189184,0.17386165,0.084578663,0.16546831,0.37254351,0.36365157,0.51506358,0.46580788,0.17044447,1.090583
2220.3999,0.0030212787,0.0028457816,0.0010218082,0.0001601352,9.2488044e-05,0.037671089,0.026212865,0.006345774,0.0063562817,0.17317985,0.084558256,0.16646089,0.37280598,0.3658503,0.51846111,0.46717873,0.17176722,1.0997341
2224.95,0.0029845531,0.0028202438,0.0010158351,0.00015976156,9.3019182e-05,0.037369154,0.026084667,0.0063376767,0.0063938149,0.17249951,0.084537588,0.16745794,0.37306589,0.36805898,0.52187514,0.46854344,0.17309754,1.1089412
2229.5,0.002948276,0.0027949372,0.0010098977,0.00015938953,9.3552786e-05,0.037069522,0.025957013,0.0063295942,0.0064315186,0.17182063,0.084516667,0.1684595,0.37332323,0.37027767,0.52530575,0.46990201,0.17443547,1.1182045
2234.05,0.002912442,0.00276986,0.0010039955,0.00015901905,9.4088857e-05,0.036772177,0.0258299,0.0063215271,0.0064693931,0.1711432,0.0844955,0.16946559,0.37357804,0.37250647,0.52875304,0.47125441,0.17578103,1.1275241
2238.6001,0.0028770452,0.00274501,0.00099812867,0.00015865017,9.4627409e-05,0.036477104,0.025703331,0.0063134758,0.0065074405,0.17046726,0.084474094,0.17047621,0.37383032,0.37474534,0.53221697,0.47260067,0.17713429,1.1369007
2243.1499,0.0028420808,0.0027203851,0.00099229685,0.00015828286,9.5168449e-05,0.036184285,0.025577303,0.0063054403,0.0065456601,0.16979282,0.08445245,0.17149141,0.37408015,0.3769944,0.53569776,0.47394079,0.17849524,1.1463339
2247.7,0.0028075434,0.0026959833,0.00098649983,0.00015791711,9.5711999e-05,0.035893712,0.025451815,0.0062974212,0.0065840534,0.16911988,0.084430583,0.17251119,0.37432754,0.37925369,0.53919536,0.47527477,0.17986394,1.1558245
2252.25,0.0027734274,0.0026718024,0.0009807375,0.00015755293,9.625806e-05,0.03560536,0.025326865,0.0062894188,0.0066226213,0.16844845,0.084408492,0.17353559,0.37457252,0.38152319,0.54270995,0.47660261,0.18124042,1.1653725
2256.8,0.002739728,0.0026478407,0.00097500946,0.00015719033,9.6806645e-05,0.03531922,0.025202451,0.0062814327,0.0066613648,0.16777855,0.084386185,0.1745646,0.37481508,0.38380301,0.54624152,0.47792432,0.18262473,1.1749781
2261.3501,0.0027064399,0.0026240959,0.00096931559,0.00015682929,9.735777e-05,0.035035275,0.025078574,0.0062734643,0.0067002838,0.16711019,0.084363669,0.17559825,0.37505528,0.3860932,0.5497902,0.47923991,0.18401687,1.1846417
2265.8999,0.0026735584,0.0026005663,0.00096365577,0.00015646983,9.7911441e-05,0.034753509,0.024955232,0.0062655131,0.0067393798,0.16644336,0.084340952,0.17663659,0.37529317,0.38839376,0.55335599,0.4805494,0.18541689,1.1943636
2270.45,0.0026410781,0.0025772499,0.0009580297,0.00015611193,9.8467674e-05,0.034473911,0.024832424,0.0062575797,0.0067786532,0.16577812,0.084318034,0.17767961,0.37552875,0.39070478,0.55693907,0.48185277,0.18682483,1.2041438
2275.0,0.0026089943,0.0025541445,0.00095243723,0.00015575558,9.9026474e-05,0.034196459,0.024710147,0.0062496639,0.006818105,0.16511442,0.08429493,0.17872734,0.37576205,0.39302629,0.56053948,0.48315001,0.18824071,1.2139827
2279.55,0.002577302,0.0025312484,0.00094687816,0.0001554008,9.9587858e-05,0.033921141,0.0245884,0.0062417667,0.0068577365,0.16445231,0.084271647,0.17977981,0.3759931,0.39535832,0.56415725,0.48444119,0.18966459,1.2238805
2284.1001,0.0025459966,0.0025085595,0.00094135228,0.00015504759,0.00010015184,0.033647947,0.024467183,0.0062338882,0.0068975477,0.16379179,0.084248178,0.18083704,0.37622193,0.397701,0.56779253,0.48572624,0.19109647,1.2338376
2288.6499,0.0025150732,0.0024860762,0.0009358594,0.00015469592,0.00010071842,0.033376854,0.024346495,0.0062260288,0.0069375397,0.16313286,0.084224537,0.18189904,0.37644857,0.40005428,0.57144535,0.48700523,0.19253641,1.2438542
2293.2,0.0024845274,0.0024637964,0.00093039928,0.00015434582,0.00010128762,0.033107854,0.024226334,0.006218188,0.0069777137,0.16247554,0.084200732,0.18296584,0.37667307,0.40241823,0.57511574,0.48827815,0.19398445,1.2539304
2297.75,0.0024543542,0.0024417185,0.00092497177,0.00015399726,0.00010185946,0.03284093,0.024106698,0.0062103672,0.0070180702,0.16181983,0.084176771,0.18403746,0.37689543,0.40479296,0.5788039,0.48954499,0.19544061,1.2640667
2302.3,0.0024245491,0.0024198403,0.00091957668,0.00015365027,0.00010243393,0.032576069,0.023987588,0.0062025655,0.0070586097,0.16116574,0.084152654,0.18511394,0.37711567,0.40717846,0.58250982,0.49080577,0.19690493,1.2742631
2306.8501,0.0023951079,0.0023981603,0.00091421383,0.00015330482,0.00010301105,0.03231325,0.023868999,0.0061947843,0.0070993342,0.1605133,0.084128387,0.18619525,0.37733385,0.40957481,0.58623362,0.49206051,0.19837745,1.2845201
2311.3999,0.0023660259,0.0023766765,0.00090888294,0.00015296093,0.00010359084,0.032052469,0.023750933,0.0061870236,0.007140243,0.15986249,0.084103979,0.18728149,0.37754998,0.41198203,0.58997536,0.49330923,0.19985819,1.294838
2315.95,0.0023372986,0.0023553872,0.00090358395,0.00015261858,0.00010417331,0.031793702,0.023633387,0.0061792829,0.007181338,0.15921333,0.084079437,0.18837261,0.37776408,0.41440022,0.59373516,0.4945519,0.2013472,1.3052167
2320.5,0.0023089219,0.0023342906,0.00089831656,0.00015227779,0.00010475847,0.03153694,0.023516359,0.0061715632,0.0072226198,0.15856583,0.084054761,0.18946868,0.37797618,0.41682938,0.59751302,0.49578854,0.20284453,1.3156568
2325.05,0.0022808914,0.002313385,0.00089308067,0.00015193854,0.00010534633,0.031282172,0.023399848,0.0061638649,0.0072640893,0.15792,0.084029965,0.1905697,0.37818635,0.41926959,0.60130906,0.49701917,0.20435019,1.3261585
2329.6001,0.002253203,0.0022926687,0.00088787603,0.00015160083,0.00010593691,0.031029375,0.023283854,0.006156188,0.0073057474,0.15727584,0.084005058,0.19167571,0.37839457,0.42172089,0.6051234,0.49824384,0.20586422,1.336722
2334.1499,0.0022258521,0.0022721398,0.00088270247,0.00015126467,0.00010653021,0.030778542,0.023168376,0.0061485325,0.0073475945,0.15663336,0.083980031,0.19278671,0.3786009,0.42418334,0.6089561,0.49946249,0.20738667,1.3473476
2338.7,0.0021988351,0.0022517967,0.00087755983,0.00015093005,0.00010712624,0.030529657,0.02305341,0.0061408989,0.0073896321,0.15599258,0.083954901,0.19390273,0.37880534,0.42665699,0.61280721,0.5006752,0.20891759,1.3580357
2343.25,0.0021721474,0.0022316377,0.00087244791,0.00015059697,0.00010772504,0.030282706,0.022938956,0.0061332877,0.007431861,0.15535349,0.083929673,0.19502382,0.37900797,0.42914188,0.61667687,0.5018819,0.21045698,1.3687863
2347.8,0.0021457854,0.0022116611,0.00086736656,0.00015026542,0.0001083266,0.030037677,0.022825012,0.0061256993,0.0074742818,0.15471609,0.083904348,0.19614996,0.37920874,0.43163809,0.62056512,0.50308269,0.2120049,1.3795998
2352.3501,0.0021197449,0.0021918654,0.00086231553,0.00014993543,0.00010893093,0.029794553,0.022711579,0.0061181332,0.0075168954,0.15408042,0.083878942,0.19728121,0.37940773,0.43414566,0.62447202,0.50427753,0.21356139,1.3904767
2356.8999,0.002094022,0.0021722487,0.00085729465,0.00014960696,0.00010953805,0.029553322,0.022598652,0.00611059,0.0075597032,0.15344645,0.083853446,0.19841759,0.37960497,0.43666464,0.62839776,0.50546646,0.21512647,1.4014169
2361.45,0.002068613,0.0021528094,0.00085230381,0.00014928002,0.00011014797,0.029313972,0.02248623,0.0061030705,0.0076027052,0.15281421,0.083827876,0.19955909,0.3798005,0.43919507,0.63234228,0.50664943,0.2167002,1.4124209
2366.0,0.0020435136,0.0021335462,0.00084734277,0.00014895463,0.00011076071,0.029076487,0.022374315,0.0060955742,0.0076459032,0.15218371,0.083802238,0.20070578,0.3799943,0.44173703,0.63630581,0.50782651,0.2182826,1.423489
2370.55,0.0020187204,0.0021144571,0.00084241136,0.00014863077,0.00011137628,0.028840857,0.022262903,0.0060881018,0.0076892977,0.15155494,0.083776534,0.20185766,0.38018644,0.44429058,0.64028829,0.50899774,0.21987371,1.4346213
2375.1001,0.0019942296,0.002095541,0.00083750946,0.00014830843,0.00011199469,0.028607065,0.022151994,0.006080654,0.0077328896,0.15092792,0.083750777,0.20301473,0.38037691,0.44685572,0.64428997,0.51016313,0.22147359,1.4458183
2379.6499,0.0019700374,0.0020767958,0.00083263678,0.00014798764,0.00011261596,0.0283751,0.022041583,0.0060732299,0.0077766799,0.15030263,0.083724961,0.20417707,0.38056579,0.44943258,0.64831078,0.51132262,0.22308226,1.45708
2384.2,0.0019461402,0.0020582201,0.00082779326,0.00014766835,0.00011324008,0.028144948,0.021931674,0.0060658306,0.0078206696,0.14967911,0.0836991,0.20534466,0.38075307,0.45202115,0.6523509,0.51247627,0.22469975,1.468407
2388.75,0.0019225343,0.0020398125,0.00082297868,0.00014735061,0.00011386709,0.027916597,0.021822261,0.0060584564,0.007864859,0.14905734,0.083673202,0.20651755,0.3809388,0.45462152,0.65641046,0.51362407,0.22632612,1.4797995
2393.3,0.0018992162,0.0020215714,0.0008181929,0.0001470344,0.000114497,0.027690032,0.021713344,0.0060511068,0.0079092504,0.14843735,0.083647266,0.20769575,0.38112301,0.45723376,0.66048938,0.5147661,0.22796139,1.4912577
2397.8501,0.0018761825,0.0020034953,0.0008134357,0.0001467197,0.00011512981,0.027465243,0.021604922,0.0060437829,0.0079538431,0.14781912,0.083621293,0.20887929,0.38130572,0.45985788,0.66458791,0.51590228,0.22960562,1.5027817
2402.3999,0.0018534295,0.0019855825,0.00080870691,0.00014640653,0.00011576554,0.027242215,0.021496993,0.0060364846,0.0079986397,0.14720267,0.083595306,0.21006821,0.38148695,0.46249396,0.66870612,0.51703274,0.23125884,1.5143722
2406.95,0.0018309539,0.001967832,0.00080400641,0.00014609488,0.00011640421,0.027020937,0.021389555,0.0060292119,0.0080436394,0.146588,0.083569296,0.21126251,0.38166672,0.46514207,0.67284399,0.51815736,0.23292108,1.5260293
2411.5,0.0018087523,0.0019502419,0.00079933397,0.00014578475,0.00011704583,0.026801394,0.02128261,0.0060219658,0.0080888448,0.14597511,0.083543278,0.21246222,0.38184512,0.46780226,0.67700171,0.51927626,0.23459239,1.5377533
2416.05,0.0017868213,0.0019328108,0.00079468952,0.00014547615,0.00011769041,0.026583575,0.02117615,0.0060147457,0.0081342561,0.14536403,0.083517253,0.21366738,0.38202208,0.47047457,0.68117934,0.52038944,0.23627281,1.5495445
2420.6001,0.0017651576,0.0019155373,0.00079007278,0.00014516906,0.00011833796,0.026367467,0.021070179,0.0060075526,0.0081798742,0.14475474,0.083491229,0.21487799,0.38219774,0.4731591,0.685377,0.52149695,0.23796238,1.561403
2425.1499,0.001743758,0.0018984199,0.00078548369,0.0001448635,0.00011898851,0.026153058,0.020964693,0.0060003861,0.0082257008,0.14414725,0.083465204,0.21609412,0.38237202,0.47585586,0.68959475,0.52259868,0.23966114,1.5733294
2429.7,0.0017226191,0.0018814574,0.00078092195,0.00014455945,0.00011964206,0.025940336,0.020859692,0.005993247,0.0082717352,0.14354156,0.083439194,0.21731575,0.38254505,0.47856492,0.69383264,0.52369475,0.24136913,1.5853239
2434.25,0.0017017379,0.0018646483,0.00077638758,0.00014425692,0.00012029862,0.025729287,0.020755174,0.005986135,0.00831798,0.14293768,0.083413199,0.21854293,0.38271677,0.48128635,0.69809085,0.52478516,0.2430864,1.5973867
2438.8,0.0016811112,0.001847991,0.00077188027,0.0001439559,0.00012095821,0.0255199,0.020651136,0.0059790509,0.0083644362,0.14233561,0.083387218,0.21977569,0.38288727,0.4840202,0.70236945,0.52586991,0.24481297,1.6095183
2443.3501,0.0016607358,0.0018314844,0.00076739991,0.00014365639,0.00012162085,0.025312163,0.020547578,0.0059719943,0.0084111039,0.14173536,0.083361275,0.22101404,0.38305655,0.48676655,0.7066685,0.52694899,0.24654889,1.6217188
2447.8999,0.0016406087,0.0018151269,0.00076294632,0.0001433584,0.00012228655,0.025106065,0.020444499,0.005964966,0.0084579838,0.14113694,0.083335362,0.22225802,0.38322467,0.48952544,0.71098816,0.52802253,0.24829422,1.6339885
2452.45,0.0016207268,0.0017989173,0.0007585194,0.00014306192,0.00012295533,0.024901591,0.020341896,0.0059579662,0.008505078,0.14054035,0.083309487,0.22350764,0.38339162,0.49229693,0.7153284,0.5290904,0.25004897,1.6463279
2457.0,0.0016010872,0.0017828542,0.0007541189,0.00014276695,0.00012362721,0.024698731,0.020239769,0.0059509948,0.0085523874,0.13994557,0.083283655,0.22476295,0.38355744,0.4950811,0.71968949,0.53015274,0.2518132,1.6587371
2461.55,0.0015816868,0.0017669363,0.00074974477,0.00014247348,0.00012430217,0.024497474,0.020138115,0.0059440522,0.0085999127,0.13935263,0.083257876,0.22602396,0.38372216,0.49787799,0.72407132,0.53120947,0.25358698,1.6712164
2466.1001,0.0015625228,0.0017511621,0.00074539677,0.00014218154,0.00012498026,0.024297806,0.020036932,0.005937139,0.0086476542,0.13876152,0.083232149,0.2272907,0.3838858,0.50068766,0.7284742,0.53226066,0.25537032,1.6837664
2470.6499,0.0015435923,0.0017355306,0.00074107479,0.0001418911,0.00012566148,0.024099717,0.019936221,0.0059302547,0.0086956145,0.13817225,0.083206482,0.2285632,0.38404843,0.50351018,0.73289806,0.53330636,0.25716323,1.6963871
2475.2,0.0015248924,0.0017200402,0.0007367786,0.00014160216,0.00012634584,0.023903195,0.019835977,0.0059234002,0.0087437937,0.13758484,0.083180882,0.2298415,0.38421002,0.50634557,0.73734307,0.53434652,0.25896582,1.7090788
2479.75,0.0015064203,0.0017046899,0.0007325082,0.00014131473,0.00012703337,0.023708226,0.019736202,0.0059165759,0.0087921927,0.13699925,0.083155356,0.23112561,0.38437065,0.50919396,0.74180931,0.5353812,0.2607781,1.7218421
2484.3,0.0014881731,0.0016894783,0.00072826329,0.0001410288,0.00012772408,0.023514803,0.019636892,0.005909781,0.0088408124,0.13641553,0.083129905,0.23241556,0.38453034,0.5120554,0.74629694,0.53641039,0.26260009,1.7346771
2488.8501,0.0014701483,0.001674404,0.00072404376,0.00014074438,0.00012841797,0.023322914,0.019538047,0.0059030168,0.0088896547,0.13583364,0.083104543,0.23371138,0.38468906,0.51492995,0.75080597,0.53743416,0.26443189,1.7475841
2493.3999,0.001452343,0.001659466,0.00071984949,0.00014046146,0.00012911508,0.023132544,0.019439666,0.0058962828,0.0089387204,0.13525361,0.083079264,0.2350131,0.38484693,0.51781762,0.75533652,0.53845245,0.2662735,1.7605636
2497.95,0.0014347545,0.0016446628,0.0007156803,0.00014018005,0.00012981541,0.022943683,0.019341744,0.0058895797,0.0089880107,0.13467544,0.083054081,0.23632075,0.38500392,0.52071851,0.75988871,0.53946537,0.26812497,1.7736157
2502.5,0.0014173802,0.0016299934,0.00071153603,0.00013990013,0.00013051897,0.022756323,0.019244283,0.0058829077,0.0090375254,0.13409913,0.083028995,0.23763435,0.38516006,0.52363271,0.76446265,0.54047287,0.26998636,1.7867409
2507.05,0.0014002174,0.0016154564,0.00070741656,0.00013962173,0.00013122578,0.022570448,0.019147281,0.0058762669,0.0090872673,0.13352467,0.083004013,0.23895393,0.38531539,0.52656025,0.76905847,0.54147494,0.27185771,1.7999394
2511.6001,0.0013832637,0.0016010508,0.00070332177,0.0001393448,0.00013193587,0.022386052,0.019050734,0.0058696573,0.0091372356,0.13295208,0.082979143,0.24027954,0.38546994,0.5295012,0.77367616,0.54247171,0.27373907,1.8132117
2516.1499,0.0013665165,0.0015867753,0.00069925148,0.00013906939,0.00013264925,0.022203119,0.018954642,0.0058630793,0.0091874339,0.13238135,0.082954384,0.24161118,0.38562375,0.53245568,0.77831596,0.54346311,0.27563044,1.8265578
2520.7,0.001349973,0.0015726287,0.00069520553,0.00013879548,0.00013336592,0.022021642,0.018859005,0.0058565335,0.0092378613,0.13181248,0.082929753,0.24294889,0.38577685,0.53542364,0.78297782,0.54444921,0.27753192,1.8399783
2525.25,0.0013336311,0.0015586098,0.00069118378,0.00013852306,0.0001340859,0.02184161,0.018763818,0.0058500199,0.0092885196,0.13124548,0.082905248,0.24429271,0.38592923,0.53840524,0.78766197,0.54543,0.27944353,1.8534734
2529.8,0.0013174881,0.0015447175,0.00068718608,0.00013825214,0.0001348092,0.021663008,0.018669082,0.0058435383,0.0093394089,0.13068035,0.08288087,0.24564265,0.38608095,0.54140049,0.79236853,0.54640555,0.28136533,1.8670435
2534.3501,0.0013015416,0.0015309507,0.0006832123,0.00013798272,0.00013553587,0.021485832,0.018574797,0.0058370898,0.009390532,0.1301171,0.082856625,0.24699874,0.38623202,0.54440951,0.7970975,0.5473758,0.28329733,1.880689
2538.8999,0.0012857893,0.0015173081,0.00067926233,0.00013771479,0.00013626589,0.021310065,0.018480957,0.005830674,0.0094418898,0.12955572,0.08283253,0.24836102,0.38638249,0.54743236,0.80184901,0.5483408,0.28523964,1.89441
2543.45,0.0012702286,0.0015037886,0.00067533599,0.00013744835,0.0001369993,0.021135699,0.018387562,0.0058242911,0.0094934823,0.12899621,0.082808584,0.24972953,0.3865324,0.55046904,0.80662322,0.54930061,0.28719223,1.9082071
2548.0,0.0012548574,0.0014903912,0.00067143317,0.00013718341,0.00013773609,0.020962724,0.018294612,0.0058179414,0.0095453113,0.12843858,0.082784787,0.2511043,0.38668174,0.55351967,0.8114202,0.55025518,0.28915522,1.9220804
2552.55,0.0012396734,0.0014771147,0.00066755369,0.00013691996,0.0001384763,0.02079113,0.018202106,0.0058116252,0.0095973779,0.12788282,0.082761146,0.25248531,0.38683057,0.55658436,0.81624001,0.55120462,0.29112858,1.9360304
2557.1001,0.0012246741,0.0014639582,0.00066369743,0.00013665801,0.00013921993,0.020620905,0.018110041,0.0058053429,0.0096496828,0.12732895,0.082737669,0.25387266,0.38697889,0.55966306,0.82108289,0.55214882,0.29311243,1.9500574
2561.6499,0.0012098573,0.0014509202,0.00065986428,0.00013639755,0.00013996701,0.020452039,0.018018413,0.0057990947,0.0097022271,0.12677695,0.082714364,0.25526634,0.38712674,0.56275594,0.82594883,0.55308795,0.29510677,1.9641618
2566.2,0.0011952209,0.001438,0.00065605406,0.00013613858,0.00014071756,0.020284522,0.017927224,0.0057928804,0.0097550135,0.12622683,0.082691237,0.25666639,0.38727418,0.56586301,0.83083797,0.55402195,0.29711166,1.9783437
2570.75,0.0011807625,0.0014251964,0.00065226661,0.0001358811,0.00014147157,0.020118346,0.017836472,0.0057867006,0.0098080412,0.12567858,0.082668282,0.25807285,0.38742119,0.56898439,0.8357504,0.55495083,0.29912716,1.9926038
2575.3,0.0011664801,0.0014125083,0.00064850191,0.0001356251,0.00014222908,0.019953499,0.017746154,0.0057805553,0.0098613128,0.12513222,0.082645513,0.25948572,0.38756782,0.57212013,0.84068632,0.55587465,0.3011533,2.006942
2579.8501,0.0011523714,0.0013999348,0.00064475968,0.0001353706,0.00014299009,0.01978997,0.01765627,0.0057744449,0.0099148285,0.12458774,0.082622938,0.26090506,0.38771412,0.57527024,0.84564573,0.55679339,0.30319011,2.0213592
2584.3999,0.0011384345,0.0013874746,0.00064103986,0.00013511759,0.00014375463,0.01962775,0.017566819,0.0057683694,0.00996859,0.12404515,0.082600556,0.26233089,0.38786006,0.57843488,0.85062879,0.55770707,0.30523771,2.0358553
2588.95,0.0011246671,0.0013751269,0.00063734234,0.00013486606,0.00014452272,0.01946683,0.017477795,0.0057623293,0.010022598,0.12350443,0.082578376,0.26376328,0.38800573,0.58161414,0.85563558,0.55861574,0.30729607,2.050431
2593.5,0.0011110672,0.0013628905,0.00063366699,0.00013461603,0.00014529437,0.019307198,0.017389201,0.0057563251,0.010076854,0.1229656,0.082556397,0.26520219,0.38815114,0.58480793,0.86066628,0.55951947,0.30936527,2.0650864
2598.05,0.0010976327,0.0013507645,0.00063001359,0.00013436748,0.00014606959,0.019148847,0.017301034,0.0057503562,0.01013136,0.12242866,0.082534634,0.2666477,0.38829631,0.58801651,0.86572093,0.56041819,0.31144539,2.0798218
2602.6001,0.0010843617,0.0013387479,0.00062638207,0.00013412042,0.00014684841,0.018991765,0.017213292,0.0057444233,0.010186116,0.12189358,0.082513086,0.26809981,0.38844126,0.59123981,0.87079972,0.5613119,0.31353641,2.0946376
2607.1499,0.001071252,0.0013268397,0.00062277232,0.00013387484,0.00014763084,0.018835943,0.017125975,0.0057385266,0.010241124,0.12136041,0.082491755,0.26955861,0.38858601,0.59447801,0.87590265,0.56220073,0.31563845,2.1095345
2611.7,0.001058302,0.0013150389,0.00061918423,0.00013363075,0.0001484169,0.018681373,0.017039079,0.0057326662,0.010296385,0.12082911,0.082470655,0.27102408,0.38873065,0.59773111,0.88102996,0.56308466,0.3177515,2.1245124
2616.25,0.0010455094,0.0013033445,0.00061561755,0.00013338815,0.00014920661,0.018528044,0.016952604,0.0057268427,0.0103519,0.12029969,0.082449779,0.27249625,0.38887516,0.60099918,0.88618165,0.56396365,0.31987566,2.1395719
2620.8,0.0010328722,0.0012917555,0.0006120723,0.00013314703,0.00014999998,0.018375946,0.016866548,0.0057210559,0.010407669,0.11977216,0.082429148,0.27397519,0.38901955,0.60428232,0.89135796,0.56483781,0.32201093,2.1547134
2625.3501,0.0010203889,0.0012802711,0.00060854829,0.0001329074,0.00015079704,0.018225072,0.016780911,0.0057153059,0.010463697,0.11924651,0.082408756,0.27546093,0.38916388,0.6075806,0.89655888,0.56570709,0.32415742,2.1699369
2629.8999,0.0010080573,0.0012688901,0.00060504535,0.00013266924,0.00015159779,0.01807541,0.016695688,0.0057095936,0.010519981,0.11872274,0.08238861,0.27695346,0.38930818,0.61089414,0.90178466,0.56657153,0.32631513,2.1852434
2634.45,0.00099587569,0.0012576119,0.00060156337,0.00013243259,0.00015240227,0.017926952,0.016610881,0.0057039182,0.010576525,0.11820086,0.082368717,0.27845284,0.38945249,0.61422294,0.90703529,0.56743121,0.32848412,2.2006328
2639.0,0.00098384218,0.0012464352,0.00059810234,0.0001321974,0.00015321047,0.017779687,0.016526487,0.0056982809,0.010633329,0.11768086,0.082349084,0.27995911,0.38959679,0.61756712,0.91231096,0.56828606,0.33066449,2.2161055
2643.55,0.00097195496,0.0012353593,0.00059466198,0.00013196369,0.00015402243,0.017633609,0.016442504,0.0056926813,0.010690394,0.11716273,0.082329713,0.2814723,0.38974115,0.62092674,0.91761172,0.56913614,0.33285621,2.231662
2648.1001,0.00096021226,0.0012243834,0.00059124222,0.00013173149,0.00015483817,0.017488709,0.016358929,0.0056871199,0.010747722,0.11664649,0.082310602,0.28299242,0.38988557,0.62430185,0.92293781,0.56998146,0.33505937,2.2473028
2652.6499,0.00094861235,0.0012135062,0.00058784301,0.00013150075,0.00015565769,0.017344974,0.016275764,0.0056815967,0.010805315,0.11613213,0.082291767,0.28451955,0.39003012,0.62769258,0.92828923,0.57082212,0.33727407,2.2630279
2657.2,0.00093715347,0.0012027272,0.00058446411,0.0001312715,0.00015648101,0.0172024,0.016193006,0.0056761121,0.010863174,0.11561964,0.082273215,0.28605369,0.39017478,0.63109893,0.93366617,0.57165802,0.33950028,2.2788379
2661.75,0.00092583388,0.0011920452,0.00058110553,0.00013104374,0.00015730817,0.017060975,0.016110653,0.0056706662,0.010921299,0.11510903,0.082254939,0.28759485,0.39031959,0.63452107,0.93906873,0.57248926,0.3417381,2.2947333
2666.3,0.00091465184,0.0011814595,0.00057776703,0.00013081744,0.00015813917,0.016920689,0.016028702,0.005665259,0.010979691,0.1146003,0.082236953,0.28914315,0.3904646,0.637959,0.94449699,0.5733158,0.34398758,2.3107142
2670.8501,0.00090360577,0.0011709692,0.00057444855,0.00013059264,0.00015897404,0.016781537,0.015947156,0.0056598913,0.011038353,0.11409345,0.082219258,0.29069853,0.39060983,0.64141285,0.94995117,0.57413775,0.34624878,2.3267813
2675.3999,0.00089269393,0.0011605734,0.00057114993,0.00013036931,0.00015981279,0.016643507,0.015866008,0.0056545627,0.011097286,0.11358847,0.082201868,0.29226109,0.39075533,0.64488268,0.95543134,0.57495505,0.34852171,2.3429348
2679.95,0.00088191469,0.0011502714,0.00056787115,0.00013014747,0.00016065543,0.016506594,0.01578526,0.0056492742,0.011156491,0.11308536,0.082184777,0.29383084,0.39090106,0.64836854,0.96093762,0.5757677,0.35080647,2.359175
2684.5,0.00087126647,0.0011400621,0.00056461198,0.00012992711,0.000161502,0.016370784,0.015704909,0.0056440253,0.011215969,0.11258412,0.082167991,0.2954078,0.39104712,0.65187055,0.96647012,0.57657582,0.35310307,2.3755023
2689.05,0.00086074759,0.0011299447,0.00056137232,0.00012970823,0.0001623525,0.016236074,0.015624954,0.0056388159,0.011275722,0.11208476,0.082151517,0.29699203,0.39119351,0.65538877,0.97202897,0.57737941,0.35541162,2.3919175
2693.6001,0.00085035659,0.0011199185,0.00055815215,0.00012949084,0.00016320698,0.016102454,0.015545394,0.0056336471,0.01133575,0.11158726,0.082135364,0.29858357,0.39134026,0.65892327,0.97761428,0.57817841,0.35773215,2.4084206
2698.1499,0.00084009185,0.0011099826,0.00055495126,0.00012927492,0.00016406541,0.015969913,0.015466226,0.0056285188,0.011396057,0.11109164,0.082119532,0.30018243,0.39148736,0.66247416,0.9832263,0.57897294,0.36006469,2.4250119
