Time,Hsp90,HCom,HSF1,MisP,MCom,TriH,DiH,NatP,AggP,HSE,HSETriH,X,ROS,ATP,ADP,source,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,k21,compartment,proteinSynthesis,misfolding,Hsp90MisPBinding,unsuccessulRefolding,refolding,proteinDegradation,proteinAggregation1,proteinAggregation2,Hsp90HSF1Binding,Hsp90HSF1Release,dimerisation,trimerisation,deTrimerisation,deDimerisation,HSETriHBinding,HSETriHRelease,Hsp90Transcription,Hsp90Degradation,countTime,ATPformation,ATPconsumption,radicalFormation,radicalScavenging
7.69,221761.06826430414,5999.99994688008,5.411229339359565e-05,0.001068266956472433,77966.21757823422,-3.986860419767669e-09,-4.893600618814093e-07,5922110.681307179,-3.566653980376576e-10,1.0000000005621827,-5.621821083345347e-10,7.69,100.0,10704.832676365922,295.1673236340652,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11844.221362614358,11845.001072939182,0.7796621757823423,3338.461254336547,6.861371413636843e-06,-5.33562881091071e-11,-3.810138592407174e-20,5999.99999459761,5999.99994688008,-2.705468262664967e-07,-2.648039524363495e-09,-1.9934302098838346e-09,-2.446800309407047e-07,-1.9934302110045068e-10,-4.4974568666762776e-11,-5.621821083345347e-07,19.03879934181033,1.0,3542.0078836087823,214.09665352731847,0.1,0.1
7.7,221675.8389115138,5999.999946859799,5.4133098371954644e-05,0.0010686624314610292,78051.25658226643,-3.991862308998005e-09,-4.896120292514882e-07,5922025.742302682,-3.571990595704831e-10,1.000000000563727,-5.637263815090613e-10,7.7,100.0,10704.536861283445,295.46313871654235,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11844.051484605367,11844.832050367088,0.7805125658226644,3342.0102126174525,6.863721833906027e-06,-5.337601960343065e-11,-3.817252155161855e-20,5999.999997241274,5999.999946859799,-2.706508398980765e-07,-2.6504216143563144e-09,-1.9959311544990024e-09,-2.448060146257441e-07,-1.995931155624163e-10,-4.509811052072491e-11,-5.637263815090614e-07,19.030956254851528,1.0,3545.5576645985084,214.0907372256689,0.1,0.1
7.71,221590.64681640326,5999.99994683951,5.4153910250013894e-05,0.0010690580376124977,78136.25840703043,-3.996861765044398e-09,-4.89863778124953e-07,5921940.8404774545,-3.577329184509241e-10,1.0000000005652725,-5.652719183975669e-10,7.71,100.0,10704.241191987165,295.75880801282324,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11843.88168095491,11844.663101941405,0.7813625840703043,3345.557423313154,6.8660730497019965e-06,-5.3395757626235686e-11,-3.8243725178853656e-20,5999.999999969015,5999.99994683951,-2.7075488802009264e-07,-2.652803907531142e-09,-1.998430882522199e-09,-2.449318890624765e-07,-1.9984308836518572e-10,-4.5221753471805356e-11,-5.652719183975669e-07,19.02311702987801,1.0,3549.105696153879,214.0848238397433,0.1,0.1
7.72,221505.49196071876,5999.999946819214,5.417472902972651e-05,0.0010694537749639697,78221.22307074134,-4.001858803642543e-09,-4.901153099681913e-07,5921855.975813279,-3.5826697474427625e-10,1.0000000005668193,-5.668187168238676e-10,7.72,100.0,10703.945668390581,296.0543316094072,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11843.711951626557,11844.494227632096,0.7822122307074134,3349.1028874571,6.868425061241723e-06,-5.341550217935925e-11,-3.8314996858518737e-20,6000.000002784101,5999.999946819214,-2.7085897064230535e-07,-2.655186411084718e-09,-2.0009294018212716e-09,-2.4505765498409565e-07,-2.000929402955437e-10,-4.534549734590941e-11,-5.668187168238676e-07,19.015281664605237,1.0,3552.6519793128864,214.07891336781162,0.1,0.1
7.73,221420.37432621725,5999.99994679891,5.419555471304698e-05,0.0010698496435526026,78306.15059160367,-4.006853440464471e-09,-4.903666262433167e-07,5921771.148291952,-3.588012285158538e-10,1.0000000005683674,-5.683667746242696e-10,7.73,100.0,10703.650290407251,296.3497095927354,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11843.542296583906,11844.325427409367,0.7830615059160367,3352.64660608197,6.870777868742346e-06,-5.343525326463964e-11,-3.838633664339221e-20,6000.000005689925,5999.99994679891,-2.709630877744816e-07,-2.657569132202193e-09,-2.0034267202322353e-09,-2.4518331312165837e-07,-2.0034267213709177e-10,-4.546934196994157e-11,-5.683667746242696e-07,19.00745015675036,1.0,3556.1965151128247,214.07300580814504,0.1,0.1
7.74,221335.2938946663,5999.9999467786,5.421638730193117e-05,0.0010702456434155802,78391.04098781124,-4.011845691117703e-09,-4.906177284082538e-07,5921686.357895279,-3.593356798309889e-10,1.0000000005699168,-5.699160896475885e-10,7.74,100.0,10703.355057950797,296.644942049191,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11843.37271579056,11844.156701243684,0.7839104098781124,3356.1885802196703,6.873131472421174e-06,-5.34550108839165e-11,-3.8457744586289164e-20,6000.000008689995,5999.9999467786,-2.710672394263955e-07,-2.659952078057557e-09,-2.0059228455588517e-09,-2.453088642041269e-07,-2.0059228467020608e-10,-4.559328717180708e-11,-5.699160896475885e-07,18.99962250403223,1.0,3559.739304590292,214.06710115901595,0.1,0.1
7.75,221250.25064784414,5999.999946758282,5.423722679833635e-05,0.0010706417745901125,78475.89427754734,-4.016835571144422e-09,-4.908686179168216e-07,5921601.604605079,-3.598703287550322e-10,1.0000000005714673,-5.714666597551695e-10,7.75,100.0,10703.059970934888,296.9400290650997,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11843.203209210158,11843.988049105752,0.7847589427754734,3359.7288109013407,6.875485872495675e-06,-5.347477503903075e-11,-3.852922074006149e-20,6000.000011787944,5999.999946758282,-2.711714256078279e-07,-2.6623352558140563e-09,-2.008417785572211e-09,-2.454343089584108e-07,-2.0084177867199562e-10,-4.571733278041356e-11,-5.714666597551695e-07,18.991798704171376,1.0,3563.280348781196,214.06119941869775,0.1,0.1
7.76,221165.24456753957,5999.999946737957,5.42580732042212e-05,0.0010710380371134367,78560.71047898459,-4.021823096020617e-09,-4.91119296218817e-07,5921516.888403176,-3.604051753533527e-10,1.0000000005730192,-5.730184828209075e-10,7.76,100.0,10702.765029273258,297.2349707267292,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11843.033776806355,11843.819470966539,0.785607104789846,3363.26729915735,6.877841069183498e-06,-5.349454573182465e-11,-3.860076515759788e-20,6000.000014987524,5999.999946737957,-2.712756463285668e-07,-2.6647186726246176e-09,-2.0109115480103086e-09,-2.455596481094085e-07,-2.0109115491625996e-10,-4.58414786256726e-11,-5.730184828209075e-07,18.98397875489,1.0,3566.8196487207506,214.05530058546515,0.1,0.1
7.7700000000000005,221080.27563555204,5999.999946717623,5.427892652154584e-05,0.0010714344310228173,78645.48961028506,-4.026808281155257e-09,-4.913697647601e-07,5921432.2092714105,-3.609402196913375e-10,1.0000000005745722,-5.745715567312669e-10,7.7700000000000005,100.0,10702.470232879698,297.52976712029016,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11842.864418542822,11843.650966797266,0.7864548961028507,3366.8040460173015,6.8801970627024575e-06,-5.35143229641418e-11,-3.8672377891823884e-20,6000.000018292615,5999.999946717623,-2.7137990159840755e-07,-2.6671023356322735e-09,-2.0134041405776284e-09,-2.4568488238005e-07,-2.0134041417344746e-10,-4.5965724538501355e-11,-5.745715567312669e-07,18.976162653912002,1.0,3570.3572054434817,214.04940465759395,0.1,0.1
7.78,220995.34383369162,5999.999946697283,5.429978675227184e-05,0.001071830956355546,78730.2316896002,-4.031791141889438e-09,-4.916200249826765e-07,5921347.567191631,-3.61475461834392e-10,1.0000000005761265,-5.761258793853009e-10,7.78,100.0,10702.175581668052,297.8244183319356,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11842.695134383262,11843.482536569418,0.787302316896002,3370.33905251003,6.882553853270544e-06,-5.353410673782719e-11,-3.87440589957019e-20,6000.000021707225,5999.999946697283,-2.7148419142715247e-07,-2.6694862519705887e-09,-2.015895570944719e-09,-2.4581001249133824e-07,-2.0158955721061303e-10,-4.6090070350824075e-11,-5.761258793853009e-07,18.968350398962944,1.0,3573.893019983227,214.04351163336105,0.1,0.1
7.79,220910.44914377897,5999.999946676936,5.432065389836226e-05,0.0010722276131489431,78814.9367350709,-4.036771693495557e-09,-4.918700783247826e-07,5921262.962145694,-3.620109018479401e-10,1.0000000005776821,-5.776814486946728e-10,7.79,100.0,10701.881075552226,298.1189244477614,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11842.525924291389,11843.314180254754,0.7881493673507092,3373.872319663605,6.884911441105924e-06,-5.35538970547272e-11,-3.881580852223131e-20,6000.000025235488,5999.999946676936,-2.715885158246116e-07,-2.671870428764085e-09,-2.0183858467477786e-09,-2.459350391623913e-07,-2.018385847913764e-10,-4.621451589557382e-11,-5.776814486946727e-07,18.96054198777008,1.0,3577.427093373137,214.03762151104453,0.1,0.1
7.8,220825.59154764534,5999.999946656581,5.434152796178163e-05,0.001072624401440357,78899.6047648275,-4.041749951176456e-09,-4.921199262209689e-07,5921178.394115472,-3.625465397974238e-10,1.0000000005792389,-5.792382625836747e-10,7.8,100.0,10701.58671444618,298.4132855538066,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11842.356788230945,11843.145897825292,0.788996047648275,3377.4038485053297,6.887269826426947e-06,-5.357369391668958e-11,-3.8887626524448424e-20,6000.000028881669,5999.999946656581,-2.71692874800602e-07,-2.674254873128669e-09,-2.020874975588228e-09,-2.4605996311048443e-07,-2.0208749767587976e-10,-4.633906100669398e-11,-5.792382625836747e-07,18.95273741806232,1.0,3580.959426645679,214.03173428892362,0.1,0.1
7.8100000000000005,220740.77102713255,5999.999946636219,5.4362408944496e-05,0.0010730213212671647,78984.23579698974,-4.046725930064596e-09,-4.923695701021838e-07,5921093.863082844,-3.6308237574830355e-10,1.000000000580797,-5.807963189892482e-10,7.8100000000000005,100.0,10701.292498263934,298.70750173605325,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11842.187726165688,11842.977689253323,0.7898423579698974,3380.933640061744,6.889629009452138e-06,-5.359349732556354e-11,-3.895951305542658e-20,6000.000032650167,5999.999946636219,-2.717972683649488e-07,-2.676639592172061e-09,-2.023362965032298e-09,-2.461847850510919e-07,-2.0233629662074611e-10,-4.646370551913986e-11,-5.807963189892482e-07,18.944936687570276,1.0,3584.490020832639,214.0258499652787,0.1,0.1
7.82,220655.98756409303,5999.99994661585,5.438329684847296e-05,0.0010734183726667725,79068.82984966683,-4.051699645221205e-09,-4.926190113958581e-07,5921009.369029701,-3.6361840976605795e-10,1.0000000005823562,-5.823556158610036e-10,7.82,100.0,10700.998426919561,299.0015730804268,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11842.018738059403,11842.809554511416,0.7906882984966683,3384.4616953586205,6.891988990400212e-06,-5.361330728319969e-11,-3.9031468168276156e-20,6000.000036545514,5999.99994661585,-2.7190169652748427e-07,-2.679024592994223e-09,-2.0258498226106023e-09,-2.4630950569792904e-07,-2.0258498237903683e-10,-4.6588449268880287e-11,-5.823556158610035e-07,18.93713979402621,1.0,3588.0188769651213,214.01996853839123,0.1,0.1
7.83,220571.2411403897,5999.9999465954725,5.4404191675681637e-05,0.0010738155556766157,79153.38694095745,-4.056671111635446e-09,-4.928682515259883e-07,5920924.911937944,-3.64154641916184e-10,1.0000000005839167,-5.839161511612405e-10,7.83,100.0,10700.70450032719,299.2954996727961,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11841.84982387589,11842.641493572419,0.7915338694095746,3387.988015420972,6.8943497694900626e-06,-5.363312379145013e-11,-3.9103491916144616e-20,6000.000040572379,5999.9999465954725,-2.7200615929804877e-07,-2.6814098826877936e-09,-2.028335555817723e-09,-2.4643412576299415e-07,-2.028335557002102e-10,-4.671329209289924e-11,-5.839161511612405e-07,18.92934673516405,1.0,3591.5459960735534,214.01409000654382,0.1,0.1
7.84,220486.53173789615,5999.999946575089,5.442509342809272e-05,0.0010742128703341595,79237.90708894975,-4.061640344223571e-09,-4.931172919132213e-07,5920840.491789485,-3.6469107226419715e-10,1.0000000005854786,-5.854779228649676e-10,7.84,100.0,10700.410718401014,299.58928159897346,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11841.680983578972,11842.47350640946,0.7923790708894975,3391.512601273046,6.896711346940775e-06,-5.36529468521684e-11,-3.917558435221656e-20,6000.000044735564,5999.999946575089,-2.7211065668649026e-07,-2.683795468338514e-09,-2.0308201721117854e-09,-2.4655864595661065e-07,-2.0308201733007873e-10,-4.683823382919741e-11,-5.854779228649676e-07,18.92155750871942,1.0,3595.0713791876815,214.00821436802028,0.1,0.1
7.8500000000000005,220401.85933849638,5999.999946554697,5.444600210767849e-05,0.0010746103166769,79322.39031172135,-4.066607357828088e-09,-4.933661339749377e-07,5920756.108566247,-3.65227700875631e-10,1.0000000005870415,-5.870409289599227e-10,7.8500000000000005,100.0,10700.117081055272,299.8829189447152,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11841.512217132495,11842.305592995956,0.7932239031172136,3395.0354539383316,6.899073722971626e-06,-5.3672776467209576e-11,-3.9247745529713787e-20,6000.000049040016,5999.999946554697,-2.722151887026649e-07,-2.6861813570256647e-09,-2.033303678914044e-09,-2.4668306698746883e-07,-2.033303680107678e-10,-4.696327431679382e-11,-5.870409289599227e-07,18.913772112429577,1.0,3598.5950273365825,214.00234162110544,0.1,0.1
7.86,220317.22392408503,5999.999946534299,5.446691771641284e-05,0.001075007894742362,79406.83662733932,-4.07157216721691e-09,-4.936147791253357e-07,5920671.762250163,-3.6576452781603737e-10,1.0000000005886058,-5.886051674465919e-10,7.86,100.0,10699.823588204266,300.1764117957213,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11841.343524500326,11842.137753305611,0.7940683662733933,3398.556574439551,6.90143689780208e-06,-5.3692612638430184e-11,-3.931997550189524e-20,6000.00005349082,5999.999946534299,-2.723197553564366e-07,-2.6885675558224958e-09,-2.035786083608455e-09,-2.4680738956266787e-07,-2.0357860848067306e-10,-4.708841339572735e-11,-5.886051674465918e-07,18.90599054403346,1.0,3602.1169415486556,213.99647176408533,0.1,0.1
7.87,220232.6254765672,5999.999946513893,5.448784025627127e-05,0.001075405604568103,79491.24605386029,-4.0765347870825255e-09,-4.938632287755159e-07,5920587.452823175,-3.6630155315098675e-10,1.0000000005901712,-5.901706363382306e-10,7.87,100.0,10699.53023976235,300.4697602376359,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11841.17490564635,11841.969987312417,0.794912460538603,3402.075963798671,6.903800871651799e-06,-5.3712455367688325e-11,-3.93922743220572e-20,6000.000058093206,5999.999946513893,-2.724243566576774e-07,-2.6909540717966663e-09,-2.0382673935412628e-09,-2.4693161438775795e-07,-2.0382673947441897e-10,-4.7213650907058444e-11,-5.901706363382306e-07,18.898212801271672,1.0,3605.637122851631,213.990604795247,0.1,0.1
7.88,220148.06397785855,5999.999946493479,5.450876972923092e-05,0.0010758034461917107,79575.61860933035,-4.0814952320411505e-09,-4.941114843335641e-07,5920503.180267238,-3.668387769460677e-10,1.000000000591738,-5.917373336608826e-10,7.88,100.0,10699.23703564394,300.7629643560474,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11841.006360534477,11841.802294990672,0.7957561860933036,3405.593623036898,6.906165644740641e-06,-5.3732304656843636e-11,-3.9464642043533186e-20,6000.000062852544,5999.999946493479,-2.725289926162677e-07,-2.693340912010674e-09,-2.0407476160205753e-09,-2.4705574216678206e-07,-2.0407476172281635e-10,-4.733898669287061e-11,-5.917373336608825e-07,18.89043888188647,1.0,3609.155572272569,213.98474071287882,0.1,0.1
7.890000000000001,220063.5394098852,5999.999946473058,5.452970613727061e-05,0.0010762014196508043,79659.95431178516,-4.086453516631893e-09,-4.943595472046363e-07,5920418.944564316,-3.6737619926688715e-10,1.0000000005933058,-5.933052574534008e-10,7.890000000000001,100.0,10698.9439757635,301.05602423648844,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11840.837889128634,11841.63467631496,0.7965995431178516,3409.109553174678,6.908531217288659e-06,-5.375216050775729e-11,-3.9537078719694067e-20,6000.000067774355,5999.999946473058,-2.7263366324209597e-07,-2.6957280835222975e-09,-2.0432267583159465e-09,-2.4717977360231813e-07,-2.043226759528205e-10,-4.746442059627206e-11,-5.933052574534008e-07,18.88266878362177,1.0,3612.6722908378615,213.97887951527,0.1,0.1
7.9,219979.05175458387,5999.999946452631,5.455064948237081e-05,0.001076599524983035,79744.25317924982,-4.091409655315909e-09,-4.946074187910416e-07,5920334.745696384,-3.6791382017907047e-10,1.000000000594875,-5.948744057674663e-10,7.9,100.0,10698.65106003555,301.34893996443617,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11840.66949139277,11841.467131260173,0.7974425317924982,3412.623755231697,6.9108975895161105e-06,-5.3772022922292065e-11,-3.9609584403948104e-20,6000.000072864306,5999.999946452631,-2.7273836854505935e-07,-2.6981155933850296e-09,-2.0457048276579546e-09,-2.473037093955208e-07,-2.0457048288748935e-10,-4.75899524613973e-11,-5.948744057674663e-07,18.874902504223147,1.0,3616.1872795732343,213.973021200711,0.1,0.1
7.91,219894.60099390164,5999.999946432195,5.4571599766513706e-05,0.0010769977622260866,79828.51522973903,-4.096363662475565e-09,-4.948551004923273e-07,5920250.583645428,-3.684516397482613e-10,1.0000000005964453,-5.964447766676089e-10,7.91,100.0,10698.358288374675,301.6417116253125,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11840.501167290855,11841.299659801514,0.7982851522973904,3416.13623022689,6.913264761643458e-06,-5.3791891902312324e-11,-3.968215914974097e-20,6000.000078128213,5999.999946432195,-2.7284310853506314e-07,-2.7005034486485203e-09,-2.0481818312377827e-09,-2.4742755024616365e-07,-2.0481818324594113e-10,-4.771558213340871e-11,-5.964447766676088e-07,18.867140041437835,1.0,3619.70053950375,213.9671657674935,0.1,0.1
7.92,219810.18710979613,5999.999946411753,5.45925569916832e-05,0.0010773961314176747,79912.740481257,-4.1013155524135975e-09,-4.951025937053618e-07,5920166.458393442,-3.6898965804012165e-10,1.000000000598017,-5.98016368231227e-10,7.92,100.0,10698.065660695504,301.934339304484,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11840.332916786887,11841.13226191448,0.79912740481257,3419.646979178428,6.915632733891364e-06,-5.3811767449684046e-11,-3.9754803010555775e-20,6000.000083572047,5999.999946411753,-2.7294788322202154e-07,-2.702891656359014e-09,-2.0506577762067988e-09,-2.475512968526809e-07,-2.050657777433127e-10,-4.784130945849816e-11,-5.98016368231227e-07,18.859381393014715,1.0,3623.2120716538084,213.96131321391007,0.1,0.1
7.930000000000001,219725.81008423545,5999.999946391303,5.4613521159864905e-05,0.0010777946325955486,79996.92895179753,-4.1062653393522705e-09,-4.953498998244192e-07,5920082.369922434,-3.69527875120332e-10,1.00000000059959,-5.995891785486075e-10,7.930000000000001,100.0,10697.773176912726,302.22682308726235,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11840.16473984487,11840.96493757489,0.7999692895179753,3423.1560031037307,6.9180015064806995e-06,-5.3831649566274844e-11,-3.9827516039913197e-20,6000.000089201925,5999.999946391303,-2.730526926158571e-07,-2.7052802235597876e-09,-2.0531326696761352e-09,-2.476749499122096e-07,-2.053132670907173e-10,-4.7967134283888596e-11,-5.995891785486074e-07,18.85162655670432,1.0,3626.721877047148,213.95546353825452,0.1,0.1
7.94,219641.46989919816,5999.9999463708455,5.463449227304621e-05,0.0010781932657974904,80081.08065934392,-4.111213037432536e-09,-4.955970202412628e-07,5919998.31821442,-3.700662910545908e-10,1.0000000006011638,-6.01163205722945e-10,7.94,100.0,10697.480836941084,302.5191630589042,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11839.996636428841,11840.797686758882,0.8008108065934393,3426.663303019459,6.920371079632547e-06,-5.3851538253953963e-11,-3.990029829137139e-20,6000.0000950241265,5999.9999463708455,-2.7315753672650143e-07,-2.7076691572915997e-09,-2.055606518716268e-09,-2.477985101206314e-07,-2.0556065199520246e-10,-4.80930564578356e-11,-6.01163205722945e-07,18.84387553025884,1.0,3630.2299567068503,213.94961673882167,0.1,0.1
7.95,219557.1665366732,5999.999946350381,5.465547033321627e-05,0.0010785920310613162,80165.19562186908,-4.116158660713196e-09,-4.958439563452295e-07,5919914.303251427,-3.7060490590861543e-10,1.0000000006027392,-6.027384478703634e-10,7.95,100.0,10697.188640695376,302.81135930461164,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11839.828606502855,11840.630509442899,0.8016519562186908,3430.1688799415224,6.922741453568199e-06,-5.387143351459236e-11,-3.997314981852615e-20,6000.000101045084,5999.999946350381,-2.7326241556389463e-07,-2.7100584645931278e-09,-2.058079330356598e-09,-2.4792197817261477e-07,-2.0580793315970834e-10,-4.821907582962907e-11,-6.027384478703634e-07,18.836128311432095,1.0,3633.7363116553397,213.94377281390754,0.1,0.1
7.96,219472.8999786601,5999.999946329908,5.467645534236602e-05,0.0010789909284248755,80249.27385733549,-4.121102223170061e-09,-4.960907095233137e-07,5919830.325015493,-3.711437197481412e-10,1.0000000006043155,-6.043149031199338e-10,7.96,100.0,10696.896588090456,303.103411909532,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11839.660650030986,11840.463405603716,0.8024927385733549,3433.6727348850745,6.925112628509162e-06,-5.389133535006261e-11,-4.0046070675010864e-20,6000.000107271387,5999.999946329908,-2.733673291379861e-07,-2.712448152501413e-09,-2.0605511115850303e-09,-2.480453547616568e-07,-2.0605511128302534e-10,-4.834519224959471e-11,-6.043149031199339e-07,18.82838489797958,1.0,3637.2409429143836,213.93793176180912,0.1,0.1
7.97,219388.67020716873,5999.999946309429,5.4697447302488216e-05,0.0010793899579260528,80333.31538369523,-4.126043738695107e-09,-4.963372811602504e-07,5919746.383488664,-3.7168273263892196e-10,1.0000000006058931,-6.058925696136965e-10,7.97,100.0,10696.60467904123,303.39532095875813,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11839.49276697733,11840.296375218426,0.8033331538369524,3437.174868864516,6.927484604677159e-06,-5.391124376223906e-11,-4.011906091449663e-20,6000.000113709789,5999.999946309429,-2.73472277458734e-07,-2.7148382280523076e-09,-2.0630218693475535e-09,-2.481686405801252e-07,-2.0630218705975243e-10,-4.847140556909572e-11,-6.058925696136965e-07,18.820645287658408,1.0,3640.7438515050976,213.93209358082458,0.1,0.1
7.98,219304.47720421935,5999.999946288943,5.471844621557743e-05,0.001079789119602767,80417.32021888996,-4.130983221095639e-09,-4.965836726386008e-07,5919662.478653001,-3.7222194464672994e-10,1.000000000607472,-6.074714455066791e-10,7.98,100.0,10696.312913462658,303.6870865373289,0.0,10.0,2e-05,50.0,1e-05,4e-06,6e-07,1e-07,500.0,1.0,0.01,100.0,0.5,0.5,0.05,0.08,1000.0,8.02e-09,12.0,0.02,0.1,0.001,1.0,10.0,11839.324957306002,11840.129418264456,0.8041732021888996,3440.6752828934978,6.929857382294131e-06,-5.393115875299772e-11,-4.019212059069224e-20,6000.000120367201,5999.999946288943,-2.735772605361059e-07,-2.7172286982809186e-09,-2.0654916105478194e-09,-2.482918363193004e-07,-2.065491611802548e-10,-4.859771564053433e-11,-6.074714455066791e-07,18.81290947822734,1.0,3644.245038447947,213.92625826925317,0.1,0.1
