Time,S,N1,N2,v,d,compartment,r1,r2,r3,r4,r5
4.28,0.11111111111111896,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000629,0.0,99.99999999999993,0.0
4.29,0.11111111111111895,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000627,0.0,99.99999999999993,0.0
4.3,0.11111111111111893,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000627,0.0,99.99999999999993,0.0
4.31,0.1111111111111189,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000624,0.0,99.99999999999993,0.0
4.32,0.11111111111111889,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000624,0.0,99.99999999999993,0.0
4.33,0.11111111111111888,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000622,0.0,99.99999999999993,0.0
4.34,0.11111111111111886,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.00000000000062,0.0,99.99999999999993,0.0
4.35,0.11111111111111885,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000618,0.0,99.99999999999993,0.0
4.36,0.11111111111111883,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000618,0.0,99.99999999999993,0.0
4.37,0.11111111111111882,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000618,0.0,99.99999999999993,0.0
4.38,0.11111111111111881,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000616,0.0,99.99999999999993,0.0
4.39,0.11111111111111878,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000615,0.0,99.99999999999993,0.0
4.4,0.11111111111111877,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000615,0.0,99.99999999999993,0.0
4.41,0.11111111111111875,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000613,0.0,99.99999999999993,0.0
4.42,0.11111111111111874,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000611,0.0,99.99999999999993,0.0
4.43,0.11111111111111872,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.00000000000061,0.0,99.99999999999993,0.0
4.44,0.11111111111111871,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.00000000000061,0.0,99.99999999999993,0.0
4.45,0.1111111111111187,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000608,0.0,99.99999999999993,0.0
4.46,0.11111111111111868,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000606,0.0,99.99999999999993,0.0
4.47,0.11111111111111865,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000602,0.0,99.99999999999993,0.0
4.48,0.11111111111111864,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000602,0.0,99.99999999999993,0.0
4.49,0.11111111111111863,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.0000000000006,0.0,99.99999999999993,0.0
4.5,0.11111111111111861,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000599,0.0,99.99999999999993,0.0
4.51,0.1111111111111186,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000599,0.0,99.99999999999993,0.0
4.52,0.11111111111111859,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.0000000000006,0.0,99.99999999999993,0.0
4.53,0.11111111111111857,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000599,0.0,99.99999999999993,0.0
4.54,0.11111111111111856,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000597,0.0,99.99999999999993,0.0
4.55,0.11111111111111853,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000593,0.0,99.99999999999993,0.0
4.56,0.11111111111111852,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000593,0.0,99.99999999999993,0.0
4.57,0.1111111111111185,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000592,0.0,99.99999999999993,0.0
4.58,0.11111111111111849,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.00000000000059,0.0,99.99999999999993,0.0
4.59,0.11111111111111847,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000588,0.0,99.99999999999993,0.0
4.6,0.11111111111111846,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000588,0.0,99.99999999999993,0.0
4.61,0.11111111111111845,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000588,0.0,99.99999999999993,0.0
4.62,0.11111111111111843,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000586,0.0,99.99999999999993,0.0
4.63,0.1111111111111184,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000583,0.0,99.99999999999993,0.0
4.64,0.11111111111111839,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000583,0.0,99.99999999999993,0.0
4.65,0.11111111111111838,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000583,0.0,99.99999999999993,0.0
4.66,0.11111111111111836,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.00000000000058,0.0,99.99999999999993,0.0
4.67,0.11111111111111835,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000579,0.0,99.99999999999993,0.0
4.68,0.11111111111111834,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000577,0.0,99.99999999999993,0.0
4.69,0.11111111111111832,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000577,0.0,99.99999999999993,0.0
4.7,0.11111111111111831,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000576,0.0,99.99999999999993,0.0
4.71,0.11111111111111828,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000574,0.0,99.99999999999993,0.0
4.72,0.11111111111111827,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000574,0.0,99.99999999999993,0.0
4.73,0.11111111111111825,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000572,0.0,99.99999999999993,0.0
4.74,0.11111111111111824,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.00000000000057,0.0,99.99999999999993,0.0
4.75,0.11111111111111822,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000568,0.0,99.99999999999993,0.0
4.76,0.11111111111111821,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000567,0.0,99.99999999999993,0.0
4.77,0.1111111111111182,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000567,0.0,99.99999999999993,0.0
4.78,0.11111111111111818,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000565,0.0,99.99999999999993,0.0
4.79,0.11111111111111817,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000563,0.0,99.99999999999993,0.0
4.8,0.11111111111111814,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000563,0.0,99.99999999999993,0.0
4.81,0.11111111111111813,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000563,0.0,99.99999999999993,0.0
4.82,0.11111111111111811,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000561,0.0,99.99999999999993,0.0
4.83,0.1111111111111181,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.00000000000056,0.0,99.99999999999993,0.0
4.84,0.11111111111111809,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000558,0.0,99.99999999999993,0.0
4.85,0.11111111111111807,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000558,0.0,99.99999999999993,0.0
4.86,0.11111111111111806,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000556,0.0,99.99999999999993,0.0
4.87,0.11111111111111804,99.99999999999993,0.0,10.0,1.0,1.0,10.0,10.000000000000554,0.0,99.99999999999993,0.0
4.88,0.11111111111111802,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000552,0.0,99.99999999999994,0.0
4.89,0.111111111111118,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000552,0.0,99.99999999999994,0.0
4.9,0.11111111111111799,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.00000000000055,0.0,99.99999999999994,0.0
4.91,0.11111111111111797,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000549,0.0,99.99999999999994,0.0
4.92,0.11111111111111796,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000547,0.0,99.99999999999994,0.0
4.93,0.11111111111111795,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000547,0.0,99.99999999999994,0.0
4.94,0.11111111111111793,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000549,0.0,99.99999999999994,0.0
4.95,0.11111111111111792,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000547,0.0,99.99999999999994,0.0
4.96,0.11111111111111789,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000544,0.0,99.99999999999994,0.0
4.97,0.11111111111111788,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000544,0.0,99.99999999999994,0.0
4.98,0.11111111111111786,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000542,0.0,99.99999999999994,0.0
4.99,0.11111111111111785,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.00000000000054,0.0,99.99999999999994,0.0
5.0,0.11111111111111784,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000538,0.0,99.99999999999994,0.0
5.01,0.11111111111111782,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000536,0.0,99.99999999999994,0.0
5.02,0.11111111111111781,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000536,0.0,99.99999999999994,0.0
5.03,0.1111111111111178,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000535,0.0,99.99999999999994,0.0
5.04,0.11111111111111777,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000533,0.0,99.99999999999994,0.0
5.05,0.11111111111111775,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000533,0.0,99.99999999999994,0.0
5.06,0.11111111111111774,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000531,0.0,99.99999999999994,0.0
5.07,0.11111111111111772,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.00000000000053,0.0,99.99999999999994,0.0
5.08,0.11111111111111771,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000528,0.0,99.99999999999994,0.0
5.09,0.1111111111111177,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000528,0.0,99.99999999999994,0.0
5.1,0.11111111111111768,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000528,0.0,99.99999999999994,0.0
5.11,0.11111111111111767,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000526,0.0,99.99999999999994,0.0
5.12,0.11111111111111764,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000524,0.0,99.99999999999994,0.0
5.13,0.11111111111111763,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000524,0.0,99.99999999999994,0.0
5.14,0.11111111111111761,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000522,0.0,99.99999999999994,0.0
5.15,0.1111111111111176,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.00000000000052,0.0,99.99999999999994,0.0
5.16,0.11111111111111759,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000519,0.0,99.99999999999994,0.0
5.17,0.11111111111111757,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000517,0.0,99.99999999999994,0.0
5.18,0.11111111111111756,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000517,0.0,99.99999999999994,0.0
5.19,0.11111111111111754,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000515,0.0,99.99999999999994,0.0
5.2,0.11111111111111752,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000512,0.0,99.99999999999994,0.0
5.21,0.1111111111111175,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.00000000000051,0.0,99.99999999999994,0.0
5.22,0.11111111111111749,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000512,0.0,99.99999999999994,0.0
5.23,0.11111111111111747,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000512,0.0,99.99999999999994,0.0
5.24,0.11111111111111746,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.00000000000051,0.0,99.99999999999994,0.0
5.25,0.11111111111111745,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000508,0.0,99.99999999999994,0.0
5.26,0.11111111111111743,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000508,0.0,99.99999999999994,0.0
5.27,0.11111111111111742,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000506,0.0,99.99999999999994,0.0
5.28,0.11111111111111739,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000503,0.0,99.99999999999994,0.0
5.29,0.11111111111111738,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000501,0.0,99.99999999999994,0.0
5.3,0.11111111111111736,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000501,0.0,99.99999999999994,0.0
5.31,0.11111111111111735,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.0000000000005,0.0,99.99999999999994,0.0
5.32,0.11111111111111734,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000497,0.0,99.99999999999994,0.0
5.33,0.11111111111111732,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000496,0.0,99.99999999999994,0.0
5.34,0.11111111111111731,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000496,0.0,99.99999999999994,0.0
5.35,0.1111111111111173,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000496,0.0,99.99999999999994,0.0
5.36,0.11111111111111728,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000494,0.0,99.99999999999994,0.0
5.37,0.11111111111111725,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000492,0.0,99.99999999999994,0.0
5.38,0.11111111111111724,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000492,0.0,99.99999999999994,0.0
5.39,0.11111111111111723,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.00000000000049,0.0,99.99999999999994,0.0
5.4,0.11111111111111721,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000488,0.0,99.99999999999994,0.0
5.41,0.1111111111111172,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000487,0.0,99.99999999999994,0.0
5.42,0.11111111111111718,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000487,0.0,99.99999999999994,0.0
5.43,0.11111111111111717,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000485,0.0,99.99999999999994,0.0
5.44,0.11111111111111716,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000483,0.0,99.99999999999994,0.0
5.45,0.11111111111111713,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000481,0.0,99.99999999999994,0.0
5.46,0.11111111111111711,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000481,0.0,99.99999999999994,0.0
5.47,0.1111111111111171,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.00000000000048,0.0,99.99999999999994,0.0
5.48,0.11111111111111709,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000478,0.0,99.99999999999994,0.0
5.49,0.11111111111111707,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000476,0.0,99.99999999999994,0.0
5.5,0.11111111111111706,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000474,0.0,99.99999999999994,0.0
5.51,0.11111111111111704,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000476,0.0,99.99999999999994,0.0
5.52,0.11111111111111703,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000474,0.0,99.99999999999994,0.0
5.53,0.111111111111117,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.00000000000047,0.0,99.99999999999994,0.0
5.54,0.11111111111111699,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.00000000000047,0.0,99.99999999999994,0.0
5.55,0.11111111111111698,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.00000000000047,0.0,99.99999999999994,0.0
5.56,0.11111111111111696,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000469,0.0,99.99999999999994,0.0
5.57,0.11111111111111695,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000467,0.0,99.99999999999994,0.0
5.58,0.11111111111111693,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000465,0.0,99.99999999999994,0.0
5.59,0.11111111111111692,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000465,0.0,99.99999999999994,0.0
5.6,0.1111111111111169,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000464,0.0,99.99999999999994,0.0
5.61,0.11111111111111688,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.00000000000046,0.0,99.99999999999994,0.0
5.62,0.11111111111111686,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.00000000000046,0.0,99.99999999999994,0.0
5.63,0.11111111111111685,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000458,0.0,99.99999999999994,0.0
5.64,0.11111111111111684,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000457,0.0,99.99999999999994,0.0
5.65,0.11111111111111682,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000455,0.0,99.99999999999994,0.0
5.66,0.11111111111111681,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000457,0.0,99.99999999999994,0.0
5.67,0.1111111111111168,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000457,0.0,99.99999999999994,0.0
5.68,0.11111111111111678,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000455,0.0,99.99999999999994,0.0
5.69,0.11111111111111675,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000451,0.0,99.99999999999994,0.0
5.7,0.11111111111111674,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000451,0.0,99.99999999999994,0.0
5.71,0.11111111111111673,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.00000000000045,0.0,99.99999999999994,0.0
5.72,0.11111111111111671,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000448,0.0,99.99999999999994,0.0
5.73,0.1111111111111167,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000446,0.0,99.99999999999994,0.0
5.74,0.11111111111111668,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000444,0.0,99.99999999999994,0.0
5.75,0.11111111111111667,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000444,0.0,99.99999999999994,0.0
5.76,0.11111111111111666,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000444,0.0,99.99999999999994,0.0
5.77,0.11111111111111663,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.00000000000044,0.0,99.99999999999994,0.0
5.78,0.11111111111111661,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000439,0.0,99.99999999999994,0.0
5.79,0.1111111111111166,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.00000000000044,0.0,99.99999999999994,0.0
5.8,0.11111111111111659,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000439,0.0,99.99999999999994,0.0
5.81,0.11111111111111657,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000437,0.0,99.99999999999994,0.0
5.82,0.11111111111111656,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000435,0.0,99.99999999999994,0.0
5.83,0.11111111111111655,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000435,0.0,99.99999999999994,0.0
5.84,0.11111111111111653,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000433,0.0,99.99999999999994,0.0
5.85,0.1111111111111165,99.99999999999994,0.0,10.0,1.0,1.0,10.0,10.000000000000432,0.0,99.99999999999994,0.0
5.86,0.11111111111111649,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000432,0.0,99.99999999999996,0.0
5.87,0.11111111111111648,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000432,0.0,99.99999999999996,0.0
5.88,0.11111111111111646,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.00000000000043,0.0,99.99999999999996,0.0
5.89,0.11111111111111645,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000428,0.0,99.99999999999996,0.0
5.9,0.11111111111111643,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000426,0.0,99.99999999999996,0.0
5.91,0.11111111111111642,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000425,0.0,99.99999999999996,0.0
5.92,0.1111111111111164,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000425,0.0,99.99999999999996,0.0
5.93,0.11111111111111639,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000423,0.0,99.99999999999996,0.0
5.94,0.11111111111111636,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000421,0.0,99.99999999999996,0.0
5.95,0.11111111111111635,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000421,0.0,99.99999999999996,0.0
5.96,0.11111111111111634,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.00000000000042,0.0,99.99999999999996,0.0
5.97,0.11111111111111632,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.00000000000042,0.0,99.99999999999996,0.0
5.98,0.11111111111111631,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000417,0.0,99.99999999999996,0.0
5.99,0.1111111111111163,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000416,0.0,99.99999999999996,0.0
6.0,0.11111111111111628,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000416,0.0,99.99999999999996,0.0
6.01,0.11111111111111627,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000414,0.0,99.99999999999996,0.0
6.02,0.11111111111111624,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.00000000000041,0.0,99.99999999999996,0.0
6.03,0.11111111111111623,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000409,0.0,99.99999999999996,0.0
6.04,0.11111111111111621,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000409,0.0,99.99999999999996,0.0
6.05,0.1111111111111162,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000407,0.0,99.99999999999996,0.0
6.06,0.11111111111111618,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000405,0.0,99.99999999999996,0.0
6.07,0.11111111111111617,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000403,0.0,99.99999999999996,0.0
6.08,0.11111111111111616,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000407,0.0,99.99999999999996,0.0
6.09,0.11111111111111614,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000405,0.0,99.99999999999996,0.0
6.1,0.11111111111111611,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000401,0.0,99.99999999999996,0.0
6.11,0.1111111111111161,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.0000000000004,0.0,99.99999999999996,0.0
6.12,0.11111111111111609,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.0000000000004,0.0,99.99999999999996,0.0
6.13,0.11111111111111607,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000398,0.0,99.99999999999996,0.0
6.14,0.11111111111111606,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000396,0.0,99.99999999999996,0.0
6.15,0.11111111111111605,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000394,0.0,99.99999999999996,0.0
6.16,0.11111111111111603,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000394,0.0,99.99999999999996,0.0
6.17,0.11111111111111602,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000393,0.0,99.99999999999996,0.0
6.18,0.11111111111111599,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.00000000000039,0.0,99.99999999999996,0.0
6.19,0.11111111111111598,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000389,0.0,99.99999999999996,0.0
6.2,0.11111111111111596,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000389,0.0,99.99999999999996,0.0
6.21,0.11111111111111595,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000387,0.0,99.99999999999996,0.0
6.22,0.11111111111111593,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000385,0.0,99.99999999999996,0.0
6.23,0.11111111111111592,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000385,0.0,99.99999999999996,0.0
6.24,0.1111111111111159,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000385,0.0,99.99999999999996,0.0
6.25,0.11111111111111589,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000384,0.0,99.99999999999996,0.0
6.26,0.11111111111111587,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.00000000000038,0.0,99.99999999999996,0.0
6.27,0.11111111111111585,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.00000000000038,0.0,99.99999999999996,0.0
6.28,0.11111111111111584,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.00000000000038,0.0,99.99999999999996,0.0
6.29,0.11111111111111582,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000378,0.0,99.99999999999996,0.0
6.3,0.11111111111111581,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000377,0.0,99.99999999999996,0.0
6.31,0.1111111111111158,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000375,0.0,99.99999999999996,0.0
6.32,0.11111111111111578,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000373,0.0,99.99999999999996,0.0
6.33,0.11111111111111577,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000373,0.0,99.99999999999996,0.0
6.34,0.11111111111111574,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.00000000000037,0.0,99.99999999999996,0.0
6.35,0.11111111111111573,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000368,0.0,99.99999999999996,0.0
6.36,0.11111111111111571,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.00000000000037,0.0,99.99999999999996,0.0
6.37,0.1111111111111157,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000368,0.0,99.99999999999996,0.0
6.38,0.11111111111111568,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000368,0.0,99.99999999999996,0.0
6.39,0.11111111111111567,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000366,0.0,99.99999999999996,0.0
6.4,0.11111111111111566,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000364,0.0,99.99999999999996,0.0
6.41,0.11111111111111564,99.99999999999996,0.0,10.0,1.0,1.0,10.0,10.000000000000364,0.0,99.99999999999996,0.0
