A,C,I,L,R,X,Time
0.0019633089848835935,0.00057575161115391,0.9980978263958409,0.1,0.9994744085563664,1.1466484494398058e-05,7.21
0.00196837347875562,0.0005763921237019902,0.9980930403929327,0.1,0.9994740182806541,1.1479229377428474e-05,7.22
0.001973443452725939,0.000577032258749886,0.9980882496631368,0.1,0.9994736291050498,1.1491966539598849e-05,7.23
0.001978518903047251,0.0005776720165210724,0.9980834542109804,0.1,0.9994732410301305,1.150469598535353e-05,7.24
0.001983599825974445,0.000578311397238893,0.9980786540409881,0.1,0.9994728540564725,1.1517417719134571e-05,7.25
0.0019886862177645958,0.0005789504011265603,0.9980738491576814,0.1,0.9994724681846516,1.153013174538173e-05,7.26
0.001993778074676962,0.0005795890284071554,0.9980690395655792,0.1,0.9994720834152435,1.1542838068532466e-05,7.2700000000000005
0.0019988753929729847,0.000580227279303628,0.9980642252691978,0.1,0.999471699748823,1.155553669302195e-05,7.28
0.0020039781689162885,0.0005808651540387971,0.9980594062730503,0.1,0.9994713171859645,1.1568227623283054e-05,7.29
0.0020090863987726787,0.0005815026528353506,0.9980545825816475,0.1,0.9994709357272421,1.1580910863746361e-05,7.3
0.0020142000788101405,0.0005821397759158453,0.9980497541994968,0.1,0.9994705553732293,1.1593586418840163e-05,7.3100000000000005
0.0020193192052988373,0.0005827765235027073,0.9980449211311035,0.1,0.9994701761244991,1.1606254292990458e-05,7.32
0.002024443774511111,0.0005834128958182319,0.9980400833809697,0.1,0.999469797981624,1.1618914490620958e-05,7.33
0.0020295737827214794,0.0005840488930845836,0.998035240953595,0.1,0.9994694209451762,1.1631567016153086e-05,7.34
0.0020347092262066363,0.0005846845155237964,0.9980303938534758,0.1,0.9994690450157273,1.1644211874005976e-05,7.3500000000000005
0.0020398501012454484,0.0005853197633577737,0.9980255420851062,0.1,0.9994686701938483,1.1656849068596474e-05,7.36
0.0020449964041189565,0.0005859546368082886,0.9980206856529773,0.1,0.9994682964801099,1.1669478604339145e-05,7.37
0.0020501481311103733,0.0005865891360969834,0.9980158245615774,0.1,0.9994679238750824,1.1682100485646262e-05,7.38
0.0020553052785050826,0.0005872232614453706,0.9980109588153924,0.1,0.9994675523793354,1.169471471692782e-05,7.390000000000001
0.0020604678425906364,0.0005878570130748319,0.9980060884189048,0.1,0.9994671819934381,1.1707321302591526e-05,7.4
0.0020656358196567567,0.0005884903912066194,0.9980012133765949,0.1,0.9994668127179592,1.1719920247042808e-05,7.41
0.002070809205995332,0.0005891233960618549,0.9979963336929398,0.1,0.9994664445534671,1.1732511554684811e-05,7.42
0.002075987997900418,0.00058975602786153,0.9979914493724144,0.1,0.9994660775005295,1.17450952299184e-05,7.43
0.0020811721916682356,0.0005903882868265067,0.9979865604194902,0.1,0.9994657115597138,1.175767127714216e-05,7.44
0.0020863617835971673,0.0005910201731775169,0.9979816668386364,0.1,0.9994653467315867,1.1770239700752396e-05,7.45
0.002091556769987761,0.0005916516871351627,0.9979767686343193,0.1,0.9994649830167148,1.178280050514314e-05,7.46
0.002096757147142726,0.0005922828289199167,0.9979718658110024,0.1,0.9994646204156639,1.1795353694706139e-05,7.47
0.0021019629113669313,0.0005929135987521219,0.9979669583731465,0.1,0.9994642589289994,1.1807899273830871e-05,7.48
0.0021071740589674055,0.0005935439968519914,0.9979620463252097,0.1,0.9994638985572862,1.1820437246904533e-05,7.49
0.0021123905862533363,0.0005941740234396092,0.9979571296716472,0.1,0.999463539301089,1.1832967618312052e-05,7.5
0.0021176124895360676,0.0005948036787349299,0.9979522084169116,0.1,0.9994631811609715,1.1845490392436082e-05,7.51
0.0021228397651291003,0.0005954329629577785,0.9979472825654526,0.1,0.9994628241374975,1.1858005573657003e-05,7.5200000000000005
0.0021280724093480892,0.0005960618763278509,0.9979423521217174,0.1,0.99946246823123,1.1870513166352922e-05,7.53
0.002133310418510844,0.000596690419064714,0.9979374170901504,0.1,0.9994621134427315,1.1883013174899676e-05,7.54
0.002138553788937326,0.0005973185913878053,0.997932477475193,0.1,0.9994617597725642,1.1895505603670834e-05,7.55
0.0021438025169496495,0.0005979463935164335,0.9979275332812841,0.1,0.9994614072212898,1.1907990457037695e-05,7.5600000000000005
0.0021490565988720772,0.0005985738256697785,0.9979225845128599,0.1,0.9994610557894695,1.192046773936929e-05,7.57
0.0021543160310310227,0.0005992008880668909,0.9979176311743535,0.1,0.999460705477664,1.1932937455032383e-05,7.58
0.0021595808097550472,0.000599827580926693,0.9979126732701957,0.1,0.9994603562864334,1.1945399608391472e-05,7.59
0.0021648509313748595,0.000600453904467978,0.9979077108048144,0.1,0.9994600082163375,1.1957854203808789e-05,7.6000000000000005
0.0021701263922233125,0.0006010798589094107,0.9979027437826348,0.1,0.9994596612679357,1.19703012456443e-05,7.61
0.002175407188635406,0.0006017054444695274,0.9978977722080792,0.1,0.9994593154417869,1.1982740738255713e-05,7.62
0.0021806933169482828,0.0006023306613667356,0.9978927960855674,0.1,0.9994589707384492,1.1995172685998467e-05,7.63
0.002185984773501228,0.0006029555098193148,0.9978878154195163,0.1,0.9994586271584808,1.2007597093225746e-05,7.640000000000001
0.0021912815546356675,0.0006035799900454157,0.9978828302143402,0.1,0.9994582847024389,1.2020013964288464e-05,7.65
0.0021965836566951685,0.0006042041022630612,0.9978778404744507,0.1,0.9994579433708807,1.2032423303535283e-05,7.66
0.002201891076025437,0.0006048278466901459,0.9978728462042565,0.1,0.9994576031643624,1.2044825115312604e-05,7.67
0.002207203808974317,0.0006054512235444361,0.9978678474081637,0.1,0.9994572640834403,1.2057219403964569e-05,7.68
0.00221252185189179,0.0006060742330435704,0.9978628440905756,0.1,0.9994569261286698,1.2069606173833065e-05,7.69
0.0022178452011299716,0.0006066968754050591,0.9978578362558929,0.1,0.999456589300606,1.2081985429257718e-05,7.7
0.0022231738530431137,0.0006073191508462848,0.9978528239085135,0.1,0.9994562535998035,1.2094357174575902e-05,7.71
0.0022285078039876016,0.0006079410595845023,0.9978478070528326,0.1,0.9994559190268165,1.2106721414122737e-05,7.72
0.0022338470503219525,0.0006085626018368388,0.9978427856932427,0.1,0.9994555855821987,1.2119078152231088e-05,7.73
0.0022391915884068148,0.0006091837778202936,0.9978377598341336,0.1,0.9994552532665033,1.2131427393231567e-05,7.74
0.002244541414604967,0.0006098045877517386,0.9978327294798923,0.1,0.9994549220802831,1.2143769141452536e-05,7.75
0.002249896525281318,0.000610425031847918,0.9978276946349033,0.1,0.9994545920240904,1.2156103401220104e-05,7.76
0.0022552569168029033,0.0006110451103254489,0.9978226553035481,0.1,0.999454263098477,1.216843017685813e-05,7.7700000000000005
0.0022606225855388846,0.0006116648234008209,0.9978176114902058,0.1,0.9994539353039942,1.2180749472688226e-05,7.78
0.0022659935278605513,0.0006122841712903961,0.9978125631992524,0.1,0.999453608641193,1.2193061293029757e-05,7.79
0.002271369740141316,0.0006129031542104098,0.9978075104350616,0.1,0.9994532831106239,1.2205365642199834e-05,7.8
0.0022767512187567155,0.0006135217723769699,0.9978024532020041,0.1,0.9994529587128367,1.2217662524513329e-05,7.8100000000000005
0.002282137960084408,0.0006141400260060573,0.9977973915044482,0.1,0.9994526354483809,1.2229951944282862e-05,7.82
0.002287529960504174,0.0006147579153135261,0.9977923253467593,0.1,0.9994523133178057,1.2242233905818816e-05,7.83
0.0022929272163979136,0.0006153754405151033,0.9977872547333001,0.1,0.9994519923216596,1.2254508413429322e-05,7.84
0.0022983297241496465,0.0006159926018263892,0.9977821796684305,0.1,0.9994516724604907,1.2266775471420275e-05,7.8500000000000005
0.0023037374801455086,0.0006166093994628572,0.997777100156508,0.1,0.9994513537348467,1.2279035084095325e-05,7.86
0.002309150480773754,0.0006172258336398541,0.9977720162018872,0.1,0.9994510361452749,1.2291287255755879e-05,7.87
0.0023145687224247528,0.0006178419045726003,0.99776692780892,0.1,0.9994507196923218,1.2303531990701107e-05,7.88
0.002319992201490989,0.0006184576124761893,0.9977618349819557,0.1,0.9994504043765338,1.2315769293227941e-05,7.890000000000001
0.00232542091436706,0.0006190729575655886,0.9977567377253409,0.1,0.9994500901984567,1.2327999167631071e-05,7.9
0.0023308548574496753,0.0006196879400556389,0.9977516360434194,0.1,0.9994497771586358,1.2340221618202953e-05,7.91
0.0023362940271376563,0.0006203025601610547,0.9977465299405325,0.1,0.9994494652576161,1.23524366492338e-05,7.92
0.0023417384198319343,0.0006209168180964246,0.9977414194210186,0.1,0.999449154495942,1.2364644265011599e-05,7.930000000000001
0.0023471880319355484,0.0006215307140762106,0.9977363044892136,0.1,0.9994488448741573,1.2376844469822093e-05,7.94
0.0023526428598536473,0.000622144248314749,0.9977311851494506,0.1,0.9994485363928057,1.2389037267948799e-05,7.95
0.002358102899993486,0.0006227574210262499,0.99772606140606,0.1,0.9994482290524302,1.2401222663672995e-05,7.96
0.0023635681487644243,0.0006233702324247974,0.9977209332633697,0.1,0.9994479228535734,1.2413400661273732e-05,7.97
0.002369038602577928,0.0006239826827243501,0.9977158007257049,0.1,0.9994476177967774,1.2425571265027825e-05,7.98
0.002374514257847565,0.0006245947721387403,0.9977106637973877,0.1,0.9994473138825838,1.2437734479209861e-05,7.99
0.0023799951109890055,0.000625206500881675,0.9977055224827381,0.1,0.9994470111115338,1.2449890308092202e-05,8.0
0.002385481158420022,0.0006258178691667353,0.9977003767860733,0.1,0.9994467094841682,1.2462038755944975e-05,8.01
0.0023909723965604866,0.000626428877207377,0.9976952267117074,0.1,0.9994464090010274,1.247417982703608e-05,8.02
0.0023964688218323705,0.0006270395252169303,0.9976900722639523,0.1,0.9994461096626511,1.2486313525631198e-05,8.03
0.0024019704306597438,0.0006276498134086001,0.9976849134471171,0.1,0.9994458114695788,1.2498439855993774e-05,8.040000000000001
0.0024074772194687703,0.0006282597419954655,0.997679750265508,0.1,0.9994455144223493,1.251055882238503e-05,8.05
0.002412989184687712,0.000628869311190481,0.997674582723429,0.1,0.9994452185215011,1.2522670429063971e-05,8.06
0.0024185063227469255,0.0006294785212064755,0.997669410825181,0.1,0.9994449237675723,1.2534774680287372e-05,8.07
0.00242402863007886,0.0006300873722561529,0.9976642345750625,0.1,0.9994446301611004,1.2546871580309793e-05,8.08
0.0024295561031180577,0.000630695864552092,0.9976590539773691,0.1,0.9994443377026224,1.2558961133383565e-05,8.09
0.0024350887383011517,0.0006313039983067469,0.997653869036394,0.1,0.999444046392675,1.2571043343758804e-05,8.1
0.0024406265320668654,0.0006319117737324464,0.9976486797564276,0.1,0.9994437562317945,1.2583118215683404e-05,8.11
0.0024461694808560123,0.0006325191910413947,0.9976434861417577,0.1,0.9994434672205165,1.2595185753403042e-05,8.120000000000001
0.0024517175811114905,0.0006331262504456713,0.9976382881966693,0.1,0.9994431793593762,1.2607245961161172e-05,8.13
0.0024572708292782885,0.0006337329521572308,0.9976330859254451,0.1,0.9994428926489085,1.2619298843199036e-05,8.14
0.0024628292218034794,0.0006343392963879035,0.9976278793323646,0.1,0.9994426070896478,1.2631344403755663e-05,8.15
0.0024683927551362207,0.0006349452833493951,0.9976226684217052,0.1,0.9994423226821281,1.2643382647067866e-05,8.16
0.0024739614257277536,0.0006355509132532867,0.9976174531977413,0.1,0.9994420394268826,1.2655413577370239e-05,8.17
0.0024795352300314016,0.0006361561863110352,0.9976122336647447,0.1,0.9994417573244445,1.2667437198895165e-05,8.18
0.00248511416450257,0.0006367611027339731,0.9976070098269847,0.1,0.9994414763753463,1.2679453515872819e-05,8.19
0.002490698225598744,0.0006373656627333086,0.9976017816887277,0.1,0.9994411965801201,1.2691462532531157e-05,8.2
0.0024962874097794892,0.0006379698665201261,0.9975965492542378,0.1,0.9994409179392975,1.2703464253095933e-05,8.21
0.0025018817135064463,0.0006385737143053853,0.9975913125277761,0.1,0.9994406404534096,1.2715458681790684e-05,8.22
0.0025074811332433354,0.0006391772062999223,0.9975860715136013,0.1,0.9994403641229874,1.2727445822836742e-05,8.23
0.0025130856654559516,0.0006397803427144493,0.9975808262159694,0.1,0.9994400889485611,1.273942568045323e-05,8.24
0.0025186953066121654,0.0006403831237595545,0.9975755766391338,0.1,0.9994398149306604,1.2751398258857066e-05,8.25
0.0025243100531819208,0.0006409855496457023,0.9975703227873451,0.1,0.9994395420698147,1.276336356226296e-05,8.26
0.002529929901637234,0.0006415876205832335,0.9975650646648515,0.1,0.999439270366553,1.277532159488342e-05,8.27
0.0025355548484521924,0.0006421893367823651,0.9975598022758984,0.1,0.9994389998214037,1.2787272360928745e-05,8.28
0.0025411848901029555,0.0006427906984531908,0.9975545356247285,0.1,0.999438730434895,1.2799215864607042e-05,8.290000000000001
0.0025468200230677487,0.0006433917058056803,0.997549264715582,0.1,0.9994384622075543,1.2811152110124196e-05,8.3
0.002552460243826869,0.0006439923590496804,0.9975439895526966,0.1,0.9994381951399088,1.2823081101683907e-05,8.31
0.0025581055488626795,0.0006445926583949143,0.9975387101403071,0.1,0.9994379292324852,1.2835002843487668e-05,8.32
0.002563755934659608,0.0006451926040509818,0.9975334264826459,0.1,0.9994376644858097,1.2846917339734773e-05,8.33
0.002569411397704149,0.0006457921962273598,0.9975281385839424,0.1,0.9994374009004081,1.2858824594622322e-05,8.34
0.0025750719344848597,0.0006463914351334019,0.9975228464484238,0.1,0.9994371384768057,1.2870724612345208e-05,8.35
0.0025807375414923605,0.0006469903209783386,0.9975175500803146,0.1,0.9994368772155274,1.2882617397096134e-05,8.36
0.0025864082152193342,0.0006475888539712775,0.9975122494838364,0.1,0.9994366171170977,1.2894502953065606e-05,8.370000000000001
0.0025920839521605217,0.0006481870343212032,0.9975069446632086,0.1,0.9994363581820406,1.2906381284441931e-05,8.38
0.002597764748812725,0.0006487848622369774,0.9975016356226475,0.1,0.9994361004108794,1.2918252395411226e-05,8.39
0.0026034506016748057,0.0006493823379273391,0.9974963223663672,0.1,0.9994358438041374,1.2930116290157415e-05,8.4
0.00260914150724768,0.0006499794616009047,0.997491004898579,0.1,0.9994355883623371,1.2941972972862225e-05,8.41
0.0026148374620343228,0.000650576233466168,0.9974856832234916,0.1,0.9994353340860009,1.2953822447705195e-05,8.42
0.002620538462539762,0.0006511726537314999,0.9974803573453112,0.1,0.9994350809756504,1.2965664718863672e-05,8.43
0.0026262445052710813,0.0006517687226051492,0.997475027268241,0.1,0.9994348290318069,1.2977499790512813e-05,8.44
0.002631955586737416,0.000652364440295242,0.9974696929964821,0.1,0.9994345782549913,1.2989327666825588e-05,8.45
0.002637671703449955,0.0006529598070097825,0.9974643545342328,0.1,0.9994343286457239,1.300114835197278e-05,8.46
0.002643392851921934,0.000653554822956652,0.9974590118856885,0.1,0.9994340802045248,1.3012961850122978e-05,8.47
0.0026491190286686435,0.00065414948834361,0.9974536650550425,0.1,0.9994338329319136,1.3024768165442592e-05,8.48
0.0026548502302074185,0.000654743803378294,0.9974483140464852,0.1,0.9994335868284091,1.3036567302095845e-05,8.49
0.002660586453057644,0.000655337768268219,0.9974429588642042,0.1,0.9994333418945301,1.3048359264244774e-05,8.5
0.0026663276937407498,0.0006559313832207785,0.997437599512385,0.1,0.9994330981307948,1.3060144056049232e-05,8.51
0.0026720739487802125,0.0006565246484432437,0.9974322359952101,0.1,0.9994328555377209,1.3071921681666893e-05,8.52
0.002677825214701552,0.0006571175641427642,0.9974268683168597,0.1,0.9994326141158256,1.3083692145253246e-05,8.53
0.002683581488032332,0.000657710130526368,0.997421496481511,0.1,0.9994323738656259,1.3095455450961605e-05,8.540000000000001
0.0026893427653021567,0.0006583023478009608,0.997416120493339,0.1,0.999432134787638,1.3107211602943092e-05,8.55
0.002695109043042672,0.0006588942161733273,0.997410740356516,0.1,0.9994318968823781,1.3118960605346661e-05,8.56
0.0027008803177875655,0.0006594857358501304,0.9974053560752116,0.1,0.9994316601503616,1.3130702462319085e-05,8.57
0.0027066565860725616,0.0006600769070379115,0.9973999676535928,0.1,0.9994314245921035,1.3142437178004957e-05,8.58
0.002712437844435423,0.0006606677299430907,0.9973945750958242,0.1,0.9994311902081187,1.31541647565467e-05,8.59
0.002718224089415949,0.0006612582047719666,0.9973891784060676,0.1,0.999430956998921,1.3165885202084552e-05,8.6
0.0027240153175559748,0.0006618483317307167,0.9973837775884822,0.1,0.9994307249650245,1.3177598518756587e-05,8.61
0.0027298115253993707,0.0006624381110253974,0.9973783726472248,0.1,0.9994304941069424,1.3189304710698702e-05,8.620000000000001
0.0027356127094920377,0.0006630275428619436,0.9973729635864497,0.1,0.9994302644251875,1.3201003782044613e-05,8.63
0.0027414188663819118,0.0006636166274461695,0.9973675504103082,0.1,0.9994300359202722,1.3212695736925875e-05,8.64
0.0027472299926189596,0.0006642053649837682,0.9973621331229494,0.1,0.9994298085927087,1.3224380579471867e-05,8.65
0.002753046084755178,0.000664793755680312,0.9973567117285196,0.1,0.9994295824430083,1.3236058313809798e-05,8.66
0.0027588671393445926,0.000665381799741252,0.9973512862311626,0.1,0.9994293574716822,1.3247728944064712e-05,8.67
0.0027646931529432574,0.0006659694973719191,0.9973458566350197,0.1,0.999429133679241,1.3259392474359481e-05,8.68
0.0027705241221092527,0.0006665568487775232,0.9973404229442295,0.1,0.999428911066195,1.3271048908814807e-05,8.69
0.0027763600434026867,0.0006671438541631535,0.9973349851629281,0.1,0.999428689633054,1.3282698251549234e-05,8.700000000000001
0.0027822009133856886,0.0006677305137337788,0.9973295432952488,0.1,0.9994284693803273,1.329434050667913e-05,8.71
0.0027880467286224148,0.0006683168276942473,0.9973240973453228,0.1,0.9994282503085237,1.3305975678318708e-05,8.72
0.0027938974856790426,0.000668902796249287,0.9973186473172784,0.1,0.9994280324181518,1.3317603770580008e-05,8.73
0.0027997531811237717,0.0006694884196035054,0.9973131932152413,0.1,0.9994278157097196,1.3329224787572918e-05,8.74
0.002805613811526822,0.0006700736979613896,0.9973077350433347,0.1,0.9994276001837347,1.3340838733405156e-05,8.75
0.002811479373460433,0.000670658631527307,0.9973022728056793,0.1,0.9994273858407042,1.3352445612182282e-05,8.76
0.002817349863498862,0.0006712432205055043,0.9972968065063932,0.1,0.9994271726811349,1.3364045428007694e-05,8.77
0.002823225278218384,0.0006718274651001087,0.9972913361495919,0.1,0.9994269607055329,1.3375638184982633e-05,8.78
0.0028291056141972917,0.0006724113655151269,0.9972858617393884,0.1,0.9994267499144043,1.338722388720618e-05,8.790000000000001
0.0028349908680158887,0.0006729949219544458,0.997280383279893,0.1,0.9994265403082543,1.3398802538775259e-05,8.8
0.0028408810362564965,0.0006735781346218328,0.9972749007752136,0.1,0.9994263318875879,1.3410374143784636e-05,8.81
0.0028467761155034485,0.0006741610037209352,0.9972694142294556,0.1,0.9994261246529096,1.3421938706326926e-05,8.82
0.0028526761023430903,0.0006747435294552807,0.9972639236467216,0.1,0.9994259186047235,1.3433496230492583e-05,8.83
0.002858580993363778,0.0006753257120282775,0.9972584290311117,0.1,0.9994257137435334,1.3445046720369912e-05,8.84
0.002864490785155877,0.0006759075516432141,0.9972529303867237,0.1,0.9994255100698424,1.3456590180045064e-05,8.85
0.002870405474311762,0.0006764890485032594,0.9972474277176525,0.1,0.9994253075841533,1.3468126613602036e-05,8.86
0.002876325057425817,0.0006770702028114633,0.9972419210279907,0.1,0.9994251062869683,1.3479656025122677e-05,8.870000000000001
0.002882249531094428,0.0006776510147707557,0.9972364103218282,0.1,0.9994249061787895,1.3491178418686684e-05,8.88
0.0028881788919159906,0.0006782314845839479,0.9972308956032525,0.1,0.9994247072601185,1.3502693798371602e-05,8.89
0.002894113136490904,0.0006788116124537316,0.9972253768763484,0.1,0.999424509531456,1.3514202168252831e-05,8.9
0.00290005226142157,0.0006793913985826793,0.9972198541451982,0.1,0.9994243129933028,1.3525703532403623e-05,8.91
0.0029059962633123933,0.0006799708431732449,0.9972143274138817,0.1,0.9994241176461591,1.3537197894895079e-05,8.92
0.0029119451387697795,0.0006805499464277628,0.9972087966864762,0.1,0.9994239234905246,1.3548685259796162e-05,8.93
0.0029178988844021344,0.0006811287085484488,0.9972032619670563,0.1,0.9994237305268985,1.3560165631173686e-05,8.94
0.0029238574968198645,0.0006817071297373997,0.9971977232596942,0.1,0.9994235387557798,1.3571639013092321e-05,8.950000000000001
0.0029298209726353703,0.0006822852101965935,0.9971921805684596,0.1,0.999423348177667,1.3583105409614594e-05,8.96
0.002935789308463053,0.0006828629501278895,0.9971866338974193,0.1,0.999423158793058,1.3594564824800887e-05,8.97
0.002941762500919309,0.0006834403497330283,0.9971810832506381,0.1,0.9994229706024504,1.3606017262709447e-05,8.98
0.002947740546622529,0.0006840174092136324,0.997175528632178,0.1,0.9994227836063414,1.3617462727396373e-05,8.99
0.002953723442193097,0.0006845941287712049,0.9971699700460983,0.1,0.9994225978052277,1.3628901222915631e-05,9.0
0.002959711184253391,0.0006851705086071314,0.9971644074964561,0.1,0.9994224131996056,1.3640332753319046e-05,9.01
0.00296570376942778,0.0006857465489226785,0.9971588409873057,0.1,0.9994222297899709,1.3651757322656306e-05,9.02
0.0029717011943426234,0.0006863222499189946,0.997153270522699,0.1,0.999422047576819,1.3663174934974958e-05,9.03
0.002977703455626272,0.0006868976117971104,0.9971476961066854,0.1,0.9994218665606449,1.367458559432042e-05,9.040000000000001
0.0029837105499090607,0.0006874726347579376,0.9971421177433117,0.1,0.9994216867419432,1.368598930473597e-05,9.05
0.002989722473823316,0.0006880473190022704,0.9971365354366223,0.1,0.999421508121208,1.3697386070262752e-05,9.06
0.002995739224003349,0.0006886216647307848,0.9971309491906588,0.1,0.999421330698933,1.3708775894939779e-05,9.07
0.0030017607970854576,0.000689195672144039,0.9971253590094606,0.1,0.9994211544756115,1.3720158782803931e-05,9.08
0.0030077871897079217,0.000689769341442473,0.9971197648970644,0.1,0.9994209794517364,1.3731534737889955e-05,9.09
0.003013818398511006,0.0006903426728264095,0.9971141668575045,0.1,0.9994208056277999,1.374290376423047e-05,9.1
0.0030198544201369567,0.0006909156664960531,0.9971085648948125,0.1,0.9994206330042942,1.3754265865855965e-05,9.11
0.0030258952512300027,0.0006914883226514907,0.9971029590130176,0.1,0.9994204615817107,1.37656210467948e-05,9.120000000000001
0.003031940888436349,0.0006920606414926916,0.9970973492161465,0.1,0.9994202913605407,1.3776969311073201e-05,9.13
0.0030379913284041835,0.0006926326232195078,0.9970917355082233,0.1,0.9994201223412746,1.3788310662715277e-05,9.14
0.00304404656778367,0.0006932042680316737,0.9970861178932696,0.1,0.999419954524403,1.3799645105743004e-05,9.15
0.0030501066032269496,0.0006937755761288062,0.9970804963753047,0.1,0.9994197879104156,1.3810972644176234e-05,9.16
0.00305617143138814,0.0006943465477104051,0.9970748709583451,0.1,0.9994196224998019,1.3822293282032699e-05,9.17
0.0030622410489233327,0.0006949171829758529,0.997069241646405,0.1,0.9994194582930507,1.3833607023328004e-05,9.18
0.003068315452490593,0.0006954874821244147,0.9970636084434958,0.1,0.9994192952906507,1.3844913872075628e-05,9.19
0.0030743946387499603,0.0006960574453552388,0.9970579713536268,0.1,0.99941913349309,1.3856213832286937e-05,9.200000000000001
0.003080478604363442,0.0006966270728673563,0.9970523303808045,0.1,0.9994189729008562,1.386750690797117e-05,9.21
0.0030865673459950192,0.0006971963648596811,0.9970466855290331,0.1,0.9994188135144368,1.3878793103135444e-05,9.22
0.003092660860310642,0.0006977653215310105,0.9970410368023142,0.1,0.9994186553343185,1.3890072421784765e-05,9.23
0.003098759143978228,0.0006983339430800251,0.9970353842046467,0.1,0.9994184983609878,1.3901344867922017e-05,9.24
0.0031048621936676634,0.0006989022297052883,0.9970297277400273,0.1,0.9994183425949307,1.3912610445547965e-05,9.25
0.0031109700060507994,0.000699470181605247,0.9970240674124502,0.1,0.9994181880366327,1.392386915866126e-05,9.26
0.003117082577801453,0.0007000377989782315,0.997018403225907,0.1,0.9994180346865791,1.3935121011258437e-05,9.27
0.003123199905595406,0.0007006050820224555,0.9970127351843866,0.1,0.9994178825452544,1.3946366007333916e-05,9.28
0.0031293219861104034,0.0007011720309360164,0.9970070632918758,0.1,0.9994177316131432,1.3957604150880005e-05,9.290000000000001
0.00313544881602615,0.0007017386459168946,0.9970013875523587,0.1,0.9994175818907292,1.3968835445886895e-05,9.3
0.0031415803920243146,0.0007023049271629548,0.9969957079698168,0.1,0.9994174333784959,1.3980059896342672e-05,9.31
0.003147716710788525,0.000702870874871945,0.9969900245482295,0.1,0.9994172860769263,1.3991277506233308e-05,9.32
0.0031538577690043675,0.0007034364892414973,0.9969843372915732,0.1,0.999417139986503,1.4002488279542664e-05,9.33
0.003160003563359387,0.0007040017704691274,0.9969786462038223,0.1,0.9994169951077082,1.401369222025249e-05,9.34
0.003166154090543085,0.0007045667187522349,0.9969729512889483,0.1,0.9994168514410238,1.4024889332342435e-05,9.35
0.003172309347246919,0.0007051313342881035,0.9969672525509203,0.1,0.9994167089869309,1.4036079619790034e-05,9.36
0.003178469330164302,0.000705695617273901,0.9969615499937053,0.1,0.9994165677459107,1.4047263086570718e-05,9.370000000000001
0.0031846340359905976,0.0007062595679066791,0.9969558436212674,0.1,0.9994164277184435,1.4058439736657811e-05,9.38
0.003190803461423126,0.000706823186383374,0.9969501334375684,0.1,0.9994162889050094,1.4069609574022534e-05,9.39
0.0031969776031611575,0.0007073864729008058,0.9969444194465676,0.1,0.9994161513060882,1.4080772602634004e-05,9.4
0.0032031564579059124,0.0007079494276556792,0.9969387016522218,0.1,0.9994160149221589,1.4091928826459235e-05,9.41
0.0032093400223605615,0.0007085120508445833,0.9969329800584852,0.1,0.9994158797537006,1.4103078249463138e-05,9.42
0.003215528293230224,0.0007090743426639915,0.9969272546693098,0.1,0.9994157458011915,1.4114220875608524e-05,9.43
0.0032217212672219658,0.0007096363033102618,0.9969215254886449,0.1,0.9994156130651096,1.4125356708856107e-05,9.44
0.0032279189410448013,0.0007101979329796369,0.9969157925204374,0.1,0.9994154815459325,1.4136485753164497e-05,9.450000000000001
0.003234121311409687,0.0007107592318682438,0.9969100557686318,0.1,0.9994153512441373,1.4147608012490206e-05,9.46
0.0032403283750295263,0.0007113202001720948,0.99690431523717,0.1,0.9994152221602006,1.4158723490787649e-05,9.47
0.0032465401286191652,0.0007118808380870866,0.9968985709299917,0.1,0.999415094294599,1.4169832192009147e-05,9.48
0.003252756568895392,0.0007124411458090009,0.9968928228510338,0.1,0.999414967647808,1.4180934120104923e-05,9.49
0.0032589776925769365,0.0007130011235335043,0.9968870710042308,0.1,0.9994148422203034,1.4192029279023103e-05,9.5
0.003265203496384468,0.0007135607714561484,0.9968813153935149,0.1,0.99941471801256,1.4203117672709727e-05,9.51
0.003271433977040596,0.0007141200897723699,0.9968755560228157,0.1,0.9994145950250525,1.4214199305108732e-05,9.52
0.003277669131269867,0.0007146790786774907,0.9968697928960606,0.1,0.9994144732582552,1.4225274180161971e-05,9.53
0.0032839089557987664,0.0007152377383667179,0.996864026017174,0.1,0.9994143527126417,1.4236342301809202e-05,9.540000000000001
0.003290153447355712,0.0007157960690351437,0.9968582553900784,0.1,0.9994142333886855,1.4247403673988089e-05,9.55
0.0032964026026710606,0.0007163540708777457,0.9968524810186936,0.1,0.9994141152868595,1.4258458300634213e-05,9.56
0.003302656418477101,0.0007169117440893871,0.9968467029069369,0.1,0.9994139984076362,1.4269506185681065e-05,9.57
0.003308914891508055,0.0007174690888648165,0.9968409210587231,0.1,0.9994138827514878,1.4280547333060045e-05,9.58
0.003315178018500077,0.000718026105398668,0.9968351354779649,0.1,0.999413768318886,1.429158174670047e-05,9.59
0.003321445796191252,0.0007185827938854612,0.9968293461685721,0.1,0.9994136551103019,1.4302609430529568e-05,9.6
0.003327718221321594,0.0007191391545196017,0.9968235531344524,0.1,0.9994135431262066,1.4313630388472484e-05,9.61
0.0033339952906330486,0.0007196951874953807,0.9968177563795108,0.1,0.9994134323670704,1.4324644624452283e-05,9.620000000000001
