Time,L,R,C,I,X,A,BR,Rs,KD,kdegR,kon,koff,kdegC,k1,k2,k3,kdegX,kdegA,BI,TFs,kdegI,cell,R_expression,R_degradation,R_L_binding,C_degradation,C_I_binding,I_activation,X_degradation,A_degradation,I_expression,I_degradation
7.05,0.1,0.9994808021098767,0.0005654518874934273,0.9981737558806001,1.1261512693440681e-05,0.0018830254425877442,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005028245115707459,0.004997404010549384,7.167548583631631e-05,5.654518874934273e-06,0.0005081116708418855,0.0005067680712048307,5.630756346720341e-08,9.41512721293872e-06,0.005028245115707459,0.004990868779403
7.0600000000000005,0.1,0.9994803943112813,0.0005660984705445825,0.9981690461258782,1.127438171654088e-05,0.0018880017434657263,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005028319758813216,0.004997401971556407,7.1643115903899e-05,5.660984705445825e-06,0.0005086900617741,0.0005073471772443397,5.6371908582704405e-08,9.440008717328631e-06,0.005028319758813216,0.004990845230629391
7.07,0.1,0.9994799876034987,0.0005667446725020195,0.9981643315714528,1.128724294735836e-05,0.0018929835846971028,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005028394485018986,0.004997399938017493,7.16107651352489e-05,5.667446725020194e-06,0.0005092681024628684,0.0005079259326311262,5.64362147367918e-08,9.464917923485514e-06,0.005028394485018986,0.004990821657857264
7.08,0.1,0.9994795819871134,0.0005673904935913262,0.9981596122218958,1.130009639037434e-05,0.0018979709624994323,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005028469294268022,0.004997397909935567,7.157843351914503e-05,5.673904935913262e-06,0.0005098457931096365,0.0005085043375668454,5.6500481951871705e-08,9.489854812497162e-06,0.005028469294268022,0.004990798061109479
7.09,0.1,0.9994791774627095,0.000568035934037958,0.9981548880817763,1.131294205006773e-05,0.0019029638730924778,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005028544186503609,0.004997395887313548,7.154612104437306e-05,5.68035934037958e-06,0.0005104231339157466,0.0005090823922530479,5.6564710250338646e-08,9.51481936546239e-06,0.005028544186503609,0.004990774440408882
7.1000000000000005,0.1,0.9994787740308707,0.0005686809940672377,0.998150159155661,1.1325779930915125e-05,0.0019079623126982068,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005028619161669063,0.004997393870154353,7.15138276997252e-05,5.686809940672377e-06,0.0005110001250824372,0.0005096600968911806,5.662889965457563e-08,9.539811563491035e-06,0.005028619161669063,0.004990750795778305
7.11,0.1,0.9994783716921801,0.0005693256739043554,0.9981454254481132,1.1338610037390813e-05,0.0019129662775407884,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005028694219707738,0.004997391858460901,7.148155347400025e-05,5.693256739043554e-06,0.0005115767668108425,0.0005102374516825866,5.669305018695407e-08,9.564831387703943e-06,0.005028694219707738,0.0049907271272405665
7.12,0.1,0.9994779704472203,0.000569969973774369,0.998140686963694,1.1351432373966778e-05,0.0019179757638465946,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005028769360563018,0.004997389852236102,7.144929835600359e-05,5.69969973774369e-06,0.0005121530593019934,0.000510814456828505,5.675716186983389e-08,9.589878819232973e-06,0.005028769360563018,0.00499070343481847
7.13,0.1,0.9994775702965735,0.000570613893902204,0.998135943706961,1.136424694511269e-05,0.0019229907678441974,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005028844584178318,0.0049973878514828676,7.141706233454716e-05,5.70613893902204e-06,0.0005127290027568167,0.000511391112530071,5.6821234725563445e-08,9.614953839220988e-06,0.005028844584178318,0.004990679718534805
7.140000000000001,0.1,0.9994771712408214,0.0005712574345126538,0.9981311956824697,1.1377053755295916e-05,0.0019280112857643684,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005028919890497089,0.004997385856204107,7.138484539844945e-05,5.712574345126538e-06,0.0005133045973761357,0.0005119674189883163,5.688526877647958e-08,9.640056428821842e-06,0.005028919890497089,0.004990655978412349
7.15,0.1,0.9994767732805451,0.0005719005958303793,0.9981264428947723,1.1389852808981516e-05,0.0019330373138400766,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005028995279462815,0.004997383866402726,7.135264753653556e-05,5.719005958303793e-06,0.0005138798433606697,0.0005125433764041682,5.694926404490758e-08,9.665186569200383e-06,0.005028995279462815,0.0049906322144738615
7.16,0.1,0.9994763764163254,0.0005725433780799095,0.9981216853484183,1.1402644110632247e-05,0.001938068848306489,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005029070751019013,0.004997381882081627,7.132046873763707e-05,5.7254337807990955e-06,0.0005144547409110347,0.0005131189849784511,5.701322055316124e-08,9.690344241532444e-06,0.005029070751019013,0.004990608426742092
7.17,0.1,0.9994759806487424,0.0005731857814856414,0.9981169230479546,1.1415427664708558e-05,0.001943105885400968,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050291463051092295,0.004997379903243712,7.128830899059217e-05,5.7318578148564145e-06,0.0005150292902277428,0.0005136942449118851,5.707713832354279e-08,9.71552942700484e-06,0.0050291463051092295,0.004990584615239773
7.18,0.1,0.999475585978376,0.0005738278062718402,0.9981121559979252,1.1428203475668597e-05,0.0019481484213630708,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005029221941677048,0.00499737792989188,7.12561682842456e-05,5.738278062718402e-06,0.0005156034915112032,0.0005142691564050868,5.7141017378342986e-08,9.740742106815354e-06,0.005029221941677048,0.0049905607799896265
7.19,0.1,0.9994751924058055,0.0005744694526626389,0.9981073842028714,1.1440971547968216e-05,0.001953196452434549,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005029297660666084,0.004997375962029028,7.122404660744861e-05,5.744694526626389e-06,0.0005161773449617207,0.0005148437196585697,5.720485773984108e-08,9.765982262172745e-06,0.005029297660666084,0.004990536921014357
7.2,0.1,0.9994747999316095,0.000575110720882039,0.9981026076673314,1.1453731886060954e-05,0.0019582499748593447,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005029373462019984,0.004997373999658048,7.1191943949059e-05,5.751107208820389e-06,0.000516750850779497,0.0005154179348727429,5.726865943030477e-08,9.791249874296723e-06,0.005029373462019984,0.004990513038336657
7.21,0.1,0.9994744085563664,0.00057575161115391,0.9980978263958409,1.1466484494398058e-05,0.0019633089848835935,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005029449345682429,0.004997372042781832,7.115986029794115e-05,5.7575161115391e-06,0.0005173240091646306,0.0005159918022479126,5.733242247199029e-08,9.816544924417967e-06,0.005029449345682429,0.004990489131979204
7.22,0.1,0.9994740182806541,0.0005763921237019902,0.9980930403929327,1.1479229377428474e-05,0.00196837347875562,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005029525311597133,0.0049973700914032705,7.112779564296591e-05,5.763921237019902e-06,0.0005178968203171164,0.0005165653219842813,5.7396146887142366e-08,9.8418673937781e-06,0.005029525311597133,0.004990465201964663
7.23,0.1,0.9994736291050498,0.000577032258749886,0.9980882496631368,1.1491966539598849e-05,0.001973443452725939,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050296013597078415,0.004997368145525249,7.109574997301069e-05,5.77032258749886e-06,0.0005184692844368457,0.0005171384942819482,5.7459832697994243e-08,9.867217263629695e-06,0.0050296013597078415,0.004990441248315684
7.24,0.1,0.9994732410301305,0.0005776720165210724,0.9980834542109804,1.150469598535353e-05,0.001978518903047251,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005029677489958334,0.004997366205150652,7.106372327695942e-05,5.7767201652107235e-06,0.0005190414017236068,0.0005177113193409089,5.7523479926767655e-08,9.892594515236255e-06,0.005029677489958334,0.004990417271054902
7.25,0.1,0.9994728540564725,0.000578311397238893,0.9980786540409881,1.1517417719134571e-05,0.001983599825974445,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050297537022924235,0.004997364270282362,7.10317155437026e-05,5.7831139723889304e-06,0.0005196131723770847,0.0005182837973610557,5.7587088595672856e-08,9.917999129872226e-06,0.0050297537022924235,0.00499039327020494
7.26,0.1,0.9994724681846516,0.0005789504011265603,0.9980738491576814,1.153013174538173e-05,0.0019886862177645958,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005029829996653953,0.004997362340923258,7.099972676213715e-05,5.789504011265603e-06,0.000520184596596861,0.0005188559285421779,5.765065872690865e-08,9.943431088822979e-06,0.005029829996653953,0.004990369245788407
7.2700000000000005,0.1,0.9994720834152435,0.0005795890284071554,0.9980690395655792,1.1542838068532466e-05,0.001993778074676962,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005029906372986801,0.0049973604170762175,7.09677569211666e-05,5.795890284071554e-06,0.0005207556745824144,0.000519427713083961,5.771419034266233e-08,9.96889037338481e-06,0.005029906372986801,0.004990345197827897
7.28,0.1,0.999471699748823,0.000580227279303628,0.9980642252691978,1.155553669302195e-05,0.0019988753929729847,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005029982831234877,0.004997358498744115,7.093580600970091e-05,5.8022727930362795e-06,0.0005213264065331201,0.0005199991511859878,5.777768346510975e-08,9.994376964864923e-06,0.005029982831234877,0.004990321126345989
7.29,0.1,0.9994713171859645,0.0005808651540387971,0.9980594062730503,1.1568227623283054e-05,0.0020039781689162885,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050300593713421245,0.0049973565859298226,7.090387401665661e-05,5.808651540387971e-06,0.0005218967926482504,0.0005205702430477375,5.7841138116415274e-08,1.0019890844581442e-05,0.0050300593713421245,0.004990297031365252
7.3,0.1,0.9994709357272421,0.0005815026528353506,0.9980545825816475,1.1580910863746361e-05,0.0020090863987726787,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005030135993252519,0.0049973546786362105,7.087196093095669e-05,5.815026528353506e-06,0.0005224668331269747,0.0005211409888685862,5.7904554318731806e-08,1.0045431993863393e-05,0.005030135993252519,0.004990272912908237
7.3100000000000005,0.1,0.9994705553732293,0.0005821397759158453,0.9980497541994968,1.1593586418840163e-05,0.0020142000788101405,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00503021269691007,0.004997352776866146,7.084006674153067e-05,5.8213977591584535e-06,0.0005230365281683588,0.0005217113888478074,5.7967932094200815e-08,1.0071000394050704e-05,0.00503021269691007,0.004990248770997484
7.32,0.1,0.9994701761244991,0.0005827765235027073,0.9980449211311035,1.1606254292990458e-05,0.0020193192052988373,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050302894822588165,0.004997350880622495,7.080819143731454e-05,5.827765235027073e-06,0.000523605877971366,0.0005222814431845706,5.8031271464952295e-08,1.0096596026494186e-05,0.0050302894822588165,0.004990224605655518
7.33,0.1,0.999469797981624,0.0005834128958182319,0.9980400833809697,1.1618914490620958e-05,0.002024443774511111,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005030366349242833,0.00499734898990812,7.077633500725081e-05,5.83412895818232e-06,0.0005241748827348564,0.0005228511520779431,5.809457245310479e-08,1.0122218872555555e-05,0.005030366349242833,0.0049902004169048485
7.34,0.1,0.9994694209451762,0.0005840488930845836,0.998035240953595,1.1631567016153086e-05,0.0020295737827214794,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005030443297806227,0.004997347104725881,7.074449744028845e-05,5.840488930845836e-06,0.0005247435426575873,0.0005234205157268888,5.815783508076543e-08,1.0147868913607398e-05,0.005030443297806227,0.004990176204767975
7.3500000000000005,0.1,0.9994690450157273,0.0005846845155237964,0.9980303938534758,1.1644211874005976e-05,0.0020347092262066363,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050305203278931355,0.0049973452250786365,7.07126787253829e-05,5.846845155237965e-06,0.0005253118579382134,0.0005239895343302689,5.822105937002988e-08,1.0173546131033182e-05,0.0050305203278931355,0.004990151969267379
7.36,0.1,0.9994686701938483,0.0005853197633577737,0.9980255420851062,1.1656849068596474e-05,0.0020398501012454484,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005030597439447732,0.004997343350969242,7.068087885149616e-05,5.853197633577738e-06,0.0005258798287752859,0.0005245582080868413,5.828424534298237e-08,1.0199250506227243e-05,0.005030597439447732,0.004990127710425531
7.37,0.1,0.9994682964801099,0.0005859546368082886,0.9980206856529773,1.1669478604339145e-05,0.0020449964041189565,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00503067463241422,0.00499734148240055,7.064909780759657e-05,5.859546368082886e-06,0.0005264474553672538,0.0005251265371952615,5.8347393021695726e-08,1.0224982020594783e-05,0.00503067463241422,0.004990103428264886
7.38,0.1,0.9994679238750824,0.0005865891360969834,0.9980158245615774,1.1682100485646262e-05,0.0020501481311103733,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005030751906736835,0.004997339619375412,7.061733558265908e-05,5.865891360969834e-06,0.0005270147379124629,0.0005256945218540818,5.841050242823131e-08,1.0250740655551867e-05,0.005030751906736835,0.004990079122807888
7.390000000000001,0.1,0.9994675523793354,0.0005872232614453706,0.9980109588153924,1.169471471692782e-05,0.0020553052785050826,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005030829262359848,0.004997337761896677,7.058559216566502e-05,5.872232614453706e-06,0.000527581676609157,0.0005262621622617519,5.84735735846391e-08,1.0276526392525413e-05,0.005030829262359848,0.004990054794076962
7.4,0.1,0.9994671819934381,0.0005878570130748319,0.9980060884189048,1.1707321302591526e-05,0.0020604678425906364,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00503090669922756,0.0049973359099671905,7.055386754560221e-05,5.8785701307483195e-06,0.0005281482716554763,0.0005268294586166187,5.853660651295763e-08,1.0302339212953183e-05,0.00503090669922756,0.0049900304420945245
7.41,0.1,0.9994668127179592,0.0005884903912066194,0.9980012133765949,1.1719920247042808e-05,0.0020656358196567567,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050309842172843065,0.004997334063589797,7.052216171146497e-05,5.884903912066194e-06,0.0005287145232494591,0.0005273964111169264,5.859960123521404e-08,1.0328179098283784e-05,0.0050309842172843065,0.004990006066882975
7.42,0.1,0.9994664445534671,0.0005891233960618549,0.9979963336929398,1.1732511554684811e-05,0.002070809205995332,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005031061816474452,0.004997332222767336,7.049047465225398e-05,5.891233960618548e-06,0.0005292804315890408,0.0005279630199608165,5.866255777342406e-08,1.035404602997666e-05,0.005031061816474452,0.0049899816684646995
7.43,0.1,0.9994660775005295,0.00058975602786153,0.9979914493724144,1.17450952299184e-05,0.002075987997900418,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050311394967423985,0.0049973303875026475,7.045880635697645e-05,5.8975602786153e-06,0.0005298459968720543,0.000528529285346328,5.8725476149592e-08,1.037993998950209e-05,0.0050311394967423985,0.004989957246862072
7.44,0.1,0.9994657115597138,0.0005903882868265067,0.9979865604194902,1.175767127714216e-05,0.0020811721916682356,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005031217258032577,0.004997328557798569,7.042715681464605e-05,5.9038828682650676e-06,0.0005304112192962301,0.0005290952074713972,5.8788356385710804e-08,1.0405860958341178e-05,0.005031217258032577,0.004989932802097451
7.45,0.1,0.9994653467315867,0.0005910201731775169,0.9979816668386364,1.1770239700752396e-05,0.0020863617835971673,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005031295100289451,0.004997326733657934,7.039552601428284e-05,5.910201731775168e-06,0.0005309760990591958,0.0005296607865338578,5.8851198503761985e-08,1.0431808917985837e-05,0.005031295100289451,0.004989908334193182
7.46,0.1,0.9994649830167148,0.0005916516871351627,0.9979767686343193,1.178280050514314e-05,0.002091556769987761,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050313730234575185,0.004997324915083574,7.036391394491335e-05,5.916516871351627e-06,0.0005315406363584771,0.0005302260227314413,5.89140025257157e-08,1.0457783849938806e-05,0.0050313730234575185,0.004989883843171596
7.47,0.1,0.9994646204156639,0.0005922828289199167,0.9979718658110024,1.1795353694706139e-05,0.002096757147142726,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005031451027481307,0.0049973231020783195,7.033232059557056e-05,5.922828289199167e-06,0.0005321048313914974,0.0005307909162617763,5.89767684735307e-08,1.048378573571363e-05,0.005031451027481307,0.004989859329055012
7.48,0.1,0.9994642589289994,0.0005929135987521219,0.9979669583731465,1.1807899273830871e-05,0.0021019629113669313,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005031529112305381,0.004997321294644997,7.030074595529385e-05,5.929135987521219e-06,0.000532668684355577,0.0005313554673223892,5.903949636915436e-08,1.0509814556834657e-05,0.005031529112305381,0.004989834791865733
7.49,0.1,0.9994638985572862,0.0005935439968519914,0.9979620463252097,1.1820437246904533e-05,0.0021071740589674055,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005031607277874331,0.0049973194927864315,7.026919001312905e-05,5.935439968519915e-06,0.0005332321954479344,0.0005319196761107039,5.9102186234522666e-08,1.0535870294837027e-05,0.005031607277874331,0.004989810231626048
7.5,0.1,0.999463539301089,0.0005941740234396092,0.9979571296716472,1.1832967618312052e-05,0.0021123905862533363,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005031685524132786,0.004997317696505445,7.023765275812846e-05,5.941740234396092e-06,0.0005337953648656862,0.0005324835428240424,5.916483809156026e-08,1.0561952931266681e-05,0.005031685524132786,0.004989785648358236
7.51,0.1,0.9994631811609715,0.0005948036787349299,0.9979522084169116,1.1845490392436082e-05,0.0021176124895360676,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005031763851025403,0.004997315905804858,7.020613417935067e-05,5.948036787349299e-06,0.0005343581928058461,0.0005330470676596237,5.922745196218041e-08,1.0588062447680339e-05,0.005031763851025403,0.004989761042084558
7.5200000000000005,0.1,0.9994628241374975,0.0005954329629577785,0.9979472825654526,1.1858005573657003e-05,0.0021228397651291003,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005031842258496874,0.004997314120687488,7.017463426586083e-05,5.9543296295777854e-06,0.0005349206794653259,0.0005336102508145652,5.929002786828502e-08,1.0614198825645501e-05,0.005031842258496874,0.0049897364128272635
7.53,0.1,0.99946246823123,0.0005960618763278509,0.9979423521217174,1.1870513166352922e-05,0.0021280724093480892,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005031920746491922,0.00499731234115615,7.014315300673046e-05,5.960618763278509e-06,0.0005354828250409352,0.0005341730924858815,5.935256583176461e-08,1.0640362046740447e-05,0.005031920746491922,0.004989711760608587
7.54,0.1,0.9994621134427315,0.000596690419064714,0.9979374170901504,1.1883013174899676e-05,0.002133310418510844,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005031999314955303,0.004997310567213658,7.011169039103745e-05,5.9669041906471405e-06,0.0005360446297293818,0.0005347355928704854,5.9415065874498385e-08,1.0666552092554219e-05,0.005031999314955303,0.004989687085450752
7.55,0.1,0.9994617597725642,0.0005973185913878053,0.997932477475193,1.1895505603670834e-05,0.002138553788937326,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050320779638318045,0.004997308798862821,7.008024640786616e-05,5.973185913878053e-06,0.0005366060937272709,0.0005352977521651876,5.947752801835417e-08,1.0692768944686632e-05,0.0050320779638318045,0.004989662387375965
7.5600000000000005,0.1,0.9994614072212898,0.0005979463935164335,0.9979275332812841,1.1907990457037695e-05,0.0021438025169496495,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005032156693066247,0.00499730703610645,7.004882104630731e-05,5.979463935164336e-06,0.0005371672172311061,0.0005358595705666963,5.9539952285188476e-08,1.0719012584748248e-05,0.005032156693066247,0.00498963766640642
7.57,0.1,0.9994610557894695,0.0005985738256697785,0.9979225845128599,1.192046773936929e-05,0.0021490565988720772,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050322355026034835,0.0049973052789473475,7.001741429545804e-05,5.985738256697785e-06,0.0005377280004372889,0.0005364210482716181,5.960233869684645e-08,1.0745282994360386e-05,0.0050322355026034835,0.004989612922564299
7.58,0.1,0.999460705477664,0.0005992008880668909,0.9979176311743535,1.1932937455032383e-05,0.0021543160310310227,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005032314392388397,0.00499730352738832,6.998602614442186e-05,5.992008880668909e-06,0.0005382884435421189,0.0005369821854764572,5.966468727516191e-08,1.0771580155155113e-05,0.005032314392388397,0.004989588155871767
7.59,0.1,0.9994603562864334,0.000599827580926693,0.9979126732701957,1.1945399608391472e-05,0.0021595808097550472,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005032393362365907,0.004997301781432167,6.99546565823087e-05,5.99827580926693e-06,0.0005388485467417935,0.0005375429823776162,5.972699804195736e-08,1.0797904048775237e-05,0.005032393362365907,0.004989563366350979
7.6000000000000005,0.1,0.9994600082163375,0.000600453904467978,0.9979077108048144,1.1957854203808789e-05,0.0021648509313748595,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005032472412480961,0.004997300041081688,6.992330559823486e-05,6.00453904467978e-06,0.0005394083102324087,0.0005381034391713955,5.978927101904394e-08,1.0824254656874298e-05,0.005032472412480961,0.004989538554024072
7.61,0.1,0.9994596612679357,0.0006010798589094107,0.9979027437826348,1.19703012456443e-05,0.0021701263922233125,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005032551542678541,0.004997298306339679,6.989197318132304e-05,6.010798589094108e-06,0.0005399677342099584,0.0005386635560539935,5.985150622822151e-08,1.0850631961116563e-05,0.005032551542678541,0.004989513718913174
7.62,0.1,0.9994593154417869,0.0006017054444695274,0.9978977722080792,1.1982740738255713e-05,0.002175407188635406,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005032630752903659,0.004997296577208934,6.986065932070232e-05,6.017054444695274e-06,0.000540526818870335,0.000539223333221507,5.991370369127857e-08,1.0877035943177031e-05,0.005032630752903659,0.004989488861040396
7.63,0.1,0.9994589707384492,0.0006023306613667356,0.9978927960855674,1.1995172685998467e-05,0.0021806933169482828,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005032710043101362,0.0049972948536922464,6.982936400550816e-05,6.023306613667356e-06,0.0005410855644093285,0.000539782770869931,5.997586342999233e-08,1.0903466584741414e-05,0.005032710043101362,0.0049894639804278365
7.640000000000001,0.1,0.9994586271584808,0.0006029555098193148,0.9978878154195163,1.2007597093225746e-05,0.002185984773501228,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.005032789413216728,0.004997293135792404,6.979808722488236e-05,6.0295550981931474e-06,0.000541643971022628,0.0005403418691951585,6.003798546612873e-08,1.092992386750614e-05,0.005032789413216728,0.004989439077097582
7.65,0.1,0.9994582847024389,0.0006035799900454157,0.9978828302143402,1.2020013964288464e-05,0.0021912815546356675,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.0050328688631948665,0.004997291423512195,6.976682896797312e-05,6.035799900454157e-06,0.0005422020389058204,0.0005409006283929809,6.010006982144232e-08,1.0956407773178337e-05,0.0050328688631948665,0.004989414151071701
7.66,0.1,0.9994579433708807,0.0006042041022630612,0.9978778404744507,1.2032423303535283e-05,0.0021965836566951685,0.005,3.0,200.0,0.005,0.001,0.05,0.01,1.0,5.0,45.0,0.005,0.005,0.005,3.0,0.005,1.0,0.00503294839298092,0.004997289716854403,6.9735589223935e-05,6.0420410226306125e-06,0.0005427597682543912,0.0005414590486590877,6.016211651767642e-08,1.0982918283475843e-05,0.00503294839298092,0.004989389202372254
