Time,Mb,Bc,Bcp,Bn,Cc,Mc,Ccp,Mp,Pc,Pcp,PCc,PCcp,PCn,Bnp,PCnp,In,Mr,Rc,Rn,parameter_0000096,parameter_0000097,vmP,kdmp,vsC,vmC,kdmc,vsB,vmB,kdmb,ksP,V1P,V2P,k4,k3,kdn,ksC,V1C,V2C,kdnC,KmB,Kp,Kdp,VdPC,vdCC,Kd,V1PC,V2PC,k2,k1,V3PC,V4PC,k7,k8,vdPCC,vdPCN,ksB,V1B,V2B,k5,k6,vdBC,V3B,V4B,vdBN,vdIN,vsR,KAR,vmR,kmR,kdmr,ksR,k9,k10,vdRC,vdRN,KAP,KAC,KmP,KmC,h,m,n,cell,reaction_0,reaction_1,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_8,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_24,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_35,reaction_36,reaction_37,reaction_38,reaction_39,reaction_40,reaction_41,reaction_42,reaction_43,reaction_44,reaction_45,reaction_46,reaction_47,reaction_48,reaction_49,reaction_50,reaction_51,reaction_52,reaction_53,reaction_54,reaction_55,reaction_56
6.1,4.2591616473628156,0.9715931673769302,0.07370978738852244,0.5694601161203114,0.7993362670715847,0.31505297686188766,0.10651982862276863,0.3652497186345657,0.05835620425959748,0.034541736420080967,0.008939447675187359,0.0026833076199944557,0.0017693240784373032,0.042988495132376126,0.0005280151821494384,0.00014116036728790144,0.26051500351638873,0.030404996509280566,0.006791222397966254,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999169865656524,1.362931727156101,0.08518323294725631,0.687821164012164,0.5494904874534197,1.0081695259580405,0.006301059537237753,0.5313157099767428,0.36684006430165955,1.4217098460246316,0.4382996623614788,0.3510530706422967,0.5263459344250674,0.0337412053085919,0.021138871357886006,0.012411092958943484,0.006443828508774965,1.0560303642988768e-05,0.0014741957477704488,0.0008597699026475225,1.042587220418063,0.004213640648501244,0.007304994372691314,0.0009793274217037894,1.1883919384307409,0.8812017768097204,1.2078913504019828,0.0011671240851919495,0.015986725341431692,0.0006908347284016194,0.0021303965724553727,5.366615239988911e-05,0.0001787889535037472,0.002459741580368716,0.019431863347538606,0.591714131200083,0.5060389370768138,0.3760052807233498,2.8232073457580286e-06,0.0007525012143761214,0.01138920232240623,0.08486543964694608,0.12025721395998513,0.10315699885393466,0.15404173012409014,0.0010504836511348867,3.5386481568746065e-05,0.005226375507740195,0.7582452512131369,0.005210300070327775,0.63105910298354,0.44287550597786085,0.021607508248237952,0.40490303129261773,0.0006080999301856113,0.01770903963909829,0.0001358244479593251
6.11,4.264423904798741,0.9735042026028511,0.07380742088231222,0.5709744854732421,0.8046529556435305,0.3166061101663966,0.10711256265035562,0.3673191287919531,0.0586675839314849,0.03474779366189911,0.009052117760551051,0.0027179781258351117,0.0017921082222143968,0.04307766362257516,0.0005349828496452899,0.0001434162330985334,0.26173629439638935,0.030562836310677927,0.0068289204312843785,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.799916062436695,1.364615649535597,0.08528847809597481,0.6885087093282781,0.5504135678929841,1.0131395525324691,0.0063321222033279325,0.5332791928804794,0.36834428968306576,1.4256832014823568,0.4407829545503437,0.3529298794117905,0.5289996748680003,0.034144788744526956,0.021402923303340596,0.012570014505671039,0.006524850919555082,1.0699656992905798e-05,0.0014761484176462445,0.0008615532724515032,1.0455010144203951,0.0042678045384794625,0.0073463825758390625,0.0009945648234715252,1.1885178511616352,0.8836265995356372,1.210967958921248,0.001173351678629698,0.01609305911287061,0.0006949558732379823,0.0021422512530071126,5.435956251670224e-05,0.00018104235521102102,0.002492142453439809,0.01947008405205702,0.5923431432268119,0.50689740831327,0.37668727687820747,2.868324661970668e-06,0.0007645210940740566,0.011419489709464842,0.08493011461494318,0.12043155453309555,0.10343415317706389,0.1547236925411312,0.0010642720264753642,3.584216444428794e-05,0.005292117651508756,0.7603643741239235,0.005234725887927787,0.6328473662098532,0.4449517004738619,0.02171870087602859,0.40681064232095293,0.0006112567262135586,0.017805154538067726,0.00013657840862568756
6.12,4.269683843303153,0.9754162356165609,0.0739049734759838,0.572490789665211,0.8099974343437953,0.3181638227972212,0.10770699672262284,0.3693971015694687,0.05897998020304389,0.034954760628786614,0.009166013364908927,0.0027530374038934255,0.001815143028401591,0.04316683554949203,0.0005420292396077848,0.0001457040210180611,0.2629606481556202,0.030721218938871322,0.006866761860249634,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999151296486409,1.3662988298570091,0.08539367686606307,0.6891952863393462,0.5513366726271642,1.018124232951108,0.006363276455944425,0.5352413515737053,0.36984843680340235,1.4296521325779705,0.4432765218833624,0.3548126496687882,0.5316605198919052,0.03455250076772715,0.02166978778462506,0.012730681080860494,0.006606753480566505,1.0840584792155696e-05,0.0014780994695196763,0.0008633367109898406,1.0484115638905116,0.004322561829219359,0.007387942031389374,0.0010100118614813172,1.188643424812209,0.8860480372235544,1.2140381569436682,0.0011795996040608778,0.016199948686875906,0.0006990952125757324,0.0021541399344524566,5.506074807786851e-05,0.00018332026729817855,0.002524907871856788,0.01950832471233122,0.5929713059625626,0.507755326023338,0.37736894487812284,2.914080420361222e-06,0.0007767108791021471,0.011449815793304221,0.08499466346336558,0.12060568464424704,0.10371051377384026,0.15540656942781714,0.0010782142427542259,3.630286056803182e-05,0.005358551870485358,0.7624811373749175,0.005259212963112404,0.6346335008261765,0.4470331018645543,0.021830270406997206,0.40872298355920894,0.0006144243787774264,0.017901611288554817,0.0001373352372049927
6.13,4.2749414666351075,0.9773292669751568,0.07400244525668134,0.5740090298809299,0.8153698082430925,0.31972611521468886,0.10830312595076867,0.3714836550832777,0.05929339241509482,0.03516263943955804,0.009281145552896565,0.002788489144573686,0.0018384307644787295,0.04325601076310196,0.0005491550889638146,0.00014802412329388277,0.264188061849037,0.03088014528342102,0.0069047470065335724,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999141881349228,1.3679812693232345,0.08549882933270216,0.6898808970090987,0.5522598016277535,1.0231235686870044,0.006394522304293777,0.5372021461339174,0.37135247489963696,1.4336165983053202,0.4457803860999332,0.35670137427729937,0.5343284500192537,0.034964375381704015,0.0219394888051639,0.012893108365619393,0.006689544136525761,1.098310177927629e-05,0.001480048905133627,0.0008651202152620392,1.051318838757235,0.0043779178289541166,0.007429673101665554,0.0010256710349629155,1.1887686608033017,0.8884660663433533,1.217101913049326,0.0011858678483018963,0.016307396164861848,0.0007032527887911608,0.0021660625190153735,5.576978289147372e-05,0.0001856229110579313,0.0025580412106690742,0.019546585339503136,0.5935986210402403,0.5086126893172644,0.3780502838124086,2.9604824658776554e-06,0.0007890726516091427,0.011480180597618598,0.0850590865519343,0.12077960438150993,0.10398607841954859,0.15609034975355918,0.0010923116926799304,3.676861528957459e-05,0.005425683688475332,0.7645955190961709,0.005283761236980739,0.6364174896213878,0.44911970514336286,0.02194221742412339,0.4106400495281108,0.0006176029056684204,0.017998410448533286,0.00013809494013067146
6.14,4.280196778537419,0.9792432972320692,0.07409983631125557,0.5755292072906846,0.8207701824762591,0.3212929878152058,0.10890094537822,0.3735788073593618,0.0596078198735712,0.035371432200066215,0.009397525460262249,0.0028243370653272073,0.0018619737128410666,0.043345189112750156,0.0005563611397179179,0.00015037693592138854,0.26541853248571506,0.031039616231877787,0.006942876192032839,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999132378285707,1.369662969131974,0.08560393557074837,0.6905655432945343,0.5531829548693815,1.0281375610086587,0.0064258597563041165,0.5391615368039384,0.3728563732922805,1.4375765579453954,0.44829456883123414,0.3585960458566494,0.5370034454647454,0.035380446771609515,0.02221205049165944,0.013057312136062208,0.006773230883073373,1.1127222794358358e-05,0.0014819967262251113,0.0008669037822550031,1.0542228091599568,0.004433877879484108,0.007471576147187235,0.001041544867763234,1.1888935605475754,0.8908806635938642,1.220159196238069,0.001192156397471424,0.016415403649525182,0.0007074286440013243,0.0021780189075644,5.6486741306544145e-05,0.000187950509205245,0.002591545867309059,0.019584865944641382,0.5942250900874783,0.5094694973020902,0.3787312927677238,3.0075387184277708e-06,0.0008016085134738565,0.011510584145813692,0.08512338423889144,0.12095331383226651,0.104260844948358,0.15677502243364272,0.0011065657774646054,3.7239474256821335e-05,0.005493518647307837,0.7667074975708776,0.005308370649714301,0.6381993155356861,0.45121150522571557,0.022054542508689094,0.41256183466754126,0.0006207923246375558,0.01809555257490756,0.0001388575238406568
6.15,4.285449782736663,0.9811583269370604,0.07419714672626372,0.5770513230503341,0.8261986622422571,0.3228644409312582,0.10950044998063217,0.3756825763335192,0.059923261849519655,0.03558114100320224,0.009515164293866993,0.0028605849106523315,0.0018857741707992693,0.0434343704471517,0.0005636481389522817,0.00015276285864396094,0.2666520570288498,0.031199632669782863,0.006981149738869187,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.799912278662209,1.3713439304757322,0.08570899565473326,0.6912492271459512,0.5541061323295148,1.0331662109800264,0.0064572888186251644,0.5411194839960092,0.37436010138727704,1.4415319710669934,0.45081909160022304,0.36049665678242987,0.5396854861364314,0.0358007493042657,0.02248749709332007,0.013223308262759697,0.006857821766773887,1.1272962779045634e-05,0.0014839429345252745,0.000868687408943034,1.0571234454491285,0.0044904473561418485,0.007513651526670384,0.001057635908505073,1.1890181254495742,0.8932918059029589,1.2232099759307369,0.0011984652369903931,0.01652397324484514,0.0007116228200640449,0.0021900089996126433,5.721169821304663e-05,0.00019030328587733985,0.00262542526156851,0.01962316653874121,0.5948507147266503,0.5103257490817188,0.37941197082808104,3.0552571728792188e-06,0.000814320586299073,0.011541026461006684,0.08518755688100717,0.12112681308321444,0.1045348112529164,0.15746057633057622,0.001120977906794848,3.7715483415985384e-05,0.005562062306250967,0.7688170512357299,0.005333041140576996,0.6399789616605,0.4533084969490447,0.022167246240278618,0.4144883333367575,0.0006239926533956572,0.018193038223506923,0.00013962299477738376
6.16,4.290700482943175,0.9830743566362263,0.0742943765879696,0.5785753783013117,0.8316553528041716,0.32444047483141086,0.11010163466588892,0.3777949798513643,0.060239717579099836,0.03579176792889543,0.009634073331684508,0.002897236452094418,0.0019098344505794106,0.04352355461439164,0.0005710168388267387,0.00015518229495297404,0.26788863239575605,0.03136019548066794,0.007019567969389458,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999113105680544,1.3730241545418163,0.08581400965886352,0.6919319505069781,0.5550293339884564,1.0382095194605148,0.006488809496628218,0.543075948295815,0.3758636286778635,1.4454827975273599,0.4533539758216371,0.36240319918745884,0.542374551636843,0.036225317528182144,0.022765852981078295,0.013391112710180484,0.0069433248851158424,1.1420336776534774e-05,0.001485887531759392,0.0008704710922878328,1.0600207181867307,0.0045476316677564195,0.007555899597027286,0.0010739467307462655,1.18914235690578,0.895699470427611,1.2262542219702877,0.0012047943515819967,0.01663310705608343,0.0007158353585779085,0.0022020326933177782,5.794472904188836e-05,0.00019268146663369015,0.0026596828355746082,0.019661487132724528,0.5954754965748865,0.5111814437569857,0.38009231707485586,3.1036458990594807e-06,0.0008272110114053275,0.011571507566026233,0.08525160483358665,0.12130010222037066,0.10480797528393955,0.1581470002554369,0.0011355494988021047,3.819668901158821e-05,0.0056313202414202375,0.7709241586812586,0.005357772647915121,0.6417564112383796,0.45541067507278526,0.022280329196778574,0.41641953981461005,0.0006272039096133589,0.018290867949079585,0.00014039135938778916
6.17,4.295948882855157,0.9849913868707851,0.07439152598229083,0.5801013741619322,0.837140359263031,0.3260210897096263,0.110704494269312,0.3799160356066903,0.06055718625955491,0.03600331500776087,0.009754263935778497,0.0029342954927492225,0.0019341568796971472,0.04361274146171415,0.0005784679971495523,0.00015763565399572093,0.26912825545687846,0.031521305543131074,0.00705813120651561,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999103334779056,1.3747036425136503,0.08591897765710314,0.6926137153141764,0.5559525598318553,1.043267487070804,0.006520421794192526,0.5450308903860734,0.37736692473447186,1.4494289974503576,0.45589924272802834,0.3643156646343193,0.5450706212299162,0.036654186154714274,0.02304714267716676,0.013560741556735485,0.007029748396743939,1.1569359942991046e-05,0.0014878305196458167,0.0008722548292342831,1.0629145981302623,0.00460543625750665,0.007598320712133806,0.0010904799329579259,1.1892662563047667,0.8981036345377216,1.2292919045348287,0.0012111437251910982,0.01674280718526062,0.0007200663001552174,0.0022140898853862403,5.868590985498445e-05,0.00019508527871556994,0.0026943220564190685,0.019699827737415705,0.5960994372437504,0.5120365804208614,0.38077233058518767,3.1527130799144187e-06,0.000840281959989499,0.011602027483238644,0.08531552845044221,0.12147318132866619,0.10508033504763789,0.15883428285129542,0.0011502819811611098,3.868313759394294e-05,0.005701298053681082,0.7730287986401908,0.005382565109137569,0.6435316476614633,0.45751803427669335,0.022393791951898615,0.4183554482646444,0.0006304261108626215,0.018389042306177734,0.0001411626241303122
6.18,4.301194986164369,0.9869094181753992,0.07448859499472564,0.5816293117153305,0.8426537862439183,0.32760628567043937,0.11130902354701304,0.38204576105592924,0.060875667043619346,0.03621578417065037,0.009875747570312052,0.0029717658735125166,0.00195874380147697,0.04370193083522991,0.00058600237816953,0.00016012335322317342,0.27037092303441623,0.03168296372677852,0.007096839774230431,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999093473231282,1.376382395572598,0.08602389972328738,0.6932945234964791,0.5568758098541873,1.048340114145406,0.0065521257134087876,0.5469842709419482,0.378869959190201,1.4533705311962573,0.45845491326711507,0.3662340436632008,0.5477736737947856,0.03708739003141915,0.023331390896413194,0.013732211022773905,0.0071171005356588535,1.1720047563390602e-05,0.0014897718998945128,0.0008740386167045982,1.065805056210589,0.004663866604118286,0.007640915221118585,0.0011072381384350854,1.1893898250273893,0.9005042757940789,1.23232299401993,0.0012175133408723869,0.016853075724878368,0.0007243156834130074,0.0022261804709402607,5.9435317470250334e-05,0.00019751495140624104,0.00272934641981494,0.019738188363507984,0.5967225383387823,0.5128911581518262,0.3814520104297628,3.2024670644634683e-06,0.0008535356472238283,0.011632586234306611,0.08537932808385242,0.1216460504913855,0.10535188860238,0.15952241243325854,0.0011651767926244016,3.9174876029539404e-05,0.0057720013798014235,0.7751309499713372,0.005407418460688325,0.6453046544694139,0.4596305691585076,0.022507635071730647,0.4202960526868043,0.0006336592745355705,0.01848756185038659,0.00014193679548460864
6.19,4.306438796539166,0.9888284510831765,0.07458558371057092,0.5831591920453938,0.8481957388310206,0.329196062773119,0.11191521719569776,0.38418417367296803,0.061195159056177596,0.036429177398936224,0.009998535747898918,0.00300965145446291,0.001983597573505378,0.04379112258078775,0.0005936207502163742,0.00016264581050249853,0.2716166319064183,0.03184517090431353,0.0071356939961306,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999083520346915,1.3780604148925333,0.08612877593078333,0.6939743769770028,0.5577990840483837,1.053427400873981,0.006583921255462381,0.5489360509688797,0.3803727017920262,1.4573073594553192,0.4610210084075616,0.36815832715220026,0.5504836879684346,0.03752496421966954,0.02361862241985719,0.013905537384776312,0.007205389568916984,1.1872415004327484e-05,0.0014917116742114184,0.000875822451615755,1.0686920636005675,0.0047229282181506385,0.0076836834734593604,0.0011242239962080999,1.1895130644464393,0.9029013720156209,1.235347461405221,0.0012239031811235518,0.016963914776620414,0.0007285835479787244,0.0022383043439139555,6.01930290892582e-05,0.00019997071495797834,0.0027647594391017214,0.01977656902166353,0.5973448014609172,0.5137451760340889,0.38213135567946993,3.2529162100499707e-06,0.0008669742902262633,0.011663183840907877,0.08544300408471225,0.12181870979186245,0.10562263406723378,0.16021137747864309,0.0011802353783256128,3.9671951470107556e-05,0.0058434358566748,0.7772305917095036,0.005432332638128367,0.6470754153551453,0.46174827424091114,0.022621859124998586,0.4222413470629721,0.0006369034180862707,0.0185864271346345,0.000142713879922612
6.2,4.311680317631793,0.9907484861235197,0.07468249221482841,0.5846910162213099,0.8537663221655514,0.3307904210126777,0.11252306984414993,0.38633129083957557,0.06151566138710078,0.03664349665988834,0.01012264005267271,0.0030479561228673284,0.0020087205682960164,0.04388031654359978,0.0006013238867153414,0.00016520344750871847,0.27286537880502215,0.03200792794633801,0.007174694196048872,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999073475431475,1.3797377016421737,0.08623360635263586,0.6946532776723108,0.5587223824102918,1.0585293472405686,0.006615808420253554,0.5508861916618047,0.38187512238121657,1.4612394432082416,0.4635975490074907,0.37008850573308943,0.5532006420859646,0.03796694396136808,0.02390886214793439,0.014080737011419396,0.007294623814819762,1.2026477734306829e-05,0.001493649844296568,0.0008776063308719956,1.0715755916860439,0.004782626643539841,0.007726625816791511,0.0011414401808799014,1.1896359759268718,0.9052949012503249,1.2383652780967704,0.0012303132277420156,0.01707532644331103,0.0007328699331977669,0.0022504613968829987,6.095912245734657e-05,0.00020245280105345422,0.002800564649937267,0.019814969722470394,0.5979662282058941,0.514598633148971,0.38281036540254815,3.3040689501743694e-06,0.0008806001261241242,0.011693820324426198,0.0855065568024782,0.12199115931275509,0.10589256961765776,0.16090116641743565,0.0011954591917547276,4.017441136592033e-05,0.005915607135833251,0.7793277030443956,0.005457307576100443,0.6488439141621308,0.4638711439685376,0.022736464678650863,0.4241913252946485,0.0006401585589267603,0.018685638710771533,0.00014349388392097744
6.21,4.316919553078923,0.992669523821967,0.07477932059219788,0.5862247852964252,0.8593656414160084,0.33238936031846783,0.11313257605260169,0.38848712983729794,0.06183717309071682,0.03685874390189372,0.010248072141993579,0.003086683793773258,0.0020341151733388936,0.043969512568213694,0.0006091125662623094,0.0001677966899756182,0.27411716041632384,0.03217123572096814,0.007213840698100119,1.0,3.0,2.2,0.02,2.2,2.0,0.02,1.8,1.3,0.02,1.2,9.6,0.6,0.4,0.8,0.02,3.2,1.2,0.2,0.02,0.4,1.006,0.1,3.4,1.4,0.3,2.4,0.2,0.4,0.8,2.4,0.2,1.0,0.2,1.4,1.4,0.32,1.4,0.2,0.8,0.4,3.0,1.4,0.4,3.0,1.6,1.6,0.6,1.6,0.4,0.02,1.7,0.8,0.4,4.4,0.8,0.6,0.6,0.3,0.4,2.0,2.0,2.0,1.0,1.7999063337786316,1.3814142569852552,0.08633839106157845,0.6953312274923874,0.5596457049390036,1.0636459530190971,0.006647787206369357,0.5528346543985829,0.38337719089350164,1.4651667437237728,0.4661845558047575,0.37202456974943954,0.5559245141772656,0.03841336467636784,0.024202135103630527,0.014257826365683906,0.007384811644259305,1.2182251325246187e-05,0.0014955864118439577,0.0008793902513642739,1.0744556120641002,0.00484296745767763,0.007769742596745959,0.0011588893927636699,1.1897585608258732,0.9076848417730525,1.2413764159164895,0.0012367434618143363,0.01718731282832017,0.0007371748780378743,0.0022626515210520336,6.173367587546516e-05,0.00020496144283987158,0.0028367656106208774,0.01985339047643934,0.5985868201642284,0.5154515285743416,0.3834890386643842,3.355933799512364e-06,0.0008944154133838673,0.011724495705928505,0.08556998658517044,0.12216339913599597,0.10616169348479161,0.16159176761836566,0.0012108496948745888,4.068230346677787e-05,0.005988520883935355,0.7814222633193456,0.0054823432083264765,0.6506101348840514,0.4659991727077505,0.022851452297534464,0.4261459811985892,0.0006434247144193628,0.018785197129680575,0.00014427681396200239
