Time,A,C9,C9X,X,AC9X,AC9,C3,C3_star,C3_starX,C9_starX,C9_star,AC9_star,AC9_starX,k1,kb1,k2,k3,k4,k5,k6,k7,k8,k8b,k9,k9b,k10,k10b,k11,k11b,k12,k12b,k13,k13b,k14,k14b,k15,k15b,k16,k16prod,k17,k17prod,k18,k18prod,k19,k20,k21,k22,k22prod,k23,k24,k25,k26,k27,k28,cytosol,v1,v2,v3,v9,v10,v13,v15,v4,v5,v8,v11,v12,v14,v6,v7,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28
5.54,17.173288801963075,13.930565480053625,3.2392099085205506,36.0941256683398,0.5342154870049891,2.2919167005769223,199.35519498737008,0.5125959958189007,0.1322090167958683,0.00020595551511002635,0.0033074578749032533,0.0005450466451358335,3.3963837188746265e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.24927557826954427,0.013885652987802087,0.15991692525841278,0.4995723711595713,0.08219051392498516,0.05783422579790871,0.055372903853729685,0.0014281504169136982,0.00023496546469323938,5.909519405849791e-05,0.0001191738446643881,1.9639018267451038e-05,3.6774833638084784e-06,3.296794547819254e-05,0.000380302580763931,0.0028267111980369262,0.0060694345199463744,0.003905874331660203,0.0032392099085205507,0.0005342154870049892,0.002291916700576922,0.0006448050126299232,0.0005125959958189007,0.0001322090167958683,2.0595551511002636e-07,3.3074578749032535e-06,5.450466451358336e-07,3.396383718874627e-08
5.55,17.170247925117366,13.923127768926125,3.2435931123360935,36.08779301007918,0.5356105604442278,2.2935595281025827,199.35345874602487,0.5137792444997635,0.1327620094602162,0.00020711047969771632,0.0033199333765782635,0.0005477891490358506,3.4197214085866424e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.24877115856083737,0.013878118386491238,0.16003015866850268,0.4992113598655555,0.08223389094601666,0.057825539769604785,0.05549071507568677,0.0014306828132385086,0.00023567665631275584,5.9229243437856575e-05,0.00011960195802151192,1.973430420948733e-05,3.6925551600129096e-06,3.30920100713623e-05,0.0003822128153334348,0.0028297520748826327,0.006076872231073874,0.00391220698992082,0.0032435931123360935,0.0005356105604442279,0.0022935595281025826,0.0006465412539751469,0.0005137792444997635,0.00013276200946021622,2.0711047969771634e-07,3.3199333765782636e-06,5.477891490358507e-07,3.4197214085866424e-08
5.5600000000000005,17.167212203676502,13.915698753494821,3.2479727521775086,36.08146240726953,0.5370059648765064,2.2951968606571356,199.35172144658333,0.5149623789708155,0.1333161744307115,0.00020826956577171178,0.0033324284395438693,0.0005505391236587759,3.443169348193406e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.24826782086165086,0.013870592508206332,0.16014300583077784,0.49885078869293326,0.08227705328020697,0.057816678449130327,0.05560847097954998,0.0014332122670281811,0.0002363880071140692,5.9363099984554714e-05,0.00012003062190054625,1.9829825000543297e-05,3.7076463141476674e-06,3.321626730103109e-05,0.0003841282270877463,0.0028327877963234965,0.006084301246505179,0.0039185375927304755,0.0032479727521775087,0.0005370059648765064,0.0022951968606571356,0.0006482785534166757,0.0005149623789708156,0.00013331617443071152,2.082695657717118e-07,3.3324284395438693e-06,5.505391236587759e-07,3.443169348193406e-08
5.57,17.1641816285272,13.908278418485219,3.252348834233815,36.07513385818056,0.538401696398848,2.2968287112571106,199.34998309277591,0.5161453960651573,0.13387151114379972,0.0002094327785879338,0.003344943030734423,0.0005532965662125253,3.466727790117753e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.2477655627042996,0.013863075337873246,0.16025546766463758,0.4984906568494643,0.08232000151151377,0.057807642580350996,0.0557261712488587,0.0014357387745787067,0.00023709951297312524,5.9496762811951226e-05,0.00012045983480314455,1.9925580411487335e-05,3.722756711183083e-06,3.3340716831160296e-05,0.0003860488139191526,0.002835818371472801,0.00609172158151478,0.003924866141819444,0.003252348834233815,0.0005384016963988481,0.002296828711257111,0.0006500169072241047,0.0005161453960651573,0.0001338715111437997,2.094327785879338e-07,3.3449430307344233e-06,5.532965662125253e-07,3.466727790117753e-08
5.58,17.161156190573152,13.900866748654746,3.2567213646791093,36.068807361087046,0.5397977511211248,2.2984550928892595,199.3482436883242,0.517328292627687,0.13442801903297694,0.0002106001233878959,0.003357477117080992,0.0005560614738568115,3.490396986400345e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.24726438162709177,0.013855566860448748,0.16036754508738527,0.4981309635446894,0.08236273622241103,0.05779843290475701,0.05584381556865135,0.0014382623322253094,0.00023781116977716245,5.9630231039323174e-05,0.0001208895952318643,2.002157021159947e-05,3.737886236026973e-06,3.346535832569169e-05,0.0003879745736863373,0.002838843809426849,0.006099133251345255,0.003931192638912957,0.0032567213646791096,0.0005397977511211249,0.0022984550928892597,0.0006517563116757996,0.000517328292627687,0.00013442801903297693,2.106001233878959e-07,3.357477117080992e-06,5.560614738568115e-07,3.490396986400345e-08
5.59,17.158135880734992,13.89346372879265,3.2610903496726196,36.06248291426879,0.5411941251660048,2.3000760185106572,199.346503236941,0.5185110655150508,0.1349856975288107,0.00021177160539869675,0.003370030665511958,0.0005588338437033201,3.51417718869696e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.246764275174309,0.013848067060920434,0.1604792390142358,0.4977717079899255,0.08240525799389395,0.0577890501614723,0.055961403625458664,0.0014407829363421976,0.0002385229734247153,5.97635037918639e-05,0.0001213199016901882,2.011779416857917e-05,3.7530347735275026e-06,3.35901914485535e-05,0.00038990550421450626,0.002841864119265007,0.006106536271207351,0.003937517085731208,0.0032610903496726198,0.0005411941251660049,0.0023000760185106573,0.0006534967630590083,0.0005185110655150508,0.0001349856975288107,2.1177160539869676e-07,3.3700306655119582e-06,5.588338437033201e-07,3.51417718869696e-08
5.6000000000000005,17.15512068995023,13.886069343719885,3.265455795358763,36.05616051601057,0.5425908146689,2.3016915010487997,199.3447617423303,0.519693711595595,0.1355445460589612,0.000212947229833014,0.003382603642953629,0.0005616136728158876,3.538068648275805e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.2462652408961853,0.013840575924306589,0.16059055035832182,0.497412889398259,0.08244756740548395,0.05777949508726401,0.056078935107297265,0.001443300583342319,0.0002392349198256174,5.9896580200680886e-05,0.00012175075268254515,2.021425204855313e-05,3.7682022084760454e-06,3.3715215863666485e-05,0.00039184160329551357,0.0028448793100497687,0.006113930656280115,0.0039438394839894295,0.0032654557953587632,0.0005425908146689001,0.0023016915010488,0.0006552382576697213,0.000519693711595595,0.0001355445460589612,2.1294722983301401e-07,3.382603642953629e-06,5.616136728158876e-07,3.5380686482758054e-08
5.61,17.152110609173224,13.878683578289024,3.269817707867201,36.049840164602145,0.5439878157779131,2.3033015534017043,199.34301920818734,0.5208762277493171,0.13610456404820254,0.00021412700188909694,0.0033951960163308326,0.0005644009582106777,3.562071616014811e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.24576727634888834,0.013833093435656117,0.16070148003070128,0.49705450698454073,0.08248966503523336,0.057769768416551674,0.05619640970366315,0.0014458152696771164,0.0002399470049010044,6.00294594027937e-05,0.00012218214671433133,2.031094361608308e-05,3.783388425610058e-06,3.384043123494992e-05,0.0003937828686879867,0.0028478893908267765,0.006121316421710975,0.003950159835397857,0.003269817707867201,0.0005439878157779131,0.0023033015534017045,0.0006569807918126724,0.0005208762277493171,0.00013610456404820255,2.1412700188909695e-07,3.3951960163308325e-06,5.644009582106778e-07,3.5620716160148116e-08
5.62,17.149105629375125,13.871306417384146,3.274176093312897,36.04352185833821,0.5453851246537862,2.304906188438007,199.3412756381986,0.5220586108678179,0.13666575091844388,0.0002153109267507606,0.0034078077525675344,0.0005671956968563607,3.586186342398946e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.2452703790944988,0.01382561958004843,0.16081202894036364,0.4966965599653797,0.08253155145973053,0.057759870881416694,0.05631382710552518,0.001448326991836283,0.00024065922458331657,6.0162140541132115e-05,0.00012261408229193157,2.0407868634173623e-05,3.7985933096159417e-06,3.396583722632775e-05,0.00039572929811745384,0.002850894370624874,0.006128693582615854,0.003956478141661793,0.003274176093312897,0.0005453851246537862,0.0023049061884380067,0.0006587243618014216,0.000522058610867818,0.0001366657509184439,2.153109267507606e-07,3.4078077525675345e-06,5.671956968563608e-07,3.586186342398946e-08
5.63,17.14610574154382,13.863937845920729,3.2785309577961717,36.03720559551838,0.5467827374698476,2.3065054189970637,199.33953103604185,0.5232408578542526,0.1372281060887508,0.0002164990095873787,0.0034204388185874336,0.0005699978856742894,3.610413077517513e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.24477454670098978,0.013818154342593352,0.16092219799423738,0.4963390475591373,0.08257322725410461,0.05774980321161144,0.05643118700531857,0.0014508357463475202,0.00024137157481630118,6.029462276453378e-05,0.00012304655792273996,2.0505026864279973e-05,3.8138167451318965e-06,3.40914335017346e-05,0.0003976808892764689,0.0028538942584561793,0.006136062154079271,0.0039627944044816205,0.003278530957796172,0.0005467827374698477,0.002306505418997064,0.0006604689639581607,0.0005232408578542526,0.0001372281060887508,2.1649900958737872e-07,3.4204388185874338e-06,5.699978856742894e-07,3.610413077517513e-08
5.64,17.143110936683907,13.856577848845552,3.28288230740276,36.030891374447165,0.5481806504119596,2.308099257889048,199.3377854053862,0.5244229656232825,0.13779162897536631,0.00021769125555387697,0.0034330891813145713,0.0005728075215386763,3.634752071061456e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.24427977674220747,0.013810697708431014,0.16103198809719635,0.49598196898592206,0.08261469299203045,0.05773956613456875,0.05654848909693844,0.001453341529776294,0.0002420840515550144,6.042690522774242e-05,0.00012347957211518117,2.0602418066315738e-05,3.829058616750783e-06,3.4217219725121854e-05,0.0003996376398247373,0.0028568890633160933,0.006143422151154449,0.003969108625552838,0.00328288230740276,0.0005481806504119596,0.002308099257889048,0.000662214594613797,0.0005244229656232825,0.00013779162897536632,2.1769125555387697e-07,3.4330891813145713e-06,5.728075215386763e-07,3.634752071061456e-08
5.65,17.14012120581663,13.84922641113659,3.287230148203867,36.02457919343394,0.5495788596784662,2.3096877178950503,199.3360387498921,0.5256049311010267,0.13835631899173223,0.00021888766979072662,0.0034457588076739353,0.0005756246012767728,3.659203572320665e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.24378606679785092,0.013803249662731764,0.16114140015206715,0.49562532346758303,0.08265594924573348,0.057729160375411065,0.056665733075733235,0.0014558443387255931,0.0002427966507658231,6.0558987091405614e-05,0.00012391312337873146,2.070004199866073e-05,3.844318809022978e-06,3.4343195560463676e-05,0.0004015995473892429,0.0028598787941833716,0.006150773588863411,0.003975420806566064,0.003287230148203867,0.0005495788596784662,0.00230968771789505,0.0006639612501078973,0.0005256049311010267,0.00013835631899173224,2.1888766979072663e-07,3.4457588076739353e-06,5.756246012767728e-07,3.659203572320665e-08
5.66,17.137136539979842,13.841883517802911,3.2915744862562235,36.01826905079292,0.5509773614801398,2.3112708117671774,199.33429107321135,0.526786751225013,0.1389221755485101,0.00022008825742393738,0.0034584476645920605,0.000578449121669044,3.683767830181272e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.2432934144534522,0.013795810190696063,0.1612504350596356,0.4952691102277049,0.08269699658599461,0.05771858665695983,0.05678291863849839,0.00145834416983569,0.00024350936842640596,6.069086752207271e-05,0.00012434721022393932,2.0797898418168657e-05,3.859597206459222e-06,3.44693606717631e-05,0.0004035666095643723,0.0028628634600201576,0.0061581164821970895,0.003981730949207084,0.0032915744862562235,0.0005509773614801398,0.0023112708117671776,0.0006657089267886607,0.000526786751225013,0.00013892217554851012,2.2008825742393738e-07,3.4584476645920607e-06,5.784491216690439e-07,3.683767830181272e-08
5.67,17.13415693022795,13.83454915388457,3.2959153276021445,36.011960944843146,0.5523761520401301,2.312848552228651,199.3325423789871,0.5279684229441304,0.1394891980536028,0.0002212930235650513,0.0034711557189976423,0.0005812810794493481,3.708445093122965e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.24280181730035588,0.013788379277554384,0.1613590937186538,0.49491332849160175,0.08273783558215507,0.05770784569974459,0.056900045483469754,0.0014608410197838979,0.00024422220052575523,6.082254569219284e-05,0.00012478183116244697,2.089598708017496e-05,3.874893693533475e-06,3.459571472305805e-05,0.000405538823912042,0.0028658430697720526,0.006165450846115431,0.003988039055156857,0.0032959153276021446,0.0005523761520401301,0.002312848552228651,0.0006674576210128902,0.0005279684229441304,0.0001394891980536028,2.2129302356505128e-07,3.471155718997642e-06,5.812810794493481e-07,3.708445093122965e-08
5.68,17.131182367631876,13.827223304452508,3.3002526782695836,36.00565487390844,0.5537752275939107,2.3144209519739074,199.3307926708541,0.5291499432185799,0.14005738591217542,0.00022250197331113574,0.0034838829378221335,0.0005841204713051135,3.733235609216287e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.24231127293569996,0.013780956908567127,0.1614673770258471,0.4945579774863112,0.08277846680212123,0.05769693822201245,0.05701711331031713,0.0014633348852843339,0.00024493514306417693,6.0954020780112805e-05,0.00012521698470701083,2.099430773850449e-05,3.8902081546857665e-06,3.472225737842749e-05,0.000407516187961824,0.002868817632368126,0.0061727766955474925,0.003994345126091557,0.0033002526782695838,0.0005537752275939108,0.0023144209519739074,0.00066920732914591,0.0005291499432185799,0.00014005738591217542,2.2250197331113574e-07,3.4838829378221336e-06,5.841204713051134e-07,3.733235609216287e-08
5.69,17.12821284327901,13.819905954608442,3.3045865442721896,35.99935083631742,0.5551745843892273,2.315988023668697,199.32904195243836,0.5303313090198265,0.14062673852667668,0.00022371511174477696,0.0034966292880003547,0.0005869672938775157,3.7581396261199436e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.24182177896239507,0.013773543069024494,0.16157528587592088,0.49420305644058937,0.08281889081236962,0.057685864939737104,0.05713412182013793,0.0014658257630876781,0.0002456481920532922,6.108529197007486e-05,0.0001256526693715228,2.109286014547932e-05,3.905540474325031e-06,3.484898830199737e-05,0.00040949869921107196,0.002871787156720991,0.006180094045391557,0.004000649163682583,0.00330458654427219,0.0005551745843892273,0.0023159880236686974,0.0006709580475616483,0.0005303313090198265,0.00014062673852667667,2.2371511174477695e-07,3.496629288000355e-06,5.869672938775158e-07,3.7581396261199435e-08
5.7,17.125248348273153,13.812597089484774,3.3089169316093634,35.9930488304034,0.5565742186860441,2.317549779950182,199.32729022735745,0.53151251733055,0.14119725529685986,0.00022493244393407294,0.0035093947364710928,0.0005898215437616542,3.783157391078093e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.24133333298910514,0.013766137744246423,0.1616828211615674,0.493848564584904,0.08285910817795152,0.05767462656662824,0.057251070715450506,0.0014683136499809364,0.0002463613435160367,6.121635845221473e-05,0.00012608888367103064,2.1191644051926355e-05,3.9208905368319596e-06,3.497590715794671e-05,0.00041148635512504544,0.002874751651726848,0.006187402910515227,0.004006951169596595,0.0033089169316093633,0.0005565742186860441,0.002317549779950182,0.0006727097726425546,0.0005315125173305501,0.00014119725529685988,2.2493244393407295e-07,3.509394736471093e-06,5.898215437616542e-07,3.783157391078093e-08
5.71,17.122288873734483,13.805296694244472,3.313243846266314,35.98674885450446,0.5579741267564929,2.3191062334270365,199.32553749922045,0.5326935651445976,0.14176893561980436,0.0002261539749326274,0.0035221792501777126,0.0005926832175067315,3.808289150917671e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.2408459326302275,0.013758740919582454,0.16178998377347284,0.49349450115143023,0.08289911946249806,0.05766322381414061,0.05736795970018794,0.0014707985427872031,0.0002470745934866615,6.134721942255948e-05,0.00012652562612175955,2.129065920718521e-05,3.936258226561835e-06,3.5103013610513696e-05,0.0004134791531370382,0.002877711126265517,0.006194703305755528,0.004013251145495535,0.003313243846266314,0.0005579741267564929,0.0023191062334270364,0.0006744625007795713,0.0005326935651445977,0.00014176893561980436,2.261539749326274e-07,3.522179250177713e-06,5.926832175067315e-07,3.808289150917671e-08
5.72,17.119334411762658,13.7980047564161,3.3175672928672872,35.98045090760922,0.5593743061500809,2.3206573944487623,199.32378377107693,0.5338744505846784,0.14234177832323058,0.00022737971118188584,0.0035349827695176053,0.0005955523129896978,3.8335352522816824e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.24035957583548173,0.01375135258270087,0.16189677444424957,0.4931408654683207,0.08293892514819393,0.057651657225234375,0.057484788601943365,0.0014732804416992852,0.00024778793829132085,6.147787304341182e-05,0.0001269628942866908,2.1389905407916126e-05,3.951643376063744e-06,3.523030705929049e-05,0.0004154770916055314,0.002880665588237342,0.0062019952435839,0.00401954909239078,0.0033175672928672873,0.0005593743061500809,0.002320657394448762,0.0006762162289230822,0.0005338744505846784,0.00014234177832323058,2.2737971118188585e-07,3.5349827695176054e-06,5.955523129896978e-07,3.8335352522816825e-08
5.73,17.116384953034363,13.790721260069216,3.3218872780350126,35.97415498774583,0.5607747525376983,2.3222032766700287,199.32202904679147,0.5350551701143279,0.14291578307905564,0.00022860965701326574,0.0035478052745693124,0.0005984288259895875,3.858895891607933e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.23987426006767673,0.013743972717878606,0.16200319413774222,0.49278765672449637,0.08297852583544112,0.05763992758909971,0.05760155706698357,0.0014757593419611225,0.00024850137384774636,6.160831903690949e-05,0.00012740068715668532,2.148938237636812e-05,3.967045895232482e-06,3.535778729950323e-05,0.0004174801674271686,0.002883615046965639,0.006209278739930785,0.00402584501225417,0.0033218872780350125,0.0005607747525376983,0.0023222032766700286,0.0006779709532085398,0.0005350551701143279,0.00014291578307905564,2.2860965701326573e-07,3.5478052745693125e-06,5.984288259895876e-07,3.858895891607933e-08
5.74,17.113440488407658,13.783446189703982,3.326203808147291,35.967861093057834,0.5621754618191677,2.3237438933348575,199.32027333012567,0.5362357203997343,0.1434909494594274,0.00022984381698409426,0.003560646740865705,0.0006013127524755423,3.884371282093843e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.23938998285185104,0.013736601309814385,0.16210924378904998,0.49243487412676284,0.0830179221094904,0.05762803566417041,0.05771826476396091,0.0014782352394253776,0.00024921489613338016,6.17385569525416e-05,0.00012783900355992268,2.1589089841703636e-05,3.982465685077674e-06,3.5485454081068675e-05,0.0004194883776311035,0.0028865595115923418,0.0062165538102960174,0.004032138906942165,0.003326203808147291,0.0005621754618191677,0.0023237438933348576,0.000679726669874342,0.0005362357203997344,0.0001434909494594274,2.2984381698409426e-07,3.560646740865705e-06,6.013127524755422e-07,3.884371282093843e-08
5.75,17.11050100907861,13.776179530630994,3.330516889117919,35.96156922190921,0.5635764303290504,2.3252792569137712,199.31851662464877,0.5374160984915486,0.14406727684454204,0.00023108219610576473,0.003573507135074693,0.0006042040888304555,3.909961670002268e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.2389067418288423,0.0137292383440011,0.16221492427914147,0.49208251691511734,0.08305711452744516,0.057615982151105985,0.05783491140377206,0.0014807081310941684,0.00024992850123078524,6.186858599824475e-05,0.00012827784200686925,2.1689027547936986e-05,3.997902629293309e-06,3.561330706553431e-05,0.0004215017195348186,0.002889498990921391,0.006223820469369005,0.004038430778090789,0.003330516889117919,0.0005635764303290504,0.0023252792569137715,0.0006814833753512328,0.0005374160984915486,0.00014406727684454206,2.3108219610576474e-07,3.573507135074693e-06,6.042040888304555e-07,3.909961670002268e-08
5.76,17.10756650625979,13.768921268191775,3.334826526846279,35.955279372668755,0.5649776544142869,2.3268093798484637,199.31675893392128,0.5385963014517652,0.1446447646118151,0.00023232479937566842,0.0035863864238618263,0.0006071028313927244,3.935667301202936e-05,0.002,0.1,5e-06,0.00035,0.0002,0.0002,5e-05,0.0035,0.002,0.1,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.002,0.1,0.002,0.1,0.003,0.001,0.001,0.02,0.001,0.02,0.001,0.04,0.001,0.001,0.001,0.001,0.2,0.001,0.001,0.001,0.001,0.001,0.001,1.0,0.23842453464524496,0.013721883805961609,0.1623202364869551,0.4917305843312696,0.08309610364498338,0.05760376774829545,0.057951496698741195,0.0014831780140057277,0.0002506421852339316,6.199840538745436e-05,0.0001287172010089227,2.178919523765159e-05,4.013356611542484e-06,3.574134591443779e-05,0.00042352019042481647,0.0028924334937402117,0.006231078731808224,0.004044720627331244,0.003334826526846279,0.0005649776544142869,0.002326809379848464,0.0006832410660787269,0.0005385963014517652,0.0001446447646118151,2.3232479937566843e-07,3.5863864238618264e-06,6.071028313927244e-07,3.935667301202936e-08
