Time,Auxin,Cytokinin,AHP6m,AHP6p,IAA2m,IAA2p,ARR5m,ARR5p,PHBm,PHBp,CKX3m,CKX3p,PIN3m,PIN1m,PIN7m,miRNA,F_AHP6,F_CK,F_IAA2,F_ARR5,F_PIN1,F_PIN7,F_PIN3,p_ax,p_ck,d_ax,d_ck,phloem_rate_ax,all_section_rate_ax,phloem_rate_ck,all_section_rate_ck,lambda_AHP6,lambda_IAA2,lambda_ARR5,lambda_PIN1,lambda_PIN3,lambda_PIN7,mu_m_PHB,mu_m_AHP6,mu_m_IAA2,mu_m_ARR5,mu_m_PIN1,mu_m_PIN3,mu_m_PIN7,delta_PHB,delta_AHP6,delta_IAA2,delta_ARR5,delta_PIN1,delta_PIN3,delta_PIN7,delta_CKX3,mu_p_PHB,mu_p_AHP6,mu_p_IAA2,mu_p_ARR5,mu_p_PIN1,mu_p_PIN3,mu_p_PIN7,mu_p_CKX3,theta_Ax,theta_Ck,theta_AHP6,theta_ARR5,theta_PHB,theta_CKX3,p_phb,d_phb,p_mirna,d_mirna,d_mirna_mrna,p_ckx3,d_ckx3,b_pin3,b_pin1,b_pin7,b_ahp6,b_arr5,b_iaa2,hill_ax,hill_ck,hill_arr5,hill_ckx3,hill_ahp6,hill_phb,compartment
5.3100000000000005,0.05970348439711039,0.1999999999999999,0.0013715991523039438,0.0022253740858138526,0.053898626214209024,0.05383609657117032,0.2758156928650422,0.2758094347651459,1.9901161465703459,1.9376328848310183,0.0,0.0,0.0,0.0,0.9482056217236261,0.0,0.0004971241021954407,1.0,0.05395493378098966,0.13791056208812152,0.9545062814967292,0.9545062814967292,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.32,0.05970643477665505,0.1999999999999999,0.00136784096079881,0.002216860129438398,0.05390422903296464,0.053842318527511014,0.2758162324148935,0.2758100564590367,1.9902144925551681,1.9381555929210856,0.0,0.0,0.0,0.0,0.9482683158024012,0.0,0.0004967747694686,1.0,0.0539599787628578,0.13791079612912893,0.9545065751380297,0.9545065751380297,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.33,0.05970935579943275,0.1999999999999999,0.001364113242802574,0.0022083936457766244,0.05390977634359689,0.05384847887559791,0.275816764865034,0.275810669991701,1.9903118599810914,1.9386740736530155,0.0,0.0,0.0,0.0,0.948330388967186,0.0,0.0004964285138513339,1.0,0.0539649737389018,0.13791102709006564,0.9545068649221639,0.9545068649221639,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.34,0.05971224775754818,0.1999999999999999,0.0013604157560512167,0.002199974464474786,0.05391526869364186,0.053854578222464436,0.27581729030885604,0.27581127546868206,1.9904082585849392,1.9391883594015031,0.0,0.0,0.0,0.0,0.9483918473580478,0.0,0.0004960853069930608,1.0,0.053969919202867665,0.1379112550119907,0.9545071508990772,0.9545071508990772,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.3500000000000005,0.05971511094019958,0.1999999999999999,0.0013567482601299719,0.0021916024144728445,0.0539207066252825,0.053860617169222726,0.2758178088386296,0.2758118729943125,1.9905036980066524,1.9396984823155101,0.0,0.0,0.0,0.0,0.9484526970544535,0.0,0.0004957451208307724,1.0,0.05397481564366445,0.13791147993545075,0.9545074331181407,0.9545074331181407,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.36,0.05971794563370759,0.1999999999999999,0.001353110516460616,0.0021832773240298346,0.053926090675399954,0.05386659631112018,0.2758183205455117,0.27581246267172305,1.9905981877902525,1.9402044743195503,0.0,0.0,0.0,0.0,0.9485129440758662,0.0,0.0004954079275856432,1.0,0.05397966354541079,0.13791170190048513,0.9545077116281545,0.9545077116281545,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.37,0.05972075212154392,0.1999999999999999,0.001349502288288814,0.0021749990207488475,0.05393142137562451,0.05387251623759553,0.27581882551955655,0.27581304460285166,1.990691737384797,1.940706367114974,0.0,0.0,0.0,0.0,0.9485725943823378,0.0,0.0004950736997596862,1.0,0.05398446338748111,0.13791192094663082,0.9545079864773532,0.9545079864773532,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.38,0.059723530684359705,0.1999999999999999,0.0013459233406715291,0.002166767331601644,0.053936699252386,0.053878377532334314,0.27581932384972524,0.27581361888845235,1.9907843561453231,1.9412041921812484,0.0,0.0,0.0,0.0,0.9486316538750933,0.0,0.000494742410132456,1.0,0.05398921564455145,0.13791213711292752,0.9545082577134091,0.9545082577134091,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.39,0.05972628160001353,0.1999999999999999,0.0013423734404644898,0.0021585820829528976,0.053941924826963784,0.053884180773323936,0.27581981562389557,0.2758141856281045,1.9908760533337841,1.9416979807772343,0.0,0.0,0.0,0.0,0.9486901283971114,0.0,0.0004944140317577979,1.0,0.05399392078664466,0.13791235043792258,0.9545085253834372,0.9545085253834372,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.4,0.059729005143599266,0.1999999999999999,0.001338852356309718,0.0021504431005840686,0.053947098615536246,0.05388992653290818,0.27582030092887205,0.27581474492022184,1.9909668381199752,1.9421877639424594,0.0,0.0,0.0,0.0,0.9487480237336982,0.0,0.0004940885379606414,1.0,0.053998579279175445,0.1379125609596761,0.9545087895339996,0.9545087895339996,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.41,0.059731701587473526,0.1999999999999999,0.0013353598586231198,0.0021423502097169225,0.05395222112922985,0.053895615377841204,0.27582077985039566,0.2758152968620619,1.9910567195824505,1.9426735724983881,0.0,0.0,0.0,0.0,0.9488053456130553,0.0,0.00049376590233384,1.0,0.054003191582994756,0.13791276871576594,0.9545090502111097,0.9545090502111097,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.42,0.05973437120128296,0.1999999999999999,0.0013318957195821337,0.0021343032350366843,0.053957292874167735,0.05390124786934108,0.2758212524731538,0.2758158415497352,1.9911457067094314,1.943155437049689,0.0,0.0,0.0,0.0,0.9488620997068431,0.0,0.0004934460987350528,1.0,0.054007758154433934,0.1379129737432925,0.9545093074602367,0.9545093074602367,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.43,0.059737014251991155,0.1999999999999999,0.0013284597131134437,0.0021263020007148458,0.05396231435151785,0.05390682456314281,0.27582171888079016,0.2758163790782146,1.9912338083997045,1.943633387985497,0.0,0.0,0.0,0.0,0.9489182916307379,0.0,0.0004931291012836693,1.0,0.05401227944534832,0.13791317607888393,0.9545095613263103,0.9545095613263103,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.44,0.0597396310039054,0.1999999999999999,0.0013250516148807503,0.00211834633043162,0.05396728605754066,0.053912346009550895,0.27582217915591467,0.2758169095413448,1.9913210334635127,1.9441074554806719,0.0,0.0,0.0,0.0,0.9489739269449833,0.0,0.0004928148843577791,1.0,0.054016755903160525,0.13791337575870088,0.9545098118537252,0.9545098118537252,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.45,0.05974222171870306,0.1999999999999999,0.001321671202272608,0.002110436047398056,0.053972208483636416,0.05391781275349138,0.27582263338011326,0.27581743303185174,1.9914073906234346,1.944577669497055,0.0,0.0,0.0,0.0,0.9490290111549367,0.0,0.0004925034225911796,1.0,0.054021187970903314,0.13791357281844155,0.9545100590863452,0.9545100590863452,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.46,0.05974478665545777,0.1999999999999999,0.001318318254390319,0.002102570974377803,0.05397708211639192,0.05392322533456345,0.27582308163395797,0.27581794964135214,1.9914928885152585,1.9450440597847196,0.0,0.0,0.0,0.0,0.9490835497116098,0.0,0.0004921946908704275,1.0,0.05402557608726196,0.1379137672933464,0.9545103030675084,0.9545103030675084,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.47,0.05974732607066535,0.1999999999999999,0.0013149925520358945,0.002094750933708551,0.05398190743762697,0.05392858428709051,0.2758235239970165,0.275818459460363,1.9915775356888445,1.9455066558832204,0.0,0.0,0.0,0.0,0.9491375480122051,0.0,0.0004918886643319291,1.0,0.054029920686616405,0.13791395921820332,0.9545105438400311,0.9545105438400311,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.48,0.05974984021826944,0.1999999999999999,0.0013116938777000733,0.0020869757473231257,0.05398668492444028,0.05393389014017086,0.2758239605478624,0.2758189625783111,1.9916613406089807,1.9459654871228353,0.0,0.0,0.0,0.0,0.9491910114006448,0.0,0.0004915853183590725,1.0,0.05403422219908286,0.13791414862735218,0.9545107814462128,0.9545107814462128,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.49,0.05975232934968689,0.1999999999999999,0.0013084220155504085,0.0020792452367702666,0.05399141504925499,0.05393914341772785,0.2758243913640848,0.2758194590835429,1.991744311656229,1.9464205826258074,0.0,0.0,0.0,0.0,0.949243945168097,0.0,0.0004912846285793951,1.0,0.054038481050555046,0.13791433555468996,0.9545110159278408,0.9545110159278408,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.5,0.05975479371383292,0.1999999999999999,0.0013051767514194108,0.0020715592232350686,0.053996098279863784,0.05394434463855957,0.2758248165222982,0.2758199490633338,1.991826457127763,1.9468719713075804,0.0,0.0,0.0,0.0,0.9492963545534948,0.0,0.0004909865708617933,1.0,0.054042697662745096,0.13791452003367524,0.9545112473261947,0.9545112473261947,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.51,0.05975723355714599,0.1999999999999999,0.001301957872792759,0.002063917527559112,0.054000735079473554,0.05394949431638814,0.27582523609815207,0.27582043260389794,1.9919077852381986,1.9473196818780303,0.0,0.0,0.0,0.0,0.9493482447440514,0.0,0.0004906911213137682,1.0,0.05404687245322407,0.1379147020973334,0.9545114756820507,0.9545114756820507,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.5200000000000005,0.059759649123612466,0.1999999999999999,0.0012987651687975713,0.0020563199702602684,0.05400532590674968,0.053954592959908454,0.27582565016634114,0.2758209097903978,1.9919883041204145,1.9477637428426942,0.0,0.0,0.0,0.0,0.9493996208757696,0.0,0.0004903982562787094,1.0,0.054051005835462046,0.1379148817782609,0.9545117010356869,0.9545117010356869,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.53,0.059762040654791015,0.1999999999999999,0.0012955984301907413,0.0020487663715522,0.054009871215859866,0.05395964107283658,0.2758260588006147,0.27582138070695406,1.992068021826366,1.9482041825039935,0.0,0.0,0.0,0.0,0.9494504880339463,0.0,0.000490107952333214,1.0,0.05405509821886781,0.13791505910863044,0.9545119234268874,0.9545119234268874,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.54,0.059764408389836744,0.1999999999999999,0.0012924574493473342,0.0020412565513635416,0.05401437145651757,0.05396463915395759,0.2758264620737867,0.27582184543665494,1.9921469463278905,1.9486410289624547,0.0,0.0,0.0,0.0,0.9495008512536723,0.0,0.000489820186284444,1.0,0.05405915000882832,0.13791523412019546,0.9545121428949467,0.9545121428949467,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.55,0.059766752565525126,0.1999999999999999,0.0012893420202490491,0.0020337903293567803,0.05401882707402505,0.053969587697173076,0.27582686005774487,0.27582230406156616,1.9922250855175034,1.9490743101179242,0.0,0.0,0.0,0.0,0.9495507155203272,0.0,0.0004895349351675169,1.0,0.054063161606747574,0.13791540684429482,0.9545123594786751,0.9545123594786751,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.5600000000000005,0.05976907341627569,0.1999999999999999,0.0012862519384727435,0.002026367524946835,0.05402323850931598,0.05397448719154811,0.27582725282346116,0.2758227566627404,1.9923024472091888,1.9495040536707804,0.0,0.0,0.0,0.0,0.9496000857700687,0.0,0.0004892521762429331,1.0,0.05406713341008535,0.13791557731185755,0.9545125732164026,0.9545125732164026,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.57,0.05977137117417545,0.1999999999999999,0.001283187001179021,0.0020189879573193343,0.05402760619899771,0.053979338121357856,0.2758276404410006,0.2758232033202272,1.9923790391391807,1.9499302871231403,0.0,0.0,0.0,0.0,0.9496489668903182,0.0,0.0004889718869940362,1.0,0.05407106581239537,0.13791574555340746,0.9545127841459838,0.9545127841459838,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.58,0.059773646069002095,0.1999999999999999,0.0012801470071008812,0.0020116514454485987,0.054031930575393065,0.05398414096613368,0.2758280229795315,0.2758236441130824,1.9924548689667356,1.950353037780063,0.0,0.0,0.0,0.0,0.9496973637202405,0.0,0.0004886940451245097,1.0,0.05407495920336321,0.1379159115990676,0.9545129923048027,0.9545129923048027,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.59,0.05977589832824702,0.1999999999999999,0.0012771317565324362,0.0020043578081153325,0.05403621206658181,0.05398889620070889,0.27582840050733465,0.275824079119378,1.9925299442748996,1.9507723327507487,0.0,0.0,0.0,0.0,0.9497452810512197,0.0,0.0004884186285559027,1.0,0.05407881396884392,0.13791607547856505,0.9545131977297768,0.9545131977297768,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.6000000000000005,0.05977812817713801,0.1999999999999999,0.001274141051317687,0.0019971068639240285,0.05404045109644169,0.053993604295264,0.27582877309181286,0.2758245084162116,1.992604272571266,1.9511881989497313,0.0,0.0,0.0,0.0,0.9497927236273299,0.0,0.0004881456154251935,1.0,0.054082630490899126,0.1379162372212353,0.9545134004573623,0.9545134004573623,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
5.61,0.059780335838661824,0.1999999999999999,0.0012711746948393656,0.0019898984313200885,0.05404464808468912,0.05399826571537163,0.2758291407995005,0.27582493207971615,1.9926778612887266,1.9516006630980705,0.0,0.0,0.0,0.0,0.9498396961458012,0.0,0.00048787498408238184,1.0,0.05408640914783386,0.1379163968560268,0.9545136005235583,0.9545136005235583,1.0,0.06,2.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,10.0,20.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,5.0,1.0,1.0,1.0,10.0,10.0,0.0,0.0,1.0,1.0,0.25,0.5,0.04,0.1,0.4,0.05,2.0,1.0,32.5,1.0,10.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0
