Time,GLC,G6P_F6P,F6P,FBP,G3P,Vgk,hGK,KeqGPI,Vpfk,Vfba,Sgk,Spfk,Sfba,Xpfk,alpha,hx,hpfk,hact,sigcorr,dw_per_ml,min_to_sec,Vgk_min,Vpfk_min,Vfba_min,comp,vgk,vpfk,vfba
4.84,10.0,3.7989412283665045,0.8766787450076549,0.0006844159295302815,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016732988991294346,0.016720849317120947
4.85,10.0,3.7991036935868996,0.8767162369815922,0.000684537334663754,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016735599110030877,0.01672345817340859
4.86,10.0,3.7992661327237696,0.8767537229362544,0.0006846587523235641,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016738209386586603,0.016726067187422793
4.87,10.0,3.7994285457751893,0.8767912028711974,0.0006847801825110128,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016740819820954763,0.016728676359164158
4.88,10.0,3.7995909327392345,0.8768286767859771,0.0006849016252274005,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016743430413128632,0.01673128568863327
4.89,10.0,3.7997532936139797,0.8768661446801491,0.000685023080474028,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016746041163101442,0.016733895175830724
4.9,10.0,3.7999156283975,0.8769036065532693,0.0006851445482521962,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016748652070866465,0.016736504820757083
4.91,10.0,3.8000779370878712,0.8769410624048933,0.0006852660285632055,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016751263136416974,0.01673911462341294
4.92,10.0,3.8002402196831677,0.8769785122345771,0.0006853875214083568,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016753874359746217,0.016741724583798856
4.93,10.0,3.800402476181465,0.8770159560418765,0.0006855090267889508,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01675648574084749,0.016744334701915407
4.94,10.0,3.8005647065808374,0.877053393826347,0.000685630544706288,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016759097279714048,0.01674694497776315
4.95,10.0,3.800726910879361,0.8770908255875448,0.0006857520751616692,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016761708976339214,0.016749555411342643
4.96,10.0,3.8008890890751106,0.8771282513250254,0.0006858736181563951,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016764320830716228,0.01675216600265444
4.97,10.0,3.8010512411661614,0.877165671038345,0.0006859951736917665,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01676693284283843,0.016754776751699094
4.98,10.0,3.801213367150588,0.8772030847270588,0.0006861167417690839,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016769545012699064,0.016757387658477143
4.99,10.0,3.8013754670264657,0.8772404923907229,0.0006862383223896482,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01677215734029147,0.016759998722989135
5.0,10.0,3.80153754079187,0.877277894028893,0.0006863599155547599,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016774769825608934,0.0167626099452356
5.01,10.0,3.8016995884448757,0.8773152896411252,0.0006864815212657199,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016777382468644776,0.01676522132521707
5.02,10.0,3.801861609983558,0.8773526792269749,0.0006866031395238288,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016779995269392313,0.01676783286293407
5.03,10.0,3.8020236054059913,0.8773900627859978,0.0006867247703303874,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016782608227844845,0.01677044455838713
5.04,10.0,3.802185574710252,0.8774274403177504,0.0006868464136866961,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016785221343995706,0.016773056411576757
5.05,10.0,3.8023475178944146,0.877464811821788,0.0006869680695940558,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01678783461783824,0.016775668422503467
5.06,10.0,3.802509434956554,0.8775021772976662,0.0006870897380537672,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01679044804936574,0.016778280591167767
5.07,10.0,3.8026713258947455,0.8775395367449412,0.000687211419067131,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016793061638571576,0.016780892917570168
5.08,10.0,3.802833190707064,0.8775768901631685,0.0006873331126354478,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01679567538544907,0.01678350540171116
5.09,10.0,3.802995029391585,0.8776142375519042,0.0006874548187600184,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016798289289991577,0.01678611804359125
5.1,10.0,3.8031568419463833,0.8776515789107038,0.0006875765374421435,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016800903352192448,0.016788730843210916
5.11,10.0,3.803318628369534,0.8776889142391232,0.0006876982686831239,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016803517572045026,0.01679134380057066
5.12,10.0,3.803480388659112,0.8777262435367181,0.0006878200124842601,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01680613194954268,0.016793956915670937
5.13,10.0,3.8036421228131934,0.8777635668030446,0.0006879417688468527,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01680874648467877,0.016796570188512248
5.14,10.0,3.803803830829852,0.8778008840376581,0.0006880635377722026,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01681136117744665,0.016799183619095052
5.15,10.0,3.8039655127071637,0.8778381952401146,0.0006881853192616105,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016813976027839704,0.01680179720741982
5.16,10.0,3.804127168443203,0.87787550040997,0.0006883071133163771,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016816591035851317,0.01680441095348702
5.17,10.0,3.804288798036046,0.8779127995467797,0.000688428919937803,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016819206201474837,0.01680702485729711
5.18,10.0,3.804450401483767,0.8779500926501,0.0006885507391271889,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016821821524703677,0.01680963891885053
5.19,10.0,3.804611978784441,0.8779873797194864,0.0006886725708858357,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016824437005531226,0.01681225313814775
5.2,10.0,3.804773529936144,0.8780246607544947,0.0006887944152150436,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016827052643950863,0.016814867515189198
5.21,10.0,3.8049350549369496,0.8780619357546806,0.000688916272116114,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01682966843995599,0.01681748204997533
5.22,10.0,3.8050965537849346,0.8780992047196002,0.0006890381415903471,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016832284393540013,0.016820096742506573
5.23,10.0,3.805258026478173,0.878136467648809,0.0006891600236390436,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016834900504696337,0.016822711592783354
5.24,10.0,3.80541947301474,0.8781737245418629,0.0006892819182635044,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01683751677341837,0.016825326600806115
5.25,10.0,3.8055808933927113,0.8782109753983179,0.0006894038254650302,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016840133199699545,0.016827941766575264
5.26,10.0,3.8057422876101614,0.8782482202177294,0.0006895257452449216,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016842749783533246,0.01683055709009123
5.27,10.0,3.805903655665165,0.8782854589996535,0.0006896476776044792,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016845366524912923,0.016833172571354412
5.28,10.0,3.806064997555799,0.8783226917436459,0.000689769622545004,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016847983423832005,0.016835788210365233
5.29,10.0,3.8062263132801366,0.8783599184492623,0.0006898915800677963,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016850600480283924,0.01683840400712409
5.3,10.0,3.806387602836254,0.8783971391160587,0.0006900135501741571,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01685321769426211,0.01684101996163139
5.31,10.0,3.8065488662222258,0.8784343537435906,0.000690135532865387,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016855835065760005,0.016843636073887523
5.32,10.0,3.806710103436127,0.8784715623314139,0.0006902575281427868,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016858452594771058,0.01684625234389288
5.33,10.0,3.8068713144760333,0.8785087648790846,0.000690379536007657,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01686107028128872,0.016848868771647846
5.34,10.0,3.8070324993400195,0.8785459613861584,0.0006905015564612983,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01686368812530645,0.016851485357152803
5.35,10.0,3.80719365802616,0.8785831518521907,0.0006906235895050116,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016866306126817693,0.016854102100408132
5.36,10.0,3.807354790532531,0.878620336276738,0.0006907456351400974,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01686892428581593,0.016856719001414205
5.37,10.0,3.807515896857207,0.8786575146593554,0.0006908676933678566,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016871542602294613,0.01685933606017139
5.38,10.0,3.8076769769982635,0.8786946869995993,0.0006909897641895897,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016874161076247233,0.01686195327668005
5.39,10.0,3.8078380309537754,0.8787318532970251,0.0006911118476065974,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016876779707667242,0.01686457065094054
5.4,10.0,3.8079990587218178,0.8787690135511886,0.0006912339436201807,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016879398496548147,0.01686718818295322
5.41,10.0,3.808160060300465,0.8788061677616458,0.00069135605223164,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016882017442883427,0.016869805872718444
5.42,10.0,3.8083210356877935,0.8788433159279523,0.0006914781734422759,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01688463654666656,0.016872423720236552
5.43,10.0,3.808481984881878,0.878880458049664,0.0006916003072533893,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016887255807891046,0.01687504172550788
5.44,10.0,3.808642907880793,0.8789175941263367,0.000691722453666281,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016889875226550388,0.016877659888532782
5.45,10.0,3.808803804682614,0.8789547241575262,0.0006918446126822514,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016892494802638092,0.01688027820931157
5.46,10.0,3.808964675285416,0.8789918481427882,0.0006919667843026015,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016895114536147664,0.016882896687844585
5.47,10.0,3.8091255196872744,0.8790289660816787,0.0006920889685286319,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016897734427072614,0.016885515324132145
5.48,10.0,3.809286337886264,0.8790660779737532,0.0006922111653616431,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016900354475406446,0.01688813411817457
5.49,10.0,3.8094471298804597,0.8791031838185676,0.0006923333748029359,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01690297468114268,0.01689075306997217
5.5,10.0,3.8096078956679373,0.8791402836156778,0.0006924555968538111,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016905595044274867,0.016893372179525256
5.51,10.0,3.8097686352467712,0.8791773773646394,0.0006925778315155693,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016908215564796523,0.016895991446834135
5.52,10.0,3.8099293486150376,0.8792144650650087,0.0006927000787895114,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01691083624270119,0.016898610871899117
5.53,10.0,3.81009003577081,0.8792515467163408,0.0006928223386769378,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016913457077982384,0.016901230454720483
5.54,10.0,3.810250697309419,0.8792886224560197,0.0006929446104919736,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016916078070867202,0.01690385018057581
5.55,10.0,3.810411333058287,0.8793256922442201,0.0006930668944322671,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016918699221281586,0.016906470053673846
5.56,10.0,3.810571942607671,0.8793627559863856,0.0006931891909683337,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01692132052905933,0.016909090084068275
5.57,10.0,3.8107325259557627,0.879399813682099,0.0006933115001013423,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016923941994194003,0.016911710271756614
5.58,10.0,3.8108930831007517,0.8794368653309427,0.000693433821832461,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016926563616679196,0.016914330616736348
5.59,10.0,3.8110536140408273,0.8794739109324985,0.0006935561561628585,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016929185396508468,0.016916951119004982
5.6,10.0,3.8112141187741804,0.8795109504863492,0.0006936785030937031,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01693180733367542,0.016919571778560006
5.61,10.0,3.811374597299001,0.8795479839920772,0.0006938008626261633,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01693442942817363,0.016922192595398913
5.62,10.0,3.811535049613479,0.8795850114492644,0.0006939232347614075,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01693705167999666,0.016924813569519186
5.63,10.0,3.8116954757158044,0.8796220328574932,0.0006940456195006041,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016939674089138143,0.016927434700918308
5.64,10.0,3.8118558756041674,0.8796590482163462,0.0006941680168449217,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016942296655591663,0.016930055989593743
5.65,10.0,3.8120162492767578,0.8796960575254055,0.0006942904267955286,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.0169449193793508,0.016932677435542973
5.66,10.0,3.812176596731766,0.8797330607842536,0.0006944128493535934,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.0169475422604092,0.016935299038763472
5.67,10.0,3.8123369179673814,0.8797700579924725,0.0006945352845202842,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016950165298760436,0.016937920799252687
5.68,10.0,3.8124972129817944,0.8798070491496448,0.00069465773229677,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.01695278849439814,0.016940542717008105
5.69,10.0,3.8126574817731953,0.8798440342553527,0.0006947801926842188,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016955411847315926,0.01694316479202716
5.7,10.0,3.8128177243397743,0.8798810133091787,0.0006949026656837992,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016958035357507412,0.016945787024307307
5.71,10.0,3.812977940679721,0.8799179863107047,0.0006950251512966796,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016960659024966233,0.016948409413845997
5.72,10.0,3.8131381307912253,0.8799549532595135,0.0006951476495240285,0.0,0.055549999999999995,1.7,0.3,0.5555,0.138875,8.0,4.0,0.005,0.01,5.0,2.5,2.5,1.0,1.5,0.3333,60.0,10.0,100.0,25.0,1.0,0.03298086174809976,0.016963282849686023,0.016951031960640683
