T,H,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12,H13,H14,H15,H16,H17,H18,H19,H20,H21,H22,H23,H24,H25,H26,H27,H28,H29,H30,H31,H32,H33,H34,H35,H36,H37,H38,H39,H40,H41,H42,H43,H44,H45,H46,H47,H48,H49,H50,LONGCUR,M,N,POT,PRC,SOD,TAUP,U1,U2,U3,U4,U5,U6,U7,U8,U9,U10,U11,U12,U13,U14,U15,U16,U17,U18,U19,U20,U21,U22,U23,U24,U25,U26,U27,U28,U29,U30,U31,U32,U33,U34,U35,U36,U37,U38,U39,U40,U41,U42,U43,U44,U45,U46,U47,U48,U49,U50,V,X1,Y1
813.0,0.98393255,0.47228098,0.46549249,0.4569757,0.44826677,0.44019359,0.43303776,0.42678419,0.42132318,0.41654128,0.4123435,0.40865219,0.40540248,0.40253928,0.40001485,0.39778778,0.39582196,0.39408582,0.39255187,0.39119595,0.38999704,0.38893655,0.38799837,0.3871682,0.38643351,0.38578328,0.38520783,0.38469857,0.38424796,0.38384929,0.3834967,0.38318497,0.38290951,0.38266623,0.38245159,0.38226238,0.38209581,0.38194945,0.3818211,0.38170883,0.38161105,0.38152623,0.38145316,0.38139072,0.38133797,0.38129416,0.38125861,0.3812308,0.38121027,0.38119677,0.38119006,-0.11814214,0.056350544,0.096659563,0.27991134,-571.70001,-1.548167,0.0,-60.390404,-60.784786,-61.115398,-61.393494,-61.627979,-61.826,-61.993366,-62.134842,-62.254356,-62.355175,-62.440033,-62.51123,-62.570705,-62.620113,-62.660866,-62.694176,-62.721088,-62.742512,-62.759228,-62.771923,-62.781193,-62.787563,-62.791489,-62.793369,-62.79356,-62.792358,-62.790039,-62.786831,-62.782944,-62.778545,-62.773792,-62.768814,-62.763725,-62.758614,-62.753563,-62.748642,-62.7439,-62.739388,-62.735142,-62.731186,-62.727547,-62.724239,-62.721283,-62.718678,-62.716438,-62.714569,-62.71307,-62.711945,-62.711193,-62.710819,-59.917835,1.6181544e-09,0.0001221463
814.0,0.98171437,0.47186205,0.46513146,0.45667079,0.44801319,0.43998531,0.43286866,0.42664883,0.42121682,0.41645992,0.41228363,0.40861082,0.40537712,0.40252763,0.40001503,0.39779809,0.39584097,0.39411229,0.39258465,0.39123413,0.39003974,0.38898313,0.38804817,0.38722068,0.38648823,0.38583985,0.38526586,0.38475782,0.38430813,0.38391021,0.38355815,0.38324684,0.38297167,0.38272861,0.38251406,0.38232487,0.38215831,0.38201189,0.38188344,0.38177109,0.38167319,0.38158825,0.38151506,0.3814525,0.38139966,0.38135573,0.38132012,0.38129222,0.38127166,0.38125813,0.38125139,-0.16614552,0.065771848,0.10522535,0.40240768,-572.70001,-2.4350328,0.0,-59.635227,-60.174969,-60.616844,-60.981026,-61.282841,-61.534092,-61.743999,-61.919838,-62.067421,-62.191418,-62.295624,-62.383144,-62.456543,-62.517948,-62.569138,-62.61161,-62.646637,-62.675297,-62.698509,-62.717068,-62.731659,-62.74287,-62.751217,-62.757141,-62.761032,-62.763226,-62.764011,-62.763653,-62.762363,-62.760342,-62.757755,-62.754745,-62.751438,-62.74794,-62.744343,-62.740723,-62.737144,-62.733669,-62.730335,-62.727184,-62.724251,-62.721554,-62.71912,-62.716961,-62.715088,-62.713516,-62.712254,-62.7113,-62.710663,-62.710342,-58.970646,2.5580094e-09,8.7522225e-05
815.0,0.97785759,0.47135448,0.46469906,0.45630804,0.44771236,0.43973807,0.43266714,0.42648616,0.42108724,0.41635856,0.41220647,0.40855438,0.40533844,0.40250424,0.40000471,0.39779904,0.39585155,0.39413115,0.39261061,0.39126611,0.39007688,0.38902465,0.38809338,0.38726902,0.38653919,0.38589302,0.38532084,0.38481429,0.38436583,0.38396889,0.38361764,0.38330695,0.38303226,0.38278955,0.38257527,0.38238627,0.38221982,0.38207346,0.38194504,0.38183269,0.38173473,0.38164976,0.38157651,0.38151389,0.38146099,0.38141701,0.38138133,0.38135338,0.38133278,0.38131922,0.38131249,-0.31861112,0.090449318,0.12060782,0.73151326,-573.70001,-6.1814952,0.0,-58.059864,-59.013351,-59.741989,-60.308926,-60.756805,-61.115162,-61.404926,-61.64127,-61.8354,-61.995743,-62.128738,-62.239391,-62.331627,-62.408577,-62.472755,-62.526215,-62.570641,-62.607426,-62.637733,-62.66254,-62.682674,-62.698837,-62.711628,-62.721565,-62.729088,-62.734577,-62.738361,-62.740734,-62.741932,-62.742176,-62.74165,-62.740513,-62.738903,-62.736946,-62.734737,-62.732368,-62.729916,-62.72744,-62.724998,-62.722637,-62.720398,-62.718304,-62.716389,-62.714672,-62.713173,-62.711906,-62.710876,-62.710102,-62.709579,-62.709316,-56.785423,6.6380483e-09,6.2713567e-05
816.0,0.34052458,0.47051698,0.46398765,0.45573312,0.44726741,0.43939593,0.43240032,0.42627591,0.42092133,0.41622853,0.4121061,0.40847877,0.40528369,0.40246713,0.39998263,0.39778975,0.39585316,0.39414209,0.3926295,0.39129183,0.39010841,0.38906112,0.38813406,0.38731328,0.38658649,0.38594285,0.38537285,0.38486806,0.38442111,0.38402539,0.38367516,0.3833653,0.38309127,0.38284907,0.38263521,0.38244656,0.38228032,0.38213414,0.38200584,0.38189355,0.38179564,0.38171071,0.38163745,0.38157481,0.38152191,0.38147792,0.38144219,0.38141423,0.38139361,0.38138005,0.38137332,-5.3583112,0.99836433,0.56367975,983.12323,-574.70001,-766.42877,0.0,0.29412776,-24.52096,-41.816666,-51.7952,-56.770905,-59.1646,-60.344265,-60.991039,-61.39312,-61.672157,-61.880089,-62.041725,-62.17049,-62.274616,-62.359615,-62.42942,-62.48695,-62.534439,-62.573631,-62.60593,-62.632462,-62.654148,-62.671764,-62.685947,-62.697231,-62.706081,-62.712875,-62.717953,-62.721596,-62.724049,-62.725521,-62.726192,-62.726223,-62.725742,-62.724873,-62.723705,-62.722336,-62.720829,-62.719254,-62.717659,-62.716091,-62.714588,-62.713184,-62.711906,-62.710773,-62.709805,-62.709011,-62.708408,-62.708004,-62.707798,21.727371,0.22961652,0.010163641
817.0,0.65295959,0.47050193,0.46349105,0.45493925,0.44639176,0.43857628,0.43170288,0.4257192,0.420497,0.41591591,0.41188139,0.40832037,0.40517411,0.40239331,0.39993528,0.39776236,0.39584124,0.39414239,0.39263976,0.39131027,0.39013371,0.38909218,0.38816997,0.3873533,0.38663,0.38598931,0.38542181,0.38491914,0.38447395,0.38407972,0.38373071,0.38342187,0.38314867,0.38290718,0.38269389,0.38250566,0.38233981,0.38219389,0.3820658,0.38195369,0.38185591,0.38177106,0.38169786,0.38163528,0.38158238,0.38153839,0.38150269,0.38147473,0.38145411,0.38144052,0.38143378,2.6892669,3.2216005e-05,0.29598886,3.5446904,-575.70001,-2.5190602e-10,0.0,-83.470131,-73.818527,-66.150093,-60.829918,-57.74897,-56.478683,-56.459724,-57.157825,-58.154591,-59.174953,-60.071487,-60.789326,-61.329319,-61.718857,-61.992878,-62.183746,-62.317261,-62.412174,-62.481293,-62.533012,-62.572704,-62.603794,-62.628487,-62.648251,-62.664112,-62.676815,-62.686928,-62.694893,-62.70108,-62.705791,-62.709278,-62.711754,-62.713398,-62.714371,-62.714806,-62.714813,-62.714489,-62.713924,-62.713184,-62.712334,-62.711422,-62.710491,-62.709587,-62.708733,-62.707954,-62.707279,-62.706718,-62.706287,-62.705997,-62.705849,-94.227196,0.1700207,0.08209759
818.0,0.90067214,0.47172737,0.4645648,0.45570892,0.44678956,0.4386602,0.43157527,0.42547202,0.42019802,0.41561088,0.41159883,0.40807578,0.40497357,0.40223664,0.39981857,0.39768004,0.39578736,0.39411145,0.39262697,0.39131179,0.39014643,0.38911375,0.38819858,0.38738754,0.3866688,0.38603184,0.38546741,0.3849673,0.38452423,0.38413179,0.38378426,0.38347664,0.38320449,0.38296384,0.38275123,0.38256359,0.38239822,0.38225269,0.3821249,0.38201305,0.38191545,0.38183075,0.38175768,0.38169518,0.38164234,0.38159841,0.38156274,0.38153481,0.38151422,0.38150066,0.38149393,1.0434003,0.00012956597,0.092253357,0.071540058,-576.70001,-2.1573374e-08,0.0,-83.480278,-79.268425,-75.249397,-71.611641,-68.486893,-65.944962,-63.997044,-62.605846,-61.699696,-61.187824,-60.974304,-60.968941,-61.09441,-61.289722,-61.510647,-61.728039,-61.925011,-62.093761,-62.232594,-62.343437,-62.430035,-62.496685,-62.547523,-62.586155,-62.615517,-62.637894,-62.655025,-62.668194,-62.678345,-62.686169,-62.692173,-62.696747,-62.700176,-62.70269,-62.704472,-62.705666,-62.706394,-62.706757,-62.706841,-62.706718,-62.706448,-62.706081,-62.705658,-62.705219,-62.704792,-62.704399,-62.704067,-62.7038,-62.703621,-62.703526,-87.653877,0.062547125,0.088464506
819.0,0.9592464,0.47290215,0.46566963,0.45670363,0.44762927,0.43931341,0.43203661,0.42576092,0.42034793,0.41565824,0.41157672,0.40801126,0.40488747,0.40214413,0.39973006,0.39760211,0.39572364,0.39406335,0.39259443,0.39129379,0.39014149,0.3891201,0.38821453,0.3874115,0.38669932,0.38606778,0.38550773,0.3850112,0.38457102,0.38418093,0.38383538,0.38352937,0.38325849,0.38301894,0.38280722,0.3826203,0.38245553,0.38231051,0.38218313,0.38207161,0.38197428,0.38188979,0.38181689,0.38175452,0.3817018,0.38165796,0.38162237,0.38159448,0.38157392,0.38156036,0.38155365,0.55355483,0.00045861534,0.034777209,0.0020670716,-577.70001,-9.795898e-07,0.0,-80.12188,-77.797173,-75.456139,-73.184433,-71.054634,-69.122993,-67.427704,-65.988876,-64.809937,-63.880234,-63.178345,-62.675629,-62.339695,-62.137413,-62.037296,-62.011169,-62.035152,-62.090012,-62.161064,-62.237736,-62.31292,-62.382282,-62.443562,-62.495964,-62.539661,-62.575371,-62.604095,-62.626911,-62.644852,-62.658844,-62.669689,-62.678047,-62.684444,-62.689312,-62.692978,-62.695709,-62.697708,-62.699139,-62.700127,-62.700775,-62.701168,-62.70137,-62.701435,-62.701408,-62.701324,-62.701218,-62.701103,-62.701004,-62.700928,-62.70089,-82.336098,0.023009801,0.074291177
820.0,0.97943044,0.47397831,0.4666909,0.45765308,0.44848633,0.4400596,0.43266052,0.42626071,0.42073074,0.41593775,0.4117699,0.4081358,0.40496004,0.40217927,0.39974004,0.39759672,0.3957105,0.39404812,0.39258111,0.391285,0.39013875,0.38912418,0.38822559,0.38742927,0.38672334,0.38609737,0.38554224,0.38504991,0.38461336,0.38422632,0.38388327,0.38357934,0.38331023,0.38307208,0.38286155,0.38267559,0.38251162,0.38236722,0.38224038,0.38212931,0.38203233,0.38194814,0.38187546,0.38181329,0.38176072,0.381717,0.3816815,0.38165367,0.38163316,0.38161963,0.38161293,0.32589436,0.0011873859,0.016461175,0.0001276637,-578.70001,-1.6824872e-05,0.0,-76.962708,-75.554001,-74.088402,-72.611732,-71.165688,-69.786339,-68.502953,-67.337334,-66.303673,-65.408897,-64.653351,-64.031853,-63.534924,-63.150002,-62.862686,-62.657856,-62.520561,-62.436749,-62.393772,-62.380665,-62.388275,-62.409241,-62.437874,-62.469944,-62.502476,-62.533508,-62.561863,-62.586941,-62.608562,-62.62682,-62.641972,-62.654354,-62.664345,-62.672318,-62.678608,-62.683525,-62.687328,-62.690243,-62.692448,-62.694096,-62.695312,-62.696194,-62.696819,-62.697254,-62.697544,-62.697735,-62.697853,-62.697922,-62.69796,-62.697975,-78.266281,0.0084648337,0.057243157
821.0,0.98812008,0.47492459,0.46759343,0.45850393,0.44927445,0.44077396,0.43329272,0.42680651,0.42119038,0.41631553,0.41207302,0.40837342,0.40514201,0.40231556,0.39983991,0.3976686,0.39576167,0.39408472,0.39260817,0.39130655,0.39015785,0.38914314,0.38824597,0.38745219,0.38674942,0.38612691,0.38557526,0.38508636,0.384653,0.38426885,0.38392839,0.38362673,0.38335955,0.3831231,0.38291398,0.38272923,0.38256624,0.38242269,0.38229653,0.38218603,0.38208953,0.38200569,0.38193333,0.38187143,0.38181904,0.3817755,0.38174009,0.38171238,0.38169193,0.38167846,0.38167179,0.1999366,0.0024632788,0.011367614,3.328158e-05,-579.70001,-0.00014779186,0.0,-74.286644,-73.397743,-72.447426,-71.462692,-70.469086,-69.489952,-68.545792,-67.653702,-66.82708,-66.075531,-65.404945,-64.817772,-64.313416,-63.888729,-63.53857,-63.256329,-63.034489,-62.865082,-62.74012,-62.65192,-62.593349,-62.558006,-62.540295,-62.535484,-62.539673,-62.54974,-62.563263,-62.578434,-62.593952,-62.608932,-62.622822,-62.6353,-62.646248,-62.655655,-62.663597,-62.670208,-62.675632,-62.680031,-62.683559,-62.686359,-62.688557,-62.690262,-62.691574,-62.69257,-62.693314,-62.693863,-62.694256,-62.694523,-62.694691,-62.694771,-75.086388,0.0031140384,0.042492155
822.0,0.99236768,0.47572324,0.46836045,0.4592357,0.4499642,0.44141418,0.43387699,0.42733061,0.42165259,0.41671652,0.41241556,0.40866175,0.4053815,0.4025121,0.39999962,0.39779741,0.39586514,0.39416799,0.39267573,0.39136231,0.39020512,0.38918465,0.38828397,0.38748834,0.38678506,0.386163,0.38561252,0.38512519,0.38469362,0.38431138,0.38397282,0.38367301,0.38340756,0.38317266,0.38296494,0.38278145,0.38261953,0.3824769,0.38235155,0.3822417,0.38214576,0.38206241,0.38199043,0.38192886,0.38187674,0.38183337,0.38179815,0.38177055,0.3817502,0.38173679,0.38173014,0.12412224,0.0043394901,0.011800839,4.2555239e-05,-580.70001,-0.00079518114,0.0,-72.074417,-71.504799,-70.879089,-70.214119,-69.526237,-68.830925,-68.142426,-67.473358,-66.834473,-66.234474,-65.679947,-65.1754,-64.723366,-64.3246,-63.978283,-63.68232,-63.433571,-63.228172,-63.061771,-62.929768,-62.827518,-62.750511,-62.694492,-62.65556,-62.630226,-62.61544,-62.608601,-62.607544,-62.610497,-62.616062,-62.623154,-62.630959,-62.638893,-62.646553,-62.653683,-62.66013,-62.665833,-62.670776,-62.674995,-62.678539,-62.681484,-62.683891,-62.685841,-62.687393,-62.68861,-62.689548,-62.690247,-62.690742,-62.691055,-62.691208,-72.5709,0.0011455908,0.030989816
823.0,0.99455297,0.47637102,0.46898896,0.45984343,0.4505465,0.44196522,0.43439132,0.42780408,0.42208275,0.41710243,0.41275772,0.40896183,0.40564206,0.4027364,0.40019125,0.39796025,0.39600304,0.39428464,0.3927747,0.39144677,0.39027801,0.38924849,0.38834092,0.38754031,0.38683358,0.38620934,0.38565764,0.38516986,0.38473845,0.38435677,0.38401905,0.38372022,0.38345584,0.38322207,0.38301542,0.38283294,0.38267198,0.38253024,0.38240567,0.3822965,0.38220116,0.38211831,0.38204679,0.38198557,0.38193375,0.38189065,0.38185561,0.38182819,0.38180792,0.38179457,0.38178796,0.076262943,0.0067573166,0.015000708,0.00011923537,-581.70001,-0.0029597904,0.0,-70.259674,-69.895355,-69.482681,-69.032516,-68.555634,-68.062508,-67.56308,-67.066551,-66.581139,-66.113937,-65.67083,-65.256447,-64.874146,-64.526108,-64.213402,-63.9361,-63.693424,-63.483891,-63.305477,-63.155743,-63.031998,-62.931404,-62.851112,-62.788322,-62.740379,-62.704815,-62.67939,-62.662109,-62.651237,-62.645279,-62.642986,-62.643333,-62.645489,-62.6488,-62.652763,-62.657009,-62.661266,-62.665344,-62.669132,-62.67255,-62.675575,-62.678196,-62.680428,-62.682297,-62.683823,-62.68504,-62.685978,-62.686657,-62.687096,-62.687313,-70.564728,0.00042143933,0.022404881
824.0,0.99563313,0.47687614,0.46948591,0.46033204,0.45102316,0.44242486,0.434829,0.42821574,0.42246547,0.41745445,0.41307828,0.40925112,0.40590099,0.40296647,0.40039441,0.39813876,0.39615935,0.39442131,0.39289415,0.39155146,0.39037022,0.3893303,0.38841426,0.38760686,0.38689479,0.3862665,0.38571185,0.38522202,0.38478926,0.38440681,0.38406879,0.38377002,0.38350594,0.38327262,0.38306656,0.38288471,0.3827244,0.38258332,0.38245937,0.38235077,0.38225597,0.38217363,0.38210252,0.38204166,0.38199016,0.38194731,0.3819125,0.38188523,0.38186511,0.38185185,0.38184527,0.04507659,0.0095774671,0.019730024,0.00037636244,-582.70001,-0.0083237747,0.0,-68.773682,-68.545433,-68.276466,-67.973984,-67.645226,-67.297386,-66.937485,-66.572205,-66.207726,-65.849617,-65.502754,-65.171234,-64.858376,-64.566689,-64.297943,-64.053177,-63.832794,-63.636604,-63.463947,-63.313755,-63.18465,-63.075027,-62.983147,-62.907173,-62.84528,-62.795662,-62.756599,-62.726486,-62.70385,-62.687355,-62.675827,-62.66824,-62.663712,-62.661507,-62.661011,-62.66172,-62.663242,-62.66526,-62.667538,-62.669899,-62.672211,-62.674389,-62.676373,-62.678127,-62.679634,-62.680885,-62.681881,-62.682621,-62.683109,-62.683353,-68.953987,0.00015503887,0.016127266
825.0,0.99605125,0.47725344,0.46986425,0.46071196,0.4514018,0.44279769,0.4351913,0.42856348,0.42279547,0.41776443,0.41336682,0.40951747,0.40614504,0.40318862,0.40059552,0.39831993,0.39632201,0.39456698,0.39302453,0.3916682,0.39047495,0.38942465,0.38849974,0.38768485,0.38696659,0.38633323,0.38577455,0.38528153,0.38484636,0.38446215,0.38412288,0.38382331,0.38355878,0.38332525,0.38311923,0.38293755,0.38277751,0.38263676,0.3825132,0.38240498,0.38231057,0.38222858,0.38215783,0.3820973,0.38204607,0.38200349,0.38196886,0.38194177,0.38192174,0.38190857,0.38190201,0.024172712,0.012632254,0.025289558,0.0010585423,-583.70001,-0.018897828,0.0,-67.554878,-67.419136,-67.249306,-67.050293,-66.827072,-66.584663,-66.328064,-66.062164,-65.791603,-65.520676,-65.253304,-64.992912,-64.742439,-64.504311,-64.280426,-64.072182,-63.880508,-63.705879,-63.548382,-63.407764,-63.283478,-63.174747,-63.080612,-62.999977,-62.931675,-62.874485,-62.827198,-62.788609,-62.757584,-62.73304,-62.713989,-62.699524,-62.688839,-62.681221,-62.676052,-62.672798,-62.671013,-62.670319,-62.67041,-62.67104,-62.672009,-62.673168,-62.674393,-62.675594,-62.676712,-62.677696,-62.678516,-62.679142,-62.679569,-62.679787,-67.651573,5.7035624e-05,0.011582718
826.0,0.99603945,0.47751999,0.47013897,0.46099609,0.45169285,0.44309151,0.43548343,0.42884988,0.42307284,0.41803026,0.41361922,0.40975514,0.40636721,0.40339497,0.40078613,0.3984952,0.39648259,0.3947137,0.39315835,0.39179021,0.39058626,0.38952637,0.38859302,0.38777074,0.38704613,0.38640738,0.38584414,0.38534737,0.38490912,0.3845225,0.38418132,0.38388029,0.38361469,0.38338044,0.38317391,0.38299197,0.38283181,0.38269106,0.38256758,0.38245955,0.38236535,0.38228357,0.38221303,0.38215271,0.38210171,0.38205931,0.38202485,0.38199785,0.38197795,0.38196483,0.38195834,0.0096674385,0.015770478,0.031220775,0.0025395206,-584.70001,-0.036438402,0.0,-66.550514,-66.479485,-66.379692,-66.254616,-66.107773,-65.942734,-65.763153,-65.572617,-65.374649,-65.172562,-64.969444,-64.768127,-64.571083,-64.380478,-64.19812,-64.025452,-63.863579,-63.713295,-63.575066,-63.449089,-63.335327,-63.233517,-63.143223,-63.063877,-62.994793,-62.935211,-62.884327,-62.841309,-62.805328,-62.775578,-62.751274,-62.731686,-62.716133,-62.703991,-62.694698,-62.687752,-62.682713,-62.679203,-62.676884,-62.675488,-62.674778,-62.674557,-62.674675,-62.675003,-62.675438,-62.675903,-62.676338,-62.676701,-62.676956,-62.67709,-66.589188,2.0982246e-05,0.0083093233
827.0,0.99573392,0.47769234,0.47032496,0.46119738,0.4519074,0.44331539,0.43571231,0.42907983,0.42330056,0.41825306,0.41383493,0.40996215,0.40656435,0.40358144,0.40096152,0.39865935,0.39663562,0.39485592,0.39329022,0.39191234,0.39069933,0.38963115,0.38869023,0.38786119,0.38713056,0.3864865,0.38591871,0.385418,0.38497645,0.38458702,0.38424355,0.38394067,0.38367358,0.38343817,0.38323075,0.38304815,0.38288757,0.38274652,0.38262287,0.38251474,0.38242054,0.38233879,0.38226837,0.38220814,0.38215724,0.38211492,0.38208058,0.38205367,0.38203382,0.38202077,0.38201427,-0.00089493312,0.018881585,0.037213039,0.0052602026,-585.70001,-0.062048331,0.0,-65.716377,-65.692368,-65.643585,-65.572639,-65.482155,-65.374771,-65.253212,-65.120209,-64.978439,-64.830513,-64.678871,-64.52581,-64.373398,-64.223503,-64.077736,-63.937473,-63.803833,-63.6777,-63.559723,-63.450344,-63.349792,-63.258129,-63.175262,-63.100956,-63.034874,-62.976589,-62.92561,-62.881401,-62.843391,-62.811012,-62.783684,-62.760841,-62.741955,-62.726505,-62.714024,-62.704071,-62.696255,-62.690212,-62.685638,-62.682251,-62.67981,-62.678108,-62.676979,-62.67627,-62.675861,-62.675655,-62.675579,-62.675568,-62.675587,-62.675602,-65.712799,7.7189607e-06,0.005957548
828.0,0.99522197,0.47778508,0.47043556,0.46132776,0.45205584,0.4434782,0.43588531,0.42925918,0.42348289,0.4184356,0.41401544,0.41013879,0.40673569,0.4037464,0.40111929,0.39880949,0.39677784,0.39499015,0.39341655,0.39203104,0.39081073,0.38973564,0.38878828,0.38795334,0.38721734,0.38656846,0.38599634,0.38549185,0.38504696,0.38465467,0.38430876,0.38400379,0.383735,0.38349816,0.38328961,0.38310608,0.38294479,0.3828032,0.38267913,0.38257074,0.38247633,0.38239449,0.38232398,0.38226372,0.38221282,0.38217053,0.38213623,0.38210934,0.38208956,0.3820765,0.38207003,-0.0090929847,0.021900274,0.04306728,0.0096382871,-586.70001,-0.096156739,0.0,-65.016052,-65.027969,-65.017853,-64.987846,-64.940033,-64.876495,-64.799355,-64.710754,-64.612823,-64.507629,-64.397141,-64.283249,-64.167671,-64.051994,-63.937641,-63.825851,-63.717682,-63.614017,-63.515575,-63.422897,-63.336365,-63.256222,-63.182575,-63.115421,-63.054646,-63.000061,-62.951405,-62.908356,-62.87056,-62.837627,-62.809158,-62.784744,-62.763985,-62.746483,-62.731853,-62.719746,-62.709824,-62.701775,-62.69532,-62.690208,-62.686207,-62.683125,-62.680786,-62.679039,-62.677765,-62.676849,-62.676216,-62.675797,-62.675545,-62.675426,-64.979683,2.8396862e-06,0.0042701154
829.0,0.99456275,0.47781041,0.47048205,0.46139759,0.45214745,0.44358805,0.43600938,0.42939362,0.42362446,0.41858146,0.41416323,0.41028661,0.4068819,0.40388972,0.40125877,0.39894432,0.39690751,0.39511433,0.39353511,0.39214388,0.39091796,0.38983741,0.38888487,0.38804501,0.38730443,0.38665134,0.38607535,0.3855674,0.38511941,0.38472435,0.38437602,0.38406897,0.38379836,0.38356,0.38335013,0.38316554,0.38300335,0.38286105,0.38273641,0.38262755,0.38253281,0.3824507,0.38237998,0.3823196,0.38226861,0.38222626,0.3821919,0.38216501,0.3821452,0.38213214,0.38212565,-0.015948273,0.024799706,0.048672047,0.016002687,-587.70001,-0.13877824,0.0,-64.41996,-64.46106,-64.481766,-64.484016,-64.46962,-64.440346,-64.397957,-64.344231,-64.280914,-64.209724,-64.132294,-64.050194,-63.96489,-63.877739,-63.78997,-63.702698,-63.616898,-63.533405,-63.452938,-63.376072,-63.303261,-63.234844,-63.171055,-63.112019,-63.057777,-63.008301,-62.963486,-62.923172,-62.887161,-62.855213,-62.827068,-62.802448,-62.781059,-62.762619,-62.74683,-62.733418,-62.722107,-62.71265,-62.704811,-62.69836,-62.693111,-62.688877,-62.685497,-62.682835,-62.680771,-62.679203,-62.678043,-62.677231,-62.67672,-62.676468,-64.356163,1.0447229e-06,0.0030601663
