data_set_T,data_set_CAD,data_set_CD,data_set_GKC,data_set_GKQ,data_set_HS,data_set_NS,data_set_QD,data_set_SD,data_set_VD,data_set_VS
628.5,0.30304557,0.0083170449,0.00015122663,0.1843714,0.99771887,0.00077949249,0.23046425,0.011158627,-62.682022,-62.241291
630.0,0.3036117,0.0083260974,0.00015167404,0.18410064,0.99771196,0.00078133389,0.23012581,0.011170537,-62.670025,-62.229351
631.5,0.30418932,0.0083351787,0.00015212834,0.18383031,0.99770498,0.0007831828,0.22978789,0.011182481,-62.658005,-62.217388
633.0,0.30477688,0.0083442936,0.00015258887,0.1835604,0.99769801,0.00078503927,0.22945049,0.011194461,-62.645966,-62.205399
634.5,0.30537236,0.0083534475,0.00015305472,0.1832909,0.99769098,0.00078690331,0.22911362,0.011206477,-62.6339,-62.19339
636.0,0.30597317,0.0083626471,0.00015352473,0.18302181,0.99768394,0.00078877487,0.22877727,0.011218529,-62.621811,-62.181355
637.5,0.30657613,0.0083718998,0.00015399748,0.18275315,0.99767685,0.00079065381,0.22844143,0.011230619,-62.609695,-62.169292
639.0,0.30717739,0.0083812149,0.00015447118,0.18248491,0.9976697,0.00079254014,0.22810613,0.011242746,-62.597557,-62.157207
640.5,0.30778578,0.0083905626,0.00015494975,0.18221708,0.99766254,0.0007944348,0.22777134,0.011254913,-62.585392,-62.145092
642.0,0.30842352,0.0083998693,0.00015544303,0.18194965,0.99765533,0.00079633994,0.22743706,0.011267118,-62.573204,-62.132957
643.5,0.30906799,0.0084092012,0.0001559409,0.18168265,0.99764812,0.00079825387,0.22710331,0.011279364,-62.560993,-62.120792
645.0,0.30971739,0.0084185563,0.0001564424,0.18141605,0.99764085,0.00080017681,0.22677007,0.011291649,-62.548756,-62.108601
646.5,0.31036943,0.0084279366,0.00015694644,0.18114987,0.99763352,0.00080210884,0.22643735,0.011303975,-62.536495,-62.096382
648.0,0.31102142,0.008437342,0.00015745164,0.18088411,0.99762613,0.00080405013,0.22610514,0.011316342,-62.524204,-62.084133
649.5,0.31167006,0.0084467726,0.00015795637,0.18061876,0.99761873,0.00080600078,0.22577345,0.01132875,-62.511887,-62.071857
651.0,0.3123115,0.0084562311,0.00015845869,0.18035382,0.99761128,0.00080796081,0.22544228,0.0113412,-62.499542,-62.059555
652.5,0.31294125,0.0084657175,0.00015895633,0.18008929,0.99760383,0.00080993038,0.22511162,0.011353691,-62.487171,-62.047222
654.0,0.31358165,0.008475231,0.00015946061,0.17982519,0.99759626,0.00081190944,0.22478148,0.011366224,-62.474773,-62.034863
655.5,0.31424317,0.0084847696,0.00015997686,0.17956148,0.99758869,0.00081389793,0.22445185,0.011378801,-62.462345,-62.022472
657.0,0.31490591,0.0084943417,0.0001604951,0.17929819,0.99758112,0.00081589597,0.22412273,0.011391421,-62.44989,-62.010048
658.5,0.31556901,0.0085039493,0.00016101498,0.17903531,0.99757344,0.00081790349,0.22379413,0.011404082,-62.437405,-61.997597
660.0,0.31623158,0.0085135978,0.0001615361,0.17877282,0.99756575,0.00081992033,0.22346602,0.011416786,-62.424892,-61.985115
661.5,0.31689253,0.008523291,0.00016205803,0.17851076,0.997558,0.00082194654,0.22313845,0.011429532,-62.41235,-61.972603
663.0,0.31755075,0.0085330345,0.00016258028,0.17824909,0.99755025,0.00082398189,0.22281137,0.01144232,-62.399776,-61.96006
664.5,0.31820488,0.0085428366,0.00016310233,0.17798784,0.99754244,0.00082602614,0.22248481,0.011455149,-62.387173,-61.947487
666.0,0.31885353,0.0085527021,0.00016362357,0.177727,0.99753457,0.00082807924,0.22215876,0.011468019,-62.374538,-61.934883
667.5,0.31951022,0.0085625779,0.00016414987,0.17746657,0.99752665,0.00083014363,0.22183321,0.01148094,-62.361874,-61.922245
669.0,0.32017234,0.0085724751,0.00016468017,0.17720653,0.99751872,0.00083221903,0.22150818,0.01149391,-62.349178,-61.909573
670.5,0.32083586,0.0085824132,0.00016521277,0.17694691,0.99751067,0.00083430455,0.22118363,0.011506928,-62.336445,-61.896866
672.0,0.3215012,0.0085923942,0.00016574792,0.17668769,0.99750268,0.00083640037,0.2208596,0.011519994,-62.323685,-61.884125
673.5,0.32216895,0.008602418,0.00016628593,0.17642887,0.99749458,0.00083850656,0.22053608,0.011533109,-62.310886,-61.871349
675.0,0.3228398,0.0086124856,0.00016682719,0.17617045,0.99748641,0.00084062328,0.22021306,0.011546274,-62.298058,-61.85854
676.5,0.32351452,0.008622596,0.0001673721,0.17591244,0.99747825,0.0008427506,0.21989055,0.01155949,-62.285194,-61.845692
678.0,0.32419404,0.0086327503,0.00016792117,0.17565483,0.99747002,0.00084488868,0.21956854,0.01157276,-62.272293,-61.832806
679.5,0.32487935,0.0086429482,0.00016847491,0.17539762,0.9974618,0.00084703765,0.21924701,0.011586082,-62.259357,-61.819881
681.0,0.32556367,0.0086531732,0.00016902953,0.17514081,0.99745345,0.00084919902,0.21892601,0.011599454,-62.246387,-61.806927
682.5,0.32625169,0.0086634308,0.00016958754,0.17488441,0.99744505,0.00085137232,0.2186055,0.01161288,-62.233383,-61.79393
684.0,0.32694432,0.0086737219,0.00017014945,0.17462839,0.99743664,0.00085355784,0.21828549,0.011626361,-62.220341,-61.780899
685.5,0.32764205,0.0086840419,0.00017071544,0.17437279,0.99742812,0.00085575599,0.21796599,0.011639898,-62.207264,-61.767826
687.0,0.32834542,0.0086943889,0.00017128576,0.17411758,0.9974196,0.00085796707,0.21764697,0.011653491,-62.194149,-61.754715
688.5,0.32905495,0.0087047582,0.00017186062,0.17386277,0.99741101,0.00086019159,0.21732846,0.011667143,-62.180996,-61.741566
690.0,0.32977113,0.0087151462,0.00017244021,0.17360835,0.99740231,0.00086243002,0.21701044,0.011680854,-62.167805,-61.728374
691.5,0.33049458,0.0087255472,0.00017302477,0.17335434,0.99739361,0.00086468284,0.21669292,0.011694627,-62.154575,-61.715141
693.0,0.33122516,0.0087359669,0.00017361432,0.17310072,0.99738479,0.00086694997,0.2163759,0.01170846,-62.141308,-61.70187
694.5,0.33195749,0.008746474,0.00017420747,0.17284749,0.99737597,0.00086922682,0.21605937,0.011722341,-62.128002,-61.688557
696.0,0.33269545,0.0087570222,0.00017480529,0.17259467,0.99736708,0.00087151688,0.21574333,0.01173628,-62.114658,-61.675201
697.5,0.33343887,0.0087676123,0.00017540777,0.17234224,0.99735808,0.0008738201,0.2154278,0.011750276,-62.101273,-61.661808
699.0,0.33418751,0.0087782498,0.00017601489,0.1720902,0.99734908,0.00087613653,0.21511275,0.01176433,-62.087849,-61.648369
700.5,0.334941,0.0087889377,0.00017662653,0.17183855,0.99734002,0.00087846606,0.2147982,0.01177844,-62.074383,-61.634892
702.0,0.33569893,0.0087996814,0.00017724262,0.1715873,0.99733084,0.00088080863,0.21448414,0.011792606,-62.060875,-61.621368
703.5,0.33646077,0.0088104848,0.00017786297,0.17133646,0.99732167,0.00088316406,0.21417056,0.011806827,-62.047329,-61.607807
705.0,0.33722588,0.0088213561,0.00017848737,0.17108598,0.99731243,0.00088553218,0.21385749,0.011821101,-62.033741,-61.5942
706.5,0.3379955,0.0088322852,0.00017911637,0.17083591,0.99730307,0.00088791369,0.21354489,0.011835437,-62.020111,-61.580547
708.0,0.33877295,0.0088432496,0.00017975122,0.17058624,0.99729371,0.00089031039,0.2132328,0.011849847,-62.006432,-61.566845
709.5,0.3395547,0.0088542756,0.00018039065,0.17033695,0.99728423,0.00089272071,0.21292119,0.011864319,-61.992706,-61.553097
711.0,0.34034038,0.0088653667,0.00018103454,0.17008805,0.99727476,0.00089514465,0.21261007,0.011878856,-61.978935,-61.539299
712.5,0.34112963,0.0088765277,0.00018168279,0.16983955,0.99726516,0.00089758227,0.21229944,0.011893459,-61.965118,-61.525455
714.0,0.34192204,0.0088877594,0.00018233525,0.16959143,0.99725556,0.00090003345,0.21198928,0.011908129,-61.951256,-61.511559
715.5,0.34271711,0.0088990685,0.00018299177,0.16934371,0.99724591,0.00090249832,0.21167962,0.011922867,-61.93734,-61.497612
717.0,0.34351432,0.0089104567,0.00018365217,0.16909637,0.99723613,0.00090497668,0.21137045,0.011937676,-61.923374,-61.483612
718.5,0.34431314,0.0089219287,0.00018431625,0.16884941,0.99722636,0.00090746867,0.21106178,0.011952558,-61.909359,-61.469555
720.0,0.3451167,0.0089334501,0.00018498498,0.16860285,0.99721652,0.00090997736,0.21075357,0.011967513,-61.89529,-61.455448
721.5,0.3459267,0.0089450022,0.00018565891,0.16835669,0.99720657,0.00091250485,0.21044585,0.011982545,-61.881172,-61.441288
723.0,0.34674054,0.0089566074,0.00018633713,0.16811089,0.99719656,0.00091504934,0.21013862,0.011997657,-61.867001,-61.427067
724.5,0.34755832,0.0089682611,0.00018701963,0.16786548,0.99718648,0.00091761159,0.20983186,0.01201285,-61.852772,-61.412792
726.0,0.34838024,0.0089799585,0.00018770642,0.16762048,0.99717629,0.0009201924,0.2095256,0.012028128,-61.83849,-61.398457
727.5,0.34920657,0.0089916931,0.00018839749,0.16737585,0.99716604,0.00092279265,0.20921981,0.012043493,-61.82415,-61.384064
729.0,0.35003754,0.0090034576,0.00018909288,0.1671316,0.99715573,0.00092541339,0.2089145,0.012058949,-61.80975,-61.369606
730.5,0.35087359,0.0090152416,0.00018979261,0.16688775,0.9971453,0.00092805561,0.20860969,0.012074499,-61.795292,-61.355087
732.0,0.35171512,0.0090270368,0.00019049672,0.16664428,0.9971348,0.00093072059,0.20830533,0.012090147,-61.780773,-61.3405
733.5,0.35256037,0.0090389252,0.000191206,0.16640118,0.9971242,0.00093340152,0.20800146,0.012105867,-61.766201,-61.325859
735.0,0.35340998,0.0090508908,0.00019192051,0.16615847,0.99711353,0.00093610008,0.20769808,0.012121665,-61.751568,-61.311153
736.5,0.35426494,0.0090629067,0.00019264022,0.16591614,0.99710274,0.00093881896,0.20739518,0.012137549,-61.736877,-61.296391
738.0,0.35512564,0.0090749739,0.00019336534,0.16567419,0.99709183,0.00094155851,0.20709275,0.012153519,-61.722122,-61.281559
739.5,0.35599235,0.0090870941,0.00019409617,0.16543263,0.99708086,0.00094431883,0.20679079,0.012169574,-61.70731,-61.266666
741.0,0.35686558,0.0090992693,0.00019483297,0.16519146,0.99706978,0.00094710011,0.20648932,0.012185714,-61.692436,-61.251709
742.5,0.35774577,0.0091115031,0.00019557611,0.16495065,0.99705863,0.0009499024,0.20618832,0.012201936,-61.677505,-61.236691
744.0,0.3586334,0.0091237994,0.00019632594,0.16471024,0.99704731,0.00095272588,0.20588779,0.012218239,-61.66251,-61.221607
745.5,0.35952902,0.0091361599,0.00019708289,0.1644702,0.99703586,0.00095557049,0.20558774,0.012234621,-61.647453,-61.206459
747.0,0.36042765,0.0091486108,0.00019784474,0.16423054,0.99702442,0.00095843431,0.20528817,0.012251109,-61.632328,-61.191238
748.5,0.36133218,0.0091611482,0.00019861307,0.16399126,0.99701285,0.00096131797,0.20498906,0.012267687,-61.617134,-61.175945
750.0,0.36224312,0.0091737807,0.00019938832,0.16375235,0.99700117,0.00096422131,0.20469044,0.012284356,-61.601871,-61.16058
751.5,0.36316043,0.0091865156,0.00020017073,0.16351382,0.99698943,0.00096714386,0.20439228,0.012301113,-61.586544,-61.145149
753.0,0.36408409,0.0091993641,0.00020096052,0.16327567,0.99697757,0.00097008498,0.2040946,0.012317959,-61.571144,-61.129642
754.5,0.36501405,0.0092123384,0.00020175798,0.16303791,0.99696565,0.00097304402,0.20379739,0.012334895,-61.555676,-61.114063
756.0,0.3659502,0.0092254514,0.00020256334,0.16280052,0.99695367,0.00097602024,0.20350064,0.01235192,-61.540138,-61.098412
757.5,0.36689243,0.0092387162,0.00020337691,0.1625635,0.99694157,0.00097901269,0.20320438,0.012369033,-61.524529,-61.082684
759.0,0.36784086,0.0092521291,0.00020419866,0.16232686,0.99692941,0.0009820225,0.20290858,0.012386241,-61.508842,-61.066883
760.5,0.36879772,0.0092655234,0.00020502624,0.16209058,0.99691713,0.00098506804,0.20261323,0.012403588,-61.493073,-61.050987
762.0,0.36976144,0.0092790173,0.00020586136,0.1618547,0.99690473,0.00098813744,0.20231837,0.012421049,-61.477222,-61.035007
763.5,0.37073201,0.0092926072,0.000206704,0.16161919,0.99689227,0.00099123176,0.20202398,0.01243863,-61.461292,-61.018944
765.0,0.37170941,0.0093062865,0.00020755407,0.16138405,0.9968797,0.00099435227,0.20173006,0.012456338,-61.445274,-61.002789
766.5,0.37269369,0.0093200514,0.00020841145,0.16114928,0.996867,0.00099750038,0.20143659,0.012474179,-61.429165,-60.986538
768.0,0.37368476,0.0093338918,0.000209276,0.16091488,0.99685419,0.0010006778,0.20114361,0.012492161,-61.412968,-60.970192
769.5,0.37468266,0.0093477992,0.0002101475,0.16068086,0.99684131,0.0010038862,0.20085107,0.012510293,-61.396675,-60.953743
771.0,0.37568727,0.0093617626,0.0002110257,0.16044721,0.99682826,0.0010071276,0.20055902,0.012528584,-61.380283,-60.937191
772.5,0.37669951,0.0093758013,0.00021191158,0.16021393,0.99681515,0.0010104013,0.20026742,0.012547021,-61.363796,-60.92054
774.0,0.37772149,0.0093899705,0.00021280762,0.15998103,0.99680185,0.0010137025,0.19997628,0.012565563,-61.347221,-60.903797
775.5,0.37875181,0.0094042113,0.00021371171,0.15974849,0.99678838,0.0010170382,0.19968562,0.012584251,-61.330547,-60.886948
777.0,0.37979075,0.0094185183,0.00021462396,0.15951633,0.99677473,0.0010204101,0.19939542,0.012603091,-61.31377,-60.869991
778.5,0.38083863,0.0094328858,0.00021554444,0.15928455,0.99676096,0.0010238198,0.19910568,0.012622085,-61.29689,-60.852924
780.0,0.38189584,0.0094473083,0.00021647326,0.15905312,0.99674702,0.0010272691,0.1988164,0.012641237,-61.279907,-60.835751
781.5,0.38296273,0.0094617782,0.0002174105,0.15882207,0.99673283,0.0010307599,0.19852759,0.012660548,-61.262814,-60.818459
783.0,0.38403976,0.0094762882,0.00021835628,0.15859139,0.99671841,0.0010342944,0.19823924,0.012680021,-61.245613,-60.801052
784.5,0.3851274,0.0094908299,0.00021931071,0.15836108,0.99670374,0.0010378745,0.19795135,0.012699659,-61.228298,-60.783527
786.0,0.38622403,0.0095055057,0.00022027528,0.15813112,0.99668896,0.0010414884,0.1976639,0.012719447,-61.210876,-60.765888
787.5,0.3873288,0.0095203808,0.00022125104,0.15790156,0.996674,0.0010451286,0.19737694,0.012739377,-61.19334,-60.748131
789.0,0.38844338,0.0095353872,0.00022223749,0.15767235,0.99665892,0.0010488051,0.19709043,0.012759459,-61.17569,-60.730251
790.5,0.38956794,0.0095505426,0.00022323513,0.15744351,0.9966436,0.0010525171,0.19680437,0.012779689,-61.157921,-60.71225
792.0,0.39070255,0.0095658666,0.00022424452,0.15721503,0.99662811,0.0010562632,0.19651879,0.012800065,-61.140038,-60.69413
793.5,0.39184731,0.0095813815,0.00022526631,0.15698692,0.99661243,0.0010600419,0.19623366,0.012820581,-61.122036,-60.675884
795.0,0.3930023,0.0095971124,0.00022630123,0.15675919,0.99659652,0.0010638514,0.19594899,0.012841232,-61.103912,-60.657513
796.5,0.39416754,0.0096130883,0.00022735004,0.15653181,0.99658048,0.0010676892,0.19566478,0.012862013,-61.085674,-60.639019
798.0,0.3953431,0.0096293408,0.0002284136,0.15630481,0.99656427,0.0010715527,0.19538102,0.012882915,-61.067314,-60.620403
799.5,0.39652947,0.0096456762,0.00022948769,0.15607817,0.99654782,0.0010754656,0.19509771,0.012904041,-61.048809,-60.601631
801.0,0.39772668,0.0096621327,0.00023057329,0.1558519,0.99653125,0.0010794241,0.19481488,0.012925379,-61.030159,-60.582706
802.5,0.3989346,0.0096787922,0.00023167231,0.15562598,0.9965145,0.00108342,0.19453248,0.012946902,-61.011368,-60.563637
804.0,0.40015328,0.0096956594,0.00023278501,0.15540044,0.99649763,0.0010874538,0.19425055,0.012968617,-60.992435,-60.544411
805.5,0.40138274,0.0097127389,0.00023391156,0.15517527,0.99648058,0.001091526,0.19396909,0.012990533,-60.973354,-60.525032
807.0,0.40262303,0.0097300354,0.00023505217,0.15495044,0.99646348,0.0010956371,0.19368806,0.013012661,-60.954117,-60.505489
808.5,0.4038741,0.0097475499,0.00023620698,0.154726,0.99644619,0.0010997878,0.19340749,0.013035011,-60.934727,-60.485783
810.0,0.40513593,0.009765286,0.00023737609,0.1545019,0.99642885,0.0011039788,0.19312738,0.013057596,-60.915169,-60.4659
811.5,0.40640855,0.0097832438,0.00023855963,0.15427817,0.99641144,0.0011082111,0.19284773,0.013080429,-60.895443,-60.445839
813.0,0.40770382,0.0098012807,0.00023976117,0.15405482,0.99639326,0.0011125316,0.19256853,0.013103453,-60.875549,-60.425602
814.5,0.40901509,0.0098194815,0.00024097897,0.15383182,0.99637473,0.0011169153,0.19228977,0.013126718,-60.855476,-60.405178
816.0,0.41034174,0.0098378574,0.00024221301,0.15360919,0.99635589,0.0011213603,0.19201148,0.013150242,-60.835217,-60.384556
817.5,0.4116841,0.0098564029,0.00024346347,0.15338691,0.99633682,0.0011258693,0.19173364,0.013174037,-60.81477,-60.363739
819.0,0.41304252,0.0098751159,0.00024473056,0.153165,0.99631739,0.0011304449,0.19145624,0.013198117,-60.794128,-60.342712
820.5,0.41441739,0.0098939901,0.0002460145,0.15294345,0.99629766,0.0011350896,0.19117932,0.013222495,-60.773285,-60.321468
822.0,0.41580904,0.0099130217,0.00024731545,0.15272227,0.99627763,0.001139806,0.19090283,0.013247185,-60.752232,-60.300007
823.5,0.41721779,0.009932206,0.00024863359,0.15250143,0.99625731,0.0011445968,0.1906268,0.013272204,-60.730961,-60.278316
825.0,0.41864392,0.0099515365,0.00024996902,0.15228097,0.99623668,0.0011494647,0.19035122,0.013297568,-60.709473,-60.25639
826.5,0.42008778,0.0099710086,0.00025132194,0.15206087,0.99621582,0.0011544126,0.19007608,0.013323292,-60.687752,-60.234219
828.0,0.42154965,0.0099906148,0.00025269244,0.15184112,0.9961946,0.0011594431,0.18980141,0.013349395,-60.665798,-60.211796
829.5,0.42302981,0.01001035,0.0002540806,0.15162174,0.99617314,0.0011645592,0.18952718,0.013375896,-60.643597,-60.18911
831.0,0.42452851,0.010030207,0.00025548652,0.15140273,0.99615139,0.0011697635,0.1892534,0.013402812,-60.621147,-60.166157
832.5,0.42604598,0.010050178,0.00025691028,0.15118405,0.99612939,0.0011750591,0.18898007,0.013430165,-60.598434,-60.142925
834.0,0.42758253,0.010070255,0.00025835191,0.15096575,0.99610716,0.0011804489,0.18870719,0.013457974,-60.575455,-60.119404
835.5,0.42915082,0.010091182,0.00025983833,0.15074782,0.99608397,0.0011859206,0.18843476,0.013485954,-60.552162,-60.09557
837.0,0.43074459,0.010112561,0.00026135586,0.15053023,0.99606019,0.0011914849,0.1881628,0.013514286,-60.528572,-60.071415
838.5,0.43236217,0.010134269,0.00026290046,0.15031302,0.99603599,0.0011971474,0.18789127,0.01354304,-60.504673,-60.04694
840.0,0.43400413,0.010156319,0.00026447308,0.15009616,0.99601132,0.0012029108,0.18762021,0.013572229,-60.480461,-60.022129
841.5,0.43567109,0.01017873,0.0002660747,0.14987966,0.99598616,0.0012087775,0.18734959,0.013601868,-60.455921,-59.996975
843.0,0.43736365,0.010201517,0.00026770635,0.14966352,0.99596053,0.0012147505,0.18707941,0.013631972,-60.431046,-59.971466
844.5,0.43908241,0.010224696,0.00026936905,0.14944775,0.99593449,0.0012208321,0.18680969,0.013662553,-60.405823,-59.945587
846.0,0.44082803,0.010248286,0.00027106391,0.14923233,0.9959079,0.0012270252,0.18654041,0.013693629,-60.380241,-59.919327
847.5,0.44260105,0.010272304,0.00027279195,0.14901727,0.9958809,0.0012333324,0.18627159,0.013725215,-60.35429,-59.892677
849.0,0.44440216,0.010296769,0.00027455439,0.14880258,0.99585336,0.0012397565,0.18600322,0.013757326,-60.327957,-59.865623
850.5,0.44623193,0.0103217,0.00027635234,0.14858824,0.99582535,0.0012463002,0.1857353,0.013789979,-60.301231,-59.83815
852.0,0.448091,0.010347117,0.00027818701,0.14837426,0.99579686,0.0012529664,0.18546782,0.013823191,-60.274097,-59.810249
853.5,0.44998002,0.010373039,0.00028005961,0.14816064,0.99576789,0.0012597576,0.1852008,0.013856979,-60.246548,-59.781902
855.0,0.45189956,0.010399488,0.00028197144,0.14794739,0.99573839,0.0012666768,0.18493423,0.01389136,-60.218563,-59.753101
856.5,0.45385033,0.010426484,0.00028392379,0.14773448,0.99570835,0.0012737269,0.18466809,0.013926352,-60.19014,-59.723831
858.0,0.45585865,0.010454116,0.00028593597,0.14752194,0.99567682,0.0012810529,0.18440244,0.013962381,-60.160976,-59.693768
859.5,0.4579154,0.010482382,0.00028800266,0.14730978,0.99564409,0.0012886036,0.18413723,0.013999309,-60.131168,-59.663021
861.0,0.4600144,0.010511287,0.00029012057,0.14709796,0.99561048,0.0012963444,0.18387246,0.01403705,-60.10078,-59.631649
862.5,0.46215725,0.010540853,0.00029229192,0.14688653,0.9955759,0.0013042833,0.18360814,0.014075638,-60.069782,-59.599632
864.0,0.46434551,0.010571111,0.00029451889,0.14667544,0.99554044,0.0013124284,0.18334429,0.014115105,-60.038151,-59.56694
865.5,0.46658081,0.010602086,0.0002968038,0.14646472,0.9955039,0.0013207879,0.1830809,0.01415549,-60.005863,-59.53355
867.0,0.46886486,0.010633806,0.00029914905,0.14625436,0.99546641,0.0013293709,0.18281795,0.014196828,-59.972893,-59.499432
868.5,0.47119933,0.010666298,0.00030155716,0.14604436,0.99542779,0.0013381859,0.18255545,0.014239157,-59.939209,-59.464554
870.0,0.47358605,0.010699592,0.00030403063,0.14583473,0.99538803,0.0013472422,0.18229342,0.014282515,-59.904793,-59.42889
871.5,0.47602671,0.010733716,0.00030657215,0.14562547,0.99534708,0.0013565489,0.18203183,0.014326944,-59.86961,-59.39241
873.0,0.47852322,0.010768702,0.00030918446,0.14541656,0.995305,0.0013661155,0.1817707,0.014372483,-59.833633,-59.355083
874.5,0.48107746,0.01080458,0.00031187039,0.14520802,0.99526161,0.001375952,0.18151003,0.014419173,-59.796837,-59.316879
876.0,0.48369128,0.010841381,0.00031463287,0.14499985,0.99521685,0.0013860682,0.18124981,0.014467058,-59.759186,-59.277767
877.5,0.48636669,0.010879137,0.00031747497,0.14479204,0.99517083,0.0013964744,0.18099006,0.014516181,-59.720654,-59.237709
879.0,0.48910564,0.01091788,0.00032039979,0.1445846,0.99512333,0.0014071809,0.18073075,0.014566587,-59.68121,-59.196674
880.5,0.49193895,0.010958188,0.00032344559,0.14437753,0.99507356,0.0014183816,0.18047191,0.014619004,-59.640362,-59.154129
882.0,0.49486881,0.011000098,0.00032661631,0.14417084,0.9950214,0.0014300878,0.18021354,0.014673481,-59.598076,-59.110031
883.5,0.49788877,0.011043482,0.00032990551,0.1439645,0.9949671,0.0014422566,0.17995563,0.014729863,-59.554455,-59.064499
885.0,0.50100428,0.011088436,0.00033332125,0.14375855,0.99491042,0.0014549203,0.17969818,0.014788277,-59.509418,-59.017433
886.5,0.50422108,0.011135065,0.00033687204,0.14355297,0.99485135,0.0014681122,0.17944121,0.014848855,-59.462868,-58.968742
888.0,0.50754499,0.011183472,0.00034056691,0.14334777,0.99478954,0.0014818681,0.17918471,0.014911735,-59.414715,-58.91832
889.5,0.51098222,0.01123377,0.00034441543,0.14314294,0.99472499,0.0014962245,0.17892867,0.014977062,-59.364861,-58.866058
891.0,0.51453924,0.011286073,0.00034842765,0.14293848,0.9946574,0.00151122,0.1786731,0.015044985,-59.313206,-58.811848
892.5,0.51822269,0.011340503,0.00035261433,0.14273441,0.99458665,0.0015268944,0.17841801,0.01511566,-59.25964,-58.755573
894.0,0.52210623,0.01139867,0.00035707903,0.14253072,0.99451029,0.0015437477,0.17816341,0.015191061,-59.202782,-58.695713
895.5,0.52618772,0.011460498,0.0003618224,0.14232744,0.99442846,0.0015617586,0.1779093,0.015271102,-59.142693,-58.632336
897.0,0.53046054,0.011525806,0.00036683911,0.14212455,0.99434137,0.0015808754,0.17765568,0.015355578,-59.079529,-58.565609
898.5,0.53493929,0.011594887,0.00037215362,0.14192204,0.99424857,0.0016011918,0.17740256,0.015444853,-59.013031,-58.495255
900.0,0.53963917,0.011668049,0.00037779217,0.14171994,0.99414968,0.0016228063,0.17714992,0.015539316,-58.942932,-58.420982
901.5,0.54457629,0.011745613,0.00038378293,0.14151822,0.99404413,0.0016458217,0.17689778,0.015639368,-58.868958,-58.34248
903.0,0.5497672,0.011827916,0.00039015603,0.14131692,0.99393141,0.0016703457,0.17664616,0.015745433,-58.790817,-58.259438
904.5,0.55522937,0.011915308,0.00039694377,0.14111602,0.99381101,0.0016964903,0.17639503,0.015857952,-58.708202,-58.171513
906.0,0.56098086,0.012008158,0.00040418078,0.14091554,0.99368232,0.0017243726,0.17614442,0.015977381,-58.620796,-58.078358
907.5,0.56707138,0.012107932,0.0004119637,0.14071548,0.99354315,0.0017544653,0.17589433,0.016105453,-58.527546,-57.978706
909.0,0.57356596,0.01221663,0.00042042261,0.14051583,0.99339032,0.0017874113,0.17564479,0.01624451,-58.427044,-57.870838
910.5,0.5805226,0.012335688,0.0004296687,0.14031662,0.9932214,0.0018237146,0.17539579,0.016396379,-58.318024,-57.753353
912.0,0.58801907,0.012466847,0.00043984465,0.14011787,0.99303323,0.0018640336,0.17514732,0.016563414,-58.198738,-57.624409
913.5,0.59613782,0.012612324,0.00045112101,0.13991956,0.99282217,0.0019091225,0.17489944,0.016748352,-58.067337,-57.481899
915.0,0.60500515,0.012776073,0.00046377539,0.13972172,0.99258208,0.0019602287,0.17465216,0.016955789,-57.920883,-57.322269
916.5,0.6147418,0.012961536,0.00047807986,0.13952437,0.99230742,0.0020185094,0.17440546,0.017189911,-57.75655,-57.142269
918.0,0.62558627,0.013177112,0.00049460516,0.13932753,0.99198437,0.0020868201,0.17415941,0.01746056,-57.56789,-56.934044
919.5,0.63774306,0.013429591,0.00051387772,0.1391312,0.991602,0.0021674249,0.173914,0.017775718,-57.349674,-56.691296
921.0,0.65167534,0.013737401,0.00053713948,0.13893543,0.9911294,0.0022667174,0.17366929,0.018156849,-57.087486,-56.396126
922.5,0.66785753,0.014119246,0.0005657787,0.13874027,0.99053532,0.0023911637,0.17342533,0.018625725,-56.766762,-56.030472
924.0,0.68698674,0.014607724,0.00060211873,0.13854574,0.98976517,0.0025520897,0.17318217,0.019218661,-56.363155,-55.561901
925.5,0.71051073,0.015286665,0.0006516804,0.13835193,0.98867565,0.0027793103,0.17293991,0.020025667,-55.814457,-54.901997
927.0,0.74101681,0.016328862,0.00072599767,0.13815895,0.98696041,0.0031367503,0.17269869,0.021230731,-54.986164,-53.853413
928.5,0.78426129,0.018289076,0.00086060487,0.13796696,0.98352951,0.0038518158,0.17245871,0.023377856,-53.431541,-51.583481
930.0,0.90515548,0.061640386,0.0033476481,0.13777648,0.18416154,0.24534997,0.1722206,0.063995652,-19.871773,14.648076
931.5,11.404778,0.30987662,0.21204443,0.13765684,0.12414925,0.28282669,0.17207105,0.32365358,-21.791235,-45.350277
933.0,32.350533,0.3046945,0.59142172,0.13788302,0.27865261,0.19270808,0.17235377,0.3530322,-22.254881,-38.188267
934.5,63.887547,0.52324444,2.0057282,0.13857469,0.045353267,0.2786893,0.17321837,0.62376297,0.036077805,-29.482258
936.0,139.56664,0.66596586,5.576797,0.140314,0.051141277,0.2754288,0.17539251,0.86906117,4.7836294,-24.750536
937.5,248.36705,0.76516175,11.402458,0.14389654,0.083448477,0.25624457,0.17987068,0.86684525,-15.565176,-33.829372
939.0,328.37054,0.51152933,7.6729398,0.1494406,0.16848186,0.20320903,0.18680075,0.63848472,-24.812447,-34.240993
940.5,351.47934,0.33250755,4.9876132,0.15587576,0.084550247,0.22527325,0.19484469,0.4653084,-28.706133,-33.821476
