Time,Ca_Nuc,Ca_Cyt,NFAT_Nuc,Act_C_Nuc,NFAT_Pi_Nuc,NFAT_Act_C_Nuc,NFAT_Pi_Act_C_Nuc,Inact_C_Nuc,NFAT_Cyt,Act_C_Cyt,NFAT_Pi_Cyt,NFAT_Act_C_Cyt,NFAT_Pi_Act_C_Cyt,Inact_C_Cyt,k1,k2,k16,k15,k18,k17,k6,k5,k14,k13,k12,k11,k10,k9,k3,k4,k7,k8,k19,k20,k21,k22,Time_in_Seconds,cytosol,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R17,R12,R13,R14,R15,R16
6.13,1.0,1.0,0.00021763077516881362,0.024365722334713912,0.00015235242029998968,0.0027783345426536164,3.672151020611767e-05,0.02439556159759552,9.510756893345163e-05,0.004087241796637859,0.007975484575490814,0.0004080535332795318,0.00045533337411358173,0.004198860075433268,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.251550555939059e-20,3.4453140377197418e-18,-1.4767317574334836e-20,4.440712116552482e-19,-1.2710487101468103e-18,-2.774154502857114e-18,-5.331344120949774e-17,-6.096133683311913e-17,-5.793130622981045e-17,2.1191150070857306e-18,-5.088765151597386e-19,-1.462341938462881e-18,-1.0572499289672202e-20,3.0025316995964914e-17,3.371836705621828e-18,-3.901251991320871e-19,-9.99999999999819e-18
6.14,1.0,1.0,0.0002173219544286993,0.024365431084740423,0.00015230002315503682,0.002783471238385629,3.672511717195931e-05,0.02439522892255008,9.508771758179401e-05,0.004086202265086698,0.007973253187881281,0.0004083559043257052,0.00045527467108493825,0.004197758724551589,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.242632147015124e-20,3.4386540820659455e-18,-1.479280842782859e-20,4.445722378838029e-19,-1.2697665603755061e-18,-2.7731640994154956e-18,-5.3351207882119476e-17,-6.095323305096934e-17,-5.790028492005951e-17,2.1190742294407445e-18,-5.084188716491733e-19,-1.4626246876064587e-18,-1.0574195082500984e-20,3.000868759605571e-17,3.367155672491188e-18,-3.906535146699888e-19,-9.99999999999819e-18
6.15,1.0,1.0,0.0002170137327358906,0.024365140056508257,0.00015224770197302048,0.0027886105636970625,3.672872499098306e-05,0.02439489661118781,9.506788221383823e-05,0.00408516330460863,0.007971022954659557,0.00040865655531971,0.0004552151292051987,0.004196658010601004,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.233731045357087e-20,3.4320047331157084e-18,-1.4818240746094313e-20,4.450729952891273e-19,-1.2684836981242564e-18,-2.7721751306070394e-18,-5.338874172201216e-17,-6.094501762784386e-17,-5.786928879228788e-17,2.119030712541449e-18,-5.079622923516874e-19,-1.4629086132095504e-18,-1.0575893932769992e-20,2.999207591194864e-17,3.3624906787896693e-18,-3.911815424809113e-19,-9.99999999999819e-18
6.16,1.0,1.0,0.00021670610913246332,0.02436484925135402,0.00015219545639448198,0.0027937524989700944,3.673233375943318e-05,0.02439456466115602,9.504806279230794e-05,0.0040841249150527,0.00796879387499838,0.00040895549071837356,0.00045515475363599046,0.004195557932741361,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.224847223358103e-20,3.4253659767789763e-18,-1.4843614618006633e-20,4.455734840873285e-19,-1.2672001345059055e-18,-2.7711875899285904e-18,-5.342604333970314e-17,-6.093669125491242e-17,-5.783831782276031e-17,2.11898447558459e-18,-5.075067748065865e-19,-1.463193713767567e-18,-1.0577595820506106e-20,2.997548175824971e-17,3.3578413076261087e-18,-3.9170928274967037e-19,-9.99999999999819e-18
6.17,1.0,1.0,0.0002163990826618253,0.024364558670669174,0.00015214328606159172,0.002798897024648849,3.6735943573177586e-05,0.02439423307004887,9.502825928003279e-05,0.004083087096278554,0.007966565948071283,0.0004092527149728872,0.00045509354951655894,0.004194458490123333,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.215980653449385e-20,3.418737798987343e-18,-1.4868930132338425e-20,4.460737044947986e-19,-1.2659158805941146e-18,-2.7702014709132364e-18,-5.3463113344926727e-17,-6.092825462033825e-17,-5.780737198792365e-17,2.118935537675945e-18,-5.070523165586877e-19,-1.4634799877847617e-18,-1.0579300725803694e-20,2.9958904944245706e-17,3.3532071299056873e-18,-3.9223673566024506e-19,-9.99999999999819e-18
6.18,1.0,1.0,0.00021609265236871694,0.0243642683159027,0.0001520911906181152,0.002804044121239665,3.6739554527754e-05,0.024393901835404744,9.500847163994888e-05,0.004082049848156916,0.007964339173052636,0.0004095482325284018,0.000455031521964032,0.004193359681887961,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.207131308100236e-20,3.4121201856943827e-18,-1.4894187377760963e-20,4.465736567282448e-19,-1.2646309474258905e-18,-2.769216767129967e-18,-5.349995234656963e-17,-6.091970840931394e-17,-5.777645126441361e-17,2.118883917832287e-18,-5.065989151585816e-19,-1.4637674337764778e-18,-1.058100862882473e-20,2.994234527365102e-17,3.3485877037308826e-18,-3.9276390139574046e-19,-9.99999999999819e-18
6.19,1.0,1.0,0.0002157868172992113,0.024363978188563697,0.00015203916970937982,0.002809193769311353,3.674316671841594e-05,0.02439357095470361,9.498869983509934e-05,0.004081013170570068,0.007962113549117645,0.0004098420478236245,0.00045496867607368617,0.004192261507166178,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.198299159818055e-20,3.405513122875959e-18,-1.4919386442844148e-20,4.470733410047197e-19,-1.2633453460041123e-18,-2.7682334721833426e-18,-5.3536560952616584e-17,-6.091105330409753e-17,-5.774555562906116e-17,2.118829634983273e-18,-5.061465681628972e-19,-1.4640560502713923e-18,-1.058271950979907e-20,2.9925802544353567e-17,3.343982573810262e-18,-3.932907801383538e-19,-9.99999999999819e-18
6.2,1.0,1.0,0.00021548157650071463,0.024363688290224002,0.00015198722298224068,0.002814345949495466,3.674678024017885e-05,0.024393240425364393,9.496894382863476e-05,0.004079977063412325,0.007959889075442402,0.00041013416529041486,0.0004549050169192113,0.0041911639650783475,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.18948418114837e-20,3.3989165965305413e-18,-1.4944527416056605e-20,4.475727575416478e-19,-1.2620590873000567e-18,-2.767251579713148e-18,-5.357293977009586e-17,-6.090228998404833e-17,-5.77146850588993e-17,2.1187727079734326e-18,-5.056952731345652e-19,-1.464345835813766e-18,-1.0584433349024487e-20,2.990927654816001e-17,3.3393912708641373e-18,-3.9381737206933895e-19,-9.99999999999819e-18
6.21,1.0,1.0,0.0002151769290219664,0.024363398622520835,0.0001519353500850472,0.0028195006424865565,3.675039518786616e-05,0.024392910244742324,9.494920358381368e-05,0.004078941526590515,0.007957665751203874,0.00041042458935338066,0.00045484054955297586,0.004190067054733795,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.180686344674843e-20,3.392330592679515e-18,-1.4969610385765912e-20,4.480719065568536e-19,-1.260772182255927e-18,-2.766271083394061e-18,-5.360908940502479e-17,-6.089341912566294e-17,-5.768383953116941e-17,2.118713155564046e-18,-5.052450276430813e-19,-1.4646367889656855e-18,-1.05861501268671e-20,2.9892767070542347e-17,3.3348133110282613e-18,-3.9434367736896913e-19,-9.99999999999819e-18
6.22,1.0,1.0,0.00021487287391303966,0.024363109187159424,0.00015188355066760942,0.002824657829042446,3.675401165615536e-05,0.024392580410126343,9.492947906400319e-05,0.004077906560024459,0.00795544357557995,0.00041071332442947417,0.00045477527900629244,0.004188970775230342,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.171905623019286e-20,3.385755097367489e-18,-1.499463544023875e-20,4.485707882685925e-19,-1.2594846417873787e-18,-2.765291976935312e-18,-5.3645010462355295e-17,-6.088444140261122e-17,-5.765301902332801e-17,2.1186509964351008e-18,-5.047958292647712e-19,-1.4649289083093143e-18,-1.0587869823761403e-20,2.987627389038246e-17,3.330248195261835e-18,-3.948696962165068e-19,-9.99999999999819e-18
6.23,1.0,1.0,0.00021456941022534137,0.02436281998591563,0.0001518318243811641,0.0028298174899844862,3.6757629739624055e-05,0.02439225091873642,9.490977023267932e-05,0.004076872163647445,0.007953222547749455,0.00041100037492758904,0.000454709210289683,0.004187875125653835,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.163141988841692e-20,3.379190096662601e-18,-1.501960266764108e-20,4.490694028955798e-19,-1.2581964767860468e-18,-2.764314254080342e-18,-5.368070354591949e-17,-6.087535748577223e-17,-5.762222351305323e-17,2.118586249187245e-18,-5.043476755830514e-19,-1.4652221924491353e-18,-1.058959242021046e-20,2.985979677971895e-17,3.325695408749246e-18,-3.953954287901629e-19,-9.99999999999819e-18
6.24,1.0,1.0,0.0002142665370116127,0.024362531020638553,0.00015178017087834133,0.0028349796061978203,3.676124953279609e-05,0.02439192176772096,9.489007705342762e-05,0.004075838337406709,0.007951002666892172,0.00041128574524815545,0.00045464234839314376,0.004186780105077688,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.154395414840247e-20,3.3726355766568155e-18,-1.5044512156038302e-20,4.495677506570147e-19,-1.2569076981220734e-18,-2.7633379086064656e-18,-5.371616925837514e-17,-6.086616804327016e-17,-5.75914529782513e-17,2.118518932343688e-18,-5.03900564188695e-19,-1.4655166400142007e-18,-1.0591317896786157e-20,2.984333550349327e-17,3.3211544203119934e-18,-3.959208752670648e-19,-9.99999999999819e-18
6.25,1.0,1.0,0.00021396425332323706,0.024362242288665927,0.00015172858984717954,0.0028401441581977125,3.676487107380892e-05,0.024391592958745198,9.487039948905167e-05,0.004074805080423109,0.007948783932155706,0.00041156944024594894,0.0004545746980500399,0.004185685713380743,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.145665873663611e-20,3.366091522764127e-18,-1.5069363993327598e-20,4.500658317254584e-19,-1.2556183135867696e-18,-2.7623629344352426e-18,-5.375140826369843e-17,-6.08568737083994e-17,-5.75607073850094e-17,2.1184490623837815e-18,-5.034544923220139e-19,-1.4658122467929002e-18,-1.05930462337435e-20,2.9826890265603564e-17,3.316625718957595e-18,-3.9644603588225304e-19,-9.99999999999819e-18
6.26,1.0,1.0,0.0002136625582092585,0.02436195378115411,0.00015167708102350742,0.0028453111259715844,3.67684943239026e-05,0.024391264499662595,9.485073750124832e-05,0.00407377239068503,0.007946566342643437,0.0004118514653985852,0.00045450626365118273,0.004184591951545197,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.136953337878951e-20,3.3595579194704194e-18,-1.509415826721334e-20,4.505636462096621e-19,-1.2543283267794371e-18,-2.7613893256734218e-18,-5.378642130993577e-17,-6.0847475067952e-17,-5.752998668322545e-17,2.1183766530272545e-18,-5.030094567427252e-19,-1.466109004689656e-18,-1.0594777410879887e-20,2.981046187138497e-17,3.3121111914589733e-18,-3.96970910950173e-19,-9.99999999999819e-18
6.27,1.0,1.0,0.0002133614507251125,0.024361665497955865,0.00015162564408049834,0.0028504804903864175,3.6772119350285764e-05,0.024390936389624727,9.483109105350064e-05,0.004072740267775334,0.007944349897522013,0.00041213182530405257,0.00045443705001158084,0.0041834988190024985,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.128257780256448e-20,3.353034752610774e-18,-1.5118895065427306e-20,4.510611943075185e-19,-1.2530377470321626e-18,-2.76041707625363e-18,-5.382120902632675e-17,-6.083797276638025e-17,-5.749929084570203e-17,2.1183017216189533e-18,-5.025654548913718e-19,-1.4664069110255695e-18,-1.0596511408787097e-20,2.979405028010724e-17,3.307610758581367e-18,-3.9749550067320947e-19,-9.99999999999819e-18
6.28,1.0,1.0,0.00021306092992769683,0.02436137743922401,0.00015157427869097876,0.002855652232394502,3.677574622295582e-05,0.024390608627484583,9.481146010944521e-05,0.0040717087113323926,0.007942134595960706,0.00041241052452842025,0.000454367061937923,0.0041824063151312,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.119579173608687e-20,3.3465220080802066e-18,-1.5143574475604592e-20,4.515584762197424e-19,-1.2517465838099225e-18,-2.759446180136083e-18,-5.385577203776964e-17,-6.08283674470394e-17,-5.74686198460704e-17,2.118224285526851e-18,-5.021224842338443e-19,-1.4667059632904974e-18,-1.0598248208144551e-20,2.977765542187927e-17,3.30312427344457e-18,-3.980198052497406e-19,-9.99999999999819e-18
6.29,1.0,1.0,0.00021276099487518304,0.024361089605092402,0.00015152298452978188,0.0028608263330032724,3.677937501079178e-05,0.024390281212115852,9.479184463281022e-05,0.004070677720991599,0.007939920437129086,0.00041268756763791526,0.0004542963042122696,0.004181314439313884,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.110917490784521e-20,3.3400196717847586e-18,-1.516819658527907e-20,4.520554921465999e-19,-1.2504548464985488e-18,-2.7584766313160133e-18,-5.389011096915276e-17,-6.081865974997209e-17,-5.743797365795174e-17,2.1181443620059456e-18,-5.016805422365359e-19,-1.4670061589442332e-18,-1.0599987789692703e-20,2.976127722869473e-17,3.2986515936498718e-18,-3.985438248782377e-19,-9.99999999999819e-18
6.3,1.0,1.0,0.00021246164462701537,0.024360801995676272,0.00015147176127373074,0.0028660027732753603,3.6783005781572734e-05,0.024389954142412556,9.477224458741534e-05,0.00406964729638544,0.007937707420197036,0.0004129629591987454,0.00045422478159220245,0.00418022319093709,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.102272704669036e-20,3.3335277296415376e-18,-1.5192761481883466e-20,4.525522422879071e-19,-1.2491625444057631e-18,-2.7575084238233973e-18,-5.3924226445330674e-17,-6.080885031192861e-17,-5.74073522549582e-17,2.1180619681992277e-18,-5.0123962636643265e-19,-1.4673074954173468e-18,-1.0601730134232838e-20,2.9744915634393996e-17,3.2941925812000788e-18,-3.9906755975726256e-19,-9.99999999999819e-18
6.31,1.0,1.0,0.00021216287824390973,0.024360514611072658,0.00015142060860162104,0.0028711815343286443,3.67866386019963e-05,0.02438962741728864,9.475265993717194e-05,0.00406861743714356,0.007935495544334757,0.00041323670377692203,0.00045415249881097363,0.004179132569391247,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.093644788183543e-20,3.3270461675787806e-18,-1.5217269252749552e-20,4.530487268430396e-19,-1.2478696867622007e-18,-2.756541551722686e-18,-5.3958119091100336e-17,-6.079893976638702e-17,-5.737675561069386e-17,2.1179771211386603e-18,-5.007997340912056e-19,-1.4676099701120314e-18,-1.060347522262723e-20,2.9728570574627814e-17,3.2897471024062077e-18,-3.9959101008546066e-19,-9.99999999999819e-18
6.32,1.0,1.0,0.00021186469478785274,0.02436022745136076,0.00015136952619420428,0.0028763625973363023,3.679027353769717e-05,0.02438930103567761,9.47330906460831e-05,0.004067588142892827,0.007933284808712771,0.0004135088059380828,0.0004540794605776557,0.004178042574070611,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.085033714285545e-20,3.320574971535895e-18,-1.5241719985108273e-20,4.535449460109404e-19,-1.2465762827224446e-18,-2.755576009112539e-18,-5.399178953117713e-17,-6.078892874357349e-17,-5.734618369875559e-17,2.1178898377461357e-18,-5.003608628793009e-19,-1.4679135804029432e-18,-1.0605223035799047e-20,2.971224198682386e-17,3.2853150278039782e-18,-4.001141760615548e-19,-9.99999999999819e-18
6.33,1.0,1.0,0.0002115670933221007,0.02435994051660232,0.0001513185137341705,0.0028815459435268622,3.6793910653265556e-05,0.02438897499653211,9.471353667824365e-05,0.004066559413257404,0.007931075212501935,0.0004137792702473146,0.000454005671577291,0.004176953204373199,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.076439455968708e-20,3.3141141274635153e-18,-1.5266113766089837e-20,4.540408999901181e-19,-1.245282341366053e-18,-2.754611790125546e-18,-5.402523839017115e-17,-6.077881787048254e-17,-5.731563649273414e-17,2.117800134834472e-18,-4.999230102000313e-19,-1.4682183236380473e-18,-1.0606973554732383e-20,2.969592981014878e-17,3.280896232066389e-18,-4.0063705788433644e-19,-9.99999999999819e-18
6.34,1.0,1.0,0.0002112700729111784,0.024359653806842012,0.00015126757090613157,0.002886731554184252,3.679755001226567e-05,0.024388649298823586,9.469399799784028e-05,0.00406553124785881,0.007928866754873433,0.0004140481012689767,0.0004539311364710416,0.004175864459700716,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.067861986262844e-20,3.3076636213235453e-18,-1.529045068272392e-20,4.545365889786576e-19,-1.24398787169859e-18,-2.753648888927965e-18,-5.4058466292563264e-17,-6.076860777089723e-17,-5.728511396621494e-17,2.117708029108334e-18,-4.994861735236664e-19,-1.4685241971394592e-18,-1.0608726760472336e-20,2.967963398547289e-17,3.2764905939178557e-18,-4.0115965575266397e-19,-9.99999999999819e-18
6.35,1.0,1.0,0.0002109736326208782,0.024359367322107823,0.00015121669739660387,0.0028919194106478544,3.6801191677254224e-05,0.024388323941541848,9.46744745691516e-05,0.0040645036463159865,0.007926659434998795,0.0004143153035665234,0.00045385585989633813,0.004174776339458499,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.059301278233876e-20,3.301223439089206e-18,-1.531473082193981e-20,4.550320131742283e-19,-1.2426928826526522e-18,-2.7526872997194474e-18,-5.409147386268136e-17,-6.075829906540943e-17,-5.725461609277921e-17,2.1176135371652623e-18,-4.990503503215244e-19,-1.4688311982042885e-18,-1.0610482634124866e-20,2.9663354455335947e-17,3.272097996044828e-18,-4.016819698654513e-19,-9.99999999999819e-18
6.36,1.0,1.0,0.00021067777151825907,0.024359081062411428,0.0001511658928939914,0.0028971094943125554,3.68048357097989e-05,0.02438799892369472,9.465496635654817e-05,0.0040634766082453715,0.007924453252049893,0.0004145808817023267,0.00045377984646703033,0.0041736888430554415,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.050757304983825e-20,3.2947935667450902e-18,-1.533895427056645e-20,4.555271727740825e-19,-1.2413973830889017e-18,-2.7517270167327668e-18,-5.412426172467635e-17,-6.07478923714401e-17,-5.722414284600476e-17,2.117516675496593e-18,-4.986155380660628e-19,-1.4691393241054818e-18,-1.0612241156856954e-20,2.964709116390883e-17,3.2677183250118882e-18,-4.022040004216666e-19,-9.99999999999819e-18
6.37,1.0,1.0,0.00021038248867164545,0.02435879502774858,0.00015111515708856875,0.0029023017866287963,3.680848217049686e-05,0.02438767424430763,9.46354733244926e-05,0.00406245013326096,0.007922248205198955,0.0004148448402374997,0.0004537031007735359,0.004172601969903933,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.04223003965078e-20,3.2883739902872022e-18,-1.536312111533267e-20,4.560220679750655e-19,-1.2401013817970942e-18,-2.7507680342335518e-18,-5.415683050249844e-17,-6.073738830325943e-17,-5.719369419946707e-17,2.1174174604884617e-18,-4.98181734230969e-19,-1.4694485720926666e-18,-1.0614002309896507e-20,2.963084405695973e-17,3.263351471172758e-18,-4.027257476203209e-19,-9.99999999999819e-18
6.38,1.0,1.0,0.0002100877831506262,0.024358509218099487,0.00015106448967246405,0.002907496269102625,3.6812131118993205e-05,0.024387349902423243,9.461599543753961e-05,0.004061424220974367,0.007920044293618561,0.00041510718373171887,0.0004536256273829906,0.004171515719419789,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.033719455408863e-20,3.2819646957230053e-18,-1.538723144286731e-20,4.565166989736233e-19,-1.2388048874971085e-18,-2.7498103465200147e-18,-5.41891808198732e-17,-6.072678747200722e-17,-5.716327012674005e-17,2.1173159084227478e-18,-4.977489362912505e-19,-1.4697589393929938e-18,-1.061576607453243e-20,2.9614613081818454e-17,3.2589973285844405e-18,-4.0324721166046594e-19,-9.99999999999819e-18
6.39,1.0,1.0,0.00020979365402605367,0.024358223633429193,0.0001510138903396419,0.0029126929232957477,3.6815782613999464e-05,0.024387025897101067,9.459653266033611e-05,0.004060398870994906,0.007917841516481661,0.00041536791674304756,0.0004535474308393972,0.004170430091022187,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.02522552546823e-20,3.275565669071472e-18,-1.5411285339699326e-20,4.570110659658019e-19,-1.2375079088399758e-18,-2.748853947922677e-18,-5.42213133002778e-17,-6.071609048571299e-17,-5.713287060139721e-17,2.1172120354780687e-18,-4.973171417233283e-19,-1.4700704232119805e-18,-1.0617532432114554e-20,2.9598398187338625e-17,3.254655794921752e-18,-4.0376839274118666e-19,-9.99999999999819e-18
6.4,1.0,1.0,0.00020950010037004254,0.02435793827368796,0.00015096335878588642,0.0029178917308255808,3.681943671331211e-05,0.02438670222741705,9.457708495762118e-05,0.004059374082929644,0.00791563987296157,0.0004156270438277583,0.00045346851566377595,0.004169345084133599,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.01674822307501e-20,3.26917689636312e-18,-1.5435282892257933e-20,4.57505169147259e-19,-1.23621045440891e-18,-2.7478988328041023e-18,-5.425322856691703e-17,-6.070529794931633e-17,-5.710249559701246e-17,2.11710585773073e-18,-4.968863480051245e-19,-1.4703830207343554e-18,-1.0619301364053695e-20,2.958219932386386e-17,3.2503267713871535e-18,-4.0428929106159417e-19,-9.99999999999819e-18
6.41,1.0,1.0,0.00020920712125596896,0.024357653138811663,0.00015091289470878417,0.002923092673365299,3.6823093473830973e-05,0.024386378892463215,9.455765229422629e-05,0.004058349856383475,0.007913439362231978,0.000415884569540156,0.0004533888863543134,0.004168260698179727,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-6.008287521511313e-20,3.26279836364007e-18,-1.54592241868728e-20,4.579990087132663e-19,-1.2349125327203364e-18,-2.7469449955586287e-18,-5.428492724269959e-17,-6.069441046468702e-17,-5.707214508716104e-17,2.1169973911557064e-18,-4.964565526161559e-19,-1.4706967291248983e-18,-1.0621072851821705e-20,2.9566016443191797e-17,3.246010162625282e-18,-4.048099068208173e-19,-9.99999999999819e-18
6.42,1.0,1.0,0.00020891471575846935,0.024357368228722136,0.00015086249780770715,0.0029282957326438913,3.6826752951577806e-05,0.024386055891347274,9.45382346350752e-05,0.004057326190959184,0.007911239983466956,0.00041614049843240083,0.00045330854738651223,0.004167176932589432,2.56e-05,0.00256,6.63,0.00168,0.00096,0.0015,0.00092,0.0019,0.00256,0.5,0.00168,6.63,0.005,0.5,0.005,0.5,0.005,0.5,1.0,1.0,0.21,0.5,100.0,2.69e-13,1.13e-13,-5.999843394095188e-20,3.2564300569560723e-18,-1.548310930977409e-20,4.584925848587141e-19,-1.233614152224921e-18,-2.7459924306120884e-18,-5.431640995021411e-17,-6.068342863064541e-17,-5.704181904542054e-17,2.1168866516276028e-18,-4.960277530376231e-19,-1.4710115455292871e-18,-1.062284687695135e-20,2.954984949853659e-17,3.241705876640622e-18,-4.0533024021800415e-19,-9.99999999999819e-18
