II,II_Va_Xa,IIa,IX,IX_TF_VIIa,IXa,TF_VIIa,V,VIII,VIIIa,VIIIa_IXa,Va,Va_Xa,X,X_TF_VIIa,X_VIIIa_IXa,Xa,mIIa,Time
1.2074014982509098e-06,3.2758284262632787e-09,4.445399072416483e-09,8.681463036981003e-08,1.0421416133153312e-09,2.119914109835389e-09,2.91684592042093e-09,1.5331279453380054e-10,6.171037152370088e-12,6.705150588967898e-10,8.245810121077373e-12,1.3798512215090438e-08,2.772346564112688e-09,1.6111784606714634e-07,1.0410073877767336e-09,1.506809382976723e-11,1.7779034156560945e-09,1.848772742504101e-07,6.33
1.2063463042288554e-06,3.281801601521292e-09,4.496860834134736e-09,8.681112414378553e-08,1.0421261033794327e-09,2.1232939934189643e-09,2.916920352740776e-09,1.4754635137685443e-10,5.939988418276516e-12,6.70604255254069e-10,8.294769842400322e-12,1.3790858718943803e-08,2.779793328158257e-09,1.6110460145930896e-07,1.0409484653927858e-09,1.5160986485259325e-11,1.7776941139183424e-09,1.858750333354883e-07,6.34
1.205289238605514e-06,3.287740301887029e-09,4.54873846683181e-09,8.680761734688759e-08,1.0421105967813844e-09,2.1266742021149083e-09,2.9169948193854034e-09,1.4196715078878e-10,5.716396322112915e-12,6.706857525501831e-10,8.343812188991335e-12,1.3783064014056655e-08,2.7872285332677414e-09,1.6109134978344647e-07,1.0408895053462066e-09,1.5254038938718593e-11,1.7775377918987486e-09,1.8687428262576687e-07,6.3500000000000005
1.204230312009034e-06,3.2936448204599304e-09,4.601033655878793e-09,8.680410997561238e-08,1.0420950935027836e-09,2.1300547409604255e-09,2.9170693204282004e-09,1.3657046623497314e-10,5.500074432468192e-12,6.707597387315344e-10,8.392936757573057e-12,1.3775132305659178e-08,2.794652407646125e-09,1.6107809102810878e-07,1.0408305075820107e-09,1.5347250078431294e-11,1.7774339409096138e-09,1.878750095146271e-07,6.36
1.2031695351097438e-06,3.2995154595003588e-09,4.653748088176334e-09,8.68006020264411e-08,1.0420795935249212e-09,2.1334356150396654e-09,2.9171438559421885e-09,1.3135140253353314e-10,5.2908296566474134e-12,6.708264084374505e-10,8.44214314600311e-12,1.3767067952870265e-08,2.802065185096049e-09,1.610648251819669e-07,1.0407714720458847e-09,1.5440618759906913e-11,1.7773820374158302e-09,1.8887720134257916e-07,6.37
1.2021069191839555e-06,3.3053525735283274e-09,4.7068834556495655e-09,8.679709349567381e-08,1.042064096826964e-09,2.1368168299208357e-09,2.9172184260002875e-09,1.2630387386773293e-10,5.088422220544661e-12,6.708860032894777e-10,8.491430914222345e-12,1.3758876422762968e-08,2.8094671298411777e-09,1.6105155223402546e-07,1.0407123986857431e-09,1.5534143575764175e-11,1.7773814751284417e-09,1.898808447868664e-07,6.38
1.2010424740018346e-06,3.311156407281773e-09,4.760441442478239e-09,8.679358438005199e-08,1.0420486033927842e-09,2.1401983900190915e-09,2.917293030674354e-09,1.2142444165634063e-10,4.8927159781477674e-12,6.709386605741283e-10,8.540799730138749e-12,1.3750560707932577e-08,2.816858443129517e-09,1.610382721728162e-07,1.0406532874458564e-09,1.5627823717595013e-11,1.7774318203939706e-09,1.9088592814840516e-07,6.390000000000001
1.199976209864762e-06,3.316927251780306e-09,4.814423737548223e-09,8.679007467615808e-08,1.0420331132043781e-09,2.143580300175866e-09,2.917367670036122e-09,1.1670861638031e-10,4.7035335822851e-12,6.709845590444595e-10,8.590249228736902e-12,1.3742124778682386e-08,2.824239353157206e-09,1.610249849871722e-07,1.0405941382724941e-09,1.5721658144529355e-11,1.777532566258177e-09,1.9189243914590935e-07,6.4
1.1989081369786245e-06,3.3226653961578646e-09,4.8688320307103324e-09,8.67865643806003e-08,1.0420176262438951e-09,2.146962565173171e-09,2.9174423441569233e-09,1.121519977244315e-10,4.520701141306601e-12,6.710238739644646e-10,8.639779055303322e-12,1.3733572518821597e-08,2.8316100872963148e-09,1.6101169066598715e-07,1.0405349511121762e-09,1.5815645838937324e-11,1.7776832083924709e-09,1.9290036559450706e-07,6.41
1.1978382654538794e-06,3.3283711275444606e-09,4.923668012848739e-09,8.678305349001253e-08,1.0420021424936407e-09,2.1503451897337364e-09,2.9175170531076915e-09,1.0775027641698551e-10,4.3440482957365904e-12,6.710567770325788e-10,8.689388865335137e-12,1.3724907724025994e-08,2.8389708720127675e-09,1.609983891982134e-07,1.0404757259116622e-09,1.590978580636247e-11,1.7778832452962539e-09,1.9390969540572711e-07,6.42
1.1967666053056163e-06,3.3340447309479295e-09,4.9789333759494074e-09,8.677954200105447e-08,1.0419866619360806e-09,2.153728178521143e-09,2.9175917969589724e-09,1.0349923606939314e-10,4.17340829492649e-12,6.710834363051837e-10,8.739078324448795e-12,1.3716134100198614e-08,2.846321932784273e-09,1.6098508057286004e-07,1.0404164626179414e-09,1.6004077075454987e-11,1.7781321784992612e-09,1.949204165874861e-07,6.43
1.1956931664536203e-06,3.3396864891356777e-09,5.034629813168535e-09,8.67760299104116e-08,1.0419711845538435e-09,2.157111536139963e-09,2.917666575780928e-09,9.939475501586724e-11,4.008618073707545e-12,6.711040161201138e-10,8.788847108288753e-12,1.3707255261830416e-08,2.8536634940182493e-09,1.6097176477899093e-07,1.0403571611782231e-09,1.6098518697904996e-11,1.7784295127639032e-09,1.959325172440753e-07,6.44
1.194617958722435e-06,3.3452966825164316e-09,5.090759018900961e-09,8.677251721479517e-08,1.0419557103297238e-09,2.160495267135894e-09,2.9177413896433446e-09,9.543280815306525e-11,3.8495183290436205e-12,6.711186770201606e-10,8.838694902436173e-12,1.369827473036096e-08,2.860995778969752e-09,1.6095844180572282e-07,1.0402978215399264e-09,1.6193109748375735e-11,1.7787747562876065e-09,1.969459855761474e-07,6.45
1.1935409918414254e-06,3.350875589021987e-09,5.147322688848625e-09,8.676900391094226e-08,1.0419402392466863e-09,2.1638793759958986e-09,2.917816238615639e-09,9.160946877973835e-11,3.695953596683845e-12,6.711275756765788e-10,8.888621402317633e-12,1.368919593253908e-08,2.8683190096594036e-09,1.6094511164222323e-07,1.0402384436506694e-09,1.6287849324436853e-11,1.7791674209051577e-09,1.9796080988070368e-07,6.46
1.1924622754448412e-06,3.3564234839889574e-09,5.204322520088986e-09,8.676548999561578e-08,1.0419247712878683e-09,2.1672638671483394e-09,2.917891122766866e-09,8.792091043638425e-11,3.5477723278154167e-12,6.711308648125912e-10,8.938626313113812e-12,1.368002219878355e-08,2.8756334067913197e-09,1.6093177427770883e-07,1.0401790274582603e-09,1.6382736546497614e-11,1.7796070222910436e-09,1.989769785510807e-07,6.47
1.191381819797136e-06,3.361940720772685e-09,5.26176020380899e-09,8.676197546538426e-08,1.0419093064335938e-09,2.170648745551528e-09,2.9179660421659895e-09,8.436130703194971e-11,3.404743689334246e-12,6.7112877676847e-10,8.988709232459595e-12,1.3670758751370526e-08,2.882939220825049e-09,1.6091842970194603e-07,1.0401195729134113e-09,1.6477770309755228e-11,1.7800929680179768e-09,1.9999447927828196e-07,6.48
1.1902996340003115e-06,3.3674275310719646e-09,5.319637443503118e-09,8.675846031716625e-08,1.0418938446687668e-09,2.174034015239402e-09,2.918040996881234e-09,8.092802978253323e-11,3.2667634864262777e-12,6.71121416676413e-10,9.038869940073714e-12,1.3661407784259959e-08,2.890236654885753e-09,1.6090507790400622e-07,1.040060079962994e-09,1.657294989710725e-11,1.7806248349608582e-09,2.010133010251132e-07,6.49
1.1892157274094426e-06,3.3728841823735034e-09,5.377955940727373e-09,8.67549445478005e-08,1.0418783859770393e-09,2.17741968047005e-09,2.918115986980609e-09,7.761754719650862e-11,3.1336917110285922e-12,6.711089256249785e-10,9.089108168914711e-12,1.3651972344945651e-08,2.8975259254845483e-09,1.6089171887324525e-07,1.040000548555346e-09,1.6668274495099577e-11,1.7812021506311598e-09,2.0203343246745628e-07,6.5
1.188130109350236e-06,3.3783109463864036e-09,5.436717398024649e-09,8.675142815413178e-08,1.0418629303419802e-09,2.180805745496644e-09,2.9181910125318133e-09,7.442624558569373e-11,3.0053850567854457e-12,6.710914480020354e-10,9.139423650745397e-12,1.3642455557726968e-08,2.904807250301146e-09,1.608783525991055e-07,1.0399409786392009e-09,1.6763743290456208e-11,1.7818244370621827e-09,2.0305486230535267e-07,6.51
1.187042789060661e-06,3.383708092419639e-09,5.4959235195840946e-09,8.674791113302864e-08,1.0418474777473184e-09,2.1841922145201725e-09,2.9182660736022187e-09,7.135060023180121e-11,2.881703704953686e-12,6.710691246795937e-10,9.189816125484603e-12,1.3632860461756953e-08,2.9120808455918184e-09,1.6086497907107362e-07,1.0398813701634577e-09,1.6859355489991687e-11,1.7824912200463878e-09,2.0407757932733508e-07,6.5200000000000005
1.1859537756913143e-06,3.389075887297392e-09,5.5555760113064596e-09,8.674439348138332e-08,1.0418320281769447e-09,2.1875790916898223e-09,2.918341170258878e-09,6.838717635156023e-11,2.7625113664039206e-12,6.710420929721127e-10,9.240285341067084e-12,1.362319001023097e-08,2.919346926120289e-09,1.6085159827867854e-07,1.039821723077172e-09,1.6955110320441103e-11,1.7832020292910737e-09,2.0510157241008173e-07,6.53
1.1848630783057846e-06,3.3944145952743993e-09,5.6156765808695135e-09,8.674087519611173e-08,1.0418165816149154e-09,2.190966381103359e-09,2.9184163025685315e-09,6.553263006183556e-11,2.6476753236215698e-12,6.710104865948107e-10,9.290831053303476e-12,1.3613447069575349e-08,2.9266057050886273e-09,1.6083821021149e-07,1.039762037329548e-09,1.7051007028290215e-11,1.783956398574055e-09,2.0612683051807134e-07,6.54
1.1837707058810175e-06,3.3997244779512937e-09,5.676226937793403e-09,8.673735627415329e-08,1.0418011380454524e-09,2.1943540868075095e-09,2.9184914705976145e-09,6.278370934474934e-11,2.537066472708033e-12,6.709744356219734e-10,9.341453025740195e-12,1.3603634418636032e-08,2.9338573940681365e-09,1.6082481485911659e-07,1.0397023128699275e-09,1.714704487960546e-11,1.7847538658993412e-09,2.0715334270323756e-07,6.55
1.1826766673076804e-06,3.4050057941899416e-09,5.737228793506039e-09,8.673383671247093e-08,1.041785697452947e-09,2.1977422127983438e-09,2.918566674412264e-09,6.013725501280128e-11,2.43055936538179e-12,6.70934066445263e-10,9.392151029519388e-12,1.3593754747867224e-08,2.941102202930245e-09,1.6081141221120426e-07,1.0396425496477835e-09,1.7243223159864023e-11,1.785593973652815e-09,2.0818109810462343e-07,6.5600000000000005
1.1815809713905266e-06,3.410258800028788e-09,5.798683861408459e-09,8.673031650805096e-08,1.0417702598219609e-09,2.2011307630216555e-09,2.9186419140783245e-09,5.7590201673990277e-11,2.3280322509795594e-12,6.70889501732027e-10,9.442924843238828e-12,1.3583810658520036e-08,2.9483403397773962e-09,1.6079800225743432e-07,1.0395827476127095e-09,1.733954117378386e-11,1.7864762687579099e-09,2.092100859480359e-07,6.57
1.1804836272191545e-06,3.4154837839908323e-09,5.860593844246841e-09,8.672679565779236e-08,1.0417548251355138e-09,2.2045197416701598e-09,2.918717189660752e-09,5.513821072100286e-11,2.2293120392616757e-12,6.708409156472061e-10,9.493774194548743e-12,1.3573805960078383e-08,2.955572045209993e-09,1.6078458498794632e-07,1.0395229067167285e-09,1.74359981190138e-11,1.7874002328020047e-09,2.1024029515260772e-07,6.58
1.1793846434399504e-06,3.4206809973953854e-09,5.92296045914085e-09,8.672327415872436e-08,1.041739393378458e-09,2.2079091526001552e-09,2.9187925012248092e-09,5.277836157431556e-11,2.134282661824442e-12,6.707884251295823e-10,9.544698874592702e-12,1.3563743116298918e-08,2.962797524731593e-09,1.6077116039250162e-07,1.039463026909727e-09,1.753259333403202e-11,1.7883654199125386e-09,2.1127171510351326e-07,6.59
1.1782840284936486e-06,3.425850676938282e-09,5.985785429520377e-09,8.671975200793548e-08,1.0417239645363818e-09,2.2112989995219807e-09,2.9188678488356837e-09,5.0508276617793375e-11,2.0428498422807496e-12,6.707321252399968e-10,9.595698700556783e-12,1.3553624075776085e-08,2.970016970668051e-09,1.6075772846075335e-07,1.0394031081409289e-09,1.762932621719811e-11,1.789371412067074e-09,2.123043353998927e-07,6.6000000000000005
1.177181790896274e-06,3.430993071417656e-09,6.049070475575473e-09,8.671622920248962e-08,1.0417085385943122e-09,2.214689286225239e-09,2.9189432325580386e-09,4.832508590207162e-11,1.9548994149663603e-12,6.706721309826427e-10,9.646773471394313e-12,1.3543451254572017e-08,2.9772305881084654e-09,1.6074428918256632e-07,1.0393431503606433e-09,1.7726196131030186e-11,1.7904177662007699e-09,2.1333814555673276e-07,6.61
1.1760779390849118e-06,3.4361084268770754e-09,6.112817319619736e-09,8.671270573947218e-08,1.0416931155374348e-09,2.2180800164552928e-09,2.9190186524562716e-09,4.622599907663384e-11,1.870320355942555e-12,6.706085541974048e-10,9.697922992003741e-12,1.353322699354164e-08,2.984438580504863e-09,1.6073084254783803e-07,1.0392831535192882e-09,1.7823202454683434e-11,1.7915040435909443e-09,2.1437313516859124e-07,6.62
1.1749724814182947e-06,3.4411969865421366e-09,6.17702768614805e-09,8.670918161598992e-08,1.0416776953510923e-09,2.2214711939138257e-09,2.9190941085945205e-09,4.420830553354145e-11,1.7890047919253618e-12,6.705415035513522e-10,9.749147073053557e-12,1.352295355830083e-08,2.991641149623704e-09,1.6071738854649727e-07,1.0392231175673819e-09,1.7920344583704383e-11,1.792629809970702e-09,2.1540929390901514e-07,6.63
1.173865426177389e-06,3.4462589907570554e-09,6.241703301894355e-09,8.670565682917081e-08,1.041662278020787e-09,2.2248628222594015e-09,2.919169601036671e-09,4.226937455116217e-11,1.7108480092147316e-12,6.704710845302294e-10,9.800445530807243e-12,1.35126331391946e-08,2.9988384954973915e-09,1.6070392716850255e-07,1.0391630424555362e-09,1.8017621929785233e-11,1.7937946356425648e-09,2.164466115299595e-07,6.640000000000001
1.1727567815659839e-06,3.4512946769212604e-09,6.306845895889377e-09,8.670213137616392e-08,1.0416468635321815e-09,2.2282549051080247e-09,2.9192451298463634e-09,4.0406655437899536e-11,1.6357484626237559e-12,6.703973994299474e-10,9.851818186948204e-12,1.3502267851265275e-08,3.0060308163757757e-09,1.6069045840384078e-07,1.0391029281344495e-09,1.8115033920518138e-11,1.7949980955921015e-09,2.1748507786120548e-07,6.65
1.171646555711276e-06,3.4563042794259857e-09,6.372457199518426e-09,8.669860525413925e-08,1.0416314518710996e-09,2.231647446033699e-09,2.9193206950869968e-09,3.8617677675920655e-11,1.5636077844078183e-12,6.703205473480764e-10,9.903264868404733e-12,1.3491859734220637e-08,3.0132183086776664e-09,1.6067698224252564e-07,1.039042774554898e-09,1.8212579999149572e-11,1.7962397696015574e-09,2.1852468280977956e-07,6.66
1.1705347566644583e-06,3.4612880295908647e-09,6.43853894657913e-09,8.669507846028758e-08,1.0416160430235276e-09,2.2350404485689894e-09,2.919396296821738e-09,3.690005106488576e-11,1.494330793193814e-12,6.702406241753362e-10,9.954785407174936e-12,1.3481410752402122e-08,3.020401166942337e-09,1.6066349867459614e-07,1.0389825816677289e-09,1.8310259624334607e-11,1.7975192423634847e-09,2.1956541635937162e-07,6.67
1.1694213925471709e-06,3.466246176698828e-09,6.505092865439015e-09,8.66915509917749e-08,1.041600636974788e-09,2.238433916304162e-09,2.9194719351127332e-09,3.52508310044553e-11,1.4277995706782551e-12,6.701577485716123e-10,1.0006379645160811e-11,1.3470923392561715e-08,3.0275795997352107e-09,1.6065000769039869e-07,1.0389223494254735e-09,1.8408072212589104e-11,1.798836066314117e-09,2.2060726841069134e-07,6.68
1.1683064714269768e-06,3.4711789698363065e-09,6.572120685869401e-09,8.668802284578127e-08,1.0415852337102504e-09,2.2418278528031902e-09,2.9195476100217948e-09,3.366706316972334e-11,1.363895713089971e-12,6.700720396700616e-10,1.0058047429696775e-11,1.346040015107899e-08,3.0347538159151896e-09,1.606365092803423e-07,1.0388620777809497e-09,1.8506017187193096e-11,1.8001897937229332e-09,2.216502289173175e-07,6.69
1.1671900009917523e-06,3.4760866106472644e-09,6.639624156770453e-09,8.66844940196023e-08,1.0415698332171807e-09,2.245222261383853e-09,2.919623321612185e-09,3.214720340761909e-11,1.3025583328791907e-12,6.699835589588997e-10,1.0109788602172572e-11,1.344984219703781e-08,3.0419239889075152e-09,1.6062300343426353e-07,1.0388017666836288e-09,1.860409410609093e-11,1.8015800601768553e-09,2.2269428824082992e-07,6.7
1.1660719890276659e-06,3.480969322321688e-09,6.707605020372769e-09,8.668096451050027e-08,1.0415544354820374e-09,2.2486171454409402e-09,2.919699069946023e-09,3.0689040065972256e-11,1.2436991949719406e-12,6.698923953167153e-10,1.0161603014252445e-11,1.3439251328741406e-08,3.0490903088711427e-09,1.6060949014235237e-07,1.0387414160849339e-09,1.8702302474103542e-11,1.8030064626806627e-09,2.237394366296396e-07,6.71
1.1649524432511902e-06,3.485827325148798e-09,6.776065021425369e-09,8.667743431575647e-08,1.041539040491427e-09,2.252012508332882e-09,2.919774855085209e-09,2.9290427848426195e-11,1.1872326956632772e-12,6.697986349735628e-10,1.0213490521910996e-11,1.3428629282791038e-08,3.0562529642119462e-09,1.6059596939482335e-07,1.0386810259363584e-09,1.8800641808907017e-11,1.8044686028555336e-09,2.2478566440223558e-07,6.72
1.1638313713098364e-06,3.4906608364749347e-09,6.845005907245497e-09,8.667390343267109e-08,1.0415236482321042e-09,2.2554083533824073e-09,2.9198506770914296e-09,2.794928731738856e-11,1.1330758453725544e-12,6.697023615286802e-10,1.026545098526319e-11,1.341797773465755e-08,3.0634121415503353e-09,1.605824411819144e-07,1.0386205961894606e-09,1.889911164072905e-11,1.8059660870150465e-09,2.2583296194644322e-07,6.73
1.1627087807828884e-06,3.495470070661447e-09,6.91442942776838e-09,8.667037185856299e-08,1.041508258690973e-09,2.2588046838772026e-09,2.919926536026164e-09,2.66636043969826e-11,1.0811482513987213e-12,6.696036559682073e-10,1.0317484268394341e-11,1.340729829925292e-08,3.0705680256888593e-09,1.605689054938855e-07,1.0385601267958575e-09,1.899771151204541e-11,1.8074985262411824e-09,2.268813197186817e-07,6.74
1.1615846791821377e-06,3.500255239042581e-09,6.984337335597044e-09,8.666683959076947e-08,1.0414928718550862e-09,2.2622015030705726e-09,2.92000243195069e-09,2.5431429875997288e-11,1.0313721006755722e-12,6.695025966829044e-10,1.0369590239190127e-11,1.3396592531501805e-08,3.077720799579824e-09,1.6055536232101767e-07,1.0384996177072185e-09,1.9096440977276468e-11,1.8090655364603275e-09,2.2793072824322265e-07,6.75
1.1604590739526167e-06,3.5050165498833672e-09,7.054731386052081e-09,8.666330662664621e-08,1.0414774877116454e-09,2.2655988141821e-09,2.9200783649260887e-09,2.425087891083862e-11,9.836721425270436e-13,6.693992594858701e-10,1.0421768769166582e-11,1.3385861926913103e-08,3.084870644292899e-09,1.605418116536116e-07,1.0384390688752604e-09,1.919529960248363e-11,1.810666738519274e-09,2.2898117811144777e-07,6.76
1.159331972473334e-06,3.5097542083375086e-09,7.1256133372214405e-09,8.665977296356692e-08,1.0414621062480023e-09,2.2689966203983033e-09,2.9201543350132515e-09,2.3120130528480275e-11,9.379756714224836e-13,6.692937176302598e-10,1.0474019733300098e-11,1.337510792215149e-08,3.0920177389827284e-09,1.6052825348198664e-07,1.038378480251741e-09,1.929428696506584e-11,1.8123017582612234e-09,2.3003265998110703e-07,6.7700000000000005
