Time,IX,IX_TF_VIIa,TF_VIIa,IXa,X,X_TF_VIIa,Xa,VIIIa_IXa,X_VIIIa_IXa,V,Va,VIII,VIIIa,IIa,II,II_Va_Xa,Va_Xa,mIIa,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,k14,k15,k16,k17,k18,k19,k20,I,IIa_plus_1_2mIIa,compartment_1,R1,R1b,R2,R2b,R3,R3b,R4,R5,R6,R7,R8,R9,R9b,R10,R11,R12,R7_atn,R8_atn,R4_atn,VIIIa_IXa_degradation
4.03,8.76140711230961e-08,1.045819919051593e-09,2.9004233935058353e-09,1.3379546128229763e-09,1.6401596709926643e-07,1.0537516089555661e-09,3.209262974901412e-09,8.001655660297478e-13,1.3541763747937882e-12,1.2037688452815694e-08,6.242647451900448e-09,4.589923248072648e-10,2.388533332519121e-10,7.334835962994466e-11,1.3739053149322882e-06,9.829012420559162e-10,7.367628532279377e-10,2.5038435466024758e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.007113745662775e-14,3.011947091885965e-08,1.0,3.121120913329611e-10,3.137459757154779e-10,1.2065039942746656e-09,1.211814350298901e-09,1.3122638738815307e-11,1.1104246273309062e-11,2.811765945357313e-11,7.726421571003934e-10,1.4730270737678776e-11,1.765889403500715e-11,6.733266821469525e-13,3.242115304553997e-08,3.145283974578932e-08,1.8447389154311988e-10,3.1917483622952452e-12,1.7087245919834995e-09,6.0280977097187435e-09,2.2984899408174746e-10,6.455079302356775e-12,0.0
4.04,8.761060419549222e-08,1.0458035797871965e-09,2.9004928405542875e-09,1.3414057591297787e-09,1.6400377018222376e-07,1.0536985011715104e-09,3.204353379200342e-09,8.119723296253114e-13,1.3744901726661287e-12,1.1969325027570068e-08,6.293871570416147e-09,4.565320344949135e-10,2.4128150300279547e-10,7.521400454420666e-11,1.3735795239220712e-06,9.926128356802105e-10,7.441905663335703e-10,2.5352649237703196e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.0401652354907113e-14,3.049839308978804e-08,1.0,3.1210710767335003e-10,3.1374107393615896e-10,1.2064420721986131e-09,1.2117532763472368e-09,1.3315277844046775e-11,1.1270819415862254e-11,2.8073533560760918e-11,7.670789419768274e-10,1.462889967446983e-11,1.8005217340294833e-11,6.867520503415267e-13,3.273759388356147e-08,3.176361074176674e-08,1.88672023942627e-10,3.2325041153462616e-12,1.7191026369581663e-09,6.0690819807209214e-09,2.3148593072649113e-10,6.519898515306963e-12,0.0
4.05,8.760713711317728e-08,1.0457872397420335e-09,2.900562296930031e-09,1.3448566515512168e-09,1.639915719462406e-07,1.0536453848409303e-09,3.199341324311256e-09,8.239266104204558e-13,1.3950658305425567e-12,1.1900605583987875e-08,6.345348182453409e-09,4.5405631006004937e-10,2.43724697498988e-10,7.71220375173071e-11,1.3732505596858506e-06,1.002380961279421e-09,7.516652722792913e-10,2.56699373153515e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.0737052483533083e-14,3.08810468159391e-08,1.0,3.121021314373607e-10,3.1373617192261005e-10,1.2063801271544682e-09,1.2116921925670696e-09,1.3510306935288289e-11,1.1439539810448964e-11,2.802851340707904e-11,7.61481984583634e-10,1.4526811163394006e-11,1.8355979006539745e-11,7.00354955588423e-13,3.3055808295835925e-08,3.2076190760941475e-08,1.9295200421536023e-10,3.27362817273612e-12,1.7294273568149344e-09,6.109755987113815e-09,2.331119403376254e-10,6.585124257178561e-12,0.0
4.0600000000000005,8.760366988094818e-08,1.0457708989928303e-09,2.900631762688394e-09,1.3483072815187393e-09,1.6397937236751874e-07,1.0535922598317697e-09,3.1942273813028772e-09,8.360296673365427e-13,1.4159057843964954e-12,1.1831533591795536e-08,6.397074367860206e-09,4.5156526909330773e-10,2.4618279545495964e-10,7.90732836728454e-11,1.3729184045140243e-06,1.0122052547003313e-09,7.591867856439224e-10,2.599031694760131e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.1077399136819346e-14,3.126745362079442e-08,1.0,3.120971626467612e-10,3.137312696978491e-10,1.2063181588953868e-09,1.211631098806535e-09,1.3707746107262781e-11,1.1610427432051262e-11,2.7982604103634283e-11,7.558521712343616e-10,1.4424021469832455e-11,1.8711164239776956e-11,7.141349723963979e-13,3.3375783218415255e-08,3.23905681504106e-08,1.9731505181316198e-10,3.3151204086289223e-12,1.7396962963474175e-09,6.150106160539154e-09,2.3472648932527886e-10,6.650754854752834e-12,0.0
4.07,8.760020250356999e-08,1.045754557616339e-09,2.900701237885689e-09,1.351757640493557e-09,1.6396717142205305e-07,1.0535391260109667e-09,3.1890121474823073e-09,8.482827581022087e-13,1.437012473507249e-12,1.1762112652593491e-08,6.449047100644303e-09,4.490590345359087e-10,2.486556702324822e-10,8.106858058645059e-11,1.3725830408187822e-06,1.0220853363675092e-09,7.66754910394691e-10,2.6313805264262693e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.1422754157622207e-14,3.1657634897701684e-08,1.0,3.120922013221119e-10,3.1372636728490167e-10,1.20625616717389e-09,1.2115699949126115e-09,1.3907615428738174e-11,1.178350228275944e-11,2.7935810990579474e-11,7.501904025835198e-10,1.4320547160716897e-11,1.907075554887371e-11,7.280915705869602e-13,3.3697505101502135e-08,3.2706730763760294e-08,2.0176239397543088e-10,3.3569806070975304e-12,1.7499069902061469e-09,6.190118836733309e-09,2.3632903973871434e-10,6.71678854211816e-12,0.0
4.08,8.759673498577481e-08,1.045738215689329e-09,2.9007707225792133e-09,1.3552077199680922e-09,1.639549690856309e-07,1.053485983244452e-09,3.1836962466901217e-09,8.606871390612829e-13,1.4583883401862226e-12,1.1692346501398211e-08,6.501263247725406e-09,4.4653773474631904e-10,2.511431897744338e-10,8.310877839626835e-11,1.3722444511377989e-06,1.032020811114147e-09,7.743694397622305e-10,2.6640419272689516e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.1773179939293752e-14,3.2051611905623685e-08,1.0,3.120872474826862e-10,3.137214647067987e-10,1.2061941517419158e-09,1.2115088807311198e-09,1.4109934939379086e-11,1.1958784389527025e-11,2.7888139639652058e-11,7.444975934300373e-10,1.4216405101173651e-11,1.9434732686341748e-11,7.422241128520698e-13,3.40209599064504e-08,3.30246659556527e-08,2.0629526547223509e-10,3.3992084603019375e-12,1.7600569641478886e-09,6.229780261576255e-09,2.3791904949437913e-10,6.783223459593503e-12,0.0
4.09,8.759326733226099e-08,1.0457218732885806e-09,2.9008402168272663e-09,1.3586575114674263e-09,1.6394276533383146e-07,1.0534328313971475e-09,3.1782803295954615e-09,8.732440649806938e-13,1.4800358295031248e-12,1.1622239008184274e-08,6.553719567687257e-09,4.440015035669158e-10,2.536452165386008e-10,8.519473991344651e-11,1.3719026181379278e-06,1.0420112680128922e-09,7.820301561155727e-10,2.6970175854144592e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.21287394276347e-14,3.244940576488696e-08,1.0,3.1208230114653636e-10,3.137165619865742e-10,1.206132112350834e-09,1.2114477561067195e-09,1.4314724646599592e-11,1.2136293801925622e-11,2.7839595856712185e-11,7.387746725113828e-10,1.4111612450975376e-11,1.9803072590283434e-11,7.565318523512517e-13,3.434613310287419e-08,3.334436057641255e-08,2.1091490833681144e-10,3.441803566654615e-12,1.7701437363202986e-09,6.269076597392578e-09,2.394959726140865e-10,6.850057652652116e-12,0.0
4.1,8.7589799547692e-08,1.0457055304908767e-09,2.9009097206891536e-09,1.3621070065507469e-09,1.639305601420251e-07,1.0533796703329639e-09,3.1727650739911297e-09,8.859547888583817e-13,1.5019573890121792e-12,1.1551794179426402e-08,6.606412709529765e-09,4.4145048039064874e-10,2.5616160743148106e-10,8.732734073262129e-11,1.3715575246188946e-06,1.0520562802066828e-09,7.89736830837144e-10,2.730309176016494e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.2489496122847425e-14,3.285103745293055e-08,1.0,3.1207736233037153e-10,3.13711659147263e-10,1.2060700487514447e-09,1.2113866208829083e-09,1.4522004522417398e-11,1.2316050589899868e-11,2.779018568428012e-11,7.330225822883622e-10,1.4006186660800563e-11,2.0175749327597618e-11,7.710139303530707e-13,3.467300966586859e-08,3.366580096661385e-08,2.1562257158728396e-10,3.4847654289729304e-12,1.7801648185818569e-09,6.307993929508366e-09,2.410592594734955e-10,6.9172890708454985e-12,0.0
4.11,8.758633163669549e-08,1.045689187372995e-09,2.9009792342252e-09,1.3655561968127976e-09,1.6391835348537273e-07,1.0533264999147996e-09,3.167151185088681e-09,8.988205617312111e-13,1.524155468478335e-12,1.1481016159641523e-08,6.6593392114211284e-09,4.3888481022770324e-10,2.586922137420876e-10,8.95074693424036e-11,1.3712091535169897e-06,1.0621554047395813e-09,7.974892241977615e-10,2.7639183608927045e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.285551408148896e-14,3.325652780005486e-08,1.0,3.120724310496467e-10,3.137067562118985e-10,1.2060079606940385e-09,1.2113254749020194e-09,1.4731794500309316e-11,1.2498074841522346e-11,2.7739915404073036e-11,7.27242278720619e-10,1.3900145468300912e-11,2.0552734038575078e-11,7.856693739260554e-13,3.5001574073342665e-08,3.39889729516666e-08,2.2041951093742713e-10,3.5280934526186286e-12,1.7901177178568902e-09,6.34651827306781e-09,2.4260835706105183e-10,6.984915566727614e-12,0.0
4.12,8.758286360357764e-08,1.0456728440076754e-09,2.9010487574954202e-09,1.3690050745271663e-09,1.639061453397171e-07,1.0532733200098986e-09,3.161439256190144e-09,9.11842509167663e-13,1.5466322898455814e-12,1.1409908804636159e-08,6.712495788788795e-09,4.363046290313895e-10,2.6123689616959765e-10,9.173600562157058e-11,1.3708574888941282e-06,1.072308267736321e-09,8.05287138838718e-10,2.7978466832512775e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.3226855759721227e-14,3.36658962046369e-08,1.0,3.1206750732076987e-10,3.137018532023026e-10,1.2059458479294754e-09,1.2112643180113832e-09,1.4944112451166883e-11,1.2682384776733767e-11,2.7688790316589737e-11,7.214346720905262e-10,1.3793505818773128e-11,2.0933989164874203e-11,8.004968780308162e-13,3.5331811757175766e-08,3.431386456756227e-08,2.2530699504648184e-10,3.5717871525532182e-12,1.799999913833305e-09,6.384635101050165e-09,2.4414269184453045e-10,7.052935364262674e-12,0.0
4.13,8.757939545284925e-08,1.0456565004710639e-09,2.9011182905620035e-09,1.3724536314595027e-09,1.638939356799309e-07,1.0532201304799264e-09,3.1556300274655336e-09,9.250218593671513e-13,1.5693902723101122e-12,1.1338476475943214e-08,6.765878797423417e-09,4.337100910541533e-10,2.6379549681416983e-10,9.401386096373412e-11,1.370502514117352e-06,1.0825144062284955e-09,8.131303204048676e-10,2.8320957615454658e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.360358601163437e-14,3.407916299950932e-08,1.0,3.120625911568402e-10,3.136969501413191e-10,1.2058837102072387e-09,1.2112031500519154e-09,1.515897792189269e-11,1.286900023294292e-11,2.7636817007828947e-11,7.156007366639598e-10,1.3686285865452968e-11,2.1319479018997906e-11,8.154952039786727e-13,3.5663706405997225e-08,3.4640460999311854e-08,2.302862934002732e-10,3.615845766355875e-12,1.8098089013722259e-09,6.422330233980349e-09,2.456617021227931e-10,7.121346188543991e-12,0.0
4.14,8.75759271891271e-08,1.045640156841324e-09,2.901187833488863e-09,1.3759018590892119e-09,1.6388172448022214e-07,1.053166931182807e-09,3.1497243383369998e-09,9.383599006530276e-13,1.5924319532064405e-12,1.1266723895397228e-08,6.8194843315158835e-09,4.3110136385602924e-10,2.6636784429011173e-10,9.634197097100669e-11,1.370144212200647e-06,1.0927732972723028e-09,8.210184758145795e-10,2.8666672531108653e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.398577135045329e-14,3.449634900830139e-08,1.0,3.1205768256842916e-10,3.1369204705239716e-10,1.2058215472759317e-09,1.211141970860228e-09,1.5376411438257603e-11,1.3057942016292811e-11,2.7584002932002258e-11,7.09741489333114e-10,1.3578504580276097e-11,2.1709167729374143e-11,8.306631016435792e-13,3.599724046565309e-08,3.496874551271369e-08,2.3535867788166496e-10,3.660268322100239e-12,1.8195421870625087e-09,6.459589688155384e-09,2.471648325075022e-10,7.190145425886571e-12,0.0
4.15,8.757245881684376e-08,1.0456238131945405e-09,2.9012573863402884e-09,1.3793497492627589e-09,1.6386951171503943e-07,1.053113721978165e-09,3.1437229859716344e-09,9.518578560408743e-13,1.6157597543902147e-12,1.1194655711697942e-08,6.873308516263636e-09,4.2847861340048947e-10,2.6895376898907986e-10,9.872127361289008e-11,1.3697825668093775e-06,1.1030844444600162e-09,8.289513275783989e-10,2.901562747254845e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.4373477758100243e-14,3.491747424067103e-08,1.0,3.120527815658996e-10,3.1368714395836214e-10,1.2057593588841907e-09,1.2110807802748896e-09,1.5596432449399845e-11,1.3249229985999759e-11,2.75303551720566e-11,7.038579296180693e-10,1.3470180659443723e-11,2.2103013390332703e-11,8.459990886156294e-13,3.633239661283692e-08,3.529870222272052e-08,2.40525429138893e-10,3.7050538489034086e-12,1.8291972661938987e-09,6.4963991962812844e-09,2.4865151652765416e-10,7.2593305995527294e-12,0.0
4.16,8.756899034038695e-08,1.0456074696066956e-09,2.901326949181615e-09,1.3827972938788897e-09,1.6385729735863187e-07,1.0530605027246833e-09,3.13762679436709e-09,9.655169438021255e-13,1.6393760951629812e-12,1.112227671296729e-08,6.927347364069472e-09,4.2584201138368525e-10,2.7155309557735004e-10,1.011527199858268e-10,1.3694175617785048e-06,1.1134473357006728e-09,8.3692858726256e-10,2.936783816580738e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.4766771750710868e-14,3.534255851895468e-08,1.0,3.1204788815822145e-10,3.1368224088200867e-10,1.205697144780341e-09,1.2110195781333857e-09,1.581906032044307e-11,1.3442883980336445e-11,2.74758810447671e-11,6.979510685794258e-10,1.3361333050846264e-11,2.250097083903325e-11,8.615015547139038e-13,3.6669157036135255e-08,3.563031474242153e-08,2.457878330706466e-10,3.75020127236894e-12,1.838771635434237e-09,6.532744450835029e-09,2.5012118549035946e-10,7.328899137358882e-12,0.0
4.17,8.756552176409831e-08,1.0455911261536583e-09,2.9013965220792315e-09,1.3862444848904809e-09,1.6384508138504892e-07,1.0530072732801042e-09,3.131436614559824e-09,9.79338377195281e-13,1.6632833918554928e-12,1.1049591828024995e-08,6.981596773473667e-09,4.2319173529193906e-10,2.741656429390105e-10,1.03637274410243e-10,1.3690491811168932e-06,1.1238614431040011e-09,8.449499553973308e-10,2.9723320165591265e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.5165720379244614e-14,3.577162147311976e-08,1.0,3.1204300235301143e-10,3.1367733784609746e-10,1.2056349047123706e-09,1.2109583642721197e-09,1.60443143281144e-11,1.3638923813215039e-11,2.7420588102513263e-11,6.920219285243697e-10,1.325198094872287e-11,2.29029916080441e-11,8.771687599719522e-13,3.700750343486704e-08,3.5963566179328036e-08,2.5114718048176923e-10,3.795709412820585e-12,1.8482627942958846e-09,6.5686111120697555e-09,2.5157326879028907e-10,7.398848370891887e-12,0.0
4.18,8.756205309227232e-08,1.0455747829111744e-09,2.901466105100588e-09,1.3896913143063846e-09,1.6383286376814037e-07,1.0529540335012315e-09,3.1251533248333425e-09,9.933233641971086e-13,1.6874840574109944e-12,1.097660612766425e-08,7.036052528086052e-09,4.2052796845923957e-10,2.767912241191527e-10,1.061759145275891e-10,1.3686774090116158e-06,1.1343262228643417e-09,8.530151213853501e-10,3.0082088850990966e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.5570391230094827e-14,3.620468253571675e-08,1.0,3.120381241564403e-10,3.136724348733523e-10,1.2055726384279629e-09,1.2108971385264161e-09,1.6272213656364168e-11,1.3837369270770152e-11,2.7364484135054848e-11,6.860715427051194e-10,1.3142143788158036e-11,2.3309023880277804e-11,8.929988327117782e-13,3.734741701803906e-08,3.629843913165893e-08,2.566047667275295e-10,3.841576983525198e-12,1.8576682466308767e-09,6.603984816294557e-09,2.5300719423035146e-10,7.469175534725514e-12,0.0
4.19,8.755858432915516e-08,1.0455584399548563e-09,2.9015356983142057e-09,1.393137774193278e-09,1.6382064448155615e-07,1.0529007832439322e-09,3.1187778309264443e-09,1.0074731072338523e-12,1.711980500968524e-12,1.0903324825927332e-08,7.090710295518121e-09,4.178509001247347e-10,2.7942964626706333e-10,1.087696313973818e-10,1.3683022298322618e-06,1.1448411151445705e-09,8.611237634099696e-10,3.044415942119514e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.5980852425699035e-14,3.664176093683155e-08,1.0,3.1203325357329907e-10,3.136675319864569e-10,1.2055103456745034e-09,1.210835900730522e-09,1.650277739198759e-11,1.4038240107941895e-11,2.7307577171307267e-11,6.80100955009842e-10,1.3031841239416824e-11,2.3719012446440758e-11,9.089897677126318e-13,3.76888785034211e-08,3.663491568462626e-08,2.621618913463264e-10,3.887802588904947e-12,1.8669855021543933e-09,6.638851184432129e-09,2.544223883537462e-10,7.539877765637128e-12,0.0
4.2,8.755511547894345e-08,1.045542097360173e-09,2.901605301789684e-09,1.3965838566775072e-09,1.6380842349874637e-07,1.0528475223631372e-09,3.112311066241471e-09,1.021788802912434e-12,1.736775127446197e-12,1.0829753281381284e-08,7.1455656263151006e-09,4.151607254902264e-10,2.820807105794154e-10,1.1141942959424467e-10,1.3679236281352417e-06,1.1554055439600186e-09,8.692755483435909e-10,3.080954689120275e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.639717262514904e-14,3.708287569903754e-08,1.0,3.1202839060688326e-10,3.1366262920805186e-10,1.2054480261991927e-09,1.2107746507176077e-09,1.673602452024826e-11,1.4241556045058815e-11,2.7249875481116564e-11,6.741112196461571e-10,1.2921093202120692e-11,2.4132898665158042e-11,9.251394244810763e-13,3.803186811674035e-08,3.6972977406720597e-08,2.6781985768067847e-10,3.934384722738755e-12,1.8762120779960795e-09,6.67319583085747e-09,2.5581827678753763e-10,7.610952101824499e-12,0.0
4.21,8.755164654578325e-08,1.045525755202439e-09,2.901674915597711e-09,1.4000295539469387e-09,1.637962007929611e-07,1.052794250712844e-09,3.1057539920525454e-09,1.0362716417516675e-12,1.7618703371245168e-12,1.0755896998393502e-08,7.20061395288808e-09,4.1245764577766294e-10,2.8474421224346124e-10,1.141263273049511e-10,1.3675415886680955e-06,1.1660189170624015e-09,8.774701316560106e-10,3.117826608753596e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.6819421024801348e-14,3.75280456323481e-08,1.0,3.1202353525908543e-10,3.136577265607317e-10,1.2053856797489795e-09,1.2107133883197704e-09,1.6971973920503632e-11,1.4447336764421036e-11,2.7191387577033978e-11,6.681034008173322e-10,1.2809919799265715e-11,2.455062042593996e-11,9.414455256290228e-13,3.8376365590998246e-08,3.7312605345996847e-08,2.735799724863631e-10,3.981321766353096e-12,1.8853455002787372e-09,6.707004372520839e-09,2.571942845978926e-10,7.682395482122893e-12,0.0
4.22,8.754817753365751e-08,1.0455094135549033e-09,2.9017445398087305e-09,1.40347485856591e-09,1.6378397633784115e-07,1.0527409681493604e-09,3.099107486223057e-09,1.050922739044397e-12,1.7872683941313343e-12,1.0681761200591589e-08,7.255850905234102e-09,4.0974185223033323e-10,2.874199566364914e-10,1.168913356469003e-10,1.3671560967313759e-06,1.1766806935122615e-09,8.857072006620396e-10,3.155033123946361e-08,20000000.0,20000000.0,10000000.0,20000000.0,10000000.0,100000000.0,10000000.0,400000000.0,0.005,0.4,0.3,1.15,8.2,32.0,100000.0,24.0,44.0,0.001,70.0,0.02,-2.7247665916537034e-14,3.797728882300323e-08,1.0,3.1201868753192723e-10,3.1365282406647097e-10,1.2053233060774237e-09,1.2106521133717644e-09,1.7210643234060542e-11,1.465560083187694e-11,2.7132121239974328e-11,6.620785220560076e-10,1.2698340416659273e-11,2.497210667596776e-11,9.5790544755277e-13,3.872235138454045e-08,3.765378219239237e-08,2.7944355562065407e-10,4.028612216198976e-12,1.8943833056681195e-09,6.740262081990302e-09,2.585498232107673e-10,7.754205124639906e-12,0.0
