Time,AA,AAp,W,WAA,WAAp,WWAA,WWAAp,TT,TTW,TTWW,TTWAA,TTWAAp,TTAA,TTAAp,TTWWAA,TTWWAAp,Y,Yp,Z,B,Bp,SetYp,Hill,Bias,cell,complex_r1,complex_r2,complex_r3,complex_r4,complex_r5,complex_r6,complex_r7,complex_r8,complex_r9,complex_r10,complex_r11,complex_r12,phosphorylation_r1,phosphorylation_r2,phosphorylation_r3,phosphorylation_r4,phosphorylation_r5,phosphorylation_r6,phosphorylation_r7,phosphorylation_r8,phosphorylation_r9,phosphorylation_r10,phosphotransfer_r1,phosphotransfer_r2,phosphotransfer_r3,phosphotransfer_r4,phosphotransfer_r5,phosphotransfer_r6,phosphotransfer_r7,phosphotransfer_r8,phosphotransfer_r9,phosphotransfer_r10,phosphotransfer_r11,phosphotransfer_r12
7.5200000000000005,3.7048830886796555e-07,3.275639377281022e-11,2.1135864678955767e-08,7.944787475039778e-07,7.02383675564242e-11,1.8819218072844507e-07,1.664096808735093e-11,1.5992168583373296e-07,8.688035636840629e-07,3.245542900758113e-07,4.384202170687515e-10,3.8762960117511025e-14,1.5084675293956606e-09,1.3337804203825528e-13,1.0796069185738529e-06,6.51737480352189e-08,8.366749846362034e-06,1.633250153637982e-06,2e-05,9.585768294038887e-07,1.0414231705961137e-06,1.63e-06,4.0,0.6982939816364715,1.41,-2.9461964602725263e-10,-1.0264105697429262e-09,4.450557571409698e-09,9.904697062285671e-10,9.48090788079918e-10,-7.575947438144338e-09,4.7459146847880615e-11,-4.44159198669094e-09,-1.0855363431433272e-12,-2.5072483677631634e-09,3.3890860628189858e-09,-3.1662380490815203e-12,2.3594809205431556e-05,1.1858219301936974e-08,2.5428881271359817e-08,6.023467128575341e-09,4.828152021336691e-11,1.403251588771953e-11,1.4628425431379381e-08,8.520666051529351e-08,2.302882716629555e-05,5.13942334689182e-07,2.656399399228707e-10,5.696022543683179e-10,1.3495092877566988e-10,1.0816372314916341e-12,3.143505499495913e-13,5.285304186016497e-07,1.1592930573543246e-08,2.4858307795668583e-08,5.889463567059121e-09,4.720429214854843e-11,1.3718735602706683e-11,2.3065870481049388e-05
7.53,3.7045666469070605e-07,3.2753916109042214e-11,2.1132725934860758e-08,7.945485378624875e-07,7.024524199120835e-11,1.8811454554277668e-07,1.663426082107396e-11,1.598978270810896e-07,8.687634207072905e-07,3.2457880049031333e-07,4.3837120584022246e-10,3.875900506820147e-14,1.5081096598839997e-09,1.3334766504979585e-13,1.0796439317951672e-06,6.517663304389032e-08,8.366687104473808e-06,1.63331289552621e-06,2e-05,9.584668085429088e-07,1.0415331914570934e-06,1.63e-06,4.0,0.6982616079593272,1.41,-2.934075651009657e-10,-1.022948284396531e-09,4.4410254220272114e-09,9.83349055298017e-10,9.556141079710667e-10,-7.550918061503532e-09,4.722642958216351e-11,-4.432098958484391e-09,-1.0817249386143227e-12,-2.5004412194478563e-09,3.379357085407024e-09,-3.153570196216298e-12,2.359561812938338e-05,1.1857206466755429e-08,2.5431115051364635e-08,6.020982259187653e-09,4.827006588390718e-11,1.4030947185328e-11,1.4628315733462005e-08,8.520993375960237e-08,2.3029711826919565e-05,5.139966299840755e-07,2.655893605850722e-10,5.695926203901557e-10,1.348810530187176e-10,1.0812667706109993e-12,3.1428240026954796e-13,5.284931498751677e-07,1.159196676654186e-08,2.486055432147191e-08,5.8870456278248426e-09,4.719318741939557e-11,1.3717232991592867e-11,2.306671854701662e-05
7.54,3.704251636878477e-07,3.275144945479649e-11,2.1129599711415888e-08,7.94618116945247e-07,7.025209440492226e-11,1.8803715638906186e-07,1.6627574379777874e-11,1.598740848191954e-07,8.687233343920134e-07,3.246033156929894e-07,4.383223932535325e-10,3.87550655564286e-14,1.507753533620346e-09,1.333174326993913e-13,1.0796807783520861e-06,6.517950483448877e-08,8.366624653443645e-06,1.6333753465563715e-06,2e-05,9.583574359756749e-07,1.0416425640243276e-06,1.63e-06,4.0,0.6982293836358613,1.41,-2.9220169675805936e-10,-1.0194997474398836e-09,4.431498262184807e-09,9.76281214343771e-10,9.630452649983241e-10,-7.525985636273802e-09,4.699506408484686e-11,-4.422610859277763e-09,-1.077929473596123e-12,-2.4936511060987442e-09,3.369656376240973e-09,-3.1409651313540627e-12,2.3596423410884844e-05,1.1856198214156942e-08,2.543334206906652e-08,6.018505264544703e-09,4.825866735058642e-11,1.4029384840865814e-11,1.4628206544080868e-08,8.52131918298459e-08,2.303059238644484e-05,5.140506053460056e-07,2.6553905474891886e-10,5.695831803768572e-10,1.348114497853754e-10,1.0808982701486043e-12,3.1421459648037983e-13,5.284561260911767e-07,1.159100727200293e-08,2.4862793881680746e-08,5.8846352988981795e-09,4.7182135680321684e-11,1.371573637714916e-11,2.306756272160853e-05
7.55,3.703938050770494e-07,3.274899375036529e-11,2.1126485946344238e-08,7.946874854675112e-07,7.025892487902415e-11,1.879600123728442e-07,1.6620908690022813e-11,1.5985045835116171e-07,8.68683305018431e-07,3.2462783513893357e-07,4.3827377833290465e-10,3.875114151620784e-14,1.5073991398823446e-09,1.3328734380429434e-13,1.0797174591440711e-06,6.518236348084715e-08,8.366562491677869e-06,1.6334375083221493e-06,2e-05,9.582487076668267e-07,1.0417512923331758e-06,1.63e-06,4.0,0.6981973078541324,1.41,-2.9100200196287405e-10,-1.0160648904661183e-09,4.421976247412012e-09,9.692657524972078e-10,9.70385029672824e-10,-7.501149684276819e-09,4.676502638431056e-11,-4.413127845573538e-09,-1.0741498653438202e-12,-2.4868779961717e-09,3.359983848676784e-09,-3.128422453821471e-12,2.3597225069593674e-05,1.185519451910112e-08,2.543556234735863e-08,6.0160361160176245e-09,4.8247324270214207e-11,1.402782882310128e-11,1.4628097860449585e-08,8.521643480916652e-08,2.3031468867342307e-05,5.141042627664222e-07,2.6548902074120336e-10,5.695739327640818e-10,1.3474211774503436e-10,1.0805317150669246e-12,3.141471366162832e-13,5.284193457068969e-07,1.1590052066409565e-08,2.486502650081471e-08,5.882232552756064e-09,4.7171136501498545e-11,1.3714245733142396e-11,2.306840302677163e-05
7.5600000000000005,3.7036258807996246e-07,3.274654893639394e-11,2.112338457771321e-08,7.947566441422513e-07,7.026573349464697e-11,1.878831126029715e-07,1.6614263678599533e-11,1.5982694698365423e-07,8.686433328642194e-07,3.246523582872233e-07,4.3822536010741225e-10,3.8747232883364143e-14,1.5070464679875228e-09,1.3325739717109953e-13,1.0797539750658018e-06,6.518520905652135e-08,8.366500617591594e-06,1.6334993824084238e-06,2e-05,9.58140619602838e-07,1.0418593803971644e-06,1.63e-06,4.0,0.6981653798066128,1.41,-2.8980844190898203e-10,-1.0126436454356877e-09,4.412459532375979e-09,9.623022403518486e-10,9.77634167849247e-10,-7.476409729838206e-09,4.6536291595552986e-11,-4.403650072670178e-09,-1.0703860315778975e-12,-2.4801218581972863e-09,3.3503394162869125e-09,-3.1159417648984727e-12,2.35980231250631e-05,1.1854195356675359e-08,2.5437775909061038e-08,6.013574785083308e-09,4.8236036300876646e-11,1.4026279100957944e-11,1.4627989679797141e-08,8.521966278024747e-08,2.303234129195878e-05,5.141576042260006e-07,2.6543925689854397e-10,5.695648759958797e-10,1.3467305557388509e-10,1.0801670902798325e-12,3.1408001873456637e-13,5.283828071882509e-07,1.1589101126384096e-08,2.4867252203300134e-08,5.879837361967317e-09,4.7160189449406595e-11,1.3712761033997108e-11,2.3069239484376132e-05
7.57,3.703315119221762e-07,3.27441149538794e-11,2.1120295543930053e-08,7.948255936801932e-07,7.027252033260123e-11,1.8780645619155197e-07,1.6607639272525673e-11,1.598035500268254e-07,8.686034182046147e-07,3.246768846008422e-07,4.3817713761092745e-10,3.8743339595581974e-14,1.5066955072918705e-09,1.3322759159532242e-13,1.0797903270072315e-06,6.518804163479705e-08,8.36643902960865e-06,1.633560970391368e-06,2e-05,9.580331677917637e-07,1.0419668322082387e-06,1.63e-06,4.0,0.6981335986901402,1.41,-2.886209780153775e-10,-1.009235944671506e-09,4.402948270921835e-09,9.553902498752752e-10,9.847934408013613e-10,-7.45176529975163e-09,4.6308833893244295e-11,-4.394177694690863e-09,-1.0666378904787525e-12,-2.4733826607832836e-09,3.3407229928574697e-09,-3.103522667766291e-12,2.3598817596743044e-05,1.1853200702093094e-08,2.5439982776921945e-08,6.011121243323004e-09,4.82248031018909e-11,1.4024735643512955e-11,1.4627881999367763e-08,8.522287582531766e-08,2.3033209682518288e-05,5.142106316947658e-07,2.6538976156729123e-10,5.695560085245831e-10,1.3460426195483369e-10,1.0798043806488065e-12,3.1401324091594997e-13,5.2834650900979e-07,1.158815442868745e-08,2.4869471013470872e-08,5.8774496991912445e-09,4.714929408668556e-11,1.3711282254813045e-11,2.3070072116218163e-05
7.58,3.7030057583316225e-07,3.274169174416883e-11,2.1117218783737384e-08,7.948943347898532e-07,7.027928547337792e-11,1.8773004225391061e-07,1.6601035399042018e-11,1.5978026679424663e-07,8.685635613124962e-07,3.24701413546602e-07,4.381291098820711e-10,3.8739461592455274e-14,1.5063462471884203e-09,1.3319792586097894e-13,1.0798265158536455e-06,6.519086128869656e-08,8.36637772616148e-06,1.6336222738385378e-06,2e-05,9.579263482629815e-07,1.042073651737021e-06,1.63e-06,4.0,0.6981019637058736,1.41,-2.874395719226682e-10,-1.0058417208540658e-09,4.3934426161142225e-09,9.485293543241845e-10,9.918636052983464e-10,-7.42721592324293e-09,4.608262648492886e-11,-4.384710864609764e-09,-1.062905360681228e-12,-2.4666603726172702e-09,3.331134492385307e-09,-3.0911647674553832e-12,2.359960850398142e-05,1.1852210530692024e-08,2.5442182973618834e-08,6.008675462420917e-09,4.821362433375977e-11,1.402319841999545e-11,1.4627774816420731e-08,8.522607402615651e-08,2.3034074061123387e-05,5.142633471322197e-07,2.6534053310343506e-10,5.695473288106965e-10,1.345357355774173e-10,1.0794435709791442e-12,3.139468012648676e-13,5.283104496546211e-07,1.158721195021847e-08,2.4871682955569053e-08,5.875069537176191e-09,4.713844997198476e-11,1.370980937138263e-11,2.307090094402192e-05
7.59,3.7026977904621945e-07,3.2739279248958215e-11,2.11141542362087e-08,7.949628681775755e-07,7.028602899715118e-11,1.876538699085455e-07,1.6594451985608756e-11,1.5975709660284073e-07,8.685237624584683e-07,3.247259445950652e-07,4.380812759641612e-10,3.8735598815537434e-14,1.505998677105826e-09,1.3316839874016474e-13,1.0798625424857172e-06,6.519366809098555e-08,8.36631670569105e-06,1.6336832943089668e-06,2e-05,9.578201570669405e-07,1.042179842933062e-06,1.63e-06,4.0,0.6980704740592442,1.41,-2.862641854892867e-10,-1.0024609070165876e-09,4.383942720277867e-09,9.417191281591449e-10,9.988454136809686e-10,-7.402761131934424e-09,4.5857641584003916e-11,-4.375249734279741e-09,-1.0591883612691358e-12,-2.459954962469103e-09,3.3215738290751724e-09,-3.0788676707935423e-12,2.360039586602535e-05,1.1851224817932346e-08,2.544437652175966e-08,6.006237414162817e-09,4.8202499658126176e-11,1.4021667399784907e-11,1.4627668128230232e-08,8.522925746409878e-08,2.303493444975643e-05,5.14315752487466e-07,2.6529156987251263e-10,5.69538835322788e-10,1.344674751377206e-10,1.0790846460161828e-12,3.138806979097673e-13,5.282746276143339e-07,1.1586273668013278e-08,2.4873888053745824e-08,5.872696848758131e-09,4.712765665981361e-11,1.3708342360208459e-11,2.3071725989441842e-05
7.6000000000000005,3.7023912079841865e-07,3.273687741029087e-11,2.1111101840743905e-08,7.950311945475685e-07,7.029275098378126e-11,1.8757793827708422e-07,1.6587888959901758e-11,1.5973403877281425e-07,8.684840219109459e-07,3.247504772204672e-07,4.380336349051627e-10,3.873175120839125e-14,1.505652786506943e-09,1.331390089926343e-13,1.079898407779565e-06,6.519646211417994e-08,8.36625596664676e-06,1.6337440333532575e-06,2e-05,9.57714590274905e-07,1.0422854097250975e-06,1.63e-06,4.0,0.6980391289599114,1.41,-2.850947807876829e-10,-9.99093436540172e-10,4.374448735039042e-09,9.349591469557681e-10,1.0057396139374564e-09,-7.378400459809247e-09,4.563385038278212e-11,-4.365794454459135e-09,-1.0554868117698192e-12,-2.453266399193504e-09,3.312040917336834e-09,-3.066630986354073e-12,2.3601179702022394e-05,1.1850243539394986e-08,2.5446563443884025e-08,6.003807070434635e-09,4.8191428737727725e-11,1.4020142552409544e-11,1.4627561932085194e-08,8.523242622003943e-08,2.3035790870280935e-05,5.143678496993355e-07,2.6524287024951533e-10,5.695305265373789e-10,1.3439947933829212e-10,1.0787275904415157e-12,3.1381492900341186e-13,5.282390413889271e-07,1.1585339559244608e-08,2.4876086332062166e-08,5.8703316068592385e-09,4.711691370039208e-11,1.370688119852077e-11,2.307254727406483e-05
7.61,3.702086003305476e-07,3.273448617055609e-11,2.1108061537064836e-08,7.950993146019412e-07,7.029945151281733e-11,1.8750224648424027e-07,1.658134624980884e-11,1.597110926275898e-07,8.684443399362357e-07,3.247750109006386e-07,4.3798618575763635e-10,3.8727918716638883e-14,1.505308564887408e-09,1.3310975536538045e-13,1.0799341126068084e-06,6.519924343055263e-08,8.366195507486342e-06,1.633804492513675e-06,2e-05,9.576096439786984e-07,1.042390356021304e-06,1.63e-06,4.0,0.6980079276217152,1.41,-2.839313201005517e-10,-9.957392431489439e-10,4.3649608113668145e-09,9.282489873208093e-10,1.012546949779267e-09,-7.354133443175963e-09,4.541122302526486e-11,-4.3563451748396914e-09,-1.0518006321486925e-12,-2.446594651732587e-09,3.3025356717822868e-09,-3.054454324404113e-12,2.3601960031021798e-05,1.1849266670779838e-08,2.5448743762464333e-08,6.001384403221078e-09,4.818041123635127e-11,1.4018623847544667e-11,1.462745622528912e-08,8.523558037443841e-08,2.3036643344442817e-05,5.144196406965135e-07,2.651944326187962e-10,5.695224009388341e-10,1.3433174688806057e-10,1.0783723888692145e-12,3.137494927231795e-13,5.282036894867334e-07,1.1584409601221161e-08,2.4878277814489612e-08,5.867973784486469e-09,4.710622063950112e-11,1.3705425864294931e-11,2.3073364819412368e-05
7.62,3.7017821688705534e-07,3.273210547248765e-11,2.1105033265210777e-08,7.951672290407405e-07,7.030613066350025e-11,1.874267936577693e-07,1.6574823783426024e-11,1.5968825749373836e-07,8.684047167986203e-07,3.24799545116928e-07,4.379389275786881e-10,3.8724101288011846e-14,1.5049660017742189e-09,1.3308063659221342e-13,1.0799696578346262e-06,6.520201211214037e-08,8.366135326675778e-06,1.6338646733242387e-06,2e-05,9.575053142904511e-07,1.042494685709551e-06,1.63e-06,4.0,0.6979768692626303,1.41,-2.8277376591703814e-10,-9.923982609052231e-10,4.3554790996145384e-09,9.215882268049808e-10,1.019268160717557e-09,-7.329959620632913e-09,4.518972858023279e-11,-4.346902044072603e-09,-1.048129742803817e-12,-2.439939689118384e-09,3.2930580072228464e-09,-3.04233729685294e-12,2.3602736871975755e-05,1.184829418790398e-08,2.5450917499906984e-08,5.998969384604222e-09,4.816944681878742e-11,1.401711125501107e-11,1.462735100515993e-08,8.523872000732553e-08,2.3037491893871765e-05,5.144711273976634e-07,2.6514625537397826e-10,5.695144570192528e-10,1.342642765022522e-10,1.0780190258420573e-12,3.136843872713652e-13,5.281685704243484e-07,1.1583483771386931e-08,2.488046252491103e-08,5.865623354730131e-09,4.709557701833314e-11,1.3703976336268913e-11,2.3074178646942735e-05
7.63,3.7014796971599754e-07,3.272973525916244e-11,2.1102016965533976e-08,7.952349385619884e-07,7.031278851476546e-11,1.8735157892842548e-07,1.6568321489053813e-11,1.5966553270091163e-07,8.683651527604412e-07,3.2482407935412366e-07,4.3789185942991817e-10,3.8720298872400954e-14,1.5046250867243137e-09,1.3305165139334042e-13,1.0800050443258124e-06,6.520476823075053e-08,8.366075422689201e-06,1.6339245773108158e-06,2e-05,9.574015973423441e-07,1.0425984026576583e-06,1.63e-06,4.0,0.6979459531047194,1.41,-2.816220809289657e-10,-9.890704242046717e-10,4.3460037495608085e-09,9.149764438151711e-10,1.025903982138577e-09,-7.305878533033002e-09,4.496933501382325e-11,-4.337465209796881e-09,-1.044474064560446e-12,-2.4333014804753934e-09,3.283607838666316e-09,-3.030279517200469e-12,2.360351024374063e-05,1.1847326066699934e-08,2.5453084678553564e-08,5.996561986762114e-09,4.815853515078511e-11,1.4015604744773391e-11,1.46272462690298e-08,8.524184519830525e-08,2.3038336540082503e-05,5.145223117115543e-07,2.650983369178618e-10,5.695066932783572e-10,1.3419706690230757e-10,1.0776674858277562e-12,3.136196108754815e-13,5.281336827265537e-07,1.158256204732057e-08,2.4882640487121398e-08,5.863280290762467e-09,4.7084982373342555e-11,1.3702532593960782e-11,2.307498877805319e-05
7.640000000000001,3.701178580689807e-07,3.2727375473999006e-11,2.1099012578695176e-08,7.953024438617173e-07,7.03194251452458e-11,1.8727660142991806e-07,1.656183929519344e-11,1.5964291758177448e-07,8.683256480821816e-07,3.248486131003764e-07,4.378449803773702e-10,3.871651142190629e-14,1.5042858093231505e-09,1.3302279847494464e-13,1.0800402729388331e-06,6.52075118579679e-08,8.366015794008804e-06,1.6339842059912142e-06,2e-05,9.572984892863535e-07,1.042701510713649e-06,1.63e-06,4.0,0.697915178374087,1.41,-2.804762280270671e-10,-9.857556677714748e-10,4.336534910451364e-09,9.084132175312897e-10,1.0324551453801045e-09,-7.28188972344846e-09,4.475000916236887e-11,-4.328034818665705e-09,-1.0408335186656067e-12,-2.4266799950230984e-09,3.2741850813142174e-09,-3.0182806004857367e-12,2.36042801650782e-05,1.1846362283213865e-08,2.5455245320681986e-08,5.9941621819673876e-09,4.814767589900608e-11,1.4014104286938488e-11,1.4627142014244993e-08,8.524495602656164e-08,2.3039177304476122e-05,5.145731955371857e-07,2.6505067566233265e-10,5.694991082233821e-10,1.3413011681579868e-10,1.0773177532151858e-12,3.1355516178855915e-13,5.280990249262443e-07,1.1581644406734724e-08,2.4884811724828563e-08,5.860944565836232e-09,4.7074436236096146e-11,1.3701094617686167e-11,2.3075795234082115e-05
7.65,3.700878812011073e-07,3.272502606075613e-11,2.109602004565913e-08,7.953697456340076e-07,7.032604063327434e-11,1.872018602988674e-07,1.6555377130543162e-11,1.5962041147193712e-07,8.682862030225501e-07,3.248731458471217e-07,4.3779828949148065e-10,3.871273889088718e-14,1.5039481591832874e-09,1.3299407652876475e-13,1.080075344527883e-06,6.521024306516152e-08,8.365956439124743e-06,1.6340435608752745e-06,2e-05,9.571959862939975e-07,1.042804013706005e-06,1.63e-06,4.0,0.6978845443008324,1.41,-2.7933617029721115e-10,-9.82453926653526e-10,4.327072731040671e-09,9.018981278163956e-10,1.0389223778068377e-09,-7.257992737135588e-09,4.453171670513357e-11,-4.318611016373738e-09,-1.037208026782693e-12,-2.4200752020785257e-09,3.264789650558886e-09,-3.006340163235563e-12,2.3605046654656882e-05,1.1845402813603843e-08,2.5457399448507683e-08,5.991769942585849e-09,4.813686873097948e-11,1.4012609851753821e-11,1.4627038238165701e-08,8.524805257086306e-08,2.304001420834137e-05,5.146237807639134e-07,2.650032700282701e-10,5.694917003689648e-10,1.3406342497634693e-10,1.0769698123106196e-12,3.1349103828944817e-13,5.280645955643539e-07,1.158073082747538e-08,2.4886976261654e-08,5.858616153283277e-09,4.706393813312365e-11,1.3699662388575756e-11,2.3076598036311225e-05
7.66,3.700580383709207e-07,3.272268696353141e-11,2.109303930769012e-08,7.954368445710246e-07,7.033263505688714e-11,1.871273546747616e-07,1.6548934923994493e-11,1.5959801370988758e-07,8.682468178385635e-07,3.2489767708900225e-07,4.37751785847028e-10,3.870898123601216e-14,1.5036121259429625e-09,1.3296548423167413e-13,1.0801102599429432e-06,6.521296192349148e-08,8.365897356535055e-06,1.6341026434649625e-06,2e-05,9.570940845560801e-07,1.0429059154439223e-06,1.63e-06,4.0,0.6978540501190038,1.41,-2.782018710166475e-10,-9.791651362175927e-10,4.317617359633423e-09,8.954307551323476e-10,1.045306402886345e-09,-7.2341871214997175e-09,4.4314422136787284e-11,-4.309193947684452e-09,-1.033597510986044e-12,-2.4134870710587106e-09,3.2554214619807305e-09,-2.9944578234132064e-12,2.3605809731053023e-05,1.1844447634138059e-08,2.5459547084184784e-08,5.9893852410750945e-09,4.81261133150564e-11,1.4011121409605825e-11,1.462693493816589e-08,8.525113490956708e-08,2.3040847272855973e-05,5.146740692715756e-07,2.6495611844545525e-10,5.694844682370327e-10,1.3399699012354018e-10,1.0766236473339646e-12,3.1342723868311887e-13,5.280303931897797e-07,1.1579821287521204e-08,2.4889134121133558e-08,5.856295026513115e-09,4.7053487585768233e-11,1.3698235888592762e-11,2.3077397205967732e-05
7.67,3.7002833005364113e-07,3.2720358217015084e-11,2.1090070349825955e-08,7.955037402793244e-07,7.033920839589764e-11,1.8705308477694588e-07,1.6542512748983195e-11,1.595757253665152e-07,8.682074903297008e-07,3.2492220825685913e-07,4.37705469613513e-10,3.870523695815707e-14,1.5032777540588536e-09,1.329370574535224e-13,1.0801450190651963e-06,6.521566820590525e-08,8.365838545996082e-06,1.6341614540039344e-06,2e-05,9.569927855231975e-07,1.043007214476805e-06,1.63e-06,4.0,0.6978236957120054,1.41,-2.770733675052741e-10,-9.758893045694758e-10,4.308167704593626e-09,8.890138913518091e-10,1.051606223511735e-09,-7.210473155712682e-09,4.4099949660436463e-11,-4.299782842610608e-09,-1.030001963719397e-12,-2.406915412396954e-09,3.2460805697030706e-09,-2.982634818004108e-12,2.3606569391669865e-05,1.1843496760026892e-08,2.546168821512034e-08,5.987008084455707e-09,4.811541107416173e-11,1.4009638965919712e-11,1.462683211381955e-08,8.525420305538525e-08,2.3041676501455476e-05,5.147240603443032e-07,2.649092215339172e-10,5.694774126824661e-10,1.3393081290501262e-10,1.0762795495530138e-12,3.133637512116014e-13,5.279964168380251e-07,1.1578915798652798e-08,2.489128529578455e-08,5.853981210970082e-09,4.7043097284141676e-11,1.3696814586594365e-11,2.3078192662217792e-05
7.68,3.699987557470057e-07,3.271803978327186e-11,2.1087113122247436e-08,7.955704332396982e-07,7.034576070899251e-11,1.869790499568823e-07,1.6536110562435866e-11,1.5955354611726665e-07,8.681682202792655e-07,3.2494673922191065e-07,4.376593400831824e-10,3.8701505739362997e-14,1.5029450437153825e-09,1.3290880196964694e-13,1.0801796225515303e-06,6.52183619260638e-08,8.365780006260945e-06,1.6342199937390724e-06,2e-05,9.568920864281419e-07,1.0431079135718606e-06,1.63e-06,4.0,0.6977934804453612,1.41,-2.759506375358005e-10,-9.726263815546582e-10,4.298723675318232e-09,8.826477336576214e-10,1.0578222267609708e-09,-7.186850530497597e-09,4.388861824075865e-11,-4.290377669145344e-09,-1.0264213212449778e-12,-2.400360165260552e-09,3.2367669161571188e-09,-2.9708710768512056e-12,2.3607325650863696e-05,1.1842550175194411e-08,2.546382285670302e-08,5.984638451969932e-09,4.810476201419825e-11,1.400816249804242e-11,1.4626729762946635e-08,8.52572570733674e-08,2.3042501911720922e-05,5.147737553477131e-07,2.6486257815837653e-10,5.694705326882744e-10,1.3386489243521355e-10,1.0759375617490458e-12,3.1330057230322906e-13,5.279626651666092e-07,1.1578014345562611e-08,2.4893429803048612e-08,5.851674690168312e-09,4.703276926275037e-11,1.3695398367793325e-11,2.3078984406643137e-05
7.69,3.6996931359436256e-07,3.271573152370609e-11,2.1084167526769382e-08,7.956369251438187e-07,7.035229216415123e-11,1.869052483635783e-07,1.6529728159929405e-11,1.5953147370486437e-07,8.68129010217285e-07,3.249712676952598e-07,4.3761339533228815e-10,3.8697788895790625e-14,1.5026139338041302e-09,1.3288068190350356e-13,1.080214072134216e-06,6.522104343091084e-08,8.365721734691021e-06,1.6342782653089957e-06,2e-05,9.567919786578577e-07,1.0432080213421448e-06,1.63e-06,4.0,0.6977634029661263,1.41,-2.748335764306708e-10,-9.693762362903663e-10,4.289286568199946e-09,8.763288863438584e-10,1.0639567170171937e-09,-7.1633181224659134e-09,4.367866305532447e-11,-4.2809794169651125e-09,-1.0228554419417407e-12,-2.393821446929155e-09,3.2274802891453445e-09,-2.9591647213294038e-12,2.3608078546493293e-05,1.1841607820214762e-08,2.5465951063078208e-08,5.982276284373051e-09,4.80941641792688e-11,1.4006691944400547e-11,1.4626627880933781e-08,8.526029710117029e-08,2.3043323540856842e-05,5.148231585323484e-07,2.648161847514387e-10,5.694638246413444e-10,1.3379922570641796e-10,1.0755973829702433e-12,3.1323770970165296e-13,5.279291363045499e-07,1.1577116875397993e-08,2.4895567694897744e-08,5.849375389555153e-09,4.7022490808885755e-11,1.3693987693395019e-11,2.307977255492307e-05
7.7,3.699400028865789e-07,3.2713433385178217e-11,2.108123350649435e-08,7.957032166594844e-07,7.035880283670769e-11,1.8683167916452322e-07,1.6523365473365197e-11,1.5950950750587813e-07,8.680898603561518e-07,3.249957932140538e-07,4.375676344696465e-10,3.869408637087383e-14,1.5022844149150544e-09,1.3285269645446105e-13,1.080248368631748e-06,6.522371278614396e-08,8.365663729834618e-06,1.6343362701653997e-06,2e-05,9.566924585603073e-07,1.0433075414396952e-06,1.63e-06,4.0,0.697733462533858,1.41,-2.737221493516997e-10,-9.661388065062155e-10,4.279856510475533e-09,8.700569821192456e-10,1.070010375902035e-09,-7.139875498590848e-09,4.3470072990412805e-11,-4.27158821300963e-09,-1.01930425057005e-12,-2.3872992247454426e-09,3.2182206071449e-09,-2.947515399919192e-12,2.3608828096446854e-05,1.1840669672390732e-08,2.5468072855620118e-08,5.979921555018895e-09,4.8083617268186144e-11,1.4005227276469976e-11,1.4626526465242847e-08,8.526332321452889e-08,2.304414140933214e-05,5.148722717004895e-07,2.6477003981179876e-10,5.694572871285949e-10,1.337338115108999e-10,1.0752590018658733e-12,3.131751616612415e-13,5.278958288396907e-07,1.157622336719197e-08,2.489769899404617e-08,5.847083283654579e-09,4.701226162911409e-11,1.3692582540773674e-11,2.3080557126482246e-05
7.71,3.6991082291824203e-07,3.2711145314921693e-11,2.1078311004821945e-08,7.957693084522655e-07,7.036529280166815e-11,1.86758341530349e-07,1.651702243488532e-11,1.5948764690020908e-07,8.680507709058573e-07,3.250203153191436e-07,4.3752205660866085e-10,3.869039810993789e-14,1.5019564776817782e-09,1.3282484482195552e-13,1.0802825128582506e-06,6.522637005714935e-08,8.36560599024802e-06,1.6343940097519973e-06,2e-05,9.56593522503865e-07,1.0434064774961374e-06,1.63e-06,4.0,0.6977036584121254,1.41,-2.726163216666707e-10,-9.629140302594664e-10,4.270433628562419e-09,8.638316553393214e-10,1.075983880735123e-09,-7.116522228141895e-09,4.326283646837593e-11,-4.262204183006082e-09,-1.0157676723058502e-12,-2.380793466092424e-09,3.2089877888697925e-09,-2.9359227630085285e-12,2.3609574318517067e-05,1.1839735709144173e-08,2.5470188255631664e-08,5.977574237361881e-09,4.807312098116068e-11,1.4003768465873408e-11,1.4626425513349638e-08,8.526633548876169e-08,2.304495553750316e-05,5.149210966443437e-07,2.6472414184758486e-10,5.69450918744764e-10,1.3366864864733918e-10,1.0749224071188706e-12,3.131129264594276e-13,5.278627413677032e-07,1.1575333800122375e-08,2.4899823723112177e-08,5.844798347084879e-09,4.7002081430094115e-11,1.3691182887988311e-11,2.308133814065502e-05
