AA,AAp,B,Bp,SetYp,TT,TTAA,TTAAp,TTW,TTWAA,TTWAAp,TTWW,TTWWAA,TTWWAAp,W,WAA,WAAp,WWAA,WWAAp,Y,Yp,Z,Time
3.8883793853462424e-07,3.4173363101568686e-11,1.0350921381106667e-06,9.649078618893358e-07,1.63e-06,1.7491280044573837e-07,1.7347103471563206e-09,1.524947869093681e-13,8.792542570070193e-07,4.6440785784709157e-10,4.081545376562272e-14,3.218569214715053e-07,1.058287471271561e-06,6.349650437777846e-08,2.283591511429926e-08,7.640572501342734e-07,6.713545269753888e-11,2.2300721115070024e-07,1.9603525068733902e-11,8.403584423858268e-06,1.596415576141747e-06,2e-05,4.79
3.8871058961997614e-07,3.416362127015108e-11,1.0345200451910241e-06,9.654799548089783e-07,1.63e-06,1.7480206012551447e-07,1.7330207565304231e-09,1.5235253381226412e-13,8.792379750135073e-07,4.6423878890529556e-10,4.08023317864961e-14,3.2182731866002944e-07,1.0584343830145963e-06,6.350807657490851e-08,2.2824185564326396e-08,7.64228280882559e-07,6.715339875610321e-11,2.2280691277065187e-07,1.9586742040671285e-11,8.403328391032348e-06,1.5966716089676663e-06,2e-05,4.8
3.885839600357988e-07,3.4153933568494024e-11,1.0339514105591577e-06,9.660485894408448e-07,1.63e-06,1.7469202626900343e-07,1.7313422211164946e-09,1.522112078396037e-13,8.792212570829005e-07,4.640705611167317e-10,4.078927286405049e-14,3.217983106610156e-07,1.0585804811755867e-06,6.351958511764468e-08,2.2812527724225183e-08,7.643986753769424e-07,6.717127372246972e-11,2.226073966074595e-07,1.9570021630694724e-11,8.403073787516962e-06,1.5969262124830535e-06,2e-05,4.8100000000000005
3.884580450438207e-07,3.4144299645531406e-11,1.0333862137490702e-06,9.666137862509323e-07,1.63e-06,1.745826935036022e-07,1.7296746460666765e-09,1.5207080101986498e-13,8.79204108521825e-07,4.6390316988419666e-10,4.077627664607903e-14,3.2176989207812405e-07,1.0587257709296735e-06,6.35310303926154e-08,2.2800940698619504e-08,7.645684369071806e-07,6.718907796409933e-11,2.2240865864760446e-07,1.955336353863703e-11,8.402820604300008e-06,1.597179395700006e-06,2e-05,4.82
3.8833284348435575e-07,3.4134719334170013e-11,1.032824433184219e-06,9.671755668157835e-07,1.63e-06,1.7447406122713222e-07,1.728018239220588e-09,1.5193132585078734e-13,8.791865331160337e-07,4.6373660681180515e-10,4.076334219920498e-14,3.217420589387623e-07,1.0588702526667153e-06,6.354241259953691e-08,2.278943015943274e-08,7.647375688977299e-07,6.720681191514386e-11,2.2221069583737358e-07,1.9536767422367054e-11,8.40256884118413e-06,1.5974311588158855e-06,2e-05,4.83
3.882083504032561e-07,3.412519227302996e-11,1.0322660487198413e-06,9.677339512801611e-07,1.63e-06,1.743661237777488e-07,1.7263728836986216e-09,1.517927728340074e-13,8.791685361904314e-07,4.6357086764134006e-10,4.075046921217423e-14,3.217148058195066e-07,1.0590139318717269e-06,6.355373213490389e-08,2.277799471208422e-08,7.649060745787649e-07,6.722447593296459e-11,2.220135041406736e-07,1.952023298887894e-11,8.402318488578255e-06,1.5976815114217594e-06,2e-05,4.84
3.880845591505262e-07,3.4115718014087665e-11,1.0317110409185283e-06,9.682889590814742e-07,1.63e-06,1.7425887323185747e-07,1.7247383165130176e-09,1.5165512256259564e-13,8.791501237386569e-07,4.6340594999233985e-10,4.073765765312015e-14,3.2168812666398944e-07,1.0591568163123519e-06,6.356498948277715e-08,2.2766629776667623e-08,7.65073957080243e-07,6.724207033902063e-11,2.218170790916155e-07,1.9503759968336088e-11,8.402069532680842e-06,1.5979304673191737e-06,2e-05,4.8500000000000005
3.879614652121446e-07,3.4106296219233494e-11,1.0311593897280182e-06,9.688406102719843e-07,1.63e-06,1.7415230451281243e-07,1.72311445467106e-09,1.515183677911549e-13,8.791313008334372e-07,4.632418492363856e-10,4.072490714392273e-14,3.2166201627646646e-07,1.0592989109036624e-06,6.357618501537548e-08,2.275533467417254e-08,7.652412196033808e-07,6.72595954934951e-11,2.2162141680361377e-07,1.9487348066697078e-11,8.401821964943502e-06,1.5981780350565143e-06,2e-05,4.86
3.878390641039166e-07,3.409692655220769e-11,1.0306110752069812e-06,9.693889247930213e-07,1.63e-06,1.740464125828734e-07,1.7215012159701396e-09,1.5138250130565127e-13,8.791120725010152e-07,4.630785607636218e-10,4.0712217303802536e-14,3.216364695005055e-07,1.0594402205304298e-06,6.358731910267809e-08,2.2744108732225258e-08,7.65407865326916e-07,6.727705175433598e-11,2.2142651341446552e-07,1.9470996991719653e-11,8.401575776869958e-06,1.5984242231300565e-06,2e-05,4.87
3.877173513710816e-07,3.4087608678562866e-11,1.0300660775245349e-06,9.699339224754676e-07,1.63e-06,1.7394119244263972e-07,1.7198985189878958e-09,1.5124751592152743e-13,8.790924437217515e-07,4.629160799824296e-10,4.069958774919941e-14,3.216114812185891e-07,1.059580750047474e-06,6.359839211244406e-08,2.2732951284786456e-08,7.655738974074209e-07,6.729443947728659e-11,2.2123236508607123e-07,1.9454706452942927e-11,8.401330960015468e-06,1.5986690399845473e-06,2e-05,4.88
3.8759632258792107e-07,3.407834226562657e-11,1.0295243769597594e-06,9.70475623040243e-07,1.63e-06,1.738366391304845e-07,1.7183062830723601e-09,1.511134044818158e-13,8.7907241943073e-07,4.627544023190993e-10,4.068701809365117e-14,3.2158704635171824e-07,1.0597205042800113e-06,6.360940441023183e-08,2.2721861671848986e-08,7.657393189796155e-07,6.731175901591595e-11,2.2103896800415513e-07,1.9438476161669677e-11,8.40108750598623e-06,1.5989124940137862e-06,2e-05,4.89
3.874759733573649e-07,3.406912698246374e-11,1.0289859539012136e-06,9.710140460987888e-07,1.63e-06,1.7373274772198883e-07,1.7167244283320965e-09,1.5098015985525185e-13,8.790520045183606e-07,4.625935232175032e-10,4.067450794767236e-14,3.215631598590154e-07,1.0598594880240066e-06,6.362035635941864e-08,2.2710839239135558e-08,7.659041331566813e-07,6.73290107216491e-11,2.2084631837798565e-07,1.9422305830948567e-11,8.400845406438811e-06,1.5991545935612047e-06,2e-05,4.9
3.8735629931059943e-07,3.4059962499839247e-11,1.028450788846449e-06,9.715492111535533e-07,1.63e-06,1.73629513329376e-07,1.715152875626345e-09,1.5084777493438716e-13,8.790312038309841e-07,4.624334381387684e-10,4.0662056918632894e-14,3.215398167373275e-07,1.0599977060465205e-06,6.363124832121994e-08,2.2699883337796515e-08,7.660683430305751e-07,6.73461949437976e-11,2.206544124400959e-07,1.9406195175556417e-11,8.400604653079568e-06,1.5993953469204467e-06,2e-05,4.91
3.8723729610667417e-07,3.405084849018043e-11,1.027918862401526e-06,9.720811375984765e-07,1.63e-06,1.7352693110094547e-07,1.7135915465551633e-09,1.507162426337029e-13,8.790100221714757e-07,4.6227414256094945e-10,4.0649664610636823e-14,3.215170120208293e-07,1.0601351630860596e-06,6.3642080654709e-08,2.268899332410756e-08,7.662319516723424e-07,6.73633120295898e-11,2.2046324644600417e-07,1.9390143911980428e-11,8.400365237664065e-06,1.5996347623359498e-06,2e-05,4.92
3.8711895943210965e-07,3.404178462753956e-11,1.0273901552805293e-06,9.726098447194731e-07,1.63e-06,1.7342499622050728e-07,1.712040363449569e-09,1.5058555588772274e-13,8.789884642998488e-07,4.6211563197870135e-10,4.0637330624401025e-14,3.2149474078062667e-07,1.0602718638529265e-06,6.365285371683622e-08,2.2678168559167447e-08,7.663949621324307e-07,6.738036232420127e-11,2.2027281667393422e-07,1.9374151758400466e-11,8.40012715199649e-06,1.5998728480035259e-06,2e-05,4.93
3.870012850005043e-07,3.4032770587556406e-11,1.0268646483050822e-06,9.731353516949203e-07,1.63e-06,1.7332370390681598e-07,1.710499249361681e-09,1.5045570764912642e-13,8.789665349338592e-07,4.6195790190295214e-10,4.0625054557133936e-14,3.2147299812435953e-07,1.0604078130295677e-06,6.36635678624486e-08,2.266740840859579e-08,7.665573774410033e-07,6.739734617078523e-11,2.2008311942453602e-07,1.9358218434671292e-11,8.399890387929075e-06,1.6001096120709397e-06,2e-05,4.94
3.868842685521417e-07,3.402380604742069e-11,1.0263423224038636e-06,9.736576775961388e-07,1.63e-06,1.732230494130051e-07,1.708968128054864e-09,1.503266908868627e-13,8.789442387496089e-07,4.6180094786057566e-10,4.06128360024142e-14,3.214517791958052e-07,1.060543015270925e-06,6.367422344430934e-08,2.265671224223074e-08,7.667192006082529e-07,6.741426391050283e-11,2.1989415102060613e-07,1.9342343662304814e-11,8.399654937361523e-06,1.6003450626384927e-06,2e-05,4.95
3.8676790585359844e-07,3.4014890685834684e-11,1.0258231586121218e-06,9.741768413878806e-07,1.63e-06,1.731230280260208e-07,1.7074469239938677e-09,1.5019849858426273e-13,8.789215803821498e-07,4.6164476539406466e-10,4.0600674550069456e-14,3.2143107917448157e-07,1.0606774752047838e-06,6.368482081311713e-08,2.264607943382674e-08,7.668804346247147e-07,6.74311158825536e-11,2.1970590780680794e-07,1.9326527164452344e-11,8.399420792240415e-06,1.6005792077595995e-06,2e-05,4.96
3.866521926973507e-07,3.400602418297563e-11,1.0253071380711906e-06,9.746928619288119e-07,1.63e-06,1.730236350660567e-07,1.7059355623349709e-09,1.5007112373715327e-13,8.788985644260884e-07,4.61489350061203e-10,4.0588569786054996e-14,3.2141089327525027e-07,1.0608111974321223e-06,6.369536031752572e-08,2.2635509360752256e-08,7.670410824615808e-07,6.744790242420584e-11,2.1951838614939246e-07,1.9310768665886852e-11,8.399187944558642e-06,1.6008120554413728e-06,2e-05,4.97
3.865371249013817e-07,3.399720622045832e-11,1.0247942420280044e-06,9.75205757971998e-07,1.63e-06,1.729248658859875e-07,1.7044339689161227e-09,1.499445593519698e-13,8.788751954361888e-07,4.6133469743473905e-10,4.0576521292332506e-14,3.2139121674791973e-07,1.0609441865274615e-06,6.370584230416333e-08,2.262500140368752e-08,7.672011470710129e-07,6.746462387082696e-11,2.1933158243591856e-07,1.9295067892985205e-11,8.398956386354816e-06,1.6010436136451995e-06,2e-05,4.98
3.864226983087896e-07,3.398843648129759e-11,1.0242844518346132e-06,9.757155481653892e-07,1.63e-06,1.7282671587080338e-07,1.7029420702470857e-09,1.4981879844386996e-13,8.788514779279769e-07,4.6118080310205804e-10,4.0564528646748754e-14,3.213720448768487e-07,1.061076447039215e-06,6.371626711765215e-08,2.261455494632225e-08,7.673606313864562e-07,6.748128055591391e-11,2.1914549307497362e-07,1.9279424573710427e-11,8.398726109712692e-06,1.6012738902873241e-06,2e-05,4.99
3.8630890878739397e-07,3.397971464987084e-11,1.0237777489476992e-06,9.762222510523032e-07,1.63e-06,1.7272918043704423e-07,1.7014597934995771e-09,1.496938340348466e-13,8.788274163783449e-07,4.6102766266485486e-10,4.0552591422914303e-14,3.21353372980549e-07,1.061207983490037e-06,6.372663510062775e-08,2.260416937505339e-08,7.67519538322953e-07,6.74978728111235e-11,2.1896011449589386e-07,1.926383843759395e-11,8.398497106760586e-06,1.601502893239429e-06,2e-05,5.0
3.8619575222934354e-07,3.397104041188053e-11,1.0232741149280901e-06,9.767258850719121e-07,1.63e-06,1.726322550322335e-07,1.6999870664974115e-09,1.4956965915184104e-13,8.788030152261545e-07,4.6087527173880725e-10,4.0540709190082247e-14,3.21335196411289e-07,1.061338800377174e-06,6.373694659375857e-08,2.2593844078682853e-08,7.67677870777456e-07,6.751440096630285e-11,2.1877544314848476e-07,1.924830921571786e-11,8.398269369670802e-06,1.6017306303292133e-06,2e-05,5.01
3.860832245507234e-07,3.39624134543167e-11,1.0227735314402765e-06,9.77226468559726e-07,1.63e-06,1.7253593513431278e-07,1.6985238177066423e-09,1.4944626682485633e-13,8.787782788728414e-07,4.6072362595324796e-10,4.05288815130269e-14,3.213175105546969e-07,1.0614689021728118e-06,6.374720193576539e-08,2.258357844811525e-08,7.678356316291425e-07,6.753086534951973e-11,2.185914755027417e-07,1.9232836640697148e-11,8.39804289065904e-06,1.601957109340975e-06,2e-05,5.0200000000000005
3.859713216911622e-07,3.3953833465419517e-11,1.0222759802519254e-06,9.77724019748077e-07,1.63e-06,1.7244021625107572e-07,1.697069976225705e-09,1.493236500850705e-13,8.787532116830184e-07,4.6057272095083797e-10,4.051710795192248e-14,3.2130031082936343e-07,1.061598293324427e-06,6.375740146344077e-08,2.257337187605562e-08,7.679928237397269e-07,6.754726628709294e-11,2.1840820804857034e-07,1.9217420446661972e-11,8.397817661983825e-06,1.6021823380161902e-06,2e-05,5.03
3.8586004359928416e-07,3.39453010257267e-11,1.021781442524687e-06,9.782185574753154e-07,1.63e-06,1.7234509907996607e-07,1.6956253757015296e-09,1.4920185372077744e-13,8.787278144627536e-07,4.6042256774624155e-10,4.050539610914216e-14,3.212835949617442e-07,1.061726974599156e-06,6.376754533496108e-08,2.2563228319164335e-08,7.681494477480954e-07,6.756360371667334e-11,2.1822563942805583e-07,1.920206048685766e-11,8.397593681317312e-06,1.6024063186827036e-06,2e-05,5.04
3.857493838681995e-07,3.393681529100929e-11,1.021289900656519e-06,9.787100993434834e-07,1.63e-06,1.7225057608937354e-07,1.6941900041343551e-09,1.4908083969319014e-13,8.787020936190369e-07,4.602731527888443e-10,4.049374070528489e-14,3.212673570694604e-07,1.0618549525905353e-06,6.377763398938615e-08,2.2553144434312097e-08,7.683055078058958e-07,6.757987819343205e-11,2.180437648900639e-07,1.9186756427793597e-11,8.397370937777848e-06,1.6026290622221667e-06,2e-05,5.05
3.856393379514159e-07,3.3928375829090817e-11,1.0208013368202875e-06,9.791986631797148e-07,1.63e-06,1.7215664215549222e-07,1.6927638058236607e-09,1.4896059382663565e-13,8.786760538995627e-07,4.6012446962302703e-10,4.0482140166741663e-14,3.212515923511369e-07,1.0619822321825217e-06,6.378766778241908e-08,2.2543118983194284e-08,7.684610070311281e-07,6.75960900924445e-11,2.1786258068593504e-07,1.917150799167933e-11,8.397149423001829e-06,1.6028505769981879e-06,2e-05,5.0600000000000005
3.855299019783114e-07,3.3919982355081825e-11,1.0203157331738302e-06,9.796842668261722e-07,1.63e-06,1.7206329302868808e-07,1.691346709900456e-09,1.4884111043019649e-13,8.786496994397631e-07,4.599765143249101e-10,4.04705942349553e-14,3.21236296410048e-07,1.0621088176359785e-06,6.37976470389229e-08,2.2533151476591326e-08,7.686159481637306e-07,6.76122397236778e-11,2.1768208343565738e-07,1.9156314921464355e-11,8.396929129547343e-06,1.6030708704526728e-06,2e-05,5.07
3.8542107210501085e-07,3.391163458631066e-11,1.0198330719748197e-06,9.801669280251828e-07,1.63e-06,1.719705244930394e-07,1.6899386459543041e-09,1.4872238387178892e-13,8.786230343367023e-07,4.5982928300221554e-10,4.0459102656593225e-14,3.212214648833961e-07,1.0622347131840664e-06,6.380757208170068e-08,2.2523241431486948e-08,7.687703339248884e-07,6.76283273950004e-11,2.1750226978049576e-07,1.9141176961677022e-11,8.396710050019369e-06,1.6032899499806463e-06,2e-05,5.08
3.8531284451410966e-07,3.390333224231197e-11,1.0193533355802588e-06,9.806466644197436e-07,1.63e-06,1.7187833236592145e-07,1.688539544020656e-09,1.486044085777886e-13,8.78596062649576e-07,4.5968277179438826e-10,4.044766518366122e-14,3.212070934419815e-07,1.0623599230324873e-06,6.381744323150979e-08,2.2513388370899282e-08,7.689241670172818e-07,6.76443534122012e-11,2.17323136382775e-07,1.9126093858410273e-11,8.396492177069342e-06,1.6035078229306745e-06,2e-05,5.09
3.8520521541439763e-07,3.389507504481527e-11,1.0188765064459739e-06,9.811234935540286e-07,1.63e-06,1.717867124975918e-07,1.6871493345681862e-09,1.4848717903265623e-13,8.785687884002142e-07,4.595369768727182e-10,4.0436281573617345e-14,3.211931777898722e-07,1.062484451359726e-06,6.382726080707624e-08,2.2503591823711886e-08,7.690774501253352e-07,6.766031807900859e-11,2.1714467992566236e-07,1.9111065359307293e-11,8.396275503394726e-06,1.6037244966052886e-06,2e-05,5.1000000000000005
3.850981810405828e-07,3.3886862717733525e-11,1.0184025671261115e-06,9.81597432873891e-07,1.63e-06,1.7169566077077504e-07,1.6857679484861265e-09,1.4837068977856325e-13,8.785412155735804e-07,4.593918944404614e-10,4.042495158948573e-14,3.211797136640734e-07,1.0626083023172933e-06,6.383702512510895e-08,2.2493851324504815e-08,7.692301859154671e-07,6.767622169710957e-11,2.1696689711295056e-07,1.9096091213547205e-11,8.396060021738606e-06,1.6039399782614098e-06,2e-05,5.11
3.849917376530151e-07,3.3878694987151655e-11,1.0179315002726308e-06,9.820684997273716e-07,1.63e-06,1.7160517310024767e-07,1.6843953170716023e-09,1.4825493541501745e-13,8.785133481182739e-07,4.592475207329619e-10,4.041367499997051e-14,3.21166696834197e-07,1.062731480029968e-06,6.384673650031405e-08,2.248416641338567e-08,7.69382377036338e-07,6.769206456616879e-11,2.1678978466884033e-07,1.908117117183078e-11,8.395845724889244e-06,1.6041542751107712e-06,2e-05,5.12
3.8488588153740994e-07,3.387057158131511e-11,1.0174632886347998e-06,9.825367113652027e-07,1.63e-06,1.7151524543242332e-07,1.6830313720169646e-09,1.4813991059848864e-13,8.784851899470307e-07,4.591038520177734e-10,4.0402451579569604e-14,3.2115412310213165e-07,1.0628539885960408e-06,6.385639524540918e-08,2.2474536635820665e-08,7.695340261191009e-07,6.770784698384765e-11,2.1661333933772339e-07,1.9066304986366084e-11,8.395632605679675e-06,1.6043673943203419e-06,2e-05,5.13
3.8478060900457236e-07,3.3862492230618443e-11,1.0169979150586891e-06,9.830020849413133e-07,1.63e-06,1.7142587374493756e-07,1.6816760453971273e-09,1.4802561004203432e-13,8.784567449372238e-07,4.589608845947804e-10,4.0391281108688576e-14,3.211419883017122e-07,1.0629758320875549e-06,6.38660016711378e-08,2.2464961542465658e-08,7.696851357776488e-07,6.772356924582336e-11,2.1643755788396512e-07,1.9051492410854216e-11,8.395420656987264e-06,1.6045793430127504e-06,2e-05,5.14
3.8467591639012044e-07,3.385445666759382e-11,1.0165353624866669e-06,9.834646375133356e-07,1.63e-06,1.713370540462327e-07,1.6803292696569016e-09,1.4791202851492527e-13,8.784280169313645e-07,4.5881861479632017e-10,4.038016337375453e-14,3.2113028829838943e-07,1.0630970145505507e-06,6.387555608628345e-08,2.245544068899724e-08,7.698357086088649e-07,6.773923164580803e-11,2.1626243709168732e-07,1.903673320047495e-11,8.395209871733307e-06,1.604790128266709e-06,2e-05,5.15
3.845718000542093e-07,3.3846464626899596e-11,1.0160756139568936e-06,9.839243860431086e-07,1.63e-06,1.7124878237514314e-07,1.6789909775983297e-09,1.4779916084227137e-13,8.78399009737604e-07,4.5867703898730434e-10,4.0369098167329894e-14,3.211190189888997e-07,1.063217540005307e-06,6.388505879768412e-08,2.2445973635943757e-08,7.699857471928716e-07,6.77548344755677e-11,2.1608797376455116e-07,1.9022027111872455e-11,8.39500024288258e-06,1.6049997571174358e-06,2e-05,5.16
3.8446825638125475e-07,3.38385158453089e-11,1.0156186526028164e-06,9.84381347397186e-07,1.63e-06,1.711610548004799e-07,1.67766110236802e-09,1.4768700190464708e-13,8.783697271302332e-07,4.585361535653404e-10,4.0358085288226363e-14,3.211081763009345e-07,1.0633374124465842e-06,6.389451011024646e-08,2.2436559948516384e-08,7.701352540932793e-07,6.77703780249415e-11,2.1591416472553983e-07,1.9007373903140957e-11,8.394791763442937e-06,1.6052082365570797e-06,2e-05,5.17
3.843652817796571e-07,3.383061006169811e-11,1.015164461652663e-06,9.848355383473394e-07,1.63e-06,1.7107386742061592e-07,1.6763395774444822e-09,1.475755466377172e-13,8.783401728501852e-07,4.5839595496085317e-10,4.0347124541618664e-14,3.2109775619281053e-07,1.063456635843867e-06,6.390391032696012e-08,2.2427199196440185e-08,7.702842318574357e-07,6.778586258186065e-11,2.1574100681674124e-07,1.8992773333810457e-11,8.394584426464872e-06,1.6054155735351429e-06,2e-05,5.18
