Time,H2O2_p,per3_p,coI_p,MLTH_p,coII_p,MLT_p,O2minus_p,H_p,O2_p,NADPH_c,O2_c,NADPplus_c,H2O2_c,NADP_c,O2minus_c,H_c,MLT_c,MLTH_c,coIII_p,NADP2_c,Knadph,k1,kminus1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11,k12,k13,kminus13,k14,k15,k16,k17,k18,V,L,Ko,phagosome,cytoplasm,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13a,R13b,R14,R15,R16,R17,R18,R19
6.94,2.460931881884513e-05,270.85980449730494,0.0001109214098974597,299.9453383309098,0.19873999971629244,0.0546616690909725,0.0020389175903688553,-0.00012305237921596106,65.58204497717752,171.9353343368894,66.20162132984106,1.564649124076859,0.010918616745199155,1.649939170845621e-05,0.007202867445667119,-0.0805380266867431,3.1767734423194246e-05,299.9999682322664,28.94134458156846,1.9820977924043256e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3268503224301594,0.3327035981983508,0.23844454581915303,11.045216398268485,4.157184940315539e-05,0.005900901655628629,0.11382397896990372,0.5461432410279686,0.25940649719925585,0.5461996039177414,1.6333795604944415e-07,250.0,125.0,29.790729598428474,-18.587290579906266,-0.3268202227914093,-0.5462990135656582,0.546299013565493,-0.010327899710596528,5.520726613380387
6.95,2.4724245174758465e-05,270.74833235384943,0.00011139834541879516,299.94508946427163,0.19968407872950464,0.05491053572914568,0.0020447304020047904,-0.00012388618801064988,65.65753383940651,172.1791454611456,66.27781426813118,1.5708379434007762,0.010965091155576966,1.6555483827271317e-05,0.007219875764169871,-0.08105806558851375,3.1867222745652006e-05,299.99996813277806,29.051872169075242,1.9984871616042376e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.328241303454388,0.3341338668281235,0.23957703543644773,11.072146929120263,4.180922416882672e-05,0.0059403246259265,0.11411657423719349,0.548630641111469,0.2606330302502374,0.5486871180566345,1.6445042685302529e-07,250.0,125.0,29.82501642065903,-18.608412861740135,-0.3282110073120662,-0.5487866850644423,0.5487866850640003,-0.010350290724330162,5.534201230731371
6.96,2.483958088315377e-05,270.63658817977716,0.00011187663564902155,299.94483984616517,0.20063113796758508,0.05516015383560458,0.002050555200521033,-0.00012472475596529337,65.73296482616222,172.42294031977968,66.35395024101079,1.5770430282326695,0.011011693999179874,1.6611687837897836e-05,0.007236896025050573,-0.08158056131247099,3.196686845848868e-05,299.99996803313235,29.162668805619198,2.0149880779779808e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.32963612623397437,0.33556819562273543,0.2407130981833647,11.099105266866223,4.204776630383853e-05,0.0059799662180434945,0.11440943202387434,0.5511255541075386,0.2618633203869639,0.5511821452428242,1.6556890369425773e-07,250.0,125.0,29.859277608454857,-18.629562445457168,-0.32960563254890163,-0.551281869671584,0.551281869671461,-0.01037268164905908,5.547689863597293
6.97,2.4955327228734527e-05,270.52457169443244,0.00011235628271320118,299.94458947538783,0.2015811823034985,0.055410524612973425,0.0020563920168904888,-0.00012556810648182734,65.80833793235875,172.6667188909994,66.43002924280152,1.5832644003646832,0.011058425454999509,1.666800386362394e-05,0.007253928227168212,-0.08210552137879924,3.20666716236658e-05,299.9999679333292,29.273734766980986,2.0316011433833485e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3310347961050252,0.3370065909339174,0.2418527398879447,11.126091392102992,4.228748127130932e-05,0.006019827447938926,0.11470255185187679,0.5536279920398336,0.26309737362453883,0.553684697501349,1.6669341167866954e-07,250.0,125.0,29.893513159260685,-18.65073931328311,-0.3310041038331232,-0.5537845794133318,0.5537845794134976,-0.010395072420555446,5.561192502829205
6.98,2.5071485501737694e-05,270.41228261735847,0.00011283728873989772,299.9443383507354,0.20253421661546928,0.05566164926542412,0.002062240882229034,-0.0001264162630717652,65.88365315292573,172.91048115301007,66.50605126783978,1.5895020815913636,0.011105285702234242,1.6724432028284835e-05,0.007270972369440225,-0.08263295331972156,3.21666323038161e-05,299.9999678333685,29.385070328736955,2.0483269621935214e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.33243731840973084,0.3384490591237951,0.24299596638444582,11.153105285407765,4.2528374563367854e-05,0.006059909335909671,0.11499593324308932,0.5561379669493064,0.264335195985816,0.5561947868724799,1.6782397600123177e-07,250.0,125.0,29.9277230705279,-18.671943447421427,-0.33240642650197516,-0.5562948263304861,0.556294826331203,-0.010417462974422382,5.574709139270676
6.99,2.518805699796306e-05,270.2997206682979,0.00011331965586120143,299.94408647100215,0.20349024578702252,0.05591352899868756,0.00206810182779617,-0.00012726924935677276,65.95891048280815,173.15422708401456,66.58201631047676,1.5957560937096649,0.01115227492029083,1.678097245612614e-05,0.007288028450842722,-0.0831628646795149,3.226675056227839e-05,299.99996773325023,29.49667576625886,2.0651661413058492e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3338436984963794,0.3398956065649641,0.24414278351339266,11.18014692733802,4.2770451701338584e-05,0.006100212906611094,0.11528957571935854,0.5586554908897259,0.26557679350146485,0.5587124254124007,1.6896062194395848e-07,250.0,125.0,29.961907339714543,-18.693174830058297,-0.333812605898786,-0.5588126224806729,0.5588126224812527,-0.010439853246093103,5.588239763757786
7.0,2.5305043018807208e-05,270.18688556719263,0.00011380338621275016,299.9438338349808,0.20444927470702526,0.05616616502006487,0.002073974884995771,-0.00012812708906923386,66.03410991696647,173.3979566622134,66.65792436507849,1.6020264585189607,0.011199393288786065,1.6837625272016477e-05,0.0073050964704104585,-0.08369526301452547,3.236702646305229e-05,299.99996763297435,29.608551354713704,2.082119290150363e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.335253941719428,0.3413462396405528,0.24529319712162534,11.207216298431677,4.3013718235932205e-05,0.006140739189078374,0.11558347880248977,0.5611805759348041,0.2668221722100167,0.5612376251925054,1.7010337488050875e-07,250.0,125.0,29.996065964285318,-18.71443344336035,-0.33522264737301777,-0.5613379799356153,0.5613379799360182,-0.010462243170829374,5.601784367119144
7.01,2.542244487129427e-05,270.07377703418445,0.00011428848193375578,299.9435804414625,0.2054113082697279,0.05641955853843879,0.0020798600853767753,-0.000128989806052834,66.1092514503766,173.64166986580463,66.73377542602582,1.6083131978210494,0.01124664098754844,1.689439060112512e-05,0.007322176427237205,-0.0842301558931842,3.246746007086897e-05,299.9999675325407,29.720697369063448,2.0991870206987177e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3366680534395309,0.3428009647443011,0.2464472130623487,11.23431337920694,4.325817974743487e-05,0.0061814892167477604,0.1158776420142472,0.5637132341675226,0.26807133815794104,0.5637703983007023,1.712522602700309e-07,250.0,125.0,30.030198941711618,-18.735719269476476,-0.33663655628031436,-0.563870910782498,0.5638709107836791,-0.01048463268372086,5.615342940175901
7.0200000000000005,2.554026386811033e-05,269.96039478961484,0.00011477494516702563,299.9433262892366,0.20637635137480745,0.05667371076428549,0.0020857574606339383,-0.00012985742426315918,66.18433507802992,173.8853666729839,66.80956948771441,1.6146163334201638,0.011294018196619885,1.695126856942254e-05,0.007339268320475478,-0.08476755089602288,3.256805145109278e-05,299.99996743194936,29.83311408406479,2.1163699474730624e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3380860390236125,0.3442597882806241,0.24760483719518406,11.26143815016245,4.3503841845901346e-05,0.006222464027478156,0.11617206487635418,0.5662534776968722,0.26932429739967473,0.5663107568397874,1.7240730366761552e-07,250.0,125.0,30.064306269471484,-18.75703229053488,-0.33805433798255324,-0.5664114271271501,0.566411427128344,-0.010507021719683079,5.628915473741751
7.03,2.5658501327634863e-05,269.84673855402525,0.00011526277805898978,299.9430713770912,0.20734440892741007,0.056928622909686304,0.0020916670426085414,-0.00013072996776829752,66.2593607949332,174.1290470619444,66.88530654455475,1.620935887122978,0.011341525096257474,1.700825930291043e-05,0.00735637214933729,-0.0853074556156902,3.266880066987147e-05,299.99996733120014,29.945801774268883,2.1336686875553877e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3395079038448983,0.34572271666469395,0.2487660753862198,11.288590591777165,4.3750710171347625e-05,0.006263664663572662,0.11646674691049351,0.5688013186322196,0.2705810559977267,0.5688587129301329,1.7356853070902349e-07,250.0,125.0,30.098387945049637,-18.778372488646482,-0.3394759978478952,-0.5689595410894981,0.5689595410901643,-0.010529410213457498,5.642501958622952
7.04,2.577715857397515e-05,269.73280804815744,0.00011575198275972242,299.9428157038126,0.20831548583819473,0.0571842961883396,0.002097588863289139,-0.00013160746074944072,66.33432859610873,174.37271101087683,66.96098659097215,1.6272718807386186,0.011389161866935178,1.7065362928824187e-05,0.0073734879130932926,-0.08584987765696805,3.276970779391876e-05,299.999967230293,30.05876071402116,2.1510838605961267e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3409336532829838,0.34718975632250315,0.24993093350806328,11.315770684510442,4.3998790393946224e-05,0.006305092171800388,0.11676168763830785,0.5713567691235348,0.2718416200226644,0.5714142787059874,1.7473596713549213e-07,250.0,125.0,30.13244396593747,-18.79973984590265,-0.3409015412508361,-0.5715152648040203,0.5715152648054568,-0.010551798099608307,5.656102385618329
7.05,2.5896236936998427e-05,269.6186029929537,0.00011624256142296945,299.94255926818533,0.20928958702337577,0.05744073181557255,0.0021035229548122857,-0.00013248992750148706,66.40923847659424,174.6163584979695,67.03660962140678,1.6336243360786724,0.01143692868934557,1.7122579573757754e-05,0.007390615611074474,-0.08639482463678769,3.287077289084465e-05,299.9999671292279,30.171991177461052,2.1686160888239017e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3423632927238699,0.34866091369094687,0.25109941743989167,11.34297840880197,4.4248088214222094e-05,0.006346747603418308,0.11705688658139997,0.5739198412987362,0.27310599555328857,0.5739774663213066,1.7590963875579975e-07,250.0,125.0,30.16647432963305,-18.821134344376333,-0.3423309735722571,-0.5740786104261133,0.574078610426817,-0.010574185312524376,5.669716745519282
7.0600000000000005,2.6015737752366397e-05,269.5041231095568,0.00011673451620616982,299.94230206899255,0.21026671740476646,0.05769793100835301,0.0021094693494632865,-0.00013337739243364985,66.48409043144295,174.8599895014082,67.11217563031362,1.6399932749571942,0.011484825744401581,1.71799093666143e-05,0.007407755242669792,-0.08694230418424606,3.29719960286639e-05,299.9999670280048,30.285493438521755,2.186265997053509e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.34379682756002705,0.3501361952178869,0.25227153306750383,11.370213745071807,4.449860936325061e-05,0.0063886320141933114,0.11735234326133302,0.5764905473625445,0.274374188676509,0.5765482879412641,1.7708957150704907e-07,250.0,125.0,30.200479033641127,-18.842555966120017,-0.34376430019947646,-0.5766495901225426,0.5766495901232435,-0.01059657178641301,5.683345029109807
7.07,2.6135662361568133e-05,269.38936811931046,0.0001172278492704834,299.9420441050156,0.21124688190982224,0.0579558949853014,0.0021154280796769416,-0.00013426988007007054,66.55888445572351,175.10360399937625,67.18768461216247,1.6463787191907167,0.01153285321323822,1.7237352433951476e-05,0.0074249068073302775,-0.0874923239406222,3.307337727654612e-05,299.99996692662353,30.39926777092996,2.2040342126968717e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.34523426319043615,0.3516156073622345,0.2534472862833717,11.397476673720352,4.475035960285673e-05,0.006430746464424351,0.11764805719963081,0.5790688994405114,0.27564620548769747,0.57912675575543,1.7827579135935175e-07,250.0,125.0,30.23445807547311,-18.86400469316868,-0.34520152652629954,-0.5792282160791729,0.5792282160802484,-0.010618957455306673,5.696987227166494
7.08,2.625601211195481e-05,269.27433774375936,0.00011772256278081304,299.9417853750342,0.2122300854716852,0.05821462496670292,0.002121399178038298,-0.00013516741505043665,66.6336205445201,175.3472019700545,67.26313656143803,1.6527806905982578,0.01158101127721439,1.729490890737357e-05,0.00744207030456282,-0.08804489155939421,3.3174916703677266e-05,299.99996682508413,30.513314448205673,2.22192136576935e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.34667560502065065,0.35309915659401614,0.2546266829866935,11.424767175128364,4.5003344725815665e-05,0.006473092018964764,0.1179440279177783,0.5816549098271497,0.2769220520902787,0.5817128819579432,1.7946832446860982e-07,250.0,125.0,30.268411452647115,-18.885480507537977,-0.3466426579530731,-0.5818145004991493,0.5818145004999924,-0.010641342253049043,5.710643330458545
7.09,2.6376788356773166e-05,269.1590317046494,0.0001182186589058323,299.9415258778264,0.21321633302922774,0.05847412217451949,0.0021273826772834066,-0.0001360700221306025,66.70829869293233,175.59078339162127,67.33853147263983,1.6591992110013376,0.011629300117914574,1.7352578911745092e-05,0.007459245733940496,-0.08860001470625563,3.3276614381013896e-05,299.9999667233865,30.62763374366192,2.239928088903651e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.34812085846283847,0.3545868493944563,0.25580972908344546,11.452085229656928,4.525757055605515e-05,0.006515669747244711,0.1182402549372217,0.5842485905900064,0.27820173459654746,0.584306678778312,1.8066719693300429e-07,250.0,125.0,30.30233916268792,-18.906983391224912,-0.34808769988673405,-0.5844084556010785,0.5844084556013848,-0.01066372611331418,5.72431332974778
7.1000000000000005,2.649799245520063e-05,269.043449723928,0.00011871613981800813,299.94126561216854,0.2142056295270969,0.05873438783240198,0.002133378610300083,-0.00013697772618321424,66.78291889607533,175.83434824225245,67.41386934028222,1.665634302223972,0.011677719917150744,1.741036258409129e-05,0.007476433095086241,-0.08915770105913269,3.3378470378576473e-05,299.99996662153046,30.74222593040454,2.2580550173514856e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.34957002893584527,0.35607869225604516,0.256996430486435,11.479430817647476,4.551304294885914e-05,0.006558480723293763,0.11853673777936888,0.5868499542054343,0.2794852591265042,0.5869081584340323,1.8187243518571557e-07,250.0,125.0,30.336241203126995,-18.928513326206712,-0.3495366577408663,-0.5870100936190283,0.587010093620234,-0.010686108969572316,5.737997215788656
7.11,2.6619625772379146e-05,268.92759152374407,0.00011921500769362796,299.9410045768352,0.21519797991575862,0.05899542316570231,0.0021393870101286765,-0.0001378905521983387,66.85748114907969,176.07789650012128,67.48915015889443,1.6720859860927064,0.011726270856963907,1.7468260043149014e-05,0.007493632387699674,-0.08971795830820063,3.348048476966819e-05,299.9999665195161,30.85709128133189,2.2763027890053035e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.351023121865235,0.35757469168261913,0.25818679311535303,11.506803919421777,4.576976779107317e-05,0.006601526025763628,0.11883347596558957,0.5894590125333498,0.2807726318099075,0.5895173332047523,1.8308406536104586e-07,250.0,125.0,30.37011757150249,-18.950070294442412,-0.35098953693574586,-0.58961942680844,0.5896194268093264,-0.010708490755141995,5.751694979328257
7.12,2.674168967945098e-05,268.8114568264485,0.00011971526471282439,299.94074277059946,0.21619338915154293,0.059257229401485846,0.0021454079099628358,-0.00013880852528409717,66.93198544709153,176.3214281433986,67.5643739230206,1.6785542844365868,0.011774953119626303,1.7526271438681195e-05,0.007510843611513767,-0.09028079415590189,3.358265762427079e-05,299.9999664173432,30.972230069134664,2.2946720443872502e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.35248014268335714,0.3590748541894348,0.2593808228968282,11.534204515281917,4.602775100131103e-05,0.00664480673795103,0.11913046901721591,0.5920757784797062,0.2820638587830859,0.5921342153162219,1.8430211432539932e-07,250.0,125.0,30.403968265359268,-18.97165427787172,-0.35244634289840554,-0.5922364674379423,0.5922364674386157,-0.010730871403101864,5.765406611106333
7.13,2.6864185553592533e-05,268.6950453545941,0.00012021691305960198,299.9404801922324,0.21719186219669076,0.05951980776854429,0.0021514413431502778,-0.00013973167066733317,67.00643178527244,176.5649431502527,67.63954062721965,1.6850392190872299,0.011823766887642794,1.758439687932784e-05,0.0075280667663587975,-0.09084621631696298,3.368498901837221e-05,299.9999663150118,31.087642566295607,2.3131634266843556e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3539410968293819,0.36057918630324876,0.26057852576448237,11.561632585510253,4.628699853016271e-05,0.0066883239478206765,0.11942771645554245,0.5947002635622248,0.28335894619377905,0.5947588171045776,1.855266081658288e-07,250.0,125.0,30.437793282248837,-18.99326525841616,-0.353907081062676,-0.5948612277938992,0.5948612277952592,-0.01075325084641704,5.779132101855284
7.140000000000001,2.6987114778206397e-05,268.5783568309584,0.00012071995492218651,299.94021684050335,0.21819340402005816,0.05978315949759958,0.0021574873431965138,-0.00014066001370748935,67.08082015880125,176.808441498849,67.71465026606708,1.6915408118790456,0.011872712343778844,1.7642636515010714e-05,0.0075453018520965556,-0.09141423251978455,3.378747902405409e-05,299.9999662125218,31.203329045066077,2.3317775820382963e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.35540598975147064,0.36208769456336415,0.26177990765977516,11.589088110386195,4.6547516360531515e-05,0.006732078748032622,0.1197252178018294,0.5973324806926474,0.2846579001962586,0.5973911508418055,1.8675757392047364e-07,250.0,125.0,30.47159261973019,-19.01490321797496,-0.35537175687001915,-0.5974937201849571,0.5974937201857553,-0.010775629017800083,5.792871442300172
7.15,2.7110478742644634e-05,268.4613909784845,0.00012122439249213152,299.93995271418015,0.21919801959541407,0.060047285820806075,0.00216354594376001,-0.0001415935798622017,67.15515056286942,177.0519231673508,67.78970283415053,1.6980590846485617,0.011921789670993607,1.7700990462733914e-05,0.007562548868668579,-0.09198485050283312,3.389012771719226e-05,299.9999661098731,31.319289777527093,2.3505151587732504e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.356874826902607,0.36360038551895146,0.2629849745299617,11.616571070153405,4.680931050760393e-05,0.006776072235961309,0.1200229725772956,0.5999724416694324,0.28596072695500196,0.6000312288716029,1.8799503801707819e-07,250.0,125.0,30.505366275367738,-19.036568138433267,-0.35684037576752886,-0.600133956929767,0.6001339569308888,-0.010798005849817136,5.806624623158759
7.16,2.723427884199367e-05,268.3441475203225,0.00012173022796512963,299.9396878120288,0.22020571390270652,0.06031218797212166,0.0021696171786458993,-0.00014253239471241885,67.22942299268435,177.2953881339188,67.86469832607285,1.7045940592349,0.01197099905248989,1.775945887245304e-05,0.00757980781604859,-0.09255807801719017,3.3992935171637464e-05,299.99996600706567,31.435525035546327,2.369376807950865e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.35834761373729984,0.3651172657314808,0.2641937323296109,11.644081444983621,4.707238701875392e-05,0.006820305513687456,0.12032098030312395,0.6026201594066617,0.28726743264115645,0.6026790635066605,1.892390276654106e-07,250.0,125.0,30.539114246732783,-19.0582600016553,-0.3583129432094369,-0.6027819503688079,0.6027819503695002,-0.01082038127480538,5.820391635141496
7.17,2.7358516478248832e-05,268.2266261798343,0.0001222374635408463,299.93942213281355,0.22121649192823054,0.060577867187355396,0.0021757010818339237,-0.00014347648396552742,67.30363744346955,177.5388363767111,67.9396367364524,1.711145757479896,0.012020340671720689,1.781804186277181e-05,0.007597078694303229,-0.09313392282682445,3.409590146456222e-05,299.9999659040994,31.55203509077349,2.38836318344111e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.35982435572693516,0.36663834177422305,0.2654061870208067,11.671619215122577,4.7336751974933055e-05,0.006864779688105781,0.12061924050046212,0.6052756457558092,0.28857802343718025,0.6053346671233376,1.9048956949409322e-07,250.0,125.0,30.572836531403578,-19.079978789485494,-0.3597894646572732,-0.6054377128584747,0.6054377128589084,-0.01084275522493861,5.834172468951532
7.18,2.7483193059093246e-05,268.1088266805874,0.00012274610142317473,299.9391556752968,0.22223035866450316,0.06084432470413023,0.0021817976874497686,-0.00014442587345255407,67.37779391046433,177.78226787388306,68.01451805992266,1.7177142012279814,0.012069814712384329,1.7876739580312787e-05,0.007614361503535378,-0.0937123927082521,3.419902667197271e-05,299.99996580097417,31.668820214646185,2.4074749418489374e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3613050583429336,0.36816362023301374,0.2666223445729978,11.699184360731529,4.7602411489611586e-05,0.006909495870857753,0.12091775269042226,0.6079389135188592,0.2898925055326077,0.6079980520822724,1.9174669081339308e-07,250.0,125.0,30.6065331269652,-19.101724483749877,-0.36126994557975706,-0.6081012567742619,0.6081012567745826,-0.01086512763217122,5.847967115284728
7.19,2.760830999891617e-05,267.99074874635227,0.00012325614381977589,299.938888438239,0.2232473191102068,0.06111156176186475,0.002187907029787523,-0.00014538058912677316,67.45189238892345,178.02568260358754,68.08934229113194,1.7242994123261999,0.012119421358422165,1.7935552147649573e-05,0.007631656243932268,-0.09429349545034195,3.430231087210455e-05,299.99996569768996,31.785880678393237,2.4267127424829135e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.36278972707000046,0.36969310770487307,0.26784221096292904,11.726776862003318,4.7869371709936606e-05,0.006954455178424396,0.12121651639408083,0.6106099746808792,0.2912108851277519,0.6106692307886875,1.9301041850463434e-07,250.0,125.0,30.640204031009375,-19.12349706625446,-0.36275439145269744,-0.6107725945093989,0.6107725945099264,-0.01088749842828949,5.86177556482966
7.2,2.7733868717916288e-05,267.8723921011015,0.00012376759294261888,299.9386204203991,0.2242673782702254,0.061379579601783245,0.0021940291432911065,-0.00014634065706416592,67.5259328741171,178.26908054397472,68.16410942474336,1.7309014126241675,0.012169160794020148,1.7994479710773967e-05,0.0076489629157205615,-0.09487723885431218,3.440575414264165e-05,299.9999655942467,31.903216753034798,2.446077247354922e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.36427836739363534,0.37122681079962633,0.2690657921746848,11.754396699058383,4.8137638816107065e-05,0.006999658732089142,0.1215155311324788,0.6132888420232604,0.292533168430342,0.6133482156430777,1.9428078003687355e-07,250.0,125.0,30.67384924113451,-19.145296518787518,-0.364242807759067,-0.6134517384762148,0.613451738476406,-0.01090986754485891,5.875597808267646
7.21,2.7859870643040202e-05,267.75375646901125,0.00012428045100745856,299.938351620534,0.22529054115570937,0.061648379466933634,0.002200164062573163,-0.00014730610346444986,67.59991536133099,178.51246167319223,68.23881945543492,1.7375202239741347,0.012219033203611307,1.8053522395276093e-05,0.0076662815192084285,-0.09546363073378564,3.450935656304961e-05,299.9999654906443,32.02082870938152,2.4655691212030558e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.36577098481230447,0.37276473613833655,0.27029309419976616,11.782043852041701,4.840721902238445e-05,0.007045107658019222,0.1218147964266221,0.6159755276329482,0.29385936165878346,0.6160350190827919,1.9555780252604127e-07,250.0,125.0,30.70746875494571,-19.167122823118007,-0.365735199989048,-0.6161387011029547,0.6161387011037058,-0.010932234913270531,5.889433836272733
7.22,2.7986317207206685e-05,267.63484157446123,0.0001247947202344625,299.9380820373987,0.22631681278413376,0.06191796260220389,0.002206311822400469,-0.0001482769546519818,67.67383984586634,178.75582596938503,68.31347237789953,1.7441558682309626,0.0122690387718782,1.811268034668423e-05,0.0076836120547471055,-0.09605267891483173,3.4613118212659844e-05,299.99996538688265,32.13871681803386,2.4851890315013338e-08,60.0,50.0,58.0,10.0,0.004,20.0,10.0,0.1,1e-06,50.0,500.0,10.0,60.0,25.0,12.5,0.045,30.0,30.0,10.0,10.0,2.0,288.0,550.0,1.5,1.0,10.0,0.3672675848265702,0.37430689035518433,0.27152412303716045,11.80971830104021,4.867811857664079e-05,0.007090803087240891,0.12211431179748199,0.6186700442764684,0.2951894710392752,0.6187296535479974,1.968415136046967e-07,250.0,125.0,30.741062570054787,-19.188975960996004,-0.36723157364012976,-0.6188334948392367,0.6188334948399123,-0.010954600464693272,5.903283639511735
