E,E_M,E_M1,E_P1,E_P2,E_P21,E_P_1,E_P_2,M,M1,P,P2,P21,T,Time
7.920516677414245e-05,9.157781900015256e-07,6.259544608893707e-14,0.0,6.667642781934478e-09,5.009504937309481e-24,6.171265052866453e-05,7.421143319770219e-06,0.016056383422492496,8.032569282720421e-10,0.9827947003563298,0.0007686156857500276,8.85672985835805e-13,0.0003102433613024927,3.19
7.920443883362143e-05,9.185643011730458e-07,6.298719775454673e-14,0.0,6.688505973360095e-09,5.056770761206832e-24,6.170873983411918e-05,7.420673023725725e-06,0.01610530509497969,8.08249848308525e-10,0.9827414558707555,0.000771009773292926,8.912387344955167e-13,0.0003121736558639892,3.2
7.920371111111468e-05,9.213498454752552e-07,6.338013996239571e-14,0.0,6.709367393033829e-09,5.104331783696562e-24,6.170482958276119e-05,7.420202780996345e-06,0.016154217698364965,8.132578797691832e-10,0.9826882147589506,0.0007734037000533451,8.968217918164411e-13,0.00031410980659746246,3.21
7.920298360658041e-05,9.241348230345769e-07,6.377427241969897e-14,0.0,6.7302270413209374e-09,5.152188913582634e-24,6.170091977450096e-05,7.419732591569986e-06,0.016203121234215676,8.18281019349375e-10,0.9826349770205302,0.0007757974660493914,9.024221566313742e-13,0.00031605181230261344,3.22
7.920225631997686e-05,9.269192339774335e-07,6.416959483367139e-14,0.0,6.751084918586674e-09,5.2003430596690046e-24,6.169701040924895e-05,7.419262455434552e-06,0.016252015704099173,8.233192637444574e-10,0.9825817426551087,0.0007781910712991708,9.080398277731108e-13,0.00031799967177914307,3.23
7.920152925126223e-05,9.29703078430248e-07,6.45661069115279e-14,0.0,6.771941025196295e-09,5.248795130759637e-24,6.169310148691557e-05,7.418792372577952e-06,0.016300901109582804,8.283726096497888e-10,0.982528511662301,0.00078058451582079,9.13674804074447e-13,0.00031995338382675233,3.24
7.920080240039475e-05,9.324863565194428e-07,6.496380836048339e-14,0.0,6.792795361515056e-09,5.297546035658486e-24,6.168919300741125e-05,7.41832234298809e-06,0.016349777452233927,8.334410537607264e-10,0.9824752840417221,0.000782977799632355,9.193270843681773e-13,0.000321912947245142,3.25
7.920007576733263e-05,9.352690683714412e-07,6.536269888775278e-14,0.0,6.813647927908212e-09,5.346596683169516e-24,6.168528497064642e-05,7.417852366652875e-06,0.01639864473361989,8.385245927726282e-10,0.9824220597929867,0.0007853709227519723,9.24996667487098e-13,0.00032387836083401327,3.2600000000000002
7.91993493520341e-05,9.380512141126656e-07,6.576277820055097e-14,0.0,6.83449872474102e-09,5.3959479820966816e-24,6.168137737653151e-05,7.417382443560213e-06,0.016447502955308047,8.436232233808516e-10,0.9823688389157097,0.0007877638851977481,9.306835522640039e-13,0.00032584962339306684,3.27
7.919862315445738e-05,9.40832793869539e-07,6.616404600609288e-14,0.0,6.855347752378735e-09,5.445600841243947e-24,6.167747022497694e-05,7.41691257369801e-06,0.016496352118865753,8.487369422807545e-10,0.9823156214095058,0.0007901566869877889,9.363877375316907e-13,0.00032782673372200386,3.2800000000000002
7.919789717456068e-05,9.436138077684842e-07,6.65665020115934e-14,0.0,6.876195011186612e-09,5.495556169415267e-24,6.167356351589316e-05,7.416442757054173e-06,0.016545192225860355,8.538657461676944e-10,0.98226240727399,0.0007925493281402006,9.421092221229534e-13,0.0003298096906205251,3.29
7.919717141230222e-05,9.46394255935924e-07,6.697014592426749e-14,0.0,6.897040501529908e-09,5.545814875414606e-24,6.166965724919057e-05,7.415972993616607e-06,0.016594023277859204,8.590096317370293e-10,0.9822091965087768,0.0007949418086730899,9.47848004870588e-13,0.0003317984928883316,3.3000000000000003
7.91964458676402e-05,9.491741384982812e-07,6.737497745132998e-14,0.0,6.917884223773877e-09,5.5963778680459175e-24,6.166575142477962e-05,7.415503283373221e-06,0.016642845276429657,8.641685956841164e-10,0.9821559891134813,0.0007973341286045629,9.536040846073892e-13,0.0003337931393251242,3.31
7.919572054053288e-05,9.519534555819785e-07,6.778099629999586e-14,0.0,6.938726178283777e-09,5.647246056113167e-24,6.166184604257072e-05,7.41503362631192e-06,0.016691658223139064,8.69342634704314e-10,0.9821027850877183,0.000799726287952726,9.59377460166153e-13,0.000335793628730604,3.3200000000000003
7.919499543093846e-05,9.547322073134388e-07,6.818820217747999e-14,0.0,6.959566365424861e-09,5.698420348420309e-24,6.165794110247431e-05,7.414564022420611e-06,0.016740462119554777,8.745317454929792e-10,0.9820495844311026,0.0008021182867356853,9.651681303796743e-13,0.0003377999599044718,3.33
7.919427053881513e-05,9.575103938190847e-07,6.859659479099728e-14,0.0,6.980404785562386e-09,5.749901653771305e-24,6.165403660440083e-05,7.414094471687201e-06,0.016789256967244145,8.797359247454699e-10,0.9819963871432489,0.0008045101249715474,9.709760940807488e-13,0.0003398121316464285,3.34
7.919354586412116e-05,9.602880152253395e-07,6.900617384776266e-14,0.0,7.001241439061608e-09,5.801690880970117e-24,6.165013254826068e-05,7.413624974099596e-06,0.016838042767774525,8.849551691571441e-10,0.9819431932237721,0.0008069018026784184,9.76801350102172e-13,0.00034183014275617526,3.35
7.919282140681471e-05,9.630650716586255e-07,6.941693905499104e-14,0.0,7.022076326287781e-09,5.8537889388207e-24,6.164622893396431e-05,7.413155529645701e-06,0.016886819522713266,8.90189475423359e-10,0.981890002672287,0.0008092933198744045,9.826438972767388e-13,0.00034385399203341275,3.36
7.919209716685405e-05,9.658415632453658e-07,6.982889011989732e-14,0.0,7.042909447606163e-09,5.906196736127018e-24,6.164232576142214e-05,7.412686138313426e-06,0.016935587233627723,8.954388402394728e-10,0.9818368154884084,0.0008116846765776124,9.885037344372455e-13,0.00034588367827784216,3.37
7.919137314419738e-05,9.686174901119829e-07,7.02420267496964e-14,0.0,7.063740803382008e-09,5.958915181693025e-24,6.16384230305446e-05,7.412216800090675e-06,0.01698434590208524,9.007032603008426e-10,0.9817836316717512,0.000814075872806148,9.943808604164863e-13,0.00034791920028916424,3.38
7.919064933880292e-05,9.713928523849e-07,7.065634865160321e-14,0.0,7.0845703939805726e-09,6.011945184322686e-24,6.163452074124212e-05,7.411747514965355e-06,0.017033095529653184,9.059827323028267e-10,0.9817304512219301,0.0008164669085781179,1.0002752740472577e-12,0.0003499605568670801,3.39
7.918992575062887e-05,9.741676501905395e-07,7.107185553283263e-14,0.0,7.105398219767111e-09,6.0652876528199556e-24,6.163061889342512e-05,7.411278282925373e-06,0.01708183611789889,9.112772529407822e-10,0.9816772741385601,0.0008188577839116281,1.0061869741623543e-12,0.0003520077468112904,3.4
7.918920237963348e-05,9.769418836553245e-07,7.148854710059962e-14,0.0,7.126224281106881e-09,6.1189434959887984e-24,6.162671748700405e-05,7.410809103958635e-06,0.017130567668389725,9.165868189100674e-10,0.9816241004212558,0.0008212484988247852,1.012115959594572e-12,0.00035406076892149647,3.41
7.918847922577495e-05,9.797155529056777e-07,7.190642306211904e-14,0.0,7.147048578365137e-09,6.172913622633168e-24,6.162281652188931e-05,7.410339978053049e-06,0.017179290182693027,9.219114269060393e-10,0.9815709300696323,0.0008236390533356952,1.0180622291767056e-12,0.0003561196219973989,3.42
7.918775628901149e-05,9.824886580680219e-07,7.232548312460582e-14,0.0,7.167871111907134e-09,6.22719894155703e-24,6.161891599799134e-05,7.409870905196519e-06,0.01722800366237616,9.272510736240562e-10,0.9815177630833041,0.0008260294474624647,1.0240257817415513e-12,0.0003581843048386989,3.43
7.918703356930134e-05,9.8526119926878e-07,7.274572699527486e-14,0.0,7.188691882098128e-09,6.281800361564338e-24,6.161501591522058e-05,7.409401885376954e-06,0.01727670810900647,9.326057557594754e-10,0.9814645994618861,0.0008284196812231998,1.0300066161219036e-12,0.00036025481624509713,3.44
7.91863110666027e-05,9.880331766343745e-07,7.316715438134109e-14,0.0,7.209510889303376e-09,6.336718791459056e-24,6.161111627348745e-05,7.4089329185822594e-06,0.01732540352415131,9.37975470007655e-10,0.9814114392049933,0.0008308097546360068,1.036004731150559e-12,0.0003623311550162948,3.45
7.918558878087381e-05,9.908045902912284e-07,7.358976499001939e-14,0.0,7.230328133888132e-09,6.39195514004514e-24,6.160721707270236e-05,7.408464004800342e-06,0.01737408990937803,9.433602130639519e-10,0.9813582823122404,0.0008331996677189921,1.0420201256603116e-12,0.00036441331995199264,3.46
7.918486671207287e-05,9.935754403657647e-07,7.40135585285247e-14,0.0,7.251143616217653e-09,6.447510316126553e-24,6.160331831277577e-05,7.407995144019108e-06,0.017422767266253986,9.487599816237248e-10,0.9813051287832422,0.0008355894204902622,1.048052798483958e-12,0.00036650130985189174,3.47
7.918414486030387e-05,9.96345726622212e-07,7.443853576487152e-14,0.0,7.27195733645777e-09,6.503383347455641e-24,6.15994199937741e-05,7.407526336332635e-06,0.017471435591772652,9.541747804148667e-10,0.9812519786186652,0.0008379790129184115,1.054102750206372e-12,0.00036859512708759803,3.48
7.918342322550494e-05,9.991154492369002e-07,7.486469626010628e-14,0.0,7.292769295001219e-09,6.559575402028185e-24,6.159552211558628e-05,7.407057581714203e-06,0.017520094888131627,9.596046050259253e-10,0.9811988318179791,0.0008403684450283692,1.0601699794189294e-12,0.00037069476996663654,3.49
7.918270180752745e-05,1.0018846086017807e-06,7.529203894375915e-14,0.0,7.313579492359454e-09,6.61608876766919e-24,6.159162467800836e-05,7.406588880073881e-06,0.017568745160251413,9.650494462635111e-10,0.981145688380028,0.0008427577168745384,1.0662544836699546e-12,0.0003728002346701024,3.5
7.918198060633002e-05,1.0046532048421944e-06,7.572056352621334e-14,0.0,7.3343879288971354e-09,6.6729243475645e-24,6.158772768095127e-05,7.406120231399892e-06,0.01761738640968571,9.705093008469734e-10,0.9810925483044297,0.0008451468284748779,1.0723562617974768e-12,0.00037491152000836494,3.5100000000000002
7.918125962187134e-05,1.0074212380834828e-06,7.615026971785203e-14,0.0,7.355194604978922e-09,6.730083044899947e-24,6.158383112432585e-05,7.405651635680461e-06,0.017666018637988203,9.759841654956595e-10,0.9810394115908024,0.0008475357798473457,1.0784753126395235e-12,0.000377028624791793,3.52
7.918053885411005e-05,1.0101887084509864e-06,7.658115722905842e-14,0.0,7.375999520969476e-09,6.78756576286137e-24,6.157993500804304e-05,7.4051830929038095e-06,0.01771464184671259,9.814740369289188e-10,0.9809862782387638,0.0008499245710099008,1.0846116350341236e-12,0.000379151547830756,3.5300000000000002
7.91798183030048e-05,1.0129556160700467e-06,7.70132257702157e-14,0.0,7.396802677233456e-09,6.845373404634607e-24,6.157603933201371e-05,7.4047146030581625e-06,0.01776325603741255,9.869789118660987e-10,0.980933148247932,0.0008523132019805011,1.0907652278193048e-12,0.0003812802879356228,3.54
7.917909796851426e-05,1.0157219610660044e-06,7.744647505170709e-14,0.0,7.417604074135523e-09,6.903506873405494e-24,6.157214409614878e-05,7.404246166131744e-06,0.017811861211641786,9.924987870265486e-10,0.980880021617925,0.0008547016727771053,1.0969360898330964e-12,0.0003834148439167627,3.5500000000000003
7.917837785059706e-05,1.0184877435642008e-06,7.788090478391571e-14,0.0,7.438403712040336e-09,6.961967072359868e-24,6.15682493003591e-05,7.403777782112778e-06,0.017860457370953983,9.980336591296162e-10,0.9808268983483606,0.0008570899834176716,1.1031242199135257e-12,0.0003855552145845447,3.56
7.917765794921188e-05,1.0212529636899768e-06,7.831651467722483e-14,0.0,7.459201591312556e-09,7.02075490468357e-24,6.156435494455561e-05,7.403309450989487e-06,0.01790904451690284,1.0035835248946503e-09,0.9807737784388569,0.0008594781339201588,1.1093296168986216e-12,0.0003877013987493381,3.5700000000000003
7.917693826431736e-05,1.0240176215686733e-06,7.875330444201758e-14,0.0,7.47999771231684e-09,7.079871273562431e-24,6.156046102864918e-05,7.402841172750095e-06,0.017957622651042036,1.009148381040999e-09,0.9807206618890317,0.000861866124302525,1.115552279626412e-12,0.0003898533952215118,3.58
7.917621879587214e-05,1.0267817173256316e-06,7.919127378867718e-14,0.0,7.500792075417854e-09,7.13931708218229e-24,6.15565675525507e-05,7.402372947382826e-06,0.01800619177492527,1.0147282242880108e-09,0.9806675486985033,0.0008642539545827287,1.1217922069349256e-12,0.00039201120281143496,3.59
7.91754995438349e-05,1.0295452510861926e-06,7.963042242758684e-14,0.0,7.521584680980253e-09,7.199093233728991e-24,6.155267451617108e-05,7.401904774875902e-06,0.018054751890106233,1.0203230513550343e-09,0.9806144388668893,0.0008666416247787283,1.1280493976621908e-12,0.0003941748203294769,3.6
7.917478050816427e-05,1.0323082229756973e-06,8.007075006912971e-14,0.0,7.5423755293687e-09,7.259200631388363e-24,6.15487819194212e-05,7.40143665521755e-06,0.018103302998138615,1.0259328589614178e-09,0.9805613323938077,0.0008690291349084825,1.1343238506462352e-12,0.00039634424658600647,3.61
7.917406168881893e-05,1.035070633119487e-06,8.051225642368901e-14,0.0,7.563164620947852e-09,7.319640178346247e-24,6.154488976221197e-05,7.40096858839599e-06,0.018151845100576113,1.0315576438265097e-09,0.9805082292788766,0.0008714164849899494,1.1406155647250883e-12,0.00039851948039139307,3.62
7.917334308575751e-05,1.0378324816429025e-06,8.095494120164793e-14,0.0,7.58395195608237e-09,7.380412777788478e-24,6.154099804445426e-05,7.400500574399448e-06,0.018200378198972408,1.0371974026696581e-09,0.980455129521714,0.0008738036750410875,1.1469245387367771e-12,0.00040070052055600556,3.63
7.917262469893869e-05,1.040593768671285e-06,8.139880411338965e-14,0.0,7.604737535136917e-09,7.441519332900898e-24,6.1537106766059e-05,7.4000326132161475e-06,0.018248902294881197,1.0428521322102119e-09,0.9804020331219376,0.0008761907050798554,1.153250771519331e-12,0.00040288736589021325,3.64
7.91719065283211e-05,1.0433544943299752e-06,8.184384486929735e-14,0.0,7.62552135847615e-09,7.502960746869336e-24,6.153321592693705e-05,7.3995647048343115e-06,0.018297417389856168,1.048521829167519e-09,0.9803489400791657,0.0008785775751242112,1.1595942619107775e-12,0.0004050800152043851,3.65
7.91711885738634e-05,1.0461146587443144e-06,8.229006317975427e-14,0.0,7.64630342646473e-09,7.56473792287964e-24,6.152932552699933e-05,7.399096849242163e-06,0.01834592348545102,1.0542064902609284e-09,0.980295850393016,0.0008809642851921138,1.1659550087491456e-12,0.00040727846730889044,3.66
7.917047083552424e-05,1.0488742620396437e-06,8.273745875514354e-14,0.0,7.667083739467315e-09,7.626851764117637e-24,6.152543556615673e-05,7.398629046427927e-06,0.018394420583219436,1.0599061122097877e-09,0.9802427640631066,0.0008833508353015212,1.172333010872463e-12,0.00040948272101409816,3.67
7.916975331326229e-05,1.051633304341304e-06,8.31860313058484e-14,0.0,7.68786229784857e-09,7.689303173769172e-24,6.152154604432012e-05,7.398161296379827e-06,0.018442908684715112,1.0656206917334462e-09,0.9801896810890554,0.000885737225470392,1.1787282671187586e-12,0.0004116927751303776,3.68
7.916903600703618e-05,1.0543917857746364e-06,8.3635780542252e-14,0.0,7.708639101973149e-09,7.752093055020075e-24,6.151765696140042e-05,7.397693599086086e-06,0.018491387791491735,1.0713502255512517e-09,0.9801366014704803,0.0008881234557166844,1.1851407763260602e-12,0.00041390862846809765,3.69
7.91683189168046e-05,1.057149706464982e-06,8.408670617473759e-14,0.0,7.729414152205717e-09,7.815222311056191e-24,6.15137683173085e-05,7.3972259545349276e-06,0.018539857905103003,1.0770947103825528e-09,0.9800835252069994,0.0008905095260583573,1.1915705373323964e-12,0.0004161302798376277,3.7
7.916760204252617e-05,1.0599070665376817e-06,8.453880791368829e-14,0.0,7.75018744891093e-09,7.878691845063351e-24,6.150988011195529e-05,7.396758362714576e-06,0.018588319027102597,1.0828541429466976e-09,0.9800304522982306,0.0008928954365133687,1.1980175489757953e-12,0.0004183577280493366,3.71
7.916688538415955e-05,1.0626638661180768e-06,8.499208546948735e-14,0.0,7.770958992453452e-09,7.942502560227396e-24,6.150599234525165e-05,7.3962908236132545e-06,0.018636771159044222,1.0886285199630352e-09,0.9799773827437918,0.0008952811870996773,1.2044818100942857e-12,0.00042059097191359364,3.72
7.91661689416634e-05,1.065420105331508e-06,8.544653855251792e-14,0.0,7.79172878319794e-09,8.006655359734162e-24,6.15021050171085e-05,7.395823337219187e-06,0.018685214302481556,1.0944178381509134e-09,0.9799243165433009,0.0008976667778352413,1.2109633195258952e-12,0.00042283001024076783,3.73
7.916545271499637e-05,1.0681757843033166e-06,8.590216687316322e-14,0.0,7.812496821509055e-09,8.071151146769486e-24,6.149821812743673e-05,7.395355903520597e-06,0.0187336484589683,1.1002220942296807e-09,0.9798712536963762,0.0009000522087380193,1.217462076108653e-12,0.00042507484184122846,3.74
7.916473670411713e-05,1.0709309031588432e-06,8.635897014180643e-14,0.0,7.833263107751457e-09,8.135990824519204e-24,6.149433167614722e-05,7.394888522505708e-06,0.018782073630058137,1.1060412849186855e-09,0.9798181942026353,0.0009024374798259696,1.2239780786805865e-12,0.00042732546552534445,3.75
7.916402090898432e-05,1.0736854620234295e-06,8.681694806883075e-14,0.0,7.854027642289807e-09,8.201175296169158e-24,6.149044566315086e-05,7.394421194162744e-06,0.018830489817304764,1.1118754069372766e-09,0.9797651380616962,0.0009048225911170508,1.2305113260797247e-12,0.0004295818801034851,3.7600000000000002
7.916330532955659e-05,1.0764394610224162e-06,8.727610036461934e-14,0.0,7.874790425488764e-09,8.266705464905178e-24,6.148656008835857e-05,7.393953918479929e-06,0.01887889702226187,1.1177244570048017e-09,0.979712085273177,0.0009072075426292211,1.2370618171440953e-12,0.00043184408438601935,3.77
7.91625899657926e-05,1.0791929002811443e-06,8.773642673955543e-14,0.0,7.895551457712988e-09,8.332582233913107e-24,6.148267495168122e-05,7.393486695445485e-06,0.018927295246483154,1.12358843184061e-09,0.9796590358366957,0.0009095923343804391,1.2436295507117275e-12,0.00043411207718331655,3.7800000000000002
