Bub3_BubR1,Bub3_BubR1_Cdc20,Cdc20,Cdc20_CMad2,MCC,Mad1_CMad2,Mad1_CMad2_OMad2,OMad2,Time
1.2293565254001513e-07,9.861600173637542e-10,2.1193724753508289e-07,9.984042328979956e-10,6.0781977473761956e-09,4.947689597524885e-08,5.231040247511179e-10,1.2240030490020084e-07,6.5
1.229239628953036e-07,9.867923495814234e-10,2.1192536960221036e-07,9.98592520161842e-10,6.089255135399732e-09,4.947691676913076e-08,5.230832308692113e-10,1.2238908009502288e-07,6.51
1.229122759483112e-07,9.874230245168755e-10,2.119134944463219e-07,9.98780728183537e-10,6.100311482553438e-09,4.947693756487174e-08,5.230624351282355e-10,1.2237785641136525e-07,6.5200000000000005
1.229005916961177e-07,9.880520455616257e-10,2.119016220640224e-07,9.989688574391222e-10,6.1113667883221e-09,4.9476958362353204e-08,5.230416376467672e-10,1.2236663384910378e-07,6.53
1.2288891013579053e-07,9.886794160990798e-10,2.1188975245192644e-07,9.991569083826245e-10,6.1224210522102625e-09,4.947697916145535e-08,5.230208385446189e-10,1.2235541240811463e-07,6.54
1.228772312643849e-07,9.893051395045333e-10,2.1187788560665833e-07,9.993448814460525e-10,6.133474273742228e-09,4.947699996205713e-08,5.230000379428389e-10,1.2234419208827431e-07,6.55
1.2286555507894367e-07,9.899292191451714e-10,2.1186602152485205e-07,9.995327770394e-10,6.144526452462053e-09,4.947702076403626e-08,5.229792359637113e-10,1.2233297288945965e-07,6.5600000000000005
1.2285388157649734e-07,9.905516583800698e-10,2.1185416020315139e-07,9.99720595550643e-10,6.155577587933551e-09,4.947704156726921e-08,5.229584327307556e-10,1.2232175481154791e-07,6.57
1.2284221075406415e-07,9.91172460560193e-10,2.1184230163820976e-07,9.99908337345742e-10,6.166627679740292e-09,4.947706237163124e-08,5.229376283687274e-10,1.223105378544166e-07,6.58
1.2283054260865e-07,9.91791629028397e-10,2.1183044582669038e-07,1.000096002768641e-09,6.177676727485603e-09,4.947708317699635e-08,5.229168230036176e-10,1.222993220179436e-07,6.59
1.2281887713724855e-07,9.924091671194264e-10,2.1181859276526613e-07,1.0002835921412673e-09,6.188724730792569e-09,4.947710398323732e-08,5.228960167626532e-10,1.222881073020072e-07,6.6000000000000005
1.2280721433684105e-07,9.930250781599163e-10,2.118067424506196e-07,1.0004711057635318e-09,6.199771689304026e-09,4.947712479022567e-08,5.228752097742965e-10,1.2227689370648597e-07,6.61
1.2279555420439647e-07,9.936393654683917e-10,2.1179489487944317e-07,1.0006585439133289e-09,6.210817602682573e-09,4.947714559783172e-08,5.228544021682458e-10,1.2226568123125887e-07,6.62
1.227838967368715e-07,9.942520323552677e-10,2.1178305004843883e-07,1.0008459068465372e-09,6.22186247061056e-09,4.947716640592453e-08,5.22833594075435e-10,1.2225446987620517e-07,6.63
1.227722419312105e-07,9.94863082122849e-10,2.1177120795431836e-07,1.0010331947970182e-09,6.2329062927901e-09,4.947718721437193e-08,5.228127856280339e-10,1.222432596412045e-07,6.640000000000001
1.2276058978434548e-07,9.954725180653302e-10,2.117593685938033e-07,1.0012204079766173e-09,6.243949068943053e-09,4.947720802304052e-08,5.227919769594475e-10,1.2223205052613687e-07,6.65
1.2274894029319622e-07,9.960803434687962e-10,2.1174753196362483e-07,1.0014075465751633e-09,6.254990798811044e-09,4.947722883179565e-08,5.227711682043171e-10,1.2222084253088261e-07,6.66
1.2273729345467008e-07,9.966865616112215e-10,2.1173569806052384e-07,1.0015946107604688e-09,6.266031482155449e-09,4.947724964050145e-08,5.227503594985195e-10,1.2220963565532237e-07,6.67
1.2272564926566223e-07,9.972911757624708e-10,2.1172386688125103e-07,1.00178160067833e-09,6.277071118757406e-09,4.94772704490208e-08,5.227295509791671e-10,1.2219842989933722e-07,6.68
1.2271400776868877e-07,9.978941927807682e-10,2.1171203841088463e-07,1.0019685736961778e-09,6.288109661174549e-09,4.947729126460905e-08,5.227087353909192e-10,1.221872252622442e-07,6.69
1.2270236912182231e-07,9.984956286244646e-10,2.1170021260492719e-07,1.0021557321318094e-09,6.299146942338392e-09,4.947731211324518e-08,5.226878867547887e-10,1.2217602174193166e-07,6.7
1.226907331347185e-07,9.990954717852382e-10,2.116883895080821e-07,1.002342841233396e-09,6.310183155896119e-09,4.9477332964457125e-08,5.226670355428458e-10,1.2216481934059654e-07,6.71
1.2267909980490113e-07,9.996937255539358e-10,2.116765691169654e-07,1.0025299019089767e-09,6.32121830100613e-09,4.9477353818212655e-08,5.226461817873186e-10,1.2215361805811293e-07,6.72
1.22667469129891e-07,1.0002903932140412e-09,2.1166475142820033e-07,1.002716915056457e-09,6.332252376836774e-09,4.9477374674479836e-08,5.226253255201359e-10,1.2214241789435508e-07,6.73
1.2265584110720617e-07,1.0008854780416743e-09,2.1165293643841748e-07,1.0029038815636092e-09,6.343285382566348e-09,4.9477395533227043e-08,5.226044667729274e-10,1.2213121884919745e-07,6.74
1.226442157343618e-07,1.0014789833055915e-09,2.1164112414425475e-07,1.0030908023080735e-09,6.354317317383101e-09,4.9477416394422944e-08,5.225836055770236e-10,1.2212002092251484e-07,6.75
1.2263259300887028e-07,1.0020709122671858e-09,2.1162931454235728e-07,1.0032776781573562e-09,6.365348180485227e-09,4.9477437258036514e-08,5.225627419634559e-10,1.2210882411418215e-07,6.76
1.2262097292824107e-07,1.0026612681804872e-09,2.1161750762937753e-07,1.0034645099688312e-09,6.376377971080874e-09,4.947745812403702e-08,5.225418759629562e-10,1.2209762842407458e-07,6.7700000000000005
1.226093554899809e-07,1.0032500542921615e-09,2.1160570340197524e-07,1.003651298589739e-09,6.387406688388133e-09,4.947747899239401e-08,5.225210076059576e-10,1.2208643385206756e-07,6.78
1.225977406915936e-07,1.0038372738415115e-09,2.1159390185681747e-07,1.0038380448571877e-09,6.3984343316350485e-09,4.9477499863077376e-08,5.225001369225939e-10,1.2207524039803673e-07,6.79
1.225861285305801e-07,1.0044229300604766e-09,2.1158210299057856e-07,1.0040247495981516e-09,6.409460900059613e-09,4.947752073605727e-08,5.224792639426996e-10,1.2206404806185796e-07,6.8
1.2257451900443866e-07,1.0050070261736323e-09,2.1157030679994014e-07,1.0042114136294726e-09,6.4204863929097686e-09,4.947754161130416e-08,5.224583886958102e-10,1.2205285684340738e-07,6.8100000000000005
1.2256291211066452e-07,1.005589565398191e-09,2.1155851328159113e-07,1.0043980377578595e-09,6.431510809443404e-09,4.947756248878881e-08,5.224375112111621e-10,1.2204166674256131e-07,6.82
1.2255130784675017e-07,1.0061705509440013e-09,2.1154672243222776e-07,1.0045846227798876e-09,6.442534148928358e-09,4.947758336848228e-08,5.22416631517692e-10,1.2203047775919634e-07,6.83
1.2253970621018527e-07,1.006749986013549e-09,2.1153493424855353e-07,1.0047711694820003e-09,6.453556410642421e-09,4.9477604250355934e-08,5.223957496440382e-10,1.2201928989318927e-07,6.84
1.2252810719845663e-07,1.0073278738019559e-09,2.1152314872727926e-07,1.0049576786405068e-09,6.46457759387333e-09,4.947762513438143e-08,5.223748656185392e-10,1.220081031444171e-07,6.8500000000000005
1.2251651080904819e-07,1.0079042174969802e-09,2.1151136586512302e-07,1.0051441510215842e-09,6.47559769791877e-09,4.9477646020530736e-08,5.223539794692346e-10,1.2199691751275713e-07,6.86
1.2250491703944107e-07,1.0084790202790171e-09,2.1149958565881025e-07,1.0053305873812759e-09,6.486616722086378e-09,4.9477666908776105e-08,5.223330912238647e-10,1.2198573299808685e-07,6.87
1.224933258871136e-07,1.009052285321098e-09,2.114878081050736e-07,1.005516988465493e-09,6.497634665693738e-09,4.94776877990901e-08,5.223122009098709e-10,1.2197454960028395e-07,6.88
1.2248173734954117e-07,1.009624015788891e-09,2.1147603320065305e-07,1.0057033550100131e-09,6.508651528068383e-09,4.9477708691445576e-08,5.22291308554395e-10,1.219633673192264e-07,6.890000000000001
1.224701514241964e-07,1.0101942148407006e-09,2.114642609422959e-07,1.005889687740481e-09,6.519667308547796e-09,4.9477729585815693e-08,5.2227041418428e-10,1.2195218615479238e-07,6.9
1.224585681085491e-07,1.010762885627468e-09,2.114524913267567e-07,1.0060759873724087e-09,6.530682006479409e-09,4.9477750482173903e-08,5.222495178260695e-10,1.2194100610686032e-07,6.91
1.2244698740006617e-07,1.011330031292771e-09,2.1144072435079732e-07,1.0062622546111747e-09,6.541695621220603e-09,4.947777138049396e-08,5.22228619506008e-10,1.2192982717530886e-07,6.92
1.224354092962117e-07,1.0118956549728234e-09,2.1142896001118692e-07,1.0064484901520247e-09,6.552708152138706e-09,4.947779228074993e-08,5.222077192500408e-10,1.2191864936001684e-07,6.93
1.2242383379444696e-07,1.0124597597964763e-09,2.1141719830470191e-07,1.006634694680072e-09,6.563719598610998e-09,4.9477813182916154e-08,5.221868170838141e-10,1.2190747266086342e-07,6.94
1.2241226089223035e-07,1.0130223488852168e-09,2.1140543922812607e-07,1.0068208688702959e-09,6.574729960024706e-09,4.9477834086967296e-08,5.221659130326749e-10,1.218962970777279e-07,6.95
1.2240069058701744e-07,1.0135834253531687e-09,2.1139368277825044e-07,1.0070070133875434e-09,6.585739235777008e-09,4.94778549928783e-08,5.221450071216708e-10,1.2188512261048987e-07,6.96
1.2238912287626097e-07,1.0141429923070924e-09,2.113819289518733e-07,1.0071931288865285e-09,6.596747425275028e-09,4.947787590062442e-08,5.221240993755505e-10,1.218739492590291e-07,6.97
1.2237755775741085e-07,1.0147010528463847e-09,2.1137017774580033e-07,1.0073792160118317e-09,6.607754527935844e-09,4.9477896810181205e-08,5.221031898187636e-10,1.2186277702322564e-07,6.98
1.2236599522791415e-07,1.015257610063079e-09,2.113584291568444e-07,1.0075652753979012e-09,6.6187605431864754e-09,4.9477917721524513e-08,5.220822784754602e-10,1.2185160590295975e-07,6.99
1.2235443528521505e-07,1.0158126670418453e-09,2.1134668318182577e-07,1.0077513076690516e-09,6.6297654704638984e-09,4.947793863463048e-08,5.220613653694914e-10,1.218404358981119e-07,7.0
1.2234287792675498e-07,1.0163662268599902e-09,2.113349398175719e-07,1.0079373134394647e-09,6.640769309215034e-09,4.947795954947556e-08,5.220404505244091e-10,1.218292670085628e-07,7.01
1.2233132314997242e-07,1.0169182925874564e-09,2.1132319906091758e-07,1.0081232933131894e-09,6.651772058896754e-09,4.9477980466036504e-08,5.220195339634661e-10,1.2181809923419341e-07,7.0200000000000005
1.2231977095230314e-07,1.0174688672868235e-09,2.1131146090870495e-07,1.0083092478841419e-09,6.662773718975877e-09,4.9478001384290356e-08,5.219986157096158e-10,1.2180693257488493e-07,7.03
1.2230822133117995e-07,1.018017954013308e-09,2.1129972535778333e-07,1.0084951777361047e-09,6.673774288929172e-09,4.947802230421446e-08,5.219776957855129e-10,1.2179576703051875e-07,7.04
1.2229667428403292e-07,1.018565555814762e-09,2.1128799240500944e-07,1.0086810834427277e-09,6.684773768243358e-09,4.947804322578646e-08,5.219567742135123e-10,1.217846026009765e-07,7.05
1.2228512980828921e-07,1.019111675731675e-09,2.1127626204724725e-07,1.0088669655675279e-09,6.6957721564151035e-09,4.94780641489843e-08,5.219358510156701e-10,1.2177343928614006e-07,7.0600000000000005
1.222735879013732e-07,1.0196563167971727e-09,2.11264534281368e-07,1.009052824663889e-09,6.706769452951022e-09,4.947808507378623e-08,5.219149262137432e-10,1.2176227708589155e-07,7.07
1.2226204856070635e-07,1.0201994820370173e-09,2.1125280910425026e-07,1.0092386612750623e-09,6.7177656573676794e-09,4.947810600017078e-08,5.218939998291894e-10,1.2175111600011328e-07,7.08
1.222505117837074e-07,1.0207411744696071e-09,2.1124108651277988e-07,1.0094244759341655e-09,6.72876076919159e-09,4.9478126928116806e-08,5.218730718831669e-10,1.2173995602868784e-07,7.09
1.222389775677921e-07,1.0212813971059782e-09,2.1122936650385003e-07,1.0096102691641832e-09,6.739754787959219e-09,4.9478147857603434e-08,5.218521423965353e-10,1.2172879717149796e-07,7.1000000000000005
1.2222744591037351e-07,1.0218201529498017e-09,2.112176490743611e-07,1.0097960414779678e-09,6.750747713216976e-09,4.9478168788610116e-08,5.218312113898547e-10,1.2171763942842674e-07,7.11
1.2221591680886175e-07,1.0223574449973864e-09,2.1120593422122086e-07,1.0099817933782379e-09,6.761739544521223e-09,4.947818972111658e-08,5.218102788833859e-10,1.217064827993574e-07,7.12
1.2220439026066416e-07,1.0228932762376772e-09,2.111942219413443e-07,1.0101675253575795e-09,6.772730281438271e-09,4.947821065510288e-08,5.217893448970909e-10,1.2169532728417341e-07,7.13
1.2219286626318519e-07,1.0234276496522555e-09,2.1118251223165377e-07,1.0103532378984456e-09,6.783719923544381e-09,4.947823159054934e-08,5.217684094506321e-10,1.2168417288275848e-07,7.140000000000001
1.221813448138265e-07,1.0239605682153391e-09,2.1117080508907887e-07,1.010538931473156e-09,6.794708470425757e-09,4.94782525274366e-08,5.217474725633732e-10,1.216730195949966e-07,7.15
1.2216982582039378e-07,1.0244918703522366e-09,2.1115910064494273e-07,1.0107243822068226e-09,6.805696199657182e-09,4.9478273491973834e-08,5.217265080261384e-10,1.2166186741748082e-07,7.16
1.2215830930861138e-07,1.0250216117118666e-09,2.111473988527618e-07,1.0109096624174965e-09,6.816683022598889e-09,4.947829447601325e-08,5.217055239867235e-10,1.2165071635103294e-07,7.17
1.2214679533144943e-07,1.0255498975427632e-09,2.111356996258038e-07,1.0110949120286005e-09,6.82766876630891e-09,4.947831546332242e-08,5.216845366775479e-10,1.2163956639754378e-07,7.18
1.22135283886364e-07,1.0260767309900785e-09,2.1112400296081656e-07,1.0112801317485963e-09,6.838653430166915e-09,4.9478336453883627e-08,5.216635461163482e-10,1.2162841755688823e-07,7.19
1.221237749708111e-07,1.0266021151989636e-09,2.111123088545478e-07,1.0114653222859462e-09,6.849637013552569e-09,4.9478357447679114e-08,5.216425523208611e-10,1.2161726982894122e-07,7.2
1.2211226858224684e-07,1.0271260533145697e-09,2.111006173037453e-07,1.0116504843491113e-09,6.860619515845541e-09,4.947837844469115e-08,5.216215553088234e-10,1.2160612321357764e-07,7.21
1.2210076471812727e-07,1.0276485484820487e-09,2.1108892830515677e-07,1.011835618646554e-09,6.871600936425499e-09,4.9478399444902e-08,5.216005550979718e-10,1.2159497771067234e-07,7.22
1.220892633759085e-07,1.0281696038465516e-09,2.1107724185553004e-07,1.0120207258867362e-09,6.882581274672111e-09,4.947842044829393e-08,5.215795517060429e-10,1.2158383332010025e-07,7.23
1.220777645530465e-07,1.0286892225532302e-09,2.1106555795161285e-07,1.012205806778119e-09,6.893560529965043e-09,4.94784414548492e-08,5.215585451507732e-10,1.2157269004173626e-07,7.24
1.220662682469974e-07,1.0292074077472355e-09,2.1105387659015295e-07,1.012390862029165e-09,6.904538701683963e-09,4.9478462464550075e-08,5.215375354498997e-10,1.2156154787545528e-07,7.25
1.2205477445521725e-07,1.0297241625737193e-09,2.1104219776789812e-07,1.0125758923483355e-09,6.9155157892085405e-09,4.9478483477378816e-08,5.215165226211589e-10,1.2155040682113215e-07,7.26
1.2204328317516212e-07,1.0302394901778328e-09,2.1103052148159608e-07,1.0127608984440925e-09,6.926491791918443e-09,4.947850449331768e-08,5.214955066822876e-10,1.215392668786418e-07,7.2700000000000005
1.2203179440428807e-07,1.0307533937047275e-09,2.1101884772799464e-07,1.0129458810248978e-09,6.937466709193336e-09,4.947852551234895e-08,5.214744876510224e-10,1.2152812804785912e-07,7.28
1.2202030814005116e-07,1.0312658762995547e-09,2.1100717650384152e-07,1.0131308407992132e-09,6.9484405404128884e-09,4.947854653445487e-08,5.214534655451e-10,1.21516990328659e-07,7.29
1.2200882437990747e-07,1.0317769411074662e-09,2.109955078058845e-07,1.0133157784755007e-09,6.959413284956768e-09,4.9478567559617715e-08,5.214324403822571e-10,1.2150585372091633e-07,7.3
1.2199734312131302e-07,1.032286591273613e-09,2.1098384163087134e-07,1.013500694762222e-09,6.970384942204644e-09,4.947858858781974e-08,5.214114121802304e-10,1.21494718224506e-07,7.3100000000000005
1.219858643617239e-07,1.0327948299431465e-09,2.1097217797554981e-07,1.0136855903678386e-09,6.9813555115361815e-09,4.947860961904322e-08,5.213903809567564e-10,1.2148358383930293e-07,7.32
1.219743880985962e-07,1.0333016602612186e-09,2.1096051683666767e-07,1.0138704660008127e-09,6.992324992331049e-09,4.94786306532704e-08,5.213693467295721e-10,1.2147245056518197e-07,7.33
1.2196291432938596e-07,1.0338070853729804e-09,2.1094885821097267e-07,1.014055322369606e-09,7.003293383968915e-09,4.947865169048356e-08,5.21348309516414e-10,1.2146131840201806e-07,7.34
1.2195144305154926e-07,1.0343111084235833e-09,2.1093720209521256e-07,1.0142401601826805e-09,7.014260685829447e-09,4.947867273066495e-08,5.213272693350188e-10,1.2145018734968605e-07,7.3500000000000005
1.2193997426254213e-07,1.0348137325581788e-09,2.1092554848613515e-07,1.0144249801484977e-09,7.0252268972923115e-09,4.947869377379685e-08,5.213062262031232e-10,1.2143905740806085e-07,7.36
1.2192850795982064e-07,1.0353149609219182e-09,2.1091389738048813e-07,1.0146097829755195e-09,7.036192017737177e-09,4.947871481986151e-08,5.212851801384639e-10,1.2142792857701737e-07,7.37
1.2191704414084087e-07,1.0358147966599533e-09,2.1090224877501934e-07,1.014794569372208e-09,7.047156046543711e-09,4.9478735868841194e-08,5.212641311587776e-10,1.2141680085643046e-07,7.38
1.2190558280305889e-07,1.036313242917435e-09,2.1089060266647646e-07,1.0149793400470247e-09,7.058118983091584e-09,4.9478756920718174e-08,5.212430792818009e-10,1.2140567424617507e-07,7.390000000000001
1.2189412394393075e-07,1.0368103028395152e-09,2.108789590516073e-07,1.0151640957084314e-09,7.069080826760459e-09,4.94787779754747e-08,5.212220245252705e-10,1.2139454874612606e-07,7.4
1.2188266756091251e-07,1.037305979571345e-09,2.1086731792715963e-07,1.01534883706489e-09,7.080041576930005e-09,4.947879903309305e-08,5.212009669069231e-10,1.213834243561583e-07,7.41
1.2187121365146026e-07,1.0378002762580757e-09,2.1085567928988122e-07,1.0155335648248625e-09,7.091001232979892e-09,4.9478820093555475e-08,5.211799064444955e-10,1.2137230107614672e-07,7.42
1.2185976221303005e-07,1.0382931960448592e-09,2.1084404313651977e-07,1.0157182796968105e-09,7.101959794289785e-09,4.9478841156844245e-08,5.211588431557242e-10,1.2136117890596623e-07,7.43
1.2184831324307793e-07,1.0387847420768466e-09,2.1083240946382306e-07,1.015902982389196e-09,7.112917260239355e-09,4.9478862222941624e-08,5.21137777058346e-10,1.2135005784549164e-07,7.44
1.2183686673905996e-07,1.0392749174991895e-09,2.108207782685389e-07,1.0160876736104805e-09,7.123873630208266e-09,4.947888329182987e-08,5.211167081700976e-10,1.2133893789459796e-07,7.45
1.2182542269843223e-07,1.039763725457039e-09,2.10809149547415e-07,1.016272354069126e-09,7.134828903576187e-09,4.947890436349126e-08,5.210956365087157e-10,1.2132781905316e-07,7.46
1.2181398111865078e-07,1.040251169095547e-09,2.1079752329719913e-07,1.0164570244735946e-09,7.145783079722787e-09,4.9478925437908035e-08,5.210745620919368e-10,1.2131670132105265e-07,7.47
