Time,Mad1_CMad2,OMad2,Mad1_CMad2_OMad2,Cdc20,Cdc20_CMad2,Bub3_BubR1,MCC,Bub3_BubR1_Cdc20,k3f,kf6,k5f,k5r,k2f,k1f,k1r,k4f,k4r,u,const_val_0,const_val_1,Cytoplasm,R1,R2,R3,R4,R5,R6
7.37,4.947871481986151e-08,1.2142792857701737e-07,5.212851801384639e-10,2.1091389738048813e-07,1.0146097829755195e-09,1.2192850795982064e-07,7.036192017737177e-09,1.0353149609219182e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.097362533818058e-09,1.0994628898969326e-09,1.0146097829755195e-11,1.0963747296416817e-09,5.010117597155276e-11,2.5610837667018284e-11
7.38,4.9478735868841194e-08,1.2141680085643046e-07,5.212641311587776e-10,2.1090224877501934e-07,1.014794569372208e-09,1.2191704414084087e-07,7.047156046543711e-09,1.0358147966599533e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0972571376912474e-09,1.0993577746714283e-09,1.014794569372208e-11,1.0962644221494966e-09,4.9962828401075663e-11,2.5607076339689875e-11
7.390000000000001,4.9478756920718174e-08,1.2140567424617507e-07,5.212430792818009e-10,2.1089060266647646e-07,1.0149793400470247e-09,1.2190558280305889e-07,7.058118983091584e-09,1.036313242917435e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0971517531081181e-09,1.0992526712546895e-09,1.0149793400470248e-11,1.0961541001531345e-09,4.982476967396435e-11,2.560331580890578e-11
7.4,4.94787779754747e-08,1.2139454874612606e-07,5.212220245252705e-10,2.108789590516073e-07,1.0151640957084314e-09,1.2189412394393075e-07,7.069080826760459e-09,1.0368103028395152e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0970463800634483e-09,1.0991475796666039e-09,1.0151640957084313e-11,1.09604376452191e-09,4.968699915013415e-11,2.5599556074122662e-11
7.41,4.947879903309305e-08,1.213834243561583e-07,5.212009669069231e-10,2.1086731792715963e-07,1.01534883706489e-09,1.2188266756091251e-07,7.080041576930005e-09,1.037305979571345e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.096941018552017e-09,1.0990424999270517e-09,1.01534883706489e-11,1.095933416124791e-09,4.9549516189503464e-11,2.5595797134797363e-11
7.42,4.9478820093555475e-08,1.2137230107614672e-07,5.211799064444955e-10,2.1085567928988122e-07,1.0155335648248625e-09,1.2187121365146026e-07,7.091001232979892e-09,1.0378002762580757e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0968356685686035e-09,1.0989374320559085e-09,1.0155335648248625e-11,1.095823055830401e-09,4.941232015199385e-11,2.5592038990386898e-11
7.43,4.9478841156844245e-08,1.2136117890596623e-07,5.211588431557242e-10,2.1084404313651977e-07,1.0157182796968105e-09,1.2185976221303005e-07,7.101959794289785e-09,1.0382931960448592e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.096730330107987e-09,1.0988323760730424e-09,1.0157182796968105e-11,1.095712684507017e-09,4.927541039752965e-11,2.5588281640348435e-11
7.44,4.9478862222941624e-08,1.2135005784549164e-07,5.21137777058346e-10,2.1083240946382306e-07,1.015902982389196e-09,1.2184831324307793e-07,7.112917260239355e-09,1.0387847420768466e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0966250031649463e-09,1.0987273319983175e-09,1.0159029823891961e-11,1.0956023030225714e-09,4.9138786286038443e-11,2.5584525084139308e-11
7.45,4.947888329182987e-08,1.2133893789459796e-07,5.211167081700976e-10,2.108207782685389e-07,1.0160876736104805e-09,1.2183686673905996e-07,7.123873630208266e-09,1.0392749174991895e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0965196877342616e-09,1.0986222998515903e-09,1.0160876736104806e-11,1.0954919122446503e-09,4.900244717745093e-11,2.558076932121705e-11
7.46,4.947890436349126e-08,1.2132781905316e-07,5.210956365087157e-10,2.10809149547415e-07,1.016272354069126e-09,1.2182542269843223e-07,7.134828903576187e-09,1.039763725457039e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0964143838107121e-09,1.0985172796527125e-09,1.016272354069126e-11,1.0953815130404968e-09,4.8866392431700644e-11,2.5577014351039314e-11
7.47,4.9478925437908035e-08,1.2131670132105265e-07,5.210745620919368e-10,2.1079752329719913e-07,1.0164570244735946e-09,1.2181398111865078e-07,7.145783079722787e-09,1.040251169095547e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0963090913890774e-09,1.0984122714215286e-09,1.0164570244735946e-11,1.0952711062770084e-09,4.873062140872422e-11,2.5573260173063946e-11
7.48,4.9478946515062476e-08,1.2130558469815085e-07,5.210534849374977e-10,2.1078589951463908e-07,1.0166416855323475e-09,1.218025419971717e-07,7.1567361580277335e-09,1.0407372515598645e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0962038104641379e-09,1.0983072751778788e-09,1.0166416855323474e-11,1.0951606928207373e-09,4.859513346846153e-11,2.5569506786748966e-11
7.49,4.947896759493684e-08,1.2129446918432947e-07,5.210324050631351e-10,2.1077427819648261e-07,1.016826337953847e-09,1.2179110533145103e-07,7.167688137870692e-09,1.041221975995143e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0960985410306735e-09,1.0982022909415965e-09,1.016826337953847e-11,1.095050273537892e-09,4.845992797085516e-11,2.5565754191552547e-11
7.5,4.9478988677513383e-08,1.2128335477946338e-07,5.210113224865858e-10,2.1076265933947744e-07,1.0170109824465548e-09,1.2177967111894486e-07,7.178639018631332e-09,1.0417053455465343e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0959932830834644e-09,1.098097318732509e-09,1.0170109824465548e-11,1.094939849294338e-09,4.832500427585087e-11,2.5562002386933024e-11
7.51,4.9479009762774387e-08,1.2127224148342754e-07,5.209902372255863e-10,2.1075104294037134e-07,1.0171956197189328e-09,1.2176823935710923e-07,7.18958879968932e-09,1.0421873633591893e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0958880366172916e-09,1.097992358570438e-09,1.0171956197189328e-11,1.0948294209555941e-09,4.819036174339754e-11,2.5558251372348918e-11
7.5200000000000005,4.94790308507021e-08,1.2126112929609676e-07,5.209691492978733e-10,2.1073942899591213e-07,1.0173802504794425e-09,1.217568100434002e-07,7.200537480424326e-09,1.0426680325782597e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.095782801626935e-09,1.0978874104751992e-09,1.0173802504794424e-11,1.0947189893868372e-09,4.8055999733447e-11,2.5554501147258902e-11
7.53,4.9479051941278785e-08,1.21250018217346e-07,5.209480587211836e-10,2.107278175028475e-07,1.017564875436546e-09,1.2174538317527385e-07,7.211485060216015e-09,1.043147356348897e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0956775781071755e-09,1.0977824744666026e-09,1.0175648754365461e-11,1.094608555452901e-09,4.792191760595407e-11,2.555075171112182e-11
7.54,4.947907303448672e-08,1.212389082470501e-07,5.209269655132538e-10,2.1071620845792523e-07,1.0177494952987051e-09,1.2173395875018622e-07,7.2224315384440556e-09,1.0436253378162525e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0955723660527944e-09,1.097677550564452e-09,1.0177494952987051e-11,1.094498120018273e-09,4.778811472087664e-11,2.554700306339668e-11
7.55,4.947909413030815e-08,1.21227799385084e-07,5.209058696918206e-10,2.107046018578931e-07,1.0179341107743816e-09,1.2172253676559342e-07,7.233376914488117e-09,1.0441019801254776e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0954671654585728e-09,1.097572638788546e-09,1.0179341107743816e-11,1.0943876839471007e-09,4.7654590438175625e-11,2.5543255203542664e-11
7.5600000000000005,4.947911522872535e-08,1.2121669163132257e-07,5.208847712746207e-10,2.1069299769949885e-07,1.0181187225720371e-09,1.2171111721895148e-07,7.244321187727865e-09,1.0445772864217236e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.095361976319291e-09,1.0974677391586765e-09,1.0181187225720371e-11,1.094277248103186e-09,4.752134411781503e-11,2.5539508131019105e-11
7.57,4.947913632972058e-08,1.212055849856407e-07,5.208636702793907e-10,2.1068139597949025e-07,1.0183033314001337e-09,1.2169970010771645e-07,7.2552643575429675e-09,1.0450512598501422e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.095256798629732e-09,1.0973628516946297e-09,1.0183033314001338e-11,1.0941668133499893e-09,4.738837511976177e-11,2.553576184528553e-11
7.58,4.94791574332761e-08,1.211944794479133e-07,5.208425667238674e-10,2.1066979669461508e-07,1.0184879379671331e-09,1.2168828542934443e-07,7.266206423313093e-09,1.0455239035558848e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.095151632384676e-09,1.0972579764161863e-09,1.0184879379671332e-11,1.0940563805506277e-09,4.725568280398585e-11,2.5532016345801603e-11
7.59,4.947917853937418e-08,1.2118337501801524e-07,5.208214606257874e-10,2.1065819984162108e-07,1.0186725429814973e-09,1.2167687318129147e-07,7.277147384417909e-09,1.0459952206841025e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.095046477578905e-09,1.097153113343121e-09,1.0186725429814973e-11,1.0939459505678753e-09,4.7123266530460354e-11,2.5528271632027165e-11
7.6000000000000005,4.947919964799708e-08,1.2117227169582142e-07,5.208003520028875e-10,2.10646605417256e-07,1.0188571471516878e-09,1.2166546336101363e-07,7.2880872402370835e-09,1.0464652143799472e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0949413342072014e-09,1.0970482624952027e-09,1.0188571471516877e-11,1.0938355242641637e-09,4.699112565916111e-11,2.5524527703422233e-11
7.61,4.947922075912707e-08,1.2116116948120676e-07,5.207792408729043e-10,2.1063501341826762e-07,1.0190417511861664e-09,1.21654055965967e-07,7.299025990150284e-09,1.0469338877885698e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.094836202264347e-09,1.0969434238921942e-09,1.0190417511861664e-11,1.0937251025015834e-09,4.685925955006738e-11,2.5520784559446986e-11
7.62,4.9479241872746396e-08,1.211500683740461e-07,5.207581272535745e-10,2.1062342384140372e-07,1.0192263557933952e-09,1.2164265099360758e-07,7.309963633537177e-09,1.0474012440551223e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.094731081745123e-09,1.0968385975538527e-09,1.0192263557933953e-11,1.0936146861418813e-09,4.672766756316111e-11,2.5517042199561754e-11
7.63,4.9479262988837334e-08,1.211389683742144e-07,5.207370111626347e-10,2.10611836683412e-07,1.019410961681836e-09,1.2163124844139147e-07,7.3209001697774305e-09,1.0478672863247556e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0946259726443136e-09,1.0967337834999293e-09,1.019410961681836e-11,1.0935042760464634e-09,4.659634905842739e-11,2.5513300623227054e-11
7.640000000000001,4.947928410738215e-08,1.2112786948158648e-07,5.207158926178217e-10,2.106002519410403e-07,1.0195955695599504e-09,1.2161984830677477e-07,7.3318355982507145e-09,1.0483320177426216e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0945208749567e-09,1.0966289817501694e-09,1.0195955695599505e-11,1.0933938730763936e-09,4.6465303395854344e-11,2.550955982990356e-11
7.65,4.94793052283631e-08,1.2111677169603728e-07,5.206947716368722e-10,2.1058866961103633e-07,1.0197801801362004e-09,1.2160845058721348e-07,7.3427699183366936e-09,1.0487954414538711e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.094415788677065e-09,1.096524192324313e-09,1.0197801801362005e-11,1.093283478092394e-09,4.6334529935433126e-11,2.550581981905211e-11
7.66,4.947932635176245e-08,1.211056750174417e-07,5.206736482375227e-10,2.1057708969014783e-07,1.0199647941190477e-09,1.215970552801637e-07,7.353703129415038e-09,1.0492575606036562e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0943107138001918e-09,1.0964194152420928e-09,1.0199647941190478e-11,1.0931730919548457e-09,4.620402803715771e-11,2.5502080590133714e-11
7.67,4.947934747756246e-08,1.2109457944567459e-07,5.206525224375101e-10,2.1056551217512264e-07,1.0201494122169542e-09,1.215856623830815e-07,7.364635230865413e-09,1.049718378337128e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.094205650320863e-09,1.0963146505232384e-09,1.0201494122169541e-11,1.0930627155237883e-09,4.607379706102542e-11,2.549834214260955e-11
7.68,4.94793686057454e-08,1.210834849806109e-07,5.20631394254571e-10,2.1055393706270845e-07,1.0203340351383817e-09,1.2157427189342293e-07,7.375566222067488e-09,1.0501778977994377e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0941005982338626e-09,1.0962098981874707e-09,1.0203340351383818e-11,1.09295234965892e-09,4.594383636703621e-11,2.549460447594095e-11
7.69,4.947938973629353e-08,1.2107239162212545e-07,5.206102637064421e-10,2.1054236434965303e-07,1.0205186635917919e-09,1.2156288380864408e-07,7.3864961024009315e-09,1.0506361221357372e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0939955575339726e-09,1.0961051582545068e-09,1.0205186635917919e-11,1.0928419952195987e-09,4.5814145315193324e-11,2.549086758958942e-11
7.7,4.947941086918911e-08,1.210612993700932e-07,5.2058913081086e-10,2.105307940327042e-07,1.0207032982856467e-09,1.2155149812620096e-07,7.397424871245408e-09,1.0510930544911774e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0938905282159773e-09,1.0960004307440566e-09,1.0207032982856468e-11,1.092731653064841e-09,4.568472326550294e-11,2.5487131483016634e-11
7.71,4.947943200441441e-08,1.21050208224389e-07,5.205679955855615e-10,2.1051922610860964e-07,1.020887939928408e-09,1.2154011484354966e-07,7.4083525279805885e-09,1.0515486980109104e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.09378551027466e-09,1.0958957156758253e-09,1.020887939928408e-11,1.0926213240533235e-09,4.555556957797404e-11,2.548339615568443e-11
7.72,4.947945314195169e-08,1.210391181848878e-07,5.205468580482833e-10,2.1050766057411716e-07,1.0210725892285375e-09,1.2152873395814627e-07,7.4192790719861395e-09,1.0520030558400869e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.093680503704805e-09,1.0957910130695115e-09,1.0210725892285374e-11,1.092511009043382e-09,4.5426683612619005e-11,2.5479661607054814e-11
7.73,4.947947428178321e-08,1.2102802925146443e-07,5.205257182167619e-10,2.104960974259745e-07,1.0212572468944972e-09,1.2151735546744684e-07,7.430204502641729e-09,1.0524561311238589e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0935755085011958e-09,1.0956863229448086e-09,1.0212572468944972e-11,1.0924007088930129e-09,4.529806472945285e-11,2.5475927836589947e-11
7.74,4.947949542389124e-08,1.210169414239938e-07,5.205045761087341e-10,2.1048453666092944e-07,1.0214419136347486e-09,1.215059793689074e-07,7.441128819327023e-09,1.0529079270073775e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0934705246586165e-09,1.0955816453214038e-09,1.0214419136347487e-11,1.09229042445987e-09,4.5169712288493765e-11,2.5472194843752175e-11
7.75,4.9479516568258034e-08,1.2100585470235082e-07,5.204834317419366e-10,2.1047297827572975e-07,1.0216265901577537e-09,1.2149460565998405e-07,7.452052021421691e-09,1.053358446635794e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.093365552171851e-09,1.095476980218979e-09,1.0216265901577538e-11,1.0921801566012705e-09,4.5041625649762916e-11,2.5468462628003994e-11
7.76,4.947953771486587e-08,1.2099476908641037e-07,5.204622851341062e-10,2.1046142226712316e-07,1.0218112771719745e-09,1.2148323433813283e-07,7.4629741083054e-09,1.0538076931542603e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0932605910356845e-09,1.0953723276572098e-09,1.0218112771719744e-11,1.0920699061741897e-09,4.491380417328444e-11,2.5464731188808074e-11
7.7700000000000005,4.947955886369699e-08,1.2098368457604735e-07,5.204411363029794e-10,2.1044986863185744e-07,1.0219959753858725e-09,1.2147186540080983e-07,7.473895079357818e-09,1.0542556697079275e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.093155641244901e-09,1.0952676876557661e-09,1.0219959753858726e-11,1.0919596740352641e-09,4.47862472190855e-11,2.5461000525627242e-11
7.78,4.947958001473368e-08,1.2097260117113664e-07,5.204199852662929e-10,2.1043831736668036e-07,1.0221806855079095e-09,1.214604988454711e-07,7.484814933958612e-09,1.054702379441947e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0930507027942857e-09,1.0951630602343125e-09,1.0221806855079095e-11,1.0918494610407907e-09,4.46589541471962e-11,2.54572706379245e-11
7.79,4.947960116795819e-08,1.2096151887155314e-07,5.203988320417834e-10,2.1042676846833967e-07,1.0223654082465476e-09,1.2144913466957272e-07,7.49573367148745e-09,1.0551478255014703e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0929457756786228e-09,1.0950584454125075e-09,1.0223654082465476e-11,1.0917392680467274e-09,4.453192431764976e-11,2.5453541525163014e-11
7.8,4.9479622323352785e-08,1.2095043767717177e-07,5.203776766471877e-10,2.1041522193358315e-07,1.0225501443102485e-09,1.2143777287057072e-07,7.506651291324002e-09,1.0555920110316488e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0928408598926982e-09,1.0949538432100036e-09,1.0225501443102486e-11,1.0916290959086925e-09,4.440515709048228e-11,2.5449813186806113e-11
7.8100000000000005,4.947964348089973e-08,1.2093935758786738e-07,5.203565191002423e-10,2.1040367775915855e-07,1.022734894407474e-09,1.214264134459212e-07,7.517567792847933e-09,1.0560349391776342e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0927359554312963e-09,1.0948492536464483e-09,1.022734894407474e-11,1.0915189454819664e-09,4.427865182573274e-11,2.5446085622317296e-11
7.82,4.947966464058129e-08,1.2092827860351488e-07,5.20335359418684e-10,2.1039213594181361e-07,1.022919659246686e-09,1.2141505639308017e-07,7.52848317543891e-09,1.0564766130845774e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0926310622892026e-09,1.094744676741482e-09,1.022919659246686e-11,1.091408817621489e-09,4.415240788344337e-11,2.5442358831160213e-11
7.83,4.9479685802379725e-08,1.2091720072398916e-07,5.203141976202496e-10,2.1038059647829613e-07,1.023104439536346e-09,1.2140370170950377e-07,7.539397438476602e-09,1.0569170358976302e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0925261804612033e-09,1.0946401125147417e-09,1.023104439536346e-11,1.091298713181864e-09,4.402642462365937e-11,2.54386328127987e-11
7.84,4.9479706966277295e-08,1.2090612394916514e-07,5.202930337226755e-10,2.1036905936535384e-07,1.0232892359849162e-09,1.21392349392648e-07,7.550310581340678e-09,1.0573562107619438e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0924213099420834e-09,1.0945355609858557e-09,1.0232892359849163e-11,1.0911886330173542e-09,4.390070140642866e-11,2.543490756669675e-11
7.8500000000000005,4.947972813225627e-08,1.2089504827891767e-07,5.202718677436986e-10,2.1035752459973454e-07,1.0234740493008583e-09,1.2138099943996897e-07,7.561222603410804e-09,1.05779414082267e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0923164507266287e-09,1.094431022174449e-09,1.0234740493008583e-11,1.0910785779818865e-09,4.3775237591802375e-11,2.5431183092318517e-11
7.86,4.9479749300298915e-08,1.2088397371312166e-07,5.202506997010554e-10,2.1034599217818595e-07,1.023658880192634e-09,1.2136965184892272e-07,7.572133504066648e-09,1.0582308292249598e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0922116028096259e-09,1.0943264961001395e-09,1.0236588801926339e-11,1.0909685489290478e-09,4.365003253983455e-11,2.5427459389128326e-11
7.87,4.947977047038749e-08,1.2087290025165201e-07,5.202295296124829e-10,2.1033446209745584e-07,1.0238437293687052e-09,1.213583066169653e-07,7.583043282687877e-09,1.0586662791139647e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0921067661858602e-09,1.0942219827825406e-09,1.0238437293687052e-11,1.090858546712088e-09,4.3525085610582184e-11,2.542373645659066e-11
7.88,4.9479791642504256e-08,1.2086182789438362e-07,5.202083574957175e-10,2.10322934354292e-07,1.0240285975375336e-09,1.213469637415528e-07,7.59395193865416e-09,1.0591004936348364e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0920019408501187e-09,1.0941174822412584e-09,1.0240285975375336e-11,1.0907485721839192e-09,4.340039616410526e-11,2.5420014294170183e-11
7.890000000000001,4.9479812816631476e-08,1.2085075664119136e-07,5.20187183368496e-10,2.1031140894544214e-07,1.0242134854075813e-09,1.2133562322014127e-07,7.604859471345164e-09,1.059533475932726e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.091897126797187e-09,1.0940129944958947e-09,1.0242134854075813e-11,1.0906386261971163e-09,4.327596356046693e-11,2.5416292901331706e-11
7.9,4.9479833992751413e-08,1.2083968649195016e-07,5.201660072485549e-10,2.1029988586765405e-07,1.0243983936873097e-09,1.2132428505018676e-07,7.615765880140558e-09,1.0599652291527851e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0917923240218529e-09,1.0939085195660441e-09,1.0243983936873097e-11,1.0905287096039151e-09,4.3151787159733e-11,2.5412572277540215e-11
7.91,4.947985517084634e-08,1.2082861744653488e-07,5.201448291536312e-10,2.102883651176755e-07,1.0245833230851811e-09,1.2131294922914538e-07,7.626671164420008e-09,1.060395756440165e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0916875325189024e-09,1.0938040574712975e-09,1.0245833230851811e-11,1.0904188232562163e-09,4.302786632197251e-11,2.540885242226086e-11
7.92,4.947987635089851e-08,1.208175495048204e-07,5.201236491014614e-10,2.1027684669225424e-07,1.024768274309657e-09,1.2130161575447317e-07,7.637575323563182e-09,1.0608250609400174e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0915827522831224e-09,1.0936996082312384e-09,1.024768274309657e-11,1.090308968005582e-09,4.290420040725741e-11,2.5405133334958958e-11
7.930000000000001,4.947989753289019e-08,1.2080648266668164e-07,5.201024671097822e-10,2.1026533058813803e-07,1.0249532480691994e-09,1.2129028462362618e-07,7.648478356949748e-09,1.0612531457974934e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0914779833093002e-09,1.0935951718654453e-09,1.0249532480691994e-11,1.0901991447032382e-09,4.278078877566243e-11,2.5401415015099982e-11
7.94,4.947991871680364e-08,1.207954169319935e-07,5.200812831963303e-10,2.1025381680207465e-07,1.02513824507227e-09,1.2127895583406046e-07,7.659380263959373e-09,1.0616800141577446e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0913732255922228e-09,1.0934907483934913e-09,1.0251382450722699e-11,1.0900893542000732e-09,4.2657630787265606e-11,2.5397697462149588e-11
7.95,4.9479939902621126e-08,1.2078435230063085e-07,5.200600973788424e-10,2.1024230533081185e-07,1.0253232660273305e-09,1.2126762938323212e-07,7.670281043971726e-09,1.0621056691659223e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0912684791266778e-09,1.0933863378349432e-09,1.0253232660273306e-11,1.0899795973466398e-09,4.253472580214766e-11,2.5393980675573576e-11
7.96,4.9479961090324915e-08,1.2077328877246862e-07,5.20038909675055e-10,2.1023079617109737e-07,1.025508311642843e-09,1.212563052685972e-07,7.681180696366474e-09,1.0625301139671782e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0911637439074535e-09,1.093281940209362e-09,1.025508311642843e-11,1.089869874993153e-09,4.241207318039254e-11,2.5390264654837932e-11
7.97,4.9479982279897264e-08,1.2076222634738166e-07,5.200177201027051e-10,2.10219289319679e-07,1.025693382627269e-09,1.2124498348761176e-07,7.692079220523285e-09,1.0629533517066632e-09,0.01,1000.0,10000.0,0.2,10000000.0,200000.0,0.2,10000000.0,0.02,1.0,0.0,1.0,1.0,1.0910590199293364e-09,1.0931775555363041e-09,1.0256933826272689e-11,1.0897601879894928e-09,4.2289672282086976e-11,2.538654939940879e-11
