Time,s2,s4,s7,s15,s19,s21,s22,s23,s25,s27,s26,s28,s32,s29,s24,s35,s37,s38,s39,s40,s1,s18,s41,s42,s48,s53,s60,s63,s64,s65,s67,s75,s76,s77,s81,s82,kcatp_r8,kM_r8_s15,kcatn_r8,kM_r8_s19,kM_r8_s63,kcatp_r9,kM_r9_s7,kcatn_r9,kM_r9_s22,kass_r10,kdiss_r10,kI_r10_s25,kcatp_r11,kM_r11_s32,kcatn_r11,kM_r11_s26,kM_r11_s28,kass_r13,kdiss_r13,kcatp_r16,kcatn_r16,kM_r16_s39,ki_r16_s39,kass_r17,kdiss_r17,kcatp_r18,kcatn_r18,kM_r18_s4,ki_r18_s4,kass_r21,kdiss_r21,kI_r21_s2,kcatp_r25,kM_r25_s53,kcatn_r25,kM_r25_s60,kM_r25_s15,kcatp_r26,kM_r26_s25,kcatn_r26,kM_r26_s64,kcatp_r28,kcatn_r28,kM_r28_s41,ki_r28_s41,kcatp_r29,kM_r29_s67,kcatn_r29,kM_r29_s18,kM_r29_s15,kass_r30,kass_r31,kdiss_r31,kass_re16,kdiss_re16,kI_re16_s81,default,c1,c5,r30,r31,r8,r9,r10,r11,r13,r16,r17,r18,r21,r25,r26,r28,r29,re16
7.62,5.0,1.1275847757323105,2.5847837030206016,5.136807007315152,0.14506900271722256,0.5,1.0216972753581912,0.5,0.47313367896301667,0.5280682444017981,4.918890683429563,4.890822439027765,0.0170207141793459,0.5280682444017981,0.11658176162739035,0.04810225783358627,0.022339452261131737,0.6,0.45893979156430686,0.018720756174561502,1.1275847757323105,0.04797965730051278,0.5653189350877554,5.0,3.086422732441273,1.679680914826857,0.23389635273186754,0.015495277055937274,0.1668663210369831,0.33,1.3455393643207005,0.015986344557503925,4.950975688361346,4.950975688361346,0.0,0.04902431163865823,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.0331903926497245,-0.029327064934160603,0.02023321468498518,0.0636964950865703,0.02024577736665092,-0.03702196736345932,-0.016249098707112955,0.01132319875026644,0.005428044129855352,-0.00044273473360057663,0.022545795291052162,0.012444849741106477,0.008480277954094737,-0.02406539362491331,-0.0008241141407198506,1.7789663964151714e-08
7.63,5.0,1.127589265513837,2.584387429532934,5.136720722199839,0.14527133284875463,0.5,1.0223339604421173,0.5,0.4730489693362148,0.5282309516903609,4.9186827761103675,4.8904518244200075,0.017059050862423934,0.5282309516903609,0.11683362282303807,0.048233171940143885,0.022398437156095533,0.6,0.4588264912435942,0.018775071600310344,1.127589265513837,0.04797142751222029,0.5653297462255304,5.0,3.0861976217643163,1.679781750699303,0.23402062753637842,0.015495152959671766,0.16695103066378497,0.33,1.3453071825127343,0.01602500108706331,4.950975688184823,4.950975688184823,0.0,0.04902431181518273,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.03326514918172667,-0.029397177717418704,0.020232810950121225,0.06364082839047265,0.020245063342701722,-0.037100952987923264,-0.01629219606566422,0.011336896665173055,0.005435048333677785,-0.00045481778558520354,0.022478388789653223,0.012410465045577657,0.008461747552429677,-0.0240179526613834,-0.0008218979231357159,1.7429623244691328e-08
7.64,5.0,1.1275938750804317,2.5839912395254236,5.136634120150159,0.14547365894130326,0.5,1.022970089578316,0.5,0.47296444473610144,0.5283940900751204,4.918474509640687,4.890080419565569,0.017097429853719325,0.5283940900751204,0.11708577102231722,0.04836435642454226,0.022457488969792487,0.6,0.45871305397840795,0.01882945705179966,1.1275938750804317,0.04796321980564943,0.565340635858797,5.0,3.0859731818354885,1.6798822588786906,0.2341445592858185,0.015495031972514447,0.16703555526389838,0.33,1.3450754510906164,0.016063704081049696,4.950975688011722,4.950975688011722,0.0,0.04902431198828334,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.03333998821475268,-0.029467368558749568,0.020232406995963525,0.06358525986060973,0.020244348966718048,-0.037180023525536975,-0.016335302434641,0.011350584672588433,0.005442047876989237,-0.00046682100957099793,0.02241130914809286,0.012376187840025494,0.008443257700180928,-0.023970709735868026,-0.0008196909921286616,1.7076565897444773e-08
7.65,5.0,1.1275986034990066,2.5835951341467274,5.1365472021987415,0.14567598099255524,0.5,1.0236056637984103,0.5,0.47288010474062075,0.5285576596624998,4.9182658832849695,4.889708223622471,0.017135851179176848,0.5285576596624998,0.11733820642226454,0.04849581195137017,0.022516607651846668,0.6,0.4585994798642856,0.01888391248386784,1.1275986034990066,0.04795503408014246,0.5653516034513221,5.0,3.085749409005191,1.6799824418836478,0.23426814911115929,0.015494914097076151,0.167119895259379,0.33,1.3448441679747254,0.016102453584481948,4.95097568784194,4.95097568784194,0.0,0.04902431215806463,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.03341490979939485,-0.029537637511638536,0.020232002823192635,0.06352978923073752,0.020243634246916817,-0.03725917901594545,-0.01637841767420757,0.011364262752176583,0.005449042751968239,-0.0004787451648474319,0.022344554196832993,0.012342017816184252,0.008424808304535016,-0.02392366372349382,-0.0008174933031389392,1.673027863469123e-08
7.66,5.0,1.1276034498364746,2.5831991145455,5.136459969378211,0.14587829900019728,0.5,1.0242406841340235,0.5,0.47279594892771715,0.5287216605589223,4.918056896307662,4.8893352357487405,0.01717431486474127,0.5287216605589223,0.11759092921991664,0.048627539185216354,0.022575793151882118,0.6,0.4584857689967647,0.018938437851353247,1.1276034498364746,0.047946870235041614,0.565362648466873,5.0,3.0855262996238237,1.6800823022328017,0.23439139814337226,0.015494799335967714,0.16720405107228262,0.33,1.3446133310854407,0.0161412496423789,4.950975687675374,4.950975687675374,0.0,0.0490243123246312,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.03348991398624548,-0.0296079846295709,0.020231598432489284,0.06347441623562688,0.020242919191516245,-0.03733841949872954,-0.016421541640997156,0.011377930883539972,0.005456032950793308,-0.0004905910107303887,0.02227812176655474,0.012307954666133374,0.008406399272681012,-0.023876813497965145,-0.0008153048115609504,1.6390548182587672e-08
7.67,5.0,1.1276084131602186,2.5828031818698607,5.136372422721013,0.14608061296191652,0.5,1.0248751516165902,0.5,0.47271197687539734,0.5288860928707554,4.91784754797313,4.8889614551023755,0.017212820936350764,0.5288860928707554,0.11784393961227303,0.04875953879076135,0.022635045419514974,0.6,0.45837192147139677,0.018993033109088404,1.1276084131602186,0.04793872816971856,0.5653737703694123,5.0,3.08530385004318,1.680181842443602,0.2345143075132159,0.015494687691795558,0.16728802312460245,0.33,1.3443829383438366,0.016180092299756633,4.950975687511916,4.950975687511916,0.0,0.0490243124880875,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.03356500082588399,-0.02967840996602139,0.020231193824534238,0.06341914061105677,0.02024220380872927,-0.03741774501339391,-0.016464674188331835,0.011391589046217284,0.005463018465639857,-0.0005023593060362151,0.022212009689045003,0.012273998082308725,0.008388030511824199,-0.023830157932029142,-0.0008131254727527651,1.605716136443558e-08
7.68,5.0,1.12761349342046,2.5824073362600943,5.13628456291367,0.14628292287624456,0.5,1.0255090669221023,0.5,0.4726281882789913,0.5290509565994319,4.91763783739087,4.888586880791439,0.017251369407506368,0.5290509565994319,0.11809723772647077,0.04889181160519729,0.02269436438944357,0.6,0.45825793740966686,0.01904769820088976,1.12761349342046,0.047930607838815587,0.5653849689902297,5.0,3.0850820592284935,1.6802810628204004,0.2346368779511037,0.015494579158872505,0.1673718117210085,0.33,1.3441529889789943,0.016218981596424733,4.950975687351686,4.950975687351686,0.0,0.04902431264831799,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.03364017034463742,-0.029748913554563616,0.020230788999702203,0.06336396208968621,0.020241488094368258,-0.03749715557690074,-0.01650781559389189,0.01140523721519795,0.005469999282830713,-0.0005140498181247459,0.022146217466128437,0.012240147781965277,0.00836970195483653,-0.023783696771072893,-0.000810955257774873,1.5730354033238747e-08
7.69,5.0,1.127618690589961,2.582011577830753,5.136196390633875,0.14648522874173445,0.5,1.0261424307174787,0.5,0.47254458283682427,0.5292162517437063,4.917427763666426,4.888211511922721,0.017289960291391595,0.5292162517437063,0.11835082368786326,0.0490243584701206,0.022753749995985388,0.6,0.45814381693372225,0.01910243307029251,1.127618690589961,0.04792250919838609,0.565396244169993,5.0,3.0848609262117224,1.6803799636110472,0.23475911017722811,0.015494473731299635,0.16745541716317552,0.33,1.3439234822533883,0.016257917572059855,4.950975687194803,4.950975687194803,0.0,0.04902431280520148,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.03371542256821361,-0.029819495428263076,0.02023038395836019,0.06330888040500347,0.020240772043927612,-0.037576651205573616,-0.016550966143183632,0.0114188753653227,0.005476975388539314,-0.0005256622890307879,0.022080744642401534,0.01220640348325092,0.008351413535247302,-0.023737429782291663,-0.0008087941380481243,1.5410373255253518e-08
7.7,5.0,1.1276240038850467,2.5816159075599256,5.136107906855711,0.1466875305562158,0.5,1.0267752439741868,0.5,0.47246116014669665,0.5293819783922422,4.9172173260380365,4.887835347645795,0.01732859361184635,0.5293819783922422,0.11860469768166348,0.049157180079316166,0.022813202186239768,0.6,0.4580295601434897,0.019157237670270645,1.1276240038850467,0.047914432157126395,0.5654075954346365,5.0,3.0846404477855707,1.6804785469596213,0.23488100525480565,0.015494371410284157,0.16753883985330317,0.33,1.343694416308767,0.016296900270799677,4.9509756870412,4.9509756870412,0.0,0.04902431295880533,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.03379075754310038,-0.029890155637236966,0.020229978701137775,0.0632538952949893,0.020240055663527677,-0.0376562319349309,-0.01659412575178769,0.011432503475232671,0.005483946773953686,-0.0005371973103240574,0.022015589331890347,0.012172764883637598,0.00833316516459851,-0.023691355983088608,-0.0008066420714586401,1.509708166813617e-08
7.71,5.0,1.1276294325220437,2.5812203264257003,5.136019112553262,0.14688982831751835,0.5,1.0274075076636948,0.5,0.4723779198064086,0.5295481366337037,4.917006523743937,4.887458387110234,0.01736726939271053,0.5295481366337037,0.11885885989308448,0.04929027712656888,0.02287272090730607,0.6,0.4579151671388959,0.01921211195379817,1.1276294325220437,0.04790637662373286,0.5654190223100943,5.0,3.084420620742743,1.6805768150102018,0.2350025642470527,0.015494272197033289,0.1676220801935912,0.33,1.3434657892868782,0.016335929736781902,4.950975686890808,4.950975686890808,0.0,0.049024313109196874,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.03386617531578553,-0.029960894231602517,0.020229573228664702,0.06319900649860562,0.020239338959289675,-0.037735897800426105,-0.016637294331795366,0.011446121523512617,0.005490913430261847,-0.0005486554735959883,0.02195074964881873,0.012139231680923226,0.008314956754434616,-0.023645474389599127,-0.0008044990158491521,1.4790341881787405e-08
7.72,5.0,1.127634975717278,2.580824835406164,5.135930008700611,0.14709212202347158,0.5,1.0280392227574702,0.5,0.4722948614137604,0.5297147265567547,4.916795356022367,4.887080629465613,0.01740598765782403,0.5297147265567547,0.11911331050733932,0.049423650305663654,0.02293230610628363,0.6,0.4578006380198674,0.019267055873849085,1.127634975717278,0.04789834250690181,0.5654305243223006,5.0,3.0842014418759445,1.6806747699068676,0.23512378821718577,0.015494176092754238,0.16770513858623937,0.33,1.34323759932947,0.016375006014144218,4.950975686743561,4.950975686743561,0.0,0.049024313256443464,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.033941675932756855,-0.030031711261476936,0.020229167541570895,0.06314421375579118,0.02023862193733565,-0.037815648837447806,-0.01668047179180196,0.011459729488691074,0.005497875348651815,-0.0005600373704615391,0.0218862237076073,0.012105803573229995,0.008296788216302482,-0.023599784016694665,-0.0008023649290195155,1.4490016589374655e-08
7.73,5.0,1.1276406326870754,2.5804294354794055,5.135840596271841,0.14729441167190524,0.5,1.028670390226981,0.5,0.4722119845665524,0.5298817482500593,4.916583822111561,4.886702073861504,0.01744474843102676,0.5298817482500593,0.11936804970964104,0.04955730031038538,0.02299195773027182,0.6,0.4576859728863309,0.019322069383397394,1.1276406326870754,0.0478903297153296,0.5654421009971896,5.0,3.083982907977879,1.6807724137936977,0.23524467822842124,0.015494083098654224,0.1677880154334474,0.33,1.3430098445782903,0.016414129147024323,4.950975686599392,4.950975686599392,0.0,0.049024313400612446,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.03401725944050218,-0.030102606776977448,0.020228761640486464,0.06308951680745703,0.0202379046037885,-0.03789548508131939,-0.01672365803689925,0.01147332734924039,0.005504832520311635,-0.0005713435925614588,0.021822009622870255,0.01207248025900306,0.008278659461751438,-0.023554283877978855,-0.0008002397687268172,1.419596840079862e-08
7.74,5.0,1.1276464026477613,2.5800341276235117,5.135750876241034,0.14749669726064887,0.5,1.0293010110436949,0.5,0.4721292888625848,0.5300492018022812,4.916371921249761,4.886322719447481,0.017483551736158603,0.5300492018022812,0.11962307768520264,0.049691227834518945,0.02305167572636997,0.6,0.45757117183821305,0.01937715243541709,1.1276464026477613,0.04788233815771257,0.5654537518606958,5.0,3.0837650158412506,1.6808697488147712,0.2353652353439756,0.015493993215940452,0.16787071113741497,0.33,1.3427825231750872,0.016453299179559903,4.950975686458234,4.950975686458234,0.0,0.04902431354177117,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.03409292588550927,-0.030173580828221264,0.020228355526041675,0.06303491539548207,0.020237186964771933,-0.037975406567298975,-0.01676685296866863,0.011486915083576932,0.005511784936429315,-0.0005825747315609348,0.021758105509415388,0.012039261437009193,0.008260570402333238,-0.02350897298579147,-0.0007981234926859081,1.3908059981471155e-08
7.75,5.0,1.1276522848156627,2.5796389128165713,5.135660849582275,0.14769897878753216,0.5,1.0299310861790791,0.5,0.4720467738996579,0.5302170873020847,4.916159652675201,4.885942565373117,0.017522397597059466,0.5302170873020847,0.11987839461923716,0.04982543357184925,0.023111460041677426,0.6,0.4574562349754406,0.01943230498288217,1.1276522848156627,0.04787436774274705,0.565465476438753,5.0,3.0835477622587653,1.6809667771141674,0.23548546062706524,0.01549390644582014,0.16795322610034186,0.33,1.3425556332616084,0.016492516155888655,4.950975686320017,4.950975686320017,0.0,0.04902431367998698,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.034168675314265956,-0.0302446334653256,0.020227949198867015,0.06298040926270877,0.020236469026410485,-0.038055413330579255,-0.01681005648517371,0.011500492670061143,0.005518732588192885,-0.0005937313791466598,0.02169450948223937,0.012006146806335173,0.008242520949602022,-0.023463850351207807,-0.0007960160585697416,1.3626153899659599e-08
7.76,5.0,1.1276582784071045,2.579243792036672,5.135570517269646,0.14790125625038472,0.5,1.0305606166046024,0.5,0.471964439275572,0.5303854048381336,4.91594701562612,4.885561610787987,0.017561286037569245,0.5303854048381336,0.12013400069695764,0.04995991821616119,0.023171310623293546,0.6,0.45734116239794,0.01948752697876664,1.1276582784071045,0.04786641837912938,0.5654772742572958,5.0,3.0833311440231257,1.6810635008359651,0.2356053551409067,0.015493822789500499,0.1680355607244278,0.33,1.342329172979602,0.016531780120148273,4.950975686184678,4.950975686184678,0.0,0.04902431381532722,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.034244507773260026,-0.03031576473840768,0.02022754265959311,0.06292599815293848,0.0202357507948295,-0.03813550540628738,-0.016853268480953254,0.011514060086997685,0.005525675466790364,-0.0006048141270361548,0.021631219656528873,0.01197313606638646,0.008224511015114382,-0.023418914984037982,-0.0007939174240094444,1.3350112904042533e-08
7.77,5.0,1.1276643826384134,2.578848766261902,5.135479880277231,0.1481035296470362,0.5,1.0311896032917318,0.5,0.47188228458812725,0.5305541544990918,4.915734009340754,4.885179854841664,0.017600217081527845,0.5305541544990918,0.12038989610357713,0.05009468246123966,0.023231227418317683,0.6,0.457225954205638,0.019542818376044494,1.1276643826384134,0.04785848997555592,0.5654891448422581,5.0,3.083115157927038,1.6811599221242435,0.23572491994871633,0.015493742248188743,0.16811771541187248,0.33,1.3421031404708166,0.016571091116476443,4.950975686052145,4.950975686052145,0.0,0.04902431394785924,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.034320423308979296,-0.030386974697584702,0.020227135908850793,0.06287168181092745,0.020235032276155137,-0.03821568282948478,-0.016896488847013877,0.011527617312635555,0.005532613563409783,-0.0006158235669671406,0.021568234147657177,0.011940228916885743,0.008206540510429267,-0.023374165892830936,-0.0007918275465951151,1.3079799562887295e-08
7.78,5.0,1.127670596725915,2.5784538364703486,5.135388939579113,0.14830579897531626,0.5,1.0318180472119354,0.5,0.47180030943512413,0.5307233363736235,4.915520633057342,4.88479729668372,0.01763919075277516,0.5307233363736235,0.12064608102430867,0.05022972700086958,0.02329121037384918,0.6,0.4571106104984612,0.019598179127689748,1.127670596725915,0.04785058244072298,0.5655010877195745,5.0,3.0828998007632054,1.6812560431230816,0.23584415611371065,0.015493664823092083,0.16819969056487566,0.33,1.341877533876999,0.016610449189010865,4.950975685922354,4.950975685922354,0.0,0.049024314077650386,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.03439642196791156,-0.030458263392973903,0.020226728947271067,0.06281745998238217,0.020234313476514318,-0.0382959456351671,-0.016939717470823012,0.011541164325168194,0.005539546869239149,-0.0006267602907075579,0.021505551071182145,0.011907425057871512,0.008188609347108048,-0.023329602084869287,-0.0007897463838758186,1.2815076527727953e-08
7.79,5.0,1.1276769198859355,2.5780590036401,5.135297696149373,0.14850806423305446,0.5,1.032445949336681,0.5,0.4717185134143627,0.5308929505503923,4.915306886014123,4.884413935463731,0.017678207075151085,0.5308929505503923,0.12090255564436528,0.0503650525288358,0.023351259436987386,0.6,0.4569951313763364,0.019653609186676375,1.1276769198859355,0.047842695683326934,0.5655131024151788,5.0,3.0826850693243335,1.6813518659765583,0.23596306469910608,0.015493590515417733,0.16828148658563707,0.33,1.3416523513398981,0.016649854381889227,4.950975685795237,4.950975685795237,0.0,0.049024314204768,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.03447250379654462,-0.030529630874692487,0.02022632177548513,0.06276333241395522,0.02023359440203479,-0.03837629385826391,-0.0169829542363015,0.011554701102733603,0.005546475375466514,-0.0006376248900485843,0.021443168542844875,0.011874724189696722,0.008170717436714483,-0.023285222566177242,-0.0007876738933598275,1.2555806477854148e-08
7.8,5.0,1.1276833513348006,2.577664268749244,5.135206150962097,0.1487103254180804,0.5,1.0330733106374363,0.5,0.47163689612364335,0.5310629971180625,4.91509276744933,4.884029770331269,0.01771726607249552,0.5310629971180625,0.12115932014895996,0.05050065973892326,0.023411374554831648,0.6,0.45687951693919004,0.01970910850597839,1.1276833513348006,0.0478348296120641,0.5655251884550055,5.0,3.082470960403126,1.6814473928287526,0.236081646768119,0.015493519326372905,0.16836310387635642,0.33,1.3414275910012616,0.016689306739249225,4.950975685670725,4.950975685670725,0.0,0.04902431432927944,0.5,1.0,1.5,2.0,1.5,1.5,1.0,0.04,0.05,2.0,0.01,1.0,0.5,1.0,0.5,1.5,1.0,0.5,2.0,1.0,1.0,1.0,1.0,1.5,1.5,1.0,1.5,1.0,1.5,1.5,1.5,1.5,1.0,1.5,1.5,1.25,1.5,0.5,1.7,1.0,1.61,1.71,1.48,1.64,1.28,1.86,1.61,1.78,0.15,1.87,1.95,0.055,2.0,0.004,2.0,0.00594,1.0,1.0,1.0,0.03454866884136626,-0.03060107719285767,0.020225914394124345,0.06270929885324096,0.02023287505884505,-0.038456727533638706,-0.017026199023816593,0.011568227623414473,0.005553399073279883,-0.0006484179568114944,0.021381084678567964,0.011842126013027294,0.008152864690814691,-0.023241026341513822,-0.0007856100325153639,1.2301851953777643e-08
