data_set_T_with_pico,data_set_EXC2_with_pico,data_set_FV1_with_pico,data_set_FV2_with_pico,data_set_FV3_with_pico,data_set_FV4_with_pico,data_set_H1_with_pico,data_set_H2_with_pico,data_set_H3_with_pico,data_set_H4_with_pico,data_set_INH1_with_pico,data_set_INH2_with_pico,data_set_INH3_with_pico,data_set_INH4_with_pico,data_set_M2_with_pico,data_set_M3_with_pico,data_set_M4_with_pico,data_set_V1_with_pico,data_set_V2_with_pico,data_set_V3_with_pico,data_set_V4_with_pico
14650.0,0.075564981,0.12594163,0.044317309,0.097806938,0.13256995,0.40406463,0.27955288,0.3632375,0.37373641,0.014214416,0.066178858,0.033218883,0.057308316,0.12520704,0.19173315,0.056806419,-47.498631,-42.284203,-38.887333,-37.513699
14665.0,0.076625906,0.12770985,0.044854123,0.096864879,0.13346991,0.40435788,0.27974567,0.36271289,0.3729963,0.014110158,0.06619449,0.033585969,0.05704543,0.124538,0.19118133,0.057177089,-47.370892,-42.233795,-38.930222,-37.482483
14680.0,0.077771753,0.12961958,0.04540991,0.095884517,0.13442411,0.40463471,0.27993226,0.3621957,0.37225571,0.014001926,0.066216052,0.033967152,0.056771006,0.12387725,0.19062164,0.057550542,-47.234612,-42.182205,-38.97525,-37.449581
14695.0,0.079019859,0.13169977,0.045990437,0.094861925,0.13545085,0.40489411,0.28011259,0.36168617,0.37151432,0.013889504,0.066247977,0.034366805,0.056484997,0.12322482,0.19005358,0.057927128,-47.0881,-42.12896,-39.022659,-37.414398
14710.0,0.080393218,0.13398869,0.046599776,0.093786828,0.13656564,0.40513486,0.28028649,0.36118454,0.37077188,0.013771839,0.066292137,0.034788147,0.056184005,0.12258083,0.18947658,0.058307279,-46.929142,-42.073757,-39.073002,-37.37645
14725.0,0.081922941,0.13653824,0.047235999,0.092635401,0.13777159,0.40535545,0.28045374,0.36069116,0.37002805,0.013645999,0.066343039,0.035230178,0.055856731,0.12194537,0.18888986,0.058691546,-46.754761,-42.016846,-39.127491,-37.335693
14740.0,0.083656169,0.13942695,0.047926798,0.091413774,0.13914683,0.40555397,0.28061411,0.36020648,0.36928236,0.013513924,0.066425771,0.035713419,0.055514235,0.12131862,0.18829246,0.059080631,-46.560463,-41.955868,-39.185974,-37.289577
14755.0,0.085659117,0.14276519,0.048659228,0.090060361,0.14067674,0.40572786,0.28076726,0.35973111,0.36853421,0.013367696,0.06651932,0.036229372,0.055124931,0.12070081,0.18768311,0.059475467,-46.340084,-41.892124,-39.251591,-37.238724
14770.0,0.088042542,0.14673758,0.049481861,0.088566869,0.14250287,0.40587372,0.28091276,0.35926583,0.36778277,0.013208401,0.066663913,0.036814261,0.054699648,0.12009224,0.18706006,0.059877336,-46.08337,-41.821606,-39.325043,-37.178623
14785.0,0.090989441,0.15164907,0.050403513,0.086826019,0.14468764,0.40598661,0.28104988,0.35881177,0.36702684,0.013023567,0.066849321,0.037476491,0.054192763,0.1194934,0.18642077,0.060288098,-45.773804,-41.743904,-39.412079,-37.107559
14800.0,0.094850473,0.15808412,0.051515203,0.084728882,0.14751597,0.40605909,0.28117755,0.35837081,0.36626464,0.01280385,0.067131586,0.03828492,0.053582557,0.11890507,0.18576133,0.06071062,-45.380424,-41.651955,-39.519054,-37.016872
14815.0,0.10037813,0.1672969,0.052952535,0.081966214,0.15142985,0.40607843,0.2812939,0.35794598,0.36549315,0.012517225,0.067559831,0.039343014,0.052770559,0.11832863,0.18507504,0.061149765,-44.839256,-41.535812,-39.663708,-36.893723
14830.0,0.10958388,0.18263979,0.055156063,0.077800937,0.15764566,0.40602022,0.28139505,0.35754365,0.36470655,0.012089802,0.068299949,0.040975921,0.051557243,0.11776702,0.18434872,0.061614968,-43.988514,-41.363411,-39.89043,-36.703403
14845.0,0.13017735,0.21696225,0.060026824,0.069531344,0.17006654,0.40582398,0.28147009,0.35718051,0.36389148,0.011242416,0.069793426,0.044519421,0.04929715,0.1172288,0.18354887,0.062128954,-42.267662,-41.004238,-40.375645,-36.340622
14860.0,0.22408244,0.37347072,0.096340649,0.037811711,0.19654389,0.40524375,0.28145674,0.35694253,0.36301014,0.0076746223,0.06917233,0.06763158,0.045917466,0.11677165,0.18253328,0.062760413,-36.138847,-38.95425,-42.946365,-35.632149
14875.0,0.43761089,0.72935152,0.89507359,0.00019418598,0.0014914463,0.40288436,0.27989796,0.35884768,0.36352804,4.6644942e-05,0.00049986411,0.53711873,0.26860946,0.11944376,0.18082252,0.062642381,-24.069321,-21.425413,-64.185997,-56.026066
14890.0,0.43758535,0.7293089,0.8914544,0.00019595675,0.0015051657,0.39977014,0.27741322,0.36189795,0.36508232,4.7072077e-05,0.00050445803,0.53494787,0.26752448,0.12389503,0.17902602,0.062183242,-24.071047,-21.577265,-64.149681,-55.989384
14905.0,0.4360469,0.72674483,0.88574743,0.00019895943,0.0015358325,0.396703,0.2749944,0.36491802,0.36661911,4.7907415e-05,0.00051446876,0.53152525,0.26581377,0.12828101,0.17724743,0.061727699,-24.174646,-21.807919,-64.088844,-55.908585
14920.0,0.43451142,0.72418571,0.87988502,0.00020210874,0.001568196,0.39368537,0.27264109,0.36790711,0.36813727,4.8786533e-05,0.00052502815,0.52800941,0.26405644,0.13259965,0.17548658,0.06127575,-24.277439,-22.034634,-64.026009,-55.825039
14935.0,0.43298051,0.72163421,0.87387425,0.00020540973,0.0016023169,0.3907162,0.2703509,0.37086508,0.36963663,4.9710969e-05,0.00053615571,0.52440464,0.26225471,0.13685052,0.17374331,0.060827378,-24.379343,-22.257372,-63.961193,-55.738804
14950.0,0.43145373,0.71908957,0.86772072,0.0002088685,0.0016382744,0.38779444,0.26812145,0.37379181,0.37111688,5.068268e-05,0.00054787681,0.52071434,0.26041022,0.14103326,0.17201741,0.060382564,-24.480398,-22.476181,-63.894386,-55.649887
14965.0,0.42993078,0.71655124,0.86143047,0.00021249132,0.0016761506,0.38491911,0.26595053,0.37668729,0.37257782,5.1703671e-05,0.00056021783,0.51694208,0.25852478,0.14514756,0.17030875,0.059941292,-24.580652,-22.691113,-63.825588,-55.558311
14980.0,0.42841119,0.71401864,0.85500973,0.00021628452,0.0017160298,0.38208929,0.26383606,0.37955138,0.37401921,5.2776013e-05,0.00057320576,0.51309168,0.25660026,0.14919312,0.16861713,0.059503552,-24.68014,-22.902214,-63.754799,-55.464096
14995.0,0.42689463,0.71149105,0.84846538,0.00022025465,0.0017579994,0.37930402,0.26177597,0.382384,0.37544084,5.3901822e-05,0.00058686861,0.50916713,0.25463873,0.15316971,0.1669424,0.059069328,-24.778906,-23.109539,-63.682022,-55.367275
15010.0,0.42538077,0.70896792,0.84180433,0.00022440833,0.0018021495,0.37656245,0.2597684,0.38518509,0.3768425,5.5083285e-05,0.00060123508,0.50517273,0.25264227,0.1570771,0.1652844,0.058638602,-24.876986,-23.313141,-63.607277,-55.267887
15025.0,0.42386916,0.70644861,0.83503395,0.00022875243,0.0018485726,0.3738637,0.25781149,0.38795462,0.37822399,5.6322642e-05,0.00061633496,0.50111282,0.25061312,0.16091517,0.16364294,0.058211371,-24.974417,-23.513069,-63.530567,-55.165966
15040.0,0.42235953,0.70393252,0.82816172,0.00023329389,0.0018973649,0.37120694,0.25590348,0.3906925,0.37958515,5.7622212e-05,0.00063219882,0.4969919,0.2485535,0.16468376,0.16201788,0.057787612,-25.071239,-23.709381,-63.451912,-55.061562
15055.0,0.42085141,0.70141906,0.82119536,0.00023803989,0.001948625,0.3685914,0.25404271,0.39339873,0.38092574,5.8984362e-05,0.00064885826,0.49281466,0.24646573,0.16838282,0.16040906,0.057367321,-25.167486,-23.90213,-63.371338,-54.954723
15070.0,0.41934451,0.69890755,0.8141427,0.00024299778,0.0020024546,0.36601627,0.2522276,0.39607325,0.38224566,6.0411541e-05,0.00066634582,0.48858577,0.24435216,0.17201236,0.15881632,0.056950483,-25.263191,-24.091373,-63.28886,-54.845509
15085.0,0.41783845,0.69639742,0.80701166,0.00024817526,0.0020589591,0.36348078,0.2504566,0.39871606,0.38354474,6.1906292e-05,0.00068469503,0.48430994,0.24221517,0.17557238,0.1572395,0.056537088,-25.358393,-24.277166,-63.20451,-54.733974
15100.0,0.41633284,0.69388807,0.79981005,0.0002535799,0.0021182462,0.36098427,0.24872829,0.40132713,0.38482282,6.3471183e-05,0.00070394046,0.47999194,0.24005713,0.17906295,0.15567842,0.056127131,-25.453121,-24.45957,-63.118313,-54.620186
15115.0,0.41482732,0.69137883,0.79254586,0.0002592199,0.002180428,0.35852596,0.24704124,0.40390649,0.38607979,6.5108907e-05,0.00072411774,0.47563654,0.23788041,0.18248419,0.15413298,0.055720598,-25.547413,-24.638639,-63.0303,-54.504204
15130.0,0.41332152,0.68886924,0.78522688,0.00026510243,0.0022456192,0.35610524,0.24539414,0.40645415,0.38731551,6.6822096e-05,0.00074526342,0.47124842,0.23568736,0.1858363,0.15260297,0.055317484,-25.641294,-24.814438,-62.940517,-54.386105
15145.0,0.41181511,0.68635851,0.77786088,0.00027123874,0.0023139389,0.35372138,0.24378571,0.40897012,0.38852993,6.8613925e-05,0.00076741615,0.46683222,0.23348032,0.18911946,0.15108828,0.054917783,-25.734804,-24.987024,-62.848961,-54.265949
15160.0,0.41030768,0.68384612,0.77045536,0.00027763075,0.002385509,0.35137379,0.24221472,0.41145444,0.38972285,7.048648e-05,0.000790613,0.46239251,0.23126155,0.19233392,0.14958875,0.054521482,-25.827969,-25.156464,-62.755764,-54.143818
15175.0,0.40879887,0.68133146,0.76301783,0.00028430167,0.0024604569,0.34906185,0.24068002,0.41390714,0.39089429,7.2444564e-05,0.00081489852,0.45793372,0.22903329,0.19548002,0.14810424,0.054128584,-25.920822,-25.322813,-62.660763,-54.019779
15190.0,0.40728828,0.67881382,0.75555545,0.00029123668,0.0025389113,0.34678495,0.23918049,0.41632831,0.39204416,7.4488256e-05,0.00084030727,0.45346022,0.22679769,0.19855806,0.14663458,0.053739078,-26.013393,-25.486141,-62.564331,-53.893909
15205.0,0.40577561,0.67629266,0.74807513,0.00029847401,0.0026210095,0.34454247,0.23771505,0.41871801,0.39317235,7.6624397e-05,0.00086689083,0.4489761,0.22455685,0.20156844,0.14517964,0.053352963,-26.105711,-25.646511,-62.466118,-53.766285
15220.0,0.4042604,0.67376733,0.74058348,0.00030599776,0.0027068886,0.34233391,0.23628269,0.4210763,0.39427885,7.8853052e-05,0.00089468597,0.44448546,0.22231275,0.20451158,0.1437393,0.052970234,-26.197809,-25.803986,-62.366508,-53.636978
15235.0,0.4027423,0.67123711,0.733087,0.00031383702,0.0027966946,0.34015867,0.2348824,0.42340329,0.39536363,8.1180049e-05,0.0009237444,0.43999204,0.22006734,0.20738792,0.14231339,0.052590892,-26.289713,-25.958633,-62.265293,-53.506065
15250.0,0.40122092,0.66870153,0.72559178,0.00032202213,0.0028905794,0.33801624,0.23351327,0.42569908,0.39642665,8.3611456e-05,0.00095411978,0.43549961,0.21782245,0.21019797,0.14090177,0.052214932,-26.381456,-26.110518,-62.162273,-53.373615
15265.0,0.39969584,0.66615975,0.71810329,0.00033046337,0.0029886879,0.33590612,0.23217437,0.42796373,0.39746791,8.6138243e-05,0.00098583149,0.43101141,0.2155797,0.21294224,0.13950431,0.051842354,-26.473064,-26.259708,-62.058739,-53.239712
15280.0,0.39816675,0.66361123,0.7106272,0.00033931353,0.0030911942,0.33382776,0.23086485,0.43019742,0.39848739,8.8782101e-05,0.001018973,0.4265309,0.21334085,0.21562126,0.13812089,0.051473159,-26.564569,-26.406271,-61.952988,-53.104408
15295.0,0.39663315,0.66105527,0.70316833,0.0003484732,0.0031982553,0.33178073,0.22958387,0.4324002,0.39948508,9.153298e-05,0.0010535644,0.42206091,0.21110731,0.21823564,0.13675135,0.051107351,-26.655998,-26.550276,-61.846401,-52.967785
15310.0,0.39509469,0.65849113,0.69573152,0.00035805241,0.0033100557,0.32976454,0.22833066,0.43457225,0.40046099,9.4407391e-05,0.0010896908,0.41760442,0.20888059,0.22078596,0.13539559,0.050744932,-26.747379,-26.691786,-61.737892,-52.829899
15325.0,0.39355093,0.65591824,0.68832082,0.00036793761,0.0034267621,0.32777876,0.22710443,0.4367137,0.40141517,9.7393633e-05,0.0011273718,0.41316384,0.20666182,0.22327285,0.13405342,0.0503859,-26.838745,-26.830877,-61.628918,-52.690826
15340.0,0.39200148,0.65333581,0.68094033,0.00037826711,0.0035485791,0.32582289,0.22590443,0.43882465,0.40234762,0.00010051208,0.0011667059,0.40874165,0.20445232,0.22569694,0.13272478,0.050030265,-26.930122,-26.967613,-61.518127,-52.550613
15355.0,0.39044592,0.65074319,0.67359346,0.0003889683,0.0036756927,0.32389656,0.22473001,0.4409053,0.40325838,0.00010375643,0.0012077292,0.40433988,0.20225307,0.22805889,0.13140948,0.049678031,-27.02154,-27.102068,-61.406494,-52.409325
15370.0,0.38888377,0.64813966,0.66628367,0.00040020869,0.0038083321,0.32199931,0.22358046,0.44295579,0.40414751,0.00010715107,0.001250556,0.39996064,0.2000652,0.23035939,0.13010743,0.049329206,-27.113026,-27.234303,-61.292496,-52.266994
15385.0,0.38731462,0.64552432,0.65901309,0.00041170593,0.0039466755,0.32013077,0.22245516,0.44497627,0.40501499,0.00011066337,0.0012951633,0.39560518,0.19788919,0.23259914,0.1288185,0.048983797,-27.204615,-27.364403,-61.179157,-52.123711
15400.0,0.38573799,0.64289665,0.65178472,0.00042375518,0.0040909904,0.31829053,0.22135346,0.44696689,0.40586093,0.00011433425,0.001341711,0.39127538,0.19572611,0.23477881,0.12754254,0.048641812,-27.296329,-27.492426,-61.063725,-51.979477
15415.0,0.38415346,0.64025575,0.64460039,0.00043625958,0.0042415,0.31647819,0.22027478,0.44892782,0.40668535,0.00011815495,0.0013902402,0.38697231,0.19357643,0.23689911,0.12627946,0.048303265,-27.388205,-27.618448,-60.947346,-51.834351
15430.0,0.38256052,0.6376009,0.63746178,0.00044925758,0.004398467,0.31469345,0.21921855,0.45085922,0.40748829,0.00012213421,0.0014408397,0.38269699,0.1914407,0.23896076,0.12502913,0.047968164,-27.480268,-27.742542,-60.829861,-51.688366
15445.0,0.38095874,0.63493121,0.63037044,0.00046282512,0.0045621661,0.31293589,0.21818423,0.45276126,0.40826985,0.00012628564,0.0014936127,0.37845036,0.1893194,0.24096447,0.12379142,0.047636528,-27.572552,-27.864775,-60.710793,-51.541542
15460.0,0.37934756,0.63224596,0.62332696,0.00047686434,0.0047328672,0.31120521,0.21717128,0.45463407,0.40903005,0.00013060105,0.0015486135,0.37423283,0.18721268,0.24291097,0.12256622,0.047308367,-27.665087,-27.985226,-60.591206,-51.393921
15475.0,0.37772653,0.6295442,0.61633223,0.00049147481,0.00491089,0.30950102,0.21617922,0.45647788,0.409769,0.0001350977,0.0016059652,0.37004489,0.18512084,0.24480097,0.12135341,0.046983704,-27.757906,-28.103964,-60.470432,-51.24551
15490.0,0.37609506,0.62682509,0.60938656,0.00050666963,0.0050965589,0.30782306,0.21520755,0.45829281,0.41048667,0.00013978209,0.0016657686,0.36588675,0.18304396,0.24663518,0.12015287,0.04666255,-27.851038,-28.221064,-60.348579,-51.096321
15505.0,0.37445265,0.62408775,0.60248965,0.00052242575,0.0052902098,0.306171,0.21425582,0.46007901,0.41118321,0.00014465637,0.0017281178,0.36175832,0.18098199,0.24841431,0.1189645,0.046344928,-27.944517,-28.336601,-60.226021,-50.946373
15520.0,0.37279877,0.62133127,0.59564173,0.0005389087,0.0054922481,0.30454451,0.21332359,0.4618367,0.41185862,0.00014974731,0.0017931798,0.35765964,0.17893502,0.25013906,0.11778817,0.046030868,-28.038378,-28.450647,-60.1017,-50.795639
15535.0,0.37113279,0.61855465,0.58884144,0.00055598334,0.0057030376,0.30294332,0.21241044,0.46356595,0.41251296,0.00015504348,0.0018610269,0.35359001,0.17690262,0.25181016,0.11662378,0.045720384,-28.132656,-28.563288,-59.976864,-50.644146
15550.0,0.36945418,0.61575693,0.58208817,0.00057377556,0.0059230365,0.30136713,0.21151593,0.46526697,0.41314632,0.00016056749,0.0019318303,0.34954906,0.17488466,0.25342825,0.11547123,0.045413505,-28.227385,-28.674593,-59.850792,-50.491863
15565.0,0.36776227,0.61293709,0.57538056,0.0005923197,0.0061527118,0.29981571,0.21063974,0.46693987,0.4137587,0.00016633063,0.0020057398,0.34553599,0.17288072,0.254994,0.11433039,0.045110267,-28.322599,-28.784647,-59.723488,-50.338764
15580.0,0.36605644,0.61009407,0.56871718,0.000611711,0.0063925935,0.29828876,0.20978145,0.46858484,0.41435015,0.00017235278,0.00208294,0.34154993,0.17089042,0.25650811,0.11320117,0.044810697,-28.418339,-28.893522,-59.594555,-50.184807
15595.0,0.36433601,0.60722667,0.56209546,0.00063182524,0.0066431854,0.29678604,0.20894074,0.47020194,0.41492075,0.00017862594,0.0021635485,0.33758941,0.16891296,0.2579712,0.11208346,0.044514827,-28.514645,-29.001318,-59.465061,-50.029995
15610.0,0.3626003,0.60433382,0.5555135,0.00065286242,0.006905139,0.29530728,0.20811726,0.47179133,0.41547048,0.00018518488,0.0022478146,0.33365336,0.16694784,0.25938389,0.11097716,0.044222705,-28.611553,-29.108107,-59.333965,-49.874241
15625.0,0.36084855,0.60141426,0.54896873,0.00067484949,0.0071791164,0.2938523,0.20731072,0.47335312,0.41599935,0.00019204293,0.0023359442,0.32974017,0.1649943,0.26074681,0.10988216,0.043934364,-28.709108,-29.213982,-59.201382,-49.717495
15640.0,0.35908002,0.59846669,0.54245782,0.00069781684,0.0074658403,0.29242083,0.20652078,0.4748874,0.41650742,0.00019921472,0.0024281626,0.32584798,0.16305137,0.26206049,0.10879838,0.043649856,-28.807356,-29.319035,-59.067425,-49.559692
15655.0,0.35729387,0.5954898,0.53597742,0.00072183128,0.0077661206,0.2910127,0.20574719,0.47639424,0.41699466,0.00020672071,0.0025247305,0.32197475,0.16111805,0.26332557,0.10772569,0.043369222,-28.906342,-29.423365,-58.931988,-49.400753
15670.0,0.35548925,0.59248209,0.52952355,0.00074694754,0.0080808448,0.28962767,0.20498967,0.47787377,0.41746107,0.00021458112,0.0026259294,0.31811816,0.15919319,0.26454252,0.10666404,0.043092526,-29.006113,-29.527073,-58.795074,-49.240582
15685.0,0.3536652,0.58944201,0.52309185,0.00077325891,0.0084110191,0.28826556,0.20424797,0.47932601,0.41790661,0.00022282265,0.0027320858,0.31427568,0.15727553,0.26571187,0.1056133,0.042819828,-29.106726,-29.630266,-58.656494,-49.079063
15700.0,0.3518208,0.58636796,0.51667768,0.00080087892,0.0087577766,0.28692618,0.20352186,0.48075098,0.41833127,0.00023147652,0.0028435704,0.3104445,0.15536371,0.26683411,0.10457339,0.042551186,-29.208233,-29.733057,-58.515999,-48.916069
15715.0,0.3499549,0.58325815,0.51027548,0.00082990166,0.0091223745,0.28560936,0.20281114,0.48214874,0.41873494,0.00024057332,0.0029607858,0.30662143,0.15345611,0.26790965,0.10354423,0.042286675,-29.310696,-29.835569,-58.373493,-48.751442
15730.0,0.34806639,0.58011061,0.50387919,0.00086045096,0.0095062461,0.28431493,0.20211558,0.48351929,0.41911757,0.00025015007,0.0030841955,0.30280283,0.15155096,0.2689389,0.10252572,0.042026382,-29.414179,-29.937931,-58.228771,-48.585018
15745.0,0.34615394,0.57692325,0.49748176,0.00089262752,0.0099109961,0.28304276,0.20143503,0.48486254,0.41947907,0.00026024337,0.0032143083,0.29898462,0.14964621,0.2699222,0.10151777,0.041770387,-29.518755,-30.040293,-58.081791,-48.416599
15760.0,0.34421623,0.57369369,0.49107552,0.00092661934,0.010338513,0.28179267,0.20076931,0.48617852,0.4198193,0.00027090512,0.003351741,0.29516223,0.14773963,0.27085993,0.10052033,0.041518793,-29.6245,-30.142807,-57.932163,-48.245949
15775.0,0.34225163,0.57041937,0.48465148,0.0009625809,0.010790936,0.28056458,0.20011829,0.48746708,0.42013809,0.00028218664,0.0034971775,0.29133043,0.1458286,0.2717523,0.09953329,0.041271705,-29.731501,-30.245653,-57.779716,-48.072796
15790.0,0.34025839,0.56709731,0.47819951,0.0010007393,0.011270788,0.27935836,0.19948184,0.48872811,0.42043525,0.00029415422,0.0036514362,0.28748325,0.14391018,0.27259952,0.098556586,0.041029252,-29.839855,-30.34903,-57.624062,-47.896824
15805.0,0.33823451,0.56372422,0.47170773,0.0010413273,0.011781017,0.27817389,0.19885989,0.48996145,0.42071056,0.00030688118,0.0038154637,0.28361368,0.14198092,0.27340174,0.097590156,0.040791564,-29.949677,-30.453161,-57.46487,-47.717659
15820.0,0.33617768,0.56029612,0.46516219,0.0010846353,0.012325129,0.2770111,0.19825234,0.49116689,0.42096373,0.00032045637,0.0039903903,0.27971357,0.14003675,0.27415898,0.096633919,0.040558804,-30.061089,-30.55831,-57.301704,-47.534855
15835.0,0.33408517,0.55680859,0.45854646,0.0011310135,0.012907346,0.27586991,0.19765918,0.49234411,0.42119443,0.00033498686,0.0041775773,0.27577323,0.13807289,0.27487126,0.095687829,0.040331148,-30.174242,-30.664783,-57.134037,-47.34787
15850.0,0.33195373,0.55325621,0.45184064,0.0011808901,0.013532815,0.27475032,0.19708039,0.49349278,0.42140225,0.00035060348,0.0043786848,0.27178103,0.13608359,0.27553841,0.094751813,0.0401088,-30.289312,-30.772945,-56.96122,-47.156052
15865.0,0.32977951,0.54963249,0.44502041,0.0012347975,0.014207922,0.27365226,0.19651601,0.49461243,0.42158666,0.00036746851,0.0045957719,0.26772264,0.13406178,0.27616015,0.093825839,0.039891995,-30.406511,-30.883245,-56.782452,-46.958584
15880.0,0.32755762,0.54592937,0.43805531,0.0012934096,0.014940735,0.27257577,0.19596614,0.49570253,0.42174712,0.00038578722,0.0048314412,0.26358023,0.13199863,0.27673608,0.092909858,0.039681014,-30.526104,-30.996233,-56.596718,-46.75444
