Time,c,cer,gca,gkca,gk,gir,vca,vk,vir,cm,taun,alpha,fcyt,kpmca,kd,vn,vm,sn,sm,kserca,dact,dinact,fer,pleak,dip3,vcytver,ip3,sa,r,taua,gkatp,alphaIRn,betaIRn,nIRinf,tauIRn,alphaIRr,betaIRr,rIRinf,tauIRr,ica,ik,ikca,ikatp,iir,minf,ninf,ainf,w,jmem,jserca,jleak,jip3,oinf,jer,V,n,a,nIR,rIR,cell,reaction_0000005,reaction_0000006
9.08,0.10062866558945802,99.99554052413103,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010666122624408613,3.065586937317574e-05,0.9720616424697449,911.3542724937884,0.03309359624966765,0.14295785072787873,0.18797684891444494,5.680157801415516,-3846.910416495847,122.16518330589831,57.891087798580976,3498.914189829174,0.2790041626381526,0.03503967590735334,0.00015725976006160613,0.402823709220052,0.004228263944646139,-0.002814636243660292,0.04025146623578321,0.04994745592927079,0.0,0.0,0.009695989693487575,-59.78727162509355,0.0057360417584551415,0.45999824667883626,0.01768229454331303,0.20744116700001394,1.0,6.881353449827282e-05,-0.00048479948467437876
9.09,0.1006293537235552,99.99553567620569,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010665755784169163,3.065654838798992e-05,0.9720601068460686,911.3841780334649,0.03309317785645296,0.1429579569100574,0.18797480573097772,5.680167874670393,-3846.997212237074,122.09348607821305,57.894263007937816,3498.9869514604097,0.2791291209627252,0.03504056747926729,0.00015726971081131416,0.4028253645743061,0.004228407907063422,-0.002814383289644208,0.04025174148942209,0.049947453161241065,0.0,0.0,0.009695711671818978,-59.7869552059411,0.005732556111782896,0.45999824477304596,0.017692766406035964,0.2074069265094958,1.0,6.88132838217477e-05,-0.00048478558359094895
9.1,0.10063004185515562,99.99553082841935,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001066538877612966,3.0657227751540346e-05,0.9720585703853228,911.4140991849254,0.03309275926291681,0.14295806314289344,0.1879727615622013,5.680177952789823,-3847.084052469229,122.02183352747836,57.89743893725699,3499.0597488555145,0.2792541014283288,0.03504145951120054,0.00015727966708108278,0.40282701992476794,0.004228551872854601,-0.0028141301349195944,0.04025201674206225,0.0499474503932821,0.0,0.0,0.009695433651219852,-59.78663863129217,0.005729072649184718,0.4599982428673109,0.01770323779330915,0.2073727427378146,1.0,6.881303516300258e-05,-0.00048477168256099264
9.11,0.1006307299842794,99.99552598077203,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001066502160038826,3.065790746370109e-05,0.9720570330877171,911.4440359430023,0.03309234046915843,0.1429581694263614,0.18797071640859006,5.6801880357714785,-3847.17093717608,121.95022562478589,57.90061558639675,3499.132581998579,0.27937910404021815,0.03504235200299092,0.0001572896288697051,0.40282867527148586,0.0042286958420239265,-0.0028138767795635213,0.04025229199371176,0.04994744762539388,0.0,0.0,0.00969515563168212,-59.78632190121594,0.005725591369299854,0.45999824096163106,0.01771370870498055,0.20733861558487665,1.0,6.881278852118599e-05,-0.000484757781584106
9.12,0.1006314181109467,99.99552113326372,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010664654257043049,3.065858752434635e-05,0.9720554949534617,911.4739883025334,0.0330919214752769,0.14295827576043585,0.18796867027061767,5.6801981236130334,-3847.2578663414074,121.87866234124778,57.90379295521559,3499.205450873707,0.27950412880360337,0.03504324495447641,0.00015729959617597573,0.40283033061450824,0.004228839814575651,-0.002813623223653007,0.04025256724437868,0.049947444857576385,0.0,0.0,0.009694877613197705,-59.78600501578153,0.005722112270768408,0.4599982390560065,0.017724179140898234,0.2073045449507985,1.0,6.881254389544698e-05,-0.0004847438806598853
9.13,0.1006321062351777,99.99551628589442,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001066428674619204,3.065926793335047e-05,0.9720539559827659,911.503956258362,0.033091502281371137,0.14295838214509143,0.18796662314875714,5.680208216312166,-3847.3448399490135,121.80714364799667,57.906971043572284,3499.278355465017,0.2796291757236514,0.03504413836549519,0.00015730956899869135,0.40283198595388353,0.00422898379051403,-0.0028133694672649798,0.04025284249407108,0.049947442089829625,0.0,0.0,0.009694599595758545,-59.78568797505797,0.00571863535223134,0.4599982371504372,0.01773464910091037,0.20727053073590718,1.0,6.881230128493566e-05,-0.00048472997978792726
9.14,0.1006327943569925,99.99551143866412,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010663919067933191,3.065994869058786e-05,0.972052416175839,911.5339398053362,0.03309108288754034,0.14295848858030274,0.18796457504348257,5.680218313866548,-3847.4318579827054,121.7356695161856,57.910149851325535,3499.3512957566354,0.27975424480548594,0.03504503223588553,0.00015731954733665002,0.40283364128966015,0.004229127769843309,-0.002813115510476326,0.040253117742797,0.049947439322153564,0.0,0.0,0.009694321579356562,-59.78537077911428,0.00571516061233047,0.4599982352449231,0.017745118584865226,0.20723657284074,1.0,6.881206068880236e-05,-0.0004847160789678281
9.15,0.10063348247641127,99.99550659157283,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010663551222364397,3.066062979593307e-05,0.9720508755328899,911.5639389383081,0.03309066329388318,0.1429585950660444,0.18796252595526577,5.680228416273865,-3847.5189204263156,121.66423991698827,57.9133293783344,3499.4242717327065,0.27987933605418897,0.03504592656548591,0.00015732953118865185,0.40283529662188644,0.004229271752567739,-0.0028128613533638346,0.04025339299056451,0.04994743655454821,0.0,0.0,0.0096940435639837,-59.7850534280194,0.005711688049708473,0.45999823333946427,0.017755587592611182,0.20720267116604468,1.0,6.881182210619864e-05,-0.000484702178199185
9.16,0.1006341705934541,99.99550174462055,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010663183209583457,3.0661311249260784e-05,0.9720493340541275,911.5939536521378,0.03309024350049858,0.1429587016022911,0.18796047588457962,5.680238523531795,-3847.6060272636823,121.59285482159859,57.916509624458016,3499.4972833773845,0.28000444947480135,0.035046821354134915,0.0001573395205534985,0.40283695195061076,0.004229415738691566,-0.00281260699600425,0.04025366823738164,0.04994743378701355,0.0,0.0,0.00969376554963191,-59.78473592184223,0.005708217663008879,0.45999823143406066,0.017766056123996714,0.20716882561277927,1.0,6.88115855362766e-05,-0.00048468827748159547
9.17,0.10063485870814112,99.99549689780729,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010662815029688147,3.066199305044576e-05,0.9720477917397604,911.6239839416868,0.033089823507485225,0.1429588081890175,0.18795842483189584,5.680248635638021,-3847.6931784786643,121.52151420123104,57.919690589555685,3499.5703306748346,0.28012958507232405,0.035047716601671296,0.00015734951542999354,0.4028386072758814,0.004229559728219038,-0.0028123524384742332,0.04025394348325645,0.04994743101954957,0.0,0.0,0.009693487536293122,-59.7844182606516,0.005704749450876079,0.4599982295287123,0.017776524178870413,0.20713503608211226,1.0,6.881135097818888e-05,-0.0004846743768146561
9.18,0.10063554682049246,99.99549205113301,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001066244668277614,3.0662675199362904e-05,0.9720462485899963,911.6540298018244,0.03308940331494184,0.1429589148261983,0.18795637279768643,5.680258752590227,-3847.780374055134,121.45021802712047,57.92287227348694,3499.6434136092394,0.2802547428517186,0.03504861230793398,0.00015735951581694234,0.4028402625977468,0.004229703721154401,-0.0028120976808503895,0.04025421872819698,0.049947428252156256,0.0,0.0,0.009693209523959273,-59.78410044451629,0.0057012834119553124,0.4599982276234192,0.01778699175708096,0.20710130247542252,1.0,6.881111843108883e-05,-0.0004846604761979637
9.19,0.10063623493052817,99.99548720459775,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001066207816894507,3.0663357695887234e-05,0.9720447046050437,911.6840912274234,0.03308898292296695,0.1429590215138082,0.18795431978242236,5.6802688743861,-3847.8676139769773,121.37896627052217,57.92605467611135,3499.7165321647885,0.2803799228179083,0.035049508472762024,0.00015736952171315158,0.4028419179162552,0.004229847717501895,-0.0028118427232092374,0.04025449397221127,0.04994742548483361,0.0,0.0,0.009692931512622335,-59.783782473505035,0.005697819544892679,0.4599982257181813,0.017797458858477146,0.20706762469429937,1.0,6.881088789413098e-05,-0.0004846465756311168
9.2,0.10063692303826835,99.9954823582015,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010661709488292465,3.066404053989388e-05,0.9720431597851098,911.7141682133642,0.03308856233165916,0.14295912825182197,0.18795226578657498,5.680279001023327,-3847.954898228096,121.3077589027118,57.929237797288685,3499.7896863256888,0.28050512497577873,0.035050405095994636,0.00015737953311743022,0.4028435732314547,0.004229991717265759,-0.0028115875656272403,0.040254769215307344,0.04994742271758162,0.0,0.0,0.009692653502274273,-59.783464347686504,0.005694357848335133,0.45999822381299865,0.01780792548290786,0.20703400264054256,1.0,6.881065936647033e-05,-0.00048463267511371366
9.21,0.10063761114373311,99.99547751194426,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010661340640915834,3.06647237312581e-05,0.9720416141304021,911.7442607545288,0.033088141541116826,0.14295923504021432,0.1879502108106145,5.6802891324996,-3848.042226792408,121.23659589498541,57.932421636879056,3499.862876076158,0.28063034933017944,0.0350513021774712,0.0001573895500285887,0.4028452285433937,0.004230135720450242,-0.0028113322081807883,0.04025504445749325,0.04994741995040026,0.0,0.0,0.00969237549290701,-59.78314606712931,0.005690898320930477,0.45999822190787126,0.017818391630222103,0.2070004362161623,1.0,6.881043284726222e-05,-0.0004846187746453505
9.22,0.1006382992469425,99.99547266582601,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001066097162691259,3.066540726985524e-05,0.9720400676411282,911.7743688458069,0.033087720551438354,0.14295934187896006,0.18794815485501123,5.68029926881261,-3848.129599653842,121.16547721865936,57.93560619474245,3499.9361014004235,0.28075559588592364,0.035052199717031204,0.00015739957244543937,0.4028468838521204,0.0042302797270595775,-0.0028110766509462093,0.040255319698777,0.04994741718328954,0.0,0.0,0.009692097484512538,-59.78282763190202,0.005687440961327376,0.45999822000279905,0.017828857300268973,0.20696692532337932,1.0,6.881020833566328e-05,-0.0004846048742256269
9.23,0.10063898734791658,99.99546781984675,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010660602446380088,3.066609115556079e-05,0.9720385203174943,911.804492482092,0.03308729936272206,0.14295944876803396,0.18794609792023523,5.680309409960048,-3848.2170167963445,121.09440284507045,57.93879147073923,3500.009362282731,0.28088086464778994,0.03505309771451434,0.0001574096003667961,0.40284853915768304,0.004230423737098007,-0.0028108208939997686,0.04025559493916664,0.04994741441624942,0.0,0.0,0.00969181947708278,-59.78250904207315,0.005683985768175343,0.4599982180977822,0.01783932249289767,0.2069334698646248,1.0,6.880998583083012e-05,-0.00048459097385413906
9.24,0.1006396754466754,99.99546297400653,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010660233099415608,3.066677538825033e-05,0.9720369721597075,911.8346316582837,0.033086877975066174,0.14295955570741078,0.18794404000675605,5.6803195559396125,-3848.304478203877,121.02337274557571,57.941977464729774,3500.0826587073348,0.2810061556205234,0.03505399616976043,0.00015741963379147433,0.40285019446012976,0.004230567750569763,-0.0028105649374176346,0.04025587017867016,0.04994741164927993,0.0,0.0,0.009691541470609771,-59.782190297711146,0.005680532740124743,0.4599982161928205,0.017849787207957497,0.20690006974254058,1.0,6.880976533192137e-05,-0.0004845770735304886
9.25,0.10064036354323902,99.99545812830529,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001065986358611638,3.0667459967799597e-05,0.9720354231679738,911.8647863692854,0.033086456388568816,0.14295966269706542,0.18794198111504262,5.680329706748999,-3848.3919838604174,120.95238689155262,57.94516417657476,3500.1559906585026,0.2811314688088358,0.035054895082609464,0.00015742967271829218,0.4028518497595088,0.004230711767479082,-0.0028103087812759234,0.04025614541729561,0.04994740888238103,0.0,0.0,0.00969126346508542,-59.781871398884405,0.005677081875826796,0.45999821428791404,0.017860251445297865,0.20686672485997895,1.0,6.880954683809497e-05,-0.00048456317325427104
9.26,0.10064105163762747,99.99545328274306,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010659493906579561,3.066814489408439e-05,0.9720338733424996,911.8949566100063,0.03308603460332811,0.14295976973697272,0.187939921245564,5.680339862385903,-3848.479533749951,120.88144525439883,57.94835160613491,3500.2293581205126,0.2812568042174069,0.03505579445290152,0.00015743971714606844,0.40285350505586814,0.004230855787830201,-0.0028100524256507164,0.040256420655050994,0.04994740611555272,0.0,0.0,0.009690985460501726,-59.78155234566128,0.005673633173933574,0.4599982123830628,0.017870715204768288,0.20683343512000293,1.0,6.88093303485101e-05,-0.00048454927302508634
9.27,0.10064173972986076,99.99544843731984,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010659124060902227,3.066883016698068e-05,0.9720323226834903,911.9251423753614,0.033085612619442,0.14295987682710748,0.18793786039878843,5.680350022848031,-3848.5671278564896,120.81054780553242,57.95153975327116,3500.3027610776626,0.2813821618508853,0.035056694280476954,0.00015744976707362412,0.40285516034925606,0.004230999811627345,-0.0028097958706179496,0.040256695891944305,0.04994740334879499,0.0,0.0,0.009690707456850682,-59.78123313811005,0.005670186633097999,0.4599982104782669,0.01788117848621837,0.2068002004258861,1.0,6.880911586232733e-05,-0.0004845353728425341
9.28,0.10064242781995895,99.9954435920356,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010658754049181409,3.066951578636449e-05,0.972030771191152,911.9553436602694,0.033085190437008465,0.14295998396744464,0.18793579857518417,5.680360188133079,-3848.6547661640475,120.73969451639161,57.95472861784469,3500.3761995142536,0.28150754171388936,0.035057594565176126,0.00015745982249978173,0.4028568156397206,0.004231143838874757,-0.0028095391162535795,0.040256971127983585,0.049947400582107816,0.0,0.0,0.009690429454124232,-59.780913776298966,0.005666742251973845,0.4599982085735262,0.017891641289497832,0.20676702068111272,1.0,6.880890337870653e-05,-0.0004845214727062116
9.29,0.10064311590794203,99.99543874689037,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010658383871514064,3.067020175211201e-05,0.9720292188656896,911.9855604596545,0.03308476805612536,0.14296009115795905,0.18793373577521896,5.680370358238756,-3848.7424486566615,120.66888535843495,57.95791819971663,3500.4496734146032,0.28163294381100806,0.035058495306839646,0.00015746988342336558,0.40285847092730986,0.004231287869576658,-0.0028092821626334308,0.04025724636317682,0.049947397815491214,0.0,0.0,0.009690151452314395,-59.780594260296205,0.005663300029215738,0.45999820666884067,0.01790210361445649,0.20673389578937784,1.0,6.880869289680964e-05,-0.0004845075726157198
9.3,0.10064380399382998,99.99543390188414,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010658013527997078,3.067088806409954e-05,0.9720276657073079,912.0157927684463,0.033084345476890466,0.14296019839862567,0.18793167199936014,5.680380533162764,-3848.830175318382,120.59812030314131,57.961108498748445,3500.5231827630455,0.2817583681468022,0.03505939650530825,0.0001574799498432025,0.4028601262120719,0.004231431903737276,-0.0028090250098332763,0.040257521597531994,0.04994739504894515,0.0,0.0,0.009689873451413158,-59.78027459016988,0.00565985996347915,0.45999820476421044,0.017912565460944274,0.20670082565458722,1.0,6.880848441579882e-05,-0.0004844936725706579
9.31,0.10064449207764284,99.99542905701692,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010657643018727268,3.067157472220348e-05,0.9720261117162123,912.04604058158,0.0330839226994015,0.14296030568941945,0.18792960724807475,5.6803907129028115,-3848.917946133272,120.5273993220097,57.96429951480179,3500.5967275439216,0.28188381472580465,0.03506029816042282,0.00015749002175811992,0.4028617814940547,0.0042315759413608465,-0.0028087676579288436,0.04025779683105714,0.04994739228246964,0.0,0.0,0.0096895954514125,-59.77995476598808,0.005656422053420409,0.45999820285963544,0.017923026828811195,0.20666781018085745,1.0,6.880827793483656e-05,-0.000484479772570625
9.32,0.10064518015940055,99.99542421228868,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010657272343801405,3.0672261726300335e-05,0.9720245568926068,912.0763038939939,0.03308349972375612,0.14296041303031534,0.18792754152182964,5.680400897456606,-3849.005761085412,120.45672238655942,57.96749124773828,3500.6703077415864,0.28200928355252214,0.0350612002720244,0.00015750009916694745,0.4028634367733064,0.0042317199824515855,-0.0028085101069957596,0.040258072063760225,0.04994738951606464,0.0,0.0,0.009689317452304412,-59.779634787818814,0.005652986297696688,0.4599982009551157,0.017933487717907388,0.20663484927251594,1.0,6.880807345308653e-05,-0.00048446587261522065
9.33,0.10064586823912311,99.99541936769945,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010656901503316159,3.067294907626676e-05,0.9720230012366958,912.1065827006346,0.03308307655005186,0.14296052042128823,0.18792547482109095,5.680411086821863,-3849.0936201588943,120.38608946832996,57.97068369741987,3500.7439233404093,0.28213477463143555,0.035062102839954166,0.0001575101820685165,0.4028650920498749,0.004231864027013721,-0.0028082523571095995,0.04025834729564925,0.04994738674973016,0.0,0.0,0.009689039454080915,-59.77931465573005,0.0056495526949660105,0.4599981990506512,0.017943948128083073,0.20660194283410102,1.0,6.880787096971316e-05,-0.0004844519727040458
9.34,0.10064655631683048,99.99541452324924,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010656530497368177,3.067363677197951e-05,0.9720214447486832,912.1368769964497,0.03308265317838624,0.14296062786231326,0.18792340714632472,5.680421280996289,-3849.181523337829,120.31550053888101,57.973876863708654,3500.817574324771,0.2822602879670012,0.035063005864053476,0.00015752027046166012,0.4028667473238083,0.004232008075051478,-0.0028079944083458652,0.04025862252673219,0.0499473839834662,0.0,0.0,0.009688761456734009,-59.778994369789686,0.005646121243887248,0.4599981971462419,0.01795440805918859,0.20656909077036198,1.0,6.880767048388144e-05,-0.00048443807283670044
9.35,0.10064724439254265,99.995409678938,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010656159326054002,3.067432481331542e-05,0.9720198874287728,912.1671867763952,0.03308222960885665,0.14296073535336531,0.18792133849799647,5.680431479977604,-3849.2694706063367,120.24495556979237,57.97707074646687,3500.8912606790623,0.2823858235636514,0.03506390934416379,0.0001575303643452134,0.4028684025951545,0.004232152126569082,-0.0028077362607800173,0.04025889775701706,0.04994738121727273,0.0,0.0,0.009688483460255665,-59.778673930065594,0.00564269194312012,0.45999819524188784,0.017964867511074362,0.2065362929862591,1.0,6.880747199475648e-05,-0.00048442417301278325
9.36,0.10064793246627951,99.99540483476576,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010655787989470133,3.0675013200151496e-05,0.9720183292771678,912.1975120354306,0.0330818058415605,0.14296084289441946,0.1879192688765718,5.6804416837635205,-3849.357461948558,120.17445453266417,57.9802653455568,3500.9649823876907,0.2825113814257959,0.035064813280126776,0.00015754046371801243,0.40287005786396135,0.004232296181570743,-0.0028074779144873913,0.040259172986511806,0.04994737845114975,0.0,0.0,0.009688205464637945,-59.778353336625564,0.005639264791325197,0.45999819333758907,0.017975326483590934,0.20650354938696375,1.0,6.880727550150554e-05,-0.00048441027323189724
9.37,0.10064862053806106,99.99539999073254,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010655416487712996,3.0675701932364826e-05,0.9720167702940716,912.2278527685205,0.03308138187659501,0.1429609504854508,0.18791719828251524,5.680451892351757,-3849.4454973486436,120.10399739911654,57.9834606608411,3501.038739435073,0.28263696155782236,0.03506571767178422,0.00015755056857889575,0.40287171313027687,0.00423244024006069,-0.0028072193695433158,0.040259448215224425,0.04994737568509724,0.0,0.0,0.009687927469872813,-59.77803258953735,0.005635839787163891,0.45999819143334547,0.017985784976588936,0.20647085987785832,1.0,6.880708100329498e-05,-0.0004843963734936407
9.38,0.1006493086079072,99.9953951468383,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.001065504482087895,3.067639100983263e-05,0.9720152104796873,912.2582089706349,0.0330809577140574,0.14296105812643434,0.1879151267162915,5.680462105740034,-3849.533576790763,120.03358414078978,57.986656692182386,3501.112531805641,0.28276256396408134,0.035066622518978074,0.00015756067892670373,0.40287336839414895,0.004232584302043133,-0.0028069606260230084,0.040259723443162886,0.0499473729191152,0.0,0.0,0.009687649475952312,-59.77771168886863,0.005632416929298461,0.4599981895291571,0.01799624298991911,0.20643822436452447,1.0,6.880688849929304e-05,-0.0004843824737976156
9.39,0.1006499966758381,99.99539030308307,1000.0,900.0,1400.0,5.0,50.0,-75.0,-75.0,5300.0,16.0,4.5e-06,0.01,0.2,0.3,-16.0,-20.0,5.0,12.0,0.4,0.35,0.4,0.01,0.0005,0.5,5.0,0.0,0.1,0.14,300000.0,500.0,0.0010654672989065589,3.06770804324298e-05,0.9720136498342226,912.288580636643,0.03308053335404629,0.14296116581734483,0.18791305417837204,5.680472323926034,-3849.621700258787,119.96321472906509,57.98985343943994,3501.1863594835772,0.2828881885854676,0.035067527821547234,0.00015757079476024218,0.402875023655626,0.004232728367522341,-0.0028067016840030816,0.040259998670335244,0.049947370153203614,0.0,0.0,0.00968737148286837,-59.77739063468818,0.005628996216379329,0.45999818762502404,0.018006700523430955,0.20640564270650097,1.0,6.88066979886529e-05,-0.00048436857414341857
