Time,V,C,N,CER,A,nIR,rIR
73286.0,-54.909176,0.11636549,0.00036171559,96.53904,0.45947453,0.97016311,0.16064674
73288.0,-54.761101,0.11648435,0.00037044697,96.538879,0.45947441,0.97011459,0.15991181
73290.0,-54.606796,0.11660711,0.00037964009,96.538719,0.4594743,0.9700647,0.15914944
73292.0,-54.446083,0.1167339,0.0003893098,96.538574,0.45947418,0.97001344,0.15835889
73294.0,-54.27877,0.11686482,0.00039947106,96.538422,0.45947406,0.96996075,0.15753937
73296.0,-54.104683,0.11699996,0.00041013869,96.538284,0.45947394,0.96990669,0.15669014
73298.0,-53.92363,0.11713944,0.0004213276,96.538147,0.45947385,0.96985114,0.15581046
73300.0,-53.735435,0.11728338,0.00043305272,96.538017,0.45947373,0.96979415,0.15489955
73302.0,-53.539032,0.11743226,0.00044545665,96.537888,0.45947361,0.9697355,0.15395473
73304.0,-53.329304,0.11758842,0.00045927381,96.537766,0.45947352,0.96967471,0.15296435
73306.0,-53.107273,0.11775143,0.00047434212,96.537659,0.45947343,0.96961194,0.15193035
73308.0,-52.872124,0.11792168,0.00049076963,96.537544,0.45947331,0.96954703,0.15085053
73310.0,-52.622032,0.11810001,0.00050881656,96.537445,0.45947322,0.96947974,0.14971857
73312.0,-52.352993,0.11828825,0.00052907265,96.537354,0.45947313,0.96940976,0.14851896
73314.0,-52.06522,0.11848634,0.00055148988,96.53727,0.45947304,0.96933711,0.1472539
73316.0,-51.757282,0.11869493,0.00057626812,96.537193,0.45947295,0.96926147,0.14591865
73318.0,-51.425377,0.11891569,0.00060410379,96.537125,0.45947289,0.96918267,0.14450246
73320.0,-51.063084,0.11915135,0.00063623762,96.537064,0.45947281,0.96910006,0.14298791
73322.0,-50.670593,0.1194019,0.00067253312,96.537018,0.45947272,0.96901363,0.14137441
73324.0,-50.245384,0.11966848,0.00071341719,96.53698,0.45947266,0.96892309,0.13965449
73326.0,-49.777309,0.11995513,0.00076151924,96.536949,0.4594726,0.96882772,0.13780691
73328.0,-49.25312,0.12026713,0.00082036434,96.536934,0.45947254,0.96872634,0.1358048
73330.0,-48.673733,0.12060426,0.00088938815,96.536934,0.45947248,0.96861911,0.13364694
73332.0,-48.033852,0.12096872,0.00096981967,96.536942,0.45947242,0.96850544,0.13132079
73334.0,-47.302341,0.12137234,0.0010742623,96.536972,0.45947239,0.96838301,0.12876794
73336.0,-46.449951,0.12182625,0.0012144863,96.537018,0.45947236,0.9682495,0.1259333
73338.0,-45.478897,0.12232982,0.0013884164,96.537079,0.45947233,0.96810508,0.12281776
73340.0,-44.376129,0.12288815,0.0016006938,96.53717,0.4594723,0.96794862,0.11939503
73342.0,-43.09008,0.12351962,0.0018873533,96.537277,0.4594723,0.96777636,0.11561471
73344.0,-41.551918,0.12424859,0.0022984869,96.537415,0.4594723,0.96758318,0.11141562
73346.0,-39.666199,0.12510894,0.0029640503,96.537582,0.45947233,0.96736091,0.10669626
73348.0,-37.314754,0.12614249,0.0040433649,96.537788,0.45947236,0.96709967,0.10133649
73350.0,-34.283604,0.12742832,0.0063065719,96.53804,0.45947242,0.96677476,0.095178053
73352.0,-30.349195,0.12904881,0.010525247,96.538353,0.45947248,0.96636117,0.088050947
73354.0,-25.297886,0.13111153,0.020616187,96.538734,0.4594726,0.96579897,0.079991512
73356.0,-19.044731,0.13375089,0.046014566,96.539207,0.45947272,0.96496701,0.071165487
73358.0,-12.654254,0.13692518,0.1001455,96.539803,0.45947292,0.96366531,0.062023714
73360.0,-8.1175785,0.14039081,0.17722766,96.540527,0.45947316,0.96175933,0.053434771
73362.0,-6.6162868,0.14390974,0.25705642,96.541389,0.45947346,0.95941317,0.046214923
73364.0,-7.9074974,0.14738506,0.32743391,96.542397,0.45947385,0.9570598,0.040913932
73366.0,-11.105572,0.15075231,0.3812775,96.543541,0.45947427,0.95502979,0.03769248
73368.0,-15.330904,0.15390436,0.4110626,96.544815,0.45947474,0.95344555,0.03654344
73370.0,-19.885792,0.15671597,0.41294155,96.546211,0.45947525,0.95230561,0.037383638
73372.0,-24.349195,0.15907529,0.39211816,96.547707,0.45947582,0.9514873,0.040061001
73374.0,-28.536121,0.16094379,0.35920107,96.549286,0.45947644,0.95088917,0.044331048
73376.0,-32.383133,0.16234307,0.32286796,96.550934,0.45947707,0.95044106,0.049957924
73378.0,-35.889946,0.16333325,0.28770131,96.552635,0.45947772,0.95009798,0.05671832
73380.0,-39.07024,0.16398481,0.25527042,96.554359,0.45947838,0.94983125,0.064397402
73382.0,-41.937073,0.16436376,0.22609729,96.556107,0.45947903,0.94962066,0.072781689
73384.0,-44.508583,0.16452567,0.20026596,96.557869,0.45947972,0.94945234,0.081661083
73386.0,-46.803589,0.16451988,0.17730217,96.559631,0.4594804,0.94931817,0.090829164
73388.0,-48.835392,0.16438289,0.15711986,96.561386,0.45948106,0.9492107,0.10010096
73390.0,-50.626595,0.16414663,0.13906732,96.563141,0.45948175,0.9491275,0.10929444
73392.0,-52.21896,0.16383022,0.12304108,96.56488,0.4594824,0.94906503,0.11824871
73394.0,-53.618687,0.163454,0.10873316,96.566605,0.45948309,0.94902122,0.1268703
73396.0,-54.822762,0.16303369,0.096050128,96.568314,0.45948374,0.9489935,0.13511467
73398.0,-55.889549,0.1625727,0.084774569,96.570007,0.45948437,0.94898093,0.14279723
73400.0,-56.842342,0.1620758,0.074798472,96.571678,0.45948502,0.94898248,0.14985996
73402.0,-57.650551,0.16156276,0.066020153,96.573326,0.45948565,0.94899529,0.1564793
73404.0,-58.350468,0.1610333,0.058303714,96.574959,0.45948628,0.9490186,0.16258371
73406.0,-59.015381,0.1604778,0.051446214,96.576569,0.4594869,0.94905293,0.16795617
73408.0,-59.587505,0.15991709,0.045421105,96.578156,0.4594875,0.94909585,0.17292914
73410.0,-60.045914,0.15936151,0.04015867,96.57972,0.45948809,0.94914591,0.17768396
73412.0,-60.507122,0.15878536,0.035451967,96.581261,0.45948869,0.94920456,0.18174188
73414.0,-60.98061,0.15818888,0.031222224,96.582779,0.45948926,0.94927132,0.18516289
73416.0,-61.398525,0.15759157,0.027496846,96.584274,0.45948982,0.94934505,0.18845119
73418.0,-61.776798,0.15699159,0.024206849,96.585747,0.45949039,0.94942546,0.19156687
73420.0,-62.113316,0.15639162,0.02131214,96.587189,0.45949093,0.94951195,0.19452424
73422.0,-62.407513,0.15579501,0.018775567,96.588615,0.45949146,0.94960368,0.19727331
73424.0,-62.648933,0.15520614,0.01656859,96.590012,0.459492,0.9497,0.19989516
73426.0,-62.846642,0.15462427,0.014647147,96.591385,0.4594925,0.94980043,0.20236221
73428.0,-63.047215,0.15403764,0.012938896,96.592743,0.45949301,0.94990504,0.2044815
73430.0,-63.240788,0.15345098,0.011414043,96.59407,0.45949352,0.95001304,0.20630899
73432.0,-63.424892,0.15286545,0.010059251,96.595375,0.45949402,0.95012444,0.20791712
73434.0,-63.59396,0.15228277,0.0088693816,96.596649,0.4594945,0.950239,0.20940511
73436.0,-63.756489,0.15170221,0.007802099,96.597908,0.45949495,0.95035642,0.21075082
73438.0,-63.890392,0.15113053,0.0068793432,96.599144,0.45949543,0.95047605,0.21202835
73440.0,-63.988518,0.15057057,0.0060935006,96.600357,0.45949587,0.95059764,0.21328311
73442.0,-64.049568,0.15002371,0.005425313,96.601547,0.45949632,0.95072079,0.21454914
73444.0,-64.127121,0.1494741,0.0048168413,96.602715,0.45949674,0.95084554,0.21555403
73446.0,-64.210754,0.14892569,0.004261361,96.603859,0.45949715,0.95097154,0.21636532
73448.0,-64.304749,0.14837758,0.0037448879,96.60498,0.45949757,0.95109862,0.21698688
73450.0,-64.393227,0.14783351,0.0032904986,96.606087,0.45949799,0.95122731,0.21759635
73452.0,-64.486542,0.14729114,0.0028731639,96.607162,0.45949838,0.95135725,0.21814561
73454.0,-64.580231,0.14675179,0.0024939647,96.608223,0.45949876,0.95148849,0.21866994
73456.0,-64.663666,0.14621843,0.0021642984,96.609253,0.45949915,0.95162106,0.21921498
73458.0,-64.738853,0.14569066,0.0018744469,96.610275,0.45949951,0.95175481,0.21980523
73460.0,-64.802223,0.1451699,0.001625547,96.611267,0.45949987,0.95188946,0.2204043
73462.0,-64.850471,0.14465737,0.0014179038,96.612236,0.45950022,0.95202482,0.22099341
73464.0,-64.880928,0.14415398,0.0012498191,96.61319,0.45950058,0.95216078,0.22159633
73466.0,-64.91346,0.14365418,0.0010997687,96.614128,0.45950091,0.95229709,0.22212031
73468.0,-64.942062,0.14315991,0.00096976652,96.615036,0.45950124,0.95243365,0.22258148
73470.0,-64.964432,0.14267205,0.00085846795,96.615929,0.45950156,0.9525702,0.22298038
73472.0,-64.980164,0.14219089,0.00076278753,96.616806,0.45950186,0.95270669,0.22330952
73474.0,-64.991951,0.14171557,0.00068125088,96.617661,0.45950216,0.95284313,0.22358651
73476.0,-65.002258,0.14124534,0.00061226432,96.618492,0.45950246,0.95297939,0.22382709
73478.0,-65.009422,0.14078096,0.00055207958,96.619308,0.45950276,0.95311534,0.22401346
73480.0,-65.013824,0.14032246,0.00049802539,96.62011,0.45950302,0.95325077,0.22414459
73482.0,-65.016296,0.13986966,0.00044728006,96.620888,0.45950329,0.95338565,0.22423157
73484.0,-65.019547,0.13942125,0.00039903214,96.621651,0.45950356,0.95351994,0.22435185
73486.0,-65.021111,0.13897829,0.00035544156,96.622398,0.45950383,0.95365369,0.22444198
73488.0,-65.020996,0.13854077,0.00031650835,96.623131,0.45950407,0.95378691,0.22450194
73490.0,-65.019196,0.13810873,0.00028223245,96.62384,0.45950431,0.95391959,0.22453171
73492.0,-65.015717,0.13768214,0.00025261394,96.624535,0.45950454,0.95405179,0.22453132
73494.0,-65.010551,0.137261,0.00022765277,96.625206,0.45950478,0.95418346,0.22450075
73496.0,-65.004662,0.13684481,0.0002045427,96.62587,0.45950499,0.95431441,0.22446711
73498.0,-64.998718,0.13643318,0.00018138938,96.626511,0.45950523,0.95444459,0.22444867
73500.0,-64.991684,0.1360267,0.00016114538,96.627144,0.45950544,0.95457417,0.22441693
73502.0,-64.983574,0.13562533,0.0001438107,96.627754,0.45950562,0.95470315,0.22437191
73504.0,-64.97438,0.13522911,0.00012938533,96.628349,0.45950583,0.95483148,0.22431357
73506.0,-64.964111,0.134838,0.00011786928,96.628929,0.45950601,0.95495921,0.22424196
73508.0,-64.952759,0.13445203,0.00010926255,96.629486,0.45950618,0.95508629,0.22415704
73510.0,-64.941437,0.13407032,9.956448e-05,96.630035,0.45950636,0.95521259,0.22407924
73512.0,-64.929733,0.1336932,9.0271249e-05,96.630569,0.45950654,0.95533806,0.22400092
73514.0,-64.917343,0.1333209,8.2474719e-05,96.631088,0.45950669,0.95546287,0.2239165
73516.0,-64.904259,0.13295341,7.6174889e-05,96.631592,0.45950687,0.95558697,0.22382602
73518.0,-64.890495,0.13259076,7.137176e-05,96.63208,0.45950702,0.95571041,0.22372943
73520.0,-64.876038,0.13223292,6.8065339e-05,96.632553,0.45950714,0.95583314,0.22362676
73522.0,-64.861008,0.13187975,6.5917404e-05,96.633011,0.45950729,0.95595509,0.22351913
73524.0,-64.846893,0.13152914,6.0396233e-05,96.633469,0.45950744,0.9560762,0.22342145
73526.0,-64.832352,0.13118298,5.5554108e-05,96.633904,0.45950755,0.95619655,0.22332041
73528.0,-64.817398,0.13084127,5.1391027e-05,96.634331,0.45950767,0.95631611,0.22321595
73530.0,-64.802025,0.130504,4.7906986e-05,96.634735,0.45950779,0.95643497,0.22310813
73532.0,-64.786224,0.13017116,4.5101991e-05,96.635132,0.45950791,0.9565531,0.22299689
73534.0,-64.770012,0.12984279,4.2976037e-05,96.635513,0.459508,0.95667052,0.22288227
73536.0,-64.75338,0.12951884,4.1529125e-05,96.635887,0.45950812,0.95678717,0.22276427
73538.0,-64.736328,0.12919934,4.0761253e-05,96.636238,0.45950821,0.9569031,0.22264287
73540.0,-64.718857,0.12888429,4.0672428e-05,96.636581,0.4595083,0.95701826,0.22251807
73542.0,-64.700966,0.12857369,4.1262643e-05,96.636909,0.45950839,0.9571327,0.22238989
73544.0,-64.682655,0.12826751,4.2531901e-05,96.637222,0.45950845,0.95724642,0.22225831
73546.0,-64.664536,0.12796448,4.313478e-05,96.637527,0.45950854,0.95735937,0.22212809
73548.0,-64.64682,0.12766407,4.2574055e-05,96.637825,0.4595086,0.95747155,0.22200096
73550.0,-64.628906,0.12736765,4.2221618e-05,96.638107,0.45950869,0.95758295,0.22187209
73552.0,-64.610779,0.12707521,4.2077467e-05,96.638382,0.45950875,0.95769364,0.2217415
73554.0,-64.592453,0.12678674,4.2141597e-05,96.638641,0.45950878,0.95780355,0.22160916
73556.0,-64.573914,0.12650226,4.2414016e-05,96.638885,0.45950884,0.95791274,0.22147509
73558.0,-64.555168,0.12622176,4.2894721e-05,96.639122,0.4595089,0.95802116,0.22133929
73560.0,-64.536217,0.12594526,4.3583714e-05,96.639351,0.45950893,0.95812887,0.22120175
73562.0,-64.517052,0.12567271,4.4480988e-05,96.639565,0.45950896,0.9582358,0.22106248
73564.0,-64.497688,0.12540416,4.5586552e-05,96.639763,0.45950899,0.95834202,0.22092149
73566.0,-64.478119,0.12513959,4.6900397e-05,96.639946,0.45950902,0.95844746,0.22077875
73568.0,-64.458336,0.12487901,4.8422531e-05,96.640121,0.45950904,0.95855218,0.22063427
73570.0,-64.438965,0.12461989,4.9333543e-05,96.640297,0.45950907,0.95865625,0.22049318
73572.0,-64.419594,0.12436388,5.0171268e-05,96.640465,0.45950907,0.95875973,0.22035213
73574.0,-64.400162,0.1241113,5.1034858e-05,96.640617,0.4595091,0.95886242,0.22021048
73576.0,-64.380661,0.12386212,5.1918352e-05,96.640755,0.4595091,0.95896441,0.22006826
73578.0,-64.361092,0.12361634,5.2815798e-05,96.640892,0.4595091,0.95906568,0.21992554
73580.0,-64.341476,0.12337391,5.3721236e-05,96.641014,0.4595091,0.95916623,0.21978232
73582.0,-64.3218,0.12313484,5.4628708e-05,96.641129,0.4595091,0.95926613,0.21963868
73584.0,-64.302086,0.12289909,5.5532255e-05,96.641228,0.45950907,0.95936525,0.21949461
73586.0,-64.282318,0.12266666,5.6425917e-05,96.641327,0.45950907,0.95946372,0.21935017
73588.0,-64.26252,0.12243753,5.7303743e-05,96.641411,0.45950904,0.95956147,0.21920541
73590.0,-64.242683,0.12221166,5.8159771e-05,96.641487,0.45950904,0.9596585,0.21906035
73592.0,-64.222816,0.12198906,5.8988044e-05,96.641548,0.45950902,0.95975482,0.21891502
73594.0,-64.202927,0.1217697,5.9782604e-05,96.641602,0.45950899,0.95985049,0.21876948
73596.0,-64.183014,0.12155356,6.0537492e-05,96.641647,0.45950896,0.95994544,0.21862374
73598.0,-64.163086,0.12134061,6.1246748e-05,96.641685,0.45950893,0.96003968,0.21847787
73600.0,-64.14315,0.12113085,6.1904422e-05,96.641716,0.45950887,0.96013319,0.21833189
73602.0,-64.123199,0.12092426,6.250455e-05,96.641731,0.45950884,0.960226,0.21818583
73604.0,-64.103256,0.12072083,6.3041181e-05,96.641739,0.45950878,0.96031815,0.21803974
73606.0,-64.083305,0.12052051,6.3508349e-05,96.641739,0.45950875,0.96040964,0.21789365
73608.0,-64.063416,0.12032262,6.4074346e-05,96.641731,0.45950869,0.96050048,0.21774788
73610.0,-64.043625,0.12012668,6.484535e-05,96.641724,0.45950863,0.96059078,0.21760269
73612.0,-64.023872,0.11993355,6.5595552e-05,96.641701,0.45950857,0.96068048,0.21745773
73614.0,-64.004158,0.11974321,6.632218e-05,96.64167,0.45950851,0.96076947,0.21731302
73616.0,-63.984489,0.1195556,6.7022454e-05,96.64164,0.45950842,0.96085787,0.21716864
73618.0,-63.96487,0.11937071,6.7693618e-05,96.641594,0.45950836,0.96094555,0.21702461
73620.0,-63.945312,0.11918852,6.8332891e-05,96.641541,0.4595083,0.96103263,0.21688098
73622.0,-63.925816,0.11900898,6.8937501e-05,96.641487,0.45950821,0.96111906,0.21673778
73624.0,-63.906387,0.11883206,6.9504684e-05,96.641418,0.45950812,0.96120489,0.21659507
73626.0,-63.887032,0.11865774,7.003166e-05,96.641342,0.45950806,0.96129006,0.21645288
73628.0,-63.867756,0.11848598,7.0515664e-05,96.641266,0.45950797,0.96137458,0.21631126
73630.0,-63.848564,0.11831675,7.0953931e-05,96.641174,0.45950788,0.9614585,0.21617025
73632.0,-63.82946,0.11815003,7.1343675e-05,96.641083,0.45950779,0.96154177,0.2160299
73634.0,-63.810452,0.11798576,7.1682138e-05,96.640976,0.4595077,0.96162438,0.21589023
73636.0,-63.791546,0.11782394,7.1966548e-05,96.640869,0.45950761,0.96170646,0.21575132
73638.0,-63.772747,0.11766454,7.2194125e-05,96.640755,0.4595075,0.96178788,0.21561317
73640.0,-63.754059,0.1175075,7.2362105e-05,96.640633,0.45950741,0.9618687,0.21547586
73642.0,-63.735485,0.11735281,7.2467708e-05,96.640503,0.45950729,0.96194887,0.21533941
73644.0,-63.717037,0.11720044,7.2508177e-05,96.640366,0.4595072,0.96202844,0.21520387
73646.0,-63.698715,0.11705035,7.248074e-05,96.640228,0.45950708,0.96210742,0.21506928
73648.0,-63.679588,0.11690299,7.3127077e-05,96.640076,0.45950696,0.96218616,0.21492881
73650.0,-63.660465,0.11675792,7.3809337e-05,96.639923,0.45950684,0.9622643,0.21478836
73652.0,-63.641384,0.1166151,7.4498697e-05,96.639755,0.45950672,0.9623419,0.21464822
73654.0,-63.622341,0.11647449,7.5193311e-05,96.639587,0.4595066,0.96241891,0.21450843
73656.0,-63.603348,0.11633606,7.5891345e-05,96.639412,0.45950648,0.96249539,0.21436901
73658.0,-63.584408,0.11619979,7.6590972e-05,96.639236,0.45950636,0.96257132,0.21423002
73660.0,-63.565525,0.11606564,7.7290351e-05,96.639046,0.45950624,0.96264672,0.21409146
73662.0,-63.546703,0.11593358,7.798765e-05,96.638855,0.45950609,0.96272153,0.21395339
73664.0,-63.527943,0.11580358,7.8681034e-05,96.638657,0.45950598,0.96279585,0.21381584
73666.0,-63.509254,0.11567562,7.936867e-05,96.638458,0.45950583,0.96286958,0.21367882
73668.0,-63.490639,0.11554966,8.0048718e-05,96.638245,0.45950571,0.96294284,0.21354239
73670.0,-63.472103,0.11542567,8.0719343e-05,96.638031,0.45950556,0.9630155,0.21340658
73672.0,-63.453648,0.11530362,8.1378719e-05,96.63781,0.45950541,0.96308768,0.21327141
73674.0,-63.43528,0.11518348,8.2025006e-05,96.637589,0.45950526,0.96315932,0.21313693
73676.0,-63.417,0.11506522,8.265637e-05,96.63736,0.45950511,0.96323043,0.21300317
73678.0,-63.398815,0.11494881,8.327097e-05,96.637123,0.45950496,0.96330106,0.21287017
73680.0,-63.380733,0.11483422,8.386698e-05,96.636887,0.45950481,0.96337116,0.21273793
73682.0,-63.362751,0.11472142,8.4442559e-05,96.636642,0.45950466,0.96344072,0.21260653
73684.0,-63.344879,0.11461038,8.4995874e-05,96.636391,0.45950451,0.9635098,0.21247599
73686.0,-63.327118,0.11450107,8.5525098e-05,96.636139,0.45950437,0.96357834,0.21234633
73688.0,-63.309471,0.11439345,8.6028384e-05,96.63588,0.45950422,0.96364641,0.21221758
73690.0,-63.291946,0.1142875,8.6503904e-05,96.63562,0.45950404,0.96371394,0.21208981
73692.0,-63.274548,0.11418319,8.6949818e-05,96.635353,0.45950389,0.96378106,0.21196301
73694.0,-63.257278,0.11408049,8.73643e-05,96.635086,0.45950371,0.96384764,0.21183725
73696.0,-63.240139,0.11397936,8.774551e-05,96.634811,0.45950356,0.96391374,0.21171252
73698.0,-63.223141,0.11387978,8.8091612e-05,96.634529,0.45950338,0.9639793,0.2115889
73700.0,-63.206284,0.11378172,8.8400775e-05,96.634247,0.45950323,0.96404445,0.21146642
73702.0,-63.189571,0.11368515,8.8671164e-05,96.633965,0.45950305,0.96410912,0.21134509
73704.0,-63.173008,0.11359002,8.8900939e-05,96.633675,0.45950288,0.96417326,0.21122494
73706.0,-63.156601,0.11349632,8.9088266e-05,96.633385,0.45950273,0.96423697,0.21110603
73708.0,-63.140354,0.11340402,8.9231318e-05,96.633087,0.45950255,0.96430022,0.21098839
73710.0,-63.124268,0.11331308,8.9328256e-05,96.63279,0.45950237,0.96436298,0.21087204
73712.0,-63.108353,0.11322347,8.9377238e-05,96.632484,0.45950219,0.96442527,0.21075702
73714.0,-63.092606,0.11313517,8.9376445e-05,96.632179,0.45950201,0.96448714,0.21064337
73716.0,-63.077038,0.11304814,8.9324029e-05,96.631874,0.45950183,0.96454853,0.2105311
73718.0,-63.061646,0.11296236,8.9218156e-05,96.631561,0.45950165,0.96460944,0.21042027
73720.0,-63.04644,0.11287778,8.9056994e-05,96.631248,0.45950148,0.96466994,0.21031091
73722.0,-63.031425,0.11279439,8.8838715e-05,96.630928,0.4595013,0.96473002,0.21020305
73724.0,-63.016602,0.11271214,8.8561472e-05,96.630615,0.45950112,0.96478963,0.21009672
73726.0,-63.001976,0.11263103,8.8223438e-05,96.630295,0.45950094,0.96484876,0.20999196
73728.0,-62.987553,0.112551,8.782278e-05,96.629967,0.45950073,0.96490753,0.2098888
73730.0,-62.973331,0.11247203,8.735765e-05,96.629639,0.45950055,0.96496582,0.20978728
73732.0,-62.958321,0.11239714,8.7482287e-05,96.629303,0.45950037,0.9650237,0.20967849
73734.0,-62.943077,0.11232458,8.7828092e-05,96.628952,0.45950016,0.96508121,0.20956744
73736.0,-62.927952,0.11225329,8.8168126e-05,96.628601,0.45949998,0.96513832,0.20945726
73738.0,-62.912952,0.11218325,8.850202e-05,96.628242,0.45949978,0.965195,0.20934796
73740.0,-62.898075,0.11211442,8.8829394e-05,96.627884,0.45949957,0.96525127,0.20923954
73742.0,-62.883324,0.11204679,8.9149878e-05,96.627525,0.45949939,0.96530712,0.20913203
73744.0,-62.868702,0.11198033,8.9463101e-05,96.627167,0.45949918,0.96536255,0.20902544
73746.0,-62.85421,0.11191503,8.9768677e-05,96.626801,0.45949897,0.96541762,0.20891978
73748.0,-62.839851,0.11185084,9.0066242e-05,96.626427,0.45949876,0.96547228,0.20881507
73750.0,-62.825626,0.11178777,9.0355417e-05,96.626053,0.45949855,0.96552652,0.20871133
73752.0,-62.811539,0.11172576,9.0635825e-05,96.625679,0.45949835,0.9655804,0.20860855
73754.0,-62.797588,0.11166482,9.0907095e-05,96.625305,0.45949814,0.96563393,0.20850676
73756.0,-62.783779,0.1116049,9.1168855e-05,96.624924,0.45949796,0.96568698,0.20840599
73758.0,-62.770115,0.11154599,9.1420727e-05,96.624542,0.45949775,0.96573973,0.20830621
73760.0,-62.756592,0.11148807,9.1662332e-05,96.624161,0.45949754,0.96579206,0.20820747
73762.0,-62.743214,0.11143111,9.1893307e-05,96.623772,0.4594973,0.96584404,0.2081098
73764.0,-62.729988,0.11137508,9.2113267e-05,96.623383,0.45949709,0.96589565,0.20801316
73766.0,-62.716911,0.11131997,9.2321839e-05,96.622993,0.45949689,0.96594685,0.2079176
73768.0,-62.703987,0.11126574,9.2518661e-05,96.622604,0.45949668,0.96599776,0.20782314
73770.0,-62.691219,0.11121239,9.270334e-05,96.622208,0.45949647,0.96604824,0.20772977
73772.0,-62.678608,0.11115987,9.2875518e-05,96.621811,0.45949626,0.96609837,0.20763752
73774.0,-62.666153,0.11110818,9.3034803e-05,96.621414,0.45949605,0.9661482,0.2075464
73776.0,-62.653862,0.11105727,9.3180839e-05,96.621017,0.45949581,0.96619767,0.20745642
73778.0,-62.641731,0.11100715,9.331324e-05,96.620613,0.4594956,0.96624672,0.2073676
73780.0,-62.629765,0.11095776,9.3431634e-05,96.620209,0.4594954,0.96629548,0.20727995
73782.0,-62.61797,0.1109091,9.3535644e-05,96.619804,0.45949516,0.96634394,0.20719349
73784.0,-62.606339,0.11086115,9.3624898e-05,96.6194,0.45949495,0.96639198,0.20710823
73786.0,-62.594879,0.11081387,9.3699025e-05,96.618996,0.45949474,0.96643978,0.20702419
73788.0,-62.583595,0.11076725,9.3757648e-05,96.618591,0.4594945,0.96648717,0.20694137
73790.0,-62.572483,0.11072126,9.3800394e-05,96.618179,0.45949429,0.96653426,0.2068598
73792.0,-62.56155,0.11067587,9.3826886e-05,96.617767,0.45949408,0.96658105,0.20677948
73794.0,-62.550797,0.11063106,9.3836745e-05,96.617355,0.45949385,0.96662748,0.20670043
73796.0,-62.540222,0.11058682,9.3829607e-05,96.616943,0.45949364,0.96667361,0.20662266
73798.0,-62.529835,0.11054312,9.3805087e-05,96.616531,0.4594934,0.96671945,0.2065462
73800.0,-62.51963,0.11049992,9.3762821e-05,96.616119,0.45949319,0.96676499,0.20647104
73802.0,-62.509613,0.11045721,9.3702423e-05,96.6157,0.45949298,0.96681017,0.20639722
73804.0,-62.499783,0.11041497,9.362353e-05,96.615288,0.45949274,0.96685511,0.20632474
73806.0,-62.490147,0.11037317,9.3525763e-05,96.614876,0.45949253,0.96689969,0.20625362
73808.0,-62.480701,0.11033178,9.3408744e-05,96.614456,0.4594923,0.96694398,0.20618385
73810.0,-62.471451,0.1102908,9.3272101e-05,96.614037,0.45949209,0.96698803,0.20611547
73812.0,-62.462402,0.11025018,9.3115457e-05,96.613625,0.45949185,0.96703178,0.2060485
73814.0,-62.453548,0.11020991,9.2938441e-05,96.613205,0.45949164,0.96707517,0.20598294
73816.0,-62.444122,0.11017263,9.2885886e-05,96.612778,0.4594914,0.96711832,0.20591371
73818.0,-62.434074,0.11013849,9.2967028e-05,96.612343,0.45949116,0.96716106,0.20584048
73820.0,-62.424122,0.110105,9.3047252e-05,96.6119,0.45949095,0.96720356,0.205768
73822.0,-62.414261,0.11007216,9.3126662e-05,96.611465,0.45949072,0.96724576,0.20569624
73824.0,-62.404499,0.11003993,9.3205352e-05,96.611023,0.45949048,0.96728766,0.20562522
73826.0,-62.394829,0.11000832,9.3283415e-05,96.61058,0.45949024,0.96732932,0.20555492
73828.0,-62.38525,0.1099773,9.3360941e-05,96.61013,0.45949,0.96737069,0.20548533
73830.0,-62.375767,0.10994687,9.3438044e-05,96.609688,0.45948976,0.96741176,0.20541647
73832.0,-62.366379,0.109917,9.3514798e-05,96.609245,0.45948955,0.96745265,0.20534834
73834.0,-62.357079,0.10988767,9.3591319e-05,96.608795,0.45948932,0.96749318,0.20528091
73836.0,-62.347874,0.10985889,9.3667695e-05,96.608345,0.45948908,0.96753353,0.2052142
73838.0,-62.338757,0.10983062,9.3744013e-05,96.607895,0.45948884,0.96757358,0.20514819
73840.0,-62.329735,0.10980285,9.3820381e-05,96.607445,0.4594886,0.9676134,0.20508291
73842.0,-62.320797,0.10977557,9.3896895e-05,96.606995,0.45948836,0.96765298,0.20501831
73844.0,-62.311954,0.10974877,9.3973649e-05,96.606544,0.45948812,0.96769232,0.20495443
73846.0,-62.3032,0.10972244,9.4050738e-05,96.606094,0.45948789,0.96773136,0.20489125
73848.0,-62.294533,0.10969654,9.4128256e-05,96.605637,0.45948765,0.96777022,0.20482877
73850.0,-62.285954,0.10967108,9.4206298e-05,96.605186,0.45948741,0.96780884,0.20476697
73852.0,-62.277462,0.10964603,9.4284966e-05,96.604729,0.45948717,0.96784723,0.20470588
73854.0,-62.269058,0.10962138,9.4364354e-05,96.604271,0.45948693,0.96788538,0.20464547
73856.0,-62.260742,0.10959712,9.4444556e-05,96.603813,0.45948669,0.96792328,0.20458576
73858.0,-62.252514,0.10957322,9.4525676e-05,96.603355,0.45948645,0.96796095,0.20452674
73860.0,-62.24437,0.10954968,9.46078e-05,96.602898,0.45948622,0.96799845,0.20446838
73862.0,-62.236309,0.10952649,9.4691022e-05,96.60244,0.45948598,0.9680357,0.20441073
73864.0,-62.228336,0.10950361,9.4775452e-05,96.601982,0.45948574,0.96807271,0.20435375
73866.0,-62.220448,0.10948104,9.4861171e-05,96.601524,0.4594855,0.96810955,0.20429744
