data_set_T,data_set_FF,data_set_KAPD,data_set_KAPUD,data_set_SIGHAT,data_set_SOBJ,data_set_THETA,data_set_THOBJ,data_set_XCEN,data_set_XLEN,data_set_XU,data_set_XX,data_set_XXAUX,data_set_YCEN,data_set_YY,data_set_YYAUX
0.51499999,0.0,0.0,0.59800416,0.51499999,18.0,0.34819105,0.54042,15.0,15.0,9.0744963,9.0744963,7.7249999,4.5,1.6469297,1.1935126
0.51599997,0.0,0.0,0.59761465,0.51599997,18.0,0.34878886,0.54042,15.0,15.0,9.0914145,9.0914145,7.7399998,4.5,1.6530763,1.1981519
0.51700002,0.0,0.0,0.59722489,0.51700002,18.0,0.34938627,0.54042,15.0,15.0,9.1083288,9.1083288,7.7550001,4.5,1.6592331,1.2028005
0.51800001,0.0,0.0,0.59683496,0.51800001,18.0,0.3499833,0.54042,15.0,15.0,9.1252394,9.1252394,7.77,4.5,1.6653999,1.207458
0.51899999,0.0,0.0,0.59644479,0.51899999,18.0,0.35057995,0.54042,15.0,15.0,9.1421461,9.1421461,7.7849998,4.5,1.6715769,1.2121245
0.51999998,0.0,0.0,0.59605443,0.51999998,18.0,0.3511762,0.54042,15.0,15.0,9.15905,9.15905,7.8000002,4.5,1.6777638,1.2168
0.52100003,0.0,0.0,0.59566385,0.52100003,18.0,0.35177207,0.54042,15.0,15.0,9.1759491,9.1759491,7.8150001,4.5,1.6839609,1.2214845
0.52200001,0.0,0.0,0.59527302,0.52200001,18.0,0.35236752,0.54042,15.0,15.0,9.1928453,9.1928453,7.8299999,4.5,1.690168,1.2261781
0.523,0.0,0.0,0.59488201,0.523,18.0,0.35296261,0.54042,15.0,15.0,9.2097378,9.2097378,7.8449998,4.5,1.6963853,1.2308805
0.52399999,0.0,0.0,0.59449083,0.52399999,18.0,0.35355729,0.54042,15.0,15.0,9.2266254,9.2266254,7.8600001,4.5,1.7026125,1.235592
0.52499998,0.0,0.0,0.5940994,0.52499998,18.0,0.35415158,0.54042,15.0,15.0,9.2435102,9.2435102,7.875,4.5,1.7088498,1.2403125
0.52600002,0.0,0.0,0.5937078,0.52600002,18.0,0.35474548,0.54042,15.0,15.0,9.2603922,9.2603922,7.8899999,4.5,1.7150971,1.245042
0.52700001,0.0,0.0,0.59331602,0.52700001,18.0,0.35533899,0.54042,15.0,15.0,9.2772694,9.2772694,7.9050002,4.5,1.7213545,1.2497805
0.528,0.0,0.0,0.592924,0.528,18.0,0.35593212,0.54042,15.0,15.0,9.2941427,9.2941427,7.9200001,4.5,1.7276218,1.254528
0.52899998,0.0,0.0,0.59253186,0.52899998,18.0,0.35652485,0.54042,15.0,15.0,9.3110123,9.3110123,7.9349999,4.5,1.7338991,1.2592845
0.52999997,0.0,0.0,0.59213948,0.52999997,18.0,0.35711718,0.54042,15.0,15.0,9.327879,9.327879,7.9499998,4.5,1.7401865,1.26405
0.53100002,0.0,0.0,0.59174687,0.53100002,18.0,0.35770914,0.54042,15.0,15.0,9.3447418,9.3447418,7.9650002,4.5,1.7464838,1.2688245
0.53200001,0.0,0.0,0.59135413,0.53200001,18.0,0.35830069,0.54042,15.0,15.0,9.3615999,9.3615999,7.98,4.5,1.7527912,1.273608
0.53299999,0.0,0.0,0.59096116,0.53299999,18.0,0.35889184,0.54042,15.0,15.0,9.3784552,9.3784552,7.9949999,4.5,1.7591084,1.2784005
0.53399998,0.0,0.0,0.59056807,0.53399998,18.0,0.35948259,0.54042,15.0,15.0,9.3953066,9.3953066,8.0100002,4.5,1.7654357,1.2832021
0.53500003,0.0,0.0,0.59017473,0.53500003,18.0,0.36007297,0.54042,15.0,15.0,9.4121542,9.4121542,8.0249996,4.5,1.7717729,1.2880125
0.53600001,0.0,0.0,0.58978128,0.53600001,18.0,0.36066294,0.54042,15.0,15.0,9.428998,9.428998,8.04,4.5,1.77812,1.292832
0.537,0.0,0.0,0.5893876,0.537,18.0,0.36125255,0.54042,15.0,15.0,9.445838,9.445838,8.0550003,4.5,1.7844771,1.2976605
0.53799999,0.0,0.0,0.58899379,0.53799999,18.0,0.36184171,0.54042,15.0,15.0,9.4626741,9.4626741,8.0699997,4.5,1.7908441,1.302498
0.53899997,0.0,0.0,0.58859974,0.53899997,18.0,0.36243051,0.54042,15.0,15.0,9.4795065,9.4795065,8.085,4.5,1.7972209,1.3073446
0.54000002,0.0,0.0,0.58820558,0.54000002,18.0,0.36301893,0.54042,15.0,15.0,9.496336,9.496336,8.1000004,4.5,1.8036078,1.3122
0.54100001,0.0,0.0,0.58781123,0.54100001,18.0,0.36360693,0.54042,15.0,15.0,9.5131607,9.5131607,8.1149998,4.5,1.8100045,1.3170645
0.542,0.0,0.0,0.58741671,0.542,18.0,0.36419454,0.54042,15.0,15.0,9.5299816,9.5299816,8.1300001,4.5,1.8164111,1.321938
0.54299998,0.0,0.0,0.58702201,0.54299998,18.0,0.36478177,0.54042,15.0,15.0,9.5467997,9.5467997,8.1450005,4.5,1.8228276,1.3268205
0.54400003,0.0,0.0,0.58662713,0.54400003,18.0,0.36536857,0.54042,15.0,15.0,9.5636129,9.5636129,8.1599998,4.5,1.8292539,1.331712
0.54500002,0.0,0.0,0.58623213,0.54500002,18.0,0.36595502,0.54042,15.0,15.0,9.5804234,9.5804234,8.1750002,4.5,1.8356901,1.3366125
0.546,0.0,0.0,0.58583695,0.546,18.0,0.36654106,0.54042,15.0,15.0,9.597229,9.597229,8.1899996,4.5,1.8421363,1.341522
0.54699999,0.0,0.0,0.58544159,0.54699999,18.0,0.3671267,0.54042,15.0,15.0,9.6140318,9.6140318,8.2049999,4.5,1.8485922,1.3464406
0.54799998,0.0,0.0,0.58504611,0.54799998,18.0,0.36771193,0.54042,15.0,15.0,9.6308308,9.6308308,8.2200003,4.5,1.8550578,1.351368
0.54900002,0.0,0.0,0.58465046,0.54900002,18.0,0.36829677,0.54042,15.0,15.0,9.647625,9.647625,8.2349997,4.5,1.8615334,1.3563045
0.55000001,0.0,0.0,0.58425468,0.55000001,18.0,0.36888123,0.54042,15.0,15.0,9.6644163,9.6644163,8.25,4.5,1.8680189,1.36125
0.551,0.0,0.0,0.58385873,0.551,18.0,0.36946529,0.54042,15.0,15.0,9.6812038,9.6812038,8.2650003,4.5,1.8745141,1.3662045
0.55199999,0.0,0.0,0.5834626,0.55199999,18.0,0.37004894,0.54042,15.0,15.0,9.6979866,9.6979866,8.2799997,4.5,1.881019,1.371168
0.55299997,0.0,0.0,0.58306634,0.55299997,18.0,0.37063223,0.54042,15.0,15.0,9.7147665,9.7147665,8.2950001,4.5,1.8875339,1.3761405
0.55400002,0.0,0.0,0.58266997,0.55400002,18.0,0.37121508,0.54042,15.0,15.0,9.7315426,9.7315426,8.3100004,4.5,1.8940585,1.381122
0.55500001,0.0,0.0,0.58227342,0.55500001,18.0,0.37179756,0.54042,15.0,15.0,9.7483149,9.7483149,8.3249998,4.5,1.9005928,1.3861125
0.55599999,0.0,0.0,0.58187675,0.55599999,18.0,0.37237963,0.54042,15.0,15.0,9.7650833,9.7650833,8.3400002,4.5,1.9071369,1.391112
0.55699998,0.0,0.0,0.58147991,0.55699998,18.0,0.37296131,0.54042,15.0,15.0,9.781847,9.781847,8.3549995,4.5,1.9136908,1.3961205
0.55800003,0.0,0.0,0.58108294,0.55800003,18.0,0.37354261,0.54042,15.0,15.0,9.7986078,9.7986078,8.3699999,4.5,1.9202543,1.4011379
0.55900002,0.0,0.0,0.58068585,0.55900002,18.0,0.37412348,0.54042,15.0,15.0,9.8153648,9.8153648,8.3850002,4.5,1.9268278,1.4061645
0.56,0.0,0.0,0.58028865,0.56,18.0,0.37470397,0.54042,15.0,15.0,9.832118,9.832118,8.3999996,4.5,1.9334108,1.4112
0.56099999,0.0,0.0,0.57989126,0.56099999,18.0,0.37528405,0.54042,15.0,15.0,9.8488674,9.8488674,8.415,4.5,1.9400036,1.4162445
0.56199998,0.0,0.0,0.57949376,0.56199998,18.0,0.37586376,0.54042,15.0,15.0,9.865612,9.865612,8.4300003,4.5,1.9466062,1.421298
0.56300002,0.0,0.0,0.57909614,0.56300002,18.0,0.37644303,0.54042,15.0,15.0,9.8823538,9.8823538,8.4449997,4.5,1.9532183,1.4263605
0.56400001,0.0,0.0,0.5786984,0.56400001,18.0,0.37702194,0.54042,15.0,15.0,9.8990917,9.8990917,8.46,4.5,1.9598403,1.431432
0.565,0.0,0.0,0.57830054,0.565,18.0,0.37760043,0.54042,15.0,15.0,9.9158258,9.9158258,8.4750004,4.5,1.9664719,1.4365125
0.56599998,0.0,0.0,0.5779025,0.56599998,18.0,0.37817854,0.54042,15.0,15.0,9.9325552,9.9325552,8.4899998,4.5,1.9731132,1.441602
0.56699997,0.0,0.0,0.5775044,0.56699997,18.0,0.37875625,0.54042,15.0,15.0,9.9492817,9.9492817,8.5050001,4.5,1.9797641,1.4467005
0.56800002,0.0,0.0,0.57710612,0.56800002,18.0,0.37933356,0.54042,15.0,15.0,9.9660044,9.9660044,8.5200005,4.5,1.9864247,1.451808
0.56900001,0.0,0.0,0.57670778,0.56900001,18.0,0.37991047,0.54042,15.0,15.0,9.9827223,9.9827223,8.5349998,4.5,1.9930949,1.4569246
0.56999999,0.0,0.0,0.57630932,0.56999999,18.0,0.38048697,0.54042,15.0,15.0,9.9994373,9.9994373,8.5500002,4.5,1.9997748,1.46205
0.57099998,0.0,0.0,0.57591069,0.57099998,18.0,0.38106307,0.54042,15.0,15.0,10.016148,10.016148,8.5649996,4.5,2.0064642,1.4671845
0.57200003,0.0,0.0,0.57551199,0.57200003,18.0,0.3816388,0.54042,15.0,15.0,10.032855,10.032855,8.5799999,4.5,2.0131636,1.4723279
0.57300001,0.0,0.0,0.57511318,0.57300001,18.0,0.3822141,0.54042,15.0,15.0,10.049558,10.049558,8.5950003,4.5,2.0198722,1.4774805
0.574,0.0,0.0,0.57471424,0.574,18.0,0.38278902,0.54042,15.0,15.0,10.066257,10.066257,8.6099997,4.5,2.0265906,1.4826421
0.57499999,0.0,0.0,0.57431519,0.57499999,18.0,0.38336352,0.54042,15.0,15.0,10.082952,10.082952,8.625,4.5,2.0333185,1.4878125
0.57599998,0.0,0.0,0.57391608,0.57599998,18.0,0.38393766,0.54042,15.0,15.0,10.099644,10.099644,8.6400003,4.5,2.0400562,1.492992
0.57700002,0.0,0.0,0.57351685,0.57700002,18.0,0.38451135,0.54042,15.0,15.0,10.116331,10.116331,8.6549997,4.5,2.0468032,1.4981805
0.57800001,0.0,0.0,0.57311749,0.57800001,18.0,0.38508469,0.54042,15.0,15.0,10.133016,10.133016,8.6700001,4.5,2.05356,1.503378
0.579,0.0,0.0,0.57271802,0.579,18.0,0.38565761,0.54042,15.0,15.0,10.149695,10.149695,8.6850004,4.5,2.0603261,1.5085845
0.57999998,0.0,0.0,0.57231849,0.57999998,18.0,0.38623011,0.54042,15.0,15.0,10.166371,10.166371,8.6999998,4.5,2.067102,1.5138
0.58099997,0.0,0.0,0.57191885,0.58099997,18.0,0.38680223,0.54042,15.0,15.0,10.183043,10.183043,8.7150002,4.5,2.0738873,1.5190245
0.58200002,0.0,0.0,0.57151908,0.58200002,18.0,0.38737395,0.54042,15.0,15.0,10.199712,10.199712,8.7299995,4.5,2.0806823,1.524258
0.583,0.0,0.0,0.57111925,0.583,18.0,0.38794526,0.54042,15.0,15.0,10.216375,10.216375,8.7449999,4.5,2.0874867,1.5295005
0.58399999,0.0,0.0,0.57071936,0.58399999,18.0,0.38851619,0.54042,15.0,15.0,10.233036,10.233036,8.7600002,4.5,2.0943005,1.534752
0.58499998,0.0,0.0,0.57031929,0.58499998,18.0,0.38908672,0.54042,15.0,15.0,10.249693,10.249693,8.7749996,4.5,2.101124,1.5400125
0.58600003,0.0,0.0,0.56991923,0.58600003,18.0,0.38965684,0.54042,15.0,15.0,10.266345,10.266345,8.79,4.5,2.1079569,1.545282
0.58700001,0.0,0.0,0.56951904,0.58700001,18.0,0.39022654,0.54042,15.0,15.0,10.282994,10.282994,8.8050003,4.5,2.1147993,1.5505605
0.588,0.0,0.0,0.56911874,0.588,18.0,0.39079586,0.54042,15.0,15.0,10.299639,10.299639,8.8199997,4.5,2.1216512,1.555848
0.58899999,0.0,0.0,0.56871837,0.58899999,18.0,0.39136478,0.54042,15.0,15.0,10.31628,10.31628,8.835,4.5,2.1285126,1.5611445
0.58999997,0.0,0.0,0.56831795,0.58999997,18.0,0.39193329,0.54042,15.0,15.0,10.332917,10.332917,8.8500004,4.5,2.1353834,1.56645
0.59100002,0.0,0.0,0.56791741,0.59100002,18.0,0.39250141,0.54042,15.0,15.0,10.34955,10.34955,8.8649998,4.5,2.1422637,1.5717645
0.59200001,0.0,0.0,0.5675168,0.59200001,18.0,0.39306915,0.54042,15.0,15.0,10.366179,10.366179,8.8800001,4.5,2.1491535,1.577088
0.59299999,0.0,0.0,0.56711614,0.59299999,18.0,0.39363647,0.54042,15.0,15.0,10.382805,10.382805,8.8950005,4.5,2.1560526,1.5824205
0.59399998,0.0,0.0,0.56671536,0.59399998,18.0,0.39420336,0.54042,15.0,15.0,10.399426,10.399426,8.9099998,4.5,2.1629612,1.587762
0.59500003,0.0,0.0,0.56631452,0.59500003,18.0,0.39476988,0.54042,15.0,15.0,10.416043,10.416043,8.9250002,4.5,2.1698792,1.5931125
0.59600002,0.0,0.0,0.56591362,0.59600002,18.0,0.395336,0.54042,15.0,15.0,10.432657,10.432657,8.9399996,4.5,2.1768067,1.598472
0.597,0.0,0.0,0.56551266,0.597,18.0,0.39590171,0.54042,15.0,15.0,10.449266,10.449266,8.9549999,4.5,2.1837435,1.6038405
0.59799999,0.0,0.0,0.56511164,0.59799999,18.0,0.39646703,0.54042,15.0,15.0,10.465873,10.465873,8.9700003,4.5,2.1906898,1.609218
0.59899998,0.0,0.0,0.5647105,0.59899998,18.0,0.39703193,0.54042,15.0,15.0,10.482474,10.482474,8.9849997,4.5,2.1976454,1.6146045
0.60000002,0.0,0.0,0.56430936,0.60000002,18.0,0.39759645,0.54042,15.0,15.0,10.499072,10.499072,9.0,4.5,2.2046103,1.62
0.60100001,0.0,0.0,0.5639081,0.60100001,18.0,0.39816055,0.54042,15.0,15.0,10.515666,10.515666,9.0150003,4.5,2.2115848,1.6254045
0.602,0.0,0.0,0.56350678,0.602,18.0,0.39872426,0.54042,15.0,15.0,10.532256,10.532256,9.0299997,4.5,2.2185683,1.630818
0.60299999,0.0,0.0,0.56310546,0.60299999,18.0,0.39928758,0.54042,15.0,15.0,10.548842,10.548842,9.0450001,4.5,2.2255614,1.6362405
0.60399997,0.0,0.0,0.56270403,0.60399997,18.0,0.39985046,0.54042,15.0,15.0,10.565424,10.565424,9.0600004,4.5,2.2325637,1.641672
0.60500002,0.0,0.0,0.56230253,0.60500002,18.0,0.40041298,0.54042,15.0,15.0,10.582003,10.582003,9.0749998,4.5,2.2395756,1.6471125
0.60600001,0.0,0.0,0.56190103,0.60600001,18.0,0.40097508,0.54042,15.0,15.0,10.598577,10.598577,9.0900002,4.5,2.2465966,1.652562
0.60699999,0.0,0.0,0.56149942,0.60699999,18.0,0.40153676,0.54042,15.0,15.0,10.615147,10.615147,9.1049995,4.5,2.2536268,1.6580205
0.60799998,0.0,0.0,0.5610978,0.60799998,18.0,0.40209809,0.54042,15.0,15.0,10.631713,10.631713,9.1199999,4.5,2.2606666,1.663488
0.60900003,0.0,0.0,0.56069613,0.60900003,18.0,0.40265897,0.54042,15.0,15.0,10.648275,10.648275,9.1350002,4.5,2.2677155,1.6689645
0.61000001,0.0,0.0,0.56029439,0.61000001,18.0,0.40321946,0.54042,15.0,15.0,10.664834,10.664834,9.1499996,4.5,2.2747738,1.67445
0.611,0.0,0.0,0.55989259,0.611,18.0,0.40377957,0.54042,15.0,15.0,10.681389,10.681389,9.165,4.5,2.2818413,1.6799445
0.61199999,0.0,0.0,0.55949074,0.61199999,18.0,0.40433925,0.54042,15.0,15.0,10.697939,10.697939,9.1800003,4.5,2.288918,1.6854481
0.61299998,0.0,0.0,0.55908889,0.61299998,18.0,0.40489855,0.54042,15.0,15.0,10.714486,10.714486,9.1949997,4.5,2.2960041,1.6909605
0.61400002,0.0,0.0,0.55868697,0.61400002,18.0,0.40545744,0.54042,15.0,15.0,10.731029,10.731029,9.21,4.5,2.3030994,1.6964819
0.61500001,0.0,0.0,0.558285,0.61500001,18.0,0.4060159,0.54042,15.0,15.0,10.747567,10.747567,9.2250004,4.5,2.3102038,1.7020125
0.616,0.0,0.0,0.55788302,0.616,18.0,0.40657401,0.54042,15.0,15.0,10.764101,10.764101,9.2399998,4.5,2.3173177,1.707552
0.61699998,0.0,0.0,0.55748099,0.61699998,18.0,0.40713167,0.54042,15.0,15.0,10.780632,10.780632,9.2550001,4.5,2.3244405,1.7131006
0.61799997,0.0,0.0,0.5570789,0.61799997,18.0,0.40768898,0.54042,15.0,15.0,10.797159,10.797159,9.2700005,4.5,2.3315728,1.718658
0.61900002,0.0,0.0,0.55667681,0.61900002,18.0,0.40824583,0.54042,15.0,15.0,10.813682,10.813682,9.2849998,4.5,2.3387141,1.7242244
0.62,0.0,0.0,0.55627465,0.62,18.0,0.40880233,0.54042,15.0,15.0,10.8302,10.8302,9.3000002,4.5,2.3458648,1.7298
0.62099999,0.0,0.0,0.5558725,0.62099999,18.0,0.40935838,0.54042,15.0,15.0,10.846715,10.846715,9.3149996,4.5,2.3530245,1.7353845
0.62199998,0.0,0.0,0.55547029,0.62199998,18.0,0.40991405,0.54042,15.0,15.0,10.863226,10.863226,9.3299999,4.5,2.3601935,1.740978
0.62300003,0.0,0.0,0.55506802,0.62300003,18.0,0.41046932,0.54042,15.0,15.0,10.879733,10.879733,9.3450003,4.5,2.3673716,1.7465805
0.62400001,0.0,0.0,0.5546658,0.62400001,18.0,0.41102418,0.54042,15.0,15.0,10.896235,10.896235,9.3599997,4.5,2.3745589,1.752192
0.625,0.0,0.0,0.55426347,0.625,18.0,0.41157866,0.54042,15.0,15.0,10.912734,10.912734,9.375,4.5,2.3817554,1.7578125
0.62599999,0.0,0.0,0.5538612,0.62599999,18.0,0.41213271,0.54042,15.0,15.0,10.929229,10.929229,9.3900003,4.5,2.3889611,1.763442
0.62699997,0.0,0.0,0.55345887,0.62699997,18.0,0.41268638,0.54042,15.0,15.0,10.94572,10.94572,9.4049997,4.5,2.3961756,1.7690805
0.62800002,0.0,0.0,0.55305648,0.62800002,18.0,0.41323963,0.54042,15.0,15.0,10.962207,10.962207,9.4200001,4.5,2.4033995,1.7747279
0.62900001,0.0,0.0,0.55265415,0.62900001,18.0,0.41379249,0.54042,15.0,15.0,10.97869,10.97869,9.4350004,4.5,2.4106326,1.7803845
0.63,0.0,0.0,0.55225176,0.63,18.0,0.41434494,0.54042,15.0,15.0,10.995169,10.995169,9.4499998,4.5,2.4178746,1.78605
0.63099998,0.0,0.0,0.55184931,0.63099998,18.0,0.41489699,0.54042,15.0,15.0,11.011643,11.011643,9.4650002,4.5,2.4251258,1.7917244
0.63200003,0.0,0.0,0.55144691,0.63200003,18.0,0.41544864,0.54042,15.0,15.0,11.028114,11.028114,9.4799995,4.5,2.4323862,1.797408
0.63300002,0.0,0.0,0.55104446,0.63300002,18.0,0.41599989,0.54042,15.0,15.0,11.044581,11.044581,9.4949999,4.5,2.4396553,1.8031005
0.634,0.0,0.0,0.55064201,0.634,18.0,0.41655073,0.54042,15.0,15.0,11.061044,11.061044,9.5100002,4.5,2.4469337,1.808802
0.63499999,0.0,0.0,0.55023956,0.63499999,18.0,0.41710117,0.54042,15.0,15.0,11.077502,11.077502,9.5249996,4.5,2.4542212,1.8145125
0.63599998,0.0,0.0,0.54983711,0.63599998,18.0,0.41765121,0.54042,15.0,15.0,11.093958,11.093958,9.54,4.5,2.4615178,1.820232
0.63700002,0.0,0.0,0.5494346,0.63700002,18.0,0.41820085,0.54042,15.0,15.0,11.110408,11.110408,9.5550003,4.5,2.4688234,1.8259605
0.63800001,0.0,0.0,0.54903215,0.63800001,18.0,0.41875008,0.54042,15.0,15.0,11.126855,11.126855,9.5699997,4.5,2.4761381,1.8316979
0.639,0.0,0.0,0.54862964,0.639,18.0,0.41929892,0.54042,15.0,15.0,11.143298,11.143298,9.585,4.5,2.4834616,1.8374445
0.63999999,0.0,0.0,0.54822713,0.63999999,18.0,0.41984734,0.54042,15.0,15.0,11.159737,11.159737,9.6000004,4.5,2.4907944,1.8432
0.64099997,0.0,0.0,0.54782468,0.64099997,18.0,0.42039537,0.54042,15.0,15.0,11.176171,11.176171,9.6149998,4.5,2.498136,1.8489645
0.64200002,0.0,0.0,0.54742217,0.64200002,18.0,0.42094299,0.54042,15.0,15.0,11.192602,11.192602,9.6300001,4.5,2.5054867,1.854738
0.64300001,0.0,0.0,0.54701966,0.64300001,18.0,0.42149022,0.54042,15.0,15.0,11.209028,11.209028,9.6450005,4.5,2.5128465,1.8605205
0.64399999,0.0,0.0,0.54661721,0.64399999,18.0,0.42203704,0.54042,15.0,15.0,11.225451,11.225451,9.6599998,4.5,2.520215,1.866312
0.64499998,0.0,0.0,0.5462147,0.64499998,18.0,0.42258346,0.54042,15.0,15.0,11.24187,11.24187,9.6750002,4.5,2.5275927,1.8721125
0.64600003,0.0,0.0,0.54581225,0.64600003,18.0,0.42312947,0.54042,15.0,15.0,11.258285,11.258285,9.6899996,4.5,2.5349793,1.8779221
0.64700001,0.0,0.0,0.54540974,0.64700001,18.0,0.42367506,0.54042,15.0,15.0,11.274694,11.274694,9.7049999,4.5,2.5423748,1.8837405
0.648,0.0,0.0,0.54500729,0.648,18.0,0.42422029,0.54042,15.0,15.0,11.291101,11.291101,9.7200003,4.5,2.5497794,1.889568
0.64899999,0.0,0.0,0.54460484,0.64899999,18.0,0.42476508,0.54042,15.0,15.0,11.307504,11.307504,9.7349997,4.5,2.5571928,1.8954045
0.64999998,0.0,0.0,0.54420239,0.64999998,18.0,0.42530948,0.54042,15.0,15.0,11.323902,11.323902,9.75,4.5,2.5646152,1.90125
0.65100002,0.0,0.0,0.54379994,0.65100002,18.0,0.42585349,0.54042,15.0,15.0,11.340297,11.340297,9.7650003,4.5,2.5720465,1.9071045
0.65200001,0.0,0.0,0.54339755,0.65200001,18.0,0.42639709,0.54042,15.0,15.0,11.356687,11.356687,9.7799997,4.5,2.5794868,1.912968
0.653,0.0,0.0,0.54299515,0.653,18.0,0.42694029,0.54042,15.0,15.0,11.373074,11.373074,9.7950001,4.5,2.586936,1.9188405
0.65399998,0.0,0.0,0.54259276,0.65399998,18.0,0.42748308,0.54042,15.0,15.0,11.389456,11.389456,9.8100004,4.5,2.594394,1.924722
0.65499997,0.0,0.0,0.54219037,0.65499997,18.0,0.42802548,0.54042,15.0,15.0,11.405833,11.405833,9.8249998,4.5,2.6018608,1.9306124
0.65600002,0.0,0.0,0.54178804,0.65600002,18.0,0.42856747,0.54042,15.0,15.0,11.422208,11.422208,9.8400002,4.5,2.6093366,1.936512
0.65700001,0.0,0.0,0.54138571,0.65700001,18.0,0.42910904,0.54042,15.0,15.0,11.438578,11.438578,9.8549995,4.5,2.6168213,1.9424205
0.65799999,0.0,0.0,0.54098344,0.65799999,18.0,0.42965025,0.54042,15.0,15.0,11.454944,11.454944,9.8699999,4.5,2.6243148,1.948338
0.65899998,0.0,0.0,0.54058111,0.65899998,18.0,0.43019101,0.54042,15.0,15.0,11.471306,11.471306,9.8850002,4.5,2.6318171,1.9542645
0.66000003,0.0,0.0,0.54017889,0.66000003,18.0,0.43073139,0.54042,15.0,15.0,11.487664,11.487664,9.8999996,4.5,2.6393285,1.9602
0.66100001,0.0,0.0,0.53977662,0.66100001,18.0,0.43127137,0.54042,15.0,15.0,11.504018,11.504018,9.915,4.5,2.6468484,1.9661444
0.662,0.0,0.0,0.53937447,0.662,18.0,0.43181095,0.54042,15.0,15.0,11.520368,11.520368,9.9300003,4.5,2.6543775,1.972098
0.66299999,0.0,0.0,0.53897226,0.66299999,18.0,0.43235013,0.54042,15.0,15.0,11.536714,11.536714,9.9449997,4.5,2.6619151,1.9780605
0.66399997,0.0,0.0,0.53857011,0.66399997,18.0,0.4328889,0.54042,15.0,15.0,11.553055,11.553055,9.96,4.5,2.6694615,1.984032
0.66500002,0.0,0.0,0.53816801,0.66500002,18.0,0.43342727,0.54042,15.0,15.0,11.569392,11.569392,9.9750004,4.5,2.677017,1.9900125
0.66600001,0.0,0.0,0.53776592,0.66600001,18.0,0.43396524,0.54042,15.0,15.0,11.585726,11.585726,9.9899998,4.5,2.684581,1.996002
0.667,0.0,0.0,0.53736389,0.667,18.0,0.43450281,0.54042,15.0,15.0,11.602056,11.602056,10.005,4.5,2.6921539,2.0020006
0.66799998,0.0,0.0,0.53696191,0.66799998,18.0,0.43503997,0.54042,15.0,15.0,11.618381,11.618381,10.02,4.5,2.6997354,2.008008
0.66900003,0.0,0.0,0.53655994,0.66900003,18.0,0.43557671,0.54042,15.0,15.0,11.634703,11.634703,10.035,4.5,2.7073259,2.0140245
0.67000002,0.0,0.0,0.53615803,0.67000002,18.0,0.43611309,0.54042,15.0,15.0,11.651019,11.651019,10.05,4.5,2.7149251,2.02005
0.671,0.0,0.0,0.53575611,0.671,18.0,0.43664902,0.54042,15.0,15.0,11.667333,11.667333,10.065,4.5,2.722533,2.0260844
0.67199999,0.0,0.0,0.53535426,0.67199999,18.0,0.4371846,0.54042,15.0,15.0,11.683641,11.683641,10.08,4.5,2.7301497,2.0321281
0.67299998,0.0,0.0,0.53495246,0.67299998,18.0,0.43771973,0.54042,15.0,15.0,11.699946,11.699946,10.095,4.5,2.7377751,2.0381806
0.67400002,0.0,0.0,0.53455067,0.67400002,18.0,0.43825451,0.54042,15.0,15.0,11.716248,11.716248,10.11,4.5,2.7454093,2.0442419
0.67500001,0.0,0.0,0.53414893,0.67500001,18.0,0.43878883,0.54042,15.0,15.0,11.732545,11.732545,10.125,4.5,2.753052,2.0503125
0.676,0.0,0.0,0.53374732,0.676,18.0,0.4393228,0.54042,15.0,15.0,11.748837,11.748837,10.14,4.5,2.7607036,2.056392
0.67699999,0.0,0.0,0.53334564,0.67699999,18.0,0.43985635,0.54042,15.0,15.0,11.765126,11.765126,10.155,4.5,2.7683637,2.0624804
0.67799997,0.0,0.0,0.53294408,0.67799997,18.0,0.44038948,0.54042,15.0,15.0,11.78141,11.78141,10.17,4.5,2.7760327,2.068578
0.67900002,0.0,0.0,0.53254259,0.67900002,18.0,0.44092223,0.54042,15.0,15.0,11.797691,11.797691,10.185,4.5,2.7837102,2.0746844
0.68000001,0.0,0.0,0.53214109,0.68000001,18.0,0.44145456,0.54042,15.0,15.0,11.813968,11.813968,10.2,4.5,2.7913966,2.0808001
0.68099999,0.0,0.0,0.53173965,0.68099999,18.0,0.4419865,0.54042,15.0,15.0,11.83024,11.83024,10.215,4.5,2.7990916,2.0869246
0.68199998,0.0,0.0,0.53133827,0.68199998,18.0,0.44251806,0.54042,15.0,15.0,11.846508,11.846508,10.23,4.5,2.8067951,2.0930581
0.68300003,0.0,0.0,0.53093696,0.68300003,18.0,0.44304919,0.54042,15.0,15.0,11.862772,11.862772,10.245,4.5,2.8145072,2.0992005
0.68400002,0.0,0.0,0.5305357,0.68400002,18.0,0.44357991,0.54042,15.0,15.0,11.879032,11.879032,10.26,4.5,2.8222282,2.1053519
0.685,0.0,0.0,0.5301345,0.685,18.0,0.44411024,0.54042,15.0,15.0,11.895288,11.895288,10.275,4.5,2.8299575,2.1115124
0.68599999,0.0,0.0,0.52973336,0.68599999,18.0,0.44464019,0.54042,15.0,15.0,11.91154,11.91154,10.29,4.5,2.8376956,2.117682
0.68699998,0.0,0.0,0.52933228,0.68699998,18.0,0.44516972,0.54042,15.0,15.0,11.927788,11.927788,10.305,4.5,2.8454423,2.1238606
