T,B,CA,CA2CAM,CA3CAM,CA4CAM,CACAM,CAM,CAMP,D,F,H,L,M,MSYN,MSYN2,N,OC,S,V
42800.0,3.0776809e-07,0.00013149365,0.00015585643,8.0964446e-06,4.205948e-07,0.0012368113,0.0098148156,0.0020504955,1.0046549e-08,0.9999544,0.99999684,0.89698058,0.0068604951,0.0,0.0,0.012122685,0.052356705,0.14962678,-59.980942
42880.0,3.0778085e-07,0.00013149608,0.00015586178,8.0968721e-06,4.2062479e-07,0.001236831,0.0098147895,0.0020504277,1.0046852e-08,0.9999544,0.99999684,0.89697957,0.0068605724,0.0,0.0,0.012122779,0.052357621,0.14962815,-59.980827
42960.0,3.0779356e-07,0.00013149848,0.00015586706,8.097295e-06,4.2065443e-07,0.0012368504,0.0098147644,0.0020503609,1.004715e-08,0.9999544,0.99999684,0.89697862,0.0068606478,0.0,0.0,0.012122873,0.05235853,0.1496295,-59.980713
43040.0,3.0780623e-07,0.00013150086,0.0001558723,8.0977125e-06,4.206837e-07,0.0012368696,0.0098147402,0.0020502952,1.0047443e-08,0.9999544,0.99999684,0.89697772,0.0068607209,0.0,0.0,0.012122964,0.052359425,0.14963084,-59.980602
43120.0,3.0781885e-07,0.0001315032,0.00015587747,8.0981254e-06,4.2071267e-07,0.0012368886,0.009814715,0.0020502303,1.0047732e-08,0.9999544,0.99999684,0.89697677,0.0068607922,0.0,0.0,0.012123055,0.052360311,0.14963217,-59.980492
43200.0,3.0783096e-07,0.00013150551,0.00015588256,8.0985319e-06,4.207412e-07,0.0012369073,0.0098146908,0.0020501665,1.0048016e-08,0.9999544,0.99999684,0.89697582,0.0068608648,0.0,0.0,0.012123144,0.052361183,0.14963347,-59.980385
43280.0,3.0784284e-07,0.0001315078,0.0001558876,8.0989339e-06,4.2076937e-07,0.0012369257,0.0098146666,0.0020501036,1.0048295e-08,0.9999544,0.99999684,0.89697486,0.006860937,0.0,0.0,0.012123231,0.052362047,0.14963475,-59.980282
43360.0,3.0785458e-07,0.00013151005,0.00015589257,8.0993314e-06,4.2079722e-07,0.001236944,0.0098146433,0.0020500415,1.0048568e-08,0.9999544,0.99999684,0.89697397,0.0068610078,0.0,0.0,0.012123317,0.052362897,0.149636,-59.980179
43440.0,3.0786617e-07,0.00013151228,0.00015589748,8.0997233e-06,4.2082473e-07,0.0012369619,0.00981462,0.0020499805,1.0048838e-08,0.9999544,0.99999684,0.89697307,0.0068610772,0.0,0.0,0.012123401,0.052363738,0.14963724,-59.980076
43520.0,3.0787763e-07,0.00013151448,0.00015590234,8.1001117e-06,4.208519e-07,0.0012369797,0.0098145967,0.0020499201,1.0049103e-08,0.9999544,0.99999684,0.89697218,0.0068611451,0.0,0.0,0.012123484,0.052364569,0.14963846,-59.979977
43600.0,3.0788891e-07,0.00013151666,0.00015590712,8.1004946e-06,4.2087876e-07,0.0012369973,0.0098145744,0.002049861,1.0049363e-08,0.9999544,0.99999684,0.89697129,0.0068612117,0.0,0.0,0.012123566,0.052365392,0.14963967,-59.979877
43680.0,3.0790002e-07,0.0001315188,0.00015591187,8.1008729e-06,4.2090534e-07,0.0012370148,0.009814552,0.0020498026,1.0049619e-08,0.99995434,0.99999684,0.89697039,0.0068612774,0.0,0.0,0.012123646,0.052366201,0.14964084,-59.979778
43760.0,3.0791099e-07,0.00013152092,0.00015591654,8.1012467e-06,4.2093157e-07,0.0012370319,0.0098145297,0.0020497448,1.0049869e-08,0.99995434,0.99999684,0.8969695,0.0068613417,0.0,0.0,0.012123724,0.052367002,0.14964201,-59.979687
43840.0,3.0792182e-07,0.00013152302,0.00015592117,8.1016169e-06,4.2095752e-07,0.0012370489,0.0098145073,0.0020496882,1.0050116e-08,0.99995434,0.99999684,0.8969686,0.0068614045,0.0,0.0,0.012123802,0.052367795,0.14964314,-59.979591
43920.0,3.0793245e-07,0.0001315251,0.00015592575,8.1019825e-06,4.2098318e-07,0.0012370656,0.0098144859,0.0020496321,1.0050358e-08,0.99995434,0.99999684,0.89696777,0.006861466,0.0,0.0,0.012123878,0.052368578,0.14964427,-59.9795
44000.0,3.0794297e-07,0.00013152715,0.00015593026,8.1023445e-06,4.2100856e-07,0.0012370822,0.0098144645,0.0020495772,1.0050596e-08,0.99995434,0.99999684,0.89696687,0.0068615261,0.0,0.0,0.012123953,0.052369352,0.14964537,-59.979412
44080.0,3.0795329e-07,0.00013152917,0.00015593474,8.1027019e-06,4.2103366e-07,0.0012370986,0.0098144431,0.0020495227,1.0050829e-08,0.99995434,0.99999684,0.89696604,0.0068615852,0.0,0.0,0.012124025,0.052370116,0.14964645,-59.979321
44160.0,3.0796346e-07,0.00013153117,0.00015593915,8.1030557e-06,4.2105847e-07,0.0012371148,0.0098144216,0.0020494692,1.0051058e-08,0.99995434,0.99999684,0.89696521,0.0068616429,0.0,0.0,0.012124097,0.052370872,0.14964752,-59.979237
44240.0,3.0797344e-07,0.00013153316,0.00015594353,8.103405e-06,4.2108306e-07,0.0012371307,0.0098144012,0.0020494163,1.0051282e-08,0.99995434,0.99999684,0.89696437,0.0068616993,0.0,0.0,0.012124168,0.052371621,0.14964856,-59.979149
44320.0,3.0798327e-07,0.00013153511,0.00015594786,8.1037515e-06,4.2110739e-07,0.0012371466,0.0098143807,0.0020493644,1.0051503e-08,0.99995434,0.99999684,0.89696354,0.0068617547,0.0,0.0,0.012124237,0.052372359,0.14964959,-59.979065
44400.0,3.0799293e-07,0.00013153705,0.00015595213,8.1040944e-06,4.2113143e-07,0.0012371622,0.0098143602,0.0020493132,1.0051719e-08,0.99995434,0.99999684,0.8969627,0.0068618087,0.0,0.0,0.012124305,0.052373089,0.14965059,-59.978985
44480.0,3.0800243e-07,0.00013153895,0.00015595634,8.10443e-06,4.2115505e-07,0.0012371776,0.0098143406,0.0020492626,1.0051929e-08,0.99995434,0.99999684,0.89696187,0.0068618613,0.0,0.0,0.012124371,0.052373808,0.14965157,-59.978905
44560.0,3.0801172e-07,0.00013154083,0.00015596049,8.1047619e-06,4.2117836e-07,0.0012371928,0.0098143211,0.0020492128,1.0052134e-08,0.99995434,0.99999684,0.89696109,0.0068619135,0.0,0.0,0.012124435,0.052374519,0.14965254,-59.978828
44640.0,3.0802087e-07,0.00013154269,0.00015596459,8.1050903e-06,4.2120141e-07,0.0012372078,0.0098143015,0.0020491639,1.0052335e-08,0.99995434,0.99999684,0.89696026,0.0068619638,0.0,0.0,0.012124498,0.05237522,0.14965348,-59.978752
44720.0,3.0802983e-07,0.00013154453,0.00015596864,8.105415e-06,4.2122417e-07,0.0012372227,0.0098142819,0.0020491155,1.0052531e-08,0.99995434,0.99999684,0.89695948,0.0068620136,0.0,0.0,0.01212456,0.052375916,0.1496544,-59.978676
44800.0,3.0803861e-07,0.00013154635,0.00015597265,8.1057351e-06,4.2124663e-07,0.0012372374,0.0098142633,0.002049068,1.0052722e-08,0.99995434,0.99999684,0.89695871,0.006862062,0.0,0.0,0.012124619,0.052376598,0.14965531,-59.978603
44880.0,3.0804719e-07,0.00013154813,0.0001559766,8.1060516e-06,4.2126885e-07,0.0012372518,0.0098142447,0.002049021,1.005291e-08,0.99995434,0.99999684,0.89695793,0.0068621095,0.0,0.0,0.012124678,0.052377276,0.14965621,-59.978535
44960.0,3.080556e-07,0.00013154991,0.00015598051,8.1063636e-06,4.2129076e-07,0.0012372661,0.0098142261,0.0020489749,1.0053092e-08,0.99995434,0.99999684,0.89695722,0.0068621561,0.0,0.0,0.012124736,0.052377943,0.14965707,-59.978466
45040.0,3.0806382e-07,0.00013155166,0.00015598437,8.1066719e-06,4.2131242e-07,0.0012372803,0.0098142074,0.0020489292,1.005327e-08,0.99995434,0.99999684,0.89695644,0.0068622013,0.0,0.0,0.012124792,0.052378606,0.14965792,-59.978397
45120.0,3.080718e-07,0.00013155339,0.00015598818,8.1069766e-06,4.2133379e-07,0.0012372943,0.0098141897,0.0020488843,1.0053443e-08,0.99995434,0.99999684,0.89695573,0.006862246,0.0,0.0,0.012124846,0.052379258,0.14965874,-59.978333
45200.0,3.0807962e-07,0.00013155509,0.00015599193,8.1072776e-06,4.2135488e-07,0.001237308,0.0098141711,0.00204884,1.0053612e-08,0.99995434,0.99999684,0.89695501,0.0068622897,0.0,0.0,0.012124899,0.052379899,0.14965954,-59.978268
45280.0,3.0808721e-07,0.00013155678,0.00015599564,8.1075741e-06,4.2137572e-07,0.0012373216,0.0098141534,0.0020487965,1.0053776e-08,0.99995434,0.99999684,0.8969543,0.0068623326,0.0,0.0,0.01212495,0.052380536,0.14966033,-59.978207
45360.0,3.080946e-07,0.00013155844,0.00015599933,8.107867e-06,4.2139629e-07,0.0012373351,0.0098141367,0.0020487534,1.0053936e-08,0.99995434,0.99999684,0.89695358,0.0068623745,0.0,0.0,0.012124999,0.052381165,0.14966111,-59.978146
45440.0,3.0810176e-07,0.00013156008,0.00015600295,8.1081571e-06,4.2141656e-07,0.0012373484,0.009814119,0.0020487111,1.0054091e-08,0.99995434,0.99999684,0.89695287,0.0068624159,0.0,0.0,0.012125048,0.052381787,0.14966185,-59.978088
45520.0,3.081087e-07,0.00013156171,0.00015600651,8.1084427e-06,4.214366e-07,0.0012373616,0.0098141022,0.0020486694,1.0054241e-08,0.99995434,0.99999684,0.89695221,0.0068624564,0.0,0.0,0.012125095,0.052382398,0.14966258,-59.978031
45600.0,3.081154e-07,0.00013156331,0.00015601005,8.1087237e-06,4.2145632e-07,0.0012373745,0.0098140854,0.0020486284,1.0054387e-08,0.99995434,0.99999684,0.8969515,0.006862496,0.0,0.0,0.01212514,0.052383006,0.1496633,-59.977978
45680.0,3.0812197e-07,0.0001315649,0.00015601354,8.109002e-06,4.2147582e-07,0.0012373873,0.0098140687,0.0020485879,1.0054529e-08,0.99995434,0.99999684,0.89695084,0.0068625347,0.0,0.0,0.012125185,0.052383602,0.14966398,-59.977924
45760.0,3.0812848e-07,0.00013156646,0.00015601699,8.1092776e-06,4.2149512e-07,0.0012374,0.0098140519,0.0020485478,1.0054667e-08,0.99995434,0.99999684,0.89695019,0.0068625715,0.0,0.0,0.012125229,0.052384194,0.14966467,-59.977871
45840.0,3.0813482e-07,0.000131568,0.00015602038,8.1095495e-06,4.2151416e-07,0.0012374124,0.0098140361,0.0020485085,1.0054802e-08,0.99995434,0.99999684,0.89694953,0.0068626073,0.0,0.0,0.01212527,0.052384775,0.14966533,-59.977821
45920.0,3.0814095e-07,0.00013156953,0.00015602374,8.1098169e-06,4.2153297e-07,0.0012374248,0.0098140202,0.0020484698,1.0054934e-08,0.99995434,0.99999684,0.89694893,0.0068626418,0.0,0.0,0.012125311,0.052385353,0.14966597,-59.977772
46000.0,3.0814692e-07,0.00013157103,0.00015602706,8.1100816e-06,4.215515e-07,0.0012374369,0.0098140044,0.0020484317,1.0055061e-08,0.99995434,0.99999684,0.89694828,0.0068626753,0.0,0.0,0.012125351,0.052385919,0.14966659,-59.977722
46080.0,3.0815272e-07,0.00013157251,0.00015603032,8.1103435e-06,4.2156984e-07,0.0012374489,0.0098139886,0.0020483939,1.0055183e-08,0.99995434,0.99999684,0.89694768,0.0068627074,0.0,0.0,0.01212539,0.052386478,0.14966719,-59.977676
46160.0,3.0815835e-07,0.00013157398,0.00015603355,8.1106009e-06,4.2158791e-07,0.0012374608,0.0098139737,0.0020483569,1.0055302e-08,0.99995434,0.99999684,0.89694709,0.0068627391,0.0,0.0,0.012125427,0.052387033,0.14966778,-59.977631
46240.0,3.0816381e-07,0.00013157542,0.00015603674,8.1108556e-06,4.2160573e-07,0.0012374724,0.0098139588,0.0020483204,1.0055418e-08,0.99995434,0.99999684,0.89694649,0.0068627694,0.0,0.0,0.012125462,0.052387577,0.14966835,-59.977589
46320.0,3.0816909e-07,0.00013157685,0.00015603988,8.1111066e-06,4.2162333e-07,0.001237484,0.0098139429,0.0020482845,1.0055529e-08,0.99995434,0.99999684,0.89694589,0.0068627982,0.0,0.0,0.012125498,0.052388117,0.1496689,-59.977547
46400.0,3.0817421e-07,0.00013157826,0.00015604298,8.111354e-06,4.2164069e-07,0.0012374953,0.009813929,0.0020482489,1.0055636e-08,0.99995434,0.99999684,0.89694536,0.0068628266,0.0,0.0,0.012125531,0.052388649,0.14966944,-59.977505
46480.0,3.0817912e-07,0.00013157964,0.00015604605,8.1115986e-06,4.2165783e-07,0.0012375066,0.0098139141,0.002048214,1.005574e-08,0.99995434,0.99999684,0.89694476,0.0068628532,0.0,0.0,0.012125564,0.052389171,0.14966996,-59.977467
46560.0,3.0818393e-07,0.00013158101,0.00015604906,8.1118396e-06,4.2167474e-07,0.0012375177,0.0098139001,0.0020481795,1.0055841e-08,0.99995434,0.99999684,0.89694422,0.0068628788,0.0,0.0,0.012125595,0.052389689,0.14967047,-59.977428
46640.0,3.0818853e-07,0.00013158236,0.00015605205,8.1120779e-06,4.2169142e-07,0.0012375286,0.0098138852,0.0020481457,1.0055937e-08,0.99995434,0.99999684,0.89694369,0.0068629035,0.0,0.0,0.012125626,0.052390199,0.14967096,-59.97739
46720.0,3.0819299e-07,0.0001315837,0.00015605499,8.1123126e-06,4.2170788e-07,0.0012375393,0.0098138712,0.0020481122,1.005603e-08,0.99995434,0.99999684,0.89694315,0.0068629263,0.0,0.0,0.012125655,0.052390702,0.14967144,-59.977356
46800.0,3.0819729e-07,0.00013158501,0.00015605788,8.1125436e-06,4.2172411e-07,0.0012375499,0.0098138582,0.0020480794,1.0056119e-08,0.99995434,0.99999684,0.89694268,0.0068629482,0.0,0.0,0.012125683,0.052391198,0.14967188,-59.977322
46880.0,3.0820144e-07,0.0001315863,0.00015606073,8.1127728e-06,4.2174011e-07,0.0012375604,0.0098138442,0.002048047,1.0056206e-08,0.99995434,0.99999684,0.89694214,0.0068629687,0.0,0.0,0.01212571,0.052391686,0.14967233,-59.977287
46960.0,3.0820544e-07,0.00013158759,0.00015606356,8.1129974e-06,4.2175591e-07,0.0012375708,0.0098138312,0.0020480149,1.0056289e-08,0.99995434,0.99999684,0.89694166,0.0068629896,0.0,0.0,0.012125737,0.05239217,0.14967275,-59.977257
47040.0,3.0820934e-07,0.00013158885,0.00015606635,8.1132202e-06,4.2177149e-07,0.001237581,0.0098138172,0.0020479835,1.005637e-08,0.99995434,0.99999684,0.89694118,0.0068630115,0.0,0.0,0.012125762,0.052392647,0.14967316,-59.977226
47120.0,3.0821309e-07,0.00013159009,0.0001560691,8.1134394e-06,4.2178686e-07,0.0012375911,0.0098138042,0.0020479523,1.0056449e-08,0.99995434,0.99999684,0.89694071,0.0068630325,0.0,0.0,0.012125786,0.05239312,0.14967357,-59.977196
47200.0,3.082167e-07,0.00013159133,0.00015607181,8.1136559e-06,4.2180204e-07,0.001237601,0.0098137921,0.0020479218,1.0056525e-08,0.99995434,0.99999684,0.89694023,0.006863053,0.0,0.0,0.012125811,0.052393582,0.14967395,-59.977169
47280.0,3.0822017e-07,0.00013159255,0.00015607449,8.1138696e-06,4.2181699e-07,0.0012376109,0.009813779,0.0020478915,1.0056597e-08,0.99995434,0.99999684,0.89693975,0.006863073,0.0,0.0,0.012125833,0.052394044,0.14967433,-59.977139
47360.0,3.0822352e-07,0.00013159374,0.00015607712,8.1140806e-06,4.2183174e-07,0.0012376206,0.009813766,0.0020478619,1.0056667e-08,0.99995434,0.99999684,0.89693934,0.0068630921,0.0,0.0,0.012125855,0.052394494,0.14967468,-59.977116
47440.0,3.0822676e-07,0.00013159492,0.00015607972,8.114288e-06,4.2184629e-07,0.0012376301,0.0098137539,0.0020478326,1.0056735e-08,0.99995434,0.99999684,0.89693892,0.0068631102,0.0,0.0,0.012125876,0.052394941,0.14967504,-59.977089
47520.0,3.0822989e-07,0.00013159608,0.00015608229,8.1144926e-06,4.2186065e-07,0.0012376396,0.0098137418,0.0020478037,1.00568e-08,0.99995434,0.99999684,0.89693844,0.0068631284,0.0,0.0,0.012125896,0.052395381,0.14967537,-59.977062
47600.0,3.0823287e-07,0.00013159723,0.00015608482,8.1146945e-06,4.2187477e-07,0.0012376489,0.0098137297,0.0020477753,1.0056863e-08,0.99995434,0.99999684,0.89693809,0.0068631452,0.0,0.0,0.012125916,0.052395813,0.1496757,-59.977039
47680.0,3.0823577e-07,0.00013159837,0.00015608731,8.1148937e-06,4.2188873e-07,0.001237658,0.0098137176,0.0020477471,1.0056923e-08,0.99995434,0.99999684,0.89693767,0.0068631619,0.0,0.0,0.012125934,0.052396242,0.14967601,-59.977016
47760.0,3.0823855e-07,0.00013159947,0.00015608977,8.1150902e-06,4.2190248e-07,0.001237667,0.0098137064,0.0020477197,1.0056981e-08,0.99995434,0.99999684,0.89693725,0.0068631773,0.0,0.0,0.012125953,0.052396663,0.14967631,-59.976997
47840.0,3.0824125e-07,0.00013160058,0.0001560922,8.115283e-06,4.2191604e-07,0.0012376759,0.0098136943,0.0020476924,1.0057037e-08,0.99995434,0.99999684,0.89693689,0.0068631927,0.0,0.0,0.01212597,0.052397076,0.14967659,-59.976974
47920.0,3.0824387e-07,0.00013160166,0.00015609458,8.115474e-06,4.219294e-07,0.0012376846,0.0098136831,0.0020476657,1.0057091e-08,0.99995434,0.99999684,0.89693648,0.0068632071,0.0,0.0,0.012125987,0.052397486,0.14967687,-59.976955
48000.0,3.0824637e-07,0.00013160273,0.00015609692,8.1156613e-06,4.2194256e-07,0.0012376932,0.0098136719,0.0020476391,1.0057143e-08,0.99995434,0.99999684,0.89693612,0.0068632206,0.0,0.0,0.012126003,0.052397888,0.14967714,-59.976936
48080.0,3.0824879e-07,0.00013160378,0.00015609924,8.1158469e-06,4.2195555e-07,0.0012377017,0.0098136608,0.002047613,1.0057192e-08,0.99995434,0.99999684,0.89693576,0.0068632336,0.0,0.0,0.012126018,0.052398287,0.1496774,-59.976917
48160.0,3.0825115e-07,0.00013160481,0.00015610152,8.1160288e-06,4.2196837e-07,0.0012377101,0.0098136505,0.0020475874,1.005724e-08,0.99995434,0.99999684,0.8969354,0.0068632457,0.0,0.0,0.012126034,0.052398678,0.14967765,-59.976898
48240.0,3.0825342e-07,0.00013160583,0.00015610378,8.1162088e-06,4.2198096e-07,0.0012377184,0.0098136393,0.0020475623,1.0057287e-08,0.99995434,0.99999684,0.89693505,0.0068632574,0.0,0.0,0.012126048,0.052399062,0.14967789,-59.976879
48320.0,3.0825564e-07,0.00013160684,0.00015610599,8.1163853e-06,4.2199341e-07,0.0012377265,0.0098136291,0.0020475374,1.0057332e-08,0.99995434,0.99999684,0.89693475,0.0068632681,0.0,0.0,0.012126062,0.052399442,0.14967811,-59.976864
48400.0,3.082578e-07,0.00013160783,0.00015610816,8.1165599e-06,4.2200566e-07,0.0012377345,0.0098136188,0.0020475129,1.0057375e-08,0.99995434,0.99999684,0.89693439,0.0068632783,0.0,0.0,0.012126076,0.052399814,0.14967833,-59.976849
48480.0,3.082599e-07,0.00013160879,0.00015611031,8.1167318e-06,4.2201771e-07,0.0012377424,0.0098136086,0.0020474887,1.0057417e-08,0.99995434,0.99999684,0.89693409,0.0068632877,0.0,0.0,0.012126089,0.052400179,0.14967856,-59.97683
48560.0,3.0826195e-07,0.00013160975,0.00015611241,8.1169001e-06,4.2202961e-07,0.0012377501,0.0098135984,0.0020474652,1.0057458e-08,0.99995434,0.99999684,0.89693379,0.006863296,0.0,0.0,0.012126102,0.052400541,0.14967877,-59.976814
48640.0,3.0826394e-07,0.00013161069,0.00015611449,8.1170665e-06,4.2204132e-07,0.0012377576,0.009813589,0.0020474417,1.0057498e-08,0.99995434,0.99999684,0.8969335,0.0068633039,0.0,0.0,0.012126114,0.052400894,0.14967896,-59.976799
48720.0,3.0826592e-07,0.00013161161,0.00015611653,8.1172311e-06,4.2205286e-07,0.0012377651,0.0098135788,0.0020474186,1.0057536e-08,0.99995434,0.99999684,0.8969332,0.0068633105,0.0,0.0,0.012126126,0.052401241,0.14967915,-59.976788
48800.0,3.0826786e-07,0.00013161251,0.00015611853,8.1173921e-06,4.2206423e-07,0.0012377724,0.0098135695,0.002047396,1.0057573e-08,0.99995434,0.99999684,0.8969329,0.006863317,0.0,0.0,0.012126138,0.052401584,0.14967935,-59.976772
48880.0,3.0826951e-07,0.00013161341,0.00015612053,8.1175513e-06,4.2207543e-07,0.0012377797,0.0098135602,0.0020473737,1.0057607e-08,0.99995434,0.99999684,0.89693266,0.0068633254,0.0,0.0,0.01212615,0.052401926,0.14967951,-59.976757
48960.0,3.0827104e-07,0.00013161432,0.00015612249,8.1177086e-06,4.2208646e-07,0.001237787,0.0098135509,0.0020473516,1.0057639e-08,0.99995434,0.99999684,0.89693236,0.0068633338,0.0,0.0,0.012126159,0.052402262,0.14967968,-59.976746
49040.0,3.0827249e-07,0.00013161519,0.00015612443,8.1178632e-06,4.2209732e-07,0.0012377941,0.0098135415,0.0020473297,1.005767e-08,0.99995434,0.99999684,0.89693213,0.0068633421,0.0,0.0,0.012126169,0.052402593,0.14967984,-59.976734
49120.0,3.0827391e-07,0.00013161605,0.00015612633,8.118016e-06,4.22108e-07,0.001237801,0.0098135322,0.0020473083,1.00577e-08,0.99995434,0.99999684,0.89693183,0.0068633505,0.0,0.0,0.012126178,0.052402921,0.14967999,-59.976723
49200.0,3.0827528e-07,0.00013161691,0.00015612821,8.1181661e-06,4.2211855e-07,0.0012378079,0.0098135239,0.0020472871,1.0057729e-08,0.99995434,0.99999684,0.89693159,0.006863358,0.0,0.0,0.012126187,0.052403241,0.14968014,-59.976715
49280.0,3.0827661e-07,0.00013161775,0.00015613006,8.1183134e-06,4.2212892e-07,0.0012378147,0.0098135145,0.0020472661,1.0057756e-08,0.99995434,0.99999684,0.89693135,0.0068633659,0.0,0.0,0.012126195,0.052403558,0.14968027,-59.976704
49360.0,3.0827786e-07,0.00013161857,0.00015613188,8.1184589e-06,4.2213912e-07,0.0012378213,0.0098135062,0.0020472456,1.0057784e-08,0.99995434,0.99999684,0.89693111,0.0068633729,0.0,0.0,0.012126204,0.052403871,0.14968041,-59.976692
49440.0,3.0827908e-07,0.00013161938,0.00015613368,8.1186017e-06,4.2214916e-07,0.0012378279,0.0098134978,0.0020472254,1.005781e-08,0.99995434,0.99999684,0.89693093,0.0068633803,0.0,0.0,0.012126212,0.052404176,0.14968054,-59.976685
49520.0,3.0828028e-07,0.00013162018,0.00015613544,8.1187427e-06,4.2215905e-07,0.0012378343,0.0098134894,0.0020472053,1.0057835e-08,0.99995434,0.99999684,0.89693069,0.0068633873,0.0,0.0,0.012126219,0.052404478,0.14968066,-59.976673
49600.0,3.0828141e-07,0.00013162097,0.00015613718,8.1188819e-06,4.221688e-07,0.0012378407,0.009813481,0.0020471858,1.0057859e-08,0.99995434,0.99999684,0.89693046,0.0068633938,0.0,0.0,0.012126228,0.052404776,0.14968079,-59.976665
49680.0,3.0828255e-07,0.00013162174,0.00015613888,8.1190183e-06,4.2217837e-07,0.001237847,0.0098134726,0.0020471665,1.0057883e-08,0.99995434,0.99999684,0.89693028,0.0068634003,0.0,0.0,0.012126235,0.052405067,0.1496809,-59.976654
49760.0,3.0828363e-07,0.00013162251,0.00015614057,8.119152e-06,4.2218781e-07,0.0012378531,0.0098134652,0.0020471474,1.0057907e-08,0.99995434,0.99999684,0.8969301,0.0068634069,0.0,0.0,0.012126243,0.052405354,0.14968102,-59.976646
49840.0,3.0828471e-07,0.00013162325,0.00015614221,8.1192848e-06,4.2219708e-07,0.0012378591,0.0098134568,0.0020471285,1.005793e-08,0.99995434,0.99999684,0.89692986,0.0068634129,0.0,0.0,0.012126249,0.052405637,0.14968114,-59.976639
49920.0,3.0828576e-07,0.00013162399,0.00015614384,8.1194148e-06,4.222062e-07,0.0012378652,0.0098134493,0.0020471101,1.0057953e-08,0.99995434,0.99999684,0.89692968,0.006863419,0.0,0.0,0.012126257,0.052405916,0.14968124,-59.976631
50000.0,3.0828681e-07,0.00013162471,0.00015614544,8.1195421e-06,4.2221518e-07,0.001237871,0.0098134419,0.002047092,1.0057976e-08,0.99995434,0.99999684,0.8969295,0.006863425,0.0,0.0,0.012126263,0.052406188,0.14968134,-59.97662
50080.0,3.0828784e-07,0.00013162542,0.00015614701,8.1196686e-06,4.2222402e-07,0.0012378767,0.0098134344,0.002047074,1.0057997e-08,0.99995434,0.99999684,0.89692932,0.0068634311,0.0,0.0,0.012126271,0.05240646,0.14968145,-59.976612
50160.0,3.0828886e-07,0.00013162612,0.00015614856,8.1197923e-06,4.2223269e-07,0.0012378824,0.009813427,0.0020470563,1.0058019e-08,0.99995434,0.99999684,0.89692914,0.0068634367,0.0,0.0,0.012126277,0.052406721,0.14968155,-59.976604
50240.0,3.0828991e-07,0.00013162682,0.00015615007,8.1199132e-06,4.2224124e-07,0.001237888,0.0098134195,0.0020470389,1.0058042e-08,0.99995434,0.99999684,0.89692897,0.0068634422,0.0,0.0,0.012126285,0.052406982,0.14968166,-59.976597
50320.0,3.0829094e-07,0.00013162749,0.00015615157,8.1200333e-06,4.2224963e-07,0.0012378934,0.009813413,0.0020470219,1.0058064e-08,0.99995434,0.99999684,0.89692879,0.0068634478,0.0,0.0,0.012126291,0.052407239,0.14968176,-59.976589
50400.0,3.0829199e-07,0.00013162816,0.00015615304,8.1201506e-06,4.222579e-07,0.0012378988,0.0098134056,0.0020470049,1.0058086e-08,0.99995434,0.99999684,0.89692861,0.006863453,0.0,0.0,0.012126299,0.052407488,0.14968187,-59.976578
50480.0,3.0829304e-07,0.00013162881,0.00015615448,8.1202661e-06,4.22266e-07,0.0012379041,0.0098133991,0.0020469883,1.0058108e-08,0.99995434,0.99999684,0.89692849,0.0068634585,0.0,0.0,0.012126305,0.052407734,0.14968197,-59.97657
50560.0,3.0829409e-07,0.00013162945,0.00015615589,8.1203798e-06,4.2227398e-07,0.0012379092,0.0098133925,0.002046972,1.005813e-08,0.99995434,0.99999684,0.89692831,0.0068634637,0.0,0.0,0.012126313,0.052407976,0.14968207,-59.976562
50640.0,3.082952e-07,0.00013163008,0.00015615729,8.1204917e-06,4.2228183e-07,0.0012379143,0.009813386,0.002046956,1.0058153e-08,0.99995434,0.99999684,0.89692819,0.0068634688,0.0,0.0,0.01212632,0.052408215,0.14968218,-59.976551
50720.0,3.0829625e-07,0.00013163069,0.00015615865,8.1206017e-06,4.2228953e-07,0.0012379193,0.0098133795,0.0020469401,1.0058176e-08,0.99995434,0.99999684,0.89692801,0.0068634739,0.0,0.0,0.012126327,0.052408446,0.14968227,-59.976543
50800.0,3.0829707e-07,0.00013163131,0.00015616002,8.1207099e-06,4.2229715e-07,0.0012379242,0.009813373,0.0020469246,1.0058194e-08,0.99995434,0.99999684,0.89692789,0.006863479,0.0,0.0,0.012126333,0.05240868,0.14968236,-59.976536
50880.0,3.0829787e-07,0.00013163191,0.00015616135,8.1208163e-06,4.2230465e-07,0.0012379291,0.0098133665,0.002046909,1.0058212e-08,0.99995434,0.99999684,0.89692777,0.0068634842,0.0,0.0,0.012126339,0.052408908,0.14968243,-59.976532
50960.0,3.0829867e-07,0.00013163251,0.00015616267,8.1209218e-06,4.2231201e-07,0.001237934,0.0098133599,0.0020468938,1.0058231e-08,0.99995434,0.99999684,0.8969276,0.0068634888,0.0,0.0,0.012126344,0.052409131,0.14968252,-59.976524
51040.0,3.0829946e-07,0.00013163309,0.00015616395,8.1210246e-06,4.2231926e-07,0.0012379386,0.0098133544,0.0020468787,1.0058248e-08,0.99995434,0.99999684,0.89692748,0.0068634935,0.0,0.0,0.01212635,0.052409351,0.1496826,-59.976517
51120.0,3.0830023e-07,0.00013163367,0.00015616522,8.1211265e-06,4.2232639e-07,0.0012379433,0.0098133478,0.002046864,1.0058266e-08,0.99995434,0.99999684,0.89692736,0.0068634986,0.0,0.0,0.012126355,0.052409571,0.14968267,-59.976509
