data_set_T,data_set_HKF,data_set_HKF2,data_set_HNA,data_set_IKF,data_set_IKS,data_set_INA,data_set_INAP,data_set_MKF,data_set_MKS,data_set_MNA,data_set_MNAP,data_set_V
286.20001,0.2446012,6.0473237,0.5160771,0.026344121,4.19344,-29.85144,-59.781902,0.085880816,0.21735255,0.18773465,0.85479575,-42.421322
286.73001,0.24990426,6.0472651,0.53020877,0.019993229,3.8877752,-29.936529,-59.606792,0.079970665,0.21327977,0.18622777,0.85228437,-42.4221
287.26001,0.25500202,6.0471745,0.54183275,0.015377671,3.6378105,-30.183739,-59.499531,0.074710801,0.20972687,0.1854136,0.85102141,-42.394291
287.79001,0.25986704,6.0470395,0.55119193,0.011997834,3.4342272,-30.580635,-59.452877,0.070042983,0.20665486,0.18520084,0.85087949,-42.340332
288.32001,0.26447493,6.0468478,0.55850071,0.0095041674,3.2697031,-31.121178,-59.459991,0.065914556,0.20402783,0.18552509,0.85174674,-42.261841
288.85001,0.2688033,6.0465889,0.5639441,0.0076509346,3.138509,-31.804939,-59.514519,0.062278338,0.20181327,0.18634351,0.85352689,-42.159702
289.38,0.27283075,6.0462551,0.56767815,0.0062645418,3.0362024,-32.636875,-59.610641,0.059092436,0.19998243,0.18763144,0.85613889,-42.03413
289.91,0.27653617,6.0458388,0.56982958,0.0052217981,2.9594035,-33.627602,-59.743004,0.05632009,0.19851051,0.18938082,0.85951632,-41.884624
290.44,0.27989772,6.0453353,0.57049584,0.0044349642,2.905638,-34.794258,-59.906612,0.053929608,0.19737692,0.19159995,0.86360645,-41.709942
290.97,0.28289178,6.0447402,0.56974435,0.0038414448,2.873239,-36.162098,-60.096695,0.0518944,0.19656563,0.19431481,0.86836988,-41.507915
291.5,0.28549188,6.0440521,0.56761026,0.003396709,2.86131,-37.7672,-60.308472,0.050193213,0.19606568,0.19757232,0.87377995,-41.275257
292.03,0.2876671,6.0432701,0.56409276,0.0030694795,2.8697534,-39.660873,-60.536842,0.048810616,0.19587201,0.20144621,0.87982291,-41.007145
292.56,0.28937998,6.0423961,0.55914825,0.0028385837,2.89939,-41.916996,-60.775894,0.04773796,0.1959867,0.20604712,0.88649815,-40.69659
293.09,0.29058358,6.0414338,0.55267984,0.0026911374,2.952214,-44.644661,-61.018097,0.046975102,0.1964211,0.21153992,0.89381939,-40.33337
293.62,0.29121688,6.0403881,0.54451823,0.0026220204,3.031884,-48.010975,-61.25288,0.04653351,0.19719933,0.21817406,0.90181547,-39.902176
294.14999,0.29119763,6.0392685,0.53439075,0.0026350506,3.1446648,-52.285042,-61.463963,0.046441998,0.19836444,0.22633991,0.91053247,-39.379147
294.67999,0.29041025,6.0380845,0.52186543,0.0027472912,3.3013237,-57.930046,-61.623898,0.046758104,0.19998977,0.236681,0.92003423,-38.725006
295.20999,0.28868371,6.0368514,0.50624764,0.0030009409,3.5212896,-65.818497,-61.681763,0.047592577,0.20220181,0.25033942,0.93039954,-37.869987
295.73999,0.28574792,6.0355854,0.48637325,0.0034983857,3.8430383,-77.814758,-61.53191,0.049169604,0.20523164,0.26956639,0.94170606,-36.676109
296.26999,0.28113785,6.034308,0.46016392,0.004530374,4.3554521,-98.71434,-60.919243,0.052007105,0.20955038,0.29953325,0.95396394,-34.82383
296.79999,0.27395189,6.0330424,0.42359692,0.0072782063,5.3251486,-144.94777,-59.069397,0.057657078,0.21632525,0.35518235,0.96686977,-31.366796
297.32999,0.26216394,6.0318155,0.36430973,0.022857849,8.0173445,-293.1257,-52.74334,0.073930666,0.22964311,0.49252555,0.97899568,-22.343683
297.85999,0.24235468,6.0306597,0.16266443,0.32652071,17.360373,-357.44583,-40.787933,0.13650759,0.26227781,0.75222886,0.98758411,-6.6259007
298.39001,0.22066252,6.0296035,0.056119852,1.8359569,28.471222,-204.83357,-44.040794,0.21516354,0.3008118,0.8698495,0.9926883,-10.456474
298.92001,0.20534854,6.0286326,0.037966825,2.7653136,30.476892,-133.81224,-53.252773,0.25109097,0.31998679,0.80780709,0.99559724,-21.860338
299.45001,0.19609877,6.0277176,0.048940506,2.3285651,27.393412,-99.693497,-59.315792,0.25016743,0.32260093,0.64929813,0.99635565,-29.415941
299.98001,0.19162923,6.0268354,0.077293701,1.6679496,23.199463,-78.800354,-62.778946,0.23621455,0.31693226,0.50531614,0.99318361,-34.01226
300.51001,0.19069402,6.0259786,0.11938469,1.1585712,19.417194,-65.129265,-64.350098,0.21901108,0.30772212,0.40571249,0.98466116,-36.690662
301.04001,0.1921134,6.0251622,0.1678229,0.80241376,16.259308,-55.044598,-64.806625,0.20164439,0.29729161,0.34010819,0.9716664,-38.370468
301.57001,0.19509798,6.0244174,0.21747406,0.55724841,13.67315,-47.638344,-64.639946,0.18509836,0.28668454,0.29593962,0.95602924,-39.516174
302.10001,0.19913864,6.0237732,0.26543143,0.38881013,11.574525,-42.25745,-64.136215,0.16970839,0.27639964,0.2652187,0.93945259,-40.337219
302.63,0.20389022,6.0232472,0.31014606,0.27286443,9.8786411,-38.360065,-63.474491,0.1555725,0.2666873,0.24324116,0.92322457,-40.941292
303.16,0.20910947,6.0228424,0.35087666,0.19276521,8.5094061,-35.540653,-62.768337,0.14268701,0.25766894,0.22717804,0.90819424,-41.391678
303.69,0.21462028,6.0225492,0.38736406,0.13718168,7.4026027,-33.509933,-62.086754,0.13100107,0.24939351,0.21526028,0.89484209,-41.728645
304.22,0.2202922,6.0223498,0.41963202,0.098415226,6.5058508,-32.064819,-61.468437,0.12044229,0.24186766,0.20633924,0.88337982,-41.979061
304.75,0.22602645,6.022222,0.44786343,0.071228512,5.7772164,-31.063171,-60.932346,0.11092965,0.23507343,0.19964506,0.87384313,-42.161449
305.28,0.23174664,6.0221443,0.47232378,0.05204932,5.1834631,-30.405323,-60.485168,0.10238052,0.22897881,0.19464812,0.86616319,-42.288933
305.81,0.23739251,6.0220947,0.49331388,0.038433243,4.6983819,-30.021265,-60.126358,0.094714373,0.22354445,0.19097629,0.8602162,-42.370995
306.34,0.24291557,6.0220528,0.51114136,0.028701538,4.3013511,-29.861887,-59.851387,0.087854773,0.21872777,0.18836379,0.85585517,-42.414593
306.87,0.24827601,6.0220003,0.52610344,0.0216968,3.9761517,-29.89307,-59.65377,0.081730396,0.21448559,0.18661854,0.85292906,-42.42487
307.39999,0.25344044,6.0219212,0.53847706,0.016617727,3.7100251,-30.09173,-59.526272,0.076275527,0.21077591,0.18560095,0.85129356,-42.405617
307.92999,0.25838029,6.0218015,0.54851365,0.012907107,3.4929333,-30.443203,-59.461594,0.071430139,0.2075589,0.1852099,0.85081708,-42.359547
308.45999,0.26307029,6.0216284,0.55643648,0.010175666,3.3169835,-30.939579,-59.452751,0.067139871,0.20479764,0.18537332,0.85138267,-42.288525
308.98999,0.2674875,6.0213909,0.56243974,0.0081501408,3.1759899,-31.578743,-59.493233,0.063355871,0.20245855,0.18604214,0.85288942,-42.193653
309.51999,0.27161041,6.021081,0.56668836,0.006637773,3.0651388,-32.363979,-59.577061,0.06003461,0.20051166,0.18718633,0.85525149,-42.075352
310.04999,0.27541783,6.0206909,0.56931812,0.0055019562,2.980741,-33.304085,-59.698738,0.057137758,0.19893096,0.18879278,0.85839808,-41.93335
310.57999,0.27888826,6.020215,0.5704357,0.0046454868,2.9200544,-34.414059,-59.85318,0.054632053,0.19769451,0.19086464,0.86227232,-41.76664
311.10999,0.28199875,6.0196486,0.57011789,0.0039990307,2.8811696,-35.716415,-60.035561,0.052489318,0.19678482,0.19342218,0.86683071,-41.573364
311.64001,0.28472388,6.0189891,0.56841016,0.0035131837,2.862951,-37.243511,-60.241135,0.050686602,0.19618931,0.19650538,0.87204266,-41.350616
312.17001,0.28703427,6.0182362,0.56532329,0.0031530506,2.865047,-39.041336,-60.464943,0.0492066,0.19590095,0.20017883,0.87789041,-41.094093
312.70001,0.28889477,6.0173903,0.56082797,0.0028946381,2.887974,-41.175755,-60.701382,0.048038427,0.19591945,0.20454034,0.88436919,-40.797569
313.23001,0.29026172,6.0164547,0.55484521,0.002722651,2.9333248,-43.743153,-60.943542,0.047179058,0.19625302,0.20973554,0.89148819,-40.451981
313.76001,0.29107907,6.0154343,0.54723078,0.002629553,3.0041704,-46.889328,-61.182003,0.046635918,0.19692132,0.2159833,0.89927143,-40.043854
314.29001,0.29127219,6.0143361,0.53774846,0.0026161282,3.1058271,-50.845089,-61.402657,0.04643159,0.19796064,0.22362198,0.90775943,-39.552486
314.82001,0.29073751,6.0131712,0.52602363,0.0026945488,3.2473731,-55.998817,-61.582367,0.046612978,0.19943327,0.23319928,0.91701066,-38.944454
315.35001,0.2893244,6.0119514,0.51145846,0.0028970533,3.4448738,-63.059776,-61.679516,0.047270358,0.20144562,0.2456627,0.9271,-38.1619
315.88,0.28680027,6.0106936,0.49306619,0.0033005772,3.7290778,-73.478424,-61.610954,0.048582241,0.20418786,0.26281288,0.93810898,-37.094608
316.41,0.28277627,6.0094171,0.46912315,0.0041097202,4.1671453,-90.748161,-61.186218,0.050940488,0.20803201,0.28856885,0.950082,-35.50124
316.94,0.27652845,6.0081453,0.43638098,0.0060463808,4.9419103,-125.673,-59.872799,0.05540764,0.21383531,0.33337539,0.96286196,-32.727654
317.47,0.26650307,6.0069036,0.38763893,0.013905925,6.788774,-226.06192,-55.646759,0.066378668,0.22424464,0.43407002,0.97550446,-26.305103
318.0,0.24928162,6.0057216,0.22735694,0.1389578,13.634664,-388.16846,-43.359959,0.11128435,0.24983355,0.67707759,0.98537648,-10.004304
318.53,0.22684199,6.0046344,0.076523438,1.2725915,25.785549,-249.56316,-41.613514,0.19383429,0.2903823,0.85341853,0.99139011,-7.4686384
319.06,0.20934066,6.0036402,0.038111724,2.6730063,30.695686,-145.89104,-50.686897,0.24536613,0.31632459,0.84394431,0.9948945,-18.683758
319.59,0.19839448,6.0027113,0.043804172,2.5208659,28.597391,-108.98181,-57.745884,0.25262761,0.32298133,0.70030081,0.99642909,-27.441036
320.12,0.19256487,6.0018206,0.066716544,1.8557035,24.482515,-84.131004,-61.950569,0.24113393,0.31922725,0.54511595,0.99471676,-32.849506
320.64999,0.19067934,6.0009546,0.10537835,1.2944072,20.520134,-68.90493,-64.014343,0.22442731,0.31077397,0.43218279,0.98784971,-36.002129
321.17999,0.19147241,6.0001235,0.15253077,0.89644033,17.171263,-57.843773,-64.749489,0.20695366,0.30056986,0.35760948,0.97605503,-37.92244
321.70999,0.19403751,5.9993529,0.20219992,0.62185937,14.416876,-49.683342,-64.738091,0.19010048,0.2899473,0.30786967,0.96103835,-39.203308
322.23999,0.1977945,5.9986749,0.25089484,0.4332099,12.176785,-43.740723,-64.315674,0.17433546,0.27952787,0.27361354,0.9445945,-40.110165
322.76999,0.20235609,5.9981117,0.29671991,0.30345771,10.364999,-39.434368,-63.68819,0.15980901,0.26962104,0.24930196,0.92814928,-40.773094
323.29999,0.2074521,5.9976697,0.33872682,0.21392889,8.9021816,-36.317482,-62.98671,0.14654084,0.26038036,0.23163758,0.91268277,-41.265884
323.82999,0.21288843,5.9973435,0.37653321,0.15189071,7.720346,-34.068111,-62.292271,0.13449109,0.25187302,0.21858375,0.89877921,-41.634556
324.35999,0.2185223,5.9971175,0.41009137,0.1086911,6.7635651,-32.459568,-61.651653,0.12359223,0.24411647,0.20883264,0.88672262,-41.909443
324.89001,0.22424629,5.9969697,0.43954483,0.078447528,5.9868574,-31.333145,-61.089001,0.11376496,0.23709898,0.20151567,0.87659448,-42.111259
325.42001,0.22997789,5.9968791,0.46513969,0.057151243,5.3544846,-30.577665,-60.614151,0.10492668,0.23079203,0.1960398,0.86835212,-42.254566
325.95001,0.23565237,5.9968228,0.48716959,0.042061929,4.8382301,-30.115046,-60.228378,0.096995905,0.22515801,0.19199081,0.86188459,-42.349827
326.48001,0.24121797,5.9967804,0.50594229,0.031299766,4.4158831,-29.890461,-59.928123,0.089894786,0.22015497,0.1890742,0.85704952,-42.404697
327.01001,0.24663249,5.9967327,0.52175957,0.023570273,4.0699749,-29.86566,-59.707352,0.083550364,0.21573974,0.18707784,0.85369569,-42.424816
327.54001,0.25186074,5.9966636,0.53490525,0.0179784,3.7867641,-30.014481,-59.558964,0.077895164,0.21186981,0.18584764,0.85167599,-42.414356
328.07001,0.2568728,5.9965577,0.54563916,0.013902593,3.5554399,-30.319874,-59.475632,0.072867393,0.20850456,0.18527181,0.85085434,-42.376339
328.60001,0.26164255,5.9964023,0.55419332,0.010909248,3.3674989,-30.771973,-59.450245,0.068410963,0.20560615,0.18527007,0.85110939,-42.312874
329.13,0.26614642,5.9961858,0.56077093,0.008694428,3.2162676,-31.36694,-59.476139,0.06447532,0.20313992,0.18578674,0.85233504,-42.225296
329.66,0.27036253,5.9958992,0.56554604,0.007044055,3.0965378,-32.1064,-59.547173,0.061015323,0.20107476,0.18678623,0.85444099,-42.114231
330.19,0.2742697,5.9955344,0.56866342,0.0058066212,3.0042951,-32.997414,-59.657707,0.057991046,0.19938341,0.18825032,0.85735178,-41.979618
330.72,0.2778466,5.9950852,0.57023871,0.0048744394,2.9365196,-34.052952,-59.80254,0.055367671,0.19804265,0.19017713,0.86100644,-41.82069
331.25,0.28107089,5.9945469,0.57035804,0.0041707358,2.891053,-35.293015,-59.976788,0.053115431,0.19703355,0.19258146,0.86535728,-41.635872
331.78,0.28391799,5.9939165,0.56907684,0.0036407544,2.8665237,-36.746605,-60.175697,0.05120974,0.19634198,0.1954968,0.87036979,-41.422604
332.31,0.28635991,5.9931927,0.56641704,0.0032456666,2.8623323,-38.454983,-60.394417,0.049631484,0.19595909,0.19897944,0.87602228,-41.177063
332.84,0.28836355,5.9923754,0.56236249,0.0029584686,2.8787122,-40.477005,-60.627605,0.048367683,0.19588237,0.20311575,0.88230586,-40.893692
333.37,0.2898882,5.991467,0.55685091,0.0027613793,2.9168925,-42.898125,-60.868843,0.047412675,0.19611715,0.2080345,0.8892253,-40.564426
333.89999,0.2908822,5.9904718,0.54976034,0.0026445091,2.9794281,-45.846123,-61.109657,0.046770282,0.19667913,0.21392833,0.89679998,-40.17738
334.42999,0.29127747,5.989397,0.5408867,0.0026059013,3.0708272,-49.520195,-61.337715,0.046457719,0.19759874,0.22109185,0.90506506,-39.714508
334.95999,0.29098082,5.9882512,0.52990484,0.0026536332,3.1987731,-54.248631,-61.53334,0.046512973,0.19892885,0.22999434,0.91407347,-39.147148
335.48999,0.28985882,5.9870467,0.51629835,0.0028121683,3.3766539,-60.614429,-61.66217,0.047009882,0.20075944,0.24142918,0.92389542,-38.42688
336.01999,0.28770956,5.9857988,0.49922612,0.0031399589,3.6293604,-69.764084,-61.657871,0.048092049,0.20324837,0.25685573,0.93461269,-37.464466
336.54999,0.28420445,5.9845257,0.47724739,0.003784877,4.0087166,-84.304428,-61.375492,0.050061949,0.20669408,0.27930284,0.94628996,-36.073849
337.07999,0.27875391,5.9832501,0.44771397,0.0052139182,4.6448302,-111.6085,-60.437546,0.053676236,0.21174389,0.3162854,0.9588654,-33.787838
337.60999,0.27015027,5.9819961,0.40526435,0.0098236781,5.9901667,-180.80893,-57.553787,0.061592158,0.2201896,0.39205801,0.97174764,-29.033867
338.14001,0.25558144,5.980792,0.30409548,0.05652564,10.574721,-378.60983,-47.522499,0.090490669,0.23924318,0.59057862,0.98278934,-15.443395
338.67001,0.23357643,5.9796729,0.10672701,0.76281846,22.248877,-298.82034,-40.261429,0.16919096,0.27832058,0.8196665,0.98986268,-5.8421907
339.20001,0.21395519,5.978653,0.042037994,2.4012122,30.287525,-163.98276,-47.752354,0.23509358,0.31076199,0.86606175,0.99402004,-15.049537
339.73001,0.20117131,5.9777069,0.040294543,2.6713016,29.619364,-119.67061,-55.921429,0.25343692,0.32239881,0.75081599,0.99620223,-25.168266
340.26001,0.1938753,5.9768066,0.057716582,2.0555682,25.79093,-90.315269,-60.916931,0.24560651,0.32109025,0.58927572,0.9957335,-31.472433
340.79001,0.19091652,5.9759336,0.092193037,1.445087,21.681286,-73.041977,-63.555328,0.22977686,0.31366348,0.46227083,0.99055153,-35.201946
341.32001,0.19099931,5.9750891,0.13749386,1.0014111,18.13813,-60.911583,-64.623085,0.21231598,0.30380565,0.3773987,0.98012698,-37.416721
341.85001,0.1930916,5.9742966,0.18685575,0.69406438,15.208026,-51.934277,-64.797668,0.19519739,0.29322433,0.32122096,0.96590292,-38.856346
342.38,0.19652915,5.973587,0.23611036,0.48280853,12.818506,-45.375484,-64.475677,0.17907138,0.28269914,0.28292185,0.94972789,-39.860729
342.91,0.20087568,5.9729867,0.28295565,0.33759931,10.883479,-40.618671,-63.894695,0.16415662,0.27261248,0.25597411,0.93315899,-40.589237
343.44,0.20583041,5.972508,0.32620117,0.23751666,9.3208017,-37.174557,-63.20549,0.15050259,0.26315606,0.23652165,0.91731232,-41.128639
343.97,0.21117893,5.9721475,0.36532003,0.16826031,8.0587759,-34.685635,-62.502605,0.13808328,0.25441885,0.22221164,0.9028849,-41.531799
344.5,0.21676467,5.9718919,0.40017977,0.1201086,7.0378218,-32.899048,-61.841988,0.12683748,0.24643093,0.21155065,0.89024258,-41.833054
345.03,0.22247061,5.9717226,0.4308764,0.086454608,6.2097511,-31.63764,-61.253731,0.11668838,0.2391879,0.20355643,0.87951994,-42.05563
345.56,0.22820745,5.9716167,0.4576315,0.062799588,5.5361633,-30.77737,-60.751366,0.10755378,0.23266546,0.1975636,0.87070554,-42.215714
346.09,0.23390557,5.9715519,0.48072839,0.046071321,4.9866953,-30.23118,-60.338337,0.099351518,0.22682819,0.19311047,0.86370492,-42.324871
346.62,0.23950961,5.9715071,0.50047308,0.034164615,4.5374293,-29.937916,-60.012272,0.092002451,0.22163509,0.18987036,0.8583824,-42.391521
347.14999,0.24497475,5.9714632,0.51717073,0.025631519,4.1695523,-29.854778,-59.767715,0.08543203,0.21704312,0.18760884,0.85458773,-42.421856
347.67999,0.25026384,5.9714022,0.53111166,0.019472118,3.8682678,-29.952251,-59.597782,0.079571038,0.2130094,0.18615593,0.85217154,-42.42046
348.20999,0.25534552,5.9713092,0.54256344,0.014992973,3.6219344,-30.210726,-59.495155,0.074355938,0.20949264,0.1853881,0.85099405,-42.390675
348.73999,0.26019257,5.9711699,0.55176693,0.011711001,3.4213941,-30.618277,-59.452625,0.069728881,0.20645407,0.18521626,0.85092896,-42.334885
349.26999,0.26478082,5.9709735,0.55893427,0.0092880856,3.2594521,-31.169289,-59.463383,0.065637626,0.203858,0.18557774,0.85186559,-42.254642
349.79999,0.26908794,5.9707093,0.56424856,0.0074864202,3.1304815,-31.863739,-59.521111,0.062035389,0.20167221,0.18643108,0.85370874,-42.150787
350.32999,0.27309263,5.9703693,0.56786352,0.006137942,3.0301232,-32.706982,-59.620029,0.058880646,0.19986823,0.18775292,0.8563785,-42.023479
350.85999,0.27677366,5.9699469,0.56990373,0.0051233447,2.9550683,-33.710079,-59.75481,0.056137007,0.19842157,0.18953635,0.85980946,-41.872173
351.39001,0.28010917,5.9694362,0.57046467,0.0043576304,2.9029031,-34.890705,-59.92049,0.053773154,0.19731192,0.19179094,0.86394989,-41.695549
351.92001,0.2830753,5.9688344,0.56961125,0.0037801575,2.8720179,-36.274822,-60.112297,0.051762879,0.19652364,0.19454406,0.86876136,-41.491383
352.45001,0.28564537,5.9681392,0.56737614,0.0033478059,2.861573,-37.899464,-60.325439,0.050085332,0.19604617,0.1978444,0.87421811,-41.256279
352.98001,0.28778803,5.9673505,0.56375569,0.0030303362,2.8715332,-39.817322,-60.554775,0.048725545,0.19587491,0.20176803,0.88030732,-40.985275
353.51001,0.28946519,5.9664698,0.55870289,0.0028073711,2.9027958,-42.104389,-60.7943,0.047675427,0.19601257,0.20642893,0.88702953,-40.671192
354.04001,0.29062903,5.9655008,0.55211598,0.0026666834,2.9574575,-44.873142,-61.036316,0.046935573,0.19647129,0.21199703,0.89439934,-40.303501
354.57001,0.29121727,5.9644494,0.54381943,0.0026037788,3.0393324,-48.296436,-61.269943,0.046518493,0.19727635,0.21872991,0.90244699,-39.866402
355.10001,0.29114568,5.9633245,0.53353083,0.0026232265,3.1549392,-52.653828,-61.478302,0.046454664,0.19847259,0.22703208,0.91121978,-39.335175
355.63,0.29029542,5.9621367,0.52080315,0.0027432872,3.3155074,-58.429344,-61.632736,0.046804514,0.2001363,0.23757334,0.9207828,-38.668941
356.16,0.28848994,5.9609003,0.50491542,0.0030086611,3.5414095,-66.542038,-61.679691,0.047684476,0.20239952,0.2515505,0.93121576,-37.794579
356.69,0.28544888,5.9596329,0.48465496,0.0035285046,3.8733571,-78.978371,-61.506969,0.049331903,0.20550485,0.27134511,0.94259441,-36.566059
357.22,0.28068581,5.9583554,0.45784444,0.0046185683,4.4068189,-100.93725,-60.839878,0.052302863,0.20995247,0.30250582,0.95491797,-34.64019
357.75,0.27324772,5.9570923,0.42023951,0.0076139043,5.4358163,-150.71446,-58.826241,0.058310505,0.21700634,0.36140412,0.96783721,-30.976414
358.28,0.26097131,5.9558692,0.35658646,0.026395014,8.4127274,-312.24002,-51.847969,0.076417364,0.2312327,0.50964946,0.97978926,-21.146835
358.81,0.24061534,5.9547205,0.14976928,0.39067096,18.319479,-346.918,-40.460072,0.14292264,0.26543054,0.76774687,0.98806781,-6.1858482
359.34,0.21925029,5.9536719,0.052436452,1.9506989,28.960648,-195.26891,-44.733131,0.21968068,0.30303279,0.87122935,0.99297208,-11.31217
359.87,0.20445317,5.9527063,0.038241684,2.7423766,30.354929,-131.02843,-53.814972,0.2519159,0.32063028,0.7974813,0.99574035,-22.55648
360.39999,0.19559762,5.9517946,0.050441269,2.260143,27.087696,-97.68042,-59.657459,0.24939255,0.32239079,0.63720137,0.99628454,-29.849926
360.92999,0.19143876,5.9509139,0.080055036,1.6112422,22.897844,-77.609665,-62.950222,0.23498669,0.31633031,0.49638388,0.99273449,-34.263668
361.45999,0.19071512,5.9500594,0.12285484,1.1184559,19.16151,-64.26754,-64.414368,0.21770684,0.30697176,0.39982986,0.98382765,-36.841526
361.98999,0.19227383,5.9492474,0.17152254,0.77472705,16.048813,-54.408978,-64.811035,0.20038003,0.29650208,0.33620667,0.97057372,-38.470001
362.51999,0.19535185,5.9485092,0.22112244,0.53821152,13.501925,-47.176464,-64.611313,0.18391299,0.28590634,0.29326785,0.95481545,-39.586124
363.04999,0.19945562,5.9478731,0.26887572,0.37570384,11.43609,-41.923862,-64.090836,0.16861488,0.27565783,0.26333234,0.93822891,-40.388058
363.57999,0.20424922,5.9473562,0.31330895,0.26381028,9.7669582,-38.119579,-63.422737,0.15457311,0.26599437,0.24187696,0.92206842,-40.978893
364.10999,0.2094954,5.9469604,0.35372588,0.18648173,8.4192696,-35.367882,-62.716648,0.14177911,0.25703049,0.22617427,0.90715241,-41.41967
364.64001,0.21502207,5.9466743,0.38989413,0.13279775,7.329721,-33.387009,-62.038868,0.13017976,0.24881114,0.21451357,0.89393789,-41.749413
365.17001,0.22070159,5.9464808,0.42185262,0.095338382,6.4467678,-31.979263,-61.426304,0.1197017,0.24134071,0.20578124,0.88262051,-41.994221
365.70001,0.22643708,5.9463577,0.44979256,0.069054969,5.7291851,-31.006252,-60.89679,0.11026361,0.23459986,0.19922926,0.87322617,-42.172134
366.23001,0.23215355,5.9462824,0.47398326,0.050503008,5.1443143,-30.370926,-60.456322,0.10178293,0.22855587,0.19434214,0.86568052,-42.295952
366.76001,0.23779173,5.9462337,0.49472684,0.037324741,4.6664095,-30.005104,-60.103977,0.094179384,0.22316901,0.1907572,0.8598572,-42.374939
367.29001,0.24330387,5.9461913,0.51233059,0.027900355,4.2752132,-29.860975,-59.835026,0.087376878,0.21839662,0.18821509,0.85560846,-42.415901
367.82001,0.24865068,5.9461374,0.52709031,0.021112647,3.9547937,-29.905365,-59.642899,0.08130452,0.21419553,0.18652828,0.85278344,-42.423862
368.35001,0.25379926,5.9460554,0.53928131,0.016187843,3.6926181,-30.115896,-59.520336,0.075897001,0.2105239,0.18556048,0.85123885,-42.402523
368.88,0.2587212,5.9459319,0.54915291,0.012587652,3.4788253,-30.47846,-59.460056,0.071094736,0.20734209,0.18521298,0.85084391,-42.35453
369.41,0.26339155,5.9457541,0.55692613,0.0099358456,3.3056636,-30.985609,-59.455105,0.06684377,0.20461342,0.18541567,0.85148305,-42.281689
369.94,0.26778746,5.9455113,0.56279302,0.0079682088,3.1670592,-31.635639,-59.499012,0.063095659,0.20230456,0.18612097,0.85305637,-42.185051
370.47,0.27188742,5.9451957,0.56691629,0.0064982851,3.0582898,-32.432247,-59.585838,0.059807274,0.20038587,0.18730019,0.85547942,-42.06498
371.0,0.27567032,5.9447989,0.56942952,0.005393879,2.9757421,-33.38467,-59.710121,0.056940664,0.19883159,0.18894143,0.85868222,-41.921154
371.53,0.27911451,5.9443159,0.57043725,0.0045608967,2.9167395,-34.508423,-59.866798,0.054462943,0.19762011,0.19104913,0.86260909,-41.752502
372.06,0.28219697,5.9437428,0.57001382,0.0039322143,2.8794315,-35.826675,-60.051064,0.052346326,0.19673432,0.19364493,0.86721742,-41.557102
372.59,0.28489196,5.9430761,0.56820232,0.0034600145,2.862741,-37.372677,-60.258156,0.050568268,0.19616203,0.19677046,0.87247765,-41.331947
373.12,0.28716972,5.9423161,0.56501067,0.0031105625,2.8663776,-39.193676,-60.483086,0.049111914,0.19589667,0.2004925,0.87837297,-41.072613
373.64999,0.28899458,5.9414635,0.56040621,0.002860741,2.8909307,-41.357441,-60.720184,0.047966916,0.19593851,0.20491192,0.88489968,-40.772697
374.17999,0.2903221,5.9405208,0.55430561,0.0026959581,2.9380887,-43.963341,-60.962391,0.047130939,0.19629653,0.2101789,0.89206791,-40.422855
374.70999,0.29109505,5.9394941,0.54655862,0.0026093144,3.0110612,-47.162144,-61.200024,0.04661236,0.19699143,0.21651947,0.899903,-40.00919
375.23999,0.29123697,5.9383907,0.53692043,0.0026023015,3.1153862,-51.193527,-61.418465,0.046435233,0.19806112,0.22428414,0.90844685,-39.510262
375.76999,0.29064146,5.9372211,0.52500302,0.0026881245,3.2605326,-56.462978,-61.593601,0.04664892,0.19957043,0.23404267,0.91775912,-38.891293
376.29999,0.28915322,5.935998,0.5101859,0.0029010149,3.4633324,-63.716537,-61.681705,0.047348376,0.20163044,0.24678683,0.92791593,-38.091724
376.82999,0.28653091,5.9347382,0.49144155,0.0033228814,3.7562609,-74.495918,-61.594631,0.048722349,0.20444056,0.26441789,0.9389981,-36.995144
377.35999,0.28236842,5.9334612,0.46696523,0.0041748011,4.2111878,-92.572563,-61.127911,0.051190052,0.2083948,0.2911272,0.95104307,-35.34325
377.89001,0.27590221,5.9321909,0.4333342,0.006262139,5.0282292,-129.897,-59.698696,0.055914577,0.2144163,0.33830273,0.96386284,-32.421154
378.42001,0.26547408,5.9309525,0.38260061,0.015364742,7.045073,-240.59087,-55.032555,0.067934625,0.22544274,0.4469009,0.97640485,-25.453045
378.95001,0.24758011,5.9297767,0.20948899,0.17233069,14.515034,-383.11185,-42.541065,0.11728854,0.25281093,0.69732493,0.98596072,-8.9335194
379.48001,0.22522734,5.9286971,0.070608415,1.401297,26.549543,-237.79439,-42.137341,0.19951904,0.29316065,0.85912114,0.99173409,-8.1106834
380.01001,0.20827538,5.9277096,0.037827838,2.6893184,30.691702,-142.64824,-51.363403,0.24718359,0.31740379,0.83608532,0.99508619,-19.521299
380.54001,0.19776343,5.926784,0.044920251,2.4551075,28.31288,-106.51962,-58.159103,0.25215429,0.3229728,0.68754947,0.9964422,-27.95845
381.07001,0.1922826,5.9258957,0.069201343,1.7925575,24.162155,-82.734955,-62.173912,0.23995249,0.31869718,0.53481531,0.99438637,-33.156128
381.60001,0.19064398,5.9250321,0.10878074,1.2487179,20.24246,-67.934669,-64.10778,0.22309271,0.31003389,0.42529863,0.98710471,-36.181583
