Time,l,m,n,A,N,I,K_l,delta_l,K_m,sigma,xi,S,F,treatment_start,treatment_end,sink,cell
471.0,0.03503614980024848,1.0108129256828027,0.07087559185638756,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
471.5,0.03496066907917482,1.0129755378144019,0.0689468803921026,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
472.0,0.03488750005741277,1.0150812106920946,0.0670683127660684,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
472.5,0.034816494915241004,1.0171312249347761,0.06523872725198931,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
473.0,0.03474757782801054,1.0191269265876182,0.06345697160006454,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
473.5,0.03468083151790306,1.0210698457615583,0.06172190610273192,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
474.0,0.03461615535177292,1.022961222404807,0.06003241614412964,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
474.5,0.03455336125553623,1.0248021482210496,0.05838741098470703,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
475.0,0.03449246602379169,1.0265939926946497,0.056785820037777594,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
475.5,0.03443341839612913,1.0283379894596234,0.05522659162319021,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
476.0,0.03437614063739308,1.0300353014680115,0.053708693313909345,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
476.5,0.034320579368624045,1.0316871005877999,0.05223111252693729,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
477.0,0.03426668171243403,1.0332945336290777,0.05079285725371004,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
477.5,0.03421439694127739,1.0348587236336506,0.04939295543270972,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
478.0,0.03416367144474127,1.0363807622118986,0.04803045398239007,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
478.5,0.034114459345605364,1.0378617260093947,0.04670442037124167,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
479.0,0.034066719268301286,1.0393026721393552,0.04541394211607288,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
479.5,0.03402039181870544,1.0407046064465877,0.04415812343582056,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
480.0,0.03397544227715655,1.0420685432042183,0.04293609163936481,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
480.5,0.0339318285779844,1.04339546242857,0.04174699042802508,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
481.0,0.03388950674001189,1.0446863179048034,0.04058998029090887,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
481.5,0.03384844141068839,1.0459420470114906,0.03946424469445115,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
482.0,0.03380859009166584,1.0471635608609258,0.03836898107914134,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
482.5,0.03376991409555221,1.0483517484476252,0.037303406969959776,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
483.0,0.03373237739010367,1.049507477405128,0.0362667588258588,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
483.5,0.033695948345407664,1.050631608682007,0.03525828585095861,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
484.0,0.03366059296248017,1.0517249679620106,0.03427725979846514,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
484.5,0.03362627829700355,1.0527883651069547,0.033322967322323066,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
485.0,0.03359296983066448,1.053822590499678,0.03239470987992946,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
485.5,0.03356063733624451,1.0548284125303051,0.03149180960230213,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
486.0,0.03352925317859096,1.0558065887986783,0.030613600240377424,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
486.5,0.03349879062259168,1.0567578563842301,0.02975943281143837,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
487.0,0.0334692229990836,1.0576829295047965,0.0289286766415418,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
487.5,0.03344051773212165,1.0585825046007609,0.028120710546949743,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
488.0,0.03341264951829938,1.0594572598596828,0.027334934286500037,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
488.5,0.03338559331485015,1.0603078588906074,0.026570760117165162,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
489.0,0.03335932968842045,1.0611349598770219,0.025827610865679546,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
489.5,0.033333835345649744,1.0619391904917148,0.025104929559738958,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
490.0,0.03330908420332376,1.0627211636082095,0.02440216953789533,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
490.5,0.033285049697393154,1.0634814746068089,0.02371879812359141,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
491.0,0.03326170951750053,1.0642207034145696,0.02305429898840211,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
491.5,0.03323905176521984,1.0649394358633266,0.02240816161125597,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
492.0,0.033217057042794026,1.0656382253576349,0.02177989462169981,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
492.5,0.033195706267670586,1.066317612045153,0.021169018078866095,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
493.0,0.033174968116075815,1.0669781106739753,0.020575061676552386,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
493.5,0.033154824400976717,1.0676202312403258,0.01999757133442365,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
494.0,0.03313526260053374,1.0682444813222853,0.01943610064779774,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
494.5,0.03311627710973908,1.068851364674166,0.018890213116862023,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
495.0,0.0330978533910092,1.0694413550696176,0.018359488439376986,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
495.5,0.03307995592915176,1.0700148927971984,0.017843514650630526,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
496.0,0.03306256380856041,1.0705724194918775,0.017341892438147846,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
496.5,0.03304565947612755,1.071114368396915,0.01685423291973879,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
497.0,0.03302925704703525,1.0716412075483077,0.016380149903053868,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
497.5,0.03301334111648863,1.072153347822043,0.015919275618102198,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
498.0,0.03299789306286379,1.0726511869787398,0.015471249301962975,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
498.5,0.032982877400476666,1.0731350905165,0.015035719400146912,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
499.0,0.03296828133016957,1.073605438448472,0.014612345937253392,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
499.5,0.03295411246354182,1.0740626329153273,0.014200791271022986,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
500.0,0.03294036890129627,1.0745070499465068,0.01380072965877799,0.025,1.0,0.01,17.857,0.1,25.0,0.7823,2.0,62.5,0.0,10.0,400.0,0.0,1.0
