Time,Ctelo,Utelo,Cdc13,Rad17Utelo,Rad17,Rad24,RPA,Mec1,ssDNA,RPAssDNA,RPAssDNA1,RPAssDNA2,Mec1RPAssDNA,ExoXI,ExoXA,Exo1I,Exo1A,Rad9I,Rad9A,Rad53I,Rad53A,Chk1I,Chk1A,Dun1I,Dun1A,ATP,ADP,Rad9Kin,recovery,G1,S,G2,M,G1cyclin,Scyclin,G2cyclin,Mcyclin,G1CdkI,G1CdkA,SCdkI,SCdkA,G2CdkI,G2CdkA,MCdkI,MCdkA,G1Soff,G1Son,SG2off,SG2on,G2Moff,G2Mon,MG1off,MG1on,sink,budscar,kalive,cellMembrane,nucleus,Capping,Uncapping,Rad17binding,ExoXactivation,ExoXactivity,Exo1activation,Exo1Rad24dependentActivation,Exo1Rad17independentActivity,Exo1Rad17dependentActivity,RPAbinding1,RPAbinding2,RPAbinding,Mec1binding,Rad9activation,ExoXinhibition,ExoXinhibition2,Rad53activation,Chk1Activation,Exo1inhibition,Dun1activation,Chk1cellArrest,Dun1cellArrest,SDNArepair1,G2DNArepair1,SDNArepair2,G2DNArepair2,Recovery,G1cyclinSynthesis,ScyclinSynthesis,G2cyclinSynthesis,McyclinSynthesis,G1toSGenesOn,StoG2GenesOn,G2toMGenesOn,MtoG1GenesOn,G1cyclinDegradation,ScyclinDegradation,G2cyclinDegradation,McyclinDegradation,G1toSProgession,StoG2Progession,G2toMProgession,MtoG1Progession
5.16,63.91156770172592,0.08841968798382904,300.0884322982737,1.2610290274633289e-05,69.99998738970979,70.0,3999.9995041427646,3999.9999999885567,6.733570899636049e-05,1.1783092608717363e-09,0.0004927964757269977,3.0481392262553392e-06,1.1443898789225235e-08,69.99999375364163,6.246358334397765e-06,559.1510791315975,110.84892086840271,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999987389716,1000.0000126102896,0.0,0.0,1.0,0.0,0.0,0.0,0.8230492115356337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.013266862775684883,0.024605953565164478,4.332563928887912e-06,8.82720240455938e-06,2.3630517526839214e-14,0.027957553956579877,19.570287769605915,0.00029403680989584973,4.1935112063412414e-08,0.0002693428025965435,3.318280008398514e-06,2.0524861591952094e-08,1.885294817389385e-08,0.0,0.0,6.246358334397766e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009876590538427604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.17,63.91145439605459,0.08853295030177138,300.088545603945,1.265364367020557e-05,69.99998734635639,70.0,3999.9995014450565,3999.9999999883667,6.754974214230085e-05,1.1951283911403568e-09,0.000495460858619718,3.081257892292167e-06,1.1633772760341435e-08,69.9999937278106,6.272189359557344e-06,558.9551310202722,111.04486897972797,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999987346362,1000.000012653643,0.0,0.0,1.0,0.0,0.0,0.0,0.8246393254043936,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.013283862147042462,0.024605909942481016,4.3381137787719535e-06,8.857549775483402e-06,2.3809814756368053e-14,0.027947756551013614,19.563429585709528,0.00029493389599946916,4.215366610422425e-08,0.0002701989348919455,3.346825324136493e-06,2.0813817609826527e-08,1.9122054258190096e-08,0.0,0.0,6.272189359557345e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000989567190485272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.18,63.91134126068683,0.08864604226067481,300.0886587393128,1.2697052523116184e-05,69.99998730294753,70.0,3999.999498738785,3999.9999999881743,6.776389823505396e-05,1.2121467904372871e-09,0.0004981335189438461,3.114659795443663e-06,1.1826366546229426e-08,69.99999370193446,6.2980654980016025e-06,558.7592515767122,111.24074842328798,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999987302954,1000.0000126970518,0.0,0.0,1.0,0.0,0.0,0.0,0.8262294201919055,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.013300835962277172,0.02460586638536443,4.343655281054264e-06,8.887935966512639e-06,2.399006052664567e-14,0.027937962578835615,19.55657380518493,0.0002958315625751965,4.2372888763237244e-08,0.0002710555589728019,3.375546908518011e-06,2.1106148941525837e-08,1.9394348646939257e-08,0.0,0.0,6.2980654980016025e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009914753042302865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.19,63.91122829536571,0.08875896411756612,300.0887717046339,1.2740516749648646e-05,69.9999872594833,70.0,3999.9994960239446,3999.9999999879788,6.797817636445726e-05,1.229366417287506e-09,0.0005008144598429475,3.148346765906001e-06,1.2021705558554564e-08,69.99999367601326,6.323986696404951e-06,558.5634407768606,111.43655922313954,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999987259489,1000.000012740516,0.0,0.0,1.0,0.0,0.0,0.0,0.8278194958983964,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.013317784259908047,0.0246058228937158,4.349188448329165e-06,8.918360919045462e-06,2.4171257529030747e-14,0.02792817203884303,19.54972042719012,0.0002967298068441503,4.2592780479168675e-08,0.0002719126711984559,3.4044453677074287e-06,2.1401887170922678e-08,1.9669862676540983e-08,0.0,0.0,6.323986696404952e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009933833950780755,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2,63.91111549983486,0.08887171612890844,300.0888845001648,1.2784036266270945e-05,69.99998721596378,70.0,3999.9994933005305,3999.999999987781,6.819257562393299e-05,1.2467892224481749e-09,0.0005035036844165523,3.1823206205070405e-06,1.2219816799248563e-08,69.99999365004706,6.349952899591058e-06,558.3676985966679,111.63230140333229,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99998721597,1000.0000127840356,0.0,0.0,1.0,0.0,0.0,0.0,0.8294095525240933,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01333470707836972,0.024605779467436417,4.3547132931633535e-06,8.948824574609376e-06,2.4353408447245325e-14,0.027918384929833395,19.542869450883376,0.00029762862603401085,4.281334168882467e-08,0.0002727702679425901,3.433521307650463e-06,2.170106395735277e-08,1.9948627559109858e-08,0.0,0.0,6.349952899591058e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009952914630289118,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.21,63.911002873838996,0.08898429855004387,300.0889971261607,1.2827610989819461e-05,69.99998717238907,70.0,3999.999490568538,3999.99999998758,6.840709511586645e-05,1.2644170873155761e-09,0.0005062011957141338,3.2165831031287626e-06,1.2420732887911149e-08,69.99999362403592,6.375964044622025e-06,558.172025012087,111.8279749879132,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999987172396,1000.0000128276102,0.0,0.0,1.0,0.0,0.0,0.0,0.8309995900692253,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01335160445592877,0.024605736106428012,4.3602298280686e-06,8.979326874989754e-06,2.4536515934846165e-14,0.02790860125060435,19.53602087542305,0.0002985280173771392,4.303457282772633e-08,0.00027362834561473935,3.462775334298208e-06,2.200371062838181e-08,2.0230673396986402e-08,0.0,0.0,6.3759640446220255e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009971995080830702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.22,63.91089041712326,0.08909671163593219,300.0891095828764,1.2871240837255208e-05,69.99998712875922,70.0,3999.9994878279626,3999.999999987376,6.862173394448561e-05,1.2822519054975414e-09,0.0005089069967432536,3.25113596351996e-06,1.2624486737876391e-08,69.9999935979799,6.402020068619414e-06,557.9764199990794,112.02358000092075,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999987128765,1000.0000128712401,0.0,0.0,1.0,0.0,0.0,0.0,0.8325896085340213,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.013368476430794599,0.024605692810592456,4.365738065537935e-06,9.00986776205922e-06,2.472058264444248e-14,0.027898820999953975,19.52917469996778,0.0002994279781130045,4.32564743293013e-08,0.00027448690063180915,3.492208053300276e-06,2.2309858710601556e-08,2.0516030487895917e-08,0.0,0.0,6.402020068619415e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009991075302408256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.23,63.910778129433155,0.0892089556411515,300.0892218705665,1.2914925725663647e-05,69.99998708507434,70.0,3999.9994850787994,3999.9999999871693,6.88364912158585e-05,1.3002955828551085e-09,0.0005116210904696405,3.285980957297588e-06,1.2831111557735478e-08,69.99999357187905,6.428120908765167e-06,557.7808835336151,112.21911646638503,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99998708508,1000.000012914925,0.0,0.0,1.0,0.0,0.0,0.0,0.8341796079187104,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01338532304111952,0.024605649579831763,4.371238018045696e-06,9.040447177777507e-06,2.4905611227686288e-14,0.02788904417668076,19.522330923676527,0.00030032850548816867,4.3479046624888826e-08,0.0002753459294180653,3.5218200699961363e-06,2.2619539930249374e-08,2.0804729325615002e-08,0.0,0.0,6.428120908765168e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010010155295024524,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.24,63.91066601051456,0.0893210308198988,300.0893339894851,1.2958665572254447e-05,69.99998704133448,70.0,3999.999482321043,3999.99999998696,6.905136603789058e-05,1.3185500375441714e-09,0.000514343479817266,3.3211198459480985e-06,1.3040640852859404e-08,69.99999354573346,6.454266502302523e-06,557.5854155916725,112.41458440832767,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999987041341,1000.0000129586648,0.0,0.0,1.0,0.0,0.0,0.0,0.8357695882235212,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.013402144324998852,0.024605606414048103,4.376729698047535e-06,9.071065064191297e-06,2.509160433526285e-14,0.027879270779583624,19.515489545708537,0.0003012295967562705,4.3702290143744624e-08,0.0002762054284051232,3.5516119894064418e-06,2.293278621382649e-08,2.1096800600637968e-08,0.0,0.0,6.454266502302524e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010029235058682253,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.25,63.910554060113746,0.08943293742599069,300.0894459398859,1.3002460294361314e-05,69.99998699753976,70.0,3999.99947955469,3999.9999999867473,6.926635752032221e-05,1.3370172000571447e-09,0.0005170741676684234,3.3565543968288043e-06,1.32531084269218e-08,69.99999351954317,6.480456786536957e-06,557.3900161492382,112.60998385076189,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999986997545,1000.0000130024596,0.0,0.0,1.0,0.0,0.0,0.0,0.837359549448683,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.013418940320471017,0.024605563313143793,4.382213117980477e-06,9.101721363434093e-06,2.5278564616881324e-14,0.027869500807461915,19.508650565223338,0.00030213124917801034,4.392620531304601e-08,0.00027706539403193794,3.5815844162244044e-06,2.324962968871534e-08,2.139227520084344e-08,0.0,0.0,6.480456786536958e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010048314593384194,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.26,63.91044227797735,0.089544675712864,300.0895577220223,1.3046309809441763e-05,69.99998695369025,70.0,3999.999476779735,3999.999999986532,6.948146477472613e-05,1.3556990132646125e-09,0.0005198131568638045,3.392286383169212e-06,1.3468548383421631e-08,69.99999349330827,6.506691698837092e-06,557.1946851823077,112.80531481769252,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999986953697,1000.000013046309,0.0,0.0,1.0,0.0,0.0,0.0,0.8389494915944244,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.013435711065517632,0.02460552027702128,4.387688290262928e-06,9.132416017726072e-06,2.546649472126549e-14,0.027859734259115386,19.50181398138077,0.0003030334600211342,4.4150792557896844e-08,0.0002779258227447941,3.611737954807162e-06,2.3570102683795472e-08,2.1691184212160767e-08,0.0,0.0,6.506691698837093e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010067393899133093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.2700000000000005,63.91033066385242,0.08965624593357635,300.0896693361472,1.3090214035076919e-05,69.99998690978602,70.0,3999.9994739961726,3999.9999999863135,6.96966869145048e-05,1.3745974324569877e-09,0.0005225604502025777,3.428317584072376e-06,1.3686995127205954e-08,69.99999346702879,6.53297117663563e-06,556.9994226668842,113.00057733311594,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999986909792,1000.0000130902133,0.0,0.0,1.0,0.0,0.0,0.0,0.8405394146609747,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.01345245659806361,0.02460547730558318,4.39315522729472e-06,9.163148969373929e-06,2.5655397296144606e-14,0.027849971133344212,19.49497979334095,0.0003039362265604187,4.437605230133248e-08,0.00027878671099729516,3.6420732091671738e-06,2.3894237730058387e-08,2.199355891923655e-08,0.0,0.0,6.53297117663563e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010086472975931696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.28,63.910219217486336,0.08976764834080689,300.0897807825133,1.3134172888971294e-05,69.99998686582717,70.0,3999.9994712039997,3999.999999986092,6.991202305488781e-05,1.3937144253861597e-09,0.000525316050442464,3.46464978451623e-06,1.390848336599261e-08,69.9999934407048,6.559295157430265e-06,556.8042285789801,113.1957714210201,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999986865832,1000.0000131341721,0.0,0.0,1.0,0.0,0.0,0.0,0.8421293186485626,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.013469176955977241,0.024605434398732237,4.398613941457134e-06,9.193920160770734e-06,2.584527498824438e-14,0.027840211428949005,19.488148000264307,0.0003048395460776547,4.4601984964324617e-08,0.0002796480552503531,3.6725907829636148e-06,2.4222067561221077e-08,2.229943080610102e-08,0.0,0.0,6.559295157430266e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001010555182378275,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.29,63.910107938626886,0.08987888318685684,300.0898920613728,1.3178186288952602e-05,69.99998682181376,70.0,3999.999468403211,3999.9999999858674,7.01274723129294e-05,1.4130519723071603e-09,0.0005280799602998162,3.5012847753549536e-06,1.4133048111893066e-08,69.99999341433639,6.5856635787846195e-06,556.6091028946156,113.39089710538457,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99998682182,1000.0000131781856,0.0,0.0,1.0,0.0,0.0,0.0,0.8437192035574169,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0134858721770703,0.02460539155637135,4.404064445112937e-06,9.224729534395803e-06,2.6036130443278195e-14,0.02783045514473078,19.481318601311546,0.0003057434158616329,4.482859096578643e-08,0.0002805098519721785,3.703291279493822e-06,2.4553625114338574e-08,2.260883155683468e-08,0.0,0.0,6.5856635787846195e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010124630442689003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3,63.909996827022226,0.0899899507236502,300.09000317297745,1.3222254152971538e-05,69.9999867777459,70.0,3999.999465593802,3999.99999998564,7.034303380750576e-05,1.4326120660198129e-09,0.0005308521824496952,3.5382243533203025e-06,1.436072468293509e-08,69.99999338792358,6.612076378329162e-06,556.4140455898197,113.5859544101805,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999986777751,1000.0000132222534,0.0,0.0,1.0,0.0,0.0,0.0,0.8453090693877667,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.013502542299098136,0.024605348778403556,4.40950675060641e-06,9.255577032814528e-06,2.6227966305938326e-14,0.027820702279490985,19.474491595643688,0.00030664783320812766,4.5055870722577346e-08,0.0002813720976382698,3.7341753016847125e-06,2.4888943530415023e-08,2.2921793056234718e-08,0.0,0.0,6.612076378329163e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00101437088326532,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3100000000000005,63.909885882420895,0.09010085120273433,300.09011411757876,1.3266376399101579e-05,69.99998673362366,70.0,3999.9994627757683,3999.999999985409,7.055870665931262e-05,1.4523967119103896e-09,0.000533632719525948,3.575470321022966e-06,1.4591548704585535e-08,69.99999336146647,6.6385334937621335e-06,556.2190566406294,113.78094335937068,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99998673363,1000.0000132663756,0.0,0.0,1.0,0.0,0.0,0.0,0.8468989161398411,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.013519187359759762,0.024605306064732043,4.41494087026338e-06,9.286462598678258e-06,2.6420785219887395e-14,0.027810952832031475,19.46766698242203,0.000307552795419882,4.528382464950807e-08,0.0002822347887314035,3.765243452084261e-06,2.522805615501378e-08,2.3238347390481468e-08,0.0,0.0,6.6385334937621335e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010162786993678093,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.32,63.9097751045718,0.0902115848752806,300.09022489542787,1.3310552945538759e-05,69.99998668944711,70.0,3999.9994599491056,3999.9999999851752,7.077448999086246e-05,1.4724079279932623e-09,0.0005364215741212843,3.613024486953896e-06,1.4825556111273002e-08,69.9999933349651,6.665034862850461e-06,556.0241360230908,113.97586397690941,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999986689452,1000.0000133105523,0.0,0.0,1.0,0.0,0.0,0.0,0.8484887438138686,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.013535807396697967,0.02460526341526014,4.420366816391248e-06,9.317386174724132e-06,2.6614589827749814e-14,0.027801206801154544,19.46084476080818,0.000308458299806592,4.5512453159345294e-08,0.00028309792174162324,3.796496332852952e-06,2.5570996538865946e-08,2.3558526847804886e-08,0.0,0.0,6.665034862850461e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010181864925766424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.33,63.909664493224234,0.09032215199208504,300.09033550677543,1.3354783710601484e-05,69.99998664521635,70.0,3999.999457113809,3999.999999984938,7.099038292648209e-05,1.492647744952565e-09,0.0005392187487873552,3.6508886654856725e-06,1.5062783147910704e-08,69.99999330841953,6.691580423430698e-06,555.8292837132575,114.17071628674263,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999986645222,1000.0000133547829,0.0,0.0,1.0,0.0,0.0,0.0,0.8500785524100783,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.013552402447499383,0.02460522082989133,4.425784601279028e-06,9.348347703774941e-06,2.6809382771103617e-14,0.027791464185662876,19.45402492996401,0.00030936434368489165,4.574175666281682e-08,0.0002839614931662298,3.82793454575529e-06,2.5917798438478106e-08,2.3882363919151107e-08,0.0,0.0,6.691580423430699e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001020094262892094,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.34,63.909554048127845,0.09043255280356897,300.0904459518718,1.3399068612730316e-05,69.99998660093145,70.0,3999.999454269875,3999.9999999846973,7.120638459231006e-05,1.5131182061838456e-09,0.0005420242460348299,3.6890646768738396e-06,1.530326637141914e-08,69.99999328182984,6.718170113409935e-06,555.6344996871923,114.36550031280792,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999986600937,1000.0000133990679,0.0,0.0,1.0,0.0,0.0,0.0,0.8516683419286991,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.013568972549694603,0.024605178308529218,4.431194237197368e-06,9.379347128738993e-06,2.7005166690472178e-14,0.027781724984359615,19.447207489051728,0.0003102709243783376,4.5971735568616316e-08,0.0002848254995097711,3.859558692151299e-06,2.6268495816738466e-08,2.4209891298848912e-08,0.0,0.0,6.718170113409935e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001022002010314439,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.3500000000000005,63.90944376903268,0.09054278755977963,300.09055623096697,1.3443407570487764e-05,69.99998655659249,70.0,3999.9994514172986,3999.9999999844536,7.142249411629405e-05,1.5338213678357228e-09,0.0005448380683334732,3.7275543472582546e-06,1.554704265224887e-08,69.99999325519609,6.744803870766732e-06,555.4397839209657,114.56021607903443,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999986556599,1000.0000134434068,0.0,0.0,1.0,0.0,0.0,0.0,0.85325811236996,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.013585517740758273,0.02460513585107758,4.43659573639859e-06,9.410384392609956e-06,2.7201944225316194e-14,0.02777198919604829,19.4403924372338,0.00031117803921739393,4.620239028340817e-08,0.0002856899372840314,3.89136937298805e-06,2.6623122843521895e-08,2.4541141885276184e-08,0.0,0.0,6.744803870766732e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001023909734843952,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.36,63.90933365568914,0.09065285651039075,300.09066634431053,1.3487800502558068e-05,69.99998651219956,70.0,3999.9994485560755,3999.9999999842066,7.163871062818819e-05,1.5547592988515343e-09,0.0005476602181122225,3.766359508664422e-06,1.5794149175903174e-08,69.99999322851832,6.771481633552031e-06,555.2451363906573,114.75486360934289,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999986512206,1000.0000134877998,0.0,0.0,1.0,0.0,0.0,0.0,0.8548478637340895,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.013602038058109164,0.024605093457440316,4.441989111116711e-06,9.441459438466707e-06,2.739971801402574e-14,0.027762256819532868,19.433579773673006,0.00031208568553941666,4.643372121183233e-08,0.00028655480300802103,3.9233671887911935e-06,2.6981713896293562e-08,2.487614878152633e-08,0.0,0.0,6.771481633552031e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010258174364809072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
