Time,P1,Target,Kd,Ksp,P2,dsp1ksp,dsp1p2kd,h,k0,ka,ks,ku,s,univ,___r1,___r2,___r3,___r4
5.16,12.776297335532659,12.776297335532659,1e-05,0.001,40.0,12.776284393902285,12.776279700833314,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8331851989110746,1.277629733553266,1.8331851989110746,1.277629733553266
5.17,12.781853399506383,12.781853399506383,1e-05,0.001,40.0,12.78184045217518,12.781835756106904,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.833842861795711,1.2781853399506384,1.833842861795711,1.2781853399506384
5.18,12.787410485037407,12.787410485037407,1e-05,0.001,40.0,12.787397532004281,12.787392832934925,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8345008256054682,1.2787410485037407,1.8345008256054682,1.2787410485037407
5.19,12.79296859411438,12.79296859411438,1e-05,0.001,40.0,12.792955635378195,12.792950933305988,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.835159090562512,1.279296859411438,1.835159090562512,1.279296859411438
5.2,12.7985277287262,12.7985277287262,1e-05,0.001,40.0,12.798514764285821,12.79851005920897,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8358176568891857,1.2798527728726201,1.8358176568891857,1.2798527728726201
5.21,12.80408789086204,12.80408789086204,1e-05,0.001,40.0,12.804074920716404,12.804070212633134,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8364765248080313,1.280408789086204,1.8364765248080313,1.280408789086204
5.22,12.809649082511335,12.809649082511335,1e-05,0.001,40.0,12.809636106659251,12.80963139556777,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.837135694541742,1.2809649082511336,1.837135694541742,1.2809649082511336
5.23,12.815211305663789,12.815211305663789,1e-05,0.001,40.0,12.81519832410419,12.815193610002712,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8377951663132241,1.281521130566379,1.8377951663132241,1.281521130566379
5.24,12.820774562309373,12.820774562309373,1e-05,0.001,40.0,12.820761575041164,12.820756857927895,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8384549403455455,1.2820774562309374,1.8384549403455455,1.2820774562309374
5.25,12.826338854438333,12.826338854438333,1e-05,0.001,40.0,12.826325861460298,12.826321141333441,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.839115016861944,1.2826338854438335,1.839115016861944,1.2826338854438335
5.26,12.831904184041187,12.831904184041187,1e-05,0.001,40.0,12.831891185352289,12.831886462210045,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8397753960858743,1.2831904184041187,1.8397753960858743,1.2831904184041187
5.27,12.83747055310873,12.83747055310873,1e-05,0.001,40.0,12.837457548707723,12.8374528225483,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8404360782409273,1.2837470553108732,1.8404360782409273,1.2837470553108732
5.28,12.843037963632032,12.843037963632032,1e-05,0.001,40.0,12.843024953517888,12.843020224339485,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8410970635509223,1.2843037963632034,1.8410970635509223,1.2843037963632034
5.29,12.848606417602443,12.848606417602443,1e-05,0.001,40.0,12.84859340177395,12.848588669574758,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8417583522398115,1.2848606417602444,1.8417583522398115,1.2848606417602444
5.3,12.854175917011599,12.854175917011599,1e-05,0.001,40.0,12.854162895467656,12.854158160245875,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8424199445317653,1.2854175917011599,1.8424199445317653,1.2854175917011599
5.31,12.859746463851414,12.859746463851414,1e-05,0.001,40.0,12.859733436590876,12.859728698344691,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8430818406511145,1.2859746463851414,1.8430818406511145,1.2859746463851414
5.32,12.865318060114092,12.865318060114092,1e-05,0.001,40.0,12.865305027135824,12.865300285863421,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8437440408223766,1.2865318060114093,1.8437440408223766,1.2865318060114093
5.33,12.870890707792118,12.870890707792118,1e-05,0.001,40.0,12.870877669094945,12.870872924794512,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8444065452702454,1.2870890707792118,1.8444065452702454,1.2870890707792118
5.34,12.876464408878272,12.876464408878272,1e-05,0.001,40.0,12.8764513644611,12.876446617130824,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8450693542196088,1.2876464408878272,1.8450693542196088,1.2876464408878272
5.35,12.882039165365628,12.882039165365628,1e-05,0.001,40.0,12.882026115227315,12.882021364865373,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8457324678955185,1.2882039165365629,1.8457324678955185,1.2882039165365629
5.36,12.887614979247545,12.887614979247545,1e-05,0.001,40.0,12.887601923386915,12.887597169991485,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8463958865232095,1.2887614979247546,1.8463958865232095,1.2887614979247546
5.37,12.89319185251768,12.89319185251768,1e-05,0.001,40.0,12.89317879093357,12.893174034502826,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8470596103281027,1.289319185251768,1.8470596103281027,1.289319185251768
5.38,12.898769787169991,12.898769787169991,1e-05,0.001,40.0,12.898756719861238,12.898751960393357,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8477236395357985,1.2898769787169992,1.8477236395357985,1.2898769787169992
5.39,12.904348785198732,12.904348785198732,1e-05,0.001,40.0,12.904335712164174,12.90433094965732,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8483879743720752,1.2904348785198732,1.8483879743720752,1.2904348785198732
5.4,12.90992884859846,12.90992884859846,1e-05,0.001,40.0,12.909915769836982,12.909911004289329,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8490526150629014,1.290992884859846,1.8490526150629014,1.290992884859846
5.41,12.915509979364032,12.915509979364032,1e-05,0.001,40.0,12.915496894874435,12.915492126284143,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8497175618344055,1.2915509979364033,1.8497175618344055,1.2915509979364033
5.42,12.921092179490612,12.921092179490612,1e-05,0.001,40.0,12.921079089271778,12.921074317637014,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.850382814912919,1.2921092179490614,1.850382814912919,1.2921092179490614
5.43,12.926675450973672,12.926675450973672,1e-05,0.001,40.0,12.926662355024368,12.926657580343285,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8510483745249295,1.2926675450973673,1.8510483745249295,1.2926675450973673
5.44,12.932259795808989,12.932259795808989,1e-05,0.001,40.0,12.932246694128146,12.932241916398908,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8517142408971379,1.293225979580899,1.8517142408971379,1.293225979580899
5.45,12.937845215992658,12.937845215992658,1e-05,0.001,40.0,12.937832108579052,12.937827327799813,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.852380414256387,1.2937845215992658,1.852380414256387,1.2937845215992658
5.46,12.943431713521077,12.943431713521077,1e-05,0.001,40.0,12.943418600373553,12.943413816542469,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8530468948297278,1.2943431713521079,1.8530468948297278,1.2943431713521079
5.47,12.949019290390966,12.949019290390966,1e-05,0.001,40.0,12.949006171508286,12.94900138462349,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8537136828443694,1.2949019290390966,1.8537136828443694,1.2949019290390966
5.48,12.954607948599364,12.954607948599364,1e-05,0.001,40.0,12.954594823980413,12.954590034040066,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8543807785277324,1.2954607948599364,1.8543807785277324,1.2954607948599364
5.49,12.96019769014362,12.96019769014362,1e-05,0.001,40.0,12.960184559787216,12.960179766789462,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8550481821073883,1.296019769014362,1.8550481821073883,1.296019769014362
5.5,12.96578851702141,12.96578851702141,1e-05,0.001,40.0,12.965775380926381,12.965770584869357,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8557158938111016,1.296578851702141,1.8557158938111016,1.296578851702141
5.51,12.97138043123073,12.97138043123073,1e-05,0.001,40.0,12.971367289395888,12.971362490277738,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8563839138668121,1.297138043123073,1.8563839138668121,1.297138043123073
5.52,12.976973434769901,12.976973434769901,1e-05,0.001,40.0,12.976960287194059,12.976955485012912,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8570522425026412,1.2976973434769903,1.8570522425026412,1.2976973434769903
5.53,12.982567529637574,12.982567529637574,1e-05,0.001,40.0,12.982554376319516,12.982549571073513,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8577208799468903,1.2982567529637574,1.8577208799468903,1.2982567529637574
5.54,12.988162717832724,12.988162717832724,1e-05,0.001,40.0,12.988149558771344,12.988144750458611,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8583898264280518,1.2988162717832725,1.8583898264280518,1.2988162717832725
5.55,12.99375899786518,12.99375899786518,1e-05,0.001,40.0,12.99374583305919,12.993741021677861,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8590590817574077,1.2993758997865181,1.8590590817574077,1.2993758997865181
5.56,12.99935637884766,12.99935637884766,1e-05,0.001,40.0,12.999343208295933,12.99933839384413,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8597286470144738,1.299935637884766,1.8597286470144738,1.299935637884766
5.57,13.004954859077827,13.004954859077827,1e-05,0.001,40.0,13.004941682779114,13.00493686525496,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.860398521985552,1.3004954859077829,1.860398521985552,1.3004954859077829
5.58,13.01055444055394,13.01055444055394,1e-05,0.001,40.0,13.010541258507118,13.010536437908739,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8610687068996066,1.301055444055394,1.8610687068996066,1.301055444055394
5.59,13.016155125274548,13.016155125274548,1e-05,0.001,40.0,13.016141937478388,13.016137113803893,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8617392019857457,1.3016155125274549,1.8617392019857457,1.3016155125274549
5.6,13.021756915238482,13.021756915238482,1e-05,0.001,40.0,13.021743721691776,13.021738894939284,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8624100074732688,1.3021756915238483,1.8624100074732688,1.3021756915238483
5.61,13.027359812444868,13.027359812444868,1e-05,0.001,40.0,13.027346613146424,13.027341783314048,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8630811235916453,1.3027359812444868,1.8630811235916453,1.3027359812444868
5.62,13.032963818893117,13.032963818893117,1e-05,0.001,40.0,13.032950613841706,13.032945780927559,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8637525505705135,1.3032963818893117,1.8637525505705135,1.3032963818893117
5.63,13.038568936582944,13.038568936582944,1e-05,0.001,40.0,13.038555725777405,13.038550889779591,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.864424288639697,1.3038568936582946,1.864424288639697,1.3038568936582946
5.64,13.044175167514357,13.044175167514357,1e-05,0.001,40.0,13.044161950953422,13.044157111870048,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8650963380291707,1.3044175167514358,1.8650963380291707,1.3044175167514358
5.65,13.049782513687658,13.049782513687658,1e-05,0.001,40.0,13.049769291370175,13.049764449199346,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.865768698969111,1.304978251368766,1.865768698969111,1.304978251368766
5.66,13.055390977103452,13.055390977103452,1e-05,0.001,40.0,13.055377749028208,13.055372903768014,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8664413716898434,1.3055390977103452,1.8664413716898434,1.3055390977103452
5.67,13.061000559762645,13.061000559762645,1e-05,0.001,40.0,13.060987325928348,13.06098247757689,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8671143564218682,1.3061000559762646,1.8671143564218682,1.3061000559762646
5.68,13.06661126366645,13.06661126366645,1e-05,0.001,40.0,13.06659802407195,13.066593172627327,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8677876533958842,1.3066611263666452,1.8677876533958842,1.3066611263666452
5.69,13.072223090816383,13.072223090816383,1e-05,0.001,40.0,13.072209845460428,13.072204990920733,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8684612628427315,1.3072223090816384,1.8684612628427315,1.3072223090816384
5.7,13.077836043214266,13.077836043214266,1e-05,0.001,40.0,13.077822792095656,13.077817934458965,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8691351849934421,1.3077836043214266,1.8691351849934421,1.3077836043214266
5.71,13.083450122862233,13.083450122862233,1e-05,0.001,40.0,13.083436865979806,13.083432005244216,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8698094200792232,1.3083450122862235,1.8698094200792232,1.3083450122862235
5.72,13.089065331762727,13.089065331762727,1e-05,0.001,40.0,13.089052069115162,13.089047205278751,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8704839683314267,1.3089065331762728,1.8704839683314267,1.3089065331762728
5.73,13.094681671918513,13.094681671918513,1e-05,0.001,40.0,13.094668403504649,13.0946635365655,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8711588299816186,1.3094681671918513,1.8711588299816186,1.3094681671918513
5.74,13.10029914533266,13.10029914533266,1e-05,0.001,40.0,13.100285871151254,13.100281001107442,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8718340052615068,1.3100299145332661,1.8718340052615068,1.3100299145332661
5.75,13.105917754008562,13.105917754008562,1e-05,0.001,40.0,13.105904474058363,13.10589960090797,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8725094944029832,1.3105917754008563,1.8725094944029832,1.3105917754008563
5.76,13.111537499949925,13.111537499949925,1e-05,0.001,40.0,13.111524214229663,13.111519337970755,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8731852976381076,1.3111537499949926,1.8731852976381076,1.3111537499949926
5.77,13.117158385160787,13.117158385160787,1e-05,0.001,40.0,13.1171450936693,13.11714021429995,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8738614151991315,1.3117158385160788,1.8738614151991315,1.3117158385160788
5.78,13.122780411645497,13.122780411645497,1e-05,0.001,40.0,13.12276711438148,13.122762231899753,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8745378473184466,1.3122780411645498,1.8745378473184466,1.3122780411645498
5.79,13.128403581408735,13.128403581408735,1e-05,0.001,40.0,13.128390278370993,13.128385392774959,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8752145942286493,1.3128403581408736,1.8752145942286493,1.3128403581408736
5.8,13.134027896455512,13.134027896455512,1e-05,0.001,40.0,13.1340145876428,13.134009698930507,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.875891656162486,1.3134027896455513,1.875891656162486,1.3134027896455513
5.81,13.139653358791156,13.139653358791156,1e-05,0.001,40.0,13.139640044202213,13.13963515237173,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8765690333528857,1.3139653358791157,1.8765690333528857,1.3139653358791157
5.82,13.14527997042134,13.14527997042134,1e-05,0.001,40.0,13.145266650054895,13.145261755104276,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8772467260329455,1.3145279970421342,1.8772467260329455,1.3145279970421342
5.83,13.150907733352055,13.150907733352055,1e-05,0.001,40.0,13.150894407206914,13.150889509134215,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.877924734435948,1.3150907733352055,1.877924734435948,1.3150907733352055
5.84,13.156536649589636,13.156536649589636,1e-05,0.001,40.0,13.156523317664513,13.156518416467783,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.878603058795327,1.3156536649589636,1.878603058795327,1.3156536649589636
5.85,13.162166721140753,13.162166721140753,1e-05,0.001,40.0,13.1621533834344,13.162148479111687,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.879281699344704,1.3162166721140753,1.879281699344704,1.3162166721140753
5.86,13.167797950012412,13.167797950012412,1e-05,0.001,40.0,13.167784606523638,13.167779699072986,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8799606563178761,1.3167797950012412,1.8799606563178761,1.3167797950012412
5.87,13.173430338211958,13.173430338211958,1e-05,0.001,40.0,13.173416988939396,13.17341207835885,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8806399299487853,1.3173430338211958,1.8806399299487853,1.3173430338211958
5.88,13.179063887747079,13.179063887747079,1e-05,0.001,40.0,13.179050532689551,13.179045618977149,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.881319520471588,1.317906388774708,1.881319520471588,1.317906388774708
5.89,13.184698600625808,13.184698600625808,1e-05,0.001,40.0,13.184685239782091,13.184680322935865,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.881999428120585,1.3184698600625808,1.881999428120585,1.3184698600625808
5.9,13.190334478856524,13.190334478856524,1e-05,0.001,40.0,13.19032111222524,13.190316192243236,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8826796531302397,1.3190334478856525,1.8826796531302397,1.3190334478856525
5.91,13.195971524447954,13.195971524447954,1e-05,0.001,40.0,13.195958152027917,13.195953228908154,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8833601957352233,1.3195971524447954,1.8833601957352233,1.3195971524447954
5.92,13.201609739409166,13.201609739409166,1e-05,0.001,40.0,13.201596361199103,13.20159143493962,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8840410561703516,1.3201609739409168,1.8840410561703516,1.3201609739409168
5.93,13.207249125749591,13.207249125749591,1e-05,0.001,40.0,13.207235741748184,13.207230812347003,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8847222346706132,1.3207249125749592,1.8847222346706132,1.3207249125749592
5.94,13.212889685479007,13.212889685479007,1e-05,0.001,40.0,13.212876295685012,13.21287136314015,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8854037314711847,1.3212889685479008,1.8854037314711847,1.3212889685479008
5.95,13.218531420607546,13.218531420607546,1e-05,0.001,40.0,13.21851802501973,13.218513089329218,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8860855468074087,1.3218531420607547,1.8860855468074087,1.3218531420607547
5.96,13.224174333145701,13.224174333145701,1e-05,0.001,40.0,13.224160931762716,13.224155992924564,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8867676809147813,1.3224174333145702,1.8867676809147813,1.3224174333145702
5.97,13.229818425104318,13.229818425104318,1e-05,0.001,40.0,13.229805017924926,13.229800075937149,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8874501340290009,1.3229818425104318,1.8874501340290009,1.3229818425104318
5.98,13.23546369849461,13.23546369849461,1e-05,0.001,40.0,13.235450285517553,13.235445340378172,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8881329063859222,1.3235463698494612,1.8881329063859222,1.3235463698494612
5.99,13.241110155328148,13.241110155328148,1e-05,0.001,40.0,13.241096736552077,13.241091788259089,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8888159982215587,1.3241110155328149,1.8888159982215587,1.3241110155328149
6.0,13.246757797616867,13.246757797616867,1e-05,0.001,40.0,13.246744373040565,13.246739421591977,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.889499409772127,1.3246757797616868,1.889499409772127,1.3246757797616868
6.01,13.252406627373068,13.252406627373068,1e-05,0.001,40.0,13.252393196995254,13.252388242389076,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8901831412739918,1.3252406627373068,1.8901831412739918,1.3252406627373068
6.02,13.258056646609422,13.258056646609422,1e-05,0.001,40.0,13.25804321042879,13.258038252663017,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8908671929636913,1.3258056646609422,1.8908671929636913,1.3258056646609422
6.03,13.263707857338973,13.263707857338973,1e-05,0.001,40.0,13.26369441535417,13.263689454426808,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8915515650779378,1.3263707857338973,1.8915515650779378,1.3263707857338973
6.04,13.269360261575125,13.269360261575125,1e-05,0.001,40.0,13.269346813784912,13.269341849693948,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8922362578536271,1.3269360261575125,1.8922362578536271,1.3269360261575125
6.05,13.275013861331667,13.275013861331667,1e-05,0.001,40.0,13.275000407734769,13.274995440478198,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.892921271527816,1.3275013861331668,1.892921271527816,1.3275013861331668
6.06,13.280668658622757,13.280668658622757,1e-05,0.001,40.0,13.280655199217843,13.280650228793657,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8936066063377268,1.3280668658622758,1.8936066063377268,1.3280668658622758
6.07,13.28632465546293,13.28632465546293,1e-05,0.001,40.0,13.2863111902487,13.286306216654888,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8942922625207639,1.328632465546293,1.8942922625207639,1.328632465546293
6.08,13.291981853867105,13.291981853867105,1e-05,0.001,40.0,13.291968382842256,13.291963406076796,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8949782403145,1.3291981853867105,1.8949782403145,1.3291981853867105
6.09,13.297640255850578,13.297640255850578,1e-05,0.001,40.0,13.297626779013838,13.297621799074708,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.895664539956682,1.3297640255850578,1.895664539956682,1.3297640255850578
6.1,13.303299863429025,13.303299863429025,1e-05,0.001,40.0,13.303286380779056,13.303281397664241,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8963511616852198,1.3303299863429026,1.8963511616852198,1.3303299863429026
6.11,13.30896067861851,13.30896067861851,1e-05,0.001,40.0,13.308947190154052,13.308942203861527,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.897038105738208,1.330896067861851,1.897038105738208,1.330896067861851
6.12,13.314622703435482,13.314622703435482,1e-05,0.001,40.0,13.314609209155199,13.314604219682932,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.8977253723538956,1.3314622703435484,1.8977253723538956,1.3314622703435484
6.13,13.32028593989678,13.32028593989678,1e-05,0.001,40.0,13.320272439799389,13.320267447145351,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.898412961770719,1.332028593989678,1.898412961770719,1.332028593989678
6.14,13.325950390019624,13.325950390019624,1e-05,0.001,40.0,13.32593688410375,13.32593188826591,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.899100874227268,1.3325950390019625,1.899100874227268,1.3325950390019625
6.15,13.331616055821641,13.331616055821641,1e-05,0.001,40.0,13.331602544085996,13.331597545062314,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.899789109962325,1.3331616055821642,1.899789109962325,1.3331616055821642
6.16,13.337282939320836,13.337282939320836,1e-05,0.001,40.0,13.337269421764125,13.337264419552564,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.900477669214832,1.3337282939320838,1.900477669214832,1.3337282939320838
6.17,13.342951042535617,13.342951042535617,1e-05,0.001,40.0,13.342937519156491,13.342932513755004,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.901166552223897,1.3342951042535618,1.901166552223897,1.3342951042535618
6.18,13.34862036748479,13.34862036748479,1e-05,0.001,40.0,13.348606838281965,13.34860182968851,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.901855759228813,1.3348620367484791,1.901855759228813,1.3348620367484791
6.19,13.354290916187555,13.354290916187555,1e-05,0.001,40.0,13.354277381159656,13.354272369372191,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9025452904690252,1.3354290916187557,1.9025452904690252,1.3354290916187557
6.2,13.359962690663513,13.359962690663513,1e-05,0.001,40.0,13.359949149809253,13.359944134825723,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.903235146184172,1.3359962690663514,1.903235146184172,1.3359962690663514
6.21,13.365635692932672,13.365635692932672,1e-05,0.001,40.0,13.365622146250681,13.365617128069038,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9039253266140415,1.3365635692932674,1.9039253266140415,1.3365635692932674
6.22,13.37130992501544,13.37130992501544,1e-05,0.001,40.0,13.371296372504439,13.37129135112262,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.904615831998612,1.3371309925015442,1.904615831998612,1.3371309925015442
6.23,13.376985388932633,13.376985388932633,1e-05,0.001,40.0,13.376971830591268,13.376966806007214,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.905306662578016,1.3376985388932634,1.905306662578016,1.3376985388932634
6.24,13.382662086705473,13.382662086705473,1e-05,0.001,40.0,13.38264852253243,13.38264349474408,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9059978185925688,1.3382662086705475,1.9059978185925688,1.3382662086705475
6.25,13.388340020355589,13.388340020355589,1e-05,0.001,40.0,13.388326450349473,13.388321419354757,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.90668930028274,1.338834002035559,1.90668930028274,1.338834002035559
6.26,13.394019191905027,13.394019191905027,1e-05,0.001,40.0,13.394005616064533,13.394000581861395,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.907381107889196,1.3394019191905029,1.907381107889196,1.3394019191905029
6.27,13.399699603376243,13.399699603376243,1e-05,0.001,40.0,13.399686021700036,13.3996809842864,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9080732416527526,1.3399699603376245,1.9080732416527526,1.3399699603376245
6.28,13.40538125679211,13.40538125679211,1e-05,0.001,40.0,13.405367669278814,13.405362628652599,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.908765701814399,1.340538125679211,1.908765701814399,1.340538125679211
6.29,13.411064154175913,13.411064154175913,1e-05,0.001,40.0,13.411050560824224,13.411045516983362,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9094584886153083,1.3411064154175913,1.9094584886153083,1.3411064154175913
6.3,13.416748297551358,13.416748297551358,1e-05,0.001,40.0,13.416734698359914,13.416729651302317,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9101516022968066,1.341674829755136,1.9101516022968066,1.341674829755136
6.31,13.42243368894257,13.42243368894257,1e-05,0.001,40.0,13.422420083909994,13.422415033633584,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9108450431003967,1.3422433688942572,1.9108450431003967,1.3422433688942572
6.32,13.428120330374098,13.428120330374098,1e-05,0.001,40.0,13.428106719499105,13.428101666001803,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9115388112677663,1.3428120330374098,1.9115388112677663,1.3428120330374098
6.33,13.433808223870914,13.433808223870914,1e-05,0.001,40.0,13.433794607152114,13.433789550431818,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9122329070407451,1.3433808223870916,1.9122329070407451,1.3433808223870916
6.34,13.439497371458412,13.439497371458412,1e-05,0.001,40.0,13.439483748894418,13.439478688949047,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9129273306613512,1.3439497371458413,1.9129273306613512,1.3439497371458413
6.35,13.445187775162418,13.445187775162418,1e-05,0.001,40.0,13.445174146751931,13.445169083579383,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9136220823717804,1.344518777516242,1.9136220823717804,1.344518777516242
6.36,13.450879437009183,13.450879437009183,1e-05,0.001,40.0,13.450865802750807,13.450860736348991,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9143171624143778,1.3450879437009184,1.9143171624143778,1.3450879437009184
6.37,13.456572359025392,13.456572359025392,1e-05,0.001,40.0,13.456558718917774,13.456553649284587,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9150125710316732,1.3456572359025394,1.9150125710316732,1.3456572359025394
6.38,13.462266543238158,13.462266543238158,1e-05,0.001,40.0,13.46225289727992,13.462247824413259,2.0,0.1,40.0,10.0,0.1,1000.0,1.0,1.9157083084663598,1.346226654323816,1.9157083084663598,1.346226654323816
