Time,T,V,S,I,V0,dv,a,di,r,L,b,S0,tme,virus_burst,virus_decay,tumor_growth,tumor_infection,infected_tumor_death
28.544,1397129033.81209,0.0,1397129033.81209,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47324735.10259018,0.0,0.0
28.608,1400157511.022846,0.0,1400157511.022846,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47315143.22619481,0.0,0.0
28.672,1403185366.1392512,0.0,1403185366.1392512,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47305311.02758364,0.0,0.0
28.736,1406212583.8148913,0.0,1406212583.8148913,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47295239.23036953,0.0,0.0
28.8,1409239148.7497792,0.0,1409239148.7497792,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47284928.559964634,0.0,0.0
28.864,1412265045.6906407,0.0,1412265045.6906407,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47274379.74355152,0.0,0.0
28.928,1415290259.4311945,0.0,1415290259.4311945,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47263593.510054596,0.0,0.0
28.992,1418314774.8124352,0.0,1418314774.8124352,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47252570.59011124,0.0,0.0
29.056,1421338576.7229102,0.0,1421338576.7229102,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47241311.71604317,0.0,0.0
29.12,1424361650.098998,0.0,1424361650.098998,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47229817.62182775,0.0,0.0
29.184,1427383979.9251804,0.0,1427383979.9251804,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47218089.043069415,0.0,0.0
29.248,1430405551.2343154,0.0,1430405551.2343154,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47206126.71697098,0.0,0.0
29.312,1433426349.1079078,0.0,1433426349.1079078,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47193931.38230513,0.0,0.0
29.376,1436446358.6763768,0.0,1436446358.6763768,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47181503.77938591,0.0,0.0
29.44,1439465565.1193204,0.0,1439465565.1193204,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47168844.650040165,0.0,0.0
29.504,1442483953.6657817,0.0,1442483953.6657817,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47155954.73757914,0.0,0.0
29.568,1445501509.594508,0.0,1445501509.594508,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47142834.78677003,0.0,0.0
29.632,1448518218.2342117,0.0,1448518218.2342117,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47129485.54380764,0.0,0.0
29.696,1451534064.9638264,0.0,1451534064.9638264,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47115907.756285995,0.0,0.0
29.76,1454549035.2127633,0.0,1454549035.2127633,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47102102.173170134,0.0,0.0
29.824,1457563114.4611638,0.0,1457563114.4611638,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47088069.54476774,0.0,0.0
29.888,1460576288.2401497,0.0,1460576288.2401497,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47073810.6227011,0.0,0.0
29.952,1463588542.132073,0.0,1463588542.132073,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47059326.15987879,0.0,0.0
30.016,1466599861.7707617,0.0,1466599861.7707617,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47044616.91046769,0.0,0.0
30.08,1469610232.8417659,0.0,1469610232.8417659,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47029683.62986487,0.0,0.0
30.144,1472619641.082598,0.0,1472619641.082598,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,47014527.07466961,0.0,0.0
30.208,1475628072.282975,0.0,1475628072.282975,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46999148.0026554,0.0,0.0
30.272,1478635512.2850552,0.0,1478635512.2850552,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46983547.17274212,0.0,0.0
30.336,1481641946.9836757,0.0,1481641946.9836757,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46967725.344968125,0.0,0.0
30.4,1484647362.326585,0.0,1484647362.326585,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46951683.280462496,0.0,0.0
30.464,1487651744.3146765,0.0,1487651744.3146765,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46935421.741417244,0.0,0.0
30.528,1490655079.0022156,0.0,1490655079.0022156,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46918941.491059735,0.0,0.0
30.592,1493657352.49707,0.0,1493657352.49707,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46902243.29362499,0.0,0.0
30.656,1496658550.9609342,0.0,1496658550.9609342,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46885327.914328136,0.0,0.0
30.72,1499658660.6095517,0.0,1499658660.6095517,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46868196.11933693,0.0,0.0
30.784,1502657667.7129385,0.0,1502657667.7129385,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46850848.67574434,0.0,0.0
30.848,1505655558.5955997,0.0,1505655558.5955997,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46833286.35154111,0.0,0.0
30.912,1508652319.6367488,0.0,1508652319.6367488,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46815509.9155885,0.0,0.0
30.976,1511647937.2549932,0.0,1511647937.2549932,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46797520.1376849,0.0,0.0
31.04,1514642396.1212616,0.0,1514642396.1212616,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46779317.79947394,0.0,0.0
31.104,1517635681.42005,0.0,1517635681.42005,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46760903.681083985,0.0,0.0
31.168,1520627779.5857437,0.0,1520627779.5857437,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46742278.5563219,0.0,0.0
31.232,1523618677.1041374,0.0,1523618677.1041374,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46723443.19980196,0.0,0.0
31.296,1526608360.5125782,0.0,1526608360.5125782,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46704398.38692072,0.0,0.0
31.36,1529596816.4001055,0.0,1529596816.4001055,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46685144.89383181,0.0,0.0
31.424,1532584031.4075875,0.0,1532584031.4075875,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46665683.49742102,0.0,0.0
31.488,1535569992.227856,0.0,1535569992.227856,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46646014.975281306,0.0,0.0
31.552,1538554685.605839,0.0,1538554685.605839,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46626140.10568794,0.0,0.0
31.616,1541538098.3386908,0.0,1541538098.3386908,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46606059.66757385,0.0,0.0
31.68,1544520217.2759185,0.0,1544520217.2759185,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46585774.44050493,0.0,0.0
31.744,1547501029.3195062,0.0,1547501029.3195062,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46565285.20465556,0.0,0.0
31.808,1550480521.4240386,0.0,1550480521.4240386,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46544592.74078405,0.0,0.0
31.872,1553458680.5968194,0.0,1553458680.5968194,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46523697.830208406,0.0,0.0
31.936,1556435493.89799,0.0,1556435493.89799,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46502601.25478201,0.0,0.0
32.0,1559410948.440642,0.0,1559410948.440642,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46481303.79686954,0.0,0.0
32.064,1562385031.3909311,0.0,1562385031.3909311,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46459806.23932288,0.0,0.0
32.128,1565357729.9681866,0.0,1565357729.9681866,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46438109.3654572,0.0,0.0
32.192,1568329031.4450176,0.0,1568329031.4450176,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46416213.95902707,0.0,0.0
32.256,1571298923.1474175,0.0,1571298923.1474175,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46394120.80420282,0.0,0.0
32.32,1574267392.454869,0.0,1574267392.454869,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46371830.68554687,0.0,0.0
32.384,1577234426.8004391,0.0,1577234426.8004391,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46349344.38799013,0.0,0.0
32.448,1580200013.6708806,0.0,1580200013.6708806,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46326662.69680873,0.0,0.0
32.512,1583164140.6067233,0.0,1583164140.6067233,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46303786.39760062,0.0,0.0
32.576,1586126795.2023687,0.0,1586126795.2023687,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46280716.276262365,0.0,0.0
32.64,1589087965.106178,0.0,1589087965.106178,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46257453.11896611,0.0,0.0
32.704,1592047638.0205595,0.0,1592047638.0205595,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46233997.71213657,0.0,0.0
32.768,1595005801.702054,0.0,1595005801.702054,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46210350.84242817,0.0,0.0
32.832,1597962443.9614158,0.0,1597962443.9614158,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46186513.296702266,0.0,0.0
32.896,1600917552.6636922,0.0,1600917552.6636922,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46162485.862004556,0.0,0.0
32.96,1603871115.7283025,0.0,1603871115.7283025,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46138269.32554252,0.0,0.0
33.024,1606823121.1291099,0.0,1606823121.1291099,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46113864.47466298,0.0,0.0
33.088,1609773556.894495,0.0,1609773556.894495,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46089272.096829854,0.0,0.0
33.152,1612722411.1074262,0.0,1612722411.1074262,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46064492.979601935,0.0,0.0
33.216,1615669671.9055235,0.0,1615669671.9055235,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46039527.91061082,0.0,0.0
33.28,1618615327.481128,0.0,1618615327.481128,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,46014377.67753901,0.0,0.0
33.344,1621559366.0813587,0.0,1621559366.0813587,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45989043.06809804,0.0,0.0
33.408,1624501776.0081758,0.0,1624501776.0081758,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45963524.87000676,0.0,0.0
33.472,1627442545.618436,0.0,1627442545.618436,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45937823.87096974,0.0,0.0
33.536,1630381663.3239477,0.0,1630381663.3239477,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45911940.858655855,0.0,0.0
33.6,1633319117.5915217,0.0,1633319117.5915217,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45885876.62067688,0.0,0.0
33.664,1636254896.943023,0.0,1636254896.943023,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45859631.94456628,0.0,0.0
33.728,1639188989.9554152,0.0,1639188989.9554152,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45833207.61775804,0.0,0.0
33.792,1642121385.2608075,0.0,1642121385.2608075,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45806604.42756584,0.0,0.0
33.856,1645052071.546494,0.0,1645052071.546494,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45779823.16116204,0.0,0.0
33.92,1647981037.5549955,0.0,1647981037.5549955,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45752864.605556995,0.0,0.0
33.984,1650908272.084095,0.0,1650908272.084095,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45725729.547578484,0.0,0.0
34.048,1653833763.9868734,0.0,1653833763.9868734,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45698418.77385116,0.0,0.0
34.112,1656757502.1717398,0.0,1656757502.1717398,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45670933.07077628,0.0,0.0
34.176,1659679475.6024625,0.0,1659679475.6024625,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45643273.22451135,0.0,0.0
34.24,1662599673.298195,0.0,1662599673.298195,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45615440.02095016,0.0,0.0
34.304,1665518084.3335004,0.0,1665518084.3335004,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45587434.245702736,0.0,0.0
34.368,1668434697.8383744,0.0,1668434697.8383744,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45559256.68407547,0.0,0.0
34.432,1671349502.998263,0.0,1671349502.998263,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45530908.121051475,0.0,0.0
34.496,1674262489.0540812,0.0,1674262489.0540812,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45502389.34127096,0.0,0.0
34.56,1677173645.3022258,0.0,1677173645.3022258,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45473701.12901179,0.0,0.0
34.624,1680082961.094588,0.0,1680082961.094588,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45444844.268170156,0.0,0.0
34.688,1682990425.838564,0.0,1682990425.838564,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45415819.54224134,0.0,0.0
34.752,1685896028.9970586,0.0,1685896028.9970586,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45386627.73430081,0.0,0.0
34.816,1688799760.0884938,0.0,1688799760.0884938,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45357269.62698508,0.0,0.0
34.88,1691701608.6868067,0.0,1691701608.6868067,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45327746.00247308,0.0,0.0
34.944,1694601564.4214518,0.0,1694601564.4214518,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45298057.64246745,0.0,0.0
35.008,1697499616.977396,0.0,1697499616.977396,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45268205.328176014,0.0,0.0
35.072,1700395756.0951142,0.0,1700395756.0951142,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45238189.84029341,0.0,0.0
35.136,1703289971.5705802,0.0,1703289971.5705802,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45208011.95898278,0.0,0.0
35.2,1706182253.2552567,0.0,1706182253.2552567,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45177672.46385777,0.0,0.0
35.264,1709072591.056081,0.0,1709072591.056081,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45147172.13396446,0.0,0.0
35.328,1711960974.9354515,0.0,1711960974.9354515,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45116511.747763544,0.0,0.0
35.392,1714847394.9112067,0.0,1714847394.9112067,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45085692.08311266,0.0,0.0
35.456,1717731841.0566075,0.0,1717731841.0566075,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45054713.917248785,0.0,0.0
35.52,1720614303.5003107,0.0,1720614303.5003107,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,45023578.02677085,0.0,0.0
35.584,1723494772.426346,0.0,1723494772.426346,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44992285.18762245,0.0,0.0
35.648,1726373238.0740871,0.0,1726373238.0740871,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44960836.17507467,0.0,0.0
35.712,1729249690.73822,0.0,1729249690.73822,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44929231.763709106,0.0,0.0
35.776,1732124120.7687106,0.0,1732124120.7687106,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44897472.72740102,0.0,0.0
35.84,1734996518.570769,0.0,1734996518.570769,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44865559.83930257,0.0,0.0
35.904,1737866874.604811,0.0,1737866874.604811,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44833493.87182626,0.0,0.0
35.968,1740735179.386417,0.0,1740735179.386417,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44801275.59662854,0.0,0.0
36.032,1743601423.4838936,0.0,1743601423.4838936,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44768905.78462057,0.0,0.0
36.096,1746465595.393179,0.0,1746465595.393179,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44736385.23014569,0.0,0.0
36.16,1749327683.7587144,0.0,1749327683.7587144,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44703714.72618905,0.0,0.0
36.224,1752187679.05043,0.0,1752187679.05043,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44670895.045034945,0.0,0.0
36.288,1755045571.7846103,0.0,1755045571.7846103,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44637926.958291255,0.0,0.0
36.352,1757901352.52369,0.0,1757901352.52369,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44604811.23687774,0.0,0.0
36.416,1760755011.876043,0.0,1760755011.876043,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44571548.65101467,0.0,0.0
36.48,1763606540.495772,0.0,1763606540.495772,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44538139.97021156,0.0,0.0
36.544,1766455929.0824885,0.0,1766455929.0824885,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44504585.96325619,0.0,0.0
36.608,1769303168.381095,0.0,1769303168.381095,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44470887.3982037,0.0,0.0
36.672,1772148249.18156,0.0,1772148249.18156,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44437045.04236606,0.0,0.0
36.736,1774991162.3186913,0.0,1774991162.3186913,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44403059.6623015,0.0,0.0
36.8,1777831898.6719031,0.0,1777831898.6719031,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44368932.023804426,0.0,0.0
36.864,1780670449.1649823,0.0,1780670449.1649823,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44334662.89189527,0.0,0.0
36.928,1783506804.76585,0.0,1783506804.76585,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44300253.03081073,0.0,0.0
36.992,1786340956.4863188,0.0,1786340956.4863188,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44265703.20399405,0.0,0.0
37.056,1789172895.381847,0.0,1789172895.381847,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44231014.1740857,0.0,0.0
37.12,1792002612.551289,0.0,1792002612.551289,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44196186.702914044,0.0,0.0
37.184,1794830099.1366427,0.0,1794830099.1366427,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44161221.55148635,0.0,0.0
37.248,1797655346.322792,0.0,1797655346.322792,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44126119.47997998,0.0,0.0
37.312,1800478345.337247,0.0,1800478345.337247,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44090881.247733735,0.0,0.0
37.376,1803299087.4498787,0.0,1803299087.4498787,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44055507.613239445,0.0,0.0
37.44,1806117563.972653,0.0,1806117563.972653,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,44019999.33413376,0.0,0.0
37.504,1808933766.2593577,0.0,1808933766.2593577,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43984357.16719011,0.0,0.0
37.568,1811747685.7053277,0.0,1811747685.7053277,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43948581.868310936,0.0,0.0
37.632,1814559313.747168,0.0,1814559313.747168,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43912674.19252004,0.0,0.0
37.696,1817368641.8624685,0.0,1817368641.8624685,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43876634.8939552,0.0,0.0
37.76,1820175661.56952,0.0,1820175661.56952,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43840464.725861005,0.0,0.0
37.824,1822980364.4270236,0.0,1822980364.4270236,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43804164.44058185,0.0,0.0
37.888,1825782742.0337987,0.0,1825782742.0337987,0.0,0.0,0.0,0.0,0.0,0.037,3490000000.0,0.0,251000000.0,1.0,0.0,0.0,43767734.7895551,0.0,0.0
