Time,Pt,M,N,P,kpn,kpm,Ninf,kptn,kptm,mupt,knp,knpt,snr,munr,mun,knm,kmp,kmm,kmn,kmpt,smr,mumr,mum,fi2,fEN,R1,R2,ENinf,ken,EMinf,kem,Cn,Cm1,Cm2,kpg,pinf,kbp,sb,mub,kpb,C,E,fEM_Kmm_E,compartment,Pathogen_Growth,Pathogen_Destruction_Background_Response,Pathogen_Destruction_Neutrophils,Pathogen_Destruction_Macrophages,Debris_Destruction_Neutrophils,Debris_Destruction_Macrophages,Debris_Neutrophil_Decay,Debris_Decay_Intrinsic,Macrophage_Recruitment,Macrophage_Activation,Neutrophil_Activation,Neutrophil_Destruction_Macrophage
10.12,0.00081134439808115,0.06659071662735477,0.00022886245257939514,1.5127595875235102e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.06659042837322786,0.00027727731351882015,0.040087600266579176,0.002409692862566959,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,2.178373806033853e-13,5.445934515084294e-13,1.2127871843807772e-16,3.505588751769651e-14,3.7740638557638496e-07,0.00017072775644355828,0.00023343970163098305,0.0003001974272900255,0.011748039506768766,0.03329535831367739,0.00027727731351882015,9.78411130122968e-05
10.14,0.0008066133031258665,0.06616125257980147,0.0002277878039565399,1.1129088232083269e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.06616096886798684,0.0002756616325855549,0.03985412220057785,0.002395641510479473,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,1.6025887054199897e-13,4.006471763549791e-13,8.880352201192141e-17,2.5623631849807502e-14,3.734416895577668e-07,0.00016863756373170177,0.0002323435600356707,0.0002984469221565706,0.011684319408450492,0.03308062628990074,0.0002756616325855549,9.675364879500615e-05
10.16,0.0008019393257820461,0.06573485415103397,0.00022672493811151412,-2.4927215032161367e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.0657345748921022,0.0002740654439408166,0.0396233231141906,0.002381759797528855,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-3.5895189646312375e-14,-8.973797411578185e-14,-1.9797629362963546e-17,-5.702257994173352e-15,3.6954325389794466e-07,0.00016657984451575226,0.00023125943687374442,0.00029671755053935705,0.011621279994775784,0.032867427075516986,0.0002740654439408166,9.568154486335476e-05
10.18,0.0007973181433264694,0.06531143024237575,0.0002256730069565063,-1.040817816327424e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.0653111553509287,0.0002724872718554894,0.03939500917599809,0.0023680348854966385,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-1.4987776555114913e-13,-3.7469441387788884e-13,-8.228003555247142e-17,-2.3656000904772814e-14,3.657070120453276e-07,0.0001645531104283927,0.00023018646709563643,0.00029500771303079366,0.011558869948576543,0.032655715121187874,0.0002724872718554894,9.462415411774157e-05
10.2,0.0007927496054528139,0.06489097732230643,0.0002246319807647104,-1.2023292796425863e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.06489070671450864,0.0002709270654487234,0.03916917362189813,0.002354466327983488,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-1.7313541626853257e-13,-4.3283854067135273e-13,-9.460958714841781e-17,-2.715095883752462e-14,3.6193219896469566e-07,0.00016255697957971992,0.00022912462038000462,0.00029331735401754116,0.011497088966391974,0.03244548866115322,0.0002709270654487234,9.358130964766262e-05
10.22,0.0007882332513575318,0.0644734847673729,0.0002236017686000443,-7.851248996835698e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.06447321836109912,0.00026938466779109045,0.03894579572902301,0.002341052756393845,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-1.130579855544341e-13,-2.8264496388609433e-13,-6.149702724425485e-17,-1.761559612611612e-14,3.5821781976736364e-07,0.00016059099312824038,0.00022807380397204518,0.0002916463030022868,0.011435932902141302,0.03223674238368645,0.00026938466779109045,9.255281069148069e-05
10.24,0.0007837683787531284,0.06405893685696355,0.00022258223233735284,-4.0181937708584495e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.06405867457189618,0.00026785983946054503,0.03872484394772742,0.0023277920848261517,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-5.786199030036169e-14,-1.4465497575090659e-13,-3.133008023804463e-17,-8.957525816271614e-15,3.5456270923191354e-07,0.00015865463670515425,0.0002270338769840999,0.0002899943001386575,0.0113753946110326,0.032029468428481776,0.00026785983946054503,9.153843229115759e-05
10.26,0.0007793540656788998,0.06364731257644798,0.00022157319051870577,-2.1740929890979526e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.06364705433415986,0.00026635226600851076,0.038506276835908855,0.002314681575028112,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-3.130693904301052e-14,-7.826734760752701e-14,-1.6874676824359773e-17,-4.815436588241242e-15,3.5096555214569955e-07,0.00015674734618165013,0.00022600465432907988,0.0002883610043011929,0.011315464194974105,0.03182365628822399,0.00026635226600851076,9.053792735191695e-05
10.28,0.0007749899521397583,0.0632386032334024,0.00022057457227712455,-1.7885648988828877e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.06323834895700838,0.00026486182490047624,0.03829007818246297,0.0023017201578236393,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-2.5755334543913583e-14,-6.438833635978444e-14,-1.3819753172760832e-17,-3.936085014031873e-15,3.4742548030515166e-07,0.00015486870869982206,0.00022498606372266705,0.00028674628229171056,0.011256138634570997,0.0316193016167012,0.00026486182490047624,8.955111478075755e-05
10.3,0.0007706751190636497,0.06283278737670937,0.00021958619670310112,-3.029436748627347e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.0628325369911381,0.0002633882026526445,0.03807620664480673,0.0022889051035657826,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-4.362388918023381e-14,-1.0905972295058586e-13,-2.330274395724258e-17,-6.6240824406513424e-15,3.439412153249173e-07,0.00015301817444842423,0.00022397792063716314,0.0002851497940535504,0.011197407980492076,0.03141639368835469,0.0002633882026526445,8.857775324992374e-05
10.32,0.0007664086988882155,0.06242984487765991,0.00021860789302866,-6.302030227246716e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.06242959830958342,0.0002619311033585099,0.03786462320464705,0.0022762338355872104,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-9.074923527235274e-14,-2.2687308818088775e-13,-4.8259904448840055e-17,-1.3691475903640906e-14,3.4051153754074916e-07,0.00015119521559169518,0.0002229800508892332,0.00028357121858863974,0.011139262876298938,0.031214922438829954,0.0002619311033585099,8.761761093311688e-05
10.34,0.000762189953146355,0.06202975792163209,0.00021763951555774452,-1.1256409280075452e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.06202951509936085,0.00026049027518970424,0.03765529460526412,0.0022637041606467867,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-1.620922936330866e-13,-4.052307340827352e-13,-8.58178763761153e-17,-2.4298390407225298e-14,3.3713534216797897e-07,0.00014939934333498258,0.00022199230586889942,0.00028201028266415133,0.011081695507126345,0.031014878960816044,0.00026049027518970424,8.667047261797299e-05
10.36,0.000758018327588454,0.061632511996180465,0.00021668095437164537,-1.646489351853076e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.06163227284953521,0.0002590655292246643,0.037448195811638746,0.0022513144326482557,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-2.370944666668431e-13,-5.92736166667148e-13,-1.2497403830803338e-16,-3.531395458008757e-14,3.338116774181255e-07,0.00014763011995518068,0.00022101457345907827,0.000280466781207728,0.011024700283339725,0.030816255998090233,0.0002590655292246643,8.573614488126061e-05
10.38,0.0007538931322714424,0.06123809015649691,0.0002157320731982814,-2.12936623360775e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.06123785461684372,0.00025765663018617304,0.037243295732698134,0.0022390626024718415,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-3.0662873763951635e-13,-7.665718440988581e-13,-1.6091821903876794e-16,-4.537844130421124e-14,3.3053950535858986e-07,0.00014588708177693468,0.00022004671466224702,0.0002789404589404337,0.01096826991558603,0.030619045078248454,0.00025765663018617304,8.481442312881666e-05
10.4,0.0007498136841490991,0.06084647543428231,0.0002147927370443715,-2.5064353756740857e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.060846243434496156,0.000256263345141647,0.037040563575709805,0.002226946641482193,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-3.609266940970689e-13,-9.023167352427649e-13,-1.885889493324258e-16,-5.307249760334218e-14,3.273178084911242e-07,0.0001441697732217579,0.00021908859178525894,0.00027743106313516666,0.010912397161217058,0.030423237717141154,0.000256263345141647,8.390510608676999e-05
10.42,0.0007457793583411376,0.06045765099706532,0.00021386282183932448,-2.673247292843013e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.060457422471473114,0.0002548854610145798,0.03683997108554609,0.0022149646938032217,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-3.8494761016939437e-13,-9.62369025423592e-13,-2.0026938579546617e-16,-5.6242939052037875e-14,3.241456262876283e-07,0.00014247775685124038,0.00021814007827611098,0.0002759383625862209,0.01085707544287713,0.03022882549853266,0.0002548854610145798,8.300799971305877e-05
10.44,0.0007417895073444067,0.060071599959546224,0.00021294219926431458,-2.539592750057139e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.060071374843904755,0.0002535227569915024,0.036641489020111766,0.0022031148363664274,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-3.657013560082285e-13,-9.142533900206667e-13,-1.8943749884113647e-16,-5.308977615776177e-14,3.210219960839791e-07,0.00014081059714103768,0.00021720104324960088,0.0002744621177174305,0.010802297878364675,0.030035799979773112,0.0002535227569915024,8.212291091483129e-05
10.46,0.0007378401563781742,0.059688215258975934,0.0002120300811481631,-2.2431620476693285e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.05968799349215622,0.00025217387582518,0.036444937663364915,0.00219138526404883,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-3.2301533486438366e-13,-8.075383371610337e-13,-1.6660892619783135e-16,-4.659366491269227e-14,3.1794354500052854e-07,0.0001391670271088003,0.00021627068277112635,0.00027300085785992445,0.01074801598204024,0.029844107629487967,0.00025217387582518,8.124927366583691e-05
10.48,0.0007339395920853784,0.05930772156233121,0.00021112811097286926,-1.2768170795321929e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.05930750307996348,0.000250841648112165,0.03625069177913957,0.0021798005882691096,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-1.8386165945263591e-13,-4.596541486316139e-13,-9.443106391425254e-17,-2.6352241841163112e-14,3.149158516953776e-07,0.00013754887379322986,0.00021535067319232665,0.00027155764907159,0.010694334410995696,0.029653860781165605,0.000250841648112165,8.038790860929382e-05
10.5,0.0007300802922215555,0.05892991425025708,0.00021023479672057814,-2.027810575463108e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.058929698992876554,0.000249523504961593,0.036058411131476134,0.002168338467862371,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-2.9200472286668754e-14,-7.30011807166725e-14,-1.4933861534534987e-17,-4.158539685566123e-15,3.1193297509722054e-07,0.0001359539814815425,0.0002144394926549897,0.00027012970812197553,0.010641160295378248,0.02946495712512854,0.000249523504961593,7.953785051263391e-05
10.52,0.0007262622567867055,0.05855479332275354,0.00020935013839128969,9.789460182883174e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.05855458123186396,0.0002482194466668946,0.03586809572037464,0.002156998902828614,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,1.4096822663351767e-13,3.524205665837799e-13,7.179135228751332e-17,1.9947977404016625e-14,3.0899448573454346e-07,0.0001343821041016666,0.00021353714115911548,0.000268717035011081,0.010588494687895508,0.02927739666137677,0.0002482194466668946,7.869899017342899e-05
10.54,0.0007224853445628293,0.05818235439020027,0.00020847410764366037,1.8753126039806348e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.05818214540833162,0.00024692942527661276,0.03567973912198667,0.002145781473681283,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,2.7004501497321116e-13,6.751125374329757e-13,1.3695122882022052e-16,3.7970179292585645e-14,3.0609985702122017e-07,0.00013283296169786822,0.00021264358979653357,0.0002673195774882468,0.010536336852828586,0.029091177195100133,0.00024692942527661276,7.787120282358792e-05
10.56,0.0007187492588080463,0.05781258827249345,0.0002076066449629738,1.7453591327850903e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.05781238234326325,0.0002456533397074068,0.03549332784091503,0.0021346852989667315,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,2.513317151210528e-13,6.283292878025869e-13,1.2693055828069323e-16,3.511437258978555e-14,3.032484574041496e-07,0.00013130623799090718,0.0002117587778622333,0.0002659372257589771,0.01048468408068757,0.028906294136246725,0.0002456533397074068,7.705434700256194e-05
10.58,0.0007150533812548158,0.05744547693516808,0.0002067476273226455,1.1633734127341611e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.057445274003416764,0.00024439097907633973,0.035308833835473986,0.002123708542531324,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,1.6752577143371911e-13,4.188144285842777e-13,8.425579987839472e-17,2.3256945953055772e-14,3.0043943605390955e-07,0.000129801542225878,0.00021088257986909842,0.0002645697510642818,0.010433529608806884,0.02872273846758404,0.00024439097907633973,7.624824772909838e-05
10.6,0.0007113973465481243,0.05708100966895592,0.00020589698200711433,4.4751752797640686e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.05708080968059716,0.00024314221887210662,0.03512624053160267,0.0021128501193266027,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,6.444252402860258e-14,1.6110631007150347e-13,3.2277520694490973e-17,8.889542669417102e-15,2.9767213301491837e-07,0.00012831855148408115,0.00021001492164725663,0.00026321701822280597,0.01038286982846217,0.02854050483447796,0.00024314221887210662,7.545276056892271e-05
10.62,0.0007077802566599318,0.05671915970864881,0.00020505453012142165,1.094375682670322e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.056718962610908474,0.00024190675263878727,0.03494550716261101,0.0021021073622992364,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,1.5759009830452636e-14,3.939752457613141e-14,7.86096639926114e-18,2.160100499282757e-15,2.949455222694707e-07,0.00012685681564897906,0.00020915562072385007,0.00026187869496417475,0.01033269439213769,0.028359579854324406,0.00024190675263878727,7.466768305833073e-05
10.64,0.0007042020738421171,0.05635992553071913,0.00020422026414936467,-2.2334653141116153e-16,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.056359731271691485,0.000240684567738983,0.03476663199098715,0.0020914801593071614,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,-3.216190052320726e-15,-8.040475130801821e-15,-1.5977844240863614e-18,-4.380537170797517e-16,2.922591957623959e-07,0.00012541610127096223,0.00020830466943235198,0.0002605547673215833,0.010283003761012514,0.028179962765359563,0.000240684567738983,7.389291091338292e-05
10.66,0.0007006620605320544,0.05600328456524571,0.0002033940371673161,1.8800069474246004e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.0560030930942141,0.0002394754125033918,0.03458958149926003,0.0020809663198132523,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,2.7072100042914244e-14,6.768025010728508e-14,1.3394848568963387e-17,3.663959902484743e-15,2.8961226183680397e-07,0.00012399600662725123,0.00020746191791066242,0.0002592449623968601,0.010233789550327546,0.028001642282622856,0.0002394754125033918,7.312826317301696e-05
10.68,0.0006971595540877411,0.055649216715586806,0.00020257571717434447,9.499402054755939e-15,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.05564902798296073,0.00023827906084579876,0.034414325585456956,0.002070563875807591,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,1.3679138958848548e-13,3.419784739712002e-13,6.740991688445599e-17,1.8396410678674476e-14,2.870038938486584e-07,0.00012259615484749414,0.00020662723151783135,0.0002579490350124642,0.010185044294577398,0.027824608357793403,0.00023827906084579876,7.237357005877604e-05
10.7,0.0006936939184992381,0.055297702547132614,0.00020176517740397103,2.422094324630326e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.05529751650441116,0.0002370952957674401,0.03424083534792893,0.0020602709383685416,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,3.4878158274676656e-13,8.719539568668294e-13,1.7118961017169567e-16,4.660965871023714e-14,2.844332953166762e-07,0.00012121618086681923,0.00020580048095205044,0.0002566667498447181,0.010136760834190845,0.027648851273566307,0.0002370952957674401,7.162866692062405e-05
10.72,0.0006902647658774335,0.054948728793173834,0.00020096233985712706,4.288986557234818e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.05494854539281239,0.00023592398500400677,0.034069093067986646,0.0020500863554099814,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,6.176140642418125e-13,1.5440351606042585e-12,3.0193224838743277e-16,8.201440324022407e-14,2.8189985090201284e-07,0.00011985578163396554,0.00020498158665426962,0.0002553979633746504,0.0100889350976988,0.027474364396586917,0.00023592398500400677,7.089341658994258e-05
10.74,0.000686871629045107,0.054602280216021364,0.00020016711095090223,6.386636989811942e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.05460209941144742,0.00023476496920547872,0.03389907745337657,0.0020400087393867387,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,9.196757265329167e-13,2.2991893163316872e-12,4.478216546324709e-16,1.2135587816224354e-13,2.794028994170637e-07,0.00011851464019159513,0.00020417045316992028,0.0002541425027466896,0.010041561998402391,0.027301140108010682,0.00023476496920547872,7.016767563249855e-05
10.76,0.0006835139992802739,0.05425834054524733,0.00019937938893688635,8.630445703011854e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.05425816229085862,0.0002336180748262921,0.03373076533939682,0.002030036579379646,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,1.2427841812337016e-12,3.10696045308315e-12,6.027727665789739e-16,1.6295869901156827e-13,2.769417604832108e-07,0.00011719243466323245,0.0002033669767156241,0.00025290017973370136,0.009994635906103643,0.027129170272623664,0.0002336180748262921,6.945129833614253e-05
10.78,0.0006801913875193461,0.05391689363703739,0.00019859907578445463,1.0528191671444595e-13,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.05391671788817478,0.00023248313502104859,0.033564134424024464,0.002020168422783314,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,1.5160596006880138e-12,3.790149001718391e-12,7.324384642113604e-16,1.9754064799722452e-13,2.745157761405724e-07,0.00011588885139667573,0.0002025710573001437,0.000251670813382158,0.00994815140910798,0.026958446818518694,0.00023248313502104859,6.874414239514363e-05
10.8,0.000676903340166667,0.05357792357601487,0.0001978260801706584,1.0852218615724665e-13,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.05357775028893035,0.00023135999503847451,0.03339916396169297,0.002010402922202821,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,1.5627194806643433e-12,3.906798701659112e-12,7.520422100273219e-16,2.0234023575781373e-13,2.721243208910751e-07,0.0001146035876882485,0.00020178260177407156,0.0002504542358616668,0.009902103508939063,0.026788961788007434,0.00023135999503847451,6.804607000021772e-05
10.82,0.0006736493783703529,0.05324141428413582,0.00019706030599610488,8.898563629008225e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.05324124341598282,0.00023024849150483524,0.03323583209850459,0.002000738655324316,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,1.2813931625771789e-12,3.2034829064417733e-12,6.142698511818571e-16,1.6487216609417415e-13,2.6976676100155115e-07,0.00011333634047745904,0.000201001512116027,0.00024925026999703055,0.00985648687741989,0.02662070714206791,0.00023024849150483524,6.735694331705008e-05
10.84,0.0006704290228669108,0.052907349681202816,0.00019630165708860186,4.084239476323882e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.05290718119001779,0.00022914846090225276,0.033074116962602776,0.0019911741986327345,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,5.881304845906378e-13,1.4703262114763473e-12,2.8085056489531625e-16,7.519778810305727e-14,2.6744247104985893e-07,0.0001120868109296573,0.0002002276902303739,0.000248058738460757,0.009811296160858348,0.026453674840601408,0.00022914846090225276,6.66766263195091e-05
10.86,0.0006672418231544909,0.052575713900474774,0.00019555004299678165,1.3105936555561234e-14,35.03,34.8,0.11,2.03,3.16,0.37,17.58,2.97,0.38,3.3,1.02,6.42,18.52,0.06,10.58,41.5,0.17,0.54,0.5,0.052575547745148644,0.00022805974964252554,0.03291399795008853,0.0019817082149992406,6.8,5.37,5.0,4.97,175.72,72.84,13.06,14.4,20.0,0.2,0.12,0.048,14.4,0.0,0.0,0.06,1.0,1.8872548640008166e-13,4.718137160001786e-13,8.977721198706682e-17,2.397900240063859e-14,2.6515085325082126e-07,0.00011085470968538794,0.00019946104385671728,0.00024687947456716164,0.009766526339966495,0.026287856950237387,0.00022805974964252554,6.600498699415912e-05
