data_set_T_baseline,data_set_EXC2_baseline,data_set_FV1_baseline,data_set_FV2_baseline,data_set_FV3_baseline,data_set_FV4_baseline,data_set_H1_baseline,data_set_H2_baseline,data_set_H3_baseline,data_set_H4_baseline,data_set_INH1_baseline,data_set_INH2_baseline,data_set_INH3_baseline,data_set_INH4_baseline,data_set_M2_baseline,data_set_M3_baseline,data_set_M4_baseline,data_set_V1_baseline,data_set_V2_baseline,data_set_V3_baseline,data_set_V4_baseline
9080.0,0.031489134,0.05248189,0.020471016,0.1588552,0.074902631,0.4022879,0.25358155,0.40405247,0.41606158,0.02098044,0.065361694,0.016027741,0.077626146,0.19115469,0.2165561,0.036686916,-55.147022,-45.472248,-36.667084,-40.05484
9090.0,0.031628232,0.052713722,0.020721052,0.15837528,0.076157607,0.40313137,0.25400633,0.4033964,0.4156509,0.020939274,0.065608606,0.016240511,0.077485196,0.19028302,0.21658929,0.036803644,-55.109802,-45.422665,-36.681469,-39.982944
9100.0,0.031748276,0.052913792,0.020738849,0.15720154,0.076551691,0.40396932,0.25442794,0.40274441,0.41523731,0.020798469,0.065409921,0.016270895,0.076962352,0.18941627,0.2166149,0.036923274,-55.077808,-45.419159,-36.716797,-39.960594
9110.0,0.031883184,0.05313864,0.020989988,0.1567629,0.077778131,0.40480182,0.25484678,0.40209675,0.41482148,0.020762034,0.065659419,0.016482899,0.076840296,0.18855433,0.21663238,0.037045263,-55.041985,-45.369984,-36.730057,-39.891701
9120.0,0.032008074,0.053346787,0.021123158,0.1559957,0.07855995,0.40562898,0.25526261,0.40145314,0.41440311,0.020677861,0.065686822,0.016601892,0.076535009,0.18769722,0.2166426,0.037169881,-55.008953,-45.344143,-36.753315,-39.848301
9130.0,0.032121435,0.053535726,0.021128053,0.15484938,0.078857422,0.40645084,0.25567541,0.40081346,0.41398239,0.020539032,0.06546656,0.016619703,0.076020636,0.18684494,0.21664587,0.037297014,-54.979073,-45.343197,-36.788246,-39.831894
9140.0,0.032253128,0.053755213,0.021410519,0.15456329,0.080142811,0.40726751,0.25608554,0.40017793,0.41355979,0.020522553,0.065774933,0.016853452,0.07597664,0.18599737,0.21664165,0.037426237,-54.944485,-45.288921,-36.796997,-39.761635
9150.0,0.032368541,0.053947568,0.021482877,0.1536718,0.080653727,0.40807906,0.25649264,0.39954621,0.41313493,0.020418782,0.065687507,0.016922412,0.075597174,0.1851546,0.21663101,0.037557922,-54.914284,-45.275127,-36.824352,-39.73399
9160.0,0.03248848,0.054147471,0.021641722,0.15305279,0.081460305,0.40888554,0.256897,0.39891839,0.41270822,0.020353504,0.065762341,0.017058048,0.075366274,0.18431653,0.21661368,0.037691709,-54.883003,-45.24501,-36.843422,-39.690678
9170.0,0.032595359,0.054325599,0.021641614,0.1519711,0.081674643,0.40968698,0.25729838,0.3982943,0.41227952,0.020221507,0.065534592,0.017068701,0.074879482,0.1834832,0.2165903,0.037827726,-54.855221,-45.245033,-36.876896,-39.679234
9180.0,0.032720618,0.054534361,0.021918042,0.15172191,0.082872547,0.41048354,0.25769717,0.39767411,0.41184935,0.020208327,0.065826677,0.017294452,0.074850269,0.18265447,0.21656026,0.037965536,-54.822773,-45.193134,-36.884636,-39.615772
9190.0,0.032832086,0.054720145,0.022011163,0.15095986,0.083396398,0.41127521,0.258093,0.39705753,0.41141737,0.020120928,0.065778084,0.017376516,0.074535288,0.18183045,0.21652454,0.038105495,-54.793991,-45.175793,-36.908371,-39.58828
9200.0,0.032938965,0.054898273,0.022062814,0.15008476,0.083749391,0.41206205,0.25848603,0.39644462,0.41098377,0.020016836,0.065647699,0.017425157,0.074156985,0.18101107,0.2164831,0.038247384,-54.766487,-45.166206,-36.935745,-39.569843
9210.0,0.033057,0.055094998,0.022288503,0.14971751,0.084721051,0.41284412,0.25887644,0.39583537,0.4105489,0.019985504,0.065840043,0.017609155,0.074059427,0.18019626,0.21643573,0.038390942,-54.736202,-45.124573,-36.947273,-39.519459
9220.0,0.033157643,0.055262741,0.022278056,0.14869496,0.084826156,0.41362146,0.2592639,0.39522958,0.41011238,0.019859262,0.065595485,0.017608142,0.07359615,0.17938608,0.21638326,0.038536482,-54.710464,-45.126492,-36.979496,-39.514042
9230.0,0.033275861,0.055459771,0.022536865,0.14844567,0.085884482,0.41439417,0.25964883,0.39462745,0.40967479,0.019843975,0.065845668,0.017816342,0.073561609,0.17858042,0.21632503,0.038683496,-54.680325,-45.079231,-36.987377,-39.459816
9240.0,0.033377785,0.055629641,0.022574002,0.14758316,0.086130768,0.41516224,0.26003084,0.39402869,0.40923575,0.019739855,0.06568668,0.017850939,0.073184617,0.17777936,0.21626197,0.038832363,-54.654419,-45.072495,-37.014736,-39.447285
9250.0,0.033499155,0.055831924,0.022905083,0.14754979,0.087421596,0.41592577,0.26041037,0.39343354,0.4087958,0.019755049,0.066064924,0.018114131,0.073268935,0.17698275,0.21619338,0.038982563,-54.623669,-45.012901,-37.015797,-39.382126
9260.0,0.033594783,0.055991307,0.022875076,0.14652252,0.087401122,0.41668472,0.26078692,0.39284164,0.40835443,0.019626331,0.065781415,0.018095102,0.072797656,0.17619073,0.21612047,0.039134622,-54.59951,-45.018265,-37.048561,-39.383152
9270.0,0.033706408,0.056177348,0.023087414,0.14617425,0.088240303,0.41743922,0.26116094,0.39225319,0.40791225,0.019595386,0.065939143,0.018264463,0.072704643,0.17540313,0.21604237,0.039287951,-54.571396,-44.980438,-37.059711,-39.341251
9280.0,0.033802979,0.056338299,0.023095476,0.14527625,0.088326089,0.41818926,0.26153213,0.39166799,0.40746889,0.019484421,0.065722413,0.01827359,0.072302952,0.17462006,0.21595994,0.039442904,-54.547146,-44.979008,-37.088566,-39.336987
9290.0,0.033929545,0.05654924,0.0235503,0.14559577,0.090004817,0.41893494,0.26190096,0.39108631,0.40702501,0.019549543,0.066312306,0.018630421,0.072583184,0.17384133,0.21587226,0.039598841,-54.515461,-44.899139,-37.078281,-39.254303
9300.0,0.034010563,0.056684271,0.023349736,0.14414573,0.089324206,0.41967618,0.26226664,0.39050761,0.4065797,0.019358078,0.065716609,0.018476052,0.071870498,0.17306717,0.2157812,0.039756685,-54.495235,-44.934174,-37.125103,-39.287659
9310.0,0.034127165,0.056878604,0.023675924,0.14413005,0.090516932,0.42041314,0.26263005,0.38993236,0.40613404,0.019374011,0.066070192,0.018731402,0.071961299,0.17229728,0.21568497,0.039915357,-54.466206,-44.877342,-37.12561,-39.229359
9320.0,0.034218103,0.057030167,0.023636203,0.14313819,0.090389088,0.4211458,0.26299053,0.38936016,0.4056873,0.019248109,0.065764032,0.018701177,0.071503043,0.17153189,0.21558508,0.040075593,-54.44363,-44.884224,-37.157864,-39.235573
9330.0,0.03432687,0.057211451,0.023863504,0.14286608,0.091206141,0.4218742,0.26334858,0.38879129,0.40524009,0.019226352,0.065935679,0.01887841,0.071448781,0.17077078,0.21548067,0.040236793,-54.416702,-44.845009,-37.166748,-39.195984
9340.0,0.034422711,0.057371184,0.023911776,0.14211869,0.091371439,0.42259833,0.26370385,0.38822544,0.4047921,0.019135408,0.065783478,0.018915638,0.071126945,0.17001407,0.21537253,0.040399291,-54.393044,-44.836727,-37.191212,-39.188015
9350.0,0.03453381,0.05755635,0.024193693,0.14199729,0.092349865,0.42331833,0.26405668,0.38766286,0.40434369,0.019134911,0.066044226,0.019133709,0.071156889,0.16926163,0.2152601,0.040562708,-54.365692,-44.788689,-37.195198,-39.141098
9360.0,0.034626126,0.057710212,0.024199326,0.14115594,0.092346005,0.42403412,0.26440668,0.38710323,0.40389448,0.019029683,0.065815903,0.019136896,0.070779972,0.16851357,0.21514425,0.040727429,-54.343029,-44.787735,-37.222889,-39.141285
9370.0,0.034724999,0.057875,0.024311813,0.14059676,0.092705749,0.4247458,0.26475415,0.3865467,0.40344489,0.018965181,0.065772854,0.019222375,0.070562087,0.16776977,0.21502449,0.040893089,-54.318821,-44.768723,-37.241367,-39.124146
9380.0,0.034831278,0.058052134,0.024541324,0.1403455,0.093465216,0.42545336,0.26509908,0.38599327,0.40299487,0.018945165,0.065932848,0.019398056,0.070517868,0.16703022,0.21490088,0.041059647,-54.29287,-44.730198,-37.249695,-39.088161
9390.0,0.034933243,0.05822207,0.02470707,0.13994034,0.0939928,0.42615685,0.26544139,0.38544285,0.40254441,0.018902434,0.065981731,0.019523881,0.07038527,0.16629493,0.21477376,0.041227225,-54.26804,-44.702595,-37.263142,-39.063316
9400.0,0.035029251,0.058382086,0.024792936,0.13932344,0.094227694,0.42685628,0.26578104,0.38489535,0.40209347,0.018828847,0.065885641,0.019587146,0.070133433,0.16556391,0.21464328,0.041395783,-54.244724,-44.688366,-37.283684,-39.052296
9410.0,0.035138093,0.058563489,0.025073903,0.1392139,0.095136039,0.42755169,0.26611829,0.38435096,0.40164235,0.018828779,0.066128567,0.019801144,0.070168428,0.16483705,0.21450906,0.041565072,-54.218365,-44.642136,-37.287338,-39.009907
9420.0,0.035225507,0.058709178,0.025036152,0.13829285,0.094923235,0.42824307,0.2664527,0.38380933,0.40119064,0.018710455,0.065816037,0.019767853,0.069742627,0.16411446,0.21437196,0.041735467,-54.19725,-44.648319,-37.318169,-39.019806
9430.0,0.035348013,0.058913358,0.02553663,0.13873696,0.096567839,0.42893052,0.26678494,0.38327089,0.4007391,0.018790638,0.066429332,0.020150371,0.070092618,0.16339594,0.21423076,0.041906249,-54.16774,-44.567093,-37.30328,-38.943821
9440.0,0.035427425,0.059045706,0.025381729,0.13753451,0.095932432,0.42961398,0.26711416,0.38273504,0.40028679,0.018630801,0.06591405,0.020025659,0.069505051,0.16268173,0.21408731,0.04207835,-54.148663,-44.592064,-37.343681,-38.973042
9450.0,0.035522167,0.05920361,0.025464313,0.13693337,0.09611097,0.4302935,0.26744097,0.38220218,0.39983445,0.018558336,0.065805301,0.020084137,0.069259316,0.16197161,0.21394035,0.042251013,-54.125954,-44.578732,-37.363991,-38.964813
9460.0,0.035631619,0.059386034,0.025776787,0.13690226,0.097071603,0.43096915,0.26776543,0.38167229,0.39938211,0.018568857,0.066085093,0.020319652,0.069339052,0.16126557,0.21378997,0.042424213,-54.099789,-44.528664,-37.365044,-38.920776
9470.0,0.035720453,0.059534088,0.025772816,0.13609549,0.096934609,0.43164089,0.26808712,0.38114509,0.39892939,0.018465955,0.065826163,0.020310421,0.068974815,0.16056372,0.21363699,0.042598378,-54.078609,-44.529297,-37.392422,-38.927032
9480.0,0.035824299,0.059707168,0.025996644,0.13585642,0.097578436,0.43230879,0.26840645,0.38062084,0.39847669,0.018445728,0.065954767,0.020476909,0.068934381,0.1598659,0.21348071,0.042773031,-54.053913,-44.49379,-37.400562,-38.897701
9490.0,0.035920471,0.059867449,0.026111439,0.13533968,0.097832568,0.43297282,0.26872316,0.38009933,0.39802387,0.018384948,0.065891482,0.020558491,0.068736285,0.15917219,0.21332169,0.042948399,-54.031105,-44.475693,-37.418198,-38.886169
9500.0,0.036026187,0.060043648,0.026373666,0.13519199,0.098580346,0.43363303,0.26903746,0.37958068,0.39757106,0.018377705,0.066075943,0.020753218,0.068748496,0.15848249,0.21315958,0.043124277,-54.006092,-44.434647,-37.423248,-38.852394
9510.0,0.036117919,0.060196534,0.026416995,0.13451871,0.098577119,0.43428943,0.26934913,0.37906468,0.39711803,0.018293494,0.065893188,0.020779053,0.06845852,0.1577969,0.21299495,0.04330093,-53.984447,-44.427902,-37.446331,-38.852543
9520.0,0.036215145,0.060358573,0.026549771,0.13405091,0.098870546,0.43494207,0.26965833,0.37855148,0.3966651,0.018239422,0.065854907,0.02087339,0.068287842,0.15711533,0.21282746,0.043478057,-53.961563,-44.407303,-37.462425,-38.839352
9530.0,0.036326565,0.060544275,0.026905771,0.13412447,0.099906728,0.43559092,0.2699652,0.37804112,0.39621234,0.018264161,0.066185631,0.021138798,0.068427749,0.15643768,0.21265696,0.043655559,-53.935406,-44.352562,-37.459892,-38.793045
9540.0,0.036409874,0.06068312,0.026816575,0.13314044,0.099438116,0.43623599,0.27026927,0.37753326,0.39575928,0.018134126,0.065779351,0.021061851,0.067958169,0.15576415,0.21248439,0.04383393,-53.915897,-44.366211,-37.493889,-38.813934
9550.0,0.036521196,0.060868658,0.027170368,0.13320763,0.10044993,0.4368774,0.27057117,0.37702829,0.39530659,0.018157704,0.066101037,0.021324718,0.068094544,0.15509449,0.21230862,0.04401245,-53.889896,-44.312328,-37.491562,-38.76894
9560.0,0.036607783,0.061012976,0.027133923,0.13235486,0.10014363,0.43751502,0.27087033,0.37652585,0.39485371,0.018046511,0.065778904,0.021287536,0.067699857,0.15442888,0.21213081,0.044191748,-53.86972,-44.317848,-37.521183,-38.78252
9570.0,0.036733892,0.061223153,0.027729409,0.13297418,0.10193598,0.43814901,0.27116743,0.37602633,0.3944014,0.018150812,0.066483825,0.021734444,0.068157203,0.15376706,0.21194965,0.044371001,-53.84042,-44.228561,-37.499657,-38.703587
9580.0,0.036806464,0.061344106,0.027462156,0.13159332,0.10085475,0.43877923,0.27146152,0.37552914,0.39394861,0.017961986,0.065786622,0.021520032,0.067455642,0.15310937,0.21176714,0.044551358,-53.823597,-44.268398,-37.547775,-38.751053
9590.0,0.036906514,0.061510857,0.027633883,0.1312343,0.10122647,0.43940583,0.27175343,0.37503472,0.39349625,0.017922685,0.065801203,0.021641653,0.067345604,0.15245549,0.2115816,0.044731781,-53.800461,-44.24276,-37.560356,-38.734684
9600.0,0.037013408,0.061689015,0.027917836,0.13112952,0.10195705,0.44002876,0.27204299,0.37454301,0.39304414,0.017920544,0.065992087,0.021848554,0.067383632,0.15180548,0.21139354,0.04491251,-53.775803,-44.200699,-37.564034,-38.702663
9610.0,0.037104465,0.061840773,0.027939539,0.13042894,0.10182209,0.44064805,0.27232993,0.37405378,0.39259204,0.017830949,0.065762438,0.021854827,0.06707488,0.15115941,0.21120346,0.045093816,-53.754852,-44.197502,-37.588688,-38.708565
9620.0,0.037213057,0.062021762,0.028246168,0.13037641,0.10261251,0.44126374,0.27261463,0.37356725,0.39214033,0.017836239,0.065985382,0.022078326,0.067143232,0.15051712,0.21101068,0.045275256,-53.729931,-44.15258,-37.590538,-38.67411
9630.0,0.037304141,0.062173568,0.028265852,0.12967212,0.10245727,0.44187576,0.27289671,0.3730832,0.39168867,0.017745875,0.065748654,0.022082375,0.066832207,0.14987876,0.21081601,0.045457248,-53.70908,-44.149712,-37.615444,-38.680859
9640.0,0.037408322,0.0623472,0.028496532,0.12944628,0.10298396,0.44248423,0.27317649,0.37260181,0.39123738,0.017725544,0.065845683,0.022247117,0.06679979,0.14924416,0.21061881,0.045639403,-53.685287,-44.116249,-37.623455,-38.658001
9650.0,0.037505638,0.062509395,0.028613418,0.12896331,0.10313266,0.4430891,0.27345383,0.37212291,0.39078626,0.017667403,0.06575989,0.022324685,0.066617519,0.14861342,0.21041957,0.045821939,-53.66312,-44.099396,-37.640625,-38.651569
9660.0,0.037605356,0.062675595,0.02876192,0.1285594,0.10338247,0.44369039,0.27372876,0.37164658,0.39033541,0.01762066,0.065725774,0.022426276,0.066480301,0.14798647,0.21021809,0.04600475,-53.640457,-44.078079,-37.655025,-38.640778
9670.0,0.037707575,0.06284596,0.028952109,0.12823689,0.10375842,0.44428813,0.27400133,0.37117279,0.38988492,0.017585987,0.065751486,0.022559186,0.066392235,0.14736329,0.21001442,0.046187781,-53.617287,-44.05093,-37.666553,-38.624577
9680.0,0.037812475,0.063020796,0.029183274,0.12800963,0.10425751,0.4448823,0.27427152,0.37070152,0.38943473,0.017565066,0.065839857,0.02272284,0.066359319,0.14674386,0.2098086,0.046371046,-53.593571,-44.018169,-37.67469,-38.603157
9690.0,0.03790985,0.063183084,0.029284677,0.12749951,0.10433532,0.44547296,0.27453926,0.37023273,0.38898477,0.017502466,0.065725461,0.022787571,0.06616018,0.14612822,0.20960085,0.046554647,-53.571609,-44.003876,-37.693005,-38.599827
9700.0,0.03800742,0.063345701,0.029388281,0.12698828,0.10441284,0.44606009,0.27480465,0.36976641,0.38853514,0.017439727,0.065610684,0.022853611,0.065961212,0.14551631,0.20939107,0.046738464,-53.54966,-43.989323,-37.711418,-38.596508
9710.0,0.038118482,0.063530803,0.029708819,0.12695104,0.10517975,0.44664368,0.27506778,0.36930266,0.38808599,0.017446576,0.0658307,0.023084279,0.066040613,0.14490807,0.209179,0.04692233,-53.524734,-43.944611,-37.712761,-38.563808
9720.0,0.038211957,0.063686594,0.029734846,0.12627932,0.10499858,0.44722378,0.27532837,0.36884126,0.38763702,0.017359894,0.065594994,0.023090838,0.065746151,0.14430362,0.2089653,0.047106616,-53.503811,-43.940998,-37.737057,-38.571514
9730.0,0.038340922,0.063901536,0.030346777,0.12686154,0.1066731,0.44780043,0.27558693,0.36838257,0.38718879,0.017457789,0.066254541,0.023541722,0.066191725,0.14370272,0.20874892,0.047290657,-53.475018,-43.856991,-37.715992,-38.500736
9740.0,0.038425241,0.064042069,0.030201996,0.12583117,0.10595027,0.44837353,0.27584276,0.36792603,0.38674045,0.01731815,0.065759495,0.023418711,0.065684624,0.14310566,0.20853153,0.047475424,-53.456242,-43.87672,-37.75333,-38.531166
9750.0,0.038520526,0.064200878,0.030245045,0.12519012,0.10580914,0.44894317,0.27609631,0.36747196,0.38629264,0.017235903,0.065544076,0.023437483,0.065409072,0.14251222,0.20831202,0.047660198,-53.43507,-43.870846,-37.776691,-38.537128
9760.0,0.038631134,0.064385228,0.030532712,0.12507695,0.10643952,0.44950938,0.2763477,0.36702046,0.38584536,0.017231211,0.065702632,0.023641603,0.06544444,0.14192237,0.20809032,0.047844943,-53.410557,-43.831791,-37.780827,-38.510548
9770.0,0.038730122,0.064550206,0.030621458,0.12454014,0.10643845,0.45007211,0.27659664,0.36657128,0.38539839,0.017164094,0.065557376,0.023694798,0.065229498,0.1413362,0.20786701,0.048029967,-53.388672,-43.819817,-37.800484,-38.510593
9780.0,0.038836204,0.064727008,0.030824866,0.12424702,0.10678875,0.45063141,0.27684331,0.36612454,0.38495192,0.017132709,0.065583318,0.023834357,0.06515862,0.14075361,0.20764175,0.048215032,-53.36528,-43.792496,-37.811249,-38.49588
9790.0,0.038945522,0.064909205,0.031073503,0.12404964,0.10727813,0.45118725,0.27708772,0.36568022,0.3845059,0.017115377,0.065676838,0.024008008,0.06514439,0.14017463,0.20741461,0.048400182,-53.341232,-43.759335,-37.818512,-38.475403
9800.0,0.039042741,0.065071233,0.031118274,0.12341783,0.10712194,0.45173967,0.27732968,0.36523819,0.3840602,0.017034058,0.065459393,0.024027061,0.064873509,0.13959926,0.20718594,0.048585564,-53.319901,-43.753387,-37.84182,-38.48193
9810.0,0.039166078,0.065276794,0.031596154,0.12368764,0.10830356,0.45228872,0.27756962,0.36479872,0.38361523,0.017085508,0.065886728,0.024372872,0.06513828,0.13902739,0.20695502,0.048770741,-53.292912,-43.690456,-37.831852,-38.432751
9820.0,0.039256912,0.06542819,0.031512544,0.12279642,0.10775038,0.45283428,0.27780694,0.36436141,0.3831704,0.016965808,0.06548015,0.024295045,0.064712152,0.13845919,0.20672299,0.048956387,-53.273083,-43.701401,-37.864845,-38.455715
9830.0,0.039363105,0.065605178,0.031682763,0.12243434,0.10797472,0.45337647,0.27804214,0.36392656,0.38272616,0.016923914,0.065449692,0.024408394,0.064600281,0.13789448,0.20648897,0.049141929,-53.249954,-43.67915,-37.878307,-38.446388
9840.0,0.039469458,0.065782428,0.031848263,0.12205961,0.10818075,0.4539153,0.27827504,0.36349404,0.38228244,0.016880162,0.065410316,0.024517996,0.064481303,0.13733329,0.20625325,0.049327537,-53.226852,-43.657623,-37.892277,-38.43784
9850.0,0.039577346,0.065962248,0.032034382,0.12172212,0.10844337,0.4544507,0.27850568,0.36306384,0.38183919,0.016841916,0.065397985,0.024642797,0.064385265,0.13677563,0.20601584,0.049513176,-53.203476,-43.633549,-37.904888,-38.426964
9860.0,0.03968595,0.066143252,0.032226153,0.12139558,0.10871664,0.45498273,0.27873409,0.362636,0.38139644,0.016805198,0.065391801,0.024771523,0.064295858,0.13622145,0.20577677,0.049698856,-53.18,-43.608879,-37.917122,-38.415668
9870.0,0.039793845,0.066323072,0.03239622,0.12102772,0.10892079,0.45551139,0.2789602,0.36221048,0.38095421,0.016762277,0.065353721,0.024883771,0.064181343,0.13567077,0.20553608,0.049884588,-53.156742,-43.587124,-37.930935,-38.407249
9880.0,0.039902594,0.066504322,0.032571632,0.12067042,0.10913817,0.45603669,0.2791841,0.36178726,0.38051248,0.016720874,0.065322466,0.024999887,0.064073175,0.13512357,0.20529379,0.050070342,-53.133354,-43.5648,-37.944386,-38.3983
9890.0,0.040012661,0.06668777,0.03276315,0.12033945,0.10939804,0.45655861,0.27940574,0.36136636,0.38007128,0.016683402,0.065311067,0.025127793,0.063981697,0.13457981,0.20504989,0.0502561,-53.109745,-43.540554,-37.956879,-38.387619
9900.0,0.040123001,0.066871665,0.032951254,0.12000308,0.10964173,0.45707721,0.27962518,0.36094776,0.37963063,0.016645011,0.065293349,0.025252838,0.063886762,0.13403951,0.20480441,0.050441869,-53.08614,-43.51688,-37.969604,-38.377625
9910.0,0.040233172,0.067055292,0.033125695,0.11964127,0.10984213,0.45759243,0.27984235,0.36053145,0.37919047,0.01660279,0.065255783,0.025367523,0.063776277,0.13350263,0.20455737,0.050627653,-53.062626,-43.495037,-37.983326,-38.369419
9920.0,0.040344466,0.067240775,0.033310059,0.11929672,0.11006847,0.45810434,0.28005734,0.36011741,0.37875089,0.016563118,0.06523066,0.025489459,0.063676544,0.13296917,0.20430879,0.050813422,-53.038937,-43.472073,-37.996429,-38.360168
