T,EXC2,FV1,FV2,FV3,FV4,FV5,H1,H2,H3,H4,H5,INH1,INH2,INH3,INH4,M2,M3,M4,V1,V2,V3,V4,V5
960.0,0.025240036,0.042066727,0.022240371,0.14367853,0.090849355,0.025296137,0.46802399,0.27113843,0.37047237,0.40552053,0.53961617,0.019322557,0.066048011,0.015161209,0.071327455,0.17055403,0.23447895,0.041650683,-57.004169,-45.133419,-37.14027,-39.213234,-61.211857
970.0,0.025277412,0.042129017,0.022328505,0.14325656,0.090766676,0.025261246,0.46885645,0.27149516,0.36996076,0.40507421,0.54063427,0.019268569,0.065909274,0.015212436,0.071163997,0.16979183,0.23425283,0.041803606,-56.99181,-45.117237,-37.154007,-39.217239,-61.223186
980.0,0.025323138,0.042205229,0.022601893,0.14329325,0.09135741,0.025248688,0.46968532,0.27184916,0.36945149,0.40462881,0.54164982,0.019282017,0.066096395,0.015388284,0.071262524,0.16903399,0.23402542,0.041956149,-56.976715,-45.06744,-37.152809,-39.18869,-61.227264
990.0,0.025361298,0.042268828,0.022701377,0.14290313,0.091312848,0.025215028,0.47051048,0.27220011,0.3689445,0.40418398,0.5426628,0.019232584,0.0659777,0.015447084,0.071116827,0.16828057,0.23379725,0.042108651,-56.964138,-45.049465,-37.165535,-39.190838,-61.238213
1000.0,0.025399465,0.042332441,0.022799488,0.14249988,0.091265656,0.025181346,0.47133201,0.2725482,0.36843976,0.4037399,0.54367322,0.019181471,0.065854669,0.015505007,0.070964798,0.16753151,0.2335681,0.042260937,-56.951576,-45.031815,-37.178719,-39.193111,-61.249184
1010.0,0.025450561,0.042417604,0.023194423,0.14282368,0.092273392,0.025182998,0.47214997,0.2728937,0.36793742,0.4032968,0.54468113,0.01923706,0.066244408,0.015762122,0.071228981,0.1667867,0.23333751,0.042412754,-56.934788,-44.961502,-37.168133,-39.144749,-61.248646
1020.0,0.025478611,0.042464349,0.023054268,0.14184259,0.09137176,0.025121171,0.47296426,0.27323589,0.36743715,0.40285397,0.54568642,0.019100901,0.065709032,0.015659995,0.070745446,0.16604634,0.23310672,0.042564843,-56.925583,-44.98632,-37.200279,-39.188,-61.268818
1030.0,0.025526132,0.042543553,0.023362825,0.1419512,0.092063047,0.025112396,0.473775,0.27357563,0.36693934,0.40241227,0.54668927,0.019124847,0.065945737,0.015858956,0.070886888,0.16531016,0.2328743,0.042716324,-56.910015,-44.931877,-37.196709,-39.154804,-61.271683
1040.0,0.025563352,0.042605586,0.023427311,0.14147267,0.091890059,0.025074752,0.47458211,0.27391234,0.36644366,0.40197107,0.54768956,0.019062435,0.065764636,0.015894188,0.070690893,0.16457832,0.23264125,0.042867828,-56.897839,-44.920586,-37.212448,-39.16309,-61.283997
1050.0,0.02560368,0.042672802,0.023563519,0.14115901,0.091969326,0.025045682,0.47538567,0.27424634,0.36595029,0.40153068,0.54868728,0.019024417,0.065703735,0.015977498,0.070590615,0.16385072,0.23240714,0.043019049,-56.884666,-44.896839,-37.222786,-39.159294,-61.293514
1060.0,0.025657408,0.042762347,0.024011929,0.1415915,0.093136847,0.025052339,0.47618568,0.27457777,0.36545929,0.40109131,0.54968256,0.019095991,0.066170759,0.016269894,0.07091976,0.16312729,0.23217162,0.043169796,-56.867149,-44.819599,-37.208534,-39.103687,-61.291332
1070.0,0.025683381,0.042805634,0.023805732,0.14046098,0.092016734,0.024984112,0.47698206,0.27490592,0.36497024,0.40065208,0.55067521,0.018937875,0.065529488,0.016123774,0.070349164,0.16240823,0.2319361,0.043320905,-56.858692,-44.854942,-37.245865,-39.157021,-61.313709
1080.0,0.025732348,0.042887248,0.024138188,0.14061475,0.092769638,0.024977315,0.47777498,0.27523175,0.36448365,0.40021408,0.55166548,0.018968388,0.065796874,0.016338306,0.070518091,0.16169325,0.23169884,0.043471344,-56.842773,-44.798103,-37.240772,-39.121109,-61.315941
1090.0,0.025766268,0.042943783,0.024114102,0.13992086,0.092284054,0.024930248,0.47856429,0.27555454,0.36399916,0.39977649,0.55265319,0.01887437,0.065463848,0.016314143,0.070198618,0.16098253,0.23146117,0.04362189,-56.83176,-44.802197,-37.26379,-39.144241,-61.331417
1100.0,0.025815355,0.04302559,0.02444396,0.14005938,0.093022853,0.024922807,0.47935015,0.27587485,0.36351702,0.39933991,0.55363846,0.018902764,0.06572289,0.016526833,0.070359908,0.16027589,0.23122206,0.043771923,-56.815853,-44.746498,-37.259186,-39.109089,-61.333866
1110.0,0.025852747,0.043087915,0.024493188,0.13954331,0.092792295,0.02488392,0.48013246,0.27619222,0.36303699,0.39890385,0.55462116,0.018834798,0.065514386,0.016551759,0.070142448,0.15957345,0.23098242,0.043921996,-56.803753,-44.738247,-37.276352,-39.120029,-61.346676
1120.0,0.025894264,0.043157104,0.024640638,0.13924724,0.092897013,0.024856253,0.48091125,0.27650699,0.36255917,0.39846861,0.55560142,0.018799359,0.065465853,0.016642323,0.070053443,0.15887512,0.23074174,0.044071771,-56.790337,-44.713634,-37.286224,-39.115059,-61.355804
1130.0,0.025947653,0.043246087,0.025068903,0.13960741,0.093953624,0.024859032,0.48168659,0.27681923,0.3620837,0.3980343,0.55657923,0.01886023,0.06588009,0.016920416,0.070344009,0.15818083,0.23049973,0.044221114,-56.773117,-44.642956,-37.27422,-39.065155,-61.354889
1140.0,0.025977515,0.04329586,0.024928063,0.13864551,0.093079269,0.024799695,0.48245841,0.2771284,0.36161017,0.39760029,0.55755442,0.01872688,0.065358073,0.016818423,0.0698689,0.15749077,0.23025763,0.044370726,-56.763496,-44.666069,-37.306343,-39.106415,-61.374493
1150.0,0.026019661,0.043366101,0.025082443,0.13836682,0.093200907,0.02477273,0.48322681,0.27743509,0.36113894,0.39716727,0.55852729,0.018693866,0.065319315,0.016913483,0.069789805,0.15680471,0.23001422,0.044519883,-56.749943,-44.640739,-37.315685,-39.100655,-61.383415
1160.0,0.026073631,0.043456051,0.025521474,0.13873835,0.094274625,0.024776315,0.48399174,0.27773935,0.36067,0.39673516,0.55949771,0.018756414,0.06574174,0.017198376,0.070088699,0.15612262,0.22976953,0.044668604,-56.732613,-44.56953,-37.303234,-39.050095,-61.382229
1170.0,0.026103085,0.043505143,0.025358731,0.13773386,0.093334466,0.024715232,0.48475316,0.2780405,0.360203,0.39630333,0.56046551,0.018616751,0.065188482,0.017081928,0.069587857,0.15544473,0.22952476,0.044817623,-56.723171,-44.595787,-37.336964,-39.094337,-61.402477
1180.0,0.026155282,0.043592136,0.025748981,0.13799143,0.094235905,0.02471325,0.48551121,0.27833945,0.35973838,0.39587265,0.56143105,0.018662468,0.06552846,0.017334105,0.069820836,0.1547707,0.22927837,0.044965982,-56.706463,-44.533096,-37.328293,-39.05191,-61.403137
1190.0,0.026190339,0.043650564,0.025717864,0.13728712,0.093735218,0.024666671,0.48626578,0.27863544,0.35927576,0.3954424,0.56239402,0.018566919,0.065188088,0.017305423,0.06949456,0.15410078,0.22903168,0.045114484,-56.695259,-44.538059,-37.352028,-39.075432,-61.41861
1200.0,0.026240848,0.043734748,0.026061442,0.13743247,0.094474241,0.024659375,0.48701698,0.27892911,0.35881543,0.39501315,0.56335461,0.018596172,0.065449037,0.017526351,0.069663048,0.15343474,0.22878361,0.045262478,-56.679138,-44.483566,-37.347122,-39.040752,-61.421036
1210.0,0.026274273,0.043790456,0.025983192,0.13662083,0.093821391,0.024608089,0.48776475,0.2792199,0.35835707,0.3945843,0.5643127,0.018484926,0.065034047,0.017466344,0.069274336,0.15277277,0.22853526,0.045410607,-56.668491,-44.495914,-37.374577,-39.071373,-61.438114
1220.0,0.0263211,0.043868501,0.026232939,0.13654874,0.094243564,0.024591055,0.48850912,0.27950829,0.35790098,0.39415646,0.56526846,0.018482247,0.065141231,0.017624635,0.069316819,0.15211466,0.22828563,0.045558266,-56.653591,-44.456627,-37.377022,-39.051552,-61.443794
1230.0,0.026363306,0.043938842,0.026364466,0.13621184,0.09427774,0.024561709,0.48925009,0.27979407,0.357447,0.39372924,0.56622171,0.018440647,0.065060519,0.017704234,0.069204673,0.15146051,0.22803529,0.045705821,-56.640186,-44.436081,-37.388466,-39.04995,-61.453587
1240.0,0.026413042,0.044021737,0.026679184,0.13628411,0.094905742,0.02455106,0.48998773,0.2800774,0.35699517,0.39330289,0.56717259,0.0184591,0.065268435,0.017905626,0.069331609,0.15081023,0.22778386,0.045853034,-56.624413,-44.387321,-37.386009,-39.020618,-61.457142
1250.0,0.02644781,0.044079684,0.026618576,0.13551579,0.094316959,0.024502201,0.49072194,0.28035793,0.35654533,0.39287698,0.56812096,0.018354228,0.06488435,0.017857485,0.068967678,0.15016392,0.2275321,0.046000332,-56.613403,-44.396667,-37.412178,-39.048115,-61.47348
1260.0,0.026496196,0.044160329,0.026896687,0.13550034,0.094818033,0.024487842,0.49145284,0.28063613,0.35609776,0.39245206,0.56906706,0.018359812,0.0650305,0.018034372,0.069044158,0.14952141,0.22727908,0.046147164,-56.598106,-44.353951,-37.412708,-39.024704,-61.478287
1270.0,0.026535906,0.044226509,0.026954547,0.13499902,0.094607994,0.024451325,0.49218035,0.28091168,0.35565218,0.39202771,0.57001066,0.018293999,0.064832136,0.018064888,0.068835929,0.14888281,0.22702551,0.04629397,-56.585571,-44.345116,-37.429852,-39.034504,-61.490524
1280.0,0.02658616,0.044310268,0.027271984,0.13506268,0.0952323,0.024440641,0.49290457,0.28118488,0.35520878,0.39160427,0.57095188,0.018311318,0.06503661,0.018267836,0.068959802,0.14824797,0.22677079,0.046440367,-56.569736,-44.296978,-37.427673,-39.005436,-61.49411
1290.0,0.02662497,0.04437495,0.027300168,0.13449501,0.094927073,0.024401369,0.49362543,0.28145543,0.35476741,0.39118138,0.57189071,0.018235782,0.064791776,0.018278642,0.068712801,0.14761703,0.22651564,0.046586793,-56.557526,-44.292732,-37.447144,-39.019627,-61.507298
1300.0,0.026682699,0.044471163,0.027803214,0.13495925,0.096129417,0.024408597,0.49434301,0.28172377,0.35432827,0.39075953,0.57282722,0.018311849,0.065277822,0.018604517,0.069072627,0.14698978,0.22625907,0.046732649,-56.539391,-44.217625,-37.431213,-38.963963,-61.504868
1310.0,0.026717963,0.044529937,0.027728381,0.13417333,0.095502958,0.02435915,0.49505723,0.28198925,0.35389099,0.390338,0.57376122,0.01820421,0.064877689,0.018547088,0.068696514,0.14636646,0.22600242,0.046878751,-56.528336,-44.228714,-37.45821,-38.992886,-61.521496
1320.0,0.026758255,0.044597093,0.027785098,0.13366556,0.095286392,0.024322962,0.49576816,0.28225237,0.35345584,0.38991728,0.5746929,0.01813749,0.064675622,0.018576788,0.068485029,0.14574687,0.22574484,0.047024544,-56.515717,-44.220306,-37.475719,-39.002926,-61.533688
1330.0,0.026813261,0.044688769,0.028212352,0.13395317,0.09623383,0.024322459,0.49647585,0.28251326,0.3530229,0.38949758,0.57562226,0.018187653,0.065037504,0.018852089,0.068742633,0.14513096,0.22548601,0.047169857,-56.49852,-44.157509,-37.465794,-38.95916,-61.533855
1340.0,0.026850376,0.044750627,0.028174955,0.13325126,0.095726185,0.02427716,0.49718019,0.28277144,0.35259184,0.38907826,0.57654917,0.018092301,0.064695701,0.018819498,0.06841556,0.14451888,0.22522697,0.047315326,-56.486935,-44.162968,-37.490051,-38.982563,-61.549141
1350.0,0.026896259,0.0448271,0.028361434,0.13302173,0.095915921,0.024253447,0.49788129,0.28302729,0.35216293,0.38865983,0.57747376,0.018066455,0.064690642,0.018935179,0.068368204,0.14391048,0.22496687,0.047460414,-56.472637,-44.135815,-37.498005,-38.973801,-61.557152
1360.0,0.026943021,0.044905037,0.028567484,0.13283339,0.096163534,0.024231613,0.49857914,0.28328076,0.35173607,0.38824213,0.57839596,0.018046627,0.064714074,0.01906376,0.068345271,0.14330578,0.22470598,0.047605295,-56.458088,-44.10601,-37.504543,-38.962395,-61.564537
1370.0,0.026986316,0.044977196,0.028680859,0.13244754,0.096122608,0.024201065,0.49927375,0.28353179,0.35131121,0.3878251,0.57931584,0.017997781,0.064597614,0.019130968,0.068205647,0.14270478,0.22444445,0.047750041,-56.444637,-44.089699,-37.517956,-38.964275,-61.574879
1380.0,0.027035657,0.045059428,0.028946508,0.13238299,0.096550062,0.024184724,0.4999651,0.28378049,0.35088843,0.38740891,0.58023334,0.017996125,0.064708427,0.019298906,0.068256296,0.14210741,0.22418198,0.047894474,-56.429337,-44.051727,-37.520206,-38.944637,-61.580418
1390.0,0.027079372,0.045132287,0.029061737,0.13200136,0.096514449,0.024154333,0.50065321,0.28402671,0.35046765,0.38699335,0.58114851,0.017947886,0.064594701,0.019367332,0.068119131,0.14151374,0.22391893,0.048038814,-56.415798,-44.035362,-37.533512,-38.94627,-61.590725
1400.0,0.027124895,0.04520816,0.029223043,0.1317157,0.096615463,0.024128396,0.50133812,0.28427061,0.35004887,0.38657853,0.58206135,0.017913694,0.064547874,0.019466136,0.068038978,0.14092369,0.22365509,0.048182923,-56.401726,-44.012558,-37.543495,-38.941639,-61.599533
1410.0,0.027170554,0.045284256,0.029383399,0.13142434,0.096714169,0.024102362,0.50201976,0.28451213,0.34963214,0.38616443,0.58297181,0.017878754,0.064498819,0.019564321,0.067955971,0.14033726,0.2233905,0.048326828,-56.387634,-43.990005,-37.553692,-38.937115,-61.608383
1420.0,0.027216986,0.045361642,0.029560665,0.13116886,0.096861944,0.024077892,0.50269824,0.28475133,0.34921741,0.3857511,0.58388001,0.017849036,0.064474173,0.019673638,0.067894183,0.13975443,0.22312516,0.048470523,-56.373325,-43.965218,-37.562653,-38.930355,-61.616711
1430.0,0.027262641,0.045437735,0.029713789,0.13086247,0.096935391,0.024051258,0.5033735,0.28498816,0.34880468,0.38533846,0.58478582,0.01781184,0.06441348,0.019766981,0.06780225,0.13917521,0.22285913,0.048614029,-56.35928,-43.94392,-37.573418,-38.926998,-61.625782
1440.0,0.027310517,0.045517527,0.029921297,0.13066871,0.097171254,0.024029523,0.50404561,0.28522271,0.34839398,0.38492656,0.58568937,0.017791158,0.064431928,0.019896204,0.067777306,0.13859953,0.22259229,0.0487573,-56.344574,-43.915226,-37.580235,-38.916233,-61.633194
1450.0,0.027354833,0.045591388,0.030031821,0.13027278,0.097114116,0.023999173,0.50471455,0.2854549,0.34798524,0.38451535,0.58659053,0.017740808,0.064307883,0.019961374,0.067632295,0.13802743,0.22232488,0.048900437,-56.330986,-43.900024,-37.594196,-38.918839,-61.643551
1460.0,0.027408095,0.045680158,0.0303744,0.13035496,0.097749397,0.023989376,0.50538027,0.28568488,0.34757856,0.38410503,0.58748943,0.01776061,0.064520657,0.020179629,0.067772053,0.13745883,0.22205646,0.049043212,-56.314678,-43.853241,-37.591297,-38.889942,-61.6469
1470.0,0.027446486,0.045744143,0.030318245,0.12961927,0.097195745,0.023944311,0.5060429,0.28591236,0.34717369,0.38369516,0.588386,0.017660344,0.064155921,0.020134863,0.067424141,0.13689384,0.22178781,0.049186062,-56.302944,-43.860874,-37.617317,-38.915115,-61.662312
1480.0,0.027506089,0.045843478,0.030826597,0.13002883,0.098312691,0.023949057,0.5067023,0.28613791,0.34677103,0.38328636,0.58928031,0.017728295,0.064601593,0.020462213,0.067760952,0.13633221,0.2215178,0.04932832,-56.28476,-43.792263,-37.602814,-38.86446,-61.660686
1490.0,0.027541276,0.045902126,0.030675048,0.12910134,0.097479388,0.023896022,0.50735861,0.28636077,0.3463701,0.38287789,0.59017223,0.017599858,0.064101182,0.020354617,0.067298122,0.13577425,0.22124788,0.049470827,-56.27404,-43.812603,-37.635712,-38.902203,-61.678856
1500.0,0.027594937,0.045991562,0.031018788,0.12917358,0.098101005,0.023886271,0.50801176,0.28658167,0.34597129,0.38247043,0.59106195,0.017618213,0.064307168,0.020573292,0.067433745,0.13521965,0.22097668,0.049612794,-56.257717,-43.766609,-37.633144,-38.87402,-61.682201
1510.0,0.027636211,0.046060354,0.031019842,0.12855941,0.097721353,0.02384665,0.50866181,0.28680012,0.34557432,0.38206351,0.59194928,0.017535748,0.064027451,0.020566333,0.067157686,0.13466859,0.2207052,0.049754795,-56.245182,-43.766468,-37.655025,-38.891212,-61.695808
1520.0,0.027687265,0.046145439,0.03128567,0.12847154,0.098109759,0.02383016,0.50930876,0.28701645,0.34517941,0.38165745,0.59283441,0.017530588,0.064120241,0.020733597,0.067197897,0.13412091,0.22043273,0.049896408,-56.229706,-43.731239,-37.658165,-38.873623,-61.701477
1530.0,0.027733514,0.046222523,0.031413689,0.1281105,0.098099031,0.023801686,0.50995255,0.28723052,0.34478638,0.38125205,0.59371722,0.017485298,0.064019546,0.020810194,0.067073829,0.13357669,0.22015974,0.050037917,-56.215706,-43.714375,-37.671078,-38.874107,-61.711273
1540.0,0.027788576,0.046314295,0.031780593,0.12822223,0.098774657,0.023793666,0.5105933,0.28744248,0.3443954,0.38084751,0.59459782,0.017509397,0.064252399,0.021043848,0.067234181,0.13303584,0.21988583,0.050179068,-56.19907,-43.666412,-37.66708,-38.843658,-61.714035
1550.0,0.027828136,0.046380229,0.031718694,0.12748514,0.09821225,0.02374929,0.51123089,0.28765202,0.34400618,0.38044342,0.59547609,0.017408827,0.063884668,0.02099546,0.066883922,0.13249849,0.21961172,0.050320305,-56.187134,-43.674465,-37.69352,-38.868992,-61.729336
1560.0,0.027892739,0.046487898,0.032344654,0.12809114,0.099621743,0.023762902,0.5118655,0.28785971,0.34361911,0.3800405,0.59635216,0.017505718,0.064471133,0.021399226,0.067344412,0.13196436,0.21933621,0.050460871,-56.167683,-43.593708,-37.671772,-38.805737,-61.72464
1570.0,0.027934397,0.04655733,0.032330461,0.12745057,0.099195436,0.023722827,0.51249695,0.2880649,0.34323376,0.3796379,0.5972259,0.017419253,0.064170286,0.021382187,0.067051895,0.13143374,0.21906075,0.050601672,-56.155159,-43.595524,-37.694763,-38.824783,-61.738472
1580.0,0.02797609,0.046626814,0.032309733,0.12680334,0.098755434,0.023682179,0.51312536,0.28826788,0.34285033,0.37923604,0.59809732,0.017331749,0.063863531,0.021360949,0.066754423,0.13090649,0.21878463,0.050742276,-56.142643,-43.598175,-37.718094,-38.844521,-61.752522
1590.0,0.028022394,0.046703991,0.032416504,0.12639324,0.098676428,0.023652419,0.51375073,0.28846878,0.34246886,0.37883496,0.5989666,0.017279301,0.0637291,0.021423431,0.06660191,0.13038255,0.21850775,0.050882582,-56.128765,-43.584538,-37.732929,-38.848072,-61.762825
1600.0,0.028077738,0.046796229,0.032769781,0.12646154,0.099293433,0.02364297,0.514373,0.28866765,0.34208935,0.37843475,0.59983361,0.017297093,0.063932642,0.021647736,0.06673862,0.12986186,0.21822998,0.051022526,-56.112209,-43.539719,-37.730457,-38.8204,-61.766102
1610.0,0.028122162,0.046870269,0.032814082,0.12593842,0.09903568,0.023608239,0.5149923,0.28886423,0.34171167,0.37803507,0.60069829,0.017227838,0.06371408,0.021669164,0.066516511,0.12934457,0.21795189,0.051162474,-56.098938,-43.53413,-37.749432,-38.831944,-61.778145
1620.0,0.028174035,0.046956725,0.033059649,0.12579967,0.099346511,0.023589823,0.51560855,0.28905877,0.34133592,0.37763625,0.60156083,0.017215157,0.063769862,0.021822721,0.066527747,0.12883052,0.21767296,0.051302083,-56.083469,-43.503292,-37.754475,-38.818027,-61.784538
1630.0,0.028222194,0.047036991,0.033199877,0.12545536,0.099357344,0.02356308,0.51622176,0.28925112,0.34096202,0.37723809,0.6024211,0.017172281,0.06368015,0.021907073,0.066414878,0.12831978,0.21739353,0.051441558,-56.069134,-43.485783,-37.767014,-38.817543,-61.793831
1640.0,0.028271385,0.047118973,0.033362906,0.12516154,0.099431626,0.023538092,0.51683199,0.28944138,0.34059003,0.37684065,0.60327911,0.017136667,0.063623101,0.022006376,0.066331565,0.12781231,0.21711347,0.05158082,-56.054516,-43.465515,-37.777737,-38.814224,-61.802525
1650.0,0.02832217,0.047203615,0.033565752,0.12493493,0.099617176,0.023516381,0.51743919,0.28962958,0.34021994,0.37644398,0.60413492,0.017111124,0.063617587,0.022131795,0.066290446,0.12730807,0.21683274,0.051719848,-56.039444,-43.44043,-37.786022,-38.805943,-61.810085
1660.0,0.028374933,0.047291555,0.033822514,0.12481048,0.099946938,0.023499046,0.5180434,0.28981566,0.33985171,0.37604803,0.60498852,0.017100515,0.063682914,0.022292448,0.066311471,0.12680705,0.21655136,0.051858637,-56.023819,-43.408882,-37.790577,-38.791256,-61.816128
1670.0,0.028422272,0.047370452,0.033920579,0.12438943,0.099836826,0.02346915,0.51864463,0.28999963,0.33948532,0.37565273,0.60583991,0.017046232,0.063536189,0.022349084,0.066151418,0.12630929,0.21626955,0.051997326,-56.009819,-43.396896,-37.806019,-38.796154,-61.826557
1680.0,0.028472111,0.047453519,0.034083657,0.12408672,0.099907279,0.023444384,0.51924282,0.29018152,0.33912078,0.37525818,0.60668904,0.01700945,0.063475601,0.02244834,0.066064127,0.12581474,0.21598709,0.052135766,-55.995106,-43.377037,-37.817146,-38.793022,-61.835205
