Time,p,mm,m,pm,S,alpha,k_t,k_tl,k_b,k_f,beta,gamma,delta,compartment_1
5.22,0.21198149917989234,33.605250357398205,618.4779468432354,90.90434325519057,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.23,0.21230714066997963,33.404235804881765,617.5292113187166,90.90432852084007,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.24,0.21263409691276508,33.20442364665812,616.5795688821203,90.9043137673036,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.25,0.21296236920074854,33.005806763137095,615.6290378443576,90.90429899406513,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.26,0.21329195866117073,32.80837801422758,614.6776366138935,90.90428420088402,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.27,0.21362286644897566,32.612130306609906,613.7253834490703,90.90426938752222,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.28,0.21395509374681068,32.417056593735836,612.7722964581079,90.9042545537443,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.29,0.21428864176502632,32.22314987582863,611.8183935991044,90.90423969931737,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.3,0.21462351174167654,32.03040319988293,610.8636926800352,90.90422482401121,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.31,0.21495970494251862,31.838809659664847,609.9082113587535,90.90420992759812,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.32,0.2152972226610131,31.648362395711892,608.9519671429899,90.90419500985301,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.33,0.21563606624027695,31.4590543822887,607.9949781196638,90.90418007029845,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.34,0.21597623708093758,31.2708783511691,607.0372632157967,90.9041651081133,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.35,0.21631773651727768,31.083827993586397,606.0788380839024,90.90415012357147,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.36,0.21666056595810693,30.89789659314496,605.1197197819116,90.90413511640556,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.37,0.2170047268401985,30.713077477695833,604.159925226276,90.90412008634772,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.38,0.21735022062828907,30.529364019336626,603.199471191968,90.90410503312974,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.39,0.21769704881507873,30.346749634411573,602.2383743124808,90.90408995648292,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.4,0.2180452129212312,30.165227783511526,601.2766510798285,90.90407485613815,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.41,0.21839471449537343,29.984791971473985,600.3143178445464,90.9040597318259,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.42,0.21874555511409605,29.805435747383036,599.3513908156903,90.90404458327619,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.43,0.21909773638195312,29.627152704569387,598.3878860608369,90.90402941021864,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.44,0.21945125885282318,29.44993560738558,597.42382245879,90.90401421322086,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.45,0.21980612466380087,29.273778523503765,596.4592144894684,90.90399899164112,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.46,0.22016233559982362,29.098675257111466,595.4940775318682,90.90398374513272,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.47,0.2205198933075847,28.92461952208752,594.5284272784891,90.90396847347773,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.48,0.2208787994578678,28.7516050734219,593.562279290954,90.90395317646085,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.49,0.22123905574554706,28.579625707215776,592.5956490000091,90.90393785386927,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.5,0.22160066388958705,28.408675260681452,591.6285517055231,90.90392250549284,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.51,0.22196362563304284,28.23874761214239,590.6610025764885,90.90390713112397,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.52,0.22232794274305986,28.069836681033223,589.69301665102,90.90389173055763,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.53,0.22269361701087415,27.90193642789972,588.7246088363559,90.90387630359139,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.54,0.22306065030715272,27.735040725009465,587.7557943461375,90.90386084987254,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.55,0.22342904486451737,27.569142695798096,586.7865909327933,90.90384536811786,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.56,0.22379880223278628,27.404237157565266,585.8170106322883,90.903829858999,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.57,0.22416992432508792,27.240318175609527,584.8470680300853,90.90381432225337,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.58,0.22454241307892145,27.077379855684782,583.8767775829871,90.90379875762014,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.59,0.22491627045627338,26.91541634372852,582.9061536200537,90.90378316483996,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.6,0.22529149844373353,26.754421825590192,581.9352103435211,90.90376754365471,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.61,0.22566809905261132,26.59439052675949,580.9639618297193,90.90375189380704,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.62,0.2260460743190518,26.435316712094732,579.992422029991,90.90373621504017,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.63,0.22642542630415213,26.27719468555108,579.0206047716084,90.90372050709749,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.64,0.22680615709407756,26.12001878990893,578.0485237586932,90.90370476972231,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.65,0.22718826855616897,25.963782650809833,577.076195130768,90.9036890030896,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.66,0.22757176298362436,25.80848117269639,576.1036307075134,90.90367320666421,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.67,0.2279566425292569,25.65410878453571,575.1308439261006,90.90365738020353,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.68,0.22834290936591678,25.50065993601213,574.157848161831,90.90364152347328,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.69,0.22873056569088393,25.348129110500608,573.184656684225,90.90362563623962,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.7,0.22911961372594075,25.196510824660056,572.2112826583991,90.90360971826891,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.71,0.22951005571744482,25.045799628026558,571.2377391464388,90.90359376932746,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.72,0.22990189393640126,24.895990102606707,570.2640391087758,90.90357778918126,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.73,0.23029513067853566,24.747076862470877,569.2901954055617,90.90356177759577,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.74,0.23068976826436624,24.59905455334658,568.3162207980441,90.90354573433568,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.75,0.2310858090392769,24.45191785221165,567.3421279499414,90.90352965916466,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.76,0.23148325537358952,24.305661466887617,566.3679294288178,90.9035135518451,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.77,0.2318821090969553,24.160280111550104,565.3936377896503,90.90349741244107,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.78,0.23228237230066148,24.015768540475772,564.4192654596416,90.90348124088815,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.79,0.23268404787062208,23.872121570323717,563.4448246621649,90.90346503670739,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.8,0.23308713820601124,23.729334025173692,562.4703276043269,90.90344879969206,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.81,0.23349164572524708,23.587400757657733,561.4957864048362,90.90343252963618,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.82,0.233897572865844,23.446316648544023,560.5212130954103,90.9034162263344,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.83,0.23430492208426457,23.306076606320865,559.5466196221834,90.9033998895819,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.84,0.23471369585577193,23.1666755667805,558.5720178471125,90.90338351917421,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.85,0.23512389667428182,23.028108492603074,557.5974195493858,90.90336711490713,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.86,0.2355355270522147,22.89037037294051,556.6228364268287,90.90335067657658,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.87,0.2359485895203477,22.75345622300046,555.6482800973122,90.9033342039785,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.88,0.23636308662766717,22.61736108363015,554.6737621001593,90.90331769690872,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.89,0.23677902094122044,22.48208002090033,553.6992938975523,90.90330115516278,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.9,0.2371963973571017,22.347608826637632,552.7248845046142,90.90328457701132,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.91,0.23761521695877683,22.213942155332024,551.7505467922965,90.90326796325124,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.92,0.23803548247863932,22.0810751802121,550.7762918848344,90.90325131360268,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.93,0.238457196692242,21.94900310585707,549.8021308085928,90.90323462776811,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.94,0.2388803624038391,21.817721163440524,548.8280745081557,90.90321790544164,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.95,0.23930498244664508,21.687224610437724,547.8541338473169,90.90320114630855,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.96,0.2397310596830934,21.557508730332806,546.880319610069,90.903184350045,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.97,0.24015859700509554,21.42856883232608,545.9066425015936,90.90316751631755,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.98,0.24058759733429966,21.300400251041264,544.9331131492514,90.90315064478284,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
5.99,0.24101806362234945,21.172998346232784,543.9597421035721,90.90313373508714,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.0,0.24144999885114318,21.046358502492975,542.9865398392437,90.90311678686597,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.01,0.24188340603309233,20.920476128959372,542.0135167561033,90.90309979974373,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.02,0.2423182870826505,20.795346979558694,541.0406820907924,90.90308277528405,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.03,0.2427546444884306,20.6709666779398,540.0680455312524,90.90306571409997,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.04,0.24319248218714756,20.547330469072193,539.0956180609044,90.90304861434353,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.05,0.24363180317679334,20.424433896837346,538.123409655871,90.90303147583099,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.06,0.24407261047541473,20.302272531535703,537.1514302110307,90.90301429838574,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.07,0.24451490712094484,20.180841969715356,536.1796895405952,90.90299708183885,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.08,0.24495869617103416,20.060137834000763,535.2081973786861,90.90297982602915,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.09,0.24540398070288197,19.940155772921376,534.2369633799128,90.90296253080382,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.1,0.24585076381306756,19.820891460740352,533.265997119949,90.90294519601856,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.11,0.2462990486173815,19.702340597283225,532.2953080961104,90.90292782153803,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.12,0.24674883825065677,19.58449890776663,531.3249057279321,90.90291040723615,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.13,0.24720013586660025,19.467362142626914,530.3547993577455,90.90289295299647,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.14,0.24765294464018298,19.350926078266365,529.384998248132,90.9028754586964,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.15,0.24810726830148966,19.235186708331923,528.4155109307786,90.9028579208456,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.16,0.24856310969963888,19.120139728757565,527.4463469594583,90.9028403416262,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.17,0.24902047209172318,19.00578099974944,526.477515337363,90.90282272077748,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.18,0.24947935875542396,18.892106406794174,525.5090249902441,90.90280505803395,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.19,0.2499397729889374,18.779111860521525,524.540884766875,90.90278735312509,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.2,0.25040171811090045,18.666793296567082,523.5731034395119,90.90276960577519,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.21,0.25086519746031705,18.555146675434884,522.6056897043555,90.90275181570293,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.22,0.2513302143964842,18.4441679823601,521.6386521820126,90.90273398262127,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.23,0.2517967722989178,18.33385322717171,520.6719994179577,90.90271610623716,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.24,0.25226487456727886,18.224198444155178,519.7057398829946,90.90269818625126,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.25,0.25273452462129953,18.11519969191509,518.7398819737176,90.90268022235772,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.26,0.25320572590070917,18.006853053237837,517.7744340129736,90.90266221424388,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.27,0.25367848245596136,17.89915458332667,516.8094044215618,90.90264416262917,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.28,0.2541527980377294,17.792100389223037,515.8448014548147,90.9026260676636,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.29,0.2546286757337858,17.685686661394417,514.8806330978346,90.90260792828896,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.3,0.25510611913397985,17.579909571787987,513.9169074036337,90.90258974428765,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.31,0.2555851318537743,17.474765315322973,512.95363235552,90.90257151544456,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.32,0.2560657175343887,17.370250109734297,511.9908158676207,90.90255324154722,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.33,0.25654787984294375,17.26636019541624,511.02846578540755,90.90253492238591,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.34,0.25703162247260436,17.16309183526606,510.06658988622104,90.9025165577538,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.35,0.25751694914272394,17.060441314527633,509.10519587979536,90.90249814744708,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.36,0.25800386359898786,16.958404940635116,508.14429140878264,90.9024796912651,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.37,0.2584923696135572,16.856979043056608,507.1838840492784,90.90246118901048,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.38,0.2589824709852125,16.75615997313774,506.2239813113451,90.90244264048926,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.39,0.25947417152352825,16.655944103122692,505.26459064227026,90.90242404547207,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.4,0.2599674741374955,16.55632777903912,504.3057195830675,90.90240540147023,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.41,0.26046238342658407,16.457307454017734,503.3473753256511,90.90238671005744,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.42,0.26095890326850923,16.358879563857894,502.3895651261589,90.90236797098402,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.43,0.26145703756645033,16.26104056535821,501.4322961776405,90.90234918399976,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.44,0.2619567902491424,16.16378693615749,500.4755756105901,90.90233034885397,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.45,0.2624581652709676,16.06711517457572,499.5194104934809,90.90231146529544,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.46,0.2629611666120469,15.971021799454967,498.56380783329774,90.90229253307251,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.47,0.26346579827833155,15.875503350000397,497.60877457607126,90.90227355193299,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.48,0.26397206430169473,15.780556385621177,496.6543176074112,90.90225452162426,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.49,0.2644799687400229,15.686177485771488,495.70044375304036,90.90223544189315,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.5,0.26498951567730755,15.592363249791429,494.7471597793276,90.90221631248609,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.51,0.2655007092237367,15.499110296747999,493.79447239382193,90.90219713314897,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.52,0.26601355351578637,15.406415265276049,492.8423882457856,90.90217790362729,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.53,0.2665280527163123,15.314274813419235,491.8909139267281,90.90215862366601,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.54,0.2670442110146411,15.222685618471,490.94005597093957,90.90213929300968,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.55,0.2675620326266624,15.131644376815485,489.9898208560243,90.9021199114024,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.56,0.26808152171092536,15.041147820087243,489.0402149474587,90.90210047859442,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.57,0.2686026813570817,14.95119291155854,488.0912438249425,90.90208099442253,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.58,0.2691255167960093,14.86177622232503,487.1429144221604,90.90206145855532,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.59,0.2696500323110723,14.772894531254728,486.1952329688578,90.90204187073824,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.6,0.27017623221009346,14.684544636008873,485.24820563905496,90.90202223071651,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.61,0.27070412082537454,14.59672335289672,484.301838551533,90.90200253823511,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.62,0.27123370251371637,14.509427516730355,483.3561377703204,90.90198279303883,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.63,0.2717649816564397,14.422653980679446,482.41110930517823,90.90196299487225,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.64,0.2722979626594049,14.336399616126075,481.46675911208706,90.90194314347977,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.65,0.2728326499530328,14.25066131251951,480.52309309373265,90.90192323860556,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.66,0.27336904799232453,14.165435977231033,479.5801170999924,90.90190327999368,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.67,0.27390716125688225,14.080720535408693,478.6378369284209,90.90188326738796,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.68,0.2744469942509294,13.996511929832124,477.69625832473656,90.90186320053213,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.69,0.2749885515033308,13.912807120767333,476.75538698330735,90.90184307916974,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.7,0.27553183756761307,13.829603085821518,475.8152285476374,90.9018229030442,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.71,0.27607685702198503,13.746896819797822,474.8757886108523,90.90180267189884,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.72,0.276623614469358,13.664685334550155,473.9370727161859,90.90178238547679,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.73,0.2771721145804319,13.582965704739744,472.9990862002632,90.90176204345805,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.74,0.2777223623210547,13.501735310001282,472.0618333637263,90.90174164512615,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.75,0.2782743621087784,13.420990935785564,471.1253205506289,90.90172119060442,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.76,0.27882811865719526,13.340729673133733,470.1895530669066,90.90170067961857,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.77,0.27938363670545335,13.260948630212841,469.2545361682899,90.90168011189314,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.78,0.2799409210182976,13.181644932192869,468.32027506071364,90.90165948715148,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.79,0.280499976386111,13.102815721123807,467.3867749007275,90.9016388051157,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.8,0.281060807624956,13.024458155812642,466.45404079590554,90.90161806550668,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.81,0.2816234195766155,12.946569411700425,465.5220778052561,90.9015972680441,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.82,0.2821878171086341,12.869146680739293,464.5908909396319,90.9015764124463,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.83,0.28275400511435916,12.792187171269545,463.66048516214,90.90155549843035,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.84,0.2833219885129823,12.715688107896623,462.7308653885516,90.901534525712,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.85,0.2838917722495803,12.639646731368195,461.80203648771186,90.90151349400564,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.86,0.2844633612951564,12.564060298451166,460.8740032819501,90.90149240302433,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.87,0.28503676064668154,12.488926081808748,459.9467705474895,90.90147125247975,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.88,0.2856119753271354,12.414241369877459,459.02034301485725,90.90145004208215,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.89,0.2861890103855477,12.34000346674419,458.0947253692941,90.90142877154037,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.9,0.2867678710127646,12.266209739373608,457.16992208844755,90.90140744057724,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.91,0.2873485628363767,12.192857738142115,456.2459370281511,90.90138604896892,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.92,0.28793109052452537,12.119944625427324,455.3227753860321,90.90136459635856,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.93,0.288515459252789,12.047467775663621,454.4004416394415,90.90134308245206,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.94,0.2891016742244124,11.975424578898085,453.4789402205101,90.9013215069539,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
6.95,0.2896897406703874,11.903812440683563,452.558275516504,90.90129986956728,1000.0,0.1,0.03,1.4,7200.0,5000.0,0.6,0.2,11.0,1.0
