Time,NADH,O2,H2O2,per3,coI,ArH,coII,Ar,NADrad,super,coIII,per2,NAD2,NAD,O2g,NADHres,compartment,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v131,v132,v14
6.12,0.4895979704788661,0.4326461751572169,2.4895015700123103e-08,1.39999911640705,8.328479452196128e-09,499.9999984009874,2.119286113577771e-07,1.5990125303864063e-06,4.71640199974491e-08,1.6717116905141436e-08,4.913610206483768e-07,1.7197483916535796e-07,0.0,0.0,12.0,0.0,1.0,6.354680678772522e-07,6.273539996960157e-07,6.24635956917108e-07,5.510143877680625e-07,4.0810665713869684e-07,3.978671312332133e-07,5.589239952403312e-15,9.269824401530818e-13,1.334666869391867e-13,1.1885325538073972e-07,7.440425638816966e-09,0.08,0.07200000000000001,0.002595877050943301,5.480113027532225e-07
6.13,0.4903979586185285,0.43334018503307,2.4976221339860653e-08,1.3999991104609582,8.35570667919688e-09,499.99999839470644,2.1266544239927343e-07,1.6052934390001964e-06,4.737472315625856e-08,1.681972165646963e-08,4.954265640116832e-07,1.7309132931406682e-07,0.0,0.0,12.0,0.0,1.0,6.375274263827787e-07,6.294003778526565e-07,6.266779989277617e-07,5.529301484628804e-07,4.1058742596847095e-07,4.0030912107339276e-07,5.6580607320222695e-15,9.388278525723961e-13,1.3466186364792847e-13,1.1938422649877305e-07,7.500742867257777e-09,0.08,0.07200000000000001,0.00260004111019842,5.510628378285895e-07
6.14,0.49119794670701467,0.4340341532235123,2.505755677788951e-08,1.3999991044837792,8.382977469085216e-09,499.9999983884165,2.1340353614668647e-07,1.6115833920319559e-06,4.7585823596972496e-08,1.6922714223273458e-08,4.995171783684589e-07,1.7421252936936024e-07,0.0,0.0,12.0,0.0,1.0,6.395900545923211e-07,6.314500268927418e-07,6.287233081549109e-07,5.548491921930132e-07,4.1307745300710773e-07,4.027603408863018e-07,5.727565133651636e-15,9.507974533399573e-13,1.3586463644413105e-13,1.1991619875939225e-07,7.561418766575653e-09,0.08,0.07200000000000001,0.002604204919341074,5.541245171792558e-07
6.15,0.49199793474419057,0.43472807973091593,2.5139022002425186e-08,1.399999098475411,8.410291812976706e-09,499.99999838211755,2.1414289248892385e-07,1.6178823535726034e-06,4.7797320167340336e-08,1.7026094874062506e-08,5.036329596679825e-07,1.7533844571817057e-07,0.0,0.0,12.0,0.0,1.0,6.416559522087553e-07,6.33502946519078e-07,6.307718839322233e-07,5.567715186696202e-07,4.155767442526329e-07,4.052207970621535e-07,5.797758133211551e-15,9.628922328030304e-13,1.3707502891075435e-13,1.204491692588707e-07,7.622454581006373e-09,0.08,0.07200000000000001,0.0026083684783854955,5.571963436317538e-07
6.16,0.49279792272992184,0.4354219645576528,2.5220617001684072e-08,1.3999990924357508,8.43764970179592e-09,499.99999837580964,2.1488351131500214e-07,1.6241902876807353e-06,4.800921171249554e-08,1.71298638736341e-08,5.077740039357702e-07,1.7646908470416933e-07,0.0,0.0,12.0,0.0,1.0,6.437251189349788e-07,6.355591364344926e-07,6.328237255790417e-07,5.586971276041446e-07,4.180853056143817e-07,4.0769049590280685e-07,5.8686447265846935e-15,9.751131862821574e-13,1.3829306455531316e-13,1.2098313508688923e-07,7.683851554558026e-09,0.08,0.07200000000000001,0.0026125317873459167,5.602783199210263e-07
6.17,0.49359791066407444,0.4361158077060946,2.5302341763883485e-08,1.399999086364697,8.465051126273436e-09,499.99999836949274,2.1562539251404894e-07,1.6305071583836265e-06,4.822149707499305e-08,1.7234021483075814e-08,5.119404072726763e-07,1.7760445262763453e-07,0.0,0.0,12.0,0.0,1.0,6.457975544739106e-07,6.376185963418354e-07,6.348788324001586e-07,5.606260187083177e-07,4.2060314291315346e-07,4.101694436218269e-07,5.940229929582374e-15,9.874613140748043e-13,1.395187668092138e-13,1.215180933266307e-07,7.745610930989965e-09,0.08,0.07200000000000001,0.0026166948462365675,5.633704486906826e-07
6.18,0.4943978985465141,0.4368096091786128,2.538419627724165e-08,1.399999080262147,8.49249607694282e-09,499.999998363167,2.1636853597530426e-07,1.636832929678231e-06,4.843417509484643e-08,1.7338567959767886e-08,5.161322658539908e-07,1.7874455574531652e-07,0.0,0.0,12.0,0.0,1.0,6.478732585284908e-07,6.396813259439782e-07,6.369372036855918e-07,5.625581916941634e-07,4.2313026188136737e-07,4.1265764634454206e-07,6.01251877790979e-15,9.999376214588807e-13,1.4075215902709453e-13,1.2205404105487342e-07,7.807733953791647e-09,0.08,0.07200000000000001,0.002620857655071677,5.664727324932561e-07
6.19,0.49519788637710666,0.43750336897757885,2.5466180529977714e-08,1.3999990741279984,8.519984544137616e-09,499.99999835683235,2.1711294158812247e-07,1.6431675655321798e-06,4.864724460956519e-08,1.744350355738569e-08,5.203496759285385e-07,1.7988940027030473e-07,0.0,0.0,12.0,0.0,1.0,6.499522308016814e-07,6.417473249438147e-07,6.389988387103566e-07,5.64493646274003e-07,4.2566666816322273e-07,4.15155110108103e-07,6.085516327130545e-15,1.0125431186961436e-12,1.4199326448617218e-13,1.2259097534208514e-07,7.87022186616145e-09,0.08,0.07200000000000001,0.002625020213865473,5.695851737904659e-07
6.2,0.4959978741557178,0.43819708710536365,2.5548294510311707e-08,1.3999990679621486,8.547516517988332e-09,499.99999835048885,2.178586092419737e-07,1.6495110298847796e-06,4.886070445419202e-08,1.754882852590216e-08,5.245927338177777e-07,1.810389923718938e-07,0.0,0.0,12.0,0.0,1.0,6.520344709964649e-07,6.438165930442596e-07,6.410637367342413e-07,5.664323821604586e-07,4.282123673148602e-07,4.1766184086154003e-07,6.159227652630347e-15,1.0252788210354824e-12,1.43242106385594e-13,1.231288932525171e-07,7.933075910985402e-09,0.08,0.07200000000000001,0.0026291825226321818,5.727077749534816e-07
6.21,0.49679786188221303,0.43889076356433826,2.5630538206464593e-08,1.3999990617644957,8.575091988419434e-09,499.9999983441366,2.1860553882644609e-07,1.6558632866480161e-06,4.907455346134008e-08,1.7654543111590276e-08,5.288615359148998e-07,1.8219333817545068e-07,0.0,0.0,12.0,0.0,1.0,6.541199788158455e-07,6.458891299482508e-07,6.431318970015804e-07,5.683743990664591e-07,4.3076736480452974e-07,4.2017784446582287e-07,6.233657849579993e-15,1.0381457487160872e-12,1.4449870784579556e-13,1.2366779184429785e-07,7.996297330815925e-09,0.08,0.07200000000000001,0.0026333445813860297,5.758405382631918e-07
6.22,0.49759784955645847,0.4395843983568732,2.5712911606658236e-08,1.3999990555349369,8.60271094514633e-09,499.9999983377756,2.1935373023124692e-07,1.6622242997075502e-06,4.9288790461230296e-08,1.7760647557025505e-08,5.331561786839276e-07,1.8335244376228058e-07,0.0,0.0,12.0,0.0,1.0,6.562087539628491e-07,6.479649353587472e-07,6.452033187410294e-07,5.703196967052433e-07,4.333316660127582e-07,4.2270312669391803e-07,6.308812032897521e-15,1.0511449269704948e-12,1.4576309190786398e-13,1.2420766816952727e-07,8.059887367850454e-09,0.08,0.07200000000000001,0.002637506390141239,5.789834659104769e-07
6.23,0.4983978371783194,0.440277991485339,2.579541469911542e-08,1.39999904927337,8.630373377672364e-09,499.99999833140583,2.2010318334620484e-07,1.6685940329237203e-06,4.950341428172861e-08,1.7867142101088263e-08,5.374767586588147e-07,1.845163151694938e-07,0.0,0.0,12.0,0.0,1.0,6.583007961405226e-07,6.500440089787303e-07,6.472780011653387e-07,5.722682747903655e-07,4.3590527623252236e-07,4.252376932308481e-07,6.384695337209614e-15,1.0642773860275188e-12,1.470352815329071e-13,1.2474851927437047e-07,8.123847263910053e-09,0.08,0.07200000000000001,0.0026416679489120343,5.821365599964821e-07
6.24,0.49919782474766183,0.44097154295210594,2.5878047472059823e-08,1.3999990429796922,8.658079275285793e-09,499.9999983250275,2.2085389806127113e-07,1.6749724501325391e-06,4.971842374838316e-08,1.7974026978966324e-08,5.418233724425427e-07,1.8568495838987163e-07,0.0,0.0,12.0,0.0,1.0,6.603961050519343e-07,6.521263505112023e-07,6.493559434711278e-07,5.742201330356991e-07,4.38488200669423e-07,4.2778154967374837e-07,6.461312916812186e-15,1.0775441611150545e-12,1.4831529960142742e-13,1.252903421991514e-07,8.188178260417928e-09,0.08,0.07200000000000001,0.0026458292577126357,5.852998225328975e-07
6.25,0.49999781226435125,0.4416650527595441,2.5960809913716058e-08,1.3999990366538015,8.685828627056794e-09,499.99999831864045,2.2160587426652188e-07,1.6813595151466954e-06,4.9933817684461715e-08,1.8081302422157332e-08,5.461961167062221e-07,1.8685837937173369e-07,0.0,0.0,12.0,0.0,1.0,6.624946804001739e-07,6.54211959659189e-07,6.514371448386594e-07,5.761752711554413e-07,4.410804444418648e-07,4.303347015319273e-07,6.538669945630251e-15,1.0909462924627787e-12,1.4960316891270369e-13,1.2583313397844732e-07,8.252881598377966e-09,0.08,0.07200000000000001,0.002649990316557265,5.884732554422386e-07
6.26,0.5007977997282533,0.4423585209100233,2.6043702012309634e-08,1.399999030295595,8.71362142183444e-09,499.99999831224466,2.2235911185215934e-07,1.6877551917565539e-06,5.014959491098885e-08,1.8188968658471225e-08,5.505950881881905e-07,1.8803658401880366e-07,0.0,0.0,12.0,0.0,1.0,6.645965218883526e-07,6.563008361257366e-07,6.535216044316138e-07,5.781336888641179e-07,4.436820125812372e-07,4.328971542269236e-07,6.616771617176971e-15,1.1044848253047174e-12,1.5089891218417672e-13,1.263768916411823e-07,8.317958518353131e-09,0.08,0.07200000000000001,0.00265415112546014,5.916568605581329e-07
6.27,0.5015977871392336,0.44305194740591325,2.612672375606698e-08,1.3999990239049702,8.741457648243685e-09,499.99999830584045,2.231136107085139e-07,1.6941594437311535e-06,5.0365754246783185e-08,1.829702591203269e-08,5.550203836931112e-07,1.8921957819007623e-07,0.0,0.0,12.0,0.0,1.0,6.667016292196027e-07,6.583929796139142e-07,6.556093213968628e-07,5.800953858765878e-07,4.462929100320987e-07,4.3546891309256513e-07,6.6956231445119136e-15,1.118160809881702e-12,1.522025520508415e-13,1.2692161221072133e-07,8.383410260443875e-09,0.08,0.07200000000000001,0.0026583116844354797,5.948506396256071e-07
6.28,0.5023977744971578,0.4437453322495834,2.6209875133215443e-08,1.3999990174818246,8.76933729468237e-09,499.99999829942766,2.2386937072604578e-07,1.7005722348192083e-06,5.058229450849475e-08,1.8405474403283623e-08,5.594721000910724e-07,1.9040736769968341e-07,0.0,0.0,12.0,0.0,1.0,6.688100020970778e-07,6.604883898268128e-07,6.57700294864244e-07,5.820603619080475e-07,4.4891314165236564e-07,4.380499833750271e-07,6.775229760198573e-15,1.1319753014437071e-12,1.535141110646459e-13,1.2746729270496412e-07,8.44923806426646e-09,0.08,0.07200000000000001,0.0026624719934975004,5.980545943013798e-07
6.29,0.5031977618018915,0.44443867544340293,2.6293156131983264e-08,1.3999990110260558,8.79726034931819e-09,499.99999829300634,2.2462639179534637e-07,1.7069935287501048e-06,5.079921451064215e-08,1.8514314348985552e-08,5.639503343166845e-07,1.915999583167607e-07,0.0,0.0,12.0,0.0,1.0,6.709216402239528e-07,6.625870664675445e-07,6.597945239463341e-07,5.840286166740343e-07,4.515427122135018e-07,4.4064037023288993e-07,6.8555967162610464e-15,1.1459293602520644e-12,1.5483361169389416e-13,1.2801393013643904e-07,8.515443168931235e-09,0.08,0.07200000000000001,0.0026666320526604176,6.012687261541558e-07
6.3,0.5039977490533003,0.44513197698974094,2.6376566740599624e-08,1.3999990045375608,8.825226800085702e-09,499.9999982865766,2.2538467380714054e-07,1.7134232892349054e-06,5.101651306564989e-08,1.8623545962222138e-08,5.684551833681821e-07,1.9279735576531422e-07,0.0,0.0,12.0,0.0,1.0,6.730365433034247e-07,6.646890092392441e-07,6.618920077382251e-07,5.860001498904327e-07,4.541816264007137e-07,4.4324007873719856e-07,6.93672928414001e-15,1.1600240515815706e-12,1.5616107632265756e-13,1.2856152151239717e-07,8.582026813020876e-09,0.08,0.07200000000000001,0.0026707918619384456,6.044930366649259e-07
6.31,0.5047977362512499,0.4458252368909663,2.64601069472946e-08,1.3999989980162373,8.8532366346833e-09,499.9999982801384,2.26144216652288e-07,1.7198614799673446e-06,5.123418898388568e-08,1.8733169452401588e-08,5.729867443065202e-07,1.939995657240867e-07,0.0,0.0,12.0,0.0,1.0,6.75154711038711e-07,6.667942178450686e-07,6.639927453172962e-07,5.879749612734778e-07,4.568298888131474e-07,4.4584911387152035e-07,7.01863275464784e-15,1.1742604457224656e-12,1.5749652725019077e-13,1.291100638349061e-07,8.648990234568555e-09,0.08,0.07200000000000001,0.0026749514213457977,6.07727527227268e-07
6.32,0.5055977233956057,0.44651845514944777,2.6543776740299193e-08,1.3999989914619824,8.881289840570216e-09,499.99999827369186,2.2690502022178525e-07,1.726308064624832e-06,5.1452241073697634e-08,1.8843185025259153e-08,5.775451142544745e-07,1.9520659382642417e-07,0.0,0.0,12.0,0.0,1.0,6.77276143133051e-07,6.689026919881962e-07,6.660967357429898e-07,5.899530505397601e-07,4.594875039640886e-07,4.4846748053200383e-07,7.101312437923015e-15,1.1886396179822985e-12,1.5883998669035386e-13,1.2965955410094386e-07,8.716334671036067e-09,0.08,0.07200000000000001,0.0026791107308966867,6.109721991476524e-07
6.33,0.5063977104862334,0.44721163176755363,2.662757610784531e-08,1.3999989848746937,8.909386404963489e-09,499.9999982672369,2.276670844067668e-07,1.732763006869447e-06,5.1670668141451544e-08,1.8953592882859497e-08,5.821303903957384e-07,1.9641844566014212e-07,0.0,0.0,12.0,0.0,1.0,6.794008392897049e-07,6.710144313718274e-07,6.682039780565832e-07,5.919344174062294e-07,4.621544762811659e-07,4.510951835274358e-07,7.184773663383645e-15,1.2031626486876731e-12,1.6019147677104094e-13,1.3020998930249282e-07,8.784061359291872e-09,0.08,0.07200000000000001,0.002683269790605322,6.142270536457506e-07
6.34,0.5071976975229984,0.4479047667476523,2.6711505038165775e-08,1.3999989782542683,8.937526314834981e-09,499.9999982607737,2.2843040909850767e-07,1.7392262703489435e-06,5.188946899156821e-08,1.9064393223599252e-08,5.867426699740245e-07,1.9763512676739254e-07,0.0,0.0,12.0,0.0,1.0,6.815287992119547e-07,6.731294356991849e-07,6.703144712809665e-07,5.939190615902005e-07,4.648308101065579e-07,4.5373222757930135e-07,7.269021779680342e-15,1.2178306231858833e-12,1.615510195336151e-13,1.3076136642663365e-07,8.852171535589165e-09,0.08,0.07200000000000001,0.0026874286004859135,6.174920918547472e-07
6.35,0.5079976845057665,0.4485978600921118,2.6795563519494343e-08,1.3999989716006038,8.965709556908341e-09,499.99999825430206,2.2919499418842442e-07,1.7456978186977476e-06,5.210864242656067e-08,1.91755862422094e-08,5.913820502921617e-07,1.9885664264452986e-07,0.0,0.0,12.0,0.0,1.0,6.836600226031038e-07,6.752477046735132e-07,6.724282144204125e-07,5.959069828093563e-07,4.6751650969720286e-07,4.563786173218414e-07,7.354062154648209e-15,1.232644631846423e-12,1.6291863693234952e-13,1.3131368245563934e-07,8.920666435543788e-09,0.08,0.07200000000000001,0.0026915871605526706,6.207673148216562e-07
6.36,0.5087976714344031,0.44929091180330005,2.6879751540065676e-08,1.3999989649135973,8.99393611765601e-09,499.9999982478223,2.299608395680773e-07,1.7521776155379575e-06,5.232818724707147e-08,1.9287172129757772e-08,5.96048628711195e-07,2.0008299874197788e-07,0.0,0.0,12.0,0.0,1.0,6.857945091664765e-07,6.773692379980792e-07,6.745452064603546e-07,5.978981807817533e-07,4.7021157922501116e-07,4.590343573021115e-07,7.439900175258099e-15,1.2476057700623838e-12,1.642943508338744e-13,1.3186693436706895e-07,8.989547294112179e-09,0.08,0.07200000000000001,0.0026957454708198005,6.240527235076383e-07
6.37,0.5095976583087738,0.44998392188358466,2.6964069088115333e-08,1.3999989581931462,9.0222059832962e-09,499.99999824133425,2.3072794512917174e-07,1.7586656244803408e-06,5.25481022519099e-08,1.9399151073651436e-08,6.007425026494826e-07,2.013142004640957e-07,0.0,0.0,12.0,0.0,1.0,6.879322586054188e-07,6.794940353761708e-07,6.766654463671582e-07,5.998926552258252e-07,4.729160227770809e-07,4.616994519800389e-07,7.526541247567033e-15,1.2627151382517308e-12,1.6567818301663071e-13,1.324211191338614e-07,9.058815345569194e-09,0.08,0.07200000000000001,0.002699903531301508,6.273483187883232e-07
6.38,0.5103976451287442,0.45067689033533315,2.704851615187982e-08,1.3999989514391478,9.050519139789889e-09,499.99999823483813,2.3149631076356016e-07,1.765161809125338e-06,5.276838623808936e-08,1.951152325763923e-08,6.054637695817971e-07,2.0255025316904476e-07,0.0,0.0,12.0,0.0,1.0,6.900732706232981e-07,6.816220965110988e-07,6.78788933087897e-07,6.018904058603885e-07,4.7562984435591805e-07,4.6437390572848285e-07,7.613990796667932e-15,1.2779738418584723e-12,1.6707015517033071e-13,1.3297623372442991e-07,9.128471823485956e-09,0.08,0.07200000000000001,0.002704061342011999,6.306541014541364e-07
6.39,0.5111976318941798,0.4513698171609129,2.7133092719596548e-08,1.3999989446514995,9.078875572837802e-09,499.99999822833377,2.3226593636324368e-07,1.7716661330640598e-06,5.298903800086451e-08,1.9624288861814155e-08,6.102125270384229e-07,2.0379116216865501e-07,0.0,0.0,12.0,0.0,1.0,6.922175449235028e-07,6.837534211061962e-07,6.809156655501245e-07,6.038914324046454e-07,4.783530478796576e-07,4.6705772283329195e-07,7.702254266638463e-15,1.2933829913537022e-12,1.6847028889542378e-13,1.335322751027553e-07,9.198517960707578e-09,0.08,0.07200000000000001,0.0027082189029654776,6.339700722106263e-07
6.4,0.5119976186049462,0.45206270236269097,2.7217798779503845e-08,1.399998937830098,9.107275267877412e-09,499.9999982218214,2.33036821820374e-07,1.7781785598792888e-06,5.3210056333768664e-08,1.9737448062615876e-08,6.149888726042561e-07,2.050369327282916e-07,0.0,0.0,12.0,0.0,1.0,6.943650812094431e-07,6.85888008864817e-07,6.830456426616516e-07,6.058957345781907e-07,4.810856371822897e-07,4.697509074933622e-07,7.791337120489184e-15,1.3089437022365336e-12,1.6987860570257007e-13,1.3408924022848047e-07,9.268954989330878e-09,0.08,0.07200000000000001,0.002712376214176146,6.37296231678798e-07
6.41,0.5127976052609012,0.4527555459430358,2.7302634319582244e-08,1.3999989309748329,9.135720578847574e-09,499.9999982153009,2.3380896506381642e-07,1.7846990427222927e-06,5.3431439504650386e-08,1.9851001167853793e-08,6.197929018298328e-07,2.0628758019423758e-07,0.0,0.0,12.0,0.0,1.0,6.965158791845421e-07,6.880258594838145e-07,6.851790409678911e-07,6.079033069960736e-07,4.838276112690055e-07,4.7245346703418297e-07,7.881244947322654e-15,1.3246570775812971e-12,1.7129512365234683e-13,1.346471247365226e-07,9.339784599210983e-09,0.08,0.07200000000000001,0.0027165332756582147,6.406325766535902e-07
6.42,0.5135975918619166,0.45344834790431293,2.73875993282741e-08,1.3999989240856077,9.164209639425272e-09,499.99999820877247,2.34582367520483e-07,1.7912275533088367e-06,5.365318671322564e-08,1.9964948241147647e-08,6.246247140384225e-07,2.0754310182373217e-07,0.0,0.0,12.0,0.0,1.0,6.98669938552259e-07,6.90166972671686e-07,6.873157204946176e-07,6.099141533682656e-07,4.86578977498276e-07,4.751654029695364e-07,7.97198316543409e-15,1.3405242563199463e-12,1.7271986666905513e-13,1.3520592661010422e-07,9.411007664090796e-09,0.08,0.07200000000000001,0.0027206900874258777,6.439791104992919e-07
6.43,0.5143975784078582,0.4541411082488888,2.7472693793840025e-08,1.39999891716232,9.192742255386334e-09,499.9999982022359,2.3535702923123635e-07,1.7977640559897899e-06,5.387529678765177e-08,2.0079289437796976e-08,6.294844071310065e-07,2.0880350197726629e-07,0.0,0.0,12.0,0.0,1.0,7.008272590160681e-07,6.923113481323445e-07,6.894556666750176e-07,6.119282738010091e-07,4.893397398076394e-07,4.778867189951777e-07,8.063557286536504e-15,1.3565463702952796e-12,1.7415285623745366e-13,1.3576564289611996e-07,9.482625379420477e-09,0.08,0.07200000000000001,0.0027248466494933328,6.473358338648859e-07
6.44,0.5151975648985917,0.45483382697912983,2.755791770451981e-08,1.3999989102048676,9.22131843143062e-09,499.9999981956915,2.3613295007198292e-07,1.804308514235078e-06,5.4097768510448416e-08,2.019402492081221e-08,6.343720788839793e-07,2.1006878581999615e-07,0.0,0.0,12.0,0.0,1.0,7.029878402794652e-07,6.944589855691769e-07,6.915988798615809e-07,6.139456679716607e-07,4.921099016527663e-07,4.806174189903796e-07,8.15597285004769e-15,1.3727245549182972e-12,1.7559411346860385e-13,1.3632627052645737e-07,9.554638978336802e-09,0.08,0.07200000000000001,0.002729002961874779,6.507027470017956e-07
6.45,0.5159975513339825,0.45552650409740225,2.764327104855406e-08,1.399998903213147,9.249938172643789e-09,499.9999981891391,2.3691012991823754e-07,1.810860891508372e-06,5.432060066245322e-08,2.0309154849600512e-08,6.392878271232536e-07,2.1133895847278445e-07,0.0,0.0,12.0,0.0,1.0,7.051516820459667e-07,6.966098846855896e-07,6.937453604357315e-07,6.159663355565588e-07,4.948894664047669e-07,4.833575067486536e-07,8.24923541410104e-15,1.3890599506211875e-12,1.7704365937978276e-13,1.3688780642876494e-07,9.627049693269359e-09,0.08,0.07200000000000001,0.0027331590245844137,6.540798500773547e-07
6.46,0.5167975377138961,0.4562191396060719,2.772875381418427e-08,1.3999988961870558,9.278601484503757e-09,499.9999981825788,2.3768856864511768e-07,1.8174211512680482e-06,5.4543792022857034e-08,2.0424679379968832e-08,6.442317497233545e-07,2.1261402501210808e-07,0.0,0.0,12.0,0.0,1.0,7.073187840191106e-07,6.987640451850106e-07,6.958951088083127e-07,6.179902762310087e-07,4.976784373504073e-07,4.86106985977825e-07,8.34335055549048e-15,1.4055537028572772e-12,1.7850151489396095e-13,1.3745024752654114e-07,9.699858755920781e-09,0.08,0.07200000000000001,0.0027373148376364314,6.574671431751372e-07
6.47,0.5175975240381981,0.4569117335075048,2.7814365989652746e-08,1.399998889126491,9.307308372887113e-09,499.99999817601065,2.384682661273371e-07,1.8239892569681453e-06,5.476734136923913e-08,2.0540598664126832e-08,6.492039446065071e-07,2.1389399046996428e-07,0.0,0.0,12.0,0.0,1.0,7.094891459024566e-07,7.00921466770887e-07,6.980481254200687e-07,6.200174896692658e-07,5.004768176923266e-07,4.88865860300101e-07,8.43832386961458e-15,1.4222069621008475e-12,1.799677008392863e-13,1.3801359073922297e-07,9.773067397246909e-09,0.08,0.07200000000000001,0.002741470401045029,6.608646262952893e-07
6.48,0.5183975103067542,0.45760428580406665,2.7900107563202668e-08,1.39999888203135,9.336058844075554e-09,499.99999816943483,2.3924922223919984e-07,1.8305651720593223e-06,5.4991247477602315e-08,2.065691285068993e-08,6.542045097417289e-07,2.1517885983377796e-07,0.0,0.0,12.0,0.0,1.0,7.116627673995856e-07,7.030821491466867e-07,7.002044107421269e-07,6.220479755445208e-07,5.032846105492578e-07,4.916341332521437e-07,8.534160970419973e-15,1.4390208838468364e-12,1.8144223794857417e-13,1.3857783298227458e-07,9.846676847436934e-09,0.08,0.07200000000000001,0.0027456257148244,6.642722993548654e-07
6.49,0.5191974965194295,0.4582967964981227,2.7985978523078026e-08,1.3999988749015297,9.364852904762298e-09,499.9999981628511,2.4003143685459397e-07,1.8371488599898165e-06,5.521550912240811e-08,2.077362208468222e-08,6.592335431439181e-07,2.1646863804630784e-07,0.0,0.0,12.0,0.0,1.0,7.138396482140993e-07,7.05246092015897e-07,7.023639652764779e-07,6.240817335288822e-07,5.061018189562502e-07,4.944118082851396e-07,8.630867490343937e-15,1.4559966286104171e-12,1.8292514685880398e-13,1.391429711672757e-07,9.920688335893453e-09,0.08,0.07200000000000001,0.002749780778988736,6.676901621881656e-07
6.5,0.5199974826760898,0.45898926559203834,2.807197885752368e-08,1.3999988677369273,9.393690562058544e-09,499.99999815625966,2.4081490984698564e-07,1.8437402842064014e-06,5.5440125076612e-08,2.0890726507539548e-08,6.642911428729466e-07,2.177633300055542e-07,0.0,0.0,12.0,0.0,1.0,7.160197880496215e-07,7.074132950820261e-07,7.045267895564619e-07,6.261187632933618e-07,5.089284458648978e-07,4.971988887648721e-07,8.72844908025631e-15,1.4731353619264679e-12,1.8441644811062298e-13,1.3970900220201077e-07,9.995103091212602e-09,0.08,0.07200000000000001,0.0027539355935522303,6.71118214547079e-07
6.51,0.5207974687766007,0.4596816930881787,2.815810855478532e-08,1.3999988605374403,9.422571823499882e-09,499.99999814966054,2.415996410894131e-07,1.8503394081553466e-06,5.5665094111698585e-08,2.1008226257112458e-08,6.693774070327498e-07,2.1906294056466517e-07,0.0,0.0,12.0,0.0,1.0,7.182031866097971e-07,7.095837580486019e-07,7.066928841472476e-07,6.28159064507859e-07,5.117644941435682e-07,4.99995377971793e-07,8.826911409400587e-15,1.4904382543489114e-12,1.8591616214785563e-13,1.4027592299055732e-07,1.0069922341164035e-08,0.08,0.07200000000000001,0.002758090158529072,6.745564561014285e-07
6.52,0.5215974548208274,0.46037407898890864,2.8244367603109487e-08,1.3999988533029653,9.451496697052725e-09,499.99999814305374,2.423856304544802e-07,1.8569461952833742e-06,5.589041499771671e-08,2.112612146766918e-08,6.74492433770416e-07,2.2036747453184363e-07,0.0,0.0,12.0,0.0,1.0,7.20389843598292e-07,7.117574806191726e-07,7.088622496463161e-07,6.302026368411437e-07,5.146099665776344e-07,5.028012791010922e-07,8.926260165334251e-15,1.5079064814499402e-12,1.8742430931701982e-13,1.4084373043337447e-07,1.014514731267093e-08,0.08,0.07200000000000001,0.002762244473933452,6.78004886439319e-07
6.53,0.5223974408086359,0.46106642329659303,2.8330755990743573e-08,1.3999988460333996,9.480465191120748e-09,499.9999981364394,2.4317287781435074e-07,1.8635606090386175e-06,5.611608650331475e-08,2.124441226989864e-08,6.796363212752787e-07,2.2167693667025433e-07,0.0,0.0,12.0,0.0,1.0,7.225797587187943e-07,7.139344624973069e-07,7.110348866839428e-07,6.322494799608414e-07,5.17464865869711e-07,5.056165952627701e-07,9.026501053868396e-15,1.5255412238191262e-12,1.8894090986685025e-13,1.4141242142739195e-07,1.0220779231789952e-08,0.08,0.07200000000000001,0.002766398539779558,6.814635050674896e-07
6.54,0.5231974267398916,0.4617587260135963,2.8417273705935774e-08,1.3999988387286408,9.509477314551307e-09,499.99999812981736,2.4396138304074187e-07,1.8701826128715773e-06,5.634210739577564e-08,2.1363098790913414e-08,6.84809167778005e-07,2.2299133169793008e-07,0.0,0.0,12.0,0.0,1.0,7.247729316750126e-07,7.161147033865925e-07,7.13210795923679e-07,6.342995935334167e-07,5.203291946398917e-07,5.084413294817081e-07,9.127639799006525e-15,1.5433436670624038e-12,1.9046598394782697e-13,1.4198199286609847e-07,1.0296819323691147e-08,0.08,0.07200000000000001,0.0027705523560815778,6.849323114116672e-07
6.55,0.5239974126144601,0.46245098714228294,2.8503920736935164e-08,1.3999988313885856,9.53853307664188e-09,499.9999981231878,2.447511460049185e-07,1.8768121702360836e-06,5.6568476441052226e-08,2.1482181154252768e-08,6.900110715496882e-07,2.2431066428767944e-07,0.0,0.0,12.0,0.0,1.0,7.269693621706777e-07,7.182982029906379e-07,7.153899780628358e-07,6.363529772241581e-07,5.232029554259916e-07,5.112754846977402e-07,9.229682142882656e-15,1.5613150018009495e-12,1.9199955161171284e-13,1.4255244163963055e-07,1.037326881263786e-08,0.08,0.07200000000000001,0.0027747059228536977,6.884113048169261e-07
