T,C1,C2,C3,C4,C5,I1,I2,I3,I4,I5,I6,INA,O,OB,V
60.400002,0.023032311,0.031040099,0.015688082,0.0035248806,0.00029759508,0.00023790037,0.0046953936,0.034750767,0.11430574,0.1409943,0.52873051,-1.1890703,0.0011181015,0.001584331,-50.0
60.48,0.023038434,0.031048331,0.015692221,0.0035257968,0.00029766472,0.00023789532,0.0046952907,0.034749996,0.11430319,0.14099112,0.52871865,-1.1886261,0.0011183396,0.0015830833,-50.0
60.560001,0.023044499,0.031056484,0.015696323,0.0035267044,0.00029773376,0.0002378903,0.0046951887,0.034749236,0.11430066,0.14098799,0.52870685,-1.1881931,0.0011185756,0.0015818633,-50.0
60.639999,0.023050506,0.031064561,0.015700383,0.0035276033,0.00029780218,0.00023788532,0.0046950881,0.03474848,0.11429816,0.14098488,0.52869517,-1.187771,0.0011188095,0.0015806701,-50.0
60.720001,0.023056457,0.031072561,0.015704406,0.0035284939,0.00029786993,0.00023788039,0.004694988,0.034747727,0.11429567,0.14098179,0.5286836,-1.1873597,0.0011190412,0.0015795035,-50.0
60.799999,0.02306235,0.031080486,0.015708392,0.0035293761,0.00029793711,0.0002378755,0.0046948888,0.034746986,0.11429321,0.14097874,0.5286721,-1.1869589,0.001119271,0.0015783629,-50.0
60.880001,0.023068188,0.031088335,0.015712339,0.0035302502,0.00029800364,0.00023787066,0.0046947906,0.034746248,0.11429077,0.14097571,0.52866077,-1.1865685,0.0011194987,0.0015772479,-50.0
60.959999,0.023073971,0.03109611,0.015716251,0.0035311156,0.00029806959,0.00023786585,0.0046946928,0.034745518,0.11428834,0.1409727,0.52864945,-1.1861882,0.0011197245,0.0015761578,-50.0
61.040001,0.023079701,0.031103814,0.015720125,0.0035319733,0.00029813492,0.0002378611,0.0046945964,0.034744792,0.11428595,0.14096972,0.5286383,-1.1858178,0.0011199483,0.0015750921,-50.0
61.119999,0.023085376,0.031111443,0.015723962,0.0035328227,0.00029819965,0.00023785637,0.0046945005,0.034744073,0.11428357,0.14096677,0.52862722,-1.1854571,0.0011201701,0.0015740505,-50.0
61.200001,0.023090998,0.031119002,0.015727762,0.0035336642,0.00029826383,0.00023785169,0.0046944055,0.034743361,0.11428121,0.14096385,0.52861619,-1.1851059,0.00112039,0.0015730326,-50.0
61.279999,0.023096565,0.031126488,0.015731528,0.0035344979,0.00029832739,0.00023784705,0.0046943114,0.034742657,0.11427887,0.14096095,0.52860534,-1.184764,0.001120608,0.0015720376,-50.0
61.360001,0.023102082,0.031133905,0.015735259,0.0035353238,0.00029839037,0.00023784244,0.0046942178,0.034741957,0.11427655,0.14095807,0.52859449,-1.1844313,0.001120824,0.0015710654,-50.0
61.439999,0.023107547,0.031141253,0.015738955,0.0035361419,0.0002984528,0.00023783788,0.0046941251,0.03474126,0.11427425,0.14095522,0.52858382,-1.1841075,0.0011210381,0.0015701153,-50.0
61.52,0.02311296,0.031148532,0.015742615,0.0035369524,0.00029851467,0.00023783336,0.0046940334,0.034740575,0.11427197,0.14095239,0.52857316,-1.1837925,0.0011212504,0.001569187,-50.0
61.599998,0.023118323,0.031155743,0.015746241,0.0035377555,0.00029857596,0.00023782886,0.0046939426,0.034739893,0.11426971,0.14094959,0.52856266,-1.183486,0.0011214608,0.00156828,-50.0
61.68,0.023123637,0.031162886,0.015749834,0.003538551,0.0002986367,0.00023782442,0.0046938523,0.034739215,0.11426747,0.14094681,0.52855223,-1.183188,0.0011216694,0.0015673941,-50.0
61.759998,0.023128901,0.031169962,0.015753394,0.0035393392,0.00029869689,0.00023782002,0.0046937629,0.034738544,0.11426525,0.14094405,0.52854186,-1.1828982,0.0011218762,0.0015665286,-50.0
61.84,0.023134114,0.031176973,0.01575692,0.0035401199,0.00029875655,0.00023781564,0.0046936744,0.034737881,0.11426305,0.14094132,0.52853161,-1.1826164,0.0011220812,0.0015656832,-50.0
61.919998,0.023139281,0.031183919,0.015760414,0.0035408936,0.00029881566,0.0002378113,0.0046935864,0.034737222,0.11426087,0.14093861,0.52852142,-1.1823424,0.0011222843,0.0015648575,-50.0
62.0,0.023144398,0.031190801,0.015763875,0.0035416598,0.00029887425,0.00023780701,0.0046934988,0.034736566,0.1142587,0.14093593,0.52851135,-1.1820762,0.0011224857,0.0015640511,-50.0
62.080002,0.023149468,0.031197619,0.015767304,0.0035424193,0.00029893231,0.00023780274,0.0046934127,0.034735918,0.11425655,0.14093326,0.52850133,-1.1818177,0.0011226854,0.0015632638,-50.0
62.16,0.023154492,0.031204373,0.0157707,0.0035431716,0.00029898985,0.00023779852,0.004693327,0.034735277,0.11425442,0.14093062,0.52849144,-1.1815665,0.0011228834,0.0015624949,-50.0
62.240002,0.023159469,0.031211065,0.015774066,0.0035439169,0.00029904686,0.00023779433,0.0046932418,0.03473464,0.11425231,0.14092802,0.5284816,-1.1813225,0.0011230796,0.0015617443,-50.0
62.32,0.023164399,0.031217694,0.015777402,0.0035446554,0.00029910335,0.00023779017,0.0046931575,0.034734007,0.11425022,0.14092542,0.52847189,-1.1810857,0.0011232741,0.0015610115,-50.0
62.400002,0.023169285,0.031224262,0.015780704,0.0035453869,0.00029915935,0.00023778605,0.0046930742,0.034733381,0.11424815,0.14092284,0.52846223,-1.1808558,0.0011234669,0.0015602962,-50.0
62.48,0.023174126,0.03123077,0.015783979,0.003546112,0.00029921485,0.00023778198,0.0046929913,0.034732759,0.11424609,0.1409203,0.52845263,-1.1806327,0.001123658,0.001559598,-50.0
62.560001,0.02317892,0.031237219,0.015787221,0.0035468303,0.00029926986,0.00023777792,0.0046929093,0.034732144,0.11424405,0.14091776,0.52844316,-1.1804162,0.0011238476,0.0015589166,-50.0
62.639999,0.023183672,0.031243607,0.015790435,0.003547542,0.00029932437,0.0002377739,0.0046928278,0.034731533,0.11424203,0.14091526,0.52843374,-1.1802063,0.0011240353,0.0015582518,-50.0
62.720001,0.023188379,0.031249937,0.015793618,0.003548247,0.00029937839,0.00023776993,0.0046927468,0.03473093,0.11424003,0.14091277,0.52842438,-1.1800028,0.0011242216,0.001557603,-50.0
62.799999,0.023193043,0.031256206,0.015796773,0.0035489458,0.00029943194,0.00023776598,0.0046926667,0.03473033,0.11423804,0.1409103,0.52841514,-1.1798055,0.0011244062,0.0015569701,-50.0
62.880001,0.023197664,0.03126242,0.015799899,0.0035496382,0.00029948499,0.00023776207,0.0046925875,0.034729734,0.11423607,0.14090785,0.52840596,-1.1796144,0.0011245892,0.0015563526,-50.0
62.959999,0.023202244,0.031268578,0.015802994,0.0035503241,0.00029953758,0.00023775818,0.0046925088,0.034729145,0.11423412,0.14090544,0.52839684,-1.1794293,0.0011247706,0.0015557504,-50.0
63.040001,0.023206782,0.03127468,0.015806064,0.0035510038,0.00029958971,0.00023775434,0.0046924306,0.034728561,0.11423218,0.14090303,0.52838778,-1.1792499,0.0011249505,0.0015551629,-50.0
63.119999,0.023211276,0.031280722,0.015809104,0.0035516773,0.00029964137,0.00023775052,0.0046923533,0.034727979,0.11423026,0.14090066,0.52837884,-1.1790763,0.0011251288,0.0015545902,-50.0
63.200001,0.023215732,0.031286713,0.015812118,0.0035523446,0.00029969256,0.00023774673,0.0046922769,0.034727406,0.11422835,0.14089829,0.52837002,-1.1789083,0.0011253055,0.0015540317,-50.0
63.279999,0.023220144,0.031292647,0.015815102,0.0035530059,0.00029974329,0.00023774299,0.0046922006,0.034726836,0.11422647,0.14089595,0.5283612,-1.178746,0.0011254809,0.0015534871,-50.0
63.360001,0.023224518,0.031298529,0.015818059,0.0035536613,0.00029979358,0.00023773927,0.0046921251,0.03472627,0.11422459,0.14089362,0.5283525,-1.1785889,0.0011256546,0.0015529564,-50.0
63.439999,0.023228852,0.031304356,0.015820991,0.0035543106,0.00029984344,0.00023773558,0.0046920506,0.034725711,0.11422274,0.14089131,0.52834386,-1.178437,0.0011258268,0.0015524391,-50.0
63.52,0.023233145,0.03131013,0.015823895,0.003554954,0.00029989285,0.00023773192,0.0046919761,0.034725152,0.11422089,0.14088903,0.52833527,-1.1782904,0.0011259976,0.001551935,-50.0
63.599998,0.0232374,0.031315848,0.015826773,0.0035555915,0.00029994181,0.00023772829,0.0046919025,0.034724604,0.11421907,0.14088677,0.52832675,-1.1781486,0.0011261669,0.0015514437,-50.0
63.68,0.023241617,0.031321518,0.015829625,0.0035562234,0.00029999035,0.0002377247,0.0046918299,0.034724057,0.11421726,0.14088453,0.52831835,-1.1780119,0.0011263348,0.0015509651,-50.0
63.759998,0.023245795,0.031327136,0.01583245,0.0035568494,0.00030003843,0.00023772113,0.0046917577,0.034723513,0.11421547,0.1408823,0.52830994,-1.1778799,0.0011265011,0.0015504989,-50.0
63.84,0.023249933,0.031332701,0.015835252,0.0035574697,0.00030008613,0.0002377176,0.004691686,0.034722976,0.11421369,0.14088009,0.52830166,-1.1777527,0.0011266661,0.0015500447,-50.0
63.919998,0.023254037,0.031338219,0.015838025,0.0035580846,0.0003001334,0.00023771409,0.0046916148,0.034722444,0.11421192,0.1408779,0.52829349,-1.1776302,0.0011268297,0.0015496026,-50.0
64.0,0.023258103,0.031343687,0.015840776,0.0035586939,0.00030018023,0.00023771061,0.0046915445,0.034721918,0.11421017,0.14087574,0.52828532,-1.177512,0.0011269918,0.001549172,-50.0
64.080002,0.02326213,0.031349104,0.015843501,0.0035592976,0.00030022665,0.00023770718,0.0046914746,0.034721393,0.11420844,0.14087358,0.52827722,-1.1773984,0.0011271526,0.0015487529,-50.0
64.160004,0.023266124,0.031354472,0.0158462,0.0035598958,0.00030027266,0.00023770376,0.0046914052,0.034720875,0.11420672,0.14087145,0.52826923,-1.177289,0.001127312,0.001548345,-50.0
64.239998,0.023270078,0.031359792,0.015848877,0.0035604888,0.00030031829,0.00023770037,0.0046913363,0.034720358,0.11420502,0.14086933,0.5282613,-1.1771839,0.0011274699,0.0015479479,-50.0
64.32,0.023273999,0.031365063,0.015851527,0.0035610765,0.00030036349,0.00023769701,0.0046912683,0.034719847,0.11420333,0.14086723,0.52825338,-1.1770828,0.0011276266,0.0015475616,-50.0
64.400002,0.023277884,0.031370286,0.015854156,0.0035616586,0.00030040831,0.00023769368,0.0046912008,0.034719341,0.11420165,0.14086516,0.52824557,-1.1769859,0.0011277819,0.0015471858,-50.0
64.480003,0.023281734,0.03137546,0.01585676,0.0035622357,0.00030045272,0.00023769037,0.0046911337,0.034718841,0.11419999,0.14086309,0.52823788,-1.1768928,0.0011279359,0.0015468203,-50.0
64.559998,0.023285549,0.031380594,0.015859341,0.0035628076,0.00030049676,0.0002376871,0.0046910672,0.034718342,0.11419833,0.14086105,0.52823019,-1.1768035,0.0011280886,0.0015464649,-50.0
64.639999,0.02328933,0.031385675,0.015861899,0.0035633743,0.00030054041,0.00023768384,0.0046910015,0.03471785,0.1141967,0.14085902,0.52822256,-1.1767181,0.0011282399,0.0015461193,-50.0
64.720001,0.023293078,0.031390715,0.015864434,0.0035639361,0.00030058369,0.00023768062,0.0046909363,0.034717359,0.11419508,0.14085701,0.52821499,-1.1766363,0.0011283901,0.0015457834,-50.0
64.800003,0.02329679,0.031395707,0.015866945,0.0035644928,0.00030062656,0.00023767744,0.0046908716,0.034716874,0.11419348,0.14085501,0.52820754,-1.1765581,0.0011285389,0.0015454569,-50.0
64.879997,0.023300471,0.031400658,0.015869435,0.0035650444,0.00030066908,0.00023767426,0.0046908073,0.034716394,0.11419188,0.14085305,0.52820009,-1.1764835,0.0011286864,0.0015451397,-50.0
64.959999,0.023304118,0.031405561,0.015871901,0.0035655911,0.00030071122,0.00023767112,0.0046907435,0.034715917,0.1141903,0.14085108,0.52819276,-1.1764122,0.0011288327,0.0015448316,-50.0
65.040001,0.071965247,0.0052028755,0.00020029454,3.0480669e-05,1.8536879e-05,0.13338935,0.20623912,0.14094436,0.065359369,0.031360995,0.24342641,-1.0432572,0.00035509374,0.0015078656,-80.0
65.120003,0.084971741,0.0059697959,0.00017662047,7.2436451e-06,3.1954901e-06,0.29280975,0.30498174,0.12537745,0.028487165,0.0068219686,0.048906121,-0.83283949,6.201629e-05,0.001425197,-80.0
65.199997,0.10083056,0.0070306137,0.00019846298,5.1349894e-06,1.6942541e-06,0.31811607,0.3169139,0.11945086,0.021073017,0.0022416455,0.012759914,-0.77175045,3.3417356e-05,0.0013447085,-80.0
65.279999,0.1169708,0.0081083849,0.00022443087,5.014595e-06,1.4380267e-06,0.31703925,0.31342128,0.11623926,0.019350285,0.0013703697,0.0059724967,-0.72631979,2.8470797e-05,0.0012685289,-80.0
65.360001,0.13286681,0.0091690794,0.00025047403,5.1436873e-06,1.334542e-06,0.31118971,0.30719712,0.11358295,0.018692447,0.0011877961,0.0046341037,-0.68490583,2.641231e-05,0.0011966338,-80.0
65.440002,0.1484258,0.010207125,0.00027604299,5.3112881e-06,1.2578207e-06,0.30458155,0.30059147,0.111076,0.018239794,0.0011334742,0.0043084952,-0.64605612,2.4862667e-05,0.0011288089,-80.0
65.519997,0.1636371,0.011221948,0.00030105832,5.4850093e-06,1.1890395e-06,0.29795673,0.29403755,0.10864203,0.017832642,0.0011034076,0.0041725361,-0.60944575,2.3467705e-05,0.0010648282,-80.0
65.599998,0.17850523,0.012213878,0.00032551633,5.6591311e-06,1.1248126e-06,0.2914502,0.28761297,0.10626584,0.017441196,0.0010782909,0.0040734662,-0.57491732,2.2163593e-05,0.0010044745,-80.0
65.68,0.19303736,0.013183398,0.00034942658,5.8324927e-06,1.064354e-06,0.28508419,0.28132945,0.10394362,0.017059764,0.0010545322,0.0039829034,-0.54234737,2.0935302e-05,0.00094754208,-80.0
65.760002,0.20724104,0.014131013,0.00037280074,6.004766e-06,1.007353e-06,0.27886018,0.27518651,0.1016737,0.016687131,0.0010314551,0.0038955451,-0.51162386,1.9776722e-05,0.00089383725,-80.0
65.839996,0.22112373,0.015057219,0.00039565071,6.1757846e-06,9.5359553e-07,0.27277586,0.26918155,0.099454813,0.016322913,0.0010089246,0.0038103706,-0.48264191,1.8683579e-05,0.00084317697,-80.0
65.919998,0.23469274,0.015962504,0.00041798814,6.3454227e-06,9.0289427e-07,0.26682824,0.26331151,0.0972858,0.01596689,0.00098690588,0.0037271543,-0.45530277,1.7652103e-05,0.00079538859,-80.0
66.0,0.24795519,0.016847342,0.00043982448,6.513571e-06,8.5507503e-07,0.26101431,0.25757337,0.095165543,0.015618873,0.00096538349,0.0036458196,-0.42951334,1.6678794e-05,0.00075030932,-80.0
66.080002,0.26091808,0.017712198,0.00046117097,6.6801299e-06,8.0997427e-07,0.25533104,0.25196421,0.093092933,0.015278677,0.00094434537,0.003566318,-0.40518573,1.5760361e-05,0.0007077856,-80.0
66.160004,0.27358818,0.018557528,0.00048203854,6.8450117e-06,7.674376e-07,0.24977548,0.24648115,0.091066919,0.014946128,0.00092378061,0.0034886068,-0.38223708,1.48937e-05,0.00066767255,-80.0
66.239998,0.28597221,0.019383773,0.00050243788,7.0081369e-06,7.2731945e-07,0.24434482,0.24112131,0.089086436,0.014621055,0.00090367848,0.0034126455,-0.36058921,1.407588e-05,0.00062983343,-80.0
66.32,0.2980766,0.02019137,0.00052237941,7.169434e-06,6.8948265e-07,0.23903622,0.23588194,0.087150469,0.014303288,0.00088402856,0.0033383949,-0.34016839,1.330414e-05,0.00059413939,-80.0
66.400002,0.30990776,0.020980738,0.00054187351,7.3288397e-06,6.5379766e-07,0.23384693,0.23076035,0.085258022,0.013992665,0.00086482061,0.0032658158,-0.32090506,1.2575875e-05,0.00056046888,-80.0
66.480003,0.32147187,0.021752294,0.00056093006,7.4862987e-06,6.2014232e-07,0.22877429,0.22575387,0.08340811,0.013689024,0.00084604474,0.0031948709,-0.30273357,1.1888625e-05,0.00052870705,-80.0
66.559998,0.33277497,0.02250644,0.00057955895,7.6417609e-06,5.8840141e-07,0.22381568,0.22085993,0.081599779,0.01339221,0.00082769128,0.0031255232,-0.28559208,1.124007e-05,0.00049874577,-80.0
66.639999,0.34382302,0.023243573,0.00059776963,7.7951854e-06,5.584663e-07,0.21896853,0.216076,0.079832099,0.013102067,0.00080975064,0.0030577367,-0.26942214,1.0628024e-05,0.00047048295,-80.0
66.720001,0.35462177,0.023964075,0.00061557157,7.9465335e-06,5.3023439e-07,0.21423033,0.2113996,0.078104153,0.012818446,0.00079221354,0.0029914763,-0.25416872,1.0050422e-05,0.0004438223,-80.0
66.800003,0.36517692,0.024668327,0.00063297385,8.0957743e-06,5.0360904e-07,0.20959865,0.20682833,0.076415055,0.012541203,0.00077507092,0.0029267073,-0.23977984,9.5053183e-06,0.00041867298,-80.0
66.879997,0.37549394,0.025356695,0.00064998551,8.2428833e-06,4.7849903e-07,0.20507108,0.20235981,0.074763924,0.012270191,0.00075831386,0.0028633964,-0.22620651,8.9908744e-06,0.00039494931,-80.0
66.959999,0.38557827,0.02602954,0.00066661515,8.3878367e-06,4.5481832e-07,0.20064528,0.19799174,0.073149912,0.012005271,0.00074193376,0.0028015105,-0.21340248,8.505358e-06,0.0003725705,-80.0
67.040001,0.39543515,0.026687212,0.0006828715,8.5306192e-06,4.3248573e-07,0.19631898,0.19372188,0.071572177,0.011746308,0.00072592212,0.0027410176,-0.20132415,8.0471345e-06,0.00035146027,-80.0
67.120003,0.40506977,0.027330056,0.00069876277,8.671218e-06,4.1142471e-07,0.19208995,0.189548,0.070029914,0.011493167,0.0007102706,0.0026818863,-0.18993038,7.6146625e-06,0.00033154673,-80.0
67.199997,0.41448712,0.027958408,0.00071429717,8.8096231e-06,3.9156302e-07,0.18795596,0.18546794,0.068522327,0.011245716,0.00069497112,0.0026240859,-0.17918237,7.2064863e-06,0.00031276201,-80.0
67.279999,0.42369214,0.028572593,0.0007294828,8.945829e-06,3.728326e-07,0.18391491,0.18147962,0.067048624,0.011003829,0.00068001577,0.0025675865,-0.1690435,6.8212339e-06,0.00029504215,-80.0
67.360001,0.43268967,0.029172935,0.00074432738,9.0798339e-06,3.5516919e-07,0.17996472,0.17758095,0.065608054,0.010767379,0.00066539686,0.0025123584,-0.15947923,6.4576107e-06,0.00027832674,-80.0
67.440002,0.44148433,0.029759746,0.00075883855,9.2116388e-06,3.3851214e-07,0.17610334,0.17376992,0.064199872,0.010536246,0.0006511067,0.0024583733,-0.15045702,6.1143942e-06,0.00026255887,-80.0
67.519997,0.45008078,0.030333331,0.00077302381,9.3412464e-06,3.2280428e-07,0.17232876,0.17004459,0.062823348,0.010310309,0.00063713797,0.0024056032,-0.14194614,5.7904335e-06,0.0002476848,-80.0
67.599998,0.45848346,0.030893991,0.00078689045,9.468662e-06,3.0799174e-07,0.16863903,0.16640298,0.061477769,0.010089451,0.00062348339,0.0023540207,-0.13391759,5.4846405e-06,0.0002336539,-80.0
67.68,0.46669677,0.031442016,0.00080044568,9.5938949e-06,2.9402364e-07,0.16503227,0.16284326,0.060162444,0.0098735597,0.00061013596,0.0023035989,-0.12634401,5.1959901e-06,0.00022041833,-80.0
67.760002,0.47472501,0.031977694,0.00081369636,9.7169559e-06,2.8085196e-07,0.16150658,0.15936357,0.058876686,0.0096625211,0.00059708871,0.0022543117,-0.11919965,4.923515e-06,0.000207933,-80.0
67.839996,0.48257232,0.032501303,0.00082664943,9.8378559e-06,2.6843151e-07,0.15806016,0.15596211,0.05761984,0.0094562285,0.00058433495,0.0022061337,-0.11246016,4.6663017e-06,0.00019615541,-80.0
67.919998,0.49024281,0.033013113,0.00083931151,9.9566105e-06,2.5671952e-07,0.15469122,0.15263712,0.056391247,0.0092545729,0.00057186803,0.0021590395,-0.10610259,4.4234898e-06,0.00018504541,-80.0
68.0,0.49774051,0.033513393,0.00085168914,1.0073234e-05,2.4567581e-07,0.15139803,0.14938688,0.055190276,0.009057452,0.0005596815,0.0021130051,-0.10010529,4.1942662e-06,0.00017456517,-80.0
68.080002,0.50506926,0.034002408,0.00086378871,1.0187745e-05,2.3526232e-07,0.14817888,0.14620972,0.054016311,0.0088647632,0.00054776901,0.0020680067,-0.094447836,3.9778656e-06,0.00016467899,-80.0
68.160004,0.51223296,0.034480404,0.00087561645,1.0300162e-05,2.2544329e-07,0.14503211,0.14310399,0.052868735,0.008676406,0.00053612451,0.0020240208,-0.089110978,3.7735638e-06,0.00015535318,-80.0
68.239998,0.51923525,0.034947634,0.00088717847,1.0410504e-05,2.1618489e-07,0.14195608,0.1400681,0.051746964,0.0084922845,0.00052474189,0.0019810244,-0.084076531,3.5806793e-06,0.00014655598,-80.0
68.32,0.52607983,0.035404343,0.00089848065,1.0518793e-05,2.0745526e-07,0.13894922,0.13710044,0.05065041,0.0083123017,0.00051361526,0.0019389954,-0.079327352,3.3985682e-06,0.00013825743,-80.0
68.400002,0.53277022,0.035850763,0.00090952893,1.062505e-05,1.9922432e-07,0.13600995,0.13419953,0.049578514,0.0081363665,0.00050273887,0.0018979121,-0.074847281,3.2266237e-06,0.00013042924,-80.0
68.480003,0.53930998,0.036287133,0.00092032895,1.0729298e-05,1.9146374e-07,0.13313676,0.13136382,0.04853072,0.0079643866,0.00049210712,0.0018577531,-0.070621066,3.0642727e-06,0.00012304477,-80.0
68.559998,0.5457024,0.036713675,0.00093088631,1.0831561e-05,1.8414674e-07,0.13032819,0.12859188,0.047506481,0.007796274,0.00048171447,0.0018184977,-0.066634305,2.9109749e-06,0.00011607885,-80.0
68.639999,0.55195087,0.037130613,0.00094120641,1.0931863e-05,1.7724811e-07,0.12758276,0.12588227,0.046505272,0.0076319412,0.00047155554,0.0017801253,-0.062873431,2.7662204e-06,0.00010950777,-80.0
68.720001,0.55805868,0.03753816,0.00095129461,1.1030229e-05,1.7074404e-07,0.12489905,0.12323357,0.045526575,0.0074713035,0.00046162511,0.0017426163,-0.05932565,2.6295281e-06,0.00010330913,-80.0
68.800003,0.56402892,0.037936535,0.00096115615,1.1126684e-05,1.646121e-07,0.12227569,0.12064443,0.04456988,0.0073142778,0.00045191802,0.0017059511,-0.055978872,2.5004442e-06,9.7461823e-05,-80.0
68.879997,0.56986475,0.038325936,0.00097079604,1.1221255e-05,1.5883111e-07,0.11971131,0.1181135,0.043634698,0.0071607823,0.00044242921,0.0016701107,-0.052821707,2.3785408e-06,9.1945934e-05,-80.0
68.959999,0.57556915,0.038706575,0.00098021934,1.1313967e-05,1.5338108e-07,0.11720459,0.11563949,0.042720545,0.0070107384,0.00043315382,0.0016350767,-0.049843408,2.2634133e-06,8.6742679e-05,-80.0
69.040001,0.58114511,0.039078642,0.00098943082,1.1404846e-05,1.482432e-07,0.11475423,0.11322109,0.041826945,0.0068640681,0.00042408705,0.0016008308,-0.047033843,2.1546812e-06,8.1834325e-05,-80.0
69.120003,0.58659559,0.039442331,0.00099843531,1.1493921e-05,1.4339967e-07,0.11235897,0.11085708,0.040953435,0.0067206956,0.00041522417,0.0015673552,-0.04438344,2.0519847e-06,7.720416e-05,-80.0
69.199997,0.59192336,0.039797835,0.0010072375,1.1581218e-05,1.3883377e-07,0.11001756,0.10854621,0.040099569,0.0065805474,0.00040656063,0.0015346328,-0.041883186,1.9549843e-06,7.2836418e-05,-80.0
69.279999,0.59713113,0.040145338,0.0010158417,1.1666765e-05,1.3452967e-07,0.1077288,0.10628731,0.039264899,0.0064435499,0.00039809191,0.0015026465,-0.039524563,1.86336e-06,6.8716217e-05,-80.0
69.360001,0.60222173,0.040485017,0.0010242526,1.1750588e-05,1.3047247e-07,0.1054915,0.1040792,0.038448997,0.0063096331,0.00038981365,0.0014713797,-0.037299551,1.77681e-06,6.4829532e-05,-80.0
69.440002,0.6071977,0.040817052,0.0010324745,1.1832714e-05,1.266481e-07,0.10330451,0.10192074,0.037651442,0.0061787274,0.00038172159,0.0014408161,-0.035200574,1.695049e-06,6.1163119e-05,-80.0
69.519997,0.61206168,0.041141611,0.0010405115,1.1913173e-05,1.2304331e-07,0.1011667,0.099810809,0.036871821,0.006050765,0.00037381149,0.0014109402,-0.033220489,1.6178084e-06,5.7704492e-05,-80.0
69.599998,0.61681616,0.041458867,0.0010483679,1.199199e-05,1.1964558e-07,0.099076949,0.097748324,0.036109727,0.00592568,0.0003660793,0.0013817362,-0.031352557,1.5448344e-06,5.4441876e-05,-80.0
69.68,0.62146366,0.041768979,0.0010560477,1.2069193e-05,1.1644309e-07,0.097034194,0.095732212,0.035364773,0.0058034081,0.00035852098,0.0013531892,-0.029590426,1.4758875e-06,5.1364161e-05,-80.0
69.760002,0.62600654,0.042072117,0.001063555,1.2144809e-05,1.1342475e-07,0.095037363,0.093761429,0.034636565,0.005683885,0.00035113265,0.0013252844,-0.027928097,1.4107421e-06,4.8460861e-05,-80.0
69.839996,0.63044715,0.042368431,0.0010708935,1.2218867e-05,1.1058003e-07,0.093085438,0.09183497,0.033924736,0.0055670496,0.00034391051,0.0012980072,-0.026359914,1.349185e-06,4.5722092e-05,-80.0
69.919998,0.63478786,0.042658076,0.001078067,1.2291393e-05,1.0789906e-07,0.091177396,0.089951821,0.033228908,0.0054528415,0.00033685076,0.0012713436,-0.024880543,1.2910151e-06,4.3138527e-05,-80.0
70.0,0.63903087,0.042941201,0.0010850793,1.2362412e-05,1.0537247e-07,0.089312263,0.088111021,0.032548729,0.0053412011,0.00032994978,0.0012452797,-0.023484949,1.2360427e-06,4.0701369e-05,-80.0
70.080002,0.6431784,0.043217957,0.0010919339,1.2431953e-05,1.0299148e-07,0.087489069,0.086311609,0.031883843,0.0052320715,0.00032320397,0.0012198021,-0.022168387,1.1840888e-06,3.8402315e-05,-80.0
70.160004,0.64723259,0.043488484,0.0010986344,1.2500042e-05,1.0074777e-07,0.085706867,0.084552653,0.03123391,0.0051253955,0.00031660992,0.0011948976,-0.020926377,1.1349844e-06,3.6233545e-05,-80.0
70.239998,0.65119553,0.043752924,0.0011051843,1.2566706e-05,9.86335e-08,0.083964743,0.08283326,0.030598588,0.0050211186,0.00031016412,0.0011705532,-0.019754693,1.0885701e-06,3.4187666e-05,-80.0
70.32,0.65506929,0.044011414,0.001111587,1.2631969e-05,9.6641294e-08,0.082261786,0.081152521,0.029977554,0.0049191862,0.00030386331,0.0011467563,-0.018649353,1.0446956e-06,3.2257718e-05,-80.0
70.400002,0.65885592,0.044264086,0.0011178458,1.2695859e-05,9.4764175e-08,0.080597125,0.079509579,0.029370485,0.0048195459,0.00029770419,0.0011234948,-0.017606594,1.003219e-06,3.0437128e-05,-80.0
70.480003,0.6625573,0.044511072,0.0011239639,1.2758401e-05,9.299557e-08,0.078969903,0.077903576,0.028777065,0.0047221459,0.00029168357,0.0011007565,-0.016622873,9.6400618e-07,2.8719696e-05,-80.0
70.559998,0.66617543,0.044752505,0.0011299443,1.281962e-05,9.1329284e-08,0.077379264,0.076333687,0.028196989,0.0046269363,0.00028579833,0.0010785295,-0.015694844,9.2693097e-07,2.7099575e-05,-80.0
70.639999,0.66971213,0.044988502,0.0011357905,1.287954e-05,8.9759467e-08,0.075824387,0.074799098,0.027629957,0.0045338678,0.0002800455,0.0010568025,-0.014819349,8.9187392e-07,2.5571249e-05,-80.0
70.720001,0.67316926,0.04521919,0.0011415051,1.2938188e-05,8.8280608e-08,0.074304484,0.073299021,0.027075676,0.0044428916,0.000274422,0.0010355641,-0.013993415,8.5872261e-07,2.4129518e-05,-80.0
70.800003,0.6765486,0.04544469,0.0011470913,1.2995586e-05,8.6887496e-08,0.072818749,0.071832672,0.026533857,0.0043539614,0.00026892495,0.0010148035,-0.013214231,8.273708e-07,2.2769471e-05,-80.0
70.879997,0.67985189,0.045665115,0.0011525518,1.305176e-05,8.5575238e-08,0.071366429,0.070399292,0.026004223,0.0042670309,0.00026355157,0.00099450978,-0.012479151,7.9771831e-07,2.1486478e-05,-80.0
70.959999,0.68308085,0.045880578,0.0011578897,1.3106734e-05,8.4339206e-08,0.069946758,0.068998151,0.025486497,0.0041820556,0.000258299,0.00097467256,-0.011785673,7.6967052e-07,2.0276173e-05,-80.0
