Time,tCa,tCe,tP21,aRc,C1,tE1,Rb,pRb,E2f,RbE2f,E1,pC1,E1C1,P21,Ce,Ca,CeP21,CaP21,aPcna,iPcna,Rc,pRc,iRc,Dna,P53,Dam,Pr,tRb,tE2f,tC1,Cd,Skp2,Cdt2,kSyE2f,kSyE2fE2f,jSyE2f,kAsRbE2f,kDsRbE2f,kDeE2f,kPhRbCd,kPhRbCe,kPhRbCa,kDpRb,kSyE1,kDeE1C1,kDeE1,kPhC1,kPhC1Ce,kPhC1Ca,kDpC1,kAsE1C1,kDsE1C1,kSyP21,kSyP21P53,kDeP21,kDeP21Cy,kDeP21aRc,kSyCe,kSyCa,kAsCyP21,kDsCyP21,kDeCe,kDeCa,kDeCeCa,kDeCaC1,kImPc,kExPc,kPhRc,kDpRc,jCy,n,kAsRcPc,kDsRcPc,kAsPcP21,kDsPcP21,kSyDna,kSyP53,kDeP53,jP53,kGeDam,kGeDamArc,kReDam,kReDamP53,jDam,kSyPr,kDePr,Cell,Phosphorylation_of_Rb,Phosphorylation_Rb_in_Rb_E2F_complexes,Dephosphorylation_of_Rb,Synthesis_of_E2F,Degradation_of_E2F,Degradation_of_E2F_in_Rb_E2F_complexes,Association_dissociation_of_Rb_and_E2F,Synthesis_of_p21,Synthesis_of_CycE,Synthesis_of_CycA,Association_dissociation_of_CycE_Cdk2_and_p21,Association_dissociation_of_CycA_Cdk2_and_p21,Degradation_of_p21_in_CycE_Cdk2_p21_complexes,Degradation_of_p21_in_CycA_Cdk2_p21_complexes,Degradation_of_CycE_in_CycE_Cdk2_complexes,Degradation_of_CycE_in_CycE_Cdk2_p21_complexes,Degradation_of_CycA_in_CycA_Cdk2_complexes,Degradation_of_CycA_in_CycA_Cdk2_p21_complexes,Degradation_of_free_p21,Synthesis_of_Emi1,Degradation_of_Emi1,Association_dissociation_of_Emi1_APC_C_Cdh1_complexes,Degradation_of_Emi1_in_Emi1_APC_C_Cdh1_complexes,Phosphorylation_of_free_APC_C_Cdh1,Phosphorylation_of_APC_C_Cdh1_in_Emi1_APC_C_Cdh1_complexes,Dephosphorylation_of_APC_C_Cdh1,Nuclear_import_of_active_PCNA,Nuclear_export_of_active_PCNA,Nuclear_export_of_inactive_PCNA,Association_dissociation_of_PCNA_and_p21,Degradation_of_p21_in_PCNA_p21_complexes,Association_dissociation_of_active_PCNA_and_replication_complexes,Association_dissociation_of_inactive_PCNA_and_replication_complexes,Phosphorylation_priming_of_replication_complexes,Dephosphorylation_of_replication_complexes,Association_dissociation_of_p21_and_replication_complexes,Degradation_of_p21_in_inactive_replication_complexes,Dissassembly_of_RC,Dissassembly_of_pRC,Dissassembly_of_aRC,Dissassembly_of_iRC,Synthesis_of_DNA,Synthesis_of_p53,Degradation_of_p53,Induction_of_DNA_damage,Induction_of_DNA_damage_by_replication,Synthesis_of_APC_C_Cdh1_activity_probe,Degradation_of_APC_C_Cdh1_activity_probe,Repair_of_DNA_damage
924.0,1.3637433226636697,0.3972887818995019,0.49709178473483284,1.4600893299886834e-37,0.0017523266482937438,2.679402732343099,0.04609194908367091,4.644076289676598,0.9510145381012051,0.3098317612397311,2.645494556928836,0.9643394979374453,0.03390817541426303,0.0009557784304531409,0.3933090672210894,1.3485367358388403,0.003979714678412496,0.015206586824829347,0.1539569089899689,0.47694970480113785,1.096357166782629e-37,8.034777553758993e-38,2.1212196356884043e-38,1.003684432404734,0.6882395583672207,0.6542543472200747,2.0561915196902443,5.0,1.2608462993409362,1.0000000000000022,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.030077473800750456,0.20218187485219255,0.23220381448382993,0.06304960994393922,0.04755072690506026,0.015491588061986555,0.2176214095337591,0.007505916466937766,0.009510145381012051,0.019020290762024102,0.0001769305890309369,0.0005285729835469813,5.8473631865812874e-05,0.00022342917313994133,0.009529112154176561,9.642073034359459e-05,0.018211521075215325,0.00020535968289377547,1.4043176610312926e-05,0.004755072690506026,0.0013227472784644182,0.04601862434608187,0.00016954087707131516,0.0023699689180085312,0.04585978411983461,0.04821697489687227,0.003,0.0009237414539398133,0.002861698228806827,0.009945372235173574,0.007007784153052586,-2.2307981338996518e-41,3.62006281883932e-40,4.943439566285692e-39,4.017388776879497e-39,1.374309691781078e-38,3.1166911727766133e-40,1.096357166782629e-37,8.034777553758993e-38,1.4600893299886834e-37,2.1212196356884043e-38,1.3578830768894754e-39,0.05,0.0518054237241747,0.001,1.7521071959864202e-39,0.01,0.007411857539866675,0.002604793775878278
936.0,1.3708933604212084,0.3959301510068195,0.4982704515623809,3.3808966919733203e-39,0.0017278047150379504,2.7184638287440084,0.046049780617228774,4.644750062162337,0.9517334277580515,0.3092001572204357,2.6846839318508784,0.9644922983918341,0.033779896893130025,0.0010026709624508326,0.3917138119038677,1.3545858701929157,0.004216339102951744,0.01630749022829277,0.14506869731864158,0.4767439512686856,2.845987965441154e-39,2.2459530998042776e-39,8.951261907204847e-40,1.003684432404734,0.6673275049062874,0.6356142920372178,2.0871928264059085,5.000000000000001,1.260933584978487,1.0000000000000022,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.030111486655987712,0.20218286131615334,0.23223750310811686,0.06305394824254368,0.047586671387902575,0.015460007861021786,0.21758957698560494,0.0073386200392503,0.009517334277580515,0.01903466855516103,0.00018194310963934825,0.0005428294067739906,6.208178920305743e-05,0.00024011308058098042,0.009526005169081243,0.00010253625700381155,0.018226778408815366,0.0002194272192966868,1.4763425286956035e-05,0.004758667138790257,0.0013423419659254392,0.04604829658945441,0.00016889948446565013,0.0023472279031546343,0.045890091549784774,0.04822461491959171,0.003,0.0008704121839118495,0.0028604637076121136,0.00977817752351023,0.007019624551966204,-1.2272178769960462e-43,9.812319360927954e-42,1.2940514939693696e-40,1.1229765499021389e-40,3.300414321015677e-40,1.3179925552843022e-41,2.845987965441154e-39,2.2459530998042776e-39,3.3808966919733203e-39,8.951261907204847e-40,3.144233923535188e-41,0.05,0.051681593262174724,0.001,4.0570760303679847e-41,0.01,0.007421242495955621,0.0025031625545157235
948.0,1.3778711831495787,0.39461623285035347,0.49731012044712475,4.9788346982974884e-39,0.001704070951223045,2.7573416722805897,0.04600659188144593,4.645441975482163,0.9524696731336766,0.30855143263639206,2.7236904461219376,0.9646447028901272,0.03365122615865193,0.0010358461636632804,0.39022170426712527,1.360672375426439,0.004394528583228196,0.01719880772313979,0.13866949503263498,0.4746809379770935,2.3521801650445247e-43,-6.780668181415814e-42,-4.984593746615659e-39,1.003684432404734,0.6478421264896516,0.618149019484957,2.1180820800334863,5.000000000000002,1.2610211057700687,1.0000000000000022,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.030146657750218474,0.20218394924793892,0.23227209877410818,0.06305838566819097,0.047623483656683833,0.015427571631819605,0.21755666049339437,0.007182737011917213,0.009524696731336766,0.019049393462673533,0.00018448322618183903,0.00054950687393109,6.484680001399924e-05,0.00025379005364948334,0.00952534521639004,0.00010727081902622016,0.018244088292456093,0.00023060405450474406,1.52852138171775e-05,0.004762348365668383,0.0013618452230609688,0.046077105432014785,0.00016825613079325967,0.0023253319238036355,0.04591960822152832,0.048232235144506364,0.003,0.00083201697019581,0.002848085627862561,0.009617217064896991,0.0070045146532751006,-4.988237416624496e-42,4.9524072072910004e-42,1.0787211408583087e-44,-3.3903340907079074e-43,5.655766196406645e-40,-7.355395413092759e-41,2.3521801650445247e-43,-6.780668181415814e-42,4.9788346982974884e-39,-4.984593746615659e-39,4.630316269416664e-41,0.05,0.05156755056474032,0.001,5.974601637956986e-41,0.01,0.007430532497785646,0.0024088896465933604
960.0,1.3846906550021953,0.3933369961179909,0.4946727877949854,-1.3994672739792085e-41,0.0016810863222708962,2.7960385509971077,0.04596220859287775,4.646154536274608,0.9532265052537736,0.3078832551325129,2.762516986652434,0.964797349333057,0.03352156434467374,0.0010559272812651578,0.38882334571276844,1.3668212159984026,0.004513650405222459,0.01786943900379286,0.1342423088622397,0.47123377110470493,-1.1925920321926638e-45,2.78995791073568e-45,1.399604955817476e-41,1.003684432404734,0.6296698318968609,0.6017739767411002,2.1488604336259325,4.999999999999998,1.2611097603862866,1.0000000000000018,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.030183077585170193,0.20218489192182548,0.2323077268137304,0.06306294126647778,0.04766132526268868,0.015394162756625647,0.21752256107800655,0.007037358655174887,0.009532265052537736,0.019064530105075472,0.00018488665806978317,0.0005497918603950872,6.675468652481579e-05,0.00026428028136435107,0.009527073355786475,0.00011059489865275749,0.018263701062393205,0.0002387745290297891,1.561664912557235e-05,0.004766132526268868,0.0013812584933262171,0.04610507956957745,0.0001676078217233687,0.002304280907287162,0.045948325007775875,0.048239867466652854,0.003,0.0008054538531734382,0.0028274026266282295,0.009462673911719188,0.006969317480504117,1.399841804370774e-44,-1.3982902334299766e-44,-5.517453508606324e-47,1.39497895536784e-46,-1.617696169414175e-42,2.069947419411838e-43,-1.1925920321926638e-45,2.78995791073568e-45,-1.3994672739792085e-41,1.399604955817476e-41,-1.3015045648006638e-43,0.05,0.05146261984295992,0.001,-1.6793607287750502e-43,0.01,0.007439725810237917,0.002321359512311951
972.0,1.3913644693446552,0.39208408864979466,0.4907375611217648,2.4006083258290987e-43,0.0016588149725278293,2.8345568525968408,0.045916646379435815,4.646887164327638,0.9540039250624385,0.3071961892929262,2.8011660872780366,0.96495041970867,0.03339076531880393,0.0010642628693396585,0.3875069814727626,1.3730398984857548,0.0045771071770320795,0.01832457085890044,0.1313771309588541,0.46677162021649266,2.6367282301271263e-47,-2.3896090404316905e-47,-2.4005608215912195e-43,1.003684432404734,0.6127059162578663,0.5864116721158622,2.1795290425211133,5.0,1.2612001143553646,1.0000000000000018,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.03022068658576894,0.20218549238652261,0.2323443582163819,0.06306761456676402,0.047700196253121926,0.01535980946464631,0.21748732341196425,0.0069016473300629304,0.009540039250624384,0.01908007850124877,0.0001835539331397482,0.0005450468391352607,6.785025026089715e-05,0.00027164028951276263,0.009530966123449298,0.00011257669031378651,0.01828563726783007,0.0002440398536007868,1.577644989185059e-05,0.004770019625312192,0.0014005830436390183,0.046132254807951995,0.00016695382659401964,0.0022840471653145216,0.04597624457046976,0.0482475209854335,0.003,0.0007882627857531245,0.002800629721298956,0.009314264033823287,0.006919342287918529,-2.400922265808944e-46,2.3994454199077335e-46,1.2308395871761935e-48,-1.1948045202158453e-48,2.7949343871666724e-44,-3.558550110619958e-45,2.6367282301271263e-47,-2.3896090404316905e-47,2.4006083258290987e-43,-2.4005608215912195e-43,2.2325657430210618e-45,0.05,0.05136602324399502,0.001,2.8807299909949185e-45,0.01,0.007448823721838645,0.002240010901992964
984.0,1.3979036556126827,0.3908511139519168,0.48581514376137136,-2.0003181189665601e-44,0.0016372238804770655,2.8728988696662947,0.045870064788762634,4.6476369837322755,0.9547994442504424,0.30649295147896033,2.8396398379059864,0.9651037443592169,0.03325903176030809,0.0010626048608393336,0.38626001463130183,1.3793220415664225,0.004591099320614992,0.01858161404626021,0.1297506197922497,0.46157982553365684,-2.070726099347494e-48,1.5995395549105957e-49,2.0001071431024422e-44,1.003684432404734,0.5968550121588205,0.5719910302008743,2.210089031131996,4.999999999999998,1.2612923957294027,1.000000000000002,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.03025931741483905,0.20218562033696447,0.23238184918661378,0.0630723901541253,0.047739972212522123,0.015324647573948018,0.21745109708281693,0.006774840097270565,0.009547994442504424,0.01909598888500885,0.0001808868030643438,0.0005365936037183034,6.821948635243324e-05,0.00027610558546253085,0.009536694337876059,0.00011335346460163327,0.018309738386306076,0.0002466606649712927,1.5789324677983186e-05,0.004773997221252212,0.0014198199189529932,0.04615867122813396,0.00016629515880154045,0.0022645829265212046,0.046003381929094235,0.04825518721796085,0.003,0.0007785037187534982,0.002769478953201941,0.009171565673479508,0.006858648966089847,2.0003388730914234e-47,-2.0000333115835733e-47,-9.7546307465627e-50,7.997697774552979e-51,-2.3255584707491034e-45,2.9719740834098067e-46,-2.070726099347494e-48,1.5995395549105957e-49,-2.0003181189665601e-44,2.0001071431024422e-44,-1.860295850638901e-46,0.05,0.051276994076078455,0.001,-2.400381742759872e-46,0.01,0.007457829982612648,0.002164335106164396
996.0,1.4043173463604988,0.3896336506934239,0.4801598017596525,8.176036565007659e-46,0.0016162824989226611,2.911066662189725,0.045822713994069064,4.64839971518909,0.955608968376096,0.3057775708168411,2.8779398676196974,0.9652569229310515,0.03312679457002795,0.001052838841202076,0.3850702987453992,1.3856517529679309,0.004563351948024717,0.018665593392567868,0.12910778348934193,0.45587801757785784,9.269607843935469e-50,1.6679610725787137e-50,-8.174836308003631e-46,1.003684432404734,0.5820306393081908,0.5584467851292609,2.2405414677541593,5.0,1.261386539192937,1.000000000000002,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.030298739860824306,0.2021852104756038,0.2324199857594545,0.06307724306497733,0.0477804484188048,0.015288878540842056,0.21741409438624199,0.006656245114465526,0.00955608968376096,0.01911217936752192,0.00017724936971120751,0.0005255883162759883,6.797137533873624e-05,0.0002780250282811616,0.009543881212068306,0.00011310165718494993,0.018335726885526454,0.0002469936777905065,1.5682091774122966e-05,0.00477804484188048,0.0014389699338098487,0.0461843704641549,0.00016563397285013974,0.0022458285017707444,0.046029762412983344,0.048262846146552574,0.003,0.0007746467009360516,0.002735268105467147,0.00903418874013015,0.006790327854259935,-8.175821218250632e-49,8.175596694790795e-49,4.406965613001857e-51,8.33980536289357e-52,9.42553249352883e-47,-1.2176463120811078e-47,9.269607843935469e-50,1.6679610725787137e-50,8.176036565007659e-46,-8.174836308003631e-46,7.603714005457122e-48,0.05,0.051194821972283734,0.001,9.81124387800919e-48,0.01,0.0074667500716584945,0.0020938718246067698
1008.0,1.4106127717161034,0.388429075310075,0.47397917201452144,2.376273955182967e-46,0.001595962423597544,2.949061978733507,0.045774886405612406,4.649170469685231,0.9564276136005115,0.3050546439091568,2.9160673759413993,0.9654094347842964,0.03299460279210782,0.0010367928872612056,0.38392702718091665,1.392007762756821,0.0045020481291583045,0.018605008959282517,0.12924659155974538,0.44983532203881943,1.182335223344692e-50,-1.689774625419271e-52,-2.3761457996419875e-46,1.003684432404734,0.5681544290580752,0.5457189280240489,2.270887348160286,5.0,1.2614822575096682,1.0000000000000018,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.030338699214682133,0.2021842501932923,0.23245852348426155,0.06308214374517382,0.04782138068002558,0.015252732195457842,0.21737655361922606,0.006545235432464602,0.009564276136005115,0.01912855227201023,0.00017295040455059873,0.0005129732994745299,6.722252761272014e-05,0.0002778015011434582,0.00955214914124344,0.00011201148167803095,0.018363261793000154,0.0002454358799722463,1.5480918127283203e-05,0.004782138068002558,0.0014580336879706996,0.046209393538890586,0.0001649730139605391,0.0022277194138038137,0.04605541841332186,0.048270471739214824,0.003,0.0007754795493584723,0.0026990119322329166,0.008901841462801624,0.0067167356921581465,-2.3762761391590753e-49,2.3761381984388596e-49,5.6730969270912084e-52,-8.448873127096356e-54,2.7013185148819514e-47,-3.547952443994539e-48,1.182335223344692e-50,-1.689774625419271e-52,2.376273955182967e-46,-2.3761457996419875e-46,2.209934778320159e-48,0.05,0.05111886606762189,0.001,2.851528746219561e-48,0.01,0.007475590486589808,0.0020282044108275023
1020.0,1.416795418966586,0.3872362645085385,0.4674422835723354,-1.2119898792577805e-47,0.0015762371106605954,2.9868862273779095,0.045726879306817,4.649944348452698,0.9572503481680179,0.30432877224048605,2.954023189750164,0.9655607252615955,0.03286303762774574,0.001016121380330196,0.38282120077214615,1.3983667591935929,0.0044150637363923224,0.018428659772993097,0.1300057251839473,0.4435824386826198,-1.1028566136463695e-51,-2.633459217930383e-52,1.21184032242089e-47,1.003684432404734,0.555155285323233,0.5337522108138704,2.301127587048529,5.000000000000002,1.2615791204085038,1.0000000000000018,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.030378944370318888,0.20218276388703596,0.23249721742263493,0.06308706191995156,0.0478625174084009,0.015216438612024303,0.2173387118242351,0.006441242282585864,0.00957250348168018,0.01914500696336036,0.00016823962012864008,0.0004994773729100015,6.608606792918428e-05,0.0002758459977742045,0.009561151431203771,0.0001102684304759506,0.01839198275224619,0.00024238247259779054,1.5209625630380877e-05,0.00478625174084009,0.001477011594875082,0.04623377939808448,0.00016431518813872872,0.0022101917499891765,0.046080386100024656,0.04827803626307978,0.003,0.0007800343511036838,0.002661494632095719,0.008774335305647866,0.006639681989942611,1.2119556427802434e-50,-1.2119571380470962e-50,-5.34053927353411e-53,-1.3167296089651916e-53,-1.3527128612997325e-48,1.8139208547931847e-49,-1.1028566136463695e-51,-2.633459217930383e-52,-1.2119898792577805e-47,1.21184032242089e-47,-1.1271505877097357e-49,0.05,0.05104855431229373,0.001,-1.4543878551093365e-49,0.01,0.007484358156846374,0.001966955244319319
1032.0,1.4228692885927823,0.38605524965043103,0.46068611839078505,-8.577127433698687e-47,0.0015570816457378255,3.024540483016766,0.04567896981813627,4.650716834590627,0.9580724308797216,0.3036041955912369,2.9918078294961448,0.9657102648336428,0.03273265352062125,0.000992247948639692,0.38174575194064075,1.404705767963561,0.004309497709790258,0.018163520629221303,0.1312552078164427,0.4372208521031338,-6.312767815562912e-51,-9.158189694069508e-52,8.57633533945775e-47,1.003684432404734,0.5429685917464625,0.5224957041073587,2.3312630156352805,5.0,1.2616766264709585,1.0000000000000018,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.030419245594138025,0.20218079842583814,0.23253584172953135,0.06309196921826137,0.047903621543986086,0.015180209779561846,0.21730078729076002,0.0063437487339717,0.009580724308797216,0.01916144861759443,0.0001633115537755046,0.00048564038524312133,6.466470541022503e-05,0.0002725465448172393,0.009570589902461636,0.000108041635188683,0.018421540817551846,0.00023819937547969473,1.4888839863383658e-05,0.004790362154398608,0.0014959039147480725,0.046257564053625466,0.00016366326760310624,0.002193185661994969,0.046104702715481845,0.04828551324168214,0.003,0.0007875312468986562,0.002623325112618803,0.008651562549382836,0.00656056912067201,8.577007227689535e-50,-8.576735754607926e-50,-3.0848528932288332e-52,-4.579094847034754e-53,-9.368270635254522e-48,1.286892894653213e-48,-6.312767815562912e-51,-9.158189694069508e-52,-8.577127433698687e-47,8.57633533945775e-47,-7.976728513339777e-49,0.05,0.05098337766467618,0.001,-1.0292552920438424e-48,0.01,0.007493060007629745,0.0019097815162292717
1044.0,1.4288371898879768,0.3848868749067217,0.45382102326827767,-7.845346931698732e-48,0.0015384725604536912,3.0620255177582845,0.04563140055983527,4.651484008502157,0.9588896697916284,0.3028845909380079,3.0294215748877416,0.9658575845690053,0.032603942870542774,0.000966349923275275,0.3806954353641223,1.4110036655363916,0.004191439542599375,0.017833524351585296,0.1328893796728074,0.4308297094508177,-3.9616739198479756e-52,-4.0146006251978546e-53,7.844868725795078e-48,1.003684432404734,0.5315354985077575,0.5119024023416774,2.361294383566203,5.0,1.2617742607296363,1.0000000000000018,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.030459403879545002,0.20217841160001562,0.23257420042510787,0.06309684070146347,0.04794448348958142,0.015144229546900395,0.2172629701200598,0.00625228398806206,0.009588896697916283,0.019177793395832567,0.00015831302762539827,0.000471847066352959,6.304718807617756e-05,0.0002682499777053228,0.009580221562732725,0.00010547780654762592,0.018451617499618548,0.00023320801925804632,1.4535732829001325e-05,0.004794448348958142,0.0015147107874438708,0.04628078024140655,0.00016301971435271387,0.002176647316939293,0.046128404623531835,0.04829287922845027,0.003,0.0007973362780368444,0.0025849782567049064,0.008533467090583457,0.006480494695076863,7.845293581920061e-51,-7.84504168671717e-51,-1.9533707896611656e-53,-2.0073003125989274e-54,-8.365837278094492e-49,1.180016815133149e-49,-3.9616739198479756e-52,-4.0146006251978546e-53,-7.845346931698732e-48,7.844868725795078e-48,-7.29617264647982e-50,0.05,0.05092288291094831,0.001,-9.414416318038478e-50,0.01,0.007501702670896652,0.0018563714834820108
1056.0,1.4347010338704056,0.3837324931667457,0.4469351853669913,-2.3170605947637167e-49,0.0015203876862022495,3.099341843428161,0.04558437350040836,4.6522426317577095,0.9596985408750626,0.3021729947418821,3.066864524414648,0.9660022933002863,0.03247731901351323,0.0009393685184501024,0.37966658666169,1.417242000499623,0.00406590650505568,0.01745903337078266,0.13482170406702426,0.42447087697270286,-2.0051103229931327e-53,-2.68904355116828e-54,2.3168121638944455e-49,1.003684432404734,0.5208022959824292,0.5019288721199698,2.3912223635708614,5.0,1.2618715356169448,1.0000000000000018,0.65,1.0,1.0,0.03,0.04,0.2,5.0,0.005,0.05,0.2,0.3,0.3,0.05,0.005,0.005,0.0005,0.0,0.01,1.0,0.05,10.0,0.01,0.002,0.008,0.0025,0.007,1.0,0.01,0.02,1.0,0.05,0.004,0.01,0.015,2.0,0.003,0.006,0.1,0.05,1.8,6.0,0.01,0.001,100.0,0.01,0.0093,0.05,0.05,0.01,0.001,0.012,0.001,0.005,0.5,0.01,0.0001,1.0,0.0304992542100288,0.20217566403442613,0.2326121315878855,0.0631016555440662,0.04798492704375313,0.015108649737094105,0.21722541870151943,0.006166418367859434,0.009596985408750626,0.019193970817501252,0.00015335151376461514,0.00045836084975545697,6.130720245734635e-05,0.0002632535923394237,0.009589857838695915,0.00010269922805626583,0.018481934576852765,0.0002276793324076908,1.4164136797309181e-05,0.004798492704375313,0.001533432262207324,0.04630345739157036,0.00016238659506756615,0.0021605296899604976,0.04615152609811376,0.04830011466501432,0.003,0.0008089302244021455,0.002546825261836217,0.008420017670708844,0.006400324739256758,2.3170243406203287e-52,-2.3169263059618837e-52,-9.973852466433224e-55,-1.34452177558414e-55,-2.4082549944517503e-50,3.49337281147281e-51,-2.0051103229931327e-53,-2.68904355116828e-54,-2.3170605947637167e-49,2.3168121638944455e-49,-2.1548663531302562e-51,0.05,0.05086666569768895,0.001,-2.78047271371646e-51,0.01,0.007510292309446239,0.0018064411797992868
