Time,Active_TGF_beta,Macrophages,VEGF,LECs,Capillaries,f,sigma,a_p,p_0,a_M,T_L,r1,d1,s_M,alpha,b1,b2,beta,r2,k1,d2,rho,S_V,r3,d3,gamma,c1,c2,c3,c4,S_L,b3,b4,C,k2,L,delta1,delta2,Body,Activation_of_TGF_beta_by_enzymes_and_Macrophages,Decay_of_TGF_beta,Flux_of_macrophages_from_source,Chemotaxis_by_TGF_beta,Logistic_growth_of_Macrophages,Removal_of_Macrophages,Differentiation_of_Macrophages,Flux_of_VEGF_from_source,Production_of_VEGF_by_macrophages,Decay_of_VEGF,VEGF_used_by_LECs,Growth_of_LECs_upregulated_by_VEGF_and_downregulated_by_TGF_beta,Inflow_and_chemotaxis_of_LECs_by_VEGF,Crowding_effect_and_apoptosis_of_LECs,Transdifferentiation_of_LECs_into_the_capillaries
183.75,25.465372121470715,1567.839339532369,0.439953123764647,63.85914625987568,17231.640935152587,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12732.683272839093,12732.686060735357,542.0,32.02229684945982,9.5388290825025,313.5678679064738,270.16444542828566,1.9,2.978894745111501,4.839484361411117,0.039333043229166094,3.8615613726951734,0.0,2.5575302569677163,3.2210523438717598
184.0,25.464677775689335,1567.7967040935673,0.4399723905841722,63.38168946410263,17232.44318772584,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12732.336120980344,12732.338887844668,542.0,32.02055079720471,9.538570365499535,313.5593408187135,270.1696763319622,1.9,2.9788137377777777,4.8396962964258945,0.039040670805898826,3.8327831386264655,0.0,2.538446295612008,3.1969706666379163
184.25,25.46398866848073,1567.754390316592,0.43999151525273955,62.907816346096766,17233.239441797763,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12731.991588247216,12731.994334240366,542.0,32.018817965286836,9.538313600342915,313.5508780633184,270.174867942555,1.9,2.978733341601525,4.839906667780135,0.03875046760950424,3.804219514586523,0.0,2.5195050116182207,3.1730697227401983
184.5,25.46330476010417,1567.7123957613483,0.4400104987714761,62.437499982133254,17234.029742108203,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12731.649654770543,12731.652380052084,542.0,32.01709825270923,9.538058772226682,313.54247915226966,270.1800205562278,1.9,2.978653551946562,4.840115486486237,0.038462417712855475,3.7758689090158564,0.0,2.5007053414040827,3.1493481546158453
184.75,25.462626010202584,1567.6707179499074,0.44002934224133566,61.970713061978266,17234.814133997763,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12731.310300373138,12731.313005101292,542.0,32.01539155694398,9.537805866115272,313.5341435899815,270.18513447177486,1.9,2.978574364104824,4.840322764654692,0.03817650494964438,3.747729706531658,0.0,2.482046205710514,3.125804585205802
185.0,25.461952374188275,1567.6293541446332,0.44004804727197766,61.50742557795371,17235.592667066456,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12730.973502763205,12730.976187094138,542.0,32.01369776484453,9.537554865397176,313.52587082892666,270.1902100097337,1.9,2.978495772874803,4.8405285199917545,0.03789271152562703,3.7198001286993834,0.0,2.4635264171902524,3.1024375014159906
185.25,25.46128381708697,1567.5883021980412,0.44006661441560535,61.04761367669503,17236.365381159627,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12730.639244454174,12730.641908543485,542.0,32.01201678745503,9.537305757041974,313.5176604396083,270.19524743917117,1.9,2.9784177741762785,4.840732758571659,0.03761102333639698,3.6920787673191935,0.0,2.445145034377292,3.0792457005036065
185.5,25.460620300155338,1567.5475597312757,0.4400850446809099,60.59125110252139,17237.132319914803,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12730.307506075596,12730.310150077668,542.0,32.01034852636024,9.537058526615251,313.50951194625515,270.20024704847555,1.9,2.9783403634894237,4.84093549149001,0.037331424828215505,3.6645640689596606,0.0,2.426901019533622,3.056227858574795
185.75,25.459961784990437,1567.507124386377,0.440103339068177,60.13831182495841,17237.89352660178,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12729.97826842718,12729.980892495218,542.0,32.008692884018416,9.53681315980938,313.50142487727544,270.205209123621,1.9,2.9782635363341163,4.841136729749947,0.0370539005761224,3.637254493251317,0.0,2.408793343718806,3.0333826630880076
186.0,25.45930823353123,1567.4669938263778,0.4401214985691111,59.688770039729604,17238.649044121084,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12729.651512479586,12729.654116765616,542.0,32.00704976376482,9.5365696424441,313.4933987652756,270.21013394816435,1.9,2.9781872882701177,4.841336484260222,0.036778435284685995,3.610148512955059,0.0,2.390820986833063,3.010708812904113
186.25,25.45865960806016,1567.4271657353986,0.44013952416666025,59.24260016974786,17239.398915002377,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12729.327219375182,12729.32980403008,542.0,32.005419069815396,9.536327960467098,313.48543314707973,270.21502180324086,1.9,2.9781116148972573,4.841534765833263,0.036505013788751935,3.5832446140304643,0.0,2.3729829376603115,2.988205018336502
186.5,25.45801587120468,1567.387637818742,0.4401574168348406,58.79977686610681,17240.14318140289,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12729.005370428835,12729.00793560234,542.0,32.003800707270315,9.536088099954593,313.4775275637484,270.2198729675597,1.9,2.97803651185561,4.841731585183247,0.03623362105419083,3.5565412957040063,0.0,2.3552781939111744,2.9658700012011914
186.75,25.457376985938826,1567.3484078029883,0.44017517753856106,58.360275009072346,17240.88188510587,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12728.68594712868,12728.688492969413,542.0,32.002194582117646,9.535850047111897,313.4696815605977,270.2246877174007,1.9,2.9779619748256776,4.8419269529241715,0.03596424217864474,3.5300370705371855,0.0,2.3377057622659465,2.943702494866935
187.0,25.456742915584748,1567.3094734360907,0.4401928072334476,57.924069709074,17241.615067518997,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12728.368931136889,12728.371457792375,542.0,32.0006006012369,9.53561378827401,313.46189468721815,270.22946632660967,1.9,2.9778879995285723,4.842120879567924,0.035696862392272474,3.5037304644945646,0.0,2.32026465841753,2.921701244305323
187.25,25.456113623814268,1567.270832487471,0.4402103068656683,57.491136307696415,17242.342769672807,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12728.054304290456,12728.056811907134,542.0,31.999018672402663,9.535379309906185,313.4541664974942,270.23420906659425,1.9,2.9778145817261947,4.842313375522352,0.03543146705849381,3.4776200170117195,0.0,2.3029539071143255,2.899865006140888
187.5,25.45548907465044,1567.2324827481134,0.4402276773717575,57.06145037867079,17243.065032219147,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12727.742048601958,12727.74453732522,542.0,31.99744870428826,9.535146598604522,313.4464965496227,270.23891620631997,1.9,2.9777417172214156,4.842504451089333,0.03516804167473245,3.451704281063089,0.0,2.2857725422030923,2.8781925487012057
187.75,25.454869232469086,1567.1944220306616,0.44024491967844054,56.63498772886629,17243.781895429576,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12727.432146260355,12727.434616234543,542.0,31.9958906064693,9.534915641096521,313.43888440613233,270.24358801230545,1.9,2.977669401858257,4.842694116462846,0.034906571873157884,3.425981823229752,0.0,2.2687196066717705,2.8566826520669992
188.0,25.454254062000352,1567.156648169512,0.44026203470245845,56.21172439928151,17244.49339919382,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12727.124579631723,12727.127031000176,542.0,31.994344289427357,9.534686424241688,313.4313296339024,270.24822474861867,1.9,2.9775976315220727,4.842882381727043,0.034647043421426105,3.4004512237671016,0.0,2.2517941526922702,2.835334108122237
188.25,25.45364352833026,1567.1191590209103,0.44027902335039243,55.791636666035906,17245.199583018184,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12726.819331260074,12726.82176416513,542.0,31.99280966455356,9.534458935032086,313.4238318041821,270.25282667687213,1.9,2.9775264021397296,4.843069256854316,0.03438944222341913,3.3751110766724426,0.0,2.234995241663222,2.8141457206042375
188.5,25.45303758192433,1567.0819515436274,0.44029588703945954,55.37469150784877,17245.900501167194,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12726.516376381907,12726.518790962165,542.0,31.991286606505373,9.53423315501378,313.4163903087255,270.25739413496314,1.9,2.977455707932892,4.843254757434055,0.034133748483778585,3.3499594147938616,0.0,2.218321562889646,2.7931158243094236
188.75,25.45243619628715,1567.045024110688,0.4403126263874941,54.96087057651127,17246.59618458848,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12726.215701749039,12726.218098143574,542.0,31.989775047865482,9.534009074314698,313.4090048221376,270.2619273390576,1.9,2.977385545810307,4.843438890262435,0.03387995138092155,3.324995155414889,0.0,2.2017723924389854,2.7722434940976504
189.0,25.451839338837296,1567.008374721533,0.44032924222587105,54.55015165866827,17247.286670359208,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12725.917291071457,12725.919669418648,542.0,31.98827490593263,9.533786680795805,313.40167494430665,270.26642653675947,1.9,2.977315911970913,4.843621664484582,0.033628037720434836,3.3002169823312393,0.0,2.1853468516052423,2.7515276098765815
189.25,25.451246975278156,1566.9720012703187,0.440345735447357,54.14251145785991,17247.971997267043,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12725.62112720191,12725.623487639079,542.0,31.986786093708535,9.533565961679166,313.3944002540638,270.2708919841196,1.9,2.9772468024136054,4.843803089920927,0.03337799363762959,3.275623513608173,0.0,2.169044018188463,2.7309669969198738
189.5,25.45065907162164,1566.9359016701437,0.4403621069355983,53.73792688262761,17248.65220376411,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12725.327193147394,12725.32953581082,542.0,31.985308524984333,9.533346904301792,313.38718033402876,270.27532393499837,1.9,2.977178213173273,4.843983176291581,0.033129805386139036,3.2512133792687012,0.0,2.1528629780235806,2.710560490835766
189.75,25.450075594188522,1566.9000738530701,0.4403783575649876,53.33637504674057,17249.327327966632,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12725.035472069321,12725.03779709426,542.0,31.983842114341204,9.533129496115748,313.380014770614,270.27972264106694,1.9,2.9771101403208333,4.844161933214863,0.032883459338175325,3.2269852213141648,0.0,2.1368028249922273,2.6903069375785824
190.0,25.4494965096088,1566.8645157701449,0.44039448820053023,52.937833269422256,17249.997407654577,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12724.7459472837,12724.748254804399,542.0,31.98238677715105,9.53291372468829,313.372903154029,270.28408835180943,1.9,2.977042579963275,4.844339370205833,0.0326389419847851,3.2029376937447376,0.0,2.1208626610345207,2.6702051934602453
190.25,25.44892178482203,1566.8292253914206,0.4404104996977106,52.542279075576914,17250.66248027131,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12724.458602261306,12724.460892411014,542.0,31.980942429577073,9.532699577702003,313.3658450782841,270.28842131452336,1.9,2.976975528243699,4.844515496674817,0.03239623993610395,3.179069462579838,0.0,2.1050415961608087,2.6502541251617773
190.5,25.44835138707769,1566.7942007059778,0.4404263929023586,52.14969019601605,17251.322582923225,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12724.17342062786,12724.175693538844,542.0,31.979508988574487,9.53248704295491,313.35884014119557,270.2927217743218,1.9,2.976908981341358,4.8446903219259445,0.03215533992160958,3.1553792058784573,0.0,2.0893387484633834,2.6304526097448098
190.75,25.44778528393551,1566.7594397219466,0.4404421686505158,51.76004456768493,17251.977752379404,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12723.8903861642,12723.892641967755,542.0,31.978086371891088,9.532276108360637,313.3518879443893,270.2969899741344,1.9,2.9768429354716983,4.8448638551556735,0.031916228790373896,3.131865613759408,0.0,2.0737532441281625,2.610799534663085
191.0,25.447223443265848,1566.724940466527,0.4404578277683021,51.37332033388905,17252.62802507126,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12723.609482806447,12723.611721632924,542.0,31.97667449806802,9.532066761948503,313.3449880933054,270.301226154709,1.9,2.9767773868864014,4.845036105451324,0.03167889351131389,3.1085273884214875,0.0,2.0582842174463396,2.5912937977739623
191.25,25.44666583325001,1566.6907009860106,0.4404733710717821,50.989495844520675,17253.273437092164,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12723.330694646193,12723.332916625004,542.0,31.975273286440295,9.531858991863679,313.33814019720216,270.3054305546124,1.9,2.9767123318734203,4.845207081789603,0.031443321173441306,3.085363244163565,0.0,2.042930810825995,2.5719343073499203
191.5,25.446112422380622,1566.6567193458031,0.440488799366831,50.60854965628529,17253.91402419713,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12723.05400593067,12723.056211190311,542.0,31.973882657137583,9.531652786367308,313.33134386916066,270.3096034102322,1.9,2.976647766757026,4.845376793035141,0.031209498986111257,3.0623719074045774,0.0,2.0276921748036845,2.5527199820900583
191.75,25.44556317946196,1566.6229936304444,0.4405041134490018,50.23046053292813,17254.54982180241,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12722.779401062915,12722.78158973098,542.0,31.97250253108472,9.531448133836633,313.3245987260889,270.31374495577745,1.9,2.976583687897844,4.84554524793902,0.030977414279269613,3.0395521167034647,0.0,2.012567468055987,2.533649751131599
192.0,25.445018063204273,1566.5895213048057,0.4405193147942804,49.85520081224336,17255.180875560964,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12722.506859400464,12722.509031602136,542.0,31.9711328038553,9.531245018888653,313.31790426096114,270.3178554787289,1.9,2.9765200904791307,4.845712462737085,0.030747050461036974,3.0169022225474733,0.0,1.9975555919866443,2.514722219512909
192.25,25.444477041221973,1566.5563003803852,0.44053440429762586,49.48274851627386,17255.807222054333,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12722.23636475165,12722.238520610987,542.0,31.96977339340984,9.531043429457359,313.3112600760771,270.3219352185857,1.9,2.9764569707227317,4.8458784472738845,0.030518394396876307,2.9944209180052614,0.0,1.9826556752935214,2.4959362789543187
192.5,25.443940089314594,1566.5233293711665,0.4405493823205998,49.11308689296517,17256.428889523457,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12721.967905016214,12721.970044657297,542.0,31.96842423828664,9.530843356525898,313.3046658742333,270.3259843707307,1.9,2.976394325805216,4.846043205526598,0.030291436132375255,2.9721072111433013,0.0,1.967867055653629,2.4772910847428125
192.75,25.443407176684623,1566.490606386143,0.44056424967268987,48.74619499344014,17257.04591289192,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12721.701464796357,12721.703588342312,542.0,31.967085260458692,9.530644788619865,313.29812127722863,270.33000316519576,1.9,2.976332152133672,4.846206746399589,0.030066163150357022,2.949959856480423,0.0,1.9531889026777252,2.4587855804936907
193.0,25.442878272785197,1566.4581295496992,0.4405790071565586,48.382052036998616,17257.658326806573,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12721.4370288196,12721.439136392599,542.0,31.96575638254012,9.530447714358237,313.29162590993985,270.3339918301722,1.9,2.9762704461444285,4.8463690787221445,0.029842563030920925,2.92797761835551,0.0,1.9386203925716812,2.4404187183005885
193.25,25.44235334731853,1566.4258970015105,0.44059365556803914,48.02063741010504,17258.26616563914,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12721.174581937994,12721.176673659265,542.0,31.964437527781968,9.530252122452778,313.2851794003021,270.3379505920211,1.9,2.97620920430287,4.846530211248431,0.029620623450915717,2.9061592708718087,0.0,1.9241607080981353,2.4221894586844774
193.5,25.441832370234298,1566.3939068964473,0.4406081956961304,47.66193066537613,17258.86946348784,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12720.914109127316,12720.916185117148,542.0,31.963128620067998,9.530058001707445,313.2787813792895,270.3418796752851,1.9,2.97614842310325,4.846690152657435,0.029400332183411624,2.8845035978411673,0.0,1.9098090385381148,2.404096770542672
193.75,25.441315311728058,1566.3621574044757,0.4406226283229925,47.30591152056846,17259.46825417903,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12720.655595486262,12720.657655864028,542.0,31.961829583910518,9.52986534101779,313.2724314808952,270.3457793026993,1.9,2.976088099068504,4.846848911552917,0.029181677097170927,2.8630093927281797,0.0,1.8955645796526286,2.386139631097831
194.0,25.44080214223964,1566.330646710561,0.4406369542239424,46.95255985756611,17260.06257126879,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12720.399026235678,12720.40107111982,542.0,31.960540344446184,9.529674129370372,313.2661293421122,270.34964969520195,1.9,2.976028228750066,4.847006496463366,0.02896464615611738,2.8416754585942634,0.0,1.8814265336442262,2.368317025846961
194.25,25.440292832451565,1566.299373014568,0.44065117416744903,46.60185572136826,17260.652448044566,0.0,1.0,0.029,250000.0,0.45,18.0,3e-05,500.0,542.0,0.5,800000000.0,8100000000.0,0.005,1.22,600000.0,0.2,1e-05,1.9,0.0019,11.0,0.0014,0.42,42.0,4.1,0.24,500.0,10000000.0,8100000000.0,10000.0,471000.0,10000.0,0.05,0.001,1.0,12720.14438671773,12720.146416225782,542.0,31.959260827431816,9.529484355842156,313.2598746029136,270.3534910719457,1.9,2.975968808727679,4.847162915841939,0.028749227418804167,2.820500608041649,0.0,1.867394109118523,2.3506279485104162
