T,H,KO,N,NAI,V
8270.0,0.97549915,4.0357223,0.074804179,16.119953,-66.254303
8280.0,0.97550023,4.0356975,0.074802443,16.120607,-66.254593
8290.0,0.97550124,4.0356727,0.074800715,16.12126,-66.254883
8300.0,0.97550231,4.0356479,0.074798979,16.121914,-66.25518
8310.0,0.97550333,4.0356231,0.07479725,16.122566,-66.25547
8320.0,0.9755044,4.0355988,0.074795514,16.12322,-66.25576
8330.0,0.97550541,4.035574,0.074793786,16.123873,-66.256058
8340.0,0.97550648,4.0355492,0.074792057,16.124527,-66.256348
8350.0,0.9755075,4.0355244,0.074790321,16.125179,-66.256638
8360.0,0.97550857,4.0354996,0.074788593,16.125834,-66.256935
8370.0,0.97550958,4.0354748,0.074786864,16.126486,-66.257225
8380.0,0.97551066,4.03545,0.074785128,16.127138,-66.257515
8390.0,0.97551167,4.0354252,0.0747834,16.127792,-66.257805
8400.0,0.97551274,4.0354004,0.074781671,16.128445,-66.258102
8410.0,0.97551376,4.0353756,0.074779943,16.129097,-66.258392
8420.0,0.97551483,4.0353508,0.074778214,16.129749,-66.258682
8430.0,0.97551584,4.035326,0.074776486,16.130402,-66.258972
8440.0,0.97551692,4.0353012,0.074774757,16.131054,-66.25927
8450.0,0.97551793,4.0352764,0.074773021,16.131706,-66.25956
8460.0,0.975519,4.0352516,0.074771293,16.132359,-66.25985
8470.0,0.97552001,4.0352268,0.074769571,16.133011,-66.260139
8480.0,0.97552109,4.0352025,0.074767843,16.133663,-66.260437
8490.0,0.9755221,4.0351777,0.074766114,16.134315,-66.260727
8500.0,0.97552317,4.0351529,0.074764386,16.134966,-66.261017
8510.0,0.97552419,4.0351281,0.074762657,16.135618,-66.261307
8520.0,0.9755252,4.0351033,0.074760929,16.136271,-66.261604
8530.0,0.97552627,4.0350785,0.0747592,16.136923,-66.261894
8540.0,0.97552729,4.0350537,0.074757479,16.137573,-66.262184
8550.0,0.97552836,4.0350289,0.074755751,16.138226,-66.262474
8560.0,0.97552937,4.0350041,0.074754022,16.138876,-66.262764
8570.0,0.97553045,4.0349793,0.074752301,16.139528,-66.263062
8580.0,0.97553146,4.034955,0.074750572,16.140179,-66.263351
8590.0,0.97553253,4.0349302,0.074748844,16.140831,-66.263641
8600.0,0.97553355,4.0349054,0.074747123,16.141481,-66.263931
8610.0,0.97553456,4.0348806,0.074745394,16.142132,-66.264221
8620.0,0.97553563,4.0348558,0.074743673,16.142784,-66.264511
8630.0,0.97553664,4.034831,0.074741945,16.143435,-66.264809
8640.0,0.97553772,4.0348063,0.074740224,16.144085,-66.265099
8650.0,0.97553873,4.0347815,0.074738495,16.144735,-66.265388
8660.0,0.9755398,4.0347567,0.074736774,16.145386,-66.265678
8670.0,0.97554082,4.0347323,0.074735053,16.146038,-66.265968
8680.0,0.97554183,4.0347075,0.074733324,16.146688,-66.266258
8690.0,0.9755429,4.0346828,0.074731603,16.147339,-66.266548
8700.0,0.97554392,4.034658,0.074729882,16.147989,-66.266846
8710.0,0.97554499,4.0346332,0.074728161,16.148638,-66.267136
8720.0,0.975546,4.0346084,0.074726433,16.149288,-66.267426
8730.0,0.97554702,4.0345836,0.074724711,16.149939,-66.267715
8740.0,0.97554809,4.0345592,0.07472299,16.150589,-66.268005
8750.0,0.9755491,4.0345345,0.074721269,16.151239,-66.268295
8760.0,0.97555017,4.0345097,0.074719548,16.151888,-66.268585
8770.0,0.97555119,4.0344849,0.074717827,16.152538,-66.268875
8780.0,0.9755522,4.0344601,0.074716106,16.153189,-66.269173
8790.0,0.97555327,4.0344353,0.074714385,16.153837,-66.269463
8800.0,0.97555429,4.0344105,0.074712664,16.154488,-66.269753
8810.0,0.97555536,4.0343862,0.074710943,16.155136,-66.270042
8820.0,0.97555637,4.0343614,0.074709222,16.155787,-66.270332
8830.0,0.97555739,4.0343366,0.074707501,16.156435,-66.270622
8840.0,0.97555846,4.0343118,0.07470578,16.157085,-66.270912
8850.0,0.97555947,4.034287,0.074704066,16.157734,-66.271202
8860.0,0.97556049,4.0342622,0.074702345,16.158382,-66.271492
8870.0,0.97556156,4.0342374,0.074700624,16.159033,-66.271782
8880.0,0.97556257,4.0342131,0.074698903,16.159681,-66.272072
8890.0,0.97556359,4.0341883,0.074697189,16.16033,-66.272362
8900.0,0.97556466,4.0341635,0.074695468,16.160978,-66.272652
8910.0,0.97556567,4.0341387,0.074693747,16.161627,-66.272949
8920.0,0.97556674,4.0341139,0.074692033,16.162275,-66.273239
8930.0,0.97556776,4.0340891,0.074690312,16.162924,-66.273529
8940.0,0.97556877,4.0340648,0.074688599,16.163572,-66.273819
8950.0,0.97556984,4.03404,0.074686877,16.164221,-66.274109
8960.0,0.97557086,4.0340152,0.074685164,16.164869,-66.274399
8970.0,0.97557187,4.0339904,0.074683443,16.165518,-66.274689
8980.0,0.97557294,4.0339656,0.074681729,16.166166,-66.274979
8990.0,0.97557396,4.0339408,0.074680008,16.166815,-66.275269
9000.0,0.97557497,4.0339165,0.074678294,16.167461,-66.275558
9010.0,0.97557604,4.0338917,0.074676581,16.16811,-66.275848
9020.0,0.97557706,4.0338669,0.07467486,16.168758,-66.276138
9030.0,0.97557807,4.0338421,0.074673146,16.169405,-66.276428
9040.0,0.97557914,4.0338173,0.074671432,16.170053,-66.276718
9050.0,0.97558016,4.0337925,0.074669719,16.1707,-66.277008
9060.0,0.97558117,4.0337682,0.074667998,16.171349,-66.277298
9070.0,0.97558218,4.0337434,0.074666284,16.171995,-66.277588
9080.0,0.97558326,4.0337186,0.07466457,16.172644,-66.277878
9090.0,0.97558427,4.0336938,0.074662857,16.17329,-66.278168
9100.0,0.97558528,4.033669,0.074661143,16.173937,-66.278458
9110.0,0.97558635,4.0336442,0.074659429,16.174585,-66.278748
9120.0,0.97558737,4.0336199,0.074657716,16.175232,-66.279037
9130.0,0.97558838,4.0335951,0.074656002,16.175879,-66.279327
9140.0,0.97558945,4.0335703,0.074654289,16.176525,-66.27961
9150.0,0.97559047,4.0335455,0.074652575,16.177172,-66.2799
9160.0,0.97559148,4.0335207,0.074650861,16.177818,-66.28019
9170.0,0.97559249,4.0334964,0.074649148,16.178465,-66.280479
9180.0,0.97559357,4.0334716,0.074647434,16.179111,-66.280769
9190.0,0.97559458,4.0334468,0.074645728,16.179758,-66.281059
9200.0,0.97559559,4.033422,0.074644014,16.180405,-66.281349
9210.0,0.97559667,4.0333972,0.074642301,16.181051,-66.281639
9220.0,0.97559768,4.0333724,0.074640587,16.181698,-66.281929
9230.0,0.97559869,4.0333481,0.074638881,16.182344,-66.282219
9240.0,0.97559971,4.0333233,0.074637167,16.182989,-66.282509
9250.0,0.97560078,4.0332985,0.074635454,16.183636,-66.282799
9260.0,0.97560179,4.0332737,0.074633747,16.184282,-66.283089
9270.0,0.97560281,4.0332489,0.074632034,16.184927,-66.283379
9280.0,0.97560382,4.0332246,0.074630328,16.185574,-66.283661
9290.0,0.97560489,4.0331998,0.074628614,16.186218,-66.283951
9300.0,0.97560591,4.033175,0.074626908,16.186865,-66.284241
9310.0,0.97560692,4.0331502,0.074625194,16.18751,-66.284531
9320.0,0.97560793,4.0331254,0.074623488,16.188156,-66.284821
9330.0,0.975609,4.0331011,0.074621774,16.188801,-66.28511
9340.0,0.97561002,4.0330763,0.074620068,16.189445,-66.2854
9350.0,0.97561103,4.0330515,0.074618362,16.190092,-66.28569
9360.0,0.97561204,4.0330267,0.074616648,16.190737,-66.285973
9370.0,0.97561312,4.0330019,0.074614942,16.191381,-66.286263
9380.0,0.97561413,4.0329771,0.074613236,16.192026,-66.286552
9390.0,0.97561514,4.0329528,0.074611522,16.192671,-66.286842
9400.0,0.97561616,4.032928,0.074609816,16.193317,-66.287132
9410.0,0.97561723,4.0329032,0.07460811,16.193962,-66.287422
9420.0,0.97561824,4.0328784,0.074606404,16.194607,-66.287712
9430.0,0.97561926,4.0328536,0.074604698,16.195251,-66.287994
9440.0,0.97562027,4.0328293,0.074602991,16.195894,-66.288284
9450.0,0.97562128,4.0328045,0.074601285,16.196539,-66.288574
9460.0,0.97562236,4.0327797,0.074599579,16.197184,-66.288864
9470.0,0.97562337,4.0327549,0.074597873,16.197828,-66.289154
9480.0,0.97562438,4.0327301,0.074596167,16.198473,-66.289444
9490.0,0.9756254,4.0327058,0.07459446,16.199116,-66.289726
9500.0,0.97562641,4.032681,0.074592754,16.19976,-66.290016
9510.0,0.97562748,4.0326562,0.074591048,16.200405,-66.290306
9520.0,0.9756285,4.0326314,0.074589342,16.201048,-66.290596
9530.0,0.97562951,4.0326066,0.074587636,16.201693,-66.290886
9540.0,0.97563052,4.0325823,0.07458593,16.202335,-66.291168
9550.0,0.97563154,4.0325575,0.074584231,16.20298,-66.291458
9560.0,0.97563261,4.0325327,0.074582525,16.203623,-66.291748
9570.0,0.97563362,4.0325079,0.074580818,16.204268,-66.292038
9580.0,0.97563463,4.0324831,0.074579112,16.20491,-66.29232
9590.0,0.97563565,4.0324588,0.074577413,16.205553,-66.29261
9600.0,0.97563666,4.032434,0.074575707,16.206196,-66.2929
9610.0,0.97563767,4.0324092,0.074574009,16.206841,-66.29319
9620.0,0.97563875,4.0323844,0.074572302,16.207483,-66.29348
9630.0,0.97563976,4.0323596,0.074570596,16.208126,-66.293762
9640.0,0.97564077,4.0323348,0.074568897,16.208769,-66.294052
9650.0,0.97564179,4.0323105,0.074567191,16.209412,-66.294342
9660.0,0.9756428,4.0322857,0.074565493,16.210054,-66.294632
9670.0,0.97564381,4.0322609,0.074563786,16.210697,-66.294914
9680.0,0.97564489,4.0322361,0.074562088,16.21134,-66.295204
9690.0,0.9756459,4.0322113,0.074560389,16.211983,-66.295494
9700.0,0.97564691,4.032187,0.074558683,16.212626,-66.295784
9710.0,0.97564793,4.0321622,0.074556984,16.213266,-66.296066
9720.0,0.97564894,4.0321374,0.074555285,16.213909,-66.296356
9730.0,0.97564995,4.0321126,0.074553579,16.214552,-66.296646
9740.0,0.97565097,4.0320878,0.07455188,16.215195,-66.296928
9750.0,0.97565204,4.0320635,0.074550182,16.215836,-66.297218
9760.0,0.97565305,4.0320387,0.074548483,16.216478,-66.297508
9770.0,0.97565407,4.0320139,0.074546784,16.217119,-66.297798
9780.0,0.97565508,4.0319891,0.074545078,16.217762,-66.29808
9790.0,0.97565609,4.0319643,0.074543379,16.218403,-66.29837
9800.0,0.97565711,4.03194,0.074541681,16.219046,-66.29866
9810.0,0.97565812,4.0319152,0.074539982,16.219687,-66.298943
9820.0,0.97565919,4.0318904,0.074538283,16.220327,-66.299232
9830.0,0.9756602,4.0318656,0.074536584,16.22097,-66.299522
9840.0,0.97566122,4.0318408,0.074534886,16.221611,-66.299805
9850.0,0.97566223,4.0318165,0.074533187,16.222252,-66.300095
9860.0,0.97566324,4.0317917,0.074531488,16.222893,-66.300385
9870.0,0.97566426,4.0317669,0.074529797,16.223536,-66.300667
9880.0,0.97566527,4.0317421,0.074528098,16.224176,-66.300957
9890.0,0.97566628,4.0317173,0.074526399,16.224817,-66.301247
9900.0,0.9756673,4.031693,0.074524701,16.225458,-66.301529
9910.0,0.97566837,4.0316682,0.074523002,16.226099,-66.301819
9920.0,0.97566938,4.0316434,0.074521311,16.22674,-66.302109
9930.0,0.9756704,4.0316186,0.074519612,16.227381,-66.302391
9940.0,0.97567141,4.0315938,0.074517913,16.22802,-66.302681
9950.0,0.97567242,4.0315695,0.074516222,16.228661,-66.302963
9960.0,0.97567344,4.0315447,0.074514523,16.229301,-66.303253
9970.0,0.97567445,4.0315199,0.074512824,16.229942,-66.303543
9980.0,0.97567546,4.0314951,0.074511133,16.230581,-66.303825
9990.0,0.97567648,4.0314703,0.074509434,16.231222,-66.304115
10000.0,0.97567749,4.031446,0.074507743,16.231863,-66.304405
