Time,tumor_volume_x_1,endothelial_volume_x_2,concentration_of_administrated_inhibitor_x_3,lambda_1,lambda_2,lambda_3,b,d,e,u,a,compartment,tumor_growth,endothelial_loss,stimulatory_effect,inhibition_effect,drug_kill,inhibitor_clearance,administrated_inhibitor
15.96,823.058459850101,4965.442722500824,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-284.0113489709318,0.0,4814.891990123091,3807.0858977687526,0.0,0.0,0.0
16.08,857.6862597300794,5086.456764965482,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-293.1390573012701,0.0,5017.4646194209645,4008.500137373163,0.0,0.0,0.0
16.2,893.4166112312697,5207.563089093144,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-302.38609261545975,0.0,5226.487175702928,4217.141102794758,0.0,0.0,0.0
16.32,930.2633921467733,5328.6700960550625,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-311.7449638681774,0.0,5442.040844058623,4433.0609016641365,0.0,0.0,0.0
16.44,968.2395615941824,5449.689865714728,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-321.2078714146038,0.0,5664.2014353259665,4656.303149078894,0.0,0.0,0.0
16.56,1007.3571183366388,5570.538629311035,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-330.7667376701568,0.0,5893.0391422693365,4886.90324252862,0.0,0.0,0.0
16.68,1047.6270821594069,5691.136854606279,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-340.41323035911626,0.0,6128.618430632529,5124.888457336551,0.0,0.0,0.0
16.8,1089.0594601788725,5811.40959529033,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-350.1387947003753,0.0,6370.997842046404,5370.278283794051,0.0,0.0,0.0
16.92,1131.6632079462393,5931.286928294299,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-359.93469087175725,0.0,6620.2297664855,5623.084913456396,0.0,0.0,0.0
17.04,1175.4462425274246,6050.703500606602,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-369.7920078805363,0.0,6876.360518785434,5883.313130602902,0.0,0.0,0.0
17.16,1220.4153861298773,6169.599157968268,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-379.70170887974615,0.0,7139.430008859782,6150.961025115387,0.0,0.0,0.0
17.28,1266.5763790360097,6287.918683803591,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-389.6546545002881,0.0,7409.471817360656,6426.020154873482,0.0,0.0,0.0
17.4,1313.933858111789,6405.611913554158,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-399.6416364425133,0.0,7686.513069953966,6708.475986639581,0.0,0.0,0.0
17.52,1362.4913562480533,6522.633589226953,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-409.6534044913125,0.0,7970.574434051111,6998.308182523831,0.0,0.0,0.0
17.64,1412.2512929395425,6638.943311338285,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-419.68069655687685,0.0,8261.670063696323,7295.490977378193,0.0,0.0,0.0
17.76,1463.2149798149383,6754.505406055594,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-429.7142672353251,0.0,8559.807631917389,7599.9935389110315,0.0,0.0,0.0
17.88,1515.3826152169759,6869.288823144835,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-439.74491637687,0.0,8864.98829901931,7911.780337993959,0.0,0.0,0.0
18.0,1568.753289195663,6983.266900702066,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-449.7635129757086,0.0,9177.206741794627,8230.811412598829,0.0,0.0,0.0
18.12,1623.3250223342857,7096.416731358766,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-459.76100381676866,0.0,9496.451380655571,8557.042261549079,0.0,0.0,0.0
18.24,1679.0947373392714,7208.719389513374,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-469.72845119113106,0.0,9822.704213434738,8890.424488812798,0.0,0.0,0.0
18.36,1736.0582988977528,7320.159404903613,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-479.6570439259228,0.0,10155.941048551853,9230.905796933457,0.0,0.0,0.0
18.48,1794.2105301928746,7430.724455929821,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-489.5381134779472,0.0,10496.131601628316,9578.430117784806,0.0,0.0,0.0
18.6,1853.5452085377453,7540.405258603368,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-499.3631558499537,0.0,10843.23946994581,9932.93789412072,0.0,0.0,0.0
18.72,1914.0551163754515,7649.195121787051,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-509.12384111530633,0.0,11197.22243079639,10294.366107049384,0.0,0.0,0.0
18.84,1975.7320378181767,7757.089747138587,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-518.8120277186853,0.0,11558.032421236332,10662.648385353328,0.0,0.0,0.0
18.96,2038.5667919395157,7864.086879743435,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-528.4197707570398,0.0,11925.615732846167,11037.715014186875,0.0,0.0,0.0
19.08,2102.5492589984988,7970.186125428297,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-537.9393356114452,0.0,12299.913165141217,11419.4931077775,0.0,0.0,0.0
19.2,2167.668405671364,8075.388409641546,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-547.3631913711979,0.0,12680.860173177478,11807.906231395995,0.0,0.0,0.0
19.32,2233.9123095481696,8179.696091338701,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-556.6840349486031,0.0,13068.387010856792,12202.8749092228,0.0,0.0,0.0
19.44,2301.2681789262037,8283.112587153897,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-565.8947886905955,0.0,13462.41884671829,12604.31639535348,0.0,0.0,0.0
19.56,2369.722399438069,8385.642105634879,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-574.9886026340336,0.0,13862.876036712702,13012.144650628985,0.0,0.0,0.0
19.68,2439.26052418823,8487.2897105115,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-583.9588695883124,0.0,14269.674066501146,13426.27058880337,0.0,0.0,0.0
19.8,2509.8673517753555,8588.060768567766,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-592.7992098337518,0.0,14682.724007885829,13846.60166531885,0.0,0.0,0.0
19.92,2581.526911258826,8687.961070435469,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-601.5034855261587,0.0,15101.932430864132,14273.04213172516,0.0,0.0,0.0
20.04,2654.222527626787,8786.99655920628,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-610.065796084407,0.0,15527.201786616703,14705.492951285532,0.0,0.0,0.0
20.16,2727.9370884423934,8885.173314870208,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-618.4804925945602,0.0,15958.431967388,15143.85284676539,0.0,0.0,0.0
20.28,2802.6517515323617,8982.49752681907,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-626.7421368964442,0.0,16395.512746464316,15588.013553324221,0.0,0.0,0.0
20.4,2878.348615613028,9078.975222729794,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-634.8455825054211,0.0,16838.339401336212,16037.869301649696,0.0,0.0,0.0
20.52,2955.008022971368,9174.612331750654,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-642.7858882762582,0.0,17286.796934382503,16493.306982202495,0.0,0.0,0.0
20.64,3032.610268217689,9269.41470049209,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-650.5583778243542,0.0,17740.77006907348,16954.212548538573,0.0,0.0,0.0
20.76,3111.134826681338,9363.387869685837,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-658.158604088358,0.0,18200.138736085824,17420.467781554853,0.0,0.0,0.0
20.88,3190.560925336736,9456.537270586035,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-665.5823757630736,0.0,18664.781413219906,17891.952794290828,0.0,0.0,0.0
21.0,3270.8670604549807,9548.868052692655,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-672.825735975734,0.0,19134.572303661636,18368.543938106865,0.0,0.0,0.0
21.12,3352.031233780163,9640.385128757966,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-679.8849705575594,0.0,19609.382717613953,18850.114776563103,0.0,0.0,0.0
21.24,3434.0316647350464,9731.09349537127,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-686.7566348089973,0.0,20089.08523870002,19336.539407722394,0.0,0.0,0.0
21.36,3516.8451320521363,9820.997311380173,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-693.4374724106709,0.0,20573.544022504997,19827.684447633976,0.0,0.0,0.0
21.48,3600.4488671673444,9910.100959018098,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-699.9245035269432,0.0,21062.625872928962,20323.418220588075,0.0,0.0,0.0
21.6,3684.8194078073516,9998.408395977242,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-706.2149676728449,0.0,21556.193535673006,20823.605190358565,0.0,0.0,0.0
21.72,3769.932827904363,10085.923308201931,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-712.3063349812784,0.0,22054.10704324052,21328.107118847078,0.0,0.0,0.0
21.84,3855.765128823357,10172.649370005023,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-718.1963214068339,0.0,22556.226003616637,21836.785097854034,0.0,0.0,0.0
21.96,3942.292173339478,10258.590200176404,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-723.8828806399243,0.0,23062.409214035943,22349.49924781067,0.0,0.0,0.0
22.08,4029.4892250726334,10343.74905580137,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-729.3641816529826,0.0,23572.511966674905,22866.10633198427,0.0,0.0,0.0
22.2,4117.33149201688,10428.129080313965,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-734.638620013963,0.0,24086.389228298744,23386.46234529415,0.0,0.0,0.0
22.32,4205.7942643819315,10511.733348017598,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-739.7048131836211,0.0,24603.8964466343,23910.42316050248,0.0,0.0,0.0
22.44,4294.852411746462,10594.564701673477,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-744.5615899872703,0.0,25124.886608716803,24437.84227617284,0.0,0.0,0.0
22.56,4384.480707068459,10676.625945557402,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-749.207997369639,0.0,25649.212136350485,24968.572492492218,0.0,0.0,0.0
22.68,4474.653972131278,10757.919996591327,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-753.6433043877076,0.0,26176.725736967976,25502.46685133214,0.0,0.0,0.0
22.8,4565.3467866663805,10838.449581453557,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-757.8669797573506,0.0,26707.278701998323,26039.376856535848,0.0,0.0,0.0
22.92,4656.5337544293225,10918.217430872106,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-761.8786968200179,0.0,27240.722463411534,26579.153959432835,0.0,0.0,0.0
23.04,4748.189312045468,10997.226539211062,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-765.6783554421886,0.0,27776.907475465985,27121.649504814577,0.0,0.0,0.0
23.16,4840.288178931096,11075.479753767882,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-769.2660308817416,0.0,28315.68584674691,27666.715490581642,0.0,0.0,0.0
23.28,4932.804857759277,11152.979970217335,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-772.6419990885236,0.0,28856.90841789177,28214.203167785272,0.0,0.0,0.0
23.4,5025.714249108968,11229.730165971041,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-775.8067143994543,0.0,29400.428357287463,28763.96550515297,0.0,0.0,0.0
23.52,5118.990986101541,11305.733263500146,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-778.7608154797744,0.0,29946.097268694015,29315.854339836664,0.0,0.0,0.0
23.64,5212.609667480894,11380.992178214052,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-781.5051179860101,0.0,30493.766554763228,29869.721408217672,0.0,0.0,0.0
23.76,5306.5448919909295,11455.509825522167,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-784.0406096458634,0.0,31043.287618146936,30425.418520271443,0.0,0.0,0.0
23.88,5400.771408848737,11529.288629045457,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-786.3683947931183,0.0,31594.512741765113,30982.796838231414,0.0,0.0,0.0
24.0,5495.264875177787,11602.328258471329,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-788.4894437271408,0.0,32147.299519790053,31541.703573681363,0.0,0.0,0.0
24.12,5590.000641097571,11674.633491165945,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-790.4053497873008,0.0,32701.50375042079,32101.998556844792,0.0,0.0,0.0
24.24,5684.954089786069,11746.209579405895,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-792.1179059261342,0.0,33256.9814252485,32663.54347143054,0.0,0.0,0.0
24.36,5780.100912110455,11817.059498152343,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-793.6288295808179,0.0,33813.59033584616,33226.19526145604,0.0,0.0,0.0
24.48,5875.417041591518,11887.185773440526,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-794.9399220009444,0.0,34371.18969331038,33789.81074847803,0.0,0.0,0.0
24.6,5970.878623733749,11956.59164230401,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-796.0531733392313,0.0,34929.63994884243,34354.24979904867,0.0,0.0,0.0
24.72,6066.462039732614,12025.28048293546,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-796.9707042780555,0.0,35488.80293243579,34919.37389039792,0.0,0.0,0.0
24.84,6162.1439164723715,12093.255718171762,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-797.6947513406625,0.0,36048.54191136337,35485.04590631717,0.0,0.0,0.0
24.96,6257.901186372945,12160.52073054996,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-798.227649616081,0.0,36608.72194028172,36051.13014023199,0.0,0.0,0.0
25.08,6353.711068545959,12227.07900160546,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-798.5718420732284,0.0,37169.20975099386,36617.4926517589,0.0,0.0,0.0
25.2,6449.551128889884,12292.934125906018,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-798.7298720735436,0.0,37729.87410400582,37184.00157198025,0.0,0.0,0.0
25.32,6545.399169068919,12358.0897774313,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-798.7043825983994,0.0,38290.585139053175,37750.52660725445,0.0,0.0,0.0
25.44,6641.233200313437,12422.549644741259,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-798.4981073639252,0.0,38851.2142218336,38316.93876506043,0.0,0.0,0.0
25.56,6737.031862143016,12486.317528065887,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-798.1138460324795,0.0,39411.63639353664,38883.11228341379,0.0,0.0,0.0
25.68,6832.773774162273,12549.397216491048,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-797.5544930427019,0.0,39971.726578849295,39448.921782127894,0.0,0.0,0.0
25.8,6928.438321864302,12611.792612928664,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-796.8229884168219,0.0,40531.36418290617,40014.24569392725,0.0,0.0,0.0
25.92,7024.0047931320705,12673.507617144389,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-795.9223653432757,0.0,41090.42803982261,40578.96259577939,0.0,0.0,0.0
26.04,7119.453321921237,12734.546309631658,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-794.8556931302406,0.0,41648.801933239236,41142.95544701867,0.0,0.0,0.0
26.16,7214.763992865356,12794.912782745265,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-793.6261244669619,0.0,42206.36935826233,41706.1076281033,0.0,0.0,0.0
26.28,7309.918113539872,12854.611547662198,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-792.2368323811683,0.0,42763.02096420825,42268.30919258915,0.0,0.0,0.0
26.4,7404.896497352691,12913.646949096714,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-790.6910827331427,0.0,43318.64450951324,42829.44837848701,0.0,0.0,0.0
26.52,7499.679780589594,12972.023272098628,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-788.9922204256134,0.0,43873.12671644912,43389.4131682077,0.0,0.0,0.0
26.64,7594.2492966967875,13029.743807862622,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-787.1434873661676,0.0,44426.358385676205,43948.091507350386,0.0,0.0,0.0
26.76,7688.588248313832,13086.81110150355,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-785.1479338945047,0.0,44978.24125263592,44505.37654086593,0.0,0.0,0.0
26.88,7782.6774370149715,13143.232778598636,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-783.0094528781273,0.0,45528.66300653758,45061.17001882256,0.0,0.0,0.0
27.0,7876.50480745495,13199.011978323953,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-780.7308367480412,0.0,46077.553123611455,45615.386777424304,0.0,0.0,0.0
27.12,7970.047416812313,13254.153902739914,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-778.3161611239948,0.0,46624.77738835203,46167.90733971365,0.0,0.0,0.0
27.24,8063.29517119565,13308.661231959553,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-775.7680656850233,0.0,47170.27675149455,46718.653743205905,0.0,0.0,0.0
27.36,8156.223636118454,13362.541849374391,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-773.0911981172277,0.0,47713.90827129295,47267.51153763089,0.0,0.0,0.0
27.48,8248.829002650305,13415.796974970703,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-770.2874885919903,0.0,48255.64966550429,47814.42325304253,0.0,0.0,0.0
27.6,8341.090441400265,13468.43343377026,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-767.361199483656,0.0,48795.379082191546,48359.28613962497,0.0,0.0,0.0
27.72,8432.992403526956,13520.456939829986,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-764.316002289775,0.0,49333.005560632686,48902.01476735689,0.0,0.0,0.0
27.84,8524.521865263052,13571.87268447253,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-761.1552895879714,0.0,49868.45291178885,49442.532387119914,0.0,0.0,0.0
27.96,8615.66526212127,13622.683797173797,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-757.882287458574,0.0,50401.64178340943,49980.753367128345,0.0,0.0,0.0
28.08,8706.402476427014,13672.895510661068,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-754.5011928234724,0.0,50932.45448709803,50516.57505600512,0.0,0.0,0.0
28.2,8796.740975425419,13722.505226548925,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-751.0123612881654,0.0,51460.934706238695,51049.97314882585,0.0,0.0,0.0
28.32,8886.647677473371,13771.52592788526,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-747.42235069837,0.0,51986.88891321922,51580.82483443753,0.0,0.0,0.0
28.44,8976.116818510838,13819.961197929788,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-743.7337190250187,0.0,52510.2833882884,52109.07909002247,0.0,0.0,0.0
28.56,9065.137554780154,13867.815437584079,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-739.9496721805546,0.0,53031.0546954639,52634.66895958978,0.0,0.0,0.0
28.68,9153.69859488975,13915.093740789855,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-736.0735665566326,0.0,53549.13678010504,53157.529095334095,0.0,0.0,0.0
28.8,9241.78892199819,13961.801104241487,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-732.1087326254077,0.0,54064.46519368941,53677.5955975654,0.0,0.0,0.0
28.92,9329.39860119756,14007.94215534507,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-728.0583460714349,0.0,54576.98181700572,54194.8080748841,0.0,0.0,0.0
29.04,9416.517414867729,14053.522017546484,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-723.9256884570159,0.0,55086.62687697621,54709.10768276612,0.0,0.0,0.0
29.16,9503.135534667324,14098.545744040663,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-719.7139994628662,0.0,55593.34287780384,55220.43756429638,0.0,0.0,0.0
29.28,9589.243433855596,14143.01824608653,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-715.426475410411,0.0,56097.07408805523,55728.7422168279,0.0,0.0,0.0
29.4,9674.832410286546,14186.944408179816,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-711.0662202180745,0.0,56597.76960017629,56233.96995521327,0.0,0.0,0.0
29.52,9759.89426899936,14230.329071948243,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-706.6362767231393,0.0,57095.38147364625,56736.07161257207,0.0,0.0,0.0
29.64,9844.420688088583,14273.177396539753,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-702.1397482357149,0.0,57589.861025318205,57234.99951973484,0.0,0.0,0.0
29.76,9928.403788685606,14315.494852548316,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-697.5797304328,0.0,58081.16216381079,57730.709721755906,0.0,0.0,0.0
29.88,10011.836028450316,14357.286014377989,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-692.9591617394319,0.0,58569.24076643435,58223.15669870254,0.0,0.0,0.0
30.0,10094.710319641621,14398.555547854463,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-688.2809368772643,0.0,59054.05536990348,58712.29774522549,0.0,0.0,0.0
30.12,10177.01999132406,14439.30845589696,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-683.5479431191127,0.0,59535.566949245745,59198.093838061315,0.0,0.0,0.0
30.24,10258.7585806283,14479.549813719625,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-678.763049946553,0.0,60013.737696675555,59680.507768238334,0.0,0.0,0.0
30.36,10339.9200431996,14519.284532285841,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-673.9290495568928,0.0,60488.532252717654,60159.50397996481,0.0,0.0,0.0
30.48,10420.498817727927,14558.517561209645,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-669.0486742031403,0.0,60959.91808370837,60635.04964337237,0.0,0.0,0.0
30.6,10500.489316095456,14597.254053744726,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-664.1246827927347,0.0,61427.862499158415,61107.11336656928,0.0,0.0,0.0
30.72,10579.88646156666,14635.498740485393,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-659.1597053598274,0.0,61892.33580016496,61575.6646642764,0.0,0.0,0.0
30.84,10658.68553125029,14673.256581240477,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-654.1563510905696,0.0,62353.310357814196,62040.676053170166,0.0,0.0,0.0
30.96,10736.882030889743,14710.532528577345,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-649.1171912018767,0.0,62810.759880704994,62502.12157992596,0.0,0.0,0.0
31.08,10814.471826277197,14747.331432306843,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-644.0447274344183,0.0,63264.66018372159,62959.97691682595,0.0,0.0,0.0
31.2,10891.451079755969,14783.658172354708,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-638.9414177793668,0.0,63714.98881657241,63414.21966905865,0.0,0.0,0.0
31.32,10967.816242208395,14819.517631325378,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-633.8096728797758,0.0,64161.72501691911,63864.829222581764,0.0,0.0,0.0
31.44,11043.564013104628,14854.914704024528,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-628.651861982026,0.0,64604.849476662064,64311.786624503904,0.0,0.0,0.0
31.56,11118.691403776495,14889.854238758147,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-623.4702953401644,0.0,65044.34471209249,64755.07456847355,0.0,0.0,0.0
31.68,11193.19570330573,14924.341072063125,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-618.2672328702001,0.0,65480.19486433851,65194.67740321945,0.0,0.0,0.0
31.8,11267.074467028851,14958.379983177723,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-613.0448784171807,0.0,65912.38563211878,65630.58088075087,0.0,0.0,0.0
31.92,11340.325517443067,14991.97575868303,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-607.8053882180179,0.0,66340.90427704193,66062.77243292671,0.0,0.0,0.0
32.04,11412.946921756195,15025.133174886449,0.0,0.192,0.0,1.3,5.85,0.00873,0.66,0.0,1.0,1.0,-602.5508708753816,0.0,66765.73949227373,66491.24100067359,0.0,0.0,0.0
