Time,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,k1,W,k2,k3,k4,k5,k_plus6,k_minus6,k_plus7,k_minus7,k_plus8,k_minus8,k9,k10,k11,V12,k13,k14,k21,k15,k_plus16,k_minus16,k_plus17,k_minus17,Vmax1,Km1,Ki,Vmax2,Km2,kcat1,Km3,Vmax3,Km4,kcat2,Km5,Vmax4,Km6,kcat3,Km7,Vmax5,Km8,kcat4,Km9,k18,k19,Vmax6,Km10,kcat5,n1,Km11,k20,kcat6,Km12,kcat7,Km13,Vmax7,Km14,flag_for_wnt_signal,X13X14,cytoplasm,nucleus,R1,R2,R3,R4,R5,R6,R7,R8,R9,R10,R11,R12,R13,R14,R15,R16,R17,R18,R19,R20,R21,R22,R23,R24,R25,R26,R27,R28,R29,R30,R31,R32,R33
8.18,100.0,0.0,0.015259908792331085,0.007597258414647523,49.13825533414907,0.001546052435972338,96.6019918469087,0.001999747067669123,0.0019997476119920257,0.9881360765723335,42.72092585770983,0.000800217610379577,6.188040099990703,8.811959900009262,3.4391054387686646,200.0,0.0,112.55849450244447,6.4859915659345475,296.11364182331334,3.886358176686236,297.8897036803693,2.110296319630925,180.95951393162156,418.1788054162877,0.8618806520910982,10.262974251836647,0.8544280039641723,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999964,1.0,1.0,0.0,0.0,0.0,0.0020284679967108887,0.0020295678693800345,-2.0586920041528595e-07,-6.724976228666968e-09,0.4119477839922959,0.4119478959398393,0.4119480080703573,0.41205274393066305,0.423,0.010979277945431427,0.00013373288575771908,0.00013363634093338937,5.315960322604951e-06,4.876478669757489e-06,0.0,0.0,0.0,13.584182027224005,9.259914988788452,9.259917466076871,5.550067988965328,5.550069537629141,3.015470415366225,3.0154722399611273,3.015471095806955,0.15394113419498937,0.1539446137775497,13.584178796676849,2.4251426588819727,2.4251433207665434
8.19,100.0,0.0,0.015259900048362968,0.007597267340786964,49.138255342822376,0.0015460544243166496,96.60199179813362,0.0019997459500734767,0.0019997464925695088,0.988135030242392,42.720926486153914,0.000800218641472345,6.188040046746651,8.811959953253314,3.4391054876102354,200.0,0.0,112.55849451650082,6.485991533635979,296.11364184808224,3.8863581519173347,297.8897036958542,2.110296304146004,180.95951394986378,418.17880540484936,0.8618806452871759,10.262974217050342,0.8544279973457144,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999964,1.0,1.0,0.0,0.0,0.0,0.0020284703799901198,0.0020295667064322747,-2.0510056951590638e-07,-6.575607378045412e-09,0.41194755414335366,0.4119476657151362,0.4119477774693188,0.4120523076110775,0.423,0.010979278106941557,0.00013373288643940724,0.00013363651312588162,5.3328406579566945e-06,4.891827302344609e-06,0.0,0.0,0.0,13.58418197999854,9.259914942713802,9.259917419204807,5.550067953606947,5.5500695019267186,3.015470393253725,3.0154722171018875,3.01547107359718,0.1539411355779958,0.15394461325575512,13.58417875083282,2.425142641186884,2.425143302993597
8.2,100.0,0.0,0.015259891332292363,0.0075972762391939945,49.13825535148722,0.0015460564064780505,96.60199174920385,0.00199974483622954,0.001999745376904436,0.9881339859692195,42.72092711656926,0.0008002196693613473,6.188039993334079,8.811960006665887,3.4391055366050325,200.0,0.0,112.5584945305508,6.48599150135125,296.1136418728431,3.886358127156431,297.8897037113357,2.1102962886645407,180.95951396809852,418.1788053934176,0.8618806384842349,10.262974182283106,0.8544279907280439,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999964,1.0,1.0,0.0,0.0,0.0,0.0020284727558647964,0.0020295655471948846,-2.0433434804855571e-07,-6.426707027662459e-09,0.4119473250660842,0.4119474362632852,0.4119475476423138,0.4120518721491645,0.423,0.0109792782689583,0.00013373288712323515,0.000133636684783345,5.3496643204198335e-06,4.907123184239026e-06,0.0,0.0,0.0,13.58418193279331,9.2599148966589,9.25991737234788,5.550067918259984,5.550069466232267,3.0154703711461597,3.0154721942462857,3.0154710513906084,0.15394113696537948,0.1539446127342466,13.584178705013942,2.425142623495671,2.4251432852227652
8.21,100.0,0.0,0.015259882644031867,0.007597285109955533,49.1382553601436,0.0015460583824759195,96.60199170011985,0.0019997437261255373,0.001999744264985013,0.9881329437519693,42.720927748949244,0.000800220694056625,6.188039939753553,8.811960060246411,3.4391055857525386,200.0,0.0,112.5584945445944,6.485991469080409,296.113641897596,3.8863581024035705,297.88970372681365,2.1102962731865698,180.95951398632576,418.1788053819923,0.8618806316822927,10.262974147534978,0.8544279841111784,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999964,1.0,1.0,0.0,0.0,0.0,0.0020284751243581276,0.0020295643916562385,-2.0357052846024792e-07,-6.278273734228179e-09,0.4119470967580654,0.4119472075818607,0.4119473185869127,0.4120514375445712,0.423,0.010979278431479956,0.00013373288780919567,0.0001336368559074564,5.366431423681206e-06,4.922369043924846e-06,0.0,0.0,0.0,13.584181885608386,9.259914850623813,9.259917325506171,5.5500678829245045,5.550069430545866,3.0154703490435786,3.015472171392503,3.0154710291872973,0.15394113835712572,0.15394461221302466,13.584178659220264,2.4251426058083734,2.425143267454095
8.22,100.0,0.0,0.015259873983494345,0.007597293953158225,49.13825536879154,0.0015460603523295745,96.6019916508822,0.0019997426197497295,0.001999743156799483,0.9881319035897738,42.72092838328726,0.0008002217155681879,6.1880398860056385,8.811960113994326,3.439105635052241,200.0,0.0,112.5584945586316,6.485991436823504,296.1136419223408,3.886358077658799,297.8897037422881,2.110296257712125,180.9595140045455,418.17880537057346,0.8618806248813663,10.262974112806,0.8544279774951353,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999964,1.0,1.0,0.0,0.0,0.0,0.002028477485493246,0.002029563239804748,-2.0280910322401785e-07,-6.1303060128192755e-09,0.4119468692168828,0.4119469796684443,0.41194709030069354,0.41205100379693566,0.423,0.010979278594504826,0.0001337328884972816,0.0001336370264998874,5.383142138271069e-06,4.9375621529179625e-06,0.0,0.0,0.0,13.58418183844384,9.259914804608611,9.259917278679769,5.550067847600573,5.550069394867596,3.0154703269460303,3.01547214853872,3.015471006987302,0.15394113975321985,0.15394461169209,13.584178613451844,2.425142588125031,2.425143249687634
8.23,100.0,0.0,0.015259865350592941,0.007597302768888445,49.13825537743104,0.001546062316058273,96.60199160149138,0.001999741517090415,0.001999742052336127,0.988130865481745,42.720929019576715,0.000800222733906014,6.188039832090897,8.811960167909067,3.4391056845036285,200.0,0.0,112.55849457266237,6.485991404580584,296.11364194707744,3.886358052922162,297.889703757759,2.110296242241241,180.95951402275765,418.17880535916123,0.861880618081473,10.262974078096214,0.8544279708799322,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999964,1.0,1.0,0.0,0.0,0.0,0.002028479839293215,0.002029562091628861,-2.020500648406559e-07,-5.982802420145816e-09,0.41194664244012935,0.41194675252062546,0.41194686278124215,0.41205057090588765,0.423,0.010979278758031216,0.00013373288918748578,0.00013363719656230436,5.399796634719678e-06,4.952705239702482e-06,0.0,0.0,0.0,13.58418179129974,9.259914758613363,9.259917231868762,5.550067812288256,5.550069359197535,3.015470304853564,3.0154721256894845,3.015470984790679,0.1539411411536473,0.1539446111714432,13.584178567708733,2.425142570445683,2.4251432319234274
8.24,100.0,0.0,0.015259856745241069,0.0075973115572322975,49.1382553860621,0.0015460642736812122,96.6019915519479,0.001999740418135928,0.001999740951583261,0.9881298294269747,42.720929657811055,0.0008002237490800503,6.188039778009892,8.811960221990073,3.4391057341061892,200.0,0.0,112.5584945866867,6.485991372351699,296.1136419718059,3.886358028193706,297.88970377322624,2.1102962267739507,180.9595140409622,418.17880534775554,0.8618806112826297,10.262974043405658,0.8544279642655862,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999964,1.0,1.0,0.0,0.0,0.0,0.0020284821857810237,0.0020295609471170624,-2.0129340582569766e-07,-5.83576151291787e-09,0.4119464164254059,0.4119465261360012,0.4119466360261517,0.4120501388710484,0.423,0.010979278922057441,0.00013373288987980113,0.00013363736609636843,5.4163950835572905e-06,4.967797394783702e-06,0.0,0.0,0.0,13.584181744176162,9.259914712638139,9.259917185073236,5.5500677769876186,5.5500693235357605,3.0154702827662274,3.015472102842068,3.0154709625974836,0.1539411425583935,0.15394461065108486,13.584178521990985,2.425142552770367,2.4251432141615235
8.25,100.0,0.0,0.015259848167352411,0.007597320318275616,49.138255394684734,0.0015460662252175289,96.6019915022523,0.00199973932287464,0.001999739854529239,0.9881287954245342,42.72093029798373,0.0008002247611002128,6.188039723763181,8.811960276236784,3.4391057838594152,200.0,0.0,112.55849460070456,6.485991340136897,296.11364199652616,3.8863580034734753,297.8897037886899,2.110296211310289,180.95951405915915,418.1788053363564,0.8618806044848535,10.262974008734373,0.8544279576521148,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999964,1.0,1.0,0.0,0.0,0.0,0.00202848452497959,0.0020295598062578706,-2.0053911872503632e-07,-5.68918180621214e-09,0.4119461911703203,0.4119463005121759,0.41194641003302324,0.41204970769203075,0.423,0.010979279086581818,0.0001337328905742205,0.00013363753510373555,5.432937825844419e-06,4.982839527656324e-06,0.0,0.0,0.0,13.584181697073172,9.259914666683008,9.259917138293275,5.550067741698724,5.550069287882353,3.01547026068407,3.0154720799964707,3.015470940407771,0.15394114396744377,0.1539446101310156,13.584178476298655,2.4251425350991247,2.425143196401967
8.26,100.0,0.0,0.015259839616840925,0.007597329052103966,49.13825540329894,0.0015460681706863,96.60199145240507,0.001999738231294959,0.001999738761162451,0.988127763473475,42.72093094008821,0.0008002257699763859,6.188039669351322,8.811960330648644,3.4391058337627998,200.0,0.0,112.55849461471594,6.485991307936225,296.1136420212381,3.8863579787615157,297.8897038041499,2.1102961958502897,180.95951407734842,418.1788053249638,0.8618805976881613,10.2629739740824,0.8544279510395351,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999964,1.0,1.0,0.0,0.0,0.0,0.002028486856911759,0.002029558669039843,-1.997871961079839e-07,-5.543061898372059e-09,0.4119459666724882,0.41194607564676156,0.4119461847994649,0.41204927736843905,0.423,0.01097927925160267,0.00013373289127073686,0.00013363770358605645,5.449424804737646e-06,4.997828909836244e-06,0.0,0.0,0.0,13.584181649990848,9.259914620748038,9.259917091528965,5.550067706421638,5.550069252237388,3.0154702386071395,3.015472057153602,3.0154709182215966,0.1539411453807838,0.153944609611236,13.584178430631788,2.4251425174319934,2.4251431786448063
8.27,100.0,0.0,0.015259831093620833,0.007597337758802644,49.13825541190474,0.0015460701101065425,96.60199140240674,0.0019997371433853285,0.0019997376714713222,0.9881267335728285,42.720931584118,0.0008002267757184235,6.18803961477487,8.811960385225095,3.4391058838158366,200.0,0.0,112.55849462872082,6.485991275749732,296.11364204594173,3.8863579540578717,297.8897038196062,2.1102961803939855,180.95951409553004,418.17880531357775,0.86188059089257,10.262973939449777,0.8544279444278642,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999964,1.0,1.0,0.0,0.0,0.0,0.002028489181600306,0.002029557535451571,-1.9903763056293433e-07,-5.397400304474331e-09,0.4119457429295328,0.41194585153737767,0.4119459603230924,0.4120488478998695,0.423,0.010979279417118326,0.0001337328919693431,0.00013363787154497674,5.465856247610645e-06,5.012769179302268e-06,0.0,0.0,0.0,13.584181602929252,9.2599145748333,9.259917044780392,5.550067671156425,5.550069216600943,3.0154702165354816,3.0154720343134613,3.0154708960390164,0.1539411467983991,0.15394460909174665,13.584178384990446,2.4251424997690116,2.425143160890085
8.28,100.0,0.0,0.015259822597606632,0.007597346438456679,49.13825542050212,0.0015460720434972142,96.6019913522578,0.001999736059134228,0.001999736585444316,0.9881257057216067,42.7209322300666,0.0008002277783361485,6.1880395600343805,8.811960439965585,3.4391059340180217,200.0,0.0,112.55849464271917,6.485991243577465,296.113642070637,3.8863579293625885,297.8897038350588,2.1102961649414103,180.95951411370396,418.1788053021983,0.8618805840980962,10.262973904836546,0.8544279378171192,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999964,1.0,1.0,0.0,0.0,0.0,0.0020284914990679336,0.002029556405481682,-1.9829041470516978e-07,-5.252195622862388e-09,0.41194551993908446,0.411945628181651,0.4119457366015291,0.41204841928591,0.423,0.010979279583127118,0.0001337328926700322,0.0001336380389821368,5.482232381837093e-06,5.027659426559694e-06,0.0,0.0,0.0,13.58418155588846,9.259914528938857,9.25991699804764,5.550067635903148,5.550069180973095,3.0154701944691475,3.0154720114742304,3.015470873860084,0.15394114822027524,0.15394460857254819,13.584178339374676,2.425142482110217,2.4251431431378507
8.290000000000001,100.0,0.0,0.015259814128713084,0.007597355091150835,49.138255429091096,0.0015460739708772135,96.60199130195876,0.0019997349785301753,0.0019997355030699315,0.9881246799188017,42.72093287792757,0.0008002287778393529,6.188039505130405,8.81196049486956,3.439105984368853,200.0,0.0,112.55849465671098,6.485991211419472,296.1136420953239,3.8863579046757106,297.8897038505076,2.1102961494925974,180.95951413187015,418.1788052908255,0.8618805773047568,10.262973870242744,0.8544279312073172,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999964,1.0,1.0,0.0,0.0,0.0,0.002028493809337273,0.00202955527911884,-1.9754554116905437e-07,-5.107446410246297e-09,0.41194529769878135,0.4119454055772161,0.4119455136324059,0.4120479915261403,0.423,0.010979279749627386,0.00013373289337279714,0.00013363820589917195,5.498553377947246e-06,5.042498742113821e-06,0.0,0.0,0.0,13.584181508868534,9.259914483064781,9.259916951330794,5.550067600661872,5.550069145353922,3.015470172408184,3.0154719886386374,3.015470851684854,0.1539411496463979,0.15394460805364116,13.58417829378453,2.425142464455651,2.425143125388149
8.3,100.0,0.0,0.015259805686855215,0.007597363716969609,49.13825543767168,0.001546075892265379,96.60199125151014,0.001999733901561722,0.0019997344243367038,0.9881236561633864,42.72093352769445,0.0008002297742377981,6.188039450063495,8.811960549936469,3.4391060348678306,200.0,0.0,112.55849467069622,6.485991179275801,296.1136421200023,3.886357879997283,297.88970386595264,2.11029613404758,180.95951415002855,418.17880527945925,0.8618805705125683,10.262973835668413,0.8544279245984749,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999964,1.0,1.0,0.0,0.0,0.0,0.0020284961124308856,0.0020295541563517434,-1.9680300261584044e-07,-4.963151251091702e-09,0.41194507620626863,0.41194518372171474,0.411945291413361,0.4120475646201321,0.423,0.010979279916617474,0.00013373289407763093,0.0001336383722977123,5.514819406471361e-06,5.0572889449540526e-06,0.0,0.0,0.0,13.584181461869553,9.25991443721114,9.259916904629941,5.550067565432658,5.5500691097435,3.0154701503526367,3.015471965805773,3.0154708295133807,0.15394115107675274,0.1539446075350262,13.584178248220065,2.425142446805348,2.4251431076410235
8.31,100.0,0.0,0.015259797271948322,0.007597372315997233,49.138255446243875,0.001546077807680491,96.60199120091242,0.0019997328282174566,0.001999733349233203,0.9881226344543143,42.72093417936082,0.0008002307675412148,6.188039394834199,8.811960605165766,3.439106085514454,200.0,0.0,112.5584946846749,6.485991147146498,296.1136421446722,3.8863578553273492,297.8897038813938,2.1102961186063913,180.95951416817917,418.17880526809967,0.8618805637215473,10.262973801113592,0.8544279179906094,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999964,1.0,1.0,0.0,0.0,0.0,0.0020284984083712614,0.002029553037169127,-1.9606279173019908e-07,-4.819308715986459e-09,0.4119448554591993,0.41194496261279606,0.41194506994203983,0.412047138567449,0.423,0.010979280084095731,0.0001337328947845266,0.0001336385381793829,5.531030637939693e-06,5.072027306596283e-06,0.0,0.0,0.0,13.584181414891574,9.259914391378,9.259916857945159,5.550067530215572,5.550069074141906,3.0154701283025545,3.0154719429765464,3.0154708073457193,0.15394115251132556,0.15394460701670387,13.58417820268133,2.425142429159349,2.4251430898965216
8.32,100.0,0.0,0.015259788883907966,0.007597380888317677,49.138255454807684,0.00154607971714127,96.60199115016613,0.001999731758486002,0.0019997322777480357,0.9881216147905199,42.72093483292028,0.0008002317577593035,6.188039339443064,8.8119606605569,3.4391061363082254,200.0,0.0,112.55849469864697,6.485991115031611,296.1136421693336,3.886357830665954,297.8897038968311,2.1102961031690644,180.959514186322,418.17880525674667,0.8618805569317104,10.26297376657832,0.8544279113837371,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999964,1.0,1.0,0.0,0.0,0.0,0.00202850069718082,0.0020295519215597596,-1.95324901215016e-07,-4.675917389396211e-09,0.41194463545523324,0.41194474224811645,0.41194484921609537,0.41204671336764676,0.423,0.010979280252060512,0.00013373289549347718,0.0001336387035458037,5.547187186039082e-06,5.086718374514021e-06,0.0,0.0,0.0,13.584181367934683,9.259914345565427,9.259916811276536,5.550067495010676,5.550069038549215,3.0154701062579843,3.015471920149139,3.0154707851819222,0.15394115395010213,0.15394460649867478,13.584178157168374,2.425142411517691,2.4251430721546865
8.33,100.0,0.0,0.01525978052264997,0.007597389434014646,49.138255463363116,0.001546081620666379,96.60199109927176,0.0019997306923560183,0.001999731209869844,0.9881205971709186,42.72093548836644,0.000800232744901734,6.188039283890636,8.81196071610933,3.4391061872486492,200.0,0.0,112.55849471261241,6.4859910829311875,296.11364219398644,3.8863578060131414,297.88970391226457,2.1102960877356316,180.95951420445698,418.1788052454003,0.861880550143074,10.262973732062633,0.854427904777875,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999964,1.0,1.0,0.0,0.0,0.0,0.0020285029788819106,0.0020295508095124464,-1.9458932380093247e-07,-4.532975828031027e-09,0.4119444161920379,0.41194452262533976,0.41194462923318786,0.412046289020273,0.423,0.010979280420510176,0.00013373289620447577,0.0001336388683985896,5.563289278143202e-06,5.101359420223162e-06,0.0,0.0,0.0,13.584181320998933,9.259914299773492,9.259916764624155,5.5500674598180355,5.550069002965502,3.015470084218973,3.0154718973235504,3.0154707630220443,0.15394115539306824,0.15394460598093948,13.584178111681249,2.4251423938804115,2.4251430544155648
8.34,100.0,0.0,0.015259772188090426,0.007597397953171583,49.13825547191018,0.0015460835182744214,96.60199104822979,0.0019997296298162014,0.001999730145587306,0.9881195815944073,42.72093614569295,0.000800233728978146,6.188039228177459,8.811960771822507,3.4391062383352318,200.0,0.0,112.55849472657123,6.485991050845273,296.1136422186306,3.886357781368955,297.8897039276941,2.110296072306126,180.9595142225841,418.17880523406063,0.8618805433556543,10.262973697566574,0.8544278981730395,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999966,1.0,1.0,0.0,0.0,0.0,0.002028505253496813,0.0020295497010160268,-1.9385605223940644e-07,-4.3904826718677015e-09,0.4119441976672882,0.4119443037421375,0.411944409990985,0.4120458655248678,0.423,0.010979280589443089,0.00013373289691751548,0.0001336390327393504,5.57933708478231e-06,5.115949534229003e-06,0.0,0.0,0.0,13.584181274084399,9.259914254002256,9.259916717988098,5.550067424637708,5.550068967390843,3.0154700621855666,3.0154718745006903,3.0154707408661383,0.15394115684020984,0.1539446054634986,13.58417806622001,2.425142376247548,2.4251430366791995
8.35,100.0,0.0,0.015259763880145685,0.00759740644587167,49.138255480448876,0.0015460854099839428,96.60199099704074,0.001999728570855281,0.0019997290848891357,0.9881185680598639,42.72093680489346,0.0008002347099981487,6.188039172304074,8.811960827695891,3.439106289567478,200.0,0.0,112.55849474052337,6.485991018773915,296.11364224326616,3.886357756733439,297.8897039431196,2.1102960568805798,180.9595142407033,418.17880522272765,0.861880536569468,10.26297366309018,0.8544278915692474,0.182,0.0,0.0182,0.05,0.267,0.133,0.0909,0.909,1.0,50.0,1.0,120.0,206.0,206.0,0.417,0.423,0.000257,8.22e-05,1e-06,0.167,1.0,30.0,1.0,1200.0,150.0,10.0,9.0,15.0,8.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,15.0,45.0,15.0,1.5,9.0,0.15,39.0,45.0,12.0,0.6,2.0,15.0,0.015,1.5,15.0,1.5,15.0,45.0,15.0,0.0,14.999999999999964,1.0,1.0,0.0,0.0,0.0,0.002028507521047736,0.0020295485960593763,-1.9312507930357992e-07,-4.248436463738514e-09,0.41194397987866593,0.4119440855961879,0.41194419148716194,0.41204544288096323,0.423,0.01097928075885762,0.00013373289763258937,0.00013363919656969085,5.595330833330081e-06,5.13049144501565e-06,0.0,0.0,0.0,13.584181227191145,9.259914208251791,9.259916671368448,5.55006738946976,5.550068931825315,3.0154700401578114,3.0154718516814683,3.0154707187142575,0.15394115829151275,0.1539446049463527,13.584178020784705,2.4251423586191385,2.425143018945635
