Time,x1,x2,y2,x0,y0,a1,a2,b1,b2,d1,d2x,d2y,compartment_0000001,reaction_0000001,reaction_0000002,reaction_0000003,reaction_0000004,reaction_0000005,reaction_0000006,reaction_0000007
7.83,0.0013665304224805964,0.019808466329169584,0.009904233164577584,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.002733060844961193,0.0013665304224805964,0.0013665304224805964,0.019808466329169584,0.009904233164577584
7.84,0.0013529333353579237,0.019638427682954773,0.00981921384147025,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0027058666707158474,0.0013529333353579237,0.0013529333353579237,0.019638427682954773,0.00981921384147025
7.8500000000000005,0.0013394715177427554,0.019469811669275416,0.009734905834630644,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.002678943035485511,0.0013394715177427554,0.0013394715177427554,0.019469811669275416,0.009734905834630644
7.86,0.001326143617798168,0.019302606799676738,0.009651303399831375,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.002652287235596336,0.001326143617798168,0.001326143617798168,0.019302606799676738,0.009651303399831375
7.87,0.0013129482963421953,0.019136801671715793,0.009568400835850971,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0026258965926843907,0.0013129482963421953,0.0013129482963421953,0.019136801671715793,0.009568400835850971
7.88,0.001299884367829042,0.018972385254462282,0.009486192627224287,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.002599768735658084,0.001299884367829042,0.001299884367829042,0.018972385254462282,0.009486192627224287
7.890000000000001,0.0012869504537858828,0.01880934618548689,0.00940467309273666,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0025739009075717656,0.0012869504537858828,0.0012869504537858828,0.01880934618548689,0.00940467309273666
7.9,0.0012741452356237533,0.0186476732831004,0.009323836641543482,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0025482904712475067,0.0012741452356237533,0.0012741452356237533,0.0186476732831004,0.009323836641543482
7.91,0.0012614674317179009,0.018487355499539997,0.009243677749763346,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0025229348634358017,0.0012614674317179009,0.0012614674317179009,0.018487355499539997,0.009243677749763346
7.92,0.0012489157728633004,0.018328381870861242,0.009164190935424034,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.002497831545726601,0.0012489157728633004,0.0012489157728633004,0.018328381870861242,0.009164190935424034
7.930000000000001,0.0012364890021137676,0.01817074151626853,0.009085370758127743,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0024729780042275352,0.0012364890021137676,0.0012364890021137676,0.01817074151626853,0.009085370758127743
7.94,0.0012241858746210783,0.01801442363744562,0.009007211818716354,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0024483717492421566,0.0012241858746210783,0.0012241858746210783,0.01801442363744562,0.009007211818716354
7.95,0.0012120051574740767,0.01785941751788605,0.008929708758936634,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0024240103149481534,0.0012120051574740767,0.0012120051574740767,0.01785941751788605,0.008929708758936634
7.96,0.0011999456295377956,0.01770571252222366,0.008852856261105503,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.002399891259075591,0.0011999456295377956,0.0011999456295377956,0.01770571252222366,0.008852856261105503
7.97,0.0011880060812925696,0.017553298095563077,0.008776649047775274,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.002376012162585139,0.0011880060812925696,0.0011880060812925696,0.017553298095563077,0.008776649047775274
7.98,0.0011761853146731497,0.017402163762810178,0.008701081881398887,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0023523706293462994,0.0011761853146731497,0.0011761853146731497,0.017402163762810178,0.008701081881398887
7.99,0.0011644821429078224,0.01725229912800263,0.008626149563995175,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.002328964285815645,0.0011644821429078224,0.0011644821429078224,0.01725229912800263,0.008626149563995175
8.0,0.0011528953903575192,0.0171036938736403,0.00855184693681407,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0023057907807150385,0.0011528953903575192,0.0011528953903575192,0.0171036938736403,0.00855184693681407
8.01,0.0011414239509465805,0.016956337894238,0.008478168947112983,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.002282847901893161,0.0011414239509465805,0.0011414239509465805,0.016956337894238,0.008478168947112983
8.02,0.0011300667247599642,0.016810221150780895,0.008405110575384489,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0022601334495199283,0.0011300667247599642,0.0011300667247599642,0.016810221150780895,0.008405110575384489
8.03,0.0011188225062975295,0.01666533341443554,0.008332666707211871,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.002237645012595059,0.0011188225062975295,0.0011188225062975295,0.01666533341443554,0.008332666707211871
8.040000000000001,0.0011076901702798427,0.016521664691894356,0.008260832345941337,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0022153803405596854,0.0011076901702798427,0.0011076901702798427,0.016521664691894356,0.008260832345941337
8.05,0.00109666860234633,0.016379205066317522,0.008189602533152977,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00219333720469266,0.00109666860234633,0.00109666860234633,0.016379205066317522,0.008189602533152977
8.06,0.0010857566989145781,0.016237944696709566,0.008118972348349058,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0021715133978291563,0.0010857566989145781,0.0010857566989145781,0.016237944696709566,0.008118972348349058
8.07,0.0010749533670396526,0.01609787381729623,0.008048936908642447,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.002149906734079305,0.0010749533670396526,0.0010749533670396526,0.01609787381729623,0.008048936908642447
8.08,0.0010642575242734084,0.015958982736901176,0.007979491368444976,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.002128515048546817,0.0010642575242734084,0.0010642575242734084,0.015958982736901176,0.007979491368444976
8.09,0.0010536680985237998,0.015821261838322755,0.007910630919155821,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0021073361970475996,0.0010536680985237998,0.0010536680985237998,0.015821261838322755,0.007910630919155821
8.1,0.0010431840279141924,0.01568470157771074,0.007842350788849869,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.002086368055828385,0.0010431840279141924,0.0010431840279141924,0.01568470157771074,0.007842350788849869
8.11,0.001032804260642675,0.015549292483943086,0.007774646241966097,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00206560852128535,0.001032804260642675,0.001032804260642675,0.015549292483943086,0.007774646241966097
8.120000000000001,0.0010225277548413677,0.015415025158002658,0.007707512578995938,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0020450555096827353,0.0010225277548413677,0.0010225277548413677,0.015415025158002658,0.007707512578995938
8.13,0.0010123534784357415,0.015281890272354071,0.007640945136171697,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.002024706956871483,0.0010123534784357415,0.0010123534784357415,0.015281890272354071,0.007640945136171697
8.14,0.0010022804099171462,0.015149878572656716,0.007574939286323072,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0020045608198342923,0.0010022804099171462,0.0010022804099171462,0.015149878572656716,0.007574939286323072
8.15,0.0009923076678746631,0.015018981208898217,0.007509490604443876,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0019846153357493262,0.0009923076678746631,0.0009923076678746631,0.015018981208898217,0.007509490604443876
8.16,0.0009824341577604355,0.014889188831408986,0.007444594415699312,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.001964868315520871,0.0009824341577604355,0.0009824341577604355,0.014889188831408986,0.007444594415699312
8.17,0.00097265889156367,0.014760492408458798,0.0073802462042242695,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.00194531778312734,0.00097265889156367,0.00097265889156367,0.014760492408458798,0.0073802462042242695
8.18,0.0009629808908727498,0.014632882977985793,0.007316441488987819,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0019259617817454996,0.0009629808908727498,0.0009629808908727498,0.014632882977985793,0.007316441488987819
8.19,0.0009533991867522088,0.014506351647018422,0.007253175823504183,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0019067983735044176,0.0009533991867522088,0.0009533991867522088,0.014506351647018422,0.007253175823504183
8.2,0.000943912819619706,0.014380889591097375,0.007190444795543711,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.001887825639239412,0.000943912819619706,0.000943912819619706,0.014380889591097375,0.007190444795543711
8.21,0.0009345208391229982,0.014256488053697515,0.00712824402684383,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0018690416782459964,0.0009345208391229982,0.0009345208391229982,0.014256488053697515,0.00712824402684383
8.22,0.000925222304016922,0.01413313834564989,0.007066569172820067,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.001850444608033844,0.000925222304016922,0.000925222304016922,0.01413313834564989,0.007066569172820067
8.23,0.000916016282040357,0.014010831844563556,0.007005415922276948,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.001832032564080714,0.000916016282040357,0.000916016282040357,0.014010831844563556,0.007005415922276948
8.24,0.0009069018497932087,0.013889559994247586,0.0069447799971190105,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0018138036995864173,0.0009069018497932087,0.0009069018497932087,0.013889559994247586,0.0069447799971190105
8.25,0.0008978780926133796,0.013769314304133008,0.006884657152061769,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0017957561852267592,0.0008978780926133796,0.0008978780926133796,0.013769314304133008,0.006884657152061769
8.26,0.0008889441044537453,0.013650086348694732,0.006825043174342679,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0017778882089074905,0.0008889441044537453,0.0008889441044537453,0.013650086348694732,0.006825043174342679
8.27,0.0008800989877591277,0.013531867766873495,0.006765933883432107,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0017601979755182554,0.0008800989877591277,0.0008800989877591277,0.013531867766873495,0.006765933883432107
8.28,0.0008713419185644891,0.013414650446068252,0.006707325223029532,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0017426838371289782,0.0008713419185644891,0.0008713419185644891,0.013414650446068252,0.006707325223029532
8.290000000000001,0.0008626720226803218,0.013298426171521521,0.006649213085756211,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0017253440453606436,0.0008626720226803218,0.0008626720226803218,0.013298426171521521,0.006649213085756211
8.3,0.0008540883946966433,0.013183186679869233,0.006591593339930113,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0017081767893932867,0.0008540883946966433,0.0008540883946966433,0.013183186679869233,0.006591593339930113
8.31,0.0008455901755610306,0.013068923878449896,0.006534461939220489,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0016911803511220611,0.0008455901755610306,0.0008455901755610306,0.013068923878449896,0.006534461939220489
8.32,0.0008371765145521941,0.01295562973746322,0.006477814868727195,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0016743530291043881,0.0008371765145521941,0.0008371765145521941,0.01295562973746322,0.006477814868727195
8.33,0.0008288465691723926,0.012843296289435752,0.006421648144713506,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0016576931383447853,0.0008288465691723926,0.0008288465691723926,0.012843296289435752,0.006421648144713506
8.34,0.0008205995050398511,0.012731915628686509,0.006365957814338927,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0016411990100797021,0.0008205995050398511,0.0008205995050398511,0.012731915628686509,0.006365957814338927
8.35,0.0008124344957811755,0.012621479910792611,0.006310739955392022,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.001624868991562351,0.0008124344957811755,0.0008124344957811755,0.012621479910792611,0.006310739955392022
8.36,0.0008043507229237714,0.012511981352054937,0.006255990676023227,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0016087014458475428,0.0008043507229237714,0.0008043507229237714,0.012511981352054937,0.006255990676023227
8.370000000000001,0.0007963473757882582,0.012403412228963729,0.006201706114477666,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0015926947515765165,0.0007963473757882582,0.0007963473757882582,0.012403412228963729,0.006201706114477666
8.38,0.0007884236513808917,0.01229576487766432,0.006147882438828003,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0015768473027617835,0.0007884236513808917,0.0007884236513808917,0.01229576487766432,0.006147882438828003
8.39,0.0007805787542859725,0.012189031693422657,0.006094515846707212,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.001561157508571945,0.0007805787542859725,0.0007805787542859725,0.012189031693422657,0.006094515846707212
8.4,0.0007728118965582683,0.012083205130091009,0.0060416025650414295,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0015456237931165365,0.0007728118965582683,0.0007728118965582683,0.012083205130091009,0.0060416025650414295
8.41,0.0007651223141099143,0.01197827775070931,0.00598913887535062,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0015302446282198286,0.0007651223141099143,0.0007651223141099143,0.01197827775070931,0.00598913887535062
8.42,0.0007575093077577836,0.011874242354558119,0.005937121177275065,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0015150186155155673,0.0007575093077577836,0.0007575093077577836,0.011874242354558119,0.005937121177275065
8.43,0.0007499720531485947,0.01177109138769337,0.00588554569384273,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0014999441062971894,0.0007499720531485947,0.0007499720531485947,0.01177109138769337,0.00588554569384273
8.44,0.0007425097960239191,0.0116688175481002,0.005834408774046185,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0014850195920478382,0.0007425097960239191,0.0007425097960239191,0.0116688175481002,0.005834408774046185
8.45,0.0007351217894495222,0.011567413590892424,0.005783706795442336,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0014702435788990444,0.0007351217894495222,0.0007351217894495222,0.011567413590892424,0.005783706795442336
8.46,0.0007278072937212785,0.011466872327820003,0.005733436163906164,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.001455614587442557,0.0007278072937212785,0.0007278072937212785,0.011466872327820003,0.005733436163906164
8.47,0.0007205655762710964,0.01136718662677662,0.00568359331338451,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0014411311525421929,0.0007205655762710964,0.0007205655762710964,0.01136718662677662,0.00568359331338451
8.48,0.0007133959115728268,0.01126834941130706,0.005634174705649768,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0014267918231456536,0.0007133959115728268,0.0007133959115728268,0.01126834941130706,0.005634174705649768
8.49,0.0007062975810481871,0.011170353660114787,0.005585176830053669,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0014125951620963743,0.0007062975810481871,0.0007062975810481871,0.011170353660114787,0.005585176830053669
8.5,0.0006992698729726783,0.011073192406569413,0.005536596203281019,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0013985397459453566,0.0006992698729726783,0.0006992698729726783,0.011073192406569413,0.005536596203281019
8.51,0.0006923120823815015,0.010976858738214202,0.005488429369103451,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.001384624164763003,0.0006923120823815015,0.0006923120823815015,0.010976858738214202,0.005488429369103451
8.52,0.0006854235109754774,0.010881345796273565,0.005440672898133168,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0013708470219509549,0.0006854235109754774,0.0006854235109754774,0.010881345796273565,0.005440672898133168
8.53,0.0006786034670269635,0.010786646775160547,0.005393323387576696,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.001357206934053927,0.0006786034670269635,0.0006786034670269635,0.010786646775160547,0.005393323387576696
8.540000000000001,0.0006718512652857708,0.01069275492198432,0.005346377460988617,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0013437025305715416,0.0006718512652857708,0.0006718512652857708,0.01069275492198432,0.005346377460988617
8.55,0.000665166293171782,0.010599663759247093,0.00529983187962004,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.001330332586343564,0.000665166293171782,0.000665166293171782,0.010599663759247093,0.00529983187962004
8.56,0.0006585478554175903,0.010507366561575261,0.005253683280784158,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0013170957108351805,0.0006585478554175903,0.0006585478554175903,0.010507366561575261,0.005253683280784158
8.57,0.0006519952729041475,0.010415856688326423,0.005207928344159774,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.001303990545808295,0.0006519952729041475,0.0006519952729041475,0.010415856688326423,0.005207928344159774
8.58,0.0006455078898186708,0.010325127607514537,0.005162563803753866,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0012910157796373416,0.0006455078898186708,0.0006455078898186708,0.010325127607514537,0.005162563803753866
8.59,0.0006390850567048772,0.010235172838563802,0.0051175864192785315,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0012781701134097544,0.0006390850567048772,0.0006390850567048772,0.010235172838563802,0.0051175864192785315
8.6,0.0006327261303807097,0.010145985951855915,0.005072992975924622,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0012654522607614194,0.0006327261303807097,0.0006327261303807097,0.010145985951855915,0.005072992975924622
8.61,0.0006264304738560625,0.010057560568277325,0.005028780284135359,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.001252860947712125,0.0006264304738560625,0.0006264304738560625,0.010057560568277325,0.005028780284135359
8.620000000000001,0.0006201974562505056,0.009969890358766465,0.0049849451793799624,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0012403949125010113,0.0006201974562505056,0.0006201974562505056,0.009969890358766465,0.0049849451793799624
8.63,0.0006140264527110149,0.009882969043861075,0.0049414845219273,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0012280529054220298,0.0006140264527110149,0.0006140264527110149,0.009882969043861075,0.0049414845219273
8.64,0.0006079168443296909,0.009796790393245353,0.004898395196619471,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0012158336886593818,0.0006079168443296909,0.0006079168443296909,0.009796790393245353,0.004898395196619471
8.65,0.0006018680180614891,0.009711348225297277,0.004855674112645466,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0012037360361229783,0.0006018680180614891,0.0006018680180614891,0.009711348225297277,0.004855674112645466
8.66,0.0005958793666419441,0.009626636406635839,0.004813318203314778,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0011917587332838883,0.0005958793666419441,0.0005958793666419441,0.009626636406635839,0.004813318203314778
8.67,0.0005899502885048956,0.009542648851668294,0.004771324425831037,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0011799005770097913,0.0005899502885048956,0.0005899502885048956,0.009542648851668294,0.004771324425831037
8.68,0.0005840802130583858,0.00945937961426735,0.004729689807130595,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0011681604261167715,0.0005840802130583858,0.0005840802130583858,0.00945937961426735,0.004729689807130595
8.69,0.0005782685852190627,0.009376822831428551,0.004688411415711227,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0011565371704381254,0.0005782685852190627,0.0005782685852190627,0.009376822831428551,0.004688411415711227
8.700000000000001,0.0005725147847976289,0.009294972430232085,0.004647486215113024,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0011450295695952578,0.0005725147847976289,0.0005725147847976289,0.009294972430232085,0.004647486215113024
8.71,0.0005668182359836416,0.009213822525463159,0.004606911262728591,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0011336364719672831,0.0005668182359836416,0.0005668182359836416,0.009213822525463159,0.004606911262728591
8.72,0.0005611783685549771,0.00913336727852646,0.004566683639260272,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0011223567371099542,0.0005611783685549771,0.0005611783685549771,0.00913336727852646,0.004566683639260272
8.73,0.0005555946178058882,0.00905360089703099,0.004526800448512565,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0011111892356117765,0.0005555946178058882,0.0005555946178058882,0.00905360089703099,0.004526800448512565
8.74,0.0005500664244750559,0.008974517634374813,0.004487258817184506,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0011001328489501118,0.0005500664244750559,0.0005500664244750559,0.008974517634374813,0.004487258817184506
8.75,0.0005445932346736424,0.008896111789329843,0.00444805589466205,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0010891864693472848,0.0005445932346736424,0.0005445932346736424,0.008896111789329843,0.00444805589466205
8.76,0.0005391744998133442,0.008818377705626608,0.004409188852810462,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0010783489996266883,0.0005391744998133442,0.0005391744998133442,0.008818377705626608,0.004409188852810462
8.77,0.0005338096765344447,0.008741309771539028,0.004370654885766699,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0010676193530688893,0.0005338096765344447,0.0005338096765344447,0.008741309771539028,0.004370654885766699
8.78,0.0005284982266338679,0.008664902419469185,0.004332451209731807,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0010569964532677358,0.0005284982266338679,0.0005284982266338679,0.008664902419469185,0.004332451209731807
8.790000000000001,0.0005232396169932298,0.00858915012553209,0.004294575062763286,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0010464792339864597,0.0005232396169932298,0.0005232396169932298,0.00858915012553209,0.004294575062763286
8.8,0.0005180333195068957,0.008514047409140501,0.004257023704567519,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0010360666390137913,0.0005180333195068957,0.0005180333195068957,0.008514047409140501,0.004257023704567519
8.81,0.0005128788110100266,0.008439588832589624,0.004219794416292107,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0010257576220200533,0.0005128788110100266,0.0005128788110100266,0.008439588832589624,0.004219794416292107
8.82,0.0005077756370932591,0.008365769249884903,0.004182884624939775,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0010155512741865183,0.0005077756370932591,0.0005077756370932591,0.008365769249884903,0.004182884624939775
8.83,0.000502723244438412,0.00829258315249329,0.004146291576243994,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.001005446488876824,0.000502723244438412,0.000502723244438412,0.00829258315249329,0.004146291576243994
8.84,0.0004977211243888709,0.008220025229324537,0.004110012614659644,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0009954422487777417,0.0004977211243888709,0.0004977211243888709,0.008220025229324537,0.004110012614659644
8.85,0.000492768776287557,0.008148090223565886,0.004074045111780345,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.000985537552575114,0.000492768776287557,0.000492768776287557,0.008148090223565886,0.004074045111780345
8.86,0.0004878657043273306,0.0080767729202599,0.004038386460127379,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0009757314086546612,0.0004878657043273306,0.0004878657043273306,0.0080767729202599,0.004038386460127379
8.870000000000001,0.00048301141748807464,0.008006068145924467,0.004003034072959686,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0009660228349761493,0.00048301141748807464,0.00048301141748807464,0.008006068145924467,0.004003034072959686
8.88,0.00047820542947378227,0.007935970768172845,0.003967985384083901,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0009564108589475645,0.00047820542947378227,0.00047820542947378227,0.007935970768172845,0.003967985384083901
8.89,0.0004734472586496363,0.00786647569533361,0.0039332378476643086,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0009468945172992726,0.0004734472586496363,0.0004734472586496363,0.00786647569533361,0.0039332378476643086
8.9,0.0004687364279790969,0.007797577876070706,0.0038987889380328817,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0009374728559581938,0.0004687364279790969,0.0004687364279790969,0.007797577876070706,0.0038987889380328817
