Time,IkBa_mRNA,IkBa_cytoplasm,IkBa_nucleus,IkBaIKK,IkBaNFkB_cytoplasm,IkBaNFkB_nucleus,IkBaIKKNFkB,NFkB_cytoplasm,IKK,NFkB_nucleus,IkBbIKK,IkBbIKKNFkB,IkBbNFkB_nucleus,IkBbNFkB_cytoplasm,IkBb_nucleus,IkBb_cytoplasm,IkBb_mRNA,IkBe_mRNA,IkBe_cytoplasm,IkBe_nucleus,IkBeNFkB_cytoplasm,IkBeNFkB_nucleus,IkBeIKKNFkB,IkBeIKK,Total_IkBalpha,Total_IkBbeta,Total_IkBeps,cytoplasm,nucleus,txn_a,mdeg_a,tsl_a,int_ai,int_an,int_an_n,int_2ani,int_2ain,deg_a,deg_a_n,deg_an_n,deg_an,deg_ai,deg_ain,loc_a,loc_an,loc_bn,loc_b,deg_bin,deg_bi,deg_bn,deg_bn_n,deg_b_n,deg_b,int_2bin,int_2bni,int_bn_n,int_bn,int_bi,tsl_b,mdeg_b,txn_b,loc_n,txn_e,mdeg_e,tsl_e,int_ei,int_en,int_en_n,int_2eni,int_2ein,deg_e,deg_e_n,deg_en_n,deg_en,deg_ei,deg_ein,loc_e,loc_en,IKK_deg,itxn_a
0.1,1.8464485494440936e-05,5.82331541240311e-07,4.5571310516499027e-10,2.2320847127810552e-10,0.05993549656230532,1.1590021884338975e-16,6.263292883253963e-05,1.966934663847372e-06,0.0009251706789128871,4.701305283797448e-07,2.8582484254405154e-11,8.215029206420694e-06,4.997570236411774e-17,0.029991374874940326,1.9094832083500068e-10,2.3011654448857777e-07,4.268413528031832e-06,3.0454411126968694e-06,9.64368945080956e-08,7.545292679817399e-11,0.009995862442406278,1.9330295022660646e-17,3.981097008531979e-06,1.424866551592611e-11,0.05999871250160079,0.02999982024022209,0.00999994006601093,1.0,1.0,0.0001848,3.102033563066077e-07,4.520106049039141e-06,7.105800555924188e-10,-3.59609543149549e-06,6.427332333610602e-15,0.0006108037912429317,-3.757962558857995e-09,6.98797849488373e-08,5.468557261979883e-11,6.954013130603385e-21,3.5961297937383194e-06,1.6071009932023597e-11,2.2547854379714264e-05,1.0476499185063617e-08,9.596538120232671e-17,2.0689940778744743e-17,4.13980642094438e-09,9.858035047704831e-07,6.859796221057238e-13,1.7994824924964197e-06,2.9985421418470645e-21,3.437069775030012e-11,4.1420978007943995e-08,-4.929000657888698e-10,7.904918701851463e-05,2.693116050479375e-15,-1.7994689137701773e-06,7.364178784297808e-11,1.0449076316621923e-06,7.170934727093478e-08,4.272e-05,1.0619190558239586e-05,3.048e-05,5.1163410693307404e-08,7.455239843881936e-07,4.6683007189552617e-11,-5.997460559922563e-07,1.0641805704850112e-15,3.842307595117969e-05,-2.388649797260952e-10,1.7358641011457207e-08,1.3581526823671318e-11,1.1598177013596388e-21,5.997517465443767e-07,5.129519585733399e-13,7.165974615357562e-07,1.7349586660241426e-09,8.002742139381508e-18,0.0,4.3762497315494376e-13
0.11,2.0309228503622458e-05,6.648821071311321e-07,5.672227739961714e-10,2.69937629631858e-10,0.059929342442508915,1.954946177167314e-16,6.847906741485037e-05,2.2275483355098227e-06,0.0009181727231887448,5.833182421267438e-07,3.4514690536747856e-11,8.991743361907207e-06,8.33344787453396e-17,0.02999055184177618,2.3451012424777254e-10,2.5859761443861793e-07,4.6948606120010795e-06,3.349703919798523e-06,1.1005709886504043e-07,9.386445149191648e-11,0.009995467893719407,3.260906676555172e-17,4.356144340796946e-06,1.724138111087519e-11,0.059998487229191495,0.029999802451777424,0.009999934206264934,1.0,1.0,0.0001848,3.411950388608573e-07,4.971699137686778e-06,8.038981078980949e-10,-3.5957161148396036e-06,9.926130012973996e-15,0.0006056469817416626,-4.108726005917495e-09,7.978585285573586e-08,6.806673287954057e-11,1.1729677063003885e-20,3.595760546550535e-06,1.9435509333493773e-11,2.4652464269346133e-05,1.1961071255072424e-08,1.618695434694536e-16,3.4500474200570596e-17,4.651942938404149e-09,1.0790092034288648e-06,8.283525728819486e-13,1.799433110506571e-06,5.000068724720376e-21,4.2211822364599055e-11,4.654757059895123e-08,-5.395022952201887e-10,7.83610061119507e-05,4.103816003045324e-15,-1.7994158293460026e-06,8.185337680296028e-11,1.1493018778178642e-06,7.887365828161813e-08,4.272e-05,1.2025961084190836e-05,3.048e-05,5.627502585261518e-08,8.200075195666784e-07,5.2757425115788335e-11,-5.997207188979427e-07,1.642583448729666e-15,3.808838194140879e-05,-2.613675082675229e-10,1.9810277795707276e-08,1.6895601268544966e-11,1.9565440059331033e-21,5.997280736231644e-07,6.206897199915068e-13,7.841059813434503e-07,1.9799014061528248e-09,1.3500153640938412e-17,0.0,6.737151397637122e-13
0.12,2.2153661624805916e-05,7.518265486157666e-07,6.938299829679798e-10,3.2106875802369146e-10,0.05992323958402803,3.1583685398922433e-16,7.425303274009068e-05,2.4963795492867043e-06,0.0009112587031894452,7.10798436601627e-07,4.09918710714835e-11,9.760688523578963e-06,1.331532152744796e-16,0.02998973565077915,2.831987312107638e-10,2.88064561327106e-07,5.121236058877894e-06,3.6539156150420923e-06,1.2439408478089279e-07,1.1475443030190535e-10,0.00999507667252448,5.268888567765771e-17,4.727192967588078e-06,2.051866858416352e-11,0.0599982454582158,0.029999784728054788,0.009999928394850002,1.0,1.0,0.0001848,3.721815152967394e-07,5.423216365752488e-06,9.00816298863473e-10,-3.595338069709065e-06,1.4795179064617964e-14,0.0006005528894406883,-4.455157919120997e-09,9.021918583389199e-08,8.325959795615757e-11,1.895021123935346e-20,3.595394375041682e-06,2.3116950577705784e-11,2.6731091786432643e-05,1.3524551915288182e-08,2.6151291510307774e-16,5.512543112363456e-17,5.181763719113378e-09,1.1712826228294754e-06,9.83804905715604e-13,1.799384139046749e-06,7.989192916468776e-21,5.097577161793748e-11,5.185162103887908e-08,-5.856382414766789e-10,7.768094164521925e-05,6.0389084725723425e-15,-1.7993625654923558e-06,9.019633542981324e-11,1.2536785872133084e-06,8.603676578914862e-08,4.272e-05,1.3477037733652516e-05,3.048e-05,6.138578233270715e-08,8.944785425623042e-07,5.905734368487494e-11,-5.996952843059898e-07,2.447014928218e-15,3.7757667287314933e-05,-2.836300413837457e-10,2.23909352605607e-08,2.0655797454342962e-11,3.161333140659463e-21,5.997046003514688e-07,7.386720690298867e-13,8.50894734165854e-07,2.2377164728924473e-09,2.1813198670550294e-17,0.0,1.000364146601128e-12
0.13,2.39977849110714e-05,8.431580264561325e-07,8.36304561748025e-10,3.765911313258784e-10,0.05991718736353446,4.921025412738811e-16,7.99557063765991e-05,2.7727292803311404e-06,0.0009044276007059271,8.529954493638699e-07,4.801054764130344e-11,1.0521954637130801e-05,2.0525902276734455e-16,0.029988926221275004,3.3718139815758815e-10,3.1851525719662247e-07,5.547539880696298e-06,3.958076207013651e-06,1.394463064199824e-07,1.3824686457015886e-10,0.009994688739269206,8.210475051403425e-17,5.094289598404455e-06,2.4080260256133036e-11,0.059997987440833705,0.029999767076361483,0.009999922637501237,1.0,1.0,0.0001848,4.031627865059995e-07,5.874657746230279e-06,1.0012324428435063e-09,-3.5949611063436307e-06,2.140089003744685e-14,0.0005955207359133187,-4.79731105703825e-09,1.0117896317473589e-07,1.00356547409763e-10,2.9526152476432865e-20,3.595031241812068e-06,2.7114561455463242e-11,2.8784054295575676e-05,1.5166808821469408e-08,4.074609041747735e-16,8.497723542568064e-17,5.729228452761313e-09,1.262634556455696e-06,1.1522531433912826e-12,1.7993355732765004e-06,1.2315541366040674e-20,6.069265166836586e-11,5.733274629539204e-08,-6.313132846203118e-10,7.700889502245913e-05,8.62841363161573e-15,-1.7993090785791045e-06,9.866552884530924e-11,1.3580377627944537e-06,9.31986699956978e-08,4.272e-05,1.4968643735631212e-05,3.048e-05,6.649568027782933e-08,9.689370554769416e-07,6.557588037817927e-11,-5.996697249504471e-07,3.537713464730031e-15,3.7430883488458674e-05,-3.056553728629866e-10,2.5100335155596833e-08,2.4884435622628592e-11,4.9262850308420556e-21,5.996813243561524e-07,8.668893692207893e-13,9.169721277128019e-07,2.5083745531848413e-09,3.399136671281018e-17,0.0,1.4406504485382313e-12
0.14,2.584159841577002e-05,9.388697101565686e-07,9.954140956788048e-10,4.3649357039178147e-10,0.059911185165333766,7.43842464424471e-16,8.558795914664731e-05,3.055936421817418e-06,0.0008976784099071621,1.0102990824111629e-06,5.556724667220872e-11,1.127563057506352e-05,3.070248834350127e-16,0.029988123473557192,3.9662467911570653e-10,3.499475779666984e-07,5.973772089488283e-06,4.26218570429782e-06,1.5521222082991042e-07,1.64465241015631e-10,0.009994304054877317,1.2412413346925972e-16,5.4574803844607705e-06,2.7925850029008826e-11,0.05999771342609898,0.029999749503902454,0.009999916939873824,1.0,1.0,0.0001848,4.341388533849363e-07,6.3260232921805005e-06,1.1050471247271346e-09,-3.594585036135748e-06,3.0169933793955147e-14,0.0005905497525910626,-5.1352375319008496e-09,1.1266436521878822e-07,1.1944969148145657e-10,4.463054786546826e-20,3.594671109920026e-06,3.142753706820826e-11,3.081166529279303e-05,1.6887709813670088e-08,6.15901560543462e-16,1.2710830174209525e-16,6.294296907251182e-09,1.3530756690076224e-06,1.3336139201330093e-12,1.7992874084134316e-06,1.842149300610076e-20,7.139244224082717e-11,6.299056403400572e-08,-6.765327402046223e-10,7.634476885764462e-05,1.20212680596736e-14,-1.7992553258869546e-06,1.0725597782182113e-10,1.4623794075067317e-06,1.0035937110340315e-07,4.272e-05,1.6497207242218485e-05,3.048e-05,7.160471983220337e-08,1.043383060412106e-06,7.230634192704085e-11,-5.996440137322768e-07,4.984765015150674e-15,3.71079826424977e-05,-3.274462628789798e-10,2.7938199749383875e-08,2.9603743382813574e-11,7.447448008155583e-21,5.996582432926391e-07,1.0053306010443176e-12,9.823464692029387e-07,2.7918463920461995e-09,5.138739125627352e-17,0.0,2.0209943871232584e-12
0.15,2.7685102192445146e-05,1.0389547780335776e-06,1.171923914191316e-09,5.007643879561041e-10,0.05990523238162271,1.0936511275889564e-15,9.1150650768479e-05,3.345383192898404e-06,0.0008910101377514173,1.1830591684904455e-06,6.365849699094365e-11,1.202180410169337e-05,4.469383068830473e-16,0.02998732732891848,4.6169442031430576e-10,3.8235940343579887e-07,6.399932697283844e-06,4.566244115477799e-06,1.7169028795783034e-07,1.9353252766921235e-10,0.00999392258076421,1.8252335753766803e-16,5.816810900436665e-06,3.2055089436771486e-11,0.05999742365985862,0.029999732017776976,0.009999911307540403,1.0,1.0,0.0001848,4.6510971683307844e-07,6.777313016710572e-06,1.2121636447591005e-09,-3.5942096718417837e-06,4.159359432464974e-14,0.0005856391810481856,-5.4689887886457274e-09,1.246745733640293e-07,1.406308697029579e-10,6.561906765533739e-20,3.5943139428973624e-06,3.605503593283949e-11,3.281423427665244e-05,1.8687122917634103e-08,9.055431336436558e-16,1.8503245904958156e-16,6.876928928800607e-09,1.4426164922032043e-06,1.5278039277826476e-12,1.799239639735109e-06,2.681629841298284e-20,8.310499565657504e-11,6.88246926184438e-08,-7.213018572396247e-10,7.56884670132353e-05,1.638632769351321e-14,-1.799201265573452e-06,1.1596285551726804e-10,1.566703524295085e-06,1.0751886931436858e-07,4.272e-05,1.805939055764263e-05,3.048e-05,7.671290114002702e-08,1.1178165594689652e-06,7.924222065603793e-11,-5.99618123751741e-07,6.868801986404323e-15,3.6788917463981774e-05,-3.4900543692947643e-10,3.090425183240946e-08,3.4835854980458224e-11,1.0951401452260082e-20,5.996353548458526e-07,1.1539832197237735e-12,1.0470259620785996e-06,3.0881027929089154e-09,7.556467002059456e-17,0.0,2.7712654123756224e-12
0.16,2.9528296295117462e-05,1.1434064169933356e-06,1.366597128197555e-09,5.693915733399187e-10,0.059899328411613606,1.5721010521415738e-15,9.664463107538621e-05,3.640476631889685e-06,0.0008844218025857954,1.3716038659872343e-06,7.228083749611039e-11,1.2760561992214318e-05,6.361799783229863e-16,0.02998653770954326,5.325557777652077e-10,4.1574861727781867e-07,6.826021716110908e-06,4.87025144913531e-06,1.8887897059869814e-07,2.255711871594044e-10,0.009993544278783737,2.624165589225321e-16,6.172326206592767e-06,3.646760112494493e-11,0.05999711838509626,0.029999714624990004,0.009999905745999979,1.0,1.0,0.0001848,4.960753777579733e-07,7.228526933044754e-06,1.3224879439468118e-09,-3.593834828366562e-06,5.623280280242143e-14,0.0005807882719523501,-5.798615678821659e-09,1.3720877003920027e-07,1.639916553837066e-10,9.432606312849442e-20,3.5939597046968165e-06,4.0996193280474147e-11,3.479206718713903e-05,2.0564916340341665e-08,1.301699671173223e-15,2.633785110257163e-16,7.477084441667553e-09,1.5312674390657181e-06,1.7347400999066496e-12,1.7991922625725957e-06,3.8170798699379176e-20,9.586003999773738e-11,7.483475111000736e-08,-7.65625825431864e-10,7.503989446583529e-05,2.1913628738299217e-14,-1.7991468568788174e-06,1.2478148300845254e-10,1.6710101161039502e-06,1.1467716483066324e-07,4.272e-05,1.965199011364756e-05,3.048e-05,8.18202243454732e-08,1.1922375547483238e-06,8.637718889150381e-11,-5.995920284426626e-07,9.281813625901536e-15,3.647364121841184e-05,-3.703355896120745e-10,3.399821470776566e-08,4.060281368869279e-11,1.5744993535351928e-20,5.996126567270243e-07,1.3128336404980174e-12,1.111018717186698e-06,3.3971146165306535e-09,1.086404553939283e-16,0.0,3.7249683870784314e-12
0.17,3.1371180777913616e-05,1.2522178228314693e-06,1.5801945800759207e-09,6.42362548508291e-10,0.0598934726626915,2.2113477439762955e-15,0.00010207073840519707,3.940673047238575e-06,0.0008779124359964117,1.5762154051217791e-06,8.143080702978047e-11,1.3491989875376483e-05,8.865719743603859e-16,0.02998575453864987,6.093731938146119e-10,4.5011310704787917e-07,7.252039157995438e-06,5.174207713850678e-06,2.0677673446493695e-07,2.6070315900202366e-10,0.00999316911129852,3.691814109938719e-16,6.524070766698643e-06,4.116296104594871e-11,0.05999679784147887,0.029999697332437184,0.009999900260666173,1.0,1.0,0.0001848,5.270358370689487e-07,7.679665054433252e-06,1.435928567836011e-09,-3.5934603223307793e-06,7.472167852530357e-14,0.0005759962864096368,-6.12416836408838e-09,1.5026613873977632e-07,1.8962334960911047e-10,1.3268086463857774e-19,3.5936083597614904e-06,4.6250103492596953e-11,3.674546582587095e-05,2.2520958476005534e-08,1.8309959320123726e-15,3.6704079738519973e-16,8.094723448536049e-09,1.6190387850451778e-06,1.9543393687147315e-12,1.7991452723189924e-06,5.3194318461623155e-20,1.0968717488663014e-10,8.102035926861825e-08,-8.095097657569947e-10,7.439895748226919e-05,2.8815049272447066e-14,-1.7990920598613177e-06,1.3370732720350725e-10,1.7752991858772831e-06,1.2183425785432334e-07,4.272e-05,2.1272068621143722e-05,3.048e-05,8.692668959269138e-08,1.2666460483506458e-06,9.370509708738323e-11,-5.995657014927822e-07,1.2327707910602411e-14,3.6162107808358205e-05,-3.914393797087844e-10,3.721981220368865e-08,4.692656862036426e-11,2.2150884659632315e-20,5.995901466779113e-07,1.4818665976541534e-12,1.1743327380057557e-06,3.7188527824608406e-09,1.5284110415146296e-16,0.0,4.919220906619564e-12
0.18,3.321375569533953e-05,1.3653822000318754e-06,1.8134748785685947e-09,7.196643409949284e-10,0.059887664549590325,3.0499364444953095e-15,0.00010742980074713027,4.245460666525308e-06,0.0008714810814908595,1.7971472142811238e-06,9.110495154300103e-11,1.4216172345525664e-05,1.2121045934317823e-15,0.029984977740389246,6.923104135813432e-10,4.854507641794837e-07,7.677985034961379e-06,5.478112918202781e-06,2.253820481390699e-07,2.99049872028093e-10,0.009992797041129878,5.092663784174005e-16,6.872088506481306e-06,4.614071108225018e-11,0.059996462265679756,0.029999680146915526,0.009999894856875592,1.0,1.0,0.0001848,5.579910956817041e-07,8.130727394219117e-06,1.5523965954737803e-09,-3.593085972682669e-06,9.77722567894638e-14,0.0005712624949769557,-6.445696385628233e-09,1.6384586400382505e-07,2.1761698542823136e-10,1.8299618666971857e-19,3.5932598729754195e-06,5.181583255163484e-11,3.86747282689669e-05,2.4555117902030934e-08,2.525347376042116e-15,5.018113016807578e-16,8.72980603026773e-09,1.7059406814630796e-06,2.1865188370320246e-12,1.7990986644233548e-06,7.272627560590694e-20,1.2461587444464178e-10,8.738113755230707e-08,-8.529587372568908e-10,7.376556349318025e-05,3.7325439209290104e-14,-1.799036835559609e-06,1.4273599659995715e-10,1.8795707365585455e-06,1.2899014858735115e-07,4.272e-05,2.291686129260812e-05,3.048e-05,9.203229702580672e-08,1.3410420423760407e-06,1.01219968509229e-10,-5.995391169491833e-07,1.6123068777409713e-14,3.585427171141408e-05,-4.1231943373165765e-10,4.056876866503258e-08,5.382897696505674e-11,3.055598270504403e-20,5.995678224677927e-07,1.6610655989610064e-12,1.2369759311666351e-06,4.053288268038921e-09,2.108362806648038e-16,0.0,6.394881457400838e-12
0.19,3.505602110247646e-05,1.482892761631225e-06,2.067194423121795e-09,8.012837049313999e-10,0.05988190349381344,4.136300705029122e-15,0.0001127226365484132,4.554347478753606e-06,0.0008651267935715179,2.0346359006189513e-06,1.0129982909928323e-10,1.4933193041425123e-05,1.6300400929530877e-15,0.029984207239773603,7.815304964461287e-10,5.217594839828832e-07,8.103859359030615e-06,5.781967070769034e-06,2.4469338304137824e-07,3.407322530741971e-10,0.0099924280315226,6.9077809316206345e-16,7.216422854742304e-06,5.14003678834261e-11,0.05999611189160575,0.029999663075130967,0.009999889539893695,1.0,1.0,0.0001848,5.889411545216045e-07,8.581713965886237e-06,1.6718055732387322e-09,-3.5927116013615005e-06,1.261793914272443e-13,0.000566586176963306,-6.763248713172153e-09,1.77947131395747e-07,2.4806333077461537e-10,2.4817804230174734e-19,3.5929142096288065e-06,5.7692426755060785e-11,4.058014915742875e-05,2.6667263376284584e-08,3.424856983764113e-15,6.748365984825783e-16,9.382292345734543e-09,1.7919831649710147e-06,2.4311958983827977e-12,1.7990524343864161e-06,9.780240557718527e-20,1.4067548936030315e-10,9.391670711691896e-08,-8.959777418468696e-10,7.313962100398254e-05,4.7703802362529774e-14,-1.7989811461667044e-06,1.5186323732628616e-10,1.9838247710906945e-06,1.3614483723171433e-07,4.272e-05,2.4583710132946504e-05,3.048e-05,9.713704678891976e-08,1.4154255389242594e-06,1.0891599438676786e-10,-5.995122493305923e-07,2.0797940791420717e-14,3.5550087936454325e-05,-4.3297834843046194e-10,4.404480894744808e-08,6.133180555335548e-11,4.1446685589723806e-20,5.99545681891356e-07,1.8504132438033395e-12,1.2989561138536147e-06,4.400392107707918e-09,2.8598213056909424e-16,0.0,8.196691631213232e-12
0.2,3.68979770547908e-05,1.6047427293974242e-06,2.342107377407217e-09,8.872069910176972e-10,0.05987618892424987,5.525590773063901e-15,0.00011795005385677816,4.866875203211938e-06,0.0008588486387206503,2.288887658058964e-06,1.1201200446746337e-10,1.564313456249911e-05,2.1598819613852085e-15,0.029983442962752224,8.771958036963309e-10,5.590371656509468e-07,8.529662142223029e-06,6.085770180125419e-06,2.6470921346959025e-07,3.8587071764560914e-10,0.009992062046182382,9.229506035959562e-16,7.557116699663836e-06,5.6941413373146875e-11,0.059995746950155936,0.029999646123690344,0.009999884314908569,1.0,1.0,0.0001848,6.198860145204854e-07,9.032624783012789e-06,1.794071472337455e-09,-3.592337032977075e-06,1.608242885644404e-13,0.0005619666211387762,-7.076873693635549e-09,1.925691275276909e-07,2.8105288528886605e-10,3.3153544638383404e-19,3.5925713354549922e-06,6.387890335327419e-11,4.2462019388440134e-05,2.885726384062475e-08,4.5751891600969094e-15,8.941911320134764e-16,1.0052142632072686e-08,1.877176147499893e-06,2.688288107219121e-12,1.7990065777651334e-06,1.2959291768311252e-19,1.5789524466533956e-10,1.0062668981717042e-07,-9.385717192965365e-10,7.252103968836546e-05,6.023394987053168e-14,-1.798924954841558e-06,1.6108493066780022e-10,2.0880612924161974e-06,1.4329832398934687e-07,4.272e-05,2.6270139436585783e-05,3.048e-05,1.0224093902610704e-07,1.4897965400947026e-06,1.1678753132421227e-10,-5.9948507356973e-07,2.6496386319725487e-14,3.5249512069314564e-05,-4.5341868817724675e-10,4.7647658424526244e-08,6.945672917620965e-11,5.537703621575737e-20,5.995237227709429e-07,2.0498908814332873e-12,1.3602810059394906e-06,4.760135393840877e-09,3.8210154988872585e-16,0.0,1.0373233288205003e-11
0.21,3.8739623608340364e-05,1.7309253336815745e-06,2.638965695194342e-09,9.774202752766204e-10,0.05987052027655867,7.283331787497376e-15,0.00012311285117729565,5.18260620127585e-06,0.0008526456944160231,2.560091114674521e-06,1.2323805444855656e-10,1.634607855256227e-05,2.824532284489844e-15,0.0299826848361357,9.794680107280624e-10,5.972817122569668e-07,8.955393396556462e-06,6.389522254846463e-06,2.854280165639218e-07,4.3458517914566923e-10,0.009991699049238408,1.2167593365559877e-15,7.894212432485344e-06,6.276330415012023e-11,0.0599953676694629,0.02999962929910941,0.009999879187037156,1.0,1.0,0.0001848,6.508256766201181e-07,9.483459859321721e-06,1.919112624065191e-09,-3.5919620954624714e-06,2.026793418460299e-13,0.0005574031249941328,-7.386619103106342e-09,2.0771104004178894e-07,3.16675883423321e-10,4.369999072498425e-19,3.59223121659352e-06,7.037425981991666e-11,4.4320626423826435e-05,3.1124988417926e-08,6.030598720047827e-15,1.1693563657787954e-15,1.0739317204496666e-08,1.9615294263074725e-06,2.9577133067653574e-12,1.7989610901681421e-06,1.6947193706939066e-19,1.7630424193105122e-10,1.0751070820625403e-07,-9.807455523245797e-10,7.190973029376439e-05,7.522565106924816e-14,-1.7988682258909665e-06,1.7039708919426137e-10,2.192280303477022e-06,1.5045060906214854e-07,4.272e-05,2.7973785049539154e-05,3.048e-05,1.0734397388142057e-07,1.564155047986414e-06,1.2482909653426137e-10,-5.994575651240446e-07,3.3377256665441686e-14,3.4952500226371e-05,-4.736429876244416e-10,5.1377042981505924e-08,7.822533224622046e-11,7.300556019335926e-20,5.995019429543045e-07,2.2594789494043284e-12,1.4209582378473619e-06,5.132489276000844e-09,5.037383653341789e-16,0.0,1.2977051700562156e-11
0.22,4.0580960819653875e-05,1.8614338135658451e-06,2.958519102230446e-09,1.0719092685775582e-09,0.05986489699359258,9.48360570518415e-15,0.000128211816881541,5.501133902255011e-06,0.0008465170498094958,2.8484073075777748e-06,1.3497456408532683e-10,1.704210564222333e-05,3.649676013965819e-15,0.029981932787647995,1.088508098677802e-09,6.364910307615877e-07,9.38105313404675e-06,6.6932233035052645e-06,3.068482723377587e-07,4.869950425478652e-10,0.009991339005269068,1.5846191036744755e-15,8.227751917442297e-06,6.886546488445377e-11,0.05999497427472554,0.029999612607807292,0.00999987416132094,1.0,1.0,0.0001848,6.817601417701851e-07,9.934219208651268e-06,2.0468496762284713e-09,-3.591586619715796e-06,2.5281145389570695e-13,0.0005528949952247198,-7.692532111399935e-09,2.233720576279014e-07,3.550222922676535e-10,5.69016342311049e-19,3.5918938196155545e-06,7.717746733758419e-11,4.615625407735475e-05,3.347030641495845e-08,7.852425523892476e-15,1.510965869781849e-15,1.1443776456524444e-08,2.0450526770667994e-06,3.239389538047844e-12,1.7989159672588798e-06,2.1898056083794914e-19,1.9593145776200436e-10,1.1456838553708578e-07,-1.0225040631388868e-09,7.13056047056073e-05,9.301521369838239e-14,-1.7988109245872457e-06,1.7979585422362222e-10,2.2964818072146446e-06,1.576016926519854e-07,4.272e-05,2.969245071710069e-05,3.048e-05,1.1244615149888843e-07,1.6385010646980887e-06,1.3303536507592248e-10,-5.9942969991313e-07,4.161471206127844e-14,3.4659009085893606e-05,-4.936537499022308e-10,5.523268902079656e-08,8.765910765861572e-11,9.507714622046854e-20,5.994803403161441e-07,2.4791567358403355e-12,1.4809953451396135e-06,5.517424961569082e-09,6.560323089212328e-16,0.0,1.6064579895927685e-11
0.23,4.242198874587746e-05,1.996261416746918e-06,3.3015151147018848e-09,1.1706594090078624e-09,0.05985931852495434,1.2211679891736213e-14,0.00013324772982857037,5.82207258073658e-06,0.0008404618050138768,3.153979045769342e-06,1.4721813048029242e-10,1.7731295509370473e-05,4.6646103386158605e-15,0.02998118674587184,1.204476363134009e-09,6.76663032008222e-07,9.806641366707706e-06,6.996873334673474e-06,3.289684636510421e-07,5.432192109869725e-10,0.009990981879274979,2.040824756049386e-15,8.557776523347201e-06,7.524729506381858e-11,0.05999456698838639,0.029999596056112375,0.009999869242730523,1.0,1.0,0.0001848,7.126894109307413e-07,1.0384902844990802e-05,2.1772055336826196e-09,-3.5912104401315076e-06,3.123865520310218e-13,0.0005484415471905164,-7.994659319792824e-09,2.395513700096301e-07,3.9618181376422617e-10,7.327007935041728e-19,3.5915591114972605e-06,8.428747744856609e-11,4.7969182738285334e-05,3.5893087320068095e-08,1.0111270950357583e-14,1.931148680186966e-15,1.2165480859790388e-08,2.1277554611244566e-06,3.533235131527018e-12,1.7988712047523105e-06,2.7987662031695165e-19,2.1680574536412161e-10,1.2179934576147994e-07,-1.0638520171230027e-09,7.070857587872956e-05,1.1396651643685356e-13,-1.798753017313759e-06,1.8927749227597474e-10,2.4006658065700464e-06,1.6475157496068945e-07,4.272e-05,3.142405283655784e-05,3.048e-05,1.1754747202251435e-07,1.7128345923280663e-06,1.4140116554480932e-10,-5.994014544083343e-07,5.139893781188263e-14,3.4368995854337355e-05,-5.134534485444311e-10,5.921432345718758e-08,9.777945797765504e-11,1.2244948536296317e-19,5.994589127564988e-07,2.7089026222974687e-12,1.5403997742024963e-06,5.914913715186914e-09,8.449014490044457e-16,0.0,1.969621596588114e-11
0.24,4.426270744470526e-05,2.135401399627327e-06,3.6686990282288144e-09,1.2736558059000897e-09,0.05985378432725135,1.5563162784894327e-14,0.0001382213590136289,6.145062887544088e-06,0.0008344790715066596,3.476924560377765e-06,1.599653604220873e-10,1.8413726844732935e-05,5.901933055615287e-15,0.02998044664027995,1.3275324091247563e-09,7.177956307243677e-07,1.0232158106551134e-05,7.300472356921313e-06,3.517870762287438e-07,6.033760819661738e-10,0.009990627636694413,2.6014123029026462e-15,8.884327105646114e-06,8.190816491277762e-11,0.05999414603003501,0.02999957965025908,0.009999864436163136,1.0,1.0,0.0001848,7.436134850710483e-07,1.0835510782463846e-05,2.310105313851788e-09,-3.5908333943583553e-06,3.8267275888671706e-13,0.0005440421051983444,-8.293046739967003e-09,2.562481679552792e-07,4.4024388338745773e-10,9.337897670936596e-19,3.591227059635081e-06,9.170321802480645e-11,4.97596892449064e-05,3.839320080495314e-08,1.2886298785892502e-14,2.443400285024729e-15,1.290439096412912e-08,2.209647221367952e-06,3.839168650130095e-12,1.7988267984167972e-06,3.5411598333691724e-19,2.389558336424561e-10,1.2920321353038617e-07,-1.1047941207679874e-09,7.011855787542204e-05,1.3847154702351653e-13,-1.798694471438061e-06,1.988383924807075e-10,2.5048323044837177e-06,1.7190025619005905e-07,4.272e-05,3.3166650354848263e-05,3.048e-05,1.2264793559627806e-07,1.7871556329743373e-06,1.4992147716343688e-10,-5.993728055904712e-07,6.293663747124275e-14,3.408241828486477e-05,-5.330445264140351e-10,6.332167372117389e-08,1.0860769475391128e-10,1.5608473817415879e-19,5.994376582016647e-07,2.948693936859994e-12,1.5991788790163005e-06,6.324926859133794e-09,1.0769846934016956e-15,0.0,2.3936228709145067e-11
