Time,Normal_T_cells,CAR_T_cells,Antigen_presenting_tumour_cells,Total_lymphocyte_count,K_N,K_C,r_N,rho_C,a,b,r_B,gamma_B,k_B,r_C,compartment,Normal_T_cell_population_growth,CAR_T_cell_population_growth,Tumour_growth,Tumour_killing
97.0,499.66720172287876,0.26968741656810113,5.634355974426728e-10,499.93688913944686,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001977865508,1.0,0.010722381923900142,-0.008664577864457087,5.634355974426728e-12,4.045297666866192e-11
97.2,499.6693392172756,0.26796005546925356,4.876468667061531e-10,499.93729927274484,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100019522390552,1.0,0.010652742473712874,-0.008609086249028881,4.876468667061531e-12,3.4801239877022474e-11
97.4,499.6714628353661,0.26624375717275456,4.1852032479797894e-10,499.93770659253886,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001926953825,1.0,0.01058358023154744,-0.008553949955792312,4.18520324797979e-12,2.968847324100583e-11
97.60000000000001,499.673572671496,0.2645384509074863,3.628636413055899e-10,499.9381111224035,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001902004952,1.0,0.010514891204513778,-0.008499166712662341,3.628636413055899e-12,2.5585608901609507e-11
97.80000000000001,499.67566881897164,0.26284406636407526,3.2857808125588557e-10,499.93851288533574,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100018773876655,1.0,0.01044667149768074,-0.008444734262359385,3.2857808125588557e-12,2.3028775749002155e-11
98.0,499.67775137287714,0.2611605334224612,2.934396593006444e-10,499.9389119062996,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100018530971373,1.0,0.01037891688174912,-0.008390650353689896,2.934396593006444e-12,2.044231152135682e-11
98.2,499.67982042708684,0.2594877824351367,2.383229127042282e-10,499.939308209522,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001829128644,1.0,0.010311623252474127,-0.008336912750611127,2.3832291270422823e-12,1.6502695988403978e-11
98.4,499.6818760704699,0.2578257445877527,1.8939693467565003e-10,499.9397018150577,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100018054777736,1.0,0.010244787214208491,-0.008283519243773558,1.8939693467565003e-12,1.3035837540956412e-11
98.60000000000001,499.6839183932273,0.25617435128969235,1.4782441801730314e-10,499.940092744517,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001782140074,1.0,0.010178405106867242,-0.00823046763101554,1.4782441801730314e-12,1.0113187366849158e-11
98.80000000000001,499.6859474846628,0.25453353438470927,1.1456560805158311e-10,499.9404810190475,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001759111176,1.0,0.010112473348839168,-0.008177755724104948,1.1456560805158311e-12,7.790601987153911e-12
99.0,499.6879634331909,0.25290322614740757,9.034583149157324e-11,499.94086665933827,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001736386791,1.0,0.010046988436226463,-0.00812538134862655,9.034583149157324e-13,6.106589832533479e-12
99.2,499.68996632634475,0.2512833592797219,7.562302531172159e-11,499.9412496856245,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001713962709,1.0,0.009981946942074845,-0.008073342343869394,7.562302531172159e-13,5.080629939890319e-12
99.4,499.6919562513032,0.2496738669131864,7.0389447374675e-11,499.94163011821644,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001691834768,1.0,0.009917345426498648,-0.008021636562906626,7.0389447374675e-13,4.700488215822396e-12
99.60000000000001,499.6939333051427,0.2480746827196803,7.086563115651241e-11,499.9420079878624,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001669998254,1.0,0.009853178676116686,-0.007970261876280955,7.086563115651241e-13,4.703725691620912e-12
99.80000000000001,499.69589756781227,0.24648574060637102,7.810657439511395e-11,499.94238330841864,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100016484494878,1.0,0.009789444347209405,-0.007919216161866532,7.810657439511395e-13,5.153044068588614e-12
100.0,499.6978491252175,0.2449069749695925,9.05951464935747e-11,499.94275610018707,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100016271844616,1.0,0.009726139000851643,-0.007868497313315232,9.059514649357469e-13,5.940871575233449e-12
100.2,499.69978806267704,0.24333832061825086,1.0630309367081104e-10,499.9431263832953,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001606199228,1.0,0.009663259227577815,-0.007818103237513795,1.0630309367081104e-12,6.928817743310988e-12
100.4,499.70171446494635,0.2417797127704751,1.226537118971001e-10,499.94349417771684,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001585489897,1.0,0.009600801643941835,-0.007768031854476751,1.2265371189710011e-12,7.94622706662772e-12
100.60000000000001,499.70362841624035,0.24023108705026613,1.3648451982962794e-10,499.94385950329064,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001565052633,1.0,0.009538762889208968,-0.007718281097239236,1.3648451982962794e-12,8.788803559474582e-12
100.80000000000001,499.7055300002568,0.23869237948414676,1.4400993174803372e-10,499.9442223797409,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100015448836544,1.0,0.009477139621990984,-0.007668848911749865,1.4400993174803372e-12,9.21730466356873e-12
101.0,499.70741929844996,0.237163526776432,1.591204021809475e-10,499.9445828252264,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001524979312,1.0,0.009415928766722459,-0.007619733265697986,1.591204021809475e-12,1.0122821034645028e-11
101.2,499.7092963929246,0.2356444658487045,1.8325772668038298e-10,499.9449408587733,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001505335953,1.0,0.009355127100335271,-0.0075709321337468554,1.83257726680383e-12,1.158780665998366e-11
101.4,499.7111613663239,0.23413513385797105,2.0679308129510201e-10,499.9452965001819,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001485949927,1.0,0.009294731268073435,-0.0075224434981157415,2.0679308129510203e-12,1.2996825005676063e-11
101.60000000000001,499.713014300002,0.2326354684880307,2.283856105406935e-10,499.94564976849,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100014668176702,1.0,0.009234738044606654,-0.007474265357923396,2.283856105406935e-12,1.4266958507033342e-11
101.80000000000001,499.7148552748442,0.23114540781925716,2.465957519503723e-10,499.94600068266345,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001447935666,1.0,0.00917514421668984,-0.007426395725012714,2.4659575195037232e-12,1.5311182114721657e-11
102.0,499.7166843712858,0.2296648903258665,2.5988856752344643e-10,499.94634926161166,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100014293004434,1.0,0.009115946580524063,-0.007378832623863344,2.5988856752344645e-12,1.6038725699286054e-11
102.2,499.71850166933154,0.22819385487318428,2.6663707517378767e-10,499.94669552420476,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001410908577,1.0,0.009057141938853349,-0.0073315740915042855,2.6663707517378767e-12,1.635542607816083e-11
102.4,499.7203072470146,0.2267322407532663,2.6740114919865946e-10,499.9470394877679,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100013927567645,1.0,0.008998727356788796,-0.007284618178641627,2.674011491986595e-12,1.6302804822357026e-11
102.60000000000001,499.72210117556455,0.225279987801385,2.720044493028135e-10,499.94738116336595,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100013748420698,1.0,0.008940700962955914,-0.007237962953349212,2.7200444930281352e-12,1.648283459213363e-11
102.80000000000001,499.7238835373925,0.22383703595176777,2.733406034593685e-10,499.94772057334427,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001357161002,1.0,0.008883058969280648,-0.007191606486991977,2.7334060345936855e-12,1.6463265319728143e-11
103.0,499.7256544094105,0.22240332564528573,2.7172795857901477e-10,499.9480577350558,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100013397103736,1.0,0.008825798435753334,-0.007145546867141345,2.717279585790148e-12,1.6266765239701993e-11
103.2,499.7274138679803,0.2209787977055706,2.677247296534442e-10,499.9483926656859,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001322487044,1.0,0.008768916450743444,-0.0070997821936497835,2.677247296534442e-12,1.592977053471837e-11
103.4,499.7291619889202,0.21956339333659444,2.621508150374259e-10,499.94872538225684,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100013054879182,1.0,0.008712410130209194,-0.00705431057857331,2.621508150374259e-12,1.5503348889540307e-11
103.60000000000001,499.7308988475115,0.21815705412024816,2.5610961173088094e-10,499.94905590163177,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100012887099475,1.0,0.008656276617001444,-0.007009130146093974,2.5610961173088095e-12,1.5054023405517998e-11
103.80000000000001,499.732624518505,0.2167597220139209,2.5100983066095703e-10,499.94938424051895,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100012721501263,1.0,0.008600513080186407,-0.006964239032442332,2.5100983066095703e-12,1.4664557734884987e-11
104.0,499.73433907332327,0.21537133932019062,2.4023190991173247e-10,499.94971041264347,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100012558056353,1.0,0.00854511719558341,-0.006919635384893676,2.402319099117325e-12,1.3949530692535386e-11
104.2,499.73604258572846,0.2139918487406989,2.2601615288932733e-10,499.95003443446916,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.0251000123967355,1.0,0.008490086173560528,-0.006875317363560823,2.2601615288932734e-12,1.3044222065945401e-11
104.4,499.7377351290238,0.21262119334583346,2.111265705152292e-10,499.95035632236966,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100012237509867,1.0,0.008435417239699162,-0.006831283140389459,2.111265705152292e-12,1.2110736219310865e-11
104.60000000000001,499.7394167752499,0.21125931656425234,1.9645956753502e-10,499.95067609181416,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100012080351397,1.0,0.008381107773143966,-0.006787530898813224,1.9645956753502e-12,1.1200797116457478e-11
104.80000000000001,499.7410875958631,0.2099061621871435,1.8306717185232134e-10,499.9509937580503,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100011925232472,1.0,0.008327155190564539,-0.006744058833898122,1.8306717185232135e-12,1.037369484288887e-11
105.0,499.74274766173767,0.2085616743657549,1.7216416673924376e-10,499.9513093361034,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001177212591,1.0,0.00827355694630819,-0.006700865152263382,1.7216416673924376e-12,9.696436748027104e-12
105.2,499.7443970431669,0.20722579760892418,1.6513522304683236e-10,499.9516228407758,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100011621004954,1.0,0.008220310532514928,-0.006657948072002298,1.6513522304683235e-12,9.243888373901e-12
105.4,499.74603581061285,0.20589847677015197,1.600595368478805e-10,499.951934287383,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100011471842917,1.0,0.008167413354012035,-0.006615305822274643,1.6005953684788051e-12,8.905150642292595e-12
105.60000000000001,499.74766403490975,0.20457965704231304,1.507793206846896e-10,499.95224369195205,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001132461309,1.0,0.008114862694612826,-0.00657293664313873,1.507793206846896e-12,8.337683586025277e-12
105.80000000000001,499.7492817838359,0.20326928400314606,1.4287841807060447e-10,499.95255106783907,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100011179290338,1.0,0.008062656291882799,-0.006530838786978759,1.4287841807060448e-12,7.852597748145853e-12
106.0,499.75088912580907,0.20196730356113293,1.3648870179899578e-10,499.9528564293702,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100011035849374,1.0,0.008010791718463089,-0.006489010516803452,1.3648870179899579e-12,7.455653128538304e-12
106.2,499.75248612873355,0.20067366196917222,1.3167337750684378e-10,499.9531597907027,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001089426527,1.0,0.007959266575551826,-0.006447450106673846,1.3167337750684378e-12,7.1487223183566265e-12
106.4,499.7540728600054,0.1993883058220618,1.284181650369159e-10,499.9534611658275,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001075451347,1.0,0.007908078492575571,-0.006406155841622631,1.284181650369159e-12,6.929430849533875e-12
106.60000000000001,499.75564938651775,0.1981111820539808,1.2662247979993994e-10,499.95376056857174,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100010616569787,1.0,0.007857225126662619,-0.006365126017573452,1.2662247979993994e-12,6.790812971611084e-12
106.80000000000001,499.7572157746654,0.1968422379359717,1.2609061413677928e-10,499.95405801260137,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100010480410377,1.0,0.007806704162229463,-0.006324358941260212,1.2609061413677929e-12,6.720982525521764e-12
107.0,499.758772092361,0.19558142116436492,1.27581219120982e-10,499.9543535135254,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.0251000103460108,1.0,0.007756512953447924,-0.006283852933088684,1.2758121912098199e-12,6.758884290606464e-12
107.2,499.7603184044505,0.1943286796506631,1.3038266009944748e-10,499.95464708410117,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100010213348185,1.0,0.007706649338965413,-0.006243606320338968,1.3038266009944748e-12,6.865079477500567e-12
107.4,499.7618547760279,0.19308396166873518,1.3404639757080968e-10,499.95493873769664,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510001008239967,1.0,0.0076571110535462415,-0.006203617441928881,1.3404639757080969e-12,7.0148366572146456e-12
107.60000000000001,499.76338127193867,0.19184721582960163,1.3811405059073452e-10,499.9552284877683,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100009953142592,1.0,0.00760789581685885,-0.006163884647598794,1.3811405059073453e-12,7.183501416549463e-12
107.80000000000001,499.7648979566073,0.1906183910708817,1.4201507088923976e-10,499.95551634767816,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100009825554617,1.0,0.007559001364518892,-0.006124406297570948,1.4201507088923977e-12,7.341213968788907e-12
108.0,499.76640489404525,0.18939743665440648,1.450594473362962e-10,499.95580233069967,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100009699613696,1.0,0.007510425447100057,-0.006085180762472959,1.450594473362962e-12,7.452703145504799e-12
108.2,499.76790214785905,0.1881843021638316,1.4643041040743026e-10,499.9560864500229,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100009575298076,1.0,0.007462165829286326,-0.006046206423261319,1.4643041040743026e-12,7.477091138207326e-12
108.4,499.7693897807441,0.18697893756613668,1.481202792016608e-10,499.9563687183103,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510000945258649,1.0,0.007414220365285364,-0.006007481673193327,1.481202792016608e-12,7.517072605744532e-12
108.60000000000001,499.7708678549591,0.18578129315131284,1.5225462298038662e-10,499.9566491481104,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100009331457954,1.0,0.007366586928615617,-0.005969004915893407,1.5225462298038662e-12,7.67956785445723e-12
108.80000000000001,499.77233643321534,0.18459131942037685,1.560358793532704e-10,499.9569277526357,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100009211891452,1.0,0.007319263279882952,-0.005930774561762345,1.560358793532704e-12,7.822076955063427e-12
109.0,499.77379557737436,0.18340896724591227,1.5924194454976201e-10,499.95720454462025,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100009093866418,1.0,0.0072722472609009275,-0.005892789033124876,1.5924194454976203e-12,7.933880459172523e-12
109.2,499.77524534890495,0.18223418781384712,1.6164662711936876e-10,499.9574795367188,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100008977362545,1.0,0.007225536726891812,-0.0058550467623628985,1.6164662711936876e-12,8.004323856742087e-12
109.4,499.7766858088894,0.1810669326212667,1.630215374518498e-10,499.95775274151066,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100008862359805,1.0,0.007179129545799077,-0.005817546191845372,1.6302153745184981e-12,8.022912834711553e-12
109.60000000000001,499.77811701803034,0.17990715347422584,1.631379772974136e-10,499.9580241715046,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510000874883843,1.0,0.007133023597505538,-0.005780285773858206,1.631379772974136e-12,7.979405046578004e-12
109.80000000000001,499.7795390366017,0.17875480248801084,1.618195006332836e-10,499.9582938390897,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100008636778928,1.0,0.007087216782116304,-0.005743263970612356,1.618195006332836e-12,7.866361697301823e-12
110.0,499.7809519222861,0.17760983218167242,1.6094456356988305e-10,499.9585617544677,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100008526162933,1.0,0.007041707371385491,-0.005706479257262998,1.6094456356988305e-12,7.775821036011986e-12
110.2,499.78235573568827,0.17647219523030305,1.5936927311269917e-10,499.9588279309186,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100008416971027,1.0,0.006996493113903246,-0.005669930113997265,1.5936927311269918e-12,7.6524535845105e-12
110.4,499.78375053569914,0.17534184466983427,1.5721096383892114e-10,499.959092380369,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510000830918456,1.0,0.006951571988126659,-0.005633615032574859,1.5721096383892113e-12,7.502472137752433e-12
110.60000000000001,499.78513638081193,0.17421873383645106,1.5464206918813194e-10,499.95935511464836,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100008202785153,1.0,0.006906941989013805,-0.005597532514392839,1.5464206918813194e-12,7.334558001791095e-12
110.80000000000001,499.7865133291255,0.1731028163645358,1.5189473135982864e-10,499.95961614549003,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510000809775466,1.0,0.0068626011277323415,-0.005561681070419688,1.5189473135982864e-12,7.16000011663201e-12
111.0,499.78788143834794,0.17199404618461242,1.4926541121094278e-10,499.9598754845326,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100007994075194,1.0,0.006818547431500175,-0.005526059221129406,1.4926541121094278e-12,6.992827562297822e-12
111.2,499.7892407658,0.17089237752128988,1.4711949815335974e-10,499.9601331433213,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100007891729108,1.0,0.006774778943331765,-0.005490665496435563,1.4711949815335975e-12,6.849935595614656e-12
111.4,499.79059136801766,0.16979776491831414,1.442045732571779e-10,499.960389132936,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100007790699135,1.0,0.00673129378524889,-0.0054554984364931815,1.442045732571779e-12,6.672939778933552e-12
111.60000000000001,499.7919333013773,0.16871016319446777,1.402783223533877e-10,499.9606434645718,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100007690968165,1.0,0.006688090059614198,-0.005420556590286914,1.402783223533877e-12,6.451340434065403e-12
111.80000000000001,499.79326662215647,0.16762952743765777,1.3635374093528514e-10,499.96089614959413,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100007592519215,1.0,0.006645165839783628,-0.0053858385154415996,1.3635374093528514e-12,6.2322804693822154e-12
112.0,499.79459138603966,0.16655581303648703,1.326055987152608e-10,499.96114719907615,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100007495335613,1.0,0.006602519248749382,-0.005351342779232857,1.326055987152608e-12,6.02367653352634e-12
112.2,499.79590764832506,0.16548897566446485,1.2923190430714614e-10,499.9613966239895,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100007399400912,1.0,0.006560148426625797,-0.005317067958081508,1.2923190430714614e-12,5.834299159357838e-12
112.4,499.7972154639271,0.16442897127801462,1.2645457873145708e-10,499.96164443520513,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100007304698895,1.0,0.00651805153063142,-0.005283012637489696,1.2645457873145709e-12,5.673773576752976e-12
112.60000000000001,499.7985148873788,0.1633757561144804,1.2452012892063506e-10,499.9618906434933,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100007211213568,1.0,0.006476226734995605,-0.005249175411976943,1.2452012892063505e-12,5.552579950177097e-12
112.80000000000001,499.79980597328716,0.16232928651778236,1.2299482402693093e-10,499.96213525980494,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100007118929048,1.0,0.006434672183192336,-0.005215554879480941,1.2299482402693094e-12,5.4507873844552885e-12
113.0,499.80108877784244,0.16128951839499994,1.1826982336244713e-10,499.96237829623743,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100007027829205,1.0,0.0063933858238390245,-0.0051821496239056125,1.1826982336244712e-12,5.2091016736294205e-12
113.2,499.8023633526351,0.16025640955711362,1.1326519689804009e-10,499.9626197621922,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510000693789911,1.0,0.006352366063581167,-0.005148958290297113,1.1326519689804009e-12,4.9579390943208954e-12
113.4,499.8036297507354,0.15922991737908562,1.0806005130340517e-10,499.9628596681145,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100006849123606,1.0,0.006311611131652838,-0.005115979509693839,1.0806005130340517e-12,4.7009434945513435e-12
113.60000000000001,499.80488802481864,0.1582099995283223,1.0275153212812233e-10,499.96309802434695,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510000676148775,1.0,0.00627111927465203,-0.005083211922522333,1.0275153212812233e-12,4.442451262900075e-12
113.80000000000001,499.806138227165,0.15719661396467438,9.745482380165643e-11,499.96333484112967,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100006674976798,1.0,0.006230888756560378,-0.005050654178597398,9.745482380165643e-13,4.187468564005153e-12
114.0,499.80738040965946,0.15618971894043704,9.230314963335769e-11,499.9635701285999,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510000658957622,1.0,0.0061909178587534345,-0.005018304937122205,9.230314963335769e-13,3.94164898784222e-12
114.2,499.8086146237922,0.15518927300034938,8.744777181246015e-11,499.96380389679257,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100006505271687,1.0,0.006151204879954324,-0.004986162866688387,8.744777181246015e-13,3.711271607497097e-12
114.4,499.80984092065813,0.15419523498159518,8.305799140808387e-11,499.96403615563975,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510000642204906,1.0,0.006111748136319484,-0.004954226645276155,8.305799140808387e-13,3.5032194402060404e-12
114.60000000000001,499.81105935095707,0.1532075640138024,7.932114836923353e-11,499.9642669149709,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510000633989441,1.0,0.0060725459613639845,-0.0049224949602544,7.932114836923353e-13,3.3249583064953584e-12
114.80000000000001,499.81226996499385,0.15222621951904325,7.644262152479871e-11,499.9644961845129,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100006258793987,1.0,0.0060335967059906535,-0.004890966508380781,7.644262152479871e-13,3.1845160823120876e-12
115.0,499.8134728126782,0.15125116121183443,7.464582858355403e-11,499.96472397389005,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100006178734244,1.0,0.005994898738490859,-0.004859639995801846,7.464582858355403e-13,3.0904623390974024e-12
115.2,499.8146679487702,0.1502823465203869,7.193546132050968e-11,499.9649502952906,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100006099700888,1.0,0.005956449991405037,-0.004828514055218812,7.193546132050968e-13,2.959854454632742e-12
115.4,499.815855426009,0.14931973396471102,6.702759753913464e-11,499.96517515997374,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100006021680124,1.0,0.00591824855510336,-0.004797587354398187,6.702759753913463e-13,2.740878336714815e-12
115.60000000000001,499.817035288365,0.1483632864738359,6.222700247136847e-11,499.96539857483884,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100005944659817,1.0,0.0058802932607456655,-0.004766858702727845,6.222700247136848e-13,2.528850473084009e-12
115.80000000000001,499.81820758469235,0.14741296467405385,5.760546310190986e-11,499.9656205493664,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100005868627078,1.0,0.0058425825008481345,-0.00473632683562293,5.760546310190986e-13,2.3265666242644393e-12
116.0,499.81937236347517,0.1464687294718759,5.324220098723058e-11,499.965841092947,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.02510000579356919,1.0,0.005805114683139854,-0.004705990497495175,5.324220098723058e-13,2.137050396643235e-12
116.2,499.82052967282715,0.14553054205403154,4.922387225557443e-11,499.96606021488117,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100005719473614,1.0,0.005767888230629574,-0.004675848441752992,4.922387225557443e-13,1.9635450750459296e-12
116.4,499.82167956049204,0.1445983638874692,4.564456760695899e-11,499.96627792437954,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100005646327986,1.0,0.005730901581530956,-0.004645899430801574,4.564456760695899e-13,1.8095056087158809e-12
116.60000000000001,499.8228220738431,0.14367215671935585,4.2605812313174426e-11,499.96649423056243,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100005574120097,1.0,0.005694153189367035,-0.00461614223604297,4.2605812313174426e-13,1.6785907487085956e-12
116.80000000000001,499.8239572598837,0.14275188257707722,4.0216566217783756e-11,499.9667091424608,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100005502837922,1.0,0.005657641522810537,-0.0045865756378761875,4.0216566217783755e-13,1.574655334737446e-12
117.0,499.8250851652466,0.14183750376823773,3.859322373612298e-11,499.9669226690148,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100005432469593,1.0,0.005621365065882681,-0.004557198425697266,3.859322373612298e-13,1.5017427295325689e-12
117.2,499.8262058361948,0.14092898288066028,3.7859613855300645e-11,499.96713481907545,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.0251000053630034,1.0,0.005585322317755738,-0.004528009397899364,3.7859613855300644e-13,1.4640773988007007e-12
117.4,499.82731931862077,0.14002628278238666,3.8147000134198563e-11,499.96734560140317,500.0,139.0,0.17,0.0251,0.423,0.525,0.01,1.15,4.05,0.025100005294427807,1.0,0.0055495117929140764,-0.0044990073618728565,3.814700013419856e-13,1.4660576348999762e-12
