Time,cLm,cLc,cLn,cTm,cTc,cTn,cXm,cXc,cXn,cYm,cYc,cYn,cPn,cAm,cAc,cAn,q1,n0,g0,alpha,n1,a,g1,m1,k1,p1,r1,r2,m2,k2,m3,k3,n2,b,g2,g3,c,m4,k4,p2,r3,r4,m5,m6,k5,m7,m8,k6,n3,d,g4,m9,k7,p3,r5,r6,m10,k8,m11,k9,q2,n4,n5,g5,g6,e,f,m12,k10,p4,r7,r8,m13,k11,m14,k12,p5,k13,m15,q3,q4,g,n6,g7,m16,k14,p6,r9,r10,m17,k15,m18,k16,lightAmplitude,lightOffset,cyclePeriod,photoPeriod,phase,twilightPeriod,compartment,reaction_1,reaction_0,reaction_2,reaction_3,reaction_4,reaction_5,reaction_6,reaction_7,reaction_9,reaction_10,reaction_11,reaction_12,reaction_13,reaction_14,reaction_15,reaction_16,reaction_17,reaction_18,reaction_19,reaction_20,reaction_21,reaction_22,reaction_23,reaction_25,reaction_26,reaction_27,reaction_28,reaction_29,reaction_30,reaction_31,reaction_32,reaction_33,reaction_34,reaction_38,reaction_39,reaction_40
6.24,0.13695719878852836,0.004065090432709439,0.02971767452753164,1.067799253530062,6.496691273590715,0.23876201181325654,0.03435255571121814,0.9794457339814739,0.29789752728843877,0.06483988005464451,0.009046307775353271,0.032402353814928064,4.489618139707754e-06,18.339617286365304,3.793503403950151,2.3555861820036497,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.013934721800257484,0.10825704780983186,0.11360599639508427,0.06342771035943134,0.05297564411947343,0.08392365218669239,1.2719034260760294,1.1211425252856124,0.013526195457665442,0.010772579535502173,0.016112710193579162,0.0006641088423463069,0.03035395796938356,0.12992529126610217,0.07375493711198534,0.05722494412423332,5.331326745146394,0.43794199705939096,4.369525344384723,0.012389519769924444,0.0,4.489618139707754e-06,4.4896013425447305e-06,1.1005849907679588e-05,7.974553638266263,7.82100854194212,0.05741379238858229,0.052695591700702496,4.617163972263988,1.5432992460096866,0.0,2.231220960826176,0.0,1.503237286735207,0.17201075266011398,0.15520626982356733
6.25,0.13601694275071946,0.004037204675672588,0.02951336027230569,1.0693085218036127,6.505136984403373,0.23916374140006808,0.03439990837557377,0.9785812723512676,0.2976290288387993,0.06500785966789269,0.009065548438331792,0.032430029967740255,4.40071813662873e-06,18.3411483010755,3.79874176371618,2.3598435971409035,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.013824444355499848,0.10755381578370192,0.1128260540117218,0.06299268520308844,0.05261317655864431,0.08335970112111404,1.2733548319260042,1.1222620160899577,0.013563220810579826,0.010781618570211279,0.01615445312747133,0.0006655143619011241,0.03034556862096849,0.1298789691637553,0.07385660328235688,0.05717424842410242,5.331771811122648,0.4383245141798826,4.3696349773129635,0.012394121529572215,0.0,4.40071813662873e-06,4.400701998087817e-06,1.0787920440131669e-05,7.9738796906,7.821244241014652,0.05752018649508189,0.052767849992973764,4.623690048278821,1.5451090778847014,0.0,2.2320818063867747,0.0,1.504825013359941,0.17238516438355608,0.15559380052210584
6.26,0.13508260147601245,0.00400949398661497,0.029310332054058624,1.0708211111277417,6.513621272083666,0.23956769523279647,0.034447602526398675,0.9777183768766056,0.29736095417091896,0.065175705806331,0.009084821960567502,0.03245798561297191,4.313578428634767e-06,18.342670198976386,3.803979645709686,2.3641047867001923,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.013715115984140581,0.10685448912229081,0.11205101792435233,0.06256039058932593,0.05225297181675272,0.08279912497777314,1.2748081488437029,1.1233830399181195,0.013600262903646507,0.010790748610983357,0.016196162892873255,0.0006669222522539024,0.03033740135653884,0.12983268230984837,0.07395900262417796,0.05712363117890264,5.332214226842436,0.4387060756173262,4.369744303816203,0.012398714178381395,0.0,4.313578428634767e-06,4.313562922891455e-06,1.0574306159955268e-05,7.973200672069346,7.821478511639226,0.05762712638096089,0.05284062833086655,4.630230484516355,1.5469263390654668,0.0,2.232945002735484,0.0,1.5064195298511107,0.172758738918232,0.15598095086674094
6.2700000000000005,0.1341541454270253,0.003981957495603452,0.02910858343466476,1.0723370252113023,6.522144182578225,0.23997387973002268,0.03449563842344397,0.9768570523156179,0.29709330472064166,0.06534341390814412,0.009104127818790355,0.032486220004098836,4.22816411725348e-06,18.344182943527777,3.80921703599892,2.3683697412087517,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.013606728319396303,0.106159054938942,0.11128086363171749,0.06213081295780046,0.051895018825707656,0.08224190920322995,1.2762633607278024,1.1245055945437314,0.013637320728689315,0.010799969405709408,0.016237838356173814,0.0006683324750317249,0.030329456360985052,0.1297864311482563,0.0740621356951342,0.057073092667080404,5.332653981683525,0.43908667994515116,4.369853324886369,0.012403297727827734,0.0,4.22816411725348e-06,4.228149219496137e-06,1.0364921517035181e-05,7.972516545429329,7.821711348642393,0.05773461288824158,0.052913927088141584,4.636785297013671,1.5487510302929604,0.0,2.2338105372983805,0.0,1.508020832165259,0.17313146719433262,0.1563677105312283
6.28,0.13323154510120305,0.003954594333669879,0.028908107983435957,1.073856267632545,6.530705762090011,0.24038230135717029,0.03454401633086923,0.9759973034253775,0.29682608192280086,0.06551097942333893,0.009123465489006305,0.03251473238735465,4.144441147818115e-06,18.345686497861436,3.8144539205476304,2.372638451178837,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.013499273065845946,0.10546750026704235,0.11051556666144793,0.06170393876316054,0.0515393065268856,0.08168803922478139,1.27772045125881,1.1256296776345964,0.013674393277380247,0.010809280699863161,0.016279478386699724,0.0006697449918117646,0.030321733821439212,0.129740216124063,0.07416600306237624,0.05702263316691354,5.33309106492832,0.43946632571368227,4.36996204150921,0.012407872189432557,0.0,4.144441147818115e-06,4.144426834207194e-06,1.0159683029761328e-05,7.9718272731700175,7.8219427467997535,0.0578426468608011,0.052987746645102134,4.643354501243124,1.5505831522885596,0.0,2.2346783974980684,0.0,1.5096289162485927,0.17350334022354097,0.1567540692241905
6.29,0.132314771048644,0.003927403633338963,0.028708899281364934,1.0753788418249397,6.539306057101276,0.2407929666278288,0.034592736517564615,0.9751391349625224,0.29655928721137326,0.06567839781555523,0.009142834446342547,0.03254352200129787,4.062376069338067e-06,18.34718082478709,3.819690285217809,2.376910907108215,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.013392741998877137,0.10477981207405551,0.1097551025848502,0.06127975448321852,0.05118582387801996,0.08113750046249855,1.2791794038745297,1.1267552867426371,0.013711479540983782,0.010818682236360821,0.016321081857165475,0.0006711597641099994,0.03031423392741195,0.12969403768359247,0.07427060530321122,0.0569722529565403,5.333525465765606,0.4398450114507251,4.370070454664392,0.012412437574762597,0.0,4.062376069338067e-06,4.062362316968516e-06,9.958508696375337e-06,7.971132817528203,7.822172700836884,0.057951229144613266,0.05306208738908469,4.649938112051039,1.5524227057584672,0.0,2.2355485707563045,0.0,1.5112437780410921,0.17387434909190375,0.15714001669324335
6.3,0.13140379387684836,0.0039003845287693523,0.028510950922238994,1.076904751073308,6.547945114373532,0.24120588210395022,0.0346417992571778,0.9742825516834336,0.29629292201953045,0.06584566456274686,0.00916223416504521,0.03257258807674117,3.981935974994799e-06,18.348665886791977,3.8249261157697334,2.3811870994800803,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.013287126964166228,0.10409597726579288,0.10899944702084571,0.060858246621137736,0.050834559855062696,0.0805902783326314,1.2806402017663987,1.1278824193015116,0.013748578510365938,0.010828173755539131,0.016362647643842595,0.000672576753381064,0.030306956870806645,0.12964789627441622,0.07437594300516073,0.05692195231396879,5.333957173290428,0.44022273566159487,4.370178565325553,0.012416993895429315,0.0,3.981935974994799e-06,3.98192276186022e-06,9.76131784910225e-06,7.970433140489071,7.822401205429253,0.05806036058769091,0.053136949714499074,4.656536143640984,1.5542696913932736,0.0,2.236421044494276,0.0,1.5128654134761574,0.17424448495871933,0.15752554272651478
6.3100000000000005,0.13049858423945837,0.0038735361554211997,0.02831425650992292,1.0784339985225766,6.55662298091935,0.2416210543946681,0.03469120482777964,0.9734275583438683,0.29602698777956366,0.06601277515648055,0.00918166411866365,0.032601929837124136,3.9030886637180536e-06,18.350141646032643,3.8301613978586855,2.385467018762278,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.013182419877197014,0.10341598267866994,0.10824857562663072,0.06043940170029395,0.05048550344789011,0.08004635824042237,1.2821028279015723,1.1290110726335563,0.013785689176327338,0.010837754995278255,0.016404174626385416,0.0006739959210317289,0.030299902845787097,0.12960179234533148,0.07448201676524288,0.05687173151706276,5.33438617650169,0.4405994968284598,4.370286374460273,0.012421541163087389,0.0,3.9030886637180536e-06,3.90307596867508e-06,9.568031550238437e-06,7.969728203774306,7.822628255200951,0.05817004203966365,0.0532123340223174,4.663148609611621,1.5561241098615746,0.0,2.237295806130039,0.0,1.5144938184748484,0.17461373906302094,0.15791063715097553
6.32,0.12959911284262104,0.003846857650244981,0.028118809659858968,1.0799665871726367,6.565339704005159,0.2420384901566333,0.03474095351192751,0.972574159699192,0.2957614859229481,0.06617972510275635,0.009201123780029316,0.03263154649839782,3.825802558390184e-06,18.351608064335277,3.835396117035327,2.3897506554072887,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.013078612722739344,0.10273981508517789,0.10750246410295416,0.060023206267201375,0.050138643662784664,0.07950572558457203,1.28356726501675,1.1301412439464573,0.01382281052957961,0.010847425690965229,0.016445661688034952,0.0006754172284193765,0.030293072048805714,0.12955572634637127,0.07458882719010836,0.05682159084355347,5.334812464302265,0.4409752934104385,4.370393883030129,0.012426079389434094,0.0,3.825802558390184e-06,3.825790361124725e-06,9.378572391637698e-06,7.969017968844772,7.822853844724734,0.05828027435175605,0.05328824072016978,4.669775522934481,1.5579859618101308,0.0,2.2381728430791097,0.0,1.516128988946093,0.1749821027217089,0.15829528983427754
6.33,0.12870535043506118,0.0038203481513881515,0.027924603996704114,1.08150251988726,6.574095331127089,0.24245819609293154,0.03479104559634298,0.971722360504023,0.29549641788027053,0.06634650992119806,0.009220612621403003,0.032661437269375135,3.750046838156209e-06,18.35306510318785,3.8406302587425754,2.3940379998514674,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.012975697554365766,0.10206746118711645,0.10676108818588324,0.05960964688697236,0.04979396951864803,0.07896836575102076,1.2850334956383869,1.1312729303402935,0.013859941561000962,0.010857185575609557,0.01648710771541772,0.000676840636862772,0.03028646467847551,0.1295096987287829,0.07469637489534837,0.056771530571025956,5.335236025496708,0.44135012384297856,4.3705010919906835,0.012430608586207882,0.0,3.750046838156209e-06,3.750035119150091e-06,9.192864819056131e-06,7.968302396889217,7.823077968520795,0.05839105837639041,0.05336467022185158,4.676416895992513,1.5598552478585501,0.0,2.239052142752335,0.0,1.517770920781341,0.1753495673353695,0.1586794906828346
6.34,0.12781726782351635,0.003794006798652709,0.027731633157958433,1.0830417993803438,6.582889910027691,0.24288017895421965,0.03484148137220174,0.9708721655128144,0.2952317850813743,0.06651312514692674,0.0092401301143739,0.03269160135134652,3.675791244416605e-06,18.354512723745255,3.8458638083180032,2.3983290425154773,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.012873666493913583,0.10139890762789408,0.10602442365960682,0.05919871015040903,0.04945147005297687,0.07843426412330218,1.2865015020617443,1.1324061287978646,0.013897081261489808,0.010867034379718876,0.016528511599011295,0.0006782661076347079,0.03028008093569179,0.12946370994505707,0.07480466050611713,0.05672155097694619,5.335656848792746,0.44172398653836764,4.370608002291564,0.012435128765188227,0.0,3.675791244416605e-06,3.675779984916701e-06,9.010834656562866e-06,7.967581448834713,7.823300621057557,0.05850239496737506,0.05344162294776487,4.683072740520607,1.5617319686021358,0.0,2.2399336925578965,0.0,1.519419609857914,0.17571612438209994,0.1590632296460844
6.3500000000000005,0.12693483587946844,0.0037678327336950613,0.027539890795537474,1.084584428209935,6.591723488698633,0.24330444553910083,0.03489226113521347,0.9700235794801144,0.2949675889554289,0.06667956633151362,0.009259675729843828,0.0327220379379479,3.6030059987998956e-06,18.355950886830048,3.8510967509943446,2.4026237738043172,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.012772511730968581,0.10073414099831801,0.10529244636201907,0.058790382677102994,0.049111134324488846,0.07790340608721988,1.2879712663439975,1.133540836180791,0.01393422862195633,0.01087697183125704,0.016569872233381133,0.0006796936019608699,0.030273921023674655,0.1294177604489395,0.07491368465730332,0.05667165233867409,5.336074922801495,0.44209687988585544,4.3707146148765315,0.012439639938195048,0.0,3.6030059987998956e-06,3.602995180788854e-06,8.832408905458063e-06,7.9668550853502955,7.823521796751761,0.05861428497989019,0.053519099325039295,4.689743067579759,1.563616124611935,0.0,2.2408174799018807,0.0,1.5210750520393475,0.17608176541531173,0.1594464967186251
6.36,0.12605802552693876,0.0037418250996652477,0.02734937057287141,1.086130408789182,6.60059611535286,0.24373100269284223,0.03494338518524442,0.969176607160127,0.294703830930839,0.06684582904192914,0.009279248938196762,0.03275274621557693,3.5316619647924e-06,18.357379552923337,3.8563290718958716,2.4069221841064445,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.012672225522391908,0.1000731478281237,0.1045651321745957,0.05838465110985061,0.04877295140845867,0.07737577702314011,1.2894427703281792,1.1346770492380769,0.013971382633614193,0.010886997655781222,0.01661118851691939,0.0006811230810322347,0.03026798514781226,0.129371850695405,0.07502344799271976,0.05662183493344622,5.336490236034814,0.4424688022509309,4.3708209306834425,0.012444142117087196,0.0,3.5316619647924e-06,3.5316515709594616e-06,8.657516140492088e-06,7.966123266833739,7.823741489967063,0.05872672927003607,0.05359709978695529,4.696427887604424,1.5655077164286813,0.0,2.2417034921858088,0.0,1.5227372431692674,0.17644648207054472,0.15982928193773638
6.37,0.12518680774884508,0.0037159830413957258,0.027160066166388983,1.0876797433806955,6.609507838426689,0.2441598573077176,0.03499485382638823,0.9683312533069575,0.2944405124353115,0.06701190886145629,0.009298849209286726,0.03278372536327171,3.4617305705249287e-06,18.358798682165297,3.8615607560388217,2.4112242637937866,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.012572800191807539,0.09941591459147285,0.10384245702766699,0.057981502117581046,0.048436910399199444,0.07685136231041725,1.2909159956369616,1.1358147646024486,0.014008542287978027,0.010897111576403513,0.016652459352071887,0.0006825545060042006,0.030262273515694327,0.12932598114066804,0.07513395116525552,0.0565720990383882,5.336902776905452,0.4428397519754286,4.3709269506443045,0.012448635313761877,0.0,3.4617305705249287e-06,3.4617205842382847e-06,8.48608632058481e-06,7.965385953414538,7.823959695014097,0.05883972869480916,0.05367562477305122,4.703127210378128,1.56740674456272,0.0,2.2425917168071696,0.0,1.5244061790716255,0.17681026606344963,0.1602115753854241
6.38,0.12432115357781912,0.0036903057051293374,0.02697197126334471,1.0892324341057265,6.618458706558676,0.24459101632198646,0.03504666736664543,0.967487522674252,0.29417763489578214,0.0671778013886696,0.009318476012557282,0.03281497455305037,3.39318392199977e-06,18.3602082343475,3.866791788328315,2.415530003220969,4.1954,0.05,1.0,4.0,7.8142,1.2479,3.1383,1.999,2.392,0.8295,16.8363,0.1687,20.44,1.5644,3.6888,1.2765,3.0087,1.0258,0.0368,0.2658,1.0258,3.8231,2.5734,4.324,0.3166,2.1509,0.0013,3.1741,2.7454,0.0492,4.0424,0.4033,0.2431,1.4422,0.5388,10.1132,6.5585,2.147,1.0352,3.3017,0.2179,0.6632,3.3442,17.1111,2.4017,0.0857,0.1649,1.178,0.0645,3.6064,1.0237,4.297,1.7303,0.2485,2.2123,0.2002,0.1347,1.8258,0.6114,1.8066,0.5,1.2,1.2,1.0,2.4514,1.0258,8.0706,0.0004,12.2398,10.3617,0.2907,0.2528,0.2212,4.4505,0.0703,0.0156,0.6104,1.0,0.0,24.0,12.0,0.0,0.0416666667,1.0,0.012474228129124364,0.0987624277007354,0.10312439689280097,0.05758092239114281,0.04810300040655172,0.07633014732169092,1.2923909236919484,1.1369539787975889,0.014045706577059792,0.01090731331390298,0.016693683645084396,0.0006839878380053303,0.0302567863369817,0.1292801522421609,0.07524519483618773,0.05652244493050083,5.337312533724819,0.4432097273769199,4.371032675685256,0.012453119540153275,0.0,3.39318392199977e-06,3.3931743272792927e-06,8.318051066390236e-06,7.964643104942745,7.824176406149284,0.058953284111718594,0.05375467472863337,4.709841045073161,1.5693132094895161,0.0,2.2434821411576427,0.0,1.5260818555456253,0.17717310919516732,0.1605933671860104
